     #Energy       W_all      Mo_all      Ti_all      Rh_all
   -52.96473     0.00000     0.00000     0.00000     0.00000
   -52.95273     0.00000     0.00000     0.00000     0.00000
   -52.94173     0.00000     0.00000     0.00000     0.00000
   -52.93073     0.00000     0.00000     0.00000     0.00000
   -52.91973     0.00000     0.00000     0.00000     0.00000
   -52.90873     0.00000     0.00000     0.00000     0.00000
   -52.89773     0.00000     0.00000     0.00000     0.00000
   -52.88673     0.00000     0.00000     0.00000     0.00000
   -52.87573     0.00000     0.00000     0.00000     0.00000
   -52.86473     0.00000     0.00000     0.00000     0.00000
   -52.85373     0.00000     0.00000     0.00000     0.00000
   -52.84273     0.00000     0.00000     0.00000     0.00000
   -52.83173     0.00000     0.00000     0.00000     0.00000
   -52.81973     0.00000     0.00000     0.00000     0.00000
   -52.80873     0.00000     0.00000     0.00000     0.00000
   -52.79773     0.00000     0.00000     0.00000     0.00000
   -52.78673     0.00000     0.00000     0.00000     0.00000
   -52.77573     0.00000     0.00000     0.00000     0.00000
   -52.76473     0.00000     0.00000     0.00000     0.00000
   -52.75373     0.00000     0.00000     0.00000     0.00000
   -52.74273     0.00000     0.00000     0.00000     0.00000
   -52.73173     0.00000     0.00000     0.00000     0.00000
   -52.72073     0.00000     0.00000     0.00000     0.00000
   -52.70973     0.00000     0.00000     0.00000     0.00000
   -52.69773     0.00000     0.00000     0.00000     0.00000
   -52.68673     0.00000     0.00000     0.00000     0.00000
   -52.67573     0.00000     0.00000     0.00000     0.00000
   -52.66473     0.00000     0.00000     0.00000     0.00000
   -52.65373     0.00000     0.00000     0.00000     0.00000
   -52.64273     0.00000     0.00000     0.00000     0.00000
   -52.63173     0.00000     0.00000     0.00000     0.00000
   -52.62073     0.00000     0.00000     0.00000     0.00000
   -52.60973     0.00000     0.00000     0.00000     0.00000
   -52.59873     0.00000     0.00000     0.00000     0.00000
   -52.58773     0.00000     0.00000     0.00000     0.00000
   -52.57573     0.00000     0.00000     0.00000     0.00000
   -52.56473     0.00000     0.00000     0.00000     0.00000
   -52.55373     0.00000     0.00000     0.00000     0.00000
   -52.54273     0.00000     0.00000     0.00000     0.00000
   -52.53173     0.00000     0.00000     0.00000     0.00000
   -52.52073     0.00000     0.00000     0.00000     0.00000
   -52.50973     0.00000     0.00000     0.00000     0.00000
   -52.49873     0.00000     0.00000     0.00000     0.00000
   -52.48773     0.00000     0.00000     0.00000     0.00000
   -52.47673     0.00000     0.00000     0.00000     0.00000
   -52.46573     0.00000     0.00000     0.00000     0.00000
   -52.45473     0.00000     0.00000     0.00000     0.00000
   -52.44273     0.00000     0.00000     0.00000     0.00000
   -52.43173     0.00000     0.00000     0.00000     0.00000
   -52.42073     0.00000     0.00000     0.00000     0.00000
   -52.40973     0.00000     0.00000     0.00000     0.00000
   -52.39873     0.00000     0.00000     0.00000     0.00000
   -52.38773     0.00000     0.00000     0.00000     0.00000
   -52.37673     0.00000     0.00000     0.00000     0.00000
   -52.36573     0.00000     0.00000     0.00000     0.00000
   -52.35473     0.00000     0.00000     0.00000     0.00000
   -52.34373     0.00000     0.00000     0.00000     0.00000
   -52.33273     0.00000     0.00000     0.00000     0.00000
   -52.32073     0.00000     0.00000     0.00000     0.00000
   -52.30973     0.00000     0.00000     0.00000     0.00000
   -52.29873     0.00000     0.00000     0.00000     0.00000
   -52.28773     0.00000     0.00000     0.00000     0.00000
   -52.27673     0.00000     0.00000     0.00000     0.00000
   -52.26573     0.00000     0.00000     0.00000     0.00000
   -52.25473     0.00000     0.00000     0.00000     0.00000
   -52.24373     0.00000     0.00000     0.00000     0.00000
   -52.23273     0.00000     0.00000     0.00000     0.00000
   -52.22173     0.00000     0.00000     0.00000     0.00000
   -52.21073     0.00000     0.00000     0.00000     0.00000
   -52.19873     0.00000     0.00000     0.00000     0.00000
   -52.18773     0.00000     0.00000     0.00000     0.00000
   -52.17673     0.00000     0.00000     0.00000     0.00000
   -52.16573     0.00000     0.00000     0.00000     0.00000
   -52.15473     0.00000     0.00000     0.00000     0.00000
   -52.14373     0.00000     0.00000     0.00000     0.00000
   -52.13273     0.00000     0.00000     0.00000     0.00000
   -52.12173     0.00000     0.00000     0.00000     0.00000
   -52.11073     0.00000     0.00000     0.00000     0.00000
   -52.09973     0.00000     0.00000     0.00000     0.00000
   -52.08873     0.00000     0.00000     0.00000     0.00000
   -52.07773     0.00000     0.00000     0.00000     0.00000
   -52.06573     0.00000     0.00000     0.00000     0.00000
   -52.05473     0.00000     0.00000     0.00000     0.00000
   -52.04373     0.00000     0.00000     0.00000     0.00000
   -52.03273     0.00000     0.00000     0.00000     0.00000
   -52.02173     0.00000     0.00000     0.00000     0.00000
   -52.01073     0.00000     0.00000     0.00000     0.00000
   -51.99973     0.00000     0.00000     0.00000     0.00000
   -51.98873     0.00000     0.00000     0.00000     0.00000
   -51.97773     0.00000     0.00000     0.00000     0.00000
   -51.96673     0.00000     0.00000     0.00000     0.00000
   -51.95573     0.00000     0.00000     0.00000     0.00000
   -51.94373     0.00000     0.00000     0.00000     0.00000
   -51.93273     0.00000     0.00000     0.00000     0.00000
   -51.92173     0.00000     0.00000     0.00000     0.00000
   -51.91073     0.00000     0.00000     0.00000     0.00000
   -51.89973     0.00000     0.00000     0.00000     0.00000
   -51.88873     0.00000     0.00000     0.00000     0.00000
   -51.87773     0.00000     0.00000     0.00000     0.00000
   -51.86673     0.00000     0.00000     0.00000     0.00000
   -51.85573     0.00000     0.00000     0.00000     0.00000
   -51.84473     0.00000     0.00000     0.00000     0.00000
   -51.83373     0.00000     0.00000     0.00000     0.00000
   -51.82173     0.00000     0.00000     0.00000     0.00000
   -51.81073     0.00000     0.00000     0.00000     0.00000
   -51.79973     0.00000     0.00000     0.00000     0.00000
   -51.78873     0.00000     0.00000     0.00000     0.00000
   -51.77773     0.00000     0.00000     0.00000     0.00000
   -51.76673     0.00000     0.00000     0.00000     0.00000
   -51.75573     0.00000     0.00000     0.00000     0.00000
   -51.74473     0.00000     0.00000     0.00000     0.00000
   -51.73373     0.00000     0.00000     0.00000     0.00000
   -51.72273     0.00000     0.00000     0.00000     0.00000
   -51.71173     0.00000     0.00000     0.00000     0.00000
   -51.70073     0.00000     0.00000     0.00000     0.00000
   -51.68873     0.00000     0.00000     0.00000     0.00000
   -51.67773     0.00000     0.00000     0.00000     0.00000
   -51.66673     0.00000     0.00000     0.00000     0.00000
   -51.65573     0.00000     0.00000     0.00000     0.00000
   -51.64473     0.00000     0.00000     0.00000     0.00000
   -51.63373     0.00000     0.00000     0.00000     0.00000
   -51.62273     0.00000     0.00000     0.00000     0.00000
   -51.61173     0.00000     0.00000     0.00000     0.00000
   -51.60073     0.00000     0.00000     0.00000     0.00000
   -51.58973     0.00000     0.00000     0.00000     0.00000
   -51.57873     0.00000     0.00000     0.00000     0.00000
   -51.56673     0.00000     0.00000     0.00000     0.00000
   -51.55573     0.00000     0.00000     0.00000     0.00000
   -51.54473     0.00000     0.00000     0.00000     0.00000
   -51.53373     0.00000     0.00000     0.00000     0.00000
   -51.52273     0.00000     0.00000     0.00000     0.00000
   -51.51173     0.00000     0.00000     0.00000     0.00000
   -51.50073     0.00000     0.00000     0.00000     0.00000
   -51.48973     0.00000     0.00000     0.00000     0.00000
   -51.47873     0.00000     0.00000     0.00000     0.00000
   -51.46773     0.00000     0.00000     0.00000     0.00000
   -51.45673     0.00000     0.00000     0.00000     0.00000
   -51.44473     0.00000     0.00000     0.00000     0.00000
   -51.43373     0.00000     0.00000     0.00000     0.00000
   -51.42273     0.00000     0.00000     0.00000     0.00000
   -51.41173     0.00000     0.00000     0.00000     0.00000
   -51.40073     0.00000     0.00000     0.00000     0.00000
   -51.38973     0.00000     0.00000     0.00000     0.00000
   -51.37873     0.00000     0.00000     0.00000     0.00000
   -51.36773     0.00000     0.00000     0.00000     0.00000
   -51.35673     0.00000     0.00000     0.00000     0.00000
   -51.34573     0.00000     0.00000     0.00000     0.00000
   -51.33473     0.00000     0.00000     0.00000     0.00000
   -51.32373     0.00000     0.00000     0.00000     0.00000
   -51.31173     0.00000     0.00000     0.00000     0.00000
   -51.30073     0.00000     0.00000     0.00000     0.00000
   -51.28973     0.00000     0.00000     0.00000     0.00000
   -51.27873     0.00000     0.00000     0.00000     0.00000
   -51.26773     0.00000     0.00000     0.00000     0.00000
   -51.25673     0.00000     0.00000     0.00000     0.00000
   -51.24573     0.00000     0.00000     0.00000     0.00000
   -51.23473     0.00000     0.00000     0.00000     0.00000
   -51.22373     0.00000     0.00000     0.00000     0.00000
   -51.21273     0.00000     0.00000     0.00000     0.00000
   -51.20173     0.00000     0.00000     0.00000     0.00000
   -51.18973     0.00000     0.00000     0.00000     0.00000
   -51.17873     0.00000     0.00000     0.00000     0.00000
   -51.16773     0.00000     0.00000     0.00000     0.00000
   -51.15673     0.00000     0.00000     0.00000     0.00000
   -51.14573     0.00000     0.00000     0.00000     0.00000
   -51.13473     0.00000     0.00000     0.00000     0.00000
   -51.12373     0.00000     0.00000     0.00000     0.00000
   -51.11273     0.00000     0.00000     0.00000     0.00000
   -51.10173     0.00000     0.00000     0.00000     0.00000
   -51.09073     0.00000     0.00000     0.00000     0.00000
   -51.07973     0.00000     0.00000     0.00000     0.00000
   -51.06773     0.00000     0.00000     0.00000     0.00000
   -51.05673     0.00000     0.00000     0.00000     0.00000
   -51.04573     0.00000     0.00000     0.00000     0.00000
   -51.03473     0.00000     0.00000     0.00000     0.00000
   -51.02373     0.00000     0.00000     0.00000     0.00000
   -51.01273     0.00000     0.00000     0.00000     0.00000
   -51.00173     0.00000     0.00000     0.00000     0.00000
   -50.99073     0.00000     0.00000     0.00000     0.00000
   -50.97973     0.00000     0.00000     0.00000     0.00000
   -50.96873     0.00000     0.00000     0.00000     0.00000
   -50.95773     0.00000     0.00000     0.00000     0.00000
   -50.94673     0.00000     0.00000     0.00000     0.00000
   -50.93473     0.00000     0.00000     0.00000     0.00000
   -50.92373     0.00000     0.00000     0.00000     0.00000
   -50.91273     0.00000     0.00000     0.00000     0.00000
   -50.90173     0.00000     0.00000     0.00000     0.00000
   -50.89073     0.00000     0.00000     0.00000     0.00000
   -50.87973     0.00000     0.00000     0.00000     0.00000
   -50.86873     0.00000     0.00000     0.00000     0.00000
   -50.85773     0.00000     0.00000     0.00000     0.00000
   -50.84673     0.00000     0.00000     0.00000     0.00000
   -50.83573     0.00000     0.00000     0.00000     0.00000
   -50.82473     0.00000     0.00000     0.00000     0.00000
   -50.81273     0.00000     0.00000     0.00000     0.00000
   -50.80173     0.00000     0.00000     0.00000     0.00000
   -50.79073     0.00000     0.00000     0.00000     0.00000
   -50.77973     0.00000     0.00000     0.00000     0.00000
   -50.76873     0.00000     0.00000     0.00000     0.00000
   -50.75773     0.00000     0.00000     0.00000     0.00000
   -50.74673     0.00000     0.00000     0.00000     0.00000
   -50.73573     0.00000     0.00000     0.00000     0.00000
   -50.72473     0.00000     0.00000     0.00000     0.00000
   -50.71373     0.00000     0.00000     0.00000     0.00000
   -50.70273     0.00000     0.00000     0.00000     0.00000
   -50.69073     0.00000     0.00000     0.00000     0.00000
   -50.67973     0.00000     0.00000     0.00000     0.00000
   -50.66873     0.00000     0.00000     0.00000     0.00000
   -50.65773     0.00000     0.00000     0.00000     0.00000
   -50.64673     0.00000     0.00000     0.00000     0.00000
   -50.63573     0.00000     0.00000     0.00000     0.00000
   -50.62473     0.00000     0.00000     0.00000     0.00000
   -50.61373     0.00000     0.00000     0.00000     0.00000
   -50.60273     0.00000     0.00000     0.00000     0.00000
   -50.59173     0.00000     0.00000     0.00000     0.00000
   -50.58073     0.00000     0.00000     0.00000     0.00000
   -50.56973     0.00000     0.00000     0.00000     0.00000
   -50.55773     0.00000     0.00000     0.00000     0.00000
   -50.54673     0.00000     0.00000     0.00000     0.00000
   -50.53573     0.00000     0.00000     0.00000     0.00000
   -50.52473     0.00000     0.00000     0.00000     0.00000
   -50.51373     0.00000     0.00000     0.00000     0.00000
   -50.50273     0.00000     0.00000     0.00000     0.00000
   -50.49173     0.00000     0.00000     0.00000     0.00000
   -50.48073     0.00000     0.00000     0.00000     0.00000
   -50.46973     0.00000     0.00000     0.00000     0.00000
   -50.45873     0.00000     0.00000     0.00000     0.00000
   -50.44773     0.00000     0.00000     0.00000     0.00000
   -50.43573     0.00000     0.00000     0.00000     0.00000
   -50.42473     0.00000     0.00000     0.00000     0.00000
   -50.41373     0.00000     0.00000     0.00000     0.00000
   -50.40273     0.00000     0.00000     0.00000     0.00000
   -50.39173     0.00000     0.00000     0.00000     0.00000
   -50.38073     0.00000     0.00000     0.00000     0.00000
   -50.36973     0.00000     0.00000     0.00000     0.00000
   -50.35873     0.00000     0.00000     0.00000     0.00000
   -50.34773     0.00000     0.00000     0.00000     0.00000
   -50.33673     0.00000     0.00000     0.00000     0.00000
   -50.32573     0.00000     0.00000     0.00000     0.00000
   -50.31373     0.00000     0.00000     0.00000     0.00000
   -50.30273     0.00000     0.00000     0.00000     0.00000
   -50.29173     0.00000     0.00000     0.00000     0.00000
   -50.28073     0.00000     0.00000     0.00000     0.00000
   -50.26973     0.00000     0.00000     0.00000     0.00000
   -50.25873     0.00000     0.00000     0.00000     0.00000
   -50.24773     0.00000     0.00000     0.00000     0.00000
   -50.23673     0.00000     0.00000     0.00000     0.00000
   -50.22573     0.00000     0.00000     0.00000     0.00000
   -50.21473     0.00000     0.00000     0.00000     0.00000
   -50.20373     0.00000     0.00000     0.00000     0.00000
   -50.19273     0.00000     0.00000     0.00000     0.00000
   -50.18073     0.00000     0.00000     0.00000     0.00000
   -50.16973     0.00000     0.00000     0.00000     0.00000
   -50.15873     0.00000     0.00000     0.00000     0.00000
   -50.14773     0.00000     0.00000     0.00000     0.00000
   -50.13673     0.00000     0.00000     0.00000     0.00000
   -50.12573     0.00000     0.00000     0.00000     0.00000
   -50.11473     0.00000     0.00000     0.00000     0.00000
   -50.10373     0.00000     0.00000     0.00000     0.00000
   -50.09273     0.00000     0.00000     0.00000     0.00000
   -50.08173     0.00000     0.00000     0.00000     0.00000
   -50.07073     0.00000     0.00000     0.00000     0.00000
   -50.05873     0.00000     0.00000     0.00000     0.00000
   -50.04773     0.00000     0.00000     0.00000     0.00000
   -50.03673     0.00000     0.00000     0.00000     0.00000
   -50.02573     0.00000     0.00000     0.00000     0.00000
   -50.01473     0.00000     0.00000     0.00000     0.00000
   -50.00373     0.00000     0.00000     0.00000     0.00000
   -49.99273     0.00000     0.00000     0.00000     0.00000
   -49.98173     0.00000     0.00000     0.00000     0.00000
   -49.97073     0.00000     0.00000     0.00000     0.00000
   -49.95973     0.00000     0.00000     0.00000     0.00000
   -49.94873     0.00000     0.00000     0.00000     0.00000
   -49.93673     0.00000     0.00000     0.00000     0.00000
   -49.92573     0.00000     0.00000     0.00000     0.00000
   -49.91473     0.00000     0.00000     0.00000     0.00000
   -49.90373     0.00000     0.00000     0.00000     0.00000
   -49.89273     0.00000     0.00000     0.00000     0.00000
   -49.88173     0.00000     0.00000     0.00000     0.00000
   -49.87073     0.00000     0.00000     0.00000     0.00000
   -49.85973     0.00000     0.00000     0.00000     0.00000
   -49.84873     0.00000     0.00000     0.00000     0.00000
   -49.83773     0.00000     0.00000     0.00000     0.00000
   -49.82673     0.00000     0.00000     0.00000     0.00000
   -49.81573     0.00000     0.00000     0.00000     0.00000
   -49.80373     0.00000     0.00000     0.00000     0.00000
   -49.79273     0.00000     0.00000     0.00000     0.00000
   -49.78173     0.00000     0.00000     0.00000     0.00000
   -49.77073     0.00000     0.00000     0.00000     0.00000
   -49.75973     0.00000     0.00000     0.00000     0.00000
   -49.74873     0.00000     0.00000     0.00000     0.00000
   -49.73773     0.00000     0.00000     0.00000     0.00000
   -49.72673     0.00000     0.00000     0.00000     0.00000
   -49.71573     0.00000     0.00000     0.00000     0.00000
   -49.70473     0.00000     0.00000     0.00000     0.00000
   -49.69373     0.00000     0.00000     0.00000     0.00000
   -49.68173     0.00000     0.00000     0.00000     0.00000
   -49.67073     0.00000     0.00000     0.00000     0.00000
   -49.65973     0.00000     0.00000     0.00000     0.00000
   -49.64873     0.00000     0.00000     0.00000     0.00000
   -49.63773     0.00000     0.00000     0.00000     0.00000
   -49.62673     0.00000     0.00000     0.00000     0.00000
   -49.61573     0.00000     0.00000     0.00000     0.00000
   -49.60473     0.00000     0.00000     0.00000     0.00000
   -49.59373     0.00000     0.00000     0.00000     0.00000
   -49.58273     0.00000     0.00000     0.00000     0.00000
   -49.57173     0.00000     0.00000     0.00000     0.00000
   -49.55973     0.00000     0.00000     0.00000     0.00000
   -49.54873     0.00000     0.00000     0.00000     0.00000
   -49.53773     0.00000     0.00000     0.00000     0.00000
   -49.52673     0.00000     0.00000     0.00000     0.00000
   -49.51573     0.00000     0.00000     0.00000     0.00000
   -49.50473     0.00000     0.00000     0.00000     0.00000
   -49.49373     0.00000     0.00000     0.00000     0.00000
   -49.48273     0.00000     0.00000     0.00000     0.00000
   -49.47173     0.00000     0.00000     0.00000     0.00000
   -49.46073     0.00000     0.00000     0.00000     0.00000
   -49.44973     0.00000     0.00000     0.00000     0.00000
   -49.43873     0.00000     0.00000     0.00000     0.00000
   -49.42673     0.00000     0.00000     0.00000     0.00000
   -49.41573     0.00000     0.00000     0.00000     0.00000
   -49.40473     0.00000     0.00000     0.00000     0.00000
   -49.39373     0.00000     0.00000     0.00000     0.00000
   -49.38273     0.00000     0.00000     0.00000     0.00000
   -49.37173     0.00000     0.00000     0.00000     0.00000
   -49.36073     0.00000     0.00000     0.00000     0.00000
   -49.34973     0.00000     0.00000     0.00000     0.00000
   -49.33873     0.00000     0.00000     0.00000     0.00000
   -49.32773     0.00000     0.00000     0.00000     0.00000
   -49.31673     0.00000     0.00000     0.00000     0.00000
   -49.30473     0.00000     0.00000     0.00000     0.00000
   -49.29373     0.00000     0.00000     0.00000     0.00000
   -49.28273     0.00000     0.00000     0.00000     0.00000
   -49.27173     0.00000     0.00000     0.00000     0.00000
   -49.26073     0.00000     0.00000     0.00000     0.00000
   -49.24973     0.00000     0.00000     0.00000     0.00000
   -49.23873     0.00000     0.00000     0.00000     0.00000
   -49.22773     0.00000     0.00000     0.00000     0.00000
   -49.21673     0.00000     0.00000     0.00000     0.00000
   -49.20573     0.00000     0.00000     0.00000     0.00000
   -49.19473     0.00000     0.00000     0.00000     0.00000
   -49.18273     0.00000     0.00000     0.00000     0.00000
   -49.17173     0.00000     0.00000     0.00000     0.00000
   -49.16073     0.00000     0.00000     0.00000     0.00000
   -49.14973     0.00000     0.00000     0.00000     0.00000
   -49.13873     0.00000     0.00000     0.00000     0.00000
   -49.12773     0.00000     0.00000     0.00000     0.00000
   -49.11673     0.00000     0.00000     0.00000     0.00000
   -49.10573     0.00000     0.00000     0.00000     0.00000
   -49.09473     0.00000     0.00000     0.00000     0.00000
   -49.08373     0.00000     0.00000     0.00000     0.00000
   -49.07273     0.00000     0.00000     0.00000     0.00000
   -49.06173     0.00000     0.00000     0.00000     0.00000
   -49.04973     0.00000     0.00000     0.00000     0.00000
   -49.03873     0.00000     0.00000     0.00000     0.00000
   -49.02773     0.00000     0.00000     0.00000     0.00000
   -49.01673     0.00000     0.00000     0.00000     0.00000
   -49.00573     0.00000     0.00000     0.00000     0.00000
   -48.99473     0.00000     0.00000     0.00000     0.00000
   -48.98373     0.00000     0.00000     0.00000     0.00000
   -48.97273     0.00000     0.00000     0.00000     0.00000
   -48.96173     0.00000     0.00000     0.00000     0.00000
   -48.95073     0.00000     0.00000     0.00000     0.00000
   -48.93973     0.00000     0.00000     0.00000     0.00000
   -48.92773     0.00000     0.00000     0.00000     0.00000
   -48.91673     0.00000     0.00000     0.00000     0.00000
   -48.90573     0.00000     0.00000     0.00000     0.00000
   -48.89473     0.00000     0.00000     0.00000     0.00000
   -48.88373     0.00000     0.00000     0.00000     0.00000
   -48.87273     0.00000     0.00000     0.00000     0.00000
   -48.86173     0.00000     0.00000     0.00000     0.00000
   -48.85073     0.00000     0.00000     0.00000     0.00000
   -48.83973     0.00000     0.00000     0.00000     0.00000
   -48.82873     0.00000     0.00000     0.00000     0.00000
   -48.81773     0.00000     0.00000     0.00000     0.00000
   -48.80573     0.00000     0.00000     0.00000     0.00000
   -48.79473     0.00000     0.00000     0.00000     0.00000
   -48.78373     0.00000     0.00000     0.00000     0.00000
   -48.77273     0.00000     0.00000     0.00000     0.00000
   -48.76173     0.00000     0.00000     0.00000     0.00000
   -48.75073     0.00000     0.00000     0.00000     0.00000
   -48.73973     0.00000     0.00000     0.00000     0.00000
   -48.72873     0.00000     0.00000     0.00000     0.00000
   -48.71773     0.00000     0.00000     0.00000     0.00000
   -48.70673     0.00000     0.00000     0.00000     0.00000
   -48.69573     0.00000     0.00000     0.00000     0.00000
   -48.68473     0.00000     0.00000     0.00000     0.00000
   -48.67273     0.00000     0.00000     0.00000     0.00000
   -48.66173     0.00000     0.00000     0.00000     0.00000
   -48.65073     0.00000     0.00000     0.00000     0.00000
   -48.63973     0.00000     0.00000     0.00000     0.00000
   -48.62873     0.00000     0.00000     0.00000     0.00000
   -48.61773     0.00000     0.00000     0.00000     0.00000
   -48.60673     0.00000     0.00000     0.00000     0.00000
   -48.59573     0.00000     0.00000     0.00000     0.00000
   -48.58473     0.00000     0.00000     0.00000     0.00000
   -48.57373     0.00000     0.00000     0.00000     0.00000
   -48.56273     0.00000     0.00000     0.00000     0.00000
   -48.55073     0.00000     0.00000     0.00000     0.00000
   -48.53973     0.00000     0.00000     0.00000     0.00000
   -48.52873     0.00000     0.00000     0.00000     0.00000
   -48.51773     0.00000     0.00000     0.00000     0.00000
   -48.50673     0.00000     0.00000     0.00000     0.00000
   -48.49573     0.00000     0.00000     0.00000     0.00000
   -48.48473     0.00000     0.00000     0.00000     0.00000
   -48.47373     0.00000     0.00000     0.00000     0.00000
   -48.46273     0.00000     0.00000     0.00000     0.00000
   -48.45173     0.00000     0.00000     0.00000     0.00000
   -48.44073     0.00000     0.00000     0.00000     0.00000
   -48.42873     0.00000     0.00000     0.00000     0.00000
   -48.41773     0.00000     0.00000     0.00000     0.00000
   -48.40673     0.00000     0.00000     0.00000     0.00000
   -48.39573     0.00000     0.00000     0.00000     0.00000
   -48.38473     0.00000     0.00000     0.00000     0.00000
   -48.37373     0.00000     0.00000     0.00000     0.00000
   -48.36273     0.00000     0.00000     0.00000     0.00000
   -48.35173     0.00000     0.00000     0.00000     0.00000
   -48.34073     0.00000     0.00000     0.00000     0.00000
   -48.32973     0.00000     0.00000     0.00000     0.00000
   -48.31873     0.00000     0.00000     0.00000     0.00000
   -48.30773     0.00000     0.00000     0.00000     0.00000
   -48.29573     0.00000     0.00000     0.00000     0.00000
   -48.28473     0.00000     0.00000     0.00000     0.00000
   -48.27373     0.00000     0.00000     0.00000     0.00000
   -48.26273     0.00000     0.00000     0.00000     0.00000
   -48.25173     0.00000     0.00000     0.00000     0.00000
   -48.24073     0.00000     0.00000     0.00000     0.00000
   -48.22973     0.00000     0.00000     0.00000     0.00000
   -48.21873     0.00000     0.00000     0.00000     0.00000
   -48.20773     0.00000     0.00000     0.00000     0.00000
   -48.19673     0.00000     0.00000     0.00000     0.00000
   -48.18573     0.00000     0.00000     0.00000     0.00000
   -48.17373     0.00000     0.00000     0.00000     0.00000
   -48.16273     0.00000     0.00000     0.00000     0.00000
   -48.15173     0.00000     0.00000     0.00000     0.00000
   -48.14073     0.00000     0.00000     0.00000     0.00000
   -48.12973     0.00000     0.00000     0.00000     0.00000
   -48.11873     0.00000     0.00000     0.00000     0.00000
   -48.10773     0.00000     0.00000     0.00000     0.00000
   -48.09673     0.00000     0.00000     0.00000     0.00000
   -48.08573     0.00000     0.00000     0.00000     0.00000
   -48.07473     0.00000     0.00000     0.00000     0.00000
   -48.06373     0.00000     0.00000     0.00000     0.00000
   -48.05173     0.00000     0.00000     0.00000     0.00000
   -48.04073     0.00000     0.00000     0.00000     0.00000
   -48.02973     0.00000     0.00000     0.00000     0.00000
   -48.01873     0.00000     0.00000     0.00000     0.00000
   -48.00773     0.00000     0.00000     0.00000     0.00000
   -47.99673     0.00000     0.00000     0.00000     0.00000
   -47.98573     0.00000     0.00000     0.00000     0.00000
   -47.97473     0.00000     0.00000     0.00000     0.00000
   -47.96373     0.00000     0.00000     0.00000     0.00000
   -47.95273     0.00000     0.00000     0.00000     0.00000
   -47.94173     0.00000     0.00000     0.00000     0.00000
   -47.93073     0.00000     0.00000     0.00000     0.00000
   -47.91873     0.00000     0.00000     0.00000     0.00000
   -47.90773     0.00000     0.00000     0.00000     0.00000
   -47.89673     0.00000     0.00000     0.00000     0.00000
   -47.88573     0.00000     0.00000     0.00000     0.00000
   -47.87473     0.00000     0.00000     0.00000     0.00000
   -47.86373     0.00000     0.00000     0.00000     0.00000
   -47.85273     0.00000     0.00000     0.00000     0.00000
   -47.84173     0.00000     0.00000     0.00000     0.00000
   -47.83073     0.00000     0.00000     0.00000     0.00000
   -47.81973     0.00000     0.00000     0.00000     0.00000
   -47.80873     0.00000     0.00000     0.00000     0.00000
   -47.79673     0.00000     0.00000     0.00000     0.00000
   -47.78573     0.00000     0.00000     0.00000     0.00000
   -47.77473     0.00000     0.00000     0.00000     0.00000
   -47.76373     0.00000     0.00000     0.00000     0.00000
   -47.75273     0.00000     0.00000     0.00000     0.00000
   -47.74173     0.00000     0.00000     0.00000     0.00000
   -47.73073     0.00000     0.00000     0.00000     0.00000
   -47.71973     0.00000     0.00000     0.00000     0.00000
   -47.70873     0.00000     0.00000     0.00000     0.00000
   -47.69773     0.00000     0.00000     0.00000     0.00000
   -47.68673     0.00000     0.00000     0.00000     0.00000
   -47.67473     0.00000     0.00000     0.00000     0.00000
   -47.66373     0.00000     0.00000     0.00000     0.00000
   -47.65273     0.00000     0.00000     0.00000     0.00000
   -47.64173     0.00000     0.00000     0.00000     0.00000
   -47.63073     0.00000     0.00000     0.00000     0.00000
   -47.61973     0.00000     0.00000     0.00000     0.00000
   -47.60873     0.00000     0.00000     0.00000     0.00000
   -47.59773     0.00000     0.00000     0.00000     0.00000
   -47.58673     0.00000     0.00000     0.00000     0.00000
   -47.57573     0.00000     0.00000     0.00000     0.00000
   -47.56473     0.00000     0.00000     0.00000     0.00000
   -47.55373     0.00000     0.00000     0.00000     0.00000
   -47.54173     0.00000     0.00000     0.00000     0.00000
   -47.53073     0.00000     0.00000     0.00000     0.00000
   -47.51973     0.00000     0.00000     0.00000     0.00000
   -47.50873     0.00000     0.00000     0.00000     0.00000
   -47.49773     0.00000     0.00000     0.00000     0.00000
   -47.48673     0.00000     0.00000     0.00000     0.00000
   -47.47573     0.00000     0.00000     0.00000     0.00000
   -47.46473     0.00000     0.00000     0.00000     0.00000
   -47.45373     0.00000     0.00000     0.00000     0.00000
   -47.44273     0.00000     0.00000     0.00000     0.00000
   -47.43173     0.00000     0.00000     0.00000     0.00000
   -47.41973     0.00000     0.00000     0.00000     0.00000
   -47.40873     0.00000     0.00000     0.00000     0.00000
   -47.39773     0.00000     0.00000     0.00000     0.00000
   -47.38673     0.00000     0.00000     0.00000     0.00000
   -47.37573     0.00000     0.00000     0.00000     0.00000
   -47.36473     0.00000     0.00000     0.00000     0.00000
   -47.35373     0.00000     0.00000     0.00000     0.00000
   -47.34273     0.00000     0.00000     0.00000     0.00000
   -47.33173     0.00000     0.00000     0.00000     0.00000
   -47.32073     0.00000     0.00000     0.00000     0.00000
   -47.30973     0.00000     0.00000     0.00000     0.00000
   -47.29773     0.00000     0.00000     0.00000     0.00000
   -47.28673     0.00000     0.00000     0.00000     0.00000
   -47.27573     0.00000     0.00000     0.00000     0.00000
   -47.26473     0.00000     0.00000     0.00000     0.00000
   -47.25373     0.00000     0.00000     0.00000     0.00000
   -47.24273     0.00000     0.00000     0.00000     0.00000
