     #Energy       W_all      Mo_all      Ru_all
   -77.51319     0.00000     0.00000     0.00000
   -77.50219     0.00000     0.00000     0.00000
   -77.49119     0.00000     0.00000     0.00000
   -77.48019     0.00000     0.00000     0.00000
   -77.46919     0.00000     0.00000     0.00000
   -77.45819     0.00000     0.00000     0.00000
   -77.44719     0.00000     0.00000     0.00000
   -77.43619     0.00000     0.00000     0.00000
   -77.42519     0.00000     0.00000     0.00000
   -77.41419     0.00000     0.00000     0.00000
   -77.40319     0.00000     0.00000     0.00000
   -77.39219     0.00000     0.00000     0.00000
   -77.38119     0.00000     0.00000     0.00000
   -77.37019     0.00000     0.00000     0.00000
   -77.35919     0.00000     0.00000     0.00000
   -77.34819     0.00000     0.00000     0.00000
   -77.33719     0.00000     0.00000     0.00000
   -77.32619     0.00000     0.00000     0.00000
   -77.31519     0.00000     0.00000     0.00000
   -77.30419     0.00000     0.00000     0.00000
   -77.29319     0.00000     0.00000     0.00000
   -77.28219     0.00000     0.00000     0.00000
   -77.27119     0.00000     0.00000     0.00000
   -77.26019     0.00000     0.00000     0.00000
   -77.24919     0.00000     0.00000     0.00000
   -77.23819     0.00000     0.00000     0.00000
   -77.22719     0.00000     0.00000     0.00000
   -77.21619     0.00000     0.00000     0.00000
   -77.20519     0.00000     0.00000     0.00000
   -77.19419     0.00000     0.00000     0.00000
   -77.18319     0.00000     0.00000     0.00000
   -77.17219     0.00000     0.00000     0.00000
   -77.16119     0.00000     0.00000     0.00000
   -77.15019     0.00000     0.00000     0.00000
   -77.13919     0.00000     0.00000     0.00000
   -77.12819     0.00000     0.00000     0.00000
   -77.11719     0.00000     0.00000     0.00000
   -77.10619     0.00000     0.00000     0.00000
   -77.09519     0.00000     0.00000     0.00000
   -77.08419     0.00000     0.00000     0.00000
   -77.07319     0.00000     0.00000     0.00000
   -77.06119     0.00000     0.00000     0.00000
   -77.05019     0.00000     0.00000     0.00000
   -77.03919     0.00000     0.00000     0.00000
   -77.02819     0.00000     0.00000     0.00000
   -77.01719     0.00000     0.00000     0.00000
   -77.00619     0.00000     0.00000     0.00000
   -76.99519     0.00000     0.00000     0.00000
   -76.98419     0.00000     0.00000     0.00000
   -76.97319     0.00000     0.00000     0.00000
   -76.96219     0.00000     0.00000     0.00000
   -76.95119     0.00000     0.00000     0.00000
   -76.94019     0.00000     0.00000     0.00000
   -76.92919     0.00000     0.00000     0.00000
   -76.91819     0.00000     0.00000     0.00000
   -76.90719     0.00000     0.00000     0.00000
   -76.89619     0.00000     0.00000     0.00000
   -76.88519     0.00000     0.00000     0.00000
   -76.87419     0.00000     0.00000     0.00000
   -76.86319     0.00000     0.00000     0.00000
   -76.85219     0.00000     0.00000     0.00000
   -76.84119     0.00000     0.00000     0.00000
   -76.83019     0.00000     0.00000     0.00000
   -76.81919     0.00000     0.00000     0.00000
   -76.80819     0.00000     0.00000     0.00000
   -76.79719     0.00000     0.00000     0.00000
   -76.78619     0.00000     0.00000     0.00000
   -76.77519     0.00000     0.00000     0.00000
   -76.76419     0.00000     0.00000     0.00000
   -76.75319     0.00000     0.00000     0.00000
   -76.74219     0.00000     0.00000     0.00000
   -76.73119     0.00000     0.00000     0.00000
   -76.72019     0.00000     0.00000     0.00000
   -76.70919     0.00000     0.00000     0.00000
   -76.69819     0.00000     0.00000     0.00000
   -76.68719     0.00000     0.00000     0.00000
   -76.67619     0.00000     0.00000     0.00000
   -76.66519     0.00000     0.00000     0.00000
   -76.65419     0.00000     0.00000     0.00000
   -76.64319     0.00000     0.00000     0.00000
   -76.63219     0.00000     0.00000     0.00000
   -76.62119     0.00000     0.00000     0.00000
   -76.61019     0.00000     0.00000     0.00000
   -76.59919     0.00000     0.00000     0.00000
   -76.58819     0.00000     0.00000     0.00000
   -76.57719     0.00000     0.00000     0.00000
   -76.56619     0.00000     0.00000     0.00000
   -76.55519     0.00000     0.00000     0.00000
   -76.54419     0.00000     0.00000     0.00000
   -76.53219     0.00000     0.00000     0.00000
   -76.52119     0.00000     0.00000     0.00000
   -76.51019     0.00000     0.00000     0.00000
   -76.49919     0.00000     0.00000     0.00000
   -76.48819     0.00000     0.00000     0.00000
   -76.47719     0.00000     0.00000     0.00000
   -76.46619     0.00000     0.00000     0.00000
   -76.45519     0.00000     0.00000     0.00000
   -76.44419     0.00000     0.00000     0.00000
   -76.43319     0.00000     0.00000     0.00000
   -76.42219     0.00000     0.00000     0.00000
   -76.41119     0.00000     0.00000     0.00000
   -76.40019     0.00000     0.00000     0.00000
   -76.38919     0.00000     0.00000     0.00000
   -76.37819     0.00000     0.00000     0.00000
   -76.36719     0.00000     0.00000     0.00000
   -76.35619     0.00000     0.00000     0.00000
   -76.34519     0.00000     0.00000     0.00000
   -76.33419     0.00000     0.00000     0.00000
   -76.32319     0.00000     0.00000     0.00000
   -76.31219     0.00000     0.00000     0.00000
   -76.30119     0.00000     0.00000     0.00000
   -76.29019     0.00000     0.00000     0.00000
   -76.27919     0.00000     0.00000     0.00000
   -76.26819     0.00000     0.00000     0.00000
   -76.25719     0.00000     0.00000     0.00000
   -76.24619     0.00000     0.00000     0.00000
   -76.23519     0.00000     0.00000     0.00000
   -76.22419     0.00000     0.00000     0.00000
   -76.21319     0.00000     0.00000     0.00000
   -76.20219     0.00000     0.00000     0.00000
   -76.19119     0.00000     0.00000     0.00000
   -76.18019     0.00000     0.00000     0.00000
   -76.16919     0.00000     0.00000     0.00000
   -76.15819     0.00000     0.00000     0.00000
   -76.14719     0.00000     0.00000     0.00000
   -76.13619     0.00000     0.00000     0.00000
   -76.12519     0.00000     0.00000     0.00000
   -76.11419     0.00000     0.00000     0.00000
   -76.10319     0.00000     0.00000     0.00000
   -76.09219     0.00000     0.00000     0.00000
   -76.08119     0.00000     0.00000     0.00000
   -76.07019     0.00000     0.00000     0.00000
   -76.05919     0.00000     0.00000     0.00000
   -76.04819     0.00000     0.00000     0.00000
   -76.03719     0.00000     0.00000     0.00000
   -76.02619     0.00000     0.00000     0.00000
   -76.01419     0.00000     0.00000     0.00000
   -76.00319     0.00000     0.00000     0.00000
   -75.99219     0.00000     0.00000     0.00000
   -75.98119     0.00000     0.00000     0.00000
   -75.97019     0.00000     0.00000     0.00000
   -75.95919     0.00000     0.00000     0.00000
   -75.94819     0.00000     0.00000     0.00000
   -75.93719     0.00000     0.00000     0.00000
   -75.92619     0.00000     0.00000     0.00000
   -75.91519     0.00000     0.00000     0.00000
   -75.90419     0.00000     0.00000     0.00000
   -75.89319     0.00000     0.00000     0.00000
   -75.88219     0.00000     0.00000     0.00000
   -75.87119     0.00000     0.00000     0.00000
   -75.86019     0.00000     0.00000     0.00000
   -75.84919     0.00000     0.00000     0.00000
   -75.83819     0.00000     0.00000     0.00000
   -75.82719     0.00000     0.00000     0.00000
   -75.81619     0.00000     0.00000     0.00000
   -75.80519     0.00000     0.00000     0.00000
   -75.79419     0.00000     0.00000     0.00000
   -75.78319     0.00000     0.00000     0.00000
   -75.77219     0.00000     0.00000     0.00000
   -75.76119     0.00000     0.00000     0.00000
   -75.75019     0.00000     0.00000     0.00000
   -75.73919     0.00000     0.00000     0.00000
   -75.72819     0.00000     0.00000     0.00000
   -75.71719     0.00000     0.00000     0.00000
   -75.70619     0.00000     0.00000     0.00000
   -75.69519     0.00000     0.00000     0.00000
   -75.68419     0.00000     0.00000     0.00000
   -75.67319     0.00000     0.00000     0.00000
   -75.66219     0.00000     0.00000     0.00000
   -75.65119     0.00000     0.00000     0.00000
   -75.64019     0.00000     0.00000     0.00000
   -75.62919     0.00000     0.00000     0.00000
   -75.61819     0.00000     0.00000     0.00000
   -75.60719     0.00000     0.00000     0.00000
   -75.59619     0.00000     0.00000     0.00000
   -75.58519     0.00000     0.00000     0.00000
   -75.57419     0.00000     0.00000     0.00000
   -75.56319     0.00000     0.00000     0.00000
   -75.55219     0.00000     0.00000     0.00000
   -75.54119     0.00000     0.00000     0.00000
   -75.53019     0.00000     0.00000     0.00000
   -75.51919     0.00000     0.00000     0.00000
   -75.50819     0.00000     0.00000     0.00000
   -75.49619     0.00000     0.00000     0.00000
   -75.48519     0.00000     0.00000     0.00000
   -75.47419     0.00000     0.00000     0.00000
   -75.46319     0.00000     0.00000     0.00000
   -75.45219     0.00000     0.00000     0.00000
   -75.44119     0.00000     0.00000     0.00000
   -75.43019     0.00000     0.00000     0.00000
   -75.41919     0.00000     0.00000     0.00000
   -75.40819     0.00000     0.00000     0.00000
   -75.39719     0.00000     0.00000     0.00000
   -75.38619     0.00000     0.00000     0.00000
   -75.37519     0.00000     0.00000     0.00000
   -75.36419     0.00000     0.00000     0.00000
   -75.35319     0.00000     0.00000     0.00000
   -75.34219     0.00000     0.00000     0.00000
   -75.33119     0.00000     0.00000     0.00000
   -75.32019     0.00000     0.00000     0.00000
   -75.30919     0.00000     0.00000     0.00000
   -75.29819     0.00000     0.00000     0.00000
   -75.28719     0.00000     0.00000     0.00000
   -75.27619     0.00000     0.00000     0.00000
   -75.26519     0.00000     0.00000     0.00000
   -75.25419     0.00000     0.00000     0.00000
   -75.24319     0.00000     0.00000     0.00000
   -75.23219     0.00000     0.00000     0.00000
   -75.22119     0.00000     0.00000     0.00000
   -75.21019     0.00000     0.00000     0.00000
   -75.19919     0.00000     0.00000     0.00000
   -75.18819     0.00000     0.00000     0.00000
   -75.17719     0.00000     0.00000     0.00000
   -75.16619     0.00000     0.00000     0.00000
   -75.15519     0.00000     0.00000     0.00000
   -75.14419     0.00000     0.00000     0.00000
   -75.13319     0.00000     0.00000     0.00000
   -75.12219     0.00000     0.00000     0.00000
   -75.11119     0.00000     0.00000     0.00000
   -75.10019     0.00000     0.00000     0.00000
   -75.08919     0.00000     0.00000     0.00000
   -75.07819     0.00000     0.00000     0.00000
   -75.06719     0.00000     0.00000     0.00000
   -75.05619     0.00000     0.00000     0.00000
   -75.04519     0.00000     0.00000     0.00000
   -75.03419     0.00000     0.00000     0.00000
   -75.02319     0.00000     0.00000     0.00000
   -75.01219     0.00000     0.00000     0.00000
   -75.00119     0.00000     0.00000     0.00000
   -74.99019     0.00000     0.00000     0.00000
   -74.97919     0.00000     0.00000     0.00000
   -74.96719     0.00000     0.00000     0.00000
   -74.95619     0.00000     0.00000     0.00000
   -74.94519     0.00000     0.00000     0.00000
   -74.93419     0.00000     0.00000     0.00000
   -74.92319     0.00000     0.00000     0.00000
   -74.91219     0.00000     0.00000     0.00000
   -74.90119     0.00000     0.00000     0.00000
   -74.89019     0.00000     0.00000     0.00000
   -74.87919     0.00000     0.00000     0.00000
   -74.86819     0.00000     0.00000     0.00000
   -74.85719     0.00000     0.00000     0.00000
   -74.84619     0.00000     0.00000     0.00000
   -74.83519     0.00000     0.00000     0.00000
   -74.82419     0.00000     0.00000     0.00000
   -74.81319     0.00000     0.00000     0.00000
   -74.80219     0.00000     0.00000     0.00000
   -74.79119     0.00000     0.00000     0.00000
   -74.78019     0.00000     0.00000     0.00000
   -74.76919     0.00000     0.00000     0.00000
   -74.75819     0.00000     0.00000     0.00000
   -74.74719     0.00000     0.00000     0.00000
   -74.73619     0.00000     0.00000     0.00000
   -74.72519     0.00000     0.00000     0.00000
   -74.71419     0.00000     0.00000     0.00000
   -74.70319     0.00000     0.00000     0.00000
   -74.69219     0.00000     0.00000     0.00000
   -74.68119     0.00000     0.00000     0.00000
   -74.67019     0.00000     0.00000     0.00000
   -74.65919     0.00000     0.00000     0.00000
   -74.64819     0.00000     0.00000     0.00000
   -74.63719     0.00000     0.00000     0.00000
   -74.62619     0.00000     0.00000     0.00000
   -74.61519     0.00000     0.00000     0.00000
   -74.60419     0.00000     0.00000     0.00000
   -74.59319     0.00000     0.00000     0.00000
   -74.58219     0.00000     0.00000     0.00000
   -74.57119     0.00000     0.00000     0.00000
   -74.56019     0.00000     0.00000     0.00000
   -74.54919     0.00000     0.00000     0.00000
   -74.53819     0.00000     0.00000     0.00000
   -74.52719     0.00000     0.00000     0.00000
   -74.51619     0.00000     0.00000     0.00000
   -74.50519     0.00000     0.00000     0.00000
   -74.49419     0.00000     0.00000     0.00000
   -74.48319     0.00000     0.00000     0.00000
   -74.47219     0.00000     0.00000     0.00000
   -74.46119     0.00000     0.00000     0.00000
   -74.44919     0.00000     0.00000     0.00000
   -74.43819     0.00000     0.00000     0.00000
   -74.42719     0.00000     0.00000     0.00000
   -74.41619     0.00000     0.00000     0.00000
   -74.40519     0.00000     0.00000     0.00000
   -74.39419     0.00000     0.00000     0.00000
   -74.38319     0.00000     0.00000     0.00000
   -74.37219     0.00000     0.00000     0.00000
   -74.36119     0.00000     0.00000     0.00000
   -74.35019     0.00000     0.00000     0.00000
   -74.33919     0.00000     0.00000     0.00000
   -74.32819     0.00000     0.00000     0.00000
   -74.31719     0.00000     0.00000     0.00000
   -74.30619     0.00000     0.00000     0.00000
   -74.29519     0.00000     0.00000     0.00000
   -74.28419     0.00000     0.00000     0.00000
   -74.27319     0.00000     0.00000     0.00000
   -74.26219     0.00000     0.00000     0.00000
   -74.25119     0.00000     0.00000     0.00000
   -74.24019     0.00000     0.00000     0.00000
   -74.22919     0.00000     0.00000     0.00000
   -74.21819   180.93935     0.00617     0.00365
   -74.20719   180.96352     0.00836     0.00237
   -74.19619   180.94296     0.00779     0.00268
   -74.18519   180.96742     0.00729     0.00081
   -74.17419     0.00000     0.00000     0.00000
   -74.16319     0.00000     0.00000     0.00000
   -74.15219   180.98525     0.01050     0.00190
   -74.14119   180.93721     0.00706     0.00054
   -74.13019   362.02726     0.01720     0.00091
   -74.11919   180.92702     0.00719     0.00013
   -74.10819   361.88763     0.01491     0.00051
   -74.09719   181.06946     0.00529     0.00065
   -74.08619   181.07358     0.00438     0.00059
   -74.07519   362.06998     0.01064     0.00051
   -74.06419   181.04431     0.00484     0.00032
   -74.05319  3530.62372     0.09422     0.00334
   -74.04219   198.68087     0.00478     0.00016
   -74.03119   362.19977     0.01373     0.00006
   -74.02019   181.08635     0.00490     0.00003
   -74.00919   181.17307     0.00468     0.00008
   -73.99819     0.00000     0.00000     0.00000
   -73.98719   181.09393     0.00445     0.00001
   -73.97619     0.00000     0.00000     0.00000
   -73.96519     0.00000     0.00000     0.00000
   -73.95419   181.09532     0.00483     0.00000
   -73.94319     0.00000     0.00000     0.00000
   -73.93219     0.00000     0.00000     0.00000
   -73.92019     0.00000     0.00000     0.00000
   -73.90919     0.00000     0.00000     0.00000
   -73.89819     0.00000     0.00000     0.00000
   -73.88719     0.00000     0.00000     0.00000
   -73.87619     0.00000     0.00000     0.00000
   -73.86519     0.00000     0.00000     0.00000
   -73.85419     0.00000     0.00000     0.00000
   -73.84319     0.00000     0.00000     0.00000
   -73.83219     0.00000     0.00000     0.00000
   -73.82119     0.00000     0.00000     0.00000
   -73.81019     0.00000     0.00000     0.00000
   -73.79919     0.00000     0.00000     0.00000
   -73.78819     0.00000     0.00000     0.00000
   -73.77719     0.00000     0.00000     0.00000
   -73.76619     0.00000     0.00000     0.00000
   -73.75519     0.00000     0.00000     0.00000
   -73.74419     0.00000     0.00000     0.00000
   -73.73319     0.00000     0.00000     0.00000
   -73.72219     0.00000     0.00000     0.00000
   -73.71119     0.00000     0.00000     0.00000
   -73.70019     0.00000     0.00000     0.00000
   -73.68919     0.00000     0.00000     0.00000
   -73.67819     0.00000     0.00000     0.00000
   -73.66719     0.00000     0.00000     0.00000
   -73.65619     0.00000     0.00000     0.00000
   -73.64519     0.00000     0.00000     0.00000
   -73.63419     0.00000     0.00000     0.00000
   -73.62319     0.00000     0.00000     0.00000
   -73.61219     0.00000     0.00000     0.00000
   -73.60119     0.00000     0.00000     0.00000
   -73.59019     0.00000     0.00000     0.00000
   -73.57919     0.00000     0.00000     0.00000
   -73.56819     0.00000     0.00000     0.00000
   -73.55719     0.00000     0.00000     0.00000
   -73.54619     0.00000     0.00000     0.00000
   -73.53519     0.00000     0.00000     0.00000
   -73.52419     0.00000     0.00000     0.00000
   -73.51319     0.00000     0.00000     0.00000
   -73.50219     0.00000     0.00000     0.00000
   -73.49119     0.00000     0.00000     0.00000
   -73.48019     0.00000     0.00000     0.00000
   -73.46919     0.00000     0.00000     0.00000
   -73.45819     0.00000     0.00000     0.00000
   -73.44719     0.00000     0.00000     0.00000
   -73.43619     0.00000     0.00000     0.00000
   -73.42519     0.00000     0.00000     0.00000
   -73.41419     0.00000     0.00000     0.00000
   -73.40219     0.00000     0.00000     0.00000
   -73.39119     0.00000     0.00000     0.00000
   -73.38019     0.00000     0.00000     0.00000
   -73.36919     0.00000     0.00000     0.00000
   -73.35819     0.00000     0.00000     0.00000
   -73.34719     0.00000     0.00000     0.00000
   -73.33619     0.00000     0.00000     0.00000
   -73.32519     0.00000     0.00000     0.00000
   -73.31419     0.00000     0.00000     0.00000
   -73.30319     0.00000     0.00000     0.00000
   -73.29219     0.00000     0.00000     0.00000
   -73.28119     0.00000     0.00000     0.00000
   -73.27019     0.00000     0.00000     0.00000
   -73.25919     0.00000     0.00000     0.00000
   -73.24819     0.00000     0.00000     0.00000
   -73.23719     0.00000     0.00000     0.00000
   -73.22619     0.00000     0.00000     0.00000
   -73.21519     0.00000     0.00000     0.00000
   -73.20419     0.00000     0.00000     0.00000
   -73.19319     0.00000     0.00000     0.00000
   -73.18219     0.00000     0.00000     0.00000
   -73.17119     0.00000     0.00000     0.00000
   -73.16019     0.00000     0.00000     0.00000
   -73.14919     0.00000     0.00000     0.00000
   -73.13819     0.00000     0.00000     0.00000
   -73.12719     0.00000     0.00000     0.00000
   -73.11619     0.00000     0.00000     0.00000
   -73.10519     0.00000     0.00000     0.00000
   -73.09419     0.00000     0.00000     0.00000
   -73.08319     0.00000     0.00000     0.00000
   -73.07219     0.00000     0.00000     0.00000
   -73.06119     0.00000     0.00000     0.00000
   -73.05019     0.00000     0.00000     0.00000
   -73.03919     0.00000     0.00000     0.00000
   -73.02819     0.00000     0.00000     0.00000
   -73.01719     0.00000     0.00000     0.00000
   -73.00619     0.00000     0.00000     0.00000
   -72.99519     0.00000     0.00000     0.00000
   -72.98419     0.00000     0.00000     0.00000
   -72.97319     0.00000     0.00000     0.00000
   -72.96219     0.00000     0.00000     0.00000
   -72.95119     0.00000     0.00000     0.00000
   -72.94019     0.00000     0.00000     0.00000
   -72.92919     0.00000     0.00000     0.00000
   -72.91819     0.00000     0.00000     0.00000
   -72.90719     0.00000     0.00000     0.00000
   -72.89619     0.00000     0.00000     0.00000
   -72.88519     0.00000     0.00000     0.00000
   -72.87319     0.00000     0.00000     0.00000
   -72.86219     0.00000     0.00000     0.00000
   -72.85119     0.00000     0.00000     0.00000
   -72.84019     0.00000     0.00000     0.00000
   -72.82919     0.00000     0.00000     0.00000
   -72.81819     0.00000     0.00000     0.00000
   -72.80719     0.00000     0.00000     0.00000
   -72.79619     0.00000     0.00000     0.00000
   -72.78519     0.00000     0.00000     0.00000
   -72.77419     0.00000     0.00000     0.00000
   -72.76319     0.00000     0.00000     0.00000
   -72.75219     0.00000     0.00000     0.00000
   -72.74119     0.00000     0.00000     0.00000
   -72.73019     0.00000     0.00000     0.00000
   -72.71919     0.00000     0.00000     0.00000
   -72.70819     0.00000     0.00000     0.00000
   -72.69719     0.00000     0.00000     0.00000
   -72.68619     0.00000     0.00000     0.00000
   -72.67519     0.00000     0.00000     0.00000
   -72.66419     0.00000     0.00000     0.00000
   -72.65319     0.00000     0.00000     0.00000
   -72.64219     0.00000     0.00000     0.00000
   -72.63119     0.00000     0.00000     0.00000
   -72.62019     0.00000     0.00000     0.00000
   -72.60919     0.00000     0.00000     0.00000
   -72.59819     0.00000     0.00000     0.00000
   -72.58719     0.00000     0.00000     0.00000
   -72.57619     0.00000     0.00000     0.00000
   -72.56519     0.00000     0.00000     0.00000
   -72.55419     0.00000     0.00000     0.00000
   -72.54319     0.00000     0.00000     0.00000
   -72.53219     0.00000     0.00000     0.00000
   -72.52119     0.00000     0.00000     0.00000
   -72.51019     0.00000     0.00000     0.00000
   -72.49919     0.00000     0.00000     0.00000
   -72.48819     0.00000     0.00000     0.00000
   -72.47719     0.00000     0.00000     0.00000
   -72.46619     0.00000     0.00000     0.00000
   -72.45519     0.00000     0.00000     0.00000
   -72.44419     0.00000     0.00000     0.00000
   -72.43319     0.00000     0.00000     0.00000
   -72.42219     0.00000     0.00000     0.00000
   -72.41119     0.00000     0.00000     0.00000
   -72.40019     0.00000     0.00000     0.00000
   -72.38919     0.00000     0.00000     0.00000
   -72.37819     0.00000     0.00000     0.00000
   -72.36719     0.00000     0.00000     0.00000
   -72.35519     0.00000     0.00000     0.00000
   -72.34419     0.00000     0.00000     0.00000
   -72.33319     0.00000     0.00000     0.00000
   -72.32219     0.00000     0.00000     0.00000
   -72.31119     0.00000     0.00000     0.00000
   -72.30019     0.00000     0.00000     0.00000
   -72.28919     0.00000     0.00000     0.00000
   -72.27819     0.00000     0.00000     0.00000
   -72.26719     0.00000     0.00000     0.00000
   -72.25619     0.00000     0.00000     0.00000
   -72.24519     0.00000     0.00000     0.00000
   -72.23419     0.00000     0.00000     0.00000
   -72.22319     0.00000     0.00000     0.00000
   -72.21219     0.00000     0.00000     0.00000
   -72.20119     0.00000     0.00000     0.00000
   -72.19019     0.00000     0.00000     0.00000
   -72.17919     0.00000     0.00000     0.00000
   -72.16819     0.00000     0.00000     0.00000
   -72.15719     0.00000     0.00000     0.00000
   -72.14619     0.00000     0.00000     0.00000
   -72.13519     0.00000     0.00000     0.00000
   -72.12419     0.00000     0.00000     0.00000
   -72.11319     0.00000     0.00000     0.00000
   -72.10219     0.00000     0.00000     0.00000
   -72.09119     0.00000     0.00000     0.00000
   -72.08019     0.00000     0.00000     0.00000
   -72.06919     0.00000     0.00000     0.00000
   -72.05819     0.00000     0.00000     0.00000
   -72.04719     0.00000     0.00000     0.00000
   -72.03619     0.00000     0.00000     0.00000
   -72.02519     0.00000     0.00000     0.00000
   -72.01419     0.00000     0.00000     0.00000
   -72.00319     0.00000     0.00000     0.00000
   -71.99219     0.00000     0.00000     0.00000
   -71.98119     0.00000     0.00000     0.00000
   -71.97019     0.00000     0.00000     0.00000
   -71.95919     0.00000     0.00000     0.00000
   -71.94819     0.00000     0.00000     0.00000
   -71.93719     0.00000     0.00000     0.00000
   -71.92619     0.00000     0.00000     0.00000
   -71.91519     0.00000     0.00000     0.00000
   -71.90419     0.00000     0.00000     0.00000
   -71.89319     0.00000     0.00000     0.00000
   -71.88219     0.00000     0.00000     0.00000
   -71.87119     0.00000     0.00000     0.00000
   -71.86019     0.00000     0.00000     0.00000
   -71.84919     0.00000     0.00000     0.00000
   -71.83819     0.00000     0.00000     0.00000
   -71.82619     0.00000     0.00000     0.00000
   -71.81519     0.00000     0.00000     0.00000
   -71.80419     0.00000     0.00000     0.00000
   -71.79319     0.00000     0.00000     0.00000
   -71.78219     0.00000     0.00000     0.00000
   -71.77119     0.00000     0.00000     0.00000
   -71.76019     0.00000     0.00000     0.00000
   -71.74919     0.00000     0.00000     0.00000
   -71.73819     0.00000     0.00000     0.00000
   -71.72719     0.00000     0.00000     0.00000
   -71.71619     0.00000     0.00000     0.00000
   -71.70519     0.00000     0.00000     0.00000
   -71.69419     0.00000     0.00000     0.00000
   -71.68319     0.00000     0.00000     0.00000
   -71.67219     0.00000     0.00000     0.00000
   -71.66119     0.00000     0.00000     0.00000
   -71.65019     0.00000     0.00000     0.00000
   -71.63919     0.00000     0.00000     0.00000
   -71.62819     0.00000     0.00000     0.00000
   -71.61719     0.00000     0.00000     0.00000
   -71.60619     0.00000     0.00000     0.00000
   -71.59519     0.00000     0.00000     0.00000
   -71.58419     0.00000     0.00000     0.00000
   -71.57319     0.00000     0.00000     0.00000
   -71.56219     0.00000     0.00000     0.00000
   -71.55119     0.00000     0.00000     0.00000
   -71.54019     0.00000     0.00000     0.00000
   -71.52919     0.00000     0.00000     0.00000
   -71.51819     0.00000     0.00000     0.00000
   -71.50719     0.00000     0.00000     0.00000
   -71.49619     0.00000     0.00000     0.00000
   -71.48519     0.00000     0.00000     0.00000
   -71.47419     0.00000     0.00000     0.00000
   -71.46319     0.00000     0.00000     0.00000
   -71.45219     0.00000     0.00000     0.00000
   -71.44119     0.00000     0.00000     0.00000
   -71.43019     0.00000     0.00000     0.00000
   -71.41919     0.00000     0.00000     0.00000
   -71.40819     0.00000     0.00000     0.00000
   -71.39719     0.00000     0.00000     0.00000
   -71.38619     0.00000     0.00000     0.00000
   -71.37519     0.00000     0.00000     0.00000
   -71.36419     0.00000     0.00000     0.00000
   -71.35319     0.00000     0.00000     0.00000
   -71.34219     0.00000     0.00000     0.00000
   -71.33119     0.00000     0.00000     0.00000
   -71.32019     0.00000     0.00000     0.00000
   -71.30819     0.00000     0.00000     0.00000
   -71.29719     0.00000     0.00000     0.00000
   -71.28619     0.00000     0.00000     0.00000
   -71.27519     0.00000     0.00000     0.00000
   -71.26419     0.00000     0.00000     0.00000
   -71.25319     0.00000     0.00000     0.00000
