     #Energy       W_all      Mo_all      Re_all
   -83.25027     0.00000     0.00000     0.00000
   -83.23827     0.00000     0.00000     0.00000
   -83.22627     0.00000     0.00000     0.00000
   -83.21427     0.00000     0.00000     0.00000
   -83.20227     0.00000     0.00000     0.00000
   -83.19027     0.00000     0.00000     0.00000
   -83.17927     0.00000     0.00000     0.00000
   -83.16727     0.00000     0.00000     0.00000
   -83.15527     0.00000     0.00000     0.00000
   -83.14327     0.00000     0.00000     0.00000
   -83.13127     0.00000     0.00000     0.00000
   -83.11927     0.00000     0.00000     0.00000
   -83.10827     0.00000     0.00000     0.00000
   -83.09627     0.00000     0.00000     0.00000
   -83.08427     0.00000     0.00000     0.00000
   -83.07227     0.00000     0.00000     0.00000
   -83.06027     0.00000     0.00000     0.00000
   -83.04827     0.00000     0.00000     0.00000
   -83.03627     0.00000     0.00000     0.00000
   -83.02527     0.00000     0.00000     0.00000
   -83.01327     0.00000     0.00000     0.00000
   -83.00127     0.00000     0.00000     0.00000
   -82.98927     0.00000     0.00000     0.00000
   -82.97727     0.00000     0.00000     0.00000
   -82.96527     0.00000     0.00000     0.00000
   -82.95327     0.00000     0.00000     0.00000
   -82.94227     0.00000     0.00000     0.00000
   -82.93027     0.00000     0.00000     0.00000
   -82.91827     0.00000     0.00000     0.00000
   -82.90627     0.00000     0.00000     0.00000
   -82.89427     0.00000     0.00000     0.00000
   -82.88227     0.00000     0.00000     0.00000
   -82.87127     0.00000     0.00000     0.00000
   -82.85927     0.00000     0.00000     0.00000
   -82.84727     0.00000     0.00000     0.00000
   -82.83527     0.00000     0.00000     0.00000
   -82.82327     0.00000     0.00000     0.00000
   -82.81127     0.00000     0.00000     0.00000
   -82.79927     0.00000     0.00000     0.00000
   -82.78827     0.00000     0.00000     0.00000
   -82.77627     0.00000     0.00000     0.00000
   -82.76427     0.00000     0.00000     0.00000
   -82.75227     0.00000     0.00000     0.00000
   -82.74027     0.00000     0.00000     0.00000
   -82.72827     0.00000     0.00000     0.00000
   -82.71627     0.00000     0.00000     0.00000
   -82.70527     0.00000     0.00000     0.00000
   -82.69327     0.00000     0.00000     0.00000
   -82.68127     0.00000     0.00000     0.00000
   -82.66927     0.00000     0.00000     0.00000
   -82.65727     0.00000     0.00000     0.00000
   -82.64527     0.00000     0.00000     0.00000
   -82.63327     0.00000     0.00000     0.00000
   -82.62227     0.00000     0.00000     0.00000
   -82.61027     0.00000     0.00000     0.00000
   -82.59827     0.00000     0.00000     0.00000
   -82.58627     0.00000     0.00000     0.00000
   -82.57427     0.00000     0.00000     0.00000
   -82.56227     0.00000     0.00000     0.00000
   -82.55127     0.00000     0.00000     0.00000
   -82.53927     0.00000     0.00000     0.00000
   -82.52727     0.00000     0.00000     0.00000
   -82.51527     0.00000     0.00000     0.00000
   -82.50327     0.00000     0.00000     0.00000
   -82.49127     0.00000     0.00000     0.00000
   -82.47927     0.00000     0.00000     0.00000
   -82.46827     0.00000     0.00000     0.00000
   -82.45627     0.00000     0.00000     0.00000
   -82.44427     0.00000     0.00000     0.00000
   -82.43227     0.00000     0.00000     0.00000
   -82.42027     0.00000     0.00000     0.00000
   -82.40827     0.00000     0.00000     0.00000
   -82.39627     0.00000     0.00000     0.00000
   -82.38527     0.00000     0.00000     0.00000
   -82.37327     0.00000     0.00000     0.00000
   -82.36127     0.00000     0.00000     0.00000
   -82.34927     0.00000     0.00000     0.00000
   -82.33727     0.00000     0.00000     0.00000
   -82.32527     0.00000     0.00000     0.00000
   -82.31427     0.00000     0.00000     0.00000
   -82.30227     0.00000     0.00000     0.00000
   -82.29027     0.00000     0.00000     0.00000
   -82.27827     0.00000     0.00000     0.00000
   -82.26627     0.00000     0.00000     0.00000
   -82.25427     0.00000     0.00000     0.00000
   -82.24227     0.00000     0.00000     0.00000
   -82.23127     0.00000     0.00000     0.00000
   -82.21927     0.00000     0.00000     0.00000
   -82.20727     0.00000     0.00000     0.00000
   -82.19527     0.00000     0.00000     0.00000
   -82.18327     0.00000     0.00000     0.00000
   -82.17127     0.00000     0.00000     0.00000
   -82.15927     0.00000     0.00000     0.00000
   -82.14827     0.00000     0.00000     0.00000
   -82.13627     0.00000     0.00000     0.00000
   -82.12427     0.00000     0.00000     0.00000
   -82.11227     0.00000     0.00000     0.00000
   -82.10027     0.00000     0.00000     0.00000
   -82.08827     0.00000     0.00000     0.00000
   -82.07627     0.00000     0.00000     0.00000
   -82.06527     0.00000     0.00000     0.00000
   -82.05327     0.00000     0.00000     0.00000
   -82.04127     0.00000     0.00000     0.00000
   -82.02927     0.00000     0.00000     0.00000
   -82.01727     0.00000     0.00000     0.00000
   -82.00527     0.00000     0.00000     0.00000
   -81.99427     0.00000     0.00000     0.00000
   -81.98227     0.00000     0.00000     0.00000
   -81.97027     0.00000     0.00000     0.00000
   -81.95827     0.00000     0.00000     0.00000
   -81.94627     0.00000     0.00000     0.00000
   -81.93427     0.00000     0.00000     0.00000
   -81.92227     0.00000     0.00000     0.00000
   -81.91127     0.00000     0.00000     0.00000
   -81.89927     0.00000     0.00000     0.00000
   -81.88727     0.00000     0.00000     0.00000
   -81.87527     0.00000     0.00000     0.00000
   -81.86327     0.00000     0.00000     0.00000
   -81.85127     0.00000     0.00000     0.00000
   -81.83927     0.00000     0.00000     0.00000
   -81.82827     0.00000     0.00000     0.00000
   -81.81627     0.00000     0.00000     0.00000
   -81.80427     0.00000     0.00000     0.00000
   -81.79227     0.00000     0.00000     0.00000
   -81.78027     0.00000     0.00000     0.00000
   -81.76827     0.00000     0.00000     0.00000
   -81.75727     0.00000     0.00000     0.00000
   -81.74527     0.00000     0.00000     0.00000
   -81.73327     0.00000     0.00000     0.00000
   -81.72127     0.00000     0.00000     0.00000
   -81.70927     0.00000     0.00000     0.00000
   -81.69727     0.00000     0.00000     0.00000
   -81.68527     0.00000     0.00000     0.00000
   -81.67427     0.00000     0.00000     0.00000
   -81.66227     0.00000     0.00000     0.00000
   -81.65027     0.00000     0.00000     0.00000
   -81.63827     0.00000     0.00000     0.00000
   -81.62627     0.00000     0.00000     0.00000
   -81.61427     0.00000     0.00000     0.00000
   -81.60227     0.00000     0.00000     0.00000
   -81.59127     0.00000     0.00000     0.00000
   -81.57927     0.00000     0.00000     0.00000
   -81.56727     0.00000     0.00000     0.00000
   -81.55527     0.00000     0.00000     0.00000
   -81.54327     0.00000     0.00000     0.00000
   -81.53127     0.00000     0.00000     0.00000
   -81.51927     0.00000     0.00000     0.00000
   -81.50827     0.00000     0.00000     0.00000
   -81.49627     0.00000     0.00000     0.00000
   -81.48427     0.00000     0.00000     0.00000
   -81.47227     0.00000     0.00000     0.00000
   -81.46027     0.00000     0.00000     0.00000
   -81.44827     0.00000     0.00000     0.00000
   -81.43727     0.00000     0.00000     0.00000
   -81.42527     0.00000     0.00000     0.00000
   -81.41327     0.00000     0.00000     0.00000
   -81.40127     0.00000     0.00000     0.00000
   -81.38927     0.00000     0.00000     0.00000
   -81.37727     0.00000     0.00000     0.00000
   -81.36527     0.00000     0.00000     0.00000
   -81.35427     0.00000     0.00000     0.00000
   -81.34227     0.00000     0.00000     0.00000
   -81.33027     0.00000     0.00000     0.00000
   -81.31827     0.00000     0.00000     0.00000
   -81.30627     0.00000     0.00000     0.00000
   -81.29427     0.00000     0.00000     0.00000
   -81.28227     0.00000     0.00000     0.00000
   -81.27127     0.00000     0.00000     0.00000
   -81.25927     0.00000     0.00000     0.00000
   -81.24727     0.00000     0.00000     0.00000
   -81.23527     0.00000     0.00000     0.00000
   -81.22327     0.00000     0.00000     0.00000
   -81.21127     0.00000     0.00000     0.00000
   -81.19927     0.00000     0.00000     0.00000
   -81.18827     0.00000     0.00000     0.00000
   -81.17627     0.00000     0.00000     0.00000
   -81.16427     0.00000     0.00000     0.00000
   -81.15227     0.00000     0.00000     0.00000
   -81.14027     0.00000     0.00000     0.00000
   -81.12827     0.00000     0.00000     0.00000
   -81.11727     0.00000     0.00000     0.00000
   -81.10527     0.00000     0.00000     0.00000
   -81.09327     0.00000     0.00000     0.00000
   -81.08127     0.00000     0.00000     0.00000
   -81.06927     0.00000     0.00000     0.00000
   -81.05727     0.00000     0.00000     0.00000
   -81.04527     0.00000     0.00000     0.00000
   -81.03427     0.00000     0.00000     0.00000
   -81.02227     0.00000     0.00000     0.00000
   -81.01027     0.00000     0.00000     0.00000
   -80.99827     0.00000     0.00000     0.00000
   -80.98627     0.00000     0.00000     0.00000
   -80.97427     0.00000     0.00000     0.00000
   -80.96227     0.00000     0.00000     0.00000
   -80.95127     0.00000     0.00000     0.00000
   -80.93927     0.00000     0.00000     0.00000
   -80.92727     0.00000     0.00000     0.00000
   -80.91527     0.00000     0.00000     0.00000
   -80.90327     0.00000     0.00000     0.00000
   -80.89127     0.00000     0.00000     0.00000
   -80.88027     0.00000     0.00000     0.00000
   -80.86827     0.00000     0.00000     0.00000
   -80.85627     0.00000     0.00000     0.00000
   -80.84427     0.00000     0.00000     0.00000
   -80.83227     0.00000     0.00000     0.00000
   -80.82027     0.00000     0.00000     0.00000
   -80.80827     0.00000     0.00000     0.00000
   -80.79727     0.00000     0.00000     0.00000
   -80.78527     0.00000     0.00000     0.00000
   -80.77327     0.00000     0.00000     0.00000
   -80.76127     0.00000     0.00000     0.00000
   -80.74927     0.00000     0.00000     0.00000
   -80.73727     0.00000     0.00000     0.00000
   -80.72527     0.00000     0.00000     0.00000
   -80.71427     0.00000     0.00000     0.00000
   -80.70227     0.00000     0.00000     0.00000
   -80.69027     0.00000     0.00000     0.00000
   -80.67827     0.00000     0.00000     0.00000
   -80.66627     0.00000     0.00000     0.00000
   -80.65427     0.00000     0.00000     0.00000
   -80.64227     0.00000     0.00000     0.00000
   -80.63127     0.00000     0.00000     0.00000
   -80.61927     0.00000     0.00000     0.00000
   -80.60727     0.00000     0.00000     0.00000
   -80.59527     0.00000     0.00000     0.00000
   -80.58327     0.00000     0.00000     0.00000
   -80.57127     0.00000     0.00000     0.00000
   -80.56027     0.00000     0.00000     0.00000
   -80.54827     0.00618     0.00167   196.36070
   -80.53627     0.00000     0.00000     0.00000
   -80.52427     0.00517     0.00189   195.81449
   -80.51227     0.00362     0.00355   196.21455
   -80.50027     0.00000     0.00000     0.00000
   -80.48827     0.00000     0.00000     0.00000
   -80.47727     0.00000     0.00000     0.00000
   -80.46527     0.00377     0.00360   196.10032
   -80.45327     0.00000     0.00000     0.00000
   -80.44127     0.00000     0.00000     0.00000
   -80.42927     0.00000     0.00000     0.00000
   -80.41727     0.00000     0.00000     0.00000
   -80.40527     0.00000     0.00000     0.00000
   -80.39427     0.00000     0.00000     0.00000
   -80.38227     0.00000     0.00000     0.00000
   -80.37027     0.00000     0.00000     0.00000
   -80.35827     0.00000     0.00000     0.00000
   -80.34627     0.00000     0.00000     0.00000
   -80.33427     0.00000     0.00000     0.00000
   -80.32327     0.00000     0.00000     0.00000
   -80.31127     0.00000     0.00000     0.00000
   -80.29927     0.00000     0.00000     0.00000
   -80.28727     0.00000     0.00000     0.00000
   -80.27527     0.00000     0.00000     0.00000
   -80.26327     0.00000     0.00000     0.00000
   -80.25127     0.00000     0.00000     0.00000
   -80.24027     0.00000     0.00000     0.00000
   -80.22827     0.00000     0.00000     0.00000
   -80.21627     0.00000     0.00000     0.00000
   -80.20427     0.00000     0.00000     0.00000
   -80.19227     0.00000     0.00000     0.00000
   -80.18027     0.00000     0.00000     0.00000
   -80.16827     0.00000     0.00000     0.00000
   -80.15727     0.00000     0.00000     0.00000
   -80.14527     0.00000     0.00000     0.00000
   -80.13327     0.00000     0.00000     0.00000
   -80.12127     0.00000     0.00000     0.00000
   -80.10927     0.00000     0.00000     0.00000
   -80.09727     0.00000     0.00000     0.00000
   -80.08527     0.00000     0.00000     0.00000
   -80.07427     0.00000     0.00000     0.00000
   -80.06227     0.00000     0.00000     0.00000
   -80.05027     0.00000     0.00000     0.00000
   -80.03827     0.00000     0.00000     0.00000
   -80.02627     0.00000     0.00000     0.00000
   -80.01427     0.00000     0.00000     0.00000
   -80.00327     0.00000     0.00000     0.00000
   -79.99127     0.00000     0.00000     0.00000
   -79.97927     0.00000     0.00000     0.00000
   -79.96727     0.00000     0.00000     0.00000
   -79.95527     0.00000     0.00000     0.00000
   -79.94327     0.00000     0.00000     0.00000
   -79.93127     0.00000     0.00000     0.00000
   -79.92027     0.00000     0.00000     0.00000
   -79.90827     0.00000     0.00000     0.00000
   -79.89627     0.00000     0.00000     0.00000
   -79.88427     0.00000     0.00000     0.00000
   -79.87227     0.00000     0.00000     0.00000
   -79.86027     0.00000     0.00000     0.00000
   -79.84827     0.00000     0.00000     0.00000
   -79.83727     0.00000     0.00000     0.00000
   -79.82527     0.00000     0.00000     0.00000
   -79.81327     0.00000     0.00000     0.00000
   -79.80127     0.00000     0.00000     0.00000
   -79.78927     0.00000     0.00000     0.00000
   -79.77727     0.00000     0.00000     0.00000
   -79.76627     0.00000     0.00000     0.00000
   -79.75427     0.00000     0.00000     0.00000
   -79.74227     0.00000     0.00000     0.00000
   -79.73027     0.00000     0.00000     0.00000
   -79.71827     0.00000     0.00000     0.00000
   -79.70627     0.00000     0.00000     0.00000
   -79.69427     0.00000     0.00000     0.00000
   -79.68327     0.00000     0.00000     0.00000
   -79.67127     0.00000     0.00000     0.00000
   -79.65927     0.00000     0.00000     0.00000
   -79.64727     0.00000     0.00000     0.00000
   -79.63527     0.00000     0.00000     0.00000
   -79.62327     0.00000     0.00000     0.00000
   -79.61127     0.00000     0.00000     0.00000
   -79.60027     0.00000     0.00000     0.00000
   -79.58827     0.00000     0.00000     0.00000
   -79.57627     0.00000     0.00000     0.00000
   -79.56427     0.00000     0.00000     0.00000
   -79.55227     0.00000     0.00000     0.00000
   -79.54027     0.00000     0.00000     0.00000
   -79.52827     0.00000     0.00000     0.00000
   -79.51727     0.00000     0.00000     0.00000
   -79.50527     0.00000     0.00000     0.00000
   -79.49327     0.00000     0.00000     0.00000
   -79.48127     0.00000     0.00000     0.00000
   -79.46927     0.00000     0.00000     0.00000
   -79.45727     0.00000     0.00000     0.00000
   -79.44627     0.00000     0.00000     0.00000
   -79.43427     0.00000     0.00000     0.00000
   -79.42227     0.00000     0.00000     0.00000
   -79.41027     0.00000     0.00000     0.00000
   -79.39827     0.00000     0.00000     0.00000
   -79.38627     0.00000     0.00000     0.00000
   -79.37427     0.00000     0.00000     0.00000
   -79.36327     0.00000     0.00000     0.00000
   -79.35127     0.00000     0.00000     0.00000
   -79.33927     0.00000     0.00000     0.00000
   -79.32727     0.00000     0.00000     0.00000
   -79.31527     0.00000     0.00000     0.00000
   -79.30327     0.00000     0.00000     0.00000
   -79.29127     0.00000     0.00000     0.00000
   -79.28027     0.00000     0.00000     0.00000
   -79.26827     0.00000     0.00000     0.00000
   -79.25627     0.00000     0.00000     0.00000
   -79.24427     0.00000     0.00000     0.00000
   -79.23227     0.00000     0.00000     0.00000
   -79.22027     0.00000     0.00000     0.00000
   -79.20827     0.00000     0.00000     0.00000
   -79.19727     0.00000     0.00000     0.00000
   -79.18527     0.00000     0.00000     0.00000
   -79.17327     0.00000     0.00000     0.00000
   -79.16127     0.00000     0.00000     0.00000
   -79.14927     0.00000     0.00000     0.00000
   -79.13727     0.00000     0.00000     0.00000
   -79.12627     0.00000     0.00000     0.00000
   -79.11427     0.00000     0.00000     0.00000
   -79.10227     0.00000     0.00000     0.00000
   -79.09027     0.00000     0.00000     0.00000
   -79.07827     0.00000     0.00000     0.00000
   -79.06627     0.00000     0.00000     0.00000
   -79.05427     0.00000     0.00000     0.00000
   -79.04327     0.00000     0.00000     0.00000
   -79.03127     0.00000     0.00000     0.00000
   -79.01927     0.00000     0.00000     0.00000
   -79.00727     0.00000     0.00000     0.00000
   -78.99527     0.00000     0.00000     0.00000
   -78.98327     0.00000     0.00000     0.00000
   -78.97127     0.00000     0.00000     0.00000
   -78.96027     0.00000     0.00000     0.00000
   -78.94827     0.00000     0.00000     0.00000
   -78.93627     0.00000     0.00000     0.00000
   -78.92427     0.00000     0.00000     0.00000
   -78.91227     0.00000     0.00000     0.00000
   -78.90027     0.00000     0.00000     0.00000
   -78.88927     0.00000     0.00000     0.00000
   -78.87727     0.00000     0.00000     0.00000
   -78.86527     0.00000     0.00000     0.00000
   -78.85327     0.00000     0.00000     0.00000
   -78.84127     0.00000     0.00000     0.00000
   -78.82927     0.00000     0.00000     0.00000
   -78.81727     0.00000     0.00000     0.00000
   -78.80627     0.00000     0.00000     0.00000
   -78.79427     0.00000     0.00000     0.00000
   -78.78227     0.00000     0.00000     0.00000
   -78.77027     0.00000     0.00000     0.00000
   -78.75827     0.00000     0.00000     0.00000
   -78.74627     0.00000     0.00000     0.00000
   -78.73427     0.00000     0.00000     0.00000
   -78.72327     0.00000     0.00000     0.00000
   -78.71127     0.00000     0.00000     0.00000
   -78.69927     0.00000     0.00000     0.00000
   -78.68727     0.00000     0.00000     0.00000
   -78.67527     0.00000     0.00000     0.00000
   -78.66327     0.00000     0.00000     0.00000
   -78.65127     0.00000     0.00000     0.00000
   -78.64027     0.00000     0.00000     0.00000
   -78.62827     0.00000     0.00000     0.00000
   -78.61627     0.00000     0.00000     0.00000
   -78.60427     0.00000     0.00000     0.00000
   -78.59227     0.00000     0.00000     0.00000
   -78.58027     0.00000     0.00000     0.00000
   -78.56927     0.00000     0.00000     0.00000
   -78.55727     0.00000     0.00000     0.00000
   -78.54527     0.00000     0.00000     0.00000
   -78.53327     0.00000     0.00000     0.00000
   -78.52127     0.00000     0.00000     0.00000
   -78.50927     0.00000     0.00000     0.00000
   -78.49727     0.00000     0.00000     0.00000
   -78.48627     0.00000     0.00000     0.00000
   -78.47427     0.00000     0.00000     0.00000
   -78.46227     0.00000     0.00000     0.00000
   -78.45027     0.00000     0.00000     0.00000
   -78.43827     0.00000     0.00000     0.00000
   -78.42627     0.00000     0.00000     0.00000
   -78.41427     0.00000     0.00000     0.00000
   -78.40327     0.00000     0.00000     0.00000
   -78.39127     0.00000     0.00000     0.00000
   -78.37927     0.00000     0.00000     0.00000
   -78.36727     0.00000     0.00000     0.00000
   -78.35527     0.00000     0.00000     0.00000
   -78.34327     0.00000     0.00000     0.00000
   -78.33227     0.00000     0.00000     0.00000
   -78.32027     0.00000     0.00000     0.00000
   -78.30827     0.00000     0.00000     0.00000
   -78.29627     0.00000     0.00000     0.00000
   -78.28427     0.00000     0.00000     0.00000
   -78.27227     0.00000     0.00000     0.00000
   -78.26027     0.00000     0.00000     0.00000
   -78.24927     0.00000     0.00000     0.00000
   -78.23727     0.00000     0.00000     0.00000
   -78.22527     0.00000     0.00000     0.00000
   -78.21327     0.00000     0.00000     0.00000
   -78.20127     0.00000     0.00000     0.00000
   -78.18927     0.00000     0.00000     0.00000
   -78.17727     0.00000     0.00000     0.00000
   -78.16627     0.00000     0.00000     0.00000
   -78.15427     0.00000     0.00000     0.00000
   -78.14227     0.00000     0.00000     0.00000
   -78.13027     0.00000     0.00000     0.00000
   -78.11827     0.00000     0.00000     0.00000
   -78.10627     0.00000     0.00000     0.00000
   -78.09427     0.00000     0.00000     0.00000
   -78.08327     0.00000     0.00000     0.00000
   -78.07127     0.00000     0.00000     0.00000
   -78.05927     0.00000     0.00000     0.00000
   -78.04727     0.00000     0.00000     0.00000
   -78.03527     0.00000     0.00000     0.00000
   -78.02327     0.00000     0.00000     0.00000
   -78.01227     0.00000     0.00000     0.00000
   -78.00027     0.00000     0.00000     0.00000
   -77.98827     0.00000     0.00000     0.00000
   -77.97627     0.00000     0.00000     0.00000
   -77.96427     0.00000     0.00000     0.00000
   -77.95227     0.00000     0.00000     0.00000
   -77.94027     0.00000     0.00000     0.00000
   -77.92927     0.00000     0.00000     0.00000
   -77.91727     0.00000     0.00000     0.00000
   -77.90527     0.00000     0.00000     0.00000
   -77.89327     0.00000     0.00000     0.00000
   -77.88127     0.00000     0.00000     0.00000
   -77.86927     0.00000     0.00000     0.00000
   -77.85727     0.00000     0.00000     0.00000
   -77.84627     0.00000     0.00000     0.00000
   -77.83427     0.00000     0.00000     0.00000
   -77.82227     0.00000     0.00000     0.00000
   -77.81027     0.00000     0.00000     0.00000
   -77.79827     0.00000     0.00000     0.00000
   -77.78627     0.00000     0.00000     0.00000
   -77.77527     0.00000     0.00000     0.00000
   -77.76327     0.00000     0.00000     0.00000
   -77.75127     0.00000     0.00000     0.00000
   -77.73927     0.00000     0.00000     0.00000
   -77.72727     0.00000     0.00000     0.00000
   -77.71527     0.00000     0.00000     0.00000
   -77.70327     0.00000     0.00000     0.00000
   -77.69227     0.00000     0.00000     0.00000
   -77.68027     0.00000     0.00000     0.00000
   -77.66827     0.00000     0.00000     0.00000
   -77.65627     0.00000     0.00000     0.00000
   -77.64427     0.00000     0.00000     0.00000
   -77.63227     0.00000     0.00000     0.00000
   -77.62027     0.00000     0.00000     0.00000
   -77.60927     0.00000     0.00000     0.00000
   -77.59727     0.00000     0.00000     0.00000
   -77.58527     0.00000     0.00000     0.00000
   -77.57327     0.00000     0.00000     0.00000
   -77.56127     0.00000     0.00000     0.00000
   -77.54927     0.00000     0.00000     0.00000
   -77.53727     0.00000     0.00000     0.00000
   -77.52627     0.00000     0.00000     0.00000
   -77.51427     0.00000     0.00000     0.00000
   -77.50227     0.00000     0.00000     0.00000
   -77.49027     0.00000     0.00000     0.00000
   -77.47827     0.00000     0.00000     0.00000
   -77.46627     0.00000     0.00000     0.00000
   -77.45527     0.00000     0.00000     0.00000
   -77.44327     0.00000     0.00000     0.00000
   -77.43127     0.00000     0.00000     0.00000
   -77.41927     0.00000     0.00000     0.00000
   -77.40727     0.00000     0.00000     0.00000
   -77.39527     0.00000     0.00000     0.00000
   -77.38327     0.00000     0.00000     0.00000
   -77.37227     0.00000     0.00000     0.00000
   -77.36027     0.00000     0.00000     0.00000
