     #Energy       W_all      Mo_all      Ti_all      Os_all
   -69.84848     0.00000     0.00000     0.00000     0.00000
   -69.83848     0.00000     0.00000     0.00000     0.00000
   -69.82748     0.00000     0.00000     0.00000     0.00000
   -69.81648     0.00000     0.00000     0.00000     0.00000
   -69.80548     0.00000     0.00000     0.00000     0.00000
   -69.79548     0.00000     0.00000     0.00000     0.00000
   -69.78448     0.00000     0.00000     0.00000     0.00000
   -69.77348     0.00000     0.00000     0.00000     0.00000
   -69.76348     0.00000     0.00000     0.00000     0.00000
   -69.75248     0.00000     0.00000     0.00000     0.00000
   -69.74148     0.00000     0.00000     0.00000     0.00000
   -69.73148     0.00000     0.00000     0.00000     0.00000
   -69.72048     0.00000     0.00000     0.00000     0.00000
   -69.70948     0.00000     0.00000     0.00000     0.00000
   -69.69848     0.00000     0.00000     0.00000     0.00000
   -69.68848     0.00000     0.00000     0.00000     0.00000
   -69.67748     0.00000     0.00000     0.00000     0.00000
   -69.66648     0.00000     0.00000     0.00000     0.00000
   -69.65648     0.00000     0.00000     0.00000     0.00000
   -69.64548     0.00000     0.00000     0.00000     0.00000
   -69.63448     0.00000     0.00000     0.00000     0.00000
   -69.62448     0.00000     0.00000     0.00000     0.00000
   -69.61348     0.00000     0.00000     0.00000     0.00000
   -69.60248     0.00000     0.00000     0.00000     0.00000
   -69.59148     0.00000     0.00000     0.00000     0.00000
   -69.58148     0.00000     0.00000     0.00000     0.00000
   -69.57048     0.00000     0.00000     0.00000     0.00000
   -69.55948     0.00000     0.00000     0.00000     0.00000
   -69.54948     0.00000     0.00000     0.00000     0.00000
   -69.53848     0.00000     0.00000     0.00000     0.00000
   -69.52748     0.00000     0.00000     0.00000     0.00000
   -69.51748     0.00000     0.00000     0.00000     0.00000
   -69.50648     0.00000     0.00000     0.00000     0.00000
   -69.49548     0.00000     0.00000     0.00000     0.00000
   -69.48548     0.00000     0.00000     0.00000     0.00000
   -69.47448     0.00000     0.00000     0.00000     0.00000
   -69.46348     0.00000     0.00000     0.00000     0.00000
   -69.45248     0.00000     0.00000     0.00000     0.00000
   -69.44248     0.00000     0.00000     0.00000     0.00000
   -69.43148     0.00000     0.00000     0.00000     0.00000
   -69.42048     0.00000     0.00000     0.00000     0.00000
   -69.41048     0.00000     0.00000     0.00000     0.00000
   -69.39948     0.00000     0.00000     0.00000     0.00000
   -69.38848     0.00000     0.00000     0.00000     0.00000
   -69.37848     0.00000     0.00000     0.00000     0.00000
   -69.36748     0.00000     0.00000     0.00000     0.00000
   -69.35648     0.00000     0.00000     0.00000     0.00000
   -69.34548     0.00000     0.00000     0.00000     0.00000
   -69.33548     0.00000     0.00000     0.00000     0.00000
   -69.32448     0.00000     0.00000     0.00000     0.00000
   -69.31348     0.00000     0.00000     0.00000     0.00000
   -69.30348     0.00000     0.00000     0.00000     0.00000
   -69.29248     0.00000     0.00000     0.00000     0.00000
   -69.28148     0.00000     0.00000     0.00000     0.00000
   -69.27148     0.00000     0.00000     0.00000     0.00000
   -69.26048     0.00000     0.00000     0.00000     0.00000
   -69.24948     0.00000     0.00000     0.00000     0.00000
   -69.23848     0.00000     0.00000     0.00000     0.00000
   -69.22848     0.00000     0.00000     0.00000     0.00000
   -69.21748     0.00000     0.00000     0.00000     0.00000
   -69.20648     0.00000     0.00000     0.00000     0.00000
   -69.19648     0.00000     0.00000     0.00000     0.00000
   -69.18548     0.00000     0.00000     0.00000     0.00000
   -69.17448     0.00000     0.00000     0.00000     0.00000
   -69.16448     0.00000     0.00000     0.00000     0.00000
   -69.15348     0.00000     0.00000     0.00000     0.00000
   -69.14248     0.00000     0.00000     0.00000     0.00000
   -69.13148     0.00000     0.00000     0.00000     0.00000
   -69.12148     0.00000     0.00000     0.00000     0.00000
   -69.11048     0.00000     0.00000     0.00000     0.00000
   -69.09948     0.00000     0.00000     0.00000     0.00000
   -69.08948     0.00000     0.00000     0.00000     0.00000
   -69.07848     0.00000     0.00000     0.00000     0.00000
   -69.06748     0.00000     0.00000     0.00000     0.00000
   -69.05748     0.00000     0.00000     0.00000     0.00000
   -69.04648     0.00000     0.00000     0.00000     0.00000
   -69.03548     0.00000     0.00000     0.00000     0.00000
   -69.02448     0.00000     0.00000     0.00000     0.00000
   -69.01448     0.00000     0.00000     0.00000     0.00000
   -69.00348     0.00000     0.00000     0.00000     0.00000
   -68.99248     0.00000     0.00000     0.00000     0.00000
   -68.98248     0.00000     0.00000     0.00000     0.00000
   -68.97148     0.00000     0.00000     0.00000     0.00000
   -68.96048     0.00000     0.00000     0.00000     0.00000
   -68.95048     0.00000     0.00000     0.00000     0.00000
   -68.93948     0.00000     0.00000     0.00000     0.00000
   -68.92848     0.00000     0.00000     0.00000     0.00000
   -68.91748     0.00000     0.00000     0.00000     0.00000
   -68.90748     0.00000     0.00000     0.00000     0.00000
   -68.89648     0.00000     0.00000     0.00000     0.00000
   -68.88548     0.00000     0.00000     0.00000     0.00000
   -68.87548     0.00000     0.00000     0.00000     0.00000
   -68.86448     0.00000     0.00000     0.00000     0.00000
   -68.85348     0.00000     0.00000     0.00000     0.00000
   -68.84348     0.00000     0.00000     0.00000     0.00000
   -68.83248     0.00000     0.00000     0.00000     0.00000
   -68.82148     0.00000     0.00000     0.00000     0.00000
   -68.81048     0.00000     0.00000     0.00000     0.00000
   -68.80048     0.00000     0.00000     0.00000     0.00000
   -68.78948     0.00000     0.00000     0.00000     0.00000
   -68.77848     0.00000     0.00000     0.00000     0.00000
   -68.76848     0.00000     0.00000     0.00000     0.00000
   -68.75748     0.00000     0.00000     0.00000     0.00000
   -68.74648     0.00000     0.00000     0.00000     0.00000
   -68.73648     0.00000     0.00000     0.00000     0.00000
   -68.72548     0.00000     0.00000     0.00000     0.00000
   -68.71448     0.00000     0.00000     0.00000     0.00000
   -68.70348     0.00000     0.00000     0.00000     0.00000
   -68.69348     0.00000     0.00000     0.00000     0.00000
   -68.68248     0.00000     0.00000     0.00000     0.00000
   -68.67148     0.00000     0.00000     0.00000     0.00000
   -68.66148     0.00000     0.00000     0.00000     0.00000
   -68.65048     0.00000     0.00000     0.00000     0.00000
   -68.63948     0.00000     0.00000     0.00000     0.00000
   -68.62948     0.00000     0.00000     0.00000     0.00000
   -68.61848     0.00000     0.00000     0.00000     0.00000
   -68.60748     0.00000     0.00000     0.00000     0.00000
   -68.59648     0.00000     0.00000     0.00000     0.00000
   -68.58648     0.00000     0.00000     0.00000     0.00000
   -68.57548     0.00000     0.00000     0.00000     0.00000
   -68.56448     0.00000     0.00000     0.00000     0.00000
   -68.55448     0.00000     0.00000     0.00000     0.00000
   -68.54348     0.00000     0.00000     0.00000     0.00000
   -68.53248     0.00000     0.00000     0.00000     0.00000
   -68.52248     0.00000     0.00000     0.00000     0.00000
   -68.51148     0.00000     0.00000     0.00000     0.00000
   -68.50048     0.00000     0.00000     0.00000     0.00000
   -68.48948     0.00000     0.00000     0.00000     0.00000
   -68.47948     0.00000     0.00000     0.00000     0.00000
   -68.46848     0.00000     0.00000     0.00000     0.00000
   -68.45748     0.00000     0.00000     0.00000     0.00000
   -68.44748     0.00000     0.00000     0.00000     0.00000
   -68.43648     0.00000     0.00000     0.00000     0.00000
   -68.42548     0.00000     0.00000     0.00000     0.00000
   -68.41548     0.00000     0.00000     0.00000     0.00000
   -68.40448     0.00000     0.00000     0.00000     0.00000
   -68.39348     0.00000     0.00000     0.00000     0.00000
   -68.38248     0.00000     0.00000     0.00000     0.00000
   -68.37248     0.00000     0.00000     0.00000     0.00000
   -68.36148     0.00000     0.00000     0.00000     0.00000
   -68.35048     0.00000     0.00000     0.00000     0.00000
   -68.34048     0.00000     0.00000     0.00000     0.00000
   -68.32948     0.00000     0.00000     0.00000     0.00000
   -68.31848     0.00000     0.00000     0.00000     0.00000
   -68.30848     0.00000     0.00000     0.00000     0.00000
   -68.29748     0.00000     0.00000     0.00000     0.00000
   -68.28648     0.00000     0.00000     0.00000     0.00000
   -68.27548     0.00000     0.00000     0.00000     0.00000
   -68.26548     0.00000     0.00000     0.00000     0.00000
   -68.25448     0.00000     0.00000     0.00000     0.00000
   -68.24348     0.00000     0.00000     0.00000     0.00000
   -68.23348     0.00000     0.00000     0.00000     0.00000
   -68.22248     0.00000     0.00000     0.00000     0.00000
   -68.21148     0.00000     0.00000     0.00000     0.00000
   -68.20148     0.00000     0.00000     0.00000     0.00000
   -68.19048     0.00000     0.00000     0.00000     0.00000
   -68.17948     0.00000     0.00000     0.00000     0.00000
   -68.16848     0.00000     0.00000     0.00000     0.00000
   -68.15848     0.00000     0.00000     0.00000     0.00000
   -68.14748     0.00000     0.00000     0.00000     0.00000
   -68.13648     0.00000     0.00000     0.00000     0.00000
   -68.12648     0.00000     0.00000     0.00000     0.00000
   -68.11548     0.00000     0.00000     0.00000     0.00000
   -68.10448     0.00000     0.00000     0.00000     0.00000
   -68.09448     0.00000     0.00000     0.00000     0.00000
   -68.08348     0.00000     0.00000     0.00000     0.00000
   -68.07248     0.00000     0.00000     0.00000     0.00000
   -68.06148     0.00000     0.00000     0.00000     0.00000
   -68.05148     0.00000     0.00000     0.00000     0.00000
   -68.04048     0.00000     0.00000     0.00000     0.00000
   -68.02948     0.00000     0.00000     0.00000     0.00000
   -68.01948     0.00000     0.00000     0.00000     0.00000
   -68.00848     0.00000     0.00000     0.00000     0.00000
   -67.99748     0.00000     0.00000     0.00000     0.00000
   -67.98748     0.00000     0.00000     0.00000     0.00000
   -67.97648     0.00000     0.00000     0.00000     0.00000
   -67.96548     0.00000     0.00000     0.00000     0.00000
   -67.95448     0.00000     0.00000     0.00000     0.00000
   -67.94448     0.00000     0.00000     0.00000     0.00000
   -67.93348     0.00000     0.00000     0.00000     0.00000
   -67.92248     0.00000     0.00000     0.00000     0.00000
   -67.91248     0.00000     0.00000     0.00000     0.00000
   -67.90148     0.00000     0.00000     0.00000     0.00000
   -67.89048     0.00000     0.00000     0.00000     0.00000
   -67.88048     0.00000     0.00000     0.00000     0.00000
   -67.86948     0.00000     0.00000     0.00000     0.00000
   -67.85848     0.00000     0.00000     0.00000     0.00000
   -67.84748     0.00000     0.00000     0.00000     0.00000
   -67.83748     0.00000     0.00000     0.00000     0.00000
   -67.82648     0.00000     0.00000     0.00000     0.00000
   -67.81548     0.00000     0.00000     0.00000     0.00000
   -67.80548     0.00000     0.00000     0.00000     0.00000
   -67.79448     0.00000     0.00000     0.00000     0.00000
   -67.78348     0.00000     0.00000     0.00000     0.00000
   -67.77348     0.00000     0.00000     0.00000     0.00000
   -67.76248     0.00000     0.00000     0.00000     0.00000
   -67.75148     0.00000     0.00000     0.00000     0.00000
   -67.74048     0.00000     0.00000     0.00000     0.00000
   -67.73048     0.00000     0.00000     0.00000     0.00000
   -67.71948     0.00000     0.00000     0.00000     0.00000
   -67.70848     0.00000     0.00000     0.00000     0.00000
   -67.69848     0.00000     0.00000     0.00000     0.00000
   -67.68748     0.00000     0.00000     0.00000     0.00000
   -67.67648     0.00000     0.00000     0.00000     0.00000
   -67.66648     0.00000     0.00000     0.00000     0.00000
   -67.65548     0.00000     0.00000     0.00000     0.00000
   -67.64448     0.00000     0.00000     0.00000     0.00000
   -67.63348     0.00000     0.00000     0.00000     0.00000
   -67.62348     0.00000     0.00000     0.00000     0.00000
   -67.61248     0.00000     0.00000     0.00000     0.00000
   -67.60148     0.00000     0.00000     0.00000     0.00000
   -67.59148     0.00000     0.00000     0.00000     0.00000
   -67.58048     0.00000     0.00000     0.00000     0.00000
   -67.56948     0.00000     0.00000     0.00000     0.00000
   -67.55948     0.00000     0.00000     0.00000     0.00000
   -67.54848     0.00000     0.00000     0.00000     0.00000
   -67.53748     0.00000     0.00000     0.00000     0.00000
   -67.52648     0.00000     0.00000     0.00000     0.00000
   -67.51648     0.00000     0.00000     0.00000     0.00000
   -67.50548     0.00000     0.00000     0.00000     0.00000
   -67.49448     0.00000     0.00000     0.00000     0.00000
   -67.48448     0.00000     0.00000     0.00000     0.00000
   -67.47348     0.00000     0.00000     0.00000     0.00000
   -67.46248     0.00000     0.00000     0.00000     0.00000
   -67.45248     0.00000     0.00000     0.00000     0.00000
   -67.44148     0.00000     0.00000     0.00000     0.00000
   -67.43048     0.00000     0.00000     0.00000     0.00000
   -67.41948     0.00000     0.00000     0.00000     0.00000
   -67.40948     0.00000     0.00000     0.00000     0.00000
   -67.39848     0.00000     0.00000     0.00000     0.00000
   -67.38748     0.00000     0.00000     0.00000     0.00000
   -67.37748     0.00000     0.00000     0.00000     0.00000
   -67.36648     0.00000     0.00000     0.00000     0.00000
   -67.35548     0.00000     0.00000     0.00000     0.00000
   -67.34548     0.00000     0.00000     0.00000     0.00000
   -67.33448     0.00000     0.00000     0.00000     0.00000
   -67.32348     0.00000     0.00000     0.00000     0.00000
   -67.31248     0.00000     0.00000     0.00000     0.00000
   -67.30248     0.00000     0.00000     0.00000     0.00000
   -67.29148     0.00000     0.00000     0.00000     0.00000
   -67.28048     0.00000     0.00000     0.00000     0.00000
   -67.27048     0.00000     0.00000     0.00000     0.00000
   -67.25948     0.00000     0.00000     0.00000     0.00000
   -67.24848     0.00000     0.00000     0.00000     0.00000
   -67.23848     0.00000     0.00000     0.00000     0.00000
   -67.22748     0.00000     0.00000     0.00000     0.00000
   -67.21648     0.00000     0.00000     0.00000     0.00000
   -67.20648     0.00000     0.00000     0.00000     0.00000
   -67.19548     0.00000     0.00000     0.00000     0.00000
   -67.18448     0.00000     0.00000     0.00000     0.00000
   -67.17348     0.00000     0.00000     0.00000     0.00000
   -67.16348     0.00000     0.00000     0.00000     0.00000
   -67.15248     0.00000     0.00000     0.00000     0.00000
   -67.14148     0.00000     0.00000     0.00000     0.00000
   -67.13148     0.00000     0.00000     0.00000     0.00000
   -67.12048     0.00000     0.00000     0.00000     0.00000
   -67.10948     0.00000     0.00000     0.00000     0.00000
   -67.09948     0.00000     0.00000     0.00000     0.00000
   -67.08848     0.00000     0.00000     0.00000     0.00000
   -67.07748     0.00000     0.00000     0.00000     0.00000
   -67.06648     0.00000     0.00000     0.00000     0.00000
   -67.05648     0.00000     0.00000     0.00000     0.00000
   -67.04548     0.00000     0.00000     0.00000     0.00000
   -67.03448     0.00000     0.00000     0.00000     0.00000
   -67.02448     0.00000     0.00000     0.00000     0.00000
   -67.01348     0.00000     0.00000     0.00000     0.00000
   -67.00248     0.00000     0.00000     0.00000     0.00000
   -66.99248     0.00000     0.00000     0.00000     0.00000
   -66.98148     0.00000     0.00000     0.00000     0.00000
   -66.97048     0.00000     0.00000     0.00000     0.00000
   -66.95948     0.00000     0.00000     0.00000     0.00000
   -66.94948     0.00000     0.00000     0.00000     0.00000
   -66.93848     0.00000     0.00000     0.00000     0.00000
   -66.92748     0.00000     0.00000     0.00000     0.00000
   -66.91748     0.00000     0.00000     0.00000     0.00000
   -66.90648     0.00000     0.00000     0.00000     0.00000
   -66.89548     0.00000     0.00000     0.00000     0.00000
   -66.88548     0.00000     0.00000     0.00000     0.00000
   -66.87448     0.00000     0.00000     0.00000     0.00000
   -66.86348     0.00000     0.00000     0.00000     0.00000
   -66.85248     0.00000     0.00000     0.00000     0.00000
   -66.84248     0.00000     0.00000     0.00000     0.00000
   -66.83148     0.00000     0.00000     0.00000     0.00000
   -66.82048     0.00000     0.00000     0.00000     0.00000
   -66.81048     0.00000     0.00000     0.00000     0.00000
   -66.79948     0.00000     0.00000     0.00000     0.00000
   -66.78848     0.00000     0.00000     0.00000     0.00000
   -66.77848     0.00000     0.00000     0.00000     0.00000
   -66.76748     0.00000     0.00000     0.00000     0.00000
   -66.75648     0.00000     0.00000     0.00000     0.00000
   -66.74548     0.00000     0.00000     0.00000     0.00000
   -66.73548     0.00000     0.00000     0.00000     0.00000
   -66.72448     0.00000     0.00000     0.00000     0.00000
   -66.71348     0.00000     0.00000     0.00000     0.00000
   -66.70348     0.00000     0.00000     0.00000     0.00000
   -66.69248     0.00000     0.00000     0.00000     0.00000
   -66.68148     0.00000     0.00000     0.00000     0.00000
   -66.67148     0.00000     0.00000     0.00000     0.00000
   -66.66048     0.00000     0.00000     0.00000     0.00000
   -66.64948     0.00000     0.00000     0.00000     0.00000
   -66.63848     0.00000     0.00000     0.00000     0.00000
   -66.62848     0.00000     0.00000     0.00000     0.00000
   -66.61748     0.00000     0.00000     0.00000     0.00000
   -66.60648     0.00000     0.00000     0.00000     0.00000
   -66.59648     0.00000     0.00000     0.00000     0.00000
   -66.58548     0.00000     0.00000     0.00000     0.00000
   -66.57448     0.00000     0.00000     0.00000     0.00000
   -66.56448     0.00000     0.00000     0.00000     0.00000
   -66.55348     0.00000     0.00000     0.00000     0.00000
   -66.54248     0.00000     0.00000     0.00000     0.00000
   -66.53148     0.00000     0.00000     0.00000     0.00000
   -66.52148     0.00000     0.00000     0.00000     0.00000
   -66.51048     0.00000     0.00000     0.00000     0.00000
   -66.49948     0.00000     0.00000     0.00000     0.00000
   -66.48948     0.00000     0.00000     0.00000     0.00000
   -66.47848     0.00000     0.00000     0.00000     0.00000
   -66.46748     0.00000     0.00000     0.00000     0.00000
   -66.45748     0.00000     0.00000     0.00000     0.00000
   -66.44648     0.00000     0.00000     0.00000     0.00000
   -66.43548     0.00000     0.00000     0.00000     0.00000
   -66.42448     0.00000     0.00000     0.00000     0.00000
   -66.41448     0.00000     0.00000     0.00000     0.00000
   -66.40348     0.00000     0.00000     0.00000     0.00000
   -66.39248     0.00000     0.00000     0.00000     0.00000
   -66.38248     0.00000     0.00000     0.00000     0.00000
   -66.37148     0.00000     0.00000     0.00000     0.00000
   -66.36048     0.00000     0.00000     0.00000     0.00000
   -66.35048     0.00000     0.00000     0.00000     0.00000
   -66.33948     0.00000     0.00000     0.00000     0.00000
   -66.32848     0.00000     0.00000     0.00000     0.00000
   -66.31748     0.00000     0.00000     0.00000     0.00000
   -66.30748     0.00000     0.00000     0.00000     0.00000
   -66.29648     0.00000     0.00000     0.00000     0.00000
   -66.28548     0.00000     0.00000     0.00000     0.00000
   -66.27548     0.00000     0.00000     0.00000     0.00000
   -66.26448     0.00000     0.00000     0.00000     0.00000
   -66.25348     0.00000     0.00000     0.00000     0.00000
   -66.24348     0.00000     0.00000     0.00000     0.00000
   -66.23248     0.00000     0.00000     0.00000     0.00000
   -66.22148     0.00000     0.00000     0.00000     0.00000
   -66.21048     0.00000     0.00000     0.00000     0.00000
   -66.20048     0.00000     0.00000     0.00000     0.00000
   -66.18948     0.00000     0.00000     0.00000     0.00000
   -66.17848     0.00000     0.00000     0.00000     0.00000
   -66.16848     0.00000     0.00000     0.00000     0.00000
   -66.15748     0.00000     0.00000     0.00000     0.00000
   -66.14648     0.00000     0.00000     0.00000     0.00000
   -66.13648     0.00000     0.00000     0.00000     0.00000
   -66.12548     0.00000     0.00000     0.00000     0.00000
   -66.11448     0.00000     0.00000     0.00000     0.00000
   -66.10348     0.00000     0.00000     0.00000     0.00000
   -66.09348     0.00000     0.00000     0.00000     0.00000
   -66.08248     0.00000     0.00000     0.00000     0.00000
   -66.07148     0.00000     0.00000     0.00000     0.00000
   -66.06148     0.00000     0.00000     0.00000     0.00000
   -66.05048     0.00000     0.00000     0.00000     0.00000
   -66.03948     0.00000     0.00000     0.00000     0.00000
   -66.02948     0.00000     0.00000     0.00000     0.00000
   -66.01848     0.00000     0.00000     0.00000     0.00000
   -66.00748     0.00000     0.00000     0.00000     0.00000
   -65.99648     0.00000     0.00000     0.00000     0.00000
   -65.98648     0.00000     0.00000     0.00000     0.00000
   -65.97548     0.00000     0.00000     0.00000     0.00000
   -65.96448     0.00000     0.00000     0.00000     0.00000
   -65.95448     0.00000     0.00000     0.00000     0.00000
   -65.94348     0.00000     0.00000     0.00000     0.00000
   -65.93248     0.00000     0.00000     0.00000     0.00000
   -65.92248     0.00000     0.00000     0.00000     0.00000
   -65.91148     0.00000     0.00000     0.00000     0.00000
   -65.90048     0.00000     0.00000     0.00000     0.00000
   -65.88948     0.00000     0.00000     0.00000     0.00000
   -65.87948     0.00000     0.00000     0.00000     0.00000
   -65.86848     0.00000     0.00000     0.00000     0.00000
   -65.85748     0.00000     0.00000     0.00000     0.00000
   -65.84748     0.00000     0.00000     0.00000     0.00000
   -65.83648     0.00000     0.00000     0.00000     0.00000
   -65.82548     0.00000     0.00000     0.00000     0.00000
   -65.81548     0.00000     0.00000     0.00000     0.00000
   -65.80448     0.00000     0.00000     0.00000     0.00000
   -65.79348     0.00000     0.00000     0.00000     0.00000
   -65.78248     0.00000     0.00000     0.00000     0.00000
   -65.77248     0.00000     0.00000     0.00000     0.00000
   -65.76148     0.00000     0.00000     0.00000     0.00000
   -65.75048     0.00000     0.00000     0.00000     0.00000
   -65.74048     0.00000     0.00000     0.00000     0.00000
   -65.72948     0.00000     0.00000     0.00000     0.00000
   -65.71848     0.00000     0.00000     0.00000     0.00000
   -65.70848     0.00000     0.00000     0.00000     0.00000
   -65.69748     0.00000     0.00000     0.00000     0.00000
   -65.68648     0.00000     0.00000     0.00000     0.00000
   -65.67548     0.00000     0.00000     0.00000     0.00000
   -65.66548     0.00000     0.00000     0.00000     0.00000
   -65.65448     0.00000     0.00000     0.00000     0.00000
   -65.64348     0.00000     0.00000     0.00000     0.00000
   -65.63348     0.00000     0.00000     0.00000     0.00000
   -65.62248     0.00000     0.00000     0.00000     0.00000
   -65.61148     0.00000     0.00000     0.00000     0.00000
   -65.60148     0.00000     0.00000     0.00000     0.00000
   -65.59048     0.00000     0.00000     0.00000     0.00000
   -65.57948     0.00000     0.00000     0.00000     0.00000
   -65.56848     0.00000     0.00000     0.00000     0.00000
   -65.55848     0.00000     0.00000     0.00000     0.00000
   -65.54748     0.00000     0.00000     0.00000     0.00000
   -65.53648     0.00000     0.00000     0.00000     0.00000
   -65.52648     0.00000     0.00000     0.00000     0.00000
   -65.51548     0.00000     0.00000     0.00000     0.00000
   -65.50448     0.00000     0.00000     0.00000     0.00000
   -65.49448     0.00000     0.00000     0.00000     0.00000
   -65.48348     0.00000     0.00000     0.00000     0.00000
   -65.47248     0.00000     0.00000     0.00000     0.00000
   -65.46148     0.00000     0.00000     0.00000     0.00000
   -65.45148     0.00000     0.00000     0.00000     0.00000
   -65.44048     0.00000     0.00000     0.00000     0.00000
   -65.42948     0.00000     0.00000     0.00000     0.00000
   -65.41948     0.00000     0.00000     0.00000     0.00000
   -65.40848     0.00000     0.00000     0.00000     0.00000
   -65.39748     0.00000     0.00000     0.00000     0.00000
   -65.38748     0.00000     0.00000     0.00000     0.00000
   -65.37648     0.00000     0.00000     0.00000     0.00000
   -65.36548     0.00000     0.00000     0.00000     0.00000
   -65.35448     0.00000     0.00000     0.00000     0.00000
   -65.34448     0.00000     0.00000     0.00000     0.00000
   -65.33348     0.00000     0.00000     0.00000     0.00000
   -65.32248     0.00000     0.00000     0.00000     0.00000
   -65.31248     0.00000     0.00000     0.00000     0.00000
   -65.30148     0.00000     0.00000     0.00000     0.00000
   -65.29048     0.00000     0.00000     0.00000     0.00000
   -65.28048     0.00000     0.00000     0.00000     0.00000
   -65.26948     0.00000     0.00000     0.00000     0.00000
   -65.25848     0.00000     0.00000     0.00000     0.00000
   -65.24748     0.00000     0.00000     0.00000     0.00000
   -65.23748     0.00000     0.00000     0.00000     0.00000
   -65.22648     0.00000     0.00000     0.00000     0.00000
   -65.21548     0.00000     0.00000     0.00000     0.00000
   -65.20548     0.00000     0.00000     0.00000     0.00000
   -65.19448     0.00000     0.00000     0.00000     0.00000
   -65.18348     0.00000     0.00000     0.00000     0.00000
   -65.17348     0.00000     0.00000     0.00000     0.00000
   -65.16248     0.00000     0.00000     0.00000     0.00000
   -65.15148     0.00000     0.00000     0.00000     0.00000
   -65.14048     0.00000     0.00000     0.00000     0.00000
   -65.13048     0.00000     0.00000     0.00000     0.00000
   -65.11948     0.00000     0.00000     0.00000     0.00000
   -65.10848     0.00000     0.00000     0.00000     0.00000
   -65.09848     0.00000     0.00000     0.00000     0.00000
   -65.08748     0.00000     0.00000     0.00000     0.00000
   -65.07648     0.00000     0.00000     0.00000     0.00000
   -65.06648     0.00000     0.00000     0.00000     0.00000
   -65.05548     0.00000     0.00000     0.00000     0.00000
   -65.04448     0.00000     0.00000     0.00000     0.00000
   -65.03448     0.00000     0.00000     0.00000     0.00000
   -65.02348     0.00000     0.00000     0.00000     0.00000
   -65.01248     0.00000     0.00000     0.00000     0.00000
   -65.00148     0.00000     0.00000     0.00000     0.00000
   -64.99148     0.00000     0.00000     0.00000     0.00000
   -64.98048     0.00000     0.00000     0.00000     0.00000
   -64.96948     0.00000     0.00000     0.00000     0.00000
   -64.95948     0.00000     0.00000     0.00000     0.00000
   -64.94848     0.00000     0.00000     0.00000     0.00000
   -64.93748     0.00000     0.00000     0.00000     0.00000
   -64.92748     0.00000     0.00000     0.00000     0.00000
   -64.91648     0.00000     0.00000     0.00000     0.00000
   -64.90548     0.00000     0.00000     0.00000     0.00000
   -64.89448     0.00000     0.00000     0.00000     0.00000
   -64.88448     0.00000     0.00000     0.00000     0.00000
   -64.87348     0.00000     0.00000     0.00000     0.00000
   -64.86248     0.00000     0.00000     0.00000     0.00000
   -64.85248     0.00000     0.00000     0.00000     0.00000
   -64.84148     0.00000     0.00000     0.00000     0.00000
   -64.83048     0.00000     0.00000     0.00000     0.00000
   -64.82048     0.00000     0.00000     0.00000     0.00000
   -64.80948     0.00000     0.00000     0.00000     0.00000
   -64.79848     0.00000     0.00000     0.00000     0.00000
   -64.78748     0.00000     0.00000     0.00000     0.00000
   -64.77748     0.00000     0.00000     0.00000     0.00000
   -64.76648     0.00000     0.00000     0.00000     0.00000
   -64.75548     0.00000     0.00000     0.00000     0.00000
   -64.74548     0.00000     0.00000     0.00000     0.00000
   -64.73448     0.00000     0.00000     0.00000     0.00000
   -64.72348     0.00000     0.00000     0.00000     0.00000
   -64.71348     0.00000     0.00000     0.00000     0.00000
   -64.70248     0.00000     0.00000     0.00000     0.00000
   -64.69148     0.00000     0.00000     0.00000     0.00000
   -64.68048     0.00000     0.00000     0.00000     0.00000
   -64.67048     0.00000     0.00000     0.00000     0.00000
   -64.65948     0.00000     0.00000     0.00000     0.00000
   -64.64848     0.00000     0.00000     0.00000     0.00000
   -64.63848     0.00000     0.00000     0.00000     0.00000
   -64.62748     0.00000     0.00000     0.00000     0.00000
   -64.61648     0.00000     0.00000     0.00000     0.00000
   -64.60648     0.00000     0.00000     0.00000     0.00000
   -64.59548     0.00000     0.00000     0.00000     0.00000
   -64.58448     0.00000     0.00000     0.00000     0.00000
   -64.57348     0.00000     0.00000     0.00000     0.00000
   -64.56348     0.00000     0.00000     0.00000     0.00000
   -64.55248     0.00000     0.00000     0.00000     0.00000
   -64.54148     0.00000     0.00000     0.00000     0.00000
   -64.53148     0.00000     0.00000     0.00000     0.00000
   -64.52048     0.00000     0.00000     0.00000     0.00000
   -64.50948     0.00000     0.00000     0.00000     0.00000
   -64.49948     0.00000     0.00000     0.00000     0.00000
   -64.48848     0.00000     0.00000     0.00000     0.00000
   -64.47748     0.00000     0.00000     0.00000     0.00000
   -64.46648     0.00000     0.00000     0.00000     0.00000
   -64.45648     0.00000     0.00000     0.00000     0.00000
   -64.44548     0.00000     0.00000     0.00000     0.00000
   -64.43448     0.00000     0.00000     0.00000     0.00000
   -64.42448     0.00000     0.00000     0.00000     0.00000
   -64.41348     0.00000     0.00000     0.00000     0.00000
   -64.40248     0.00000     0.00000     0.00000     0.00000
   -64.39248     0.00000     0.00000     0.00000     0.00000
   -64.38148     0.00000     0.00000     0.00000     0.00000
   -64.37048     0.00000     0.00000     0.00000     0.00000
   -64.35948     0.00000     0.00000     0.00000     0.00000
   -64.34948     0.00000     0.00000     0.00000     0.00000
   -64.33848     0.00000     0.00000     0.00000     0.00000
   -64.32748     0.00000     0.00000     0.00000     0.00000
