     #Energy       W_all      Mo_all      Ru_all      Hf_all
   -66.45517     0.00000     0.00000     0.00000     0.00000
   -66.44417     0.00000     0.00000     0.00000     0.00000
   -66.43317     0.00000     0.00000     0.00000     0.00000
   -66.42217     0.00000     0.00000     0.00000     0.00000
   -66.41117     0.00000     0.00000     0.00000     0.00000
   -66.40017     0.00000     0.00000     0.00000     0.00000
   -66.38917     0.00000     0.00000     0.00000     0.00000
   -66.37917     0.00000     0.00000     0.00000     0.00000
   -66.36817     0.00000     0.00000     0.00000     0.00000
   -66.35717     0.00000     0.00000     0.00000     0.00000
   -66.34617     0.00000     0.00000     0.00000     0.00000
   -66.33517     0.00000     0.00000     0.00000     0.00000
   -66.32417     0.00000     0.00000     0.00000     0.00000
   -66.31417     0.00000     0.00000     0.00000     0.00000
   -66.30317     0.00000     0.00000     0.00000     0.00000
   -66.29217     0.00000     0.00000     0.00000     0.00000
   -66.28117     0.00000     0.00000     0.00000     0.00000
   -66.27017     0.00000     0.00000     0.00000     0.00000
   -66.25917     0.00000     0.00000     0.00000     0.00000
   -66.24817     0.00000     0.00000     0.00000     0.00000
   -66.23817     0.00000     0.00000     0.00000     0.00000
   -66.22717     0.00000     0.00000     0.00000     0.00000
   -66.21617     0.00000     0.00000     0.00000     0.00000
   -66.20517     0.00000     0.00000     0.00000     0.00000
   -66.19417     0.00000     0.00000     0.00000     0.00000
   -66.18317     0.00000     0.00000     0.00000     0.00000
   -66.17317     0.00000     0.00000     0.00000     0.00000
   -66.16217     0.00000     0.00000     0.00000     0.00000
   -66.15117     0.00000     0.00000     0.00000     0.00000
   -66.14017     0.00000     0.00000     0.00000     0.00000
   -66.12917     0.00000     0.00000     0.00000     0.00000
   -66.11817     0.00000     0.00000     0.00000     0.00000
   -66.10817     0.00000     0.00000     0.00000     0.00000
   -66.09717     0.00000     0.00000     0.00000     0.00000
   -66.08617     0.00000     0.00000     0.00000     0.00000
   -66.07517     0.00000     0.00000     0.00000     0.00000
   -66.06417     0.00000     0.00000     0.00000     0.00000
   -66.05317     0.00000     0.00000     0.00000     0.00000
   -66.04217     0.00000     0.00000     0.00000     0.00000
   -66.03217     0.00000     0.00000     0.00000     0.00000
   -66.02117     0.00000     0.00000     0.00000     0.00000
   -66.01017     0.00000     0.00000     0.00000     0.00000
   -65.99917     0.00000     0.00000     0.00000     0.00000
   -65.98817     0.00000     0.00000     0.00000     0.00000
   -65.97717     0.00000     0.00000     0.00000     0.00000
   -65.96717     0.00000     0.00000     0.00000     0.00000
   -65.95617     0.00000     0.00000     0.00000     0.00000
   -65.94517     0.00000     0.00000     0.00000     0.00000
   -65.93417     0.00000     0.00000     0.00000     0.00000
   -65.92317     0.00000     0.00000     0.00000     0.00000
   -65.91217     0.00000     0.00000     0.00000     0.00000
   -65.90117     0.00000     0.00000     0.00000     0.00000
   -65.89117     0.00000     0.00000     0.00000     0.00000
   -65.88017     0.00000     0.00000     0.00000     0.00000
   -65.86917     0.00000     0.00000     0.00000     0.00000
   -65.85817     0.00000     0.00000     0.00000     0.00000
   -65.84717     0.00000     0.00000     0.00000     0.00000
   -65.83617     0.00000     0.00000     0.00000     0.00000
   -65.82617     0.00000     0.00000     0.00000     0.00000
   -65.81517     0.00000     0.00000     0.00000     0.00000
   -65.80417     0.00000     0.00000     0.00000     0.00000
   -65.79317     0.00000     0.00000     0.00000     0.00000
   -65.78217     0.00000     0.00000     0.00000     0.00000
   -65.77117     0.00000     0.00000     0.00000     0.00000
   -65.76017     0.00000     0.00000     0.00000     0.00000
   -65.75017     0.00000     0.00000     0.00000     0.00000
   -65.73917     0.00000     0.00000     0.00000     0.00000
   -65.72817     0.00000     0.00000     0.00000     0.00000
   -65.71717     0.00000     0.00000     0.00000     0.00000
   -65.70617     0.00000     0.00000     0.00000     0.00000
   -65.69517     0.00000     0.00000     0.00000     0.00000
   -65.68517     0.00000     0.00000     0.00000     0.00000
   -65.67417     0.00000     0.00000     0.00000     0.00000
   -65.66317     0.00000     0.00000     0.00000     0.00000
   -65.65217     0.00000     0.00000     0.00000     0.00000
   -65.64117     0.00000     0.00000     0.00000     0.00000
   -65.63017     0.00000     0.00000     0.00000     0.00000
   -65.62017     0.00000     0.00000     0.00000     0.00000
   -65.60917     0.00000     0.00000     0.00000     0.00000
   -65.59817     0.00000     0.00000     0.00000     0.00000
   -65.58717     0.00000     0.00000     0.00000     0.00000
   -65.57617     0.00000     0.00000     0.00000     0.00000
   -65.56517     0.00000     0.00000     0.00000     0.00000
   -65.55417     0.00000     0.00000     0.00000     0.00000
   -65.54417     0.00000     0.00000     0.00000     0.00000
   -65.53317     0.00000     0.00000     0.00000     0.00000
   -65.52217     0.00000     0.00000     0.00000     0.00000
   -65.51117     0.00000     0.00000     0.00000     0.00000
   -65.50017     0.00000     0.00000     0.00000     0.00000
   -65.48917     0.00000     0.00000     0.00000     0.00000
   -65.47917     0.00000     0.00000     0.00000     0.00000
   -65.46817     0.00000     0.00000     0.00000     0.00000
   -65.45717     0.00000     0.00000     0.00000     0.00000
   -65.44617     0.00000     0.00000     0.00000     0.00000
   -65.43517     0.00000     0.00000     0.00000     0.00000
   -65.42417     0.00000     0.00000     0.00000     0.00000
   -65.41317     0.00000     0.00000     0.00000     0.00000
   -65.40317     0.00000     0.00000     0.00000     0.00000
   -65.39217     0.00000     0.00000     0.00000     0.00000
   -65.38117     0.00000     0.00000     0.00000     0.00000
   -65.37017     0.00000     0.00000     0.00000     0.00000
   -65.35917     0.00000     0.00000     0.00000     0.00000
   -65.34817     0.00000     0.00000     0.00000     0.00000
   -65.33817     0.00000     0.00000     0.00000     0.00000
   -65.32717     0.00000     0.00000     0.00000     0.00000
   -65.31617     0.00000     0.00000     0.00000     0.00000
   -65.30517     0.00000     0.00000     0.00000     0.00000
   -65.29417     0.00000     0.00000     0.00000     0.00000
   -65.28317     0.00000     0.00000     0.00000     0.00000
   -65.27217     0.00000     0.00000     0.00000     0.00000
   -65.26217     0.00000     0.00000     0.00000     0.00000
   -65.25117     0.00000     0.00000     0.00000     0.00000
   -65.24017     0.00000     0.00000     0.00000     0.00000
   -65.22917     0.00000     0.00000     0.00000     0.00000
   -65.21817     0.00000     0.00000     0.00000     0.00000
   -65.20717     0.00000     0.00000     0.00000     0.00000
   -65.19717     0.00000     0.00000     0.00000     0.00000
   -65.18617     0.00000     0.00000     0.00000     0.00000
   -65.17517     0.00000     0.00000     0.00000     0.00000
   -65.16417     0.00000     0.00000     0.00000     0.00000
   -65.15317     0.00000     0.00000     0.00000     0.00000
   -65.14217     0.00000     0.00000     0.00000     0.00000
   -65.13217     0.00000     0.00000     0.00000     0.00000
   -65.12117     0.00000     0.00000     0.00000     0.00000
   -65.11017     0.00000     0.00000     0.00000     0.00000
   -65.09917     0.00000     0.00000     0.00000     0.00000
   -65.08817     0.00000     0.00000     0.00000     0.00000
   -65.07717     0.00000     0.00000     0.00000     0.00000
   -65.06617     0.00000     0.00000     0.00000     0.00000
   -65.05617     0.00000     0.00000     0.00000     0.00000
   -65.04517     0.00000     0.00000     0.00000     0.00000
   -65.03417     0.00000     0.00000     0.00000     0.00000
   -65.02317     0.00000     0.00000     0.00000     0.00000
   -65.01217     0.00000     0.00000     0.00000     0.00000
   -65.00117     0.00000     0.00000     0.00000     0.00000
   -64.99117     0.00000     0.00000     0.00000     0.00000
   -64.98017     0.00000     0.00000     0.00000     0.00000
   -64.96917     0.00000     0.00000     0.00000     0.00000
   -64.95817     0.00000     0.00000     0.00000     0.00000
   -64.94717     0.00000     0.00000     0.00000     0.00000
   -64.93617     0.00000     0.00000     0.00000     0.00000
   -64.92517     0.00000     0.00000     0.00000     0.00000
   -64.91517     0.00000     0.00000     0.00000     0.00000
   -64.90417     0.00000     0.00000     0.00000     0.00000
   -64.89317     0.00000     0.00000     0.00000     0.00000
   -64.88217     0.00000     0.00000     0.00000     0.00000
   -64.87117     0.00000     0.00000     0.00000     0.00000
   -64.86017     0.00000     0.00000     0.00000     0.00000
   -64.85017     0.00000     0.00000     0.00000     0.00000
   -64.83917     0.00000     0.00000     0.00000     0.00000
   -64.82817     0.00000     0.00000     0.00000     0.00000
   -64.81717     0.00000     0.00000     0.00000     0.00000
   -64.80617     0.00000     0.00000     0.00000     0.00000
   -64.79517     0.00000     0.00000     0.00000     0.00000
   -64.78417     0.00000     0.00000     0.00000     0.00000
   -64.77417     0.00000     0.00000     0.00000     0.00000
   -64.76317     0.00000     0.00000     0.00000     0.00000
   -64.75217     0.00000     0.00000     0.00000     0.00000
   -64.74117     0.00000     0.00000     0.00000     0.00000
   -64.73017     0.00000     0.00000     0.00000     0.00000
   -64.71917     0.00000     0.00000     0.00000     0.00000
   -64.70917     0.00000     0.00000     0.00000     0.00000
   -64.69817     0.00000     0.00000     0.00000     0.00000
   -64.68717     0.00000     0.00000     0.00000     0.00000
   -64.67617     0.00000     0.00000     0.00000     0.00000
   -64.66517     0.00000     0.00000     0.00000     0.00000
   -64.65417     0.00000     0.00000     0.00000     0.00000
   -64.64417     0.00000     0.00000     0.00000     0.00000
   -64.63317     0.00000     0.00000     0.00000     0.00000
   -64.62217     0.00000     0.00000     0.00000     0.00000
   -64.61117     0.00000     0.00000     0.00000     0.00000
   -64.60017     0.00000     0.00000     0.00000     0.00000
   -64.58917     0.00000     0.00000     0.00000     0.00000
   -64.57817     0.00000     0.00000     0.00000     0.00000
   -64.56817     0.00000     0.00000     0.00000     0.00000
   -64.55717     0.00000     0.00000     0.00000     0.00000
   -64.54617     0.00000     0.00000     0.00000     0.00000
   -64.53517     0.00000     0.00000     0.00000     0.00000
   -64.52417     0.00000     0.00000     0.00000     0.00000
   -64.51317     0.00000     0.00000     0.00000     0.00000
   -64.50317     0.00000     0.00000     0.00000     0.00000
   -64.49217     0.00000     0.00000     0.00000     0.00000
   -64.48117     0.00000     0.00000     0.00000     0.00000
   -64.47017     0.00000     0.00000     0.00000     0.00000
   -64.45917     0.00000     0.00000     0.00000     0.00000
   -64.44817     0.00000     0.00000     0.00000     0.00000
   -64.43717     0.00000     0.00000     0.00000     0.00000
   -64.42717     0.00000     0.00000     0.00000     0.00000
   -64.41617     0.00000     0.00000     0.00000     0.00000
   -64.40517     0.00000     0.00000     0.00000     0.00000
   -64.39417     0.00000     0.00000     0.00000     0.00000
   -64.38317     0.00000     0.00000     0.00000     0.00000
   -64.37217     0.00000     0.00000     0.00000     0.00000
   -64.36217     0.00000     0.00000     0.00000     0.00000
   -64.35117     0.00000     0.00000     0.00000     0.00000
   -64.34017     0.00000     0.00000     0.00000     0.00000
   -64.32917     0.00000     0.00000     0.00000     0.00000
   -64.31817     0.00000     0.00000     0.00000     0.00000
   -64.30717     0.00000     0.00000     0.00000     0.00000
   -64.29617     0.00000     0.00000     0.00000     0.00000
   -64.28617     0.00000     0.00000     0.00000     0.00000
   -64.27517     0.00000     0.00000     0.00000     0.00000
   -64.26417     0.00000     0.00000     0.00000     0.00000
   -64.25317     0.00000     0.00000     0.00000     0.00000
   -64.24217     0.00000     0.00000     0.00000     0.00000
   -64.23117     0.00000     0.00000     0.00000     0.00000
   -64.22117     0.00000     0.00000     0.00000     0.00000
   -64.21017     0.00000     0.00000     0.00000     0.00000
   -64.19917     0.00000     0.00000     0.00000     0.00000
   -64.18817     0.00000     0.00000     0.00000     0.00000
   -64.17717     0.00000     0.00000     0.00000     0.00000
   -64.16617     0.00000     0.00000     0.00000     0.00000
   -64.15617     0.00000     0.00000     0.00000     0.00000
   -64.14517     0.00000     0.00000     0.00000     0.00000
   -64.13417     0.00000     0.00000     0.00000     0.00000
   -64.12317     0.00000     0.00000     0.00000     0.00000
   -64.11217     0.00000     0.00000     0.00000     0.00000
   -64.10117     0.00000     0.00000     0.00000     0.00000
   -64.09017     0.00000     0.00000     0.00000     0.00000
   -64.08017     0.00000     0.00000     0.00000     0.00000
   -64.06917     0.00000     0.00000     0.00000     0.00000
   -64.05817     0.00000     0.00000     0.00000     0.00000
   -64.04717     0.00000     0.00000     0.00000     0.00000
   -64.03617     0.00000     0.00000     0.00000     0.00000
   -64.02517     0.00000     0.00000     0.00000     0.00000
   -64.01517     0.00000     0.00000     0.00000     0.00000
   -64.00417     0.00000     0.00000     0.00000     0.00000
   -63.99317     0.00000     0.00000     0.00000     0.00000
   -63.98217     0.00000     0.00000     0.00000     0.00000
   -63.97117     0.00000     0.00000     0.00000     0.00000
   -63.96017     0.00000     0.00000     0.00000     0.00000
   -63.94917     0.00000     0.00000     0.00000     0.00000
   -63.93917     0.00000     0.00000     0.00000     0.00000
   -63.92817     0.00000     0.00000     0.00000     0.00000
   -63.91717     0.00000     0.00000     0.00000     0.00000
   -63.90617     0.00000     0.00000     0.00000     0.00000
   -63.89517     0.00000     0.00000     0.00000     0.00000
   -63.88417     0.00000     0.00000     0.00000     0.00000
   -63.87417     0.00000     0.00000     0.00000     0.00000
   -63.86317     0.00000     0.00000     0.00000     0.00000
   -63.85217     0.00000     0.00000     0.00000     0.00000
   -63.84117     0.00000     0.00000     0.00000     0.00000
   -63.83017     0.00000     0.00000     0.00000     0.00000
   -63.81917     0.00000     0.00000     0.00000     0.00000
   -63.80817     0.00000     0.00000     0.00000     0.00000
   -63.79817     0.00000     0.00000     0.00000     0.00000
   -63.78717     0.00000     0.00000     0.00000     0.00000
   -63.77617     0.00000     0.00000     0.00000     0.00000
   -63.76517     0.00000     0.00000     0.00000     0.00000
   -63.75417     0.00000     0.00000     0.00000     0.00000
   -63.74317     0.00000     0.00000     0.00000     0.00000
   -63.73317     0.00000     0.00000     0.00000     0.00000
   -63.72217     0.00000     0.00000     0.00000     0.00000
   -63.71117     0.00000     0.00000     0.00000     0.00000
   -63.70017     0.00000     0.00000     0.00000     0.00000
   -63.68917     0.00000     0.00000     0.00000     0.00000
   -63.67817     0.00000     0.00000     0.00000     0.00000
   -63.66817     0.00000     0.00000     0.00000     0.00000
   -63.65717     0.00000     0.00000     0.00000     0.00000
   -63.64617     0.00000     0.00000     0.00000     0.00000
   -63.63517     0.00000     0.00000     0.00000     0.00000
   -63.62417     0.00000     0.00000     0.00000     0.00000
   -63.61317     0.00000     0.00000     0.00000     0.00000
   -63.60217     0.00000     0.00000     0.00000     0.00000
   -63.59217     0.00000     0.00000     0.00000     0.00000
   -63.58117     0.00000     0.00000     0.00000     0.00000
   -63.57017     0.00000     0.00000     0.00000     0.00000
   -63.55917     0.00000     0.00000     0.00000     0.00000
   -63.54817     0.00000     0.00000     0.00000     0.00000
   -63.53717     0.00000     0.00000     0.00000     0.00000
   -63.52717     0.00000     0.00000     0.00000     0.00000
   -63.51617     0.00000     0.00000     0.00000     0.00000
   -63.50517     0.00000     0.00000     0.00000     0.00000
   -63.49417     0.00000     0.00000     0.00000     0.00000
   -63.48317     0.00000     0.00000     0.00000     0.00000
   -63.47217     0.00000     0.00000     0.00000     0.00000
   -63.46117     0.00000     0.00000     0.00000     0.00000
   -63.45117     0.00000     0.00000     0.00000     0.00000
   -63.44017     0.00000     0.00000     0.00000     0.00000
   -63.42917     0.00000     0.00000     0.00000     0.00000
   -63.41817     0.00000     0.00000     0.00000     0.00000
   -63.40717     0.00000     0.00000     0.00000     0.00000
   -63.39617     0.00000     0.00000     0.00000     0.00000
   -63.38617     0.00000     0.00000     0.00000     0.00000
   -63.37517     0.00000     0.00000     0.00000     0.00000
   -63.36417     0.00000     0.00000     0.00000     0.00000
   -63.35317     0.00000     0.00000     0.00000     0.00000
   -63.34217     0.00000     0.00000     0.00000     0.00000
   -63.33117     0.00000     0.00000     0.00000     0.00000
   -63.32017     0.00000     0.00000     0.00000     0.00000
   -63.31017     0.00000     0.00000     0.00000     0.00000
   -63.29917     0.00000     0.00000     0.00000     0.00000
   -63.28817     0.00000     0.00000     0.00000     0.00000
   -63.27717     0.00000     0.00000     0.00000     0.00000
   -63.26617     0.00000     0.00000     0.00000     0.00000
   -63.25517     0.00000     0.00000     0.00000     0.00000
   -63.24517     0.00000     0.00000     0.00000     0.00000
   -63.23417     0.00000     0.00000     0.00000     0.00000
   -63.22317     0.00000     0.00000     0.00000     0.00000
   -63.21217     0.00000     0.00000     0.00000     0.00000
   -63.20117     0.00000     0.00000     0.00000     0.00000
   -63.19017     0.00000     0.00000     0.00000     0.00000
   -63.18017     0.00000     0.00000     0.00000     0.00000
   -63.16917     0.00000     0.00000     0.00000     0.00000
   -63.15817     0.00000     0.00000     0.00000     0.00000
   -63.14717     0.00000     0.00000     0.00000     0.00000
   -63.13617     0.00000     0.00000     0.00000     0.00000
   -63.12517     0.00000     0.00000     0.00000     0.00000
   -63.11417     0.00000     0.00000     0.00000     0.00000
   -63.10417     0.00000     0.00000     0.00000     0.00000
   -63.09317     0.00000     0.00000     0.00000     0.00000
   -63.08217     0.00000     0.00000     0.00000     0.00000
   -63.07117     0.00000     0.00000     0.00000     0.00000
   -63.06017     0.00000     0.00000     0.00000     0.00000
   -63.04917     0.00000     0.00000     0.00000     0.00000
   -63.03917     0.00000     0.00000     0.00000     0.00000
   -63.02817     0.00000     0.00000     0.00000     0.00000
   -63.01717     0.00000     0.00000     0.00000     0.00000
   -63.00617     0.00000     0.00000     0.00000     0.00000
   -62.99517     0.00000     0.00000     0.00000     0.00000
   -62.98417     0.00000     0.00000     0.00000     0.00000
   -62.97317     0.00000     0.00000     0.00000     0.00000
   -62.96317     0.00000     0.00000     0.00000     0.00000
   -62.95217     0.00000     0.00000     0.00000     0.00000
   -62.94117     0.00000     0.00000     0.00000     0.00000
   -62.93017     0.00000     0.00000     0.00000     0.00000
   -62.91917     0.00000     0.00000     0.00000     0.00000
   -62.90817     0.00000     0.00000     0.00000     0.00000
   -62.89817     0.00000     0.00000     0.00000     0.00000
   -62.88717     0.00000     0.00000     0.00000     0.00000
   -62.87617     0.00000     0.00000     0.00000     0.00000
   -62.86517     0.00000     0.00000     0.00000     0.00000
   -62.85417     0.00000     0.00000     0.00000     0.00000
   -62.84317     0.00000     0.00000     0.00000     0.00000
   -62.83217     0.00000     0.00000     0.00000     0.00000
   -62.82217     0.00000     0.00000     0.00000     0.00000
   -62.81117     0.00000     0.00000     0.00000     0.00000
   -62.80017     0.00000     0.00000     0.00000     0.00000
   -62.78917     0.00000     0.00000     0.00000     0.00000
   -62.77817     0.00000     0.00000     0.00000     0.00000
   -62.76717     0.00000     0.00000     0.00000     0.00000
   -62.75717     0.00000     0.00000     0.00000     0.00000
   -62.74617     0.00000     0.00000     0.00000     0.00000
   -62.73517     0.00000     0.00000     0.00000     0.00000
   -62.72417     0.00000     0.00000     0.00000     0.00000
   -62.71317     0.00000     0.00000     0.00000     0.00000
   -62.70217     0.00000     0.00000     0.00000     0.00000
   -62.69217     0.00000     0.00000     0.00000     0.00000
   -62.68117     0.00000     0.00000     0.00000     0.00000
   -62.67017     0.00000     0.00000     0.00000     0.00000
   -62.65917     0.00000     0.00000     0.00000     0.00000
   -62.64817     0.00000     0.00000     0.00000     0.00000
   -62.63717     0.00000     0.00000     0.00000     0.00000
   -62.62617     0.00000     0.00000     0.00000     0.00000
   -62.61617     0.00000     0.00000     0.00000     0.00000
   -62.60517     0.00000     0.00000     0.00000     0.00000
   -62.59417     0.00000     0.00000     0.00000     0.00000
   -62.58317     0.00000     0.00000     0.00000     0.00000
   -62.57217     0.00000     0.00000     0.00000     0.00000
   -62.56117     0.00000     0.00000     0.00000     0.00000
   -62.55117     0.00000     0.00000     0.00000     0.00000
   -62.54017     0.00000     0.00000     0.00000     0.00000
   -62.52917     0.00000     0.00000     0.00000     0.00000
   -62.51817     0.00000     0.00000     0.00000     0.00000
   -62.50717     0.00000     0.00000     0.00000     0.00000
   -62.49617     0.00000     0.00000     0.00000     0.00000
   -62.48517     0.00000     0.00000     0.00000     0.00000
   -62.47517     0.00000     0.00000     0.00000     0.00000
   -62.46417     0.00000     0.00000     0.00000     0.00000
   -62.45317     0.00000     0.00000     0.00000     0.00000
   -62.44217     0.00000     0.00000     0.00000     0.00000
   -62.43117     0.00000     0.00000     0.00000     0.00000
   -62.42017     0.00000     0.00000     0.00000     0.00000
   -62.41017     0.00000     0.00000     0.00000     0.00000
   -62.39917     0.00000     0.00000     0.00000     0.00000
   -62.38817     0.00000     0.00000     0.00000     0.00000
   -62.37717     0.00000     0.00000     0.00000     0.00000
   -62.36617     0.00000     0.00000     0.00000     0.00000
   -62.35517     0.00000     0.00000     0.00000     0.00000
   -62.34417     0.00000     0.00000     0.00000     0.00000
   -62.33417     0.00000     0.00000     0.00000     0.00000
   -62.32317     0.00000     0.00000     0.00000     0.00000
   -62.31217     0.00000     0.00000     0.00000     0.00000
   -62.30117     0.00000     0.00000     0.00000     0.00000
   -62.29017     0.00000     0.00000     0.00000     0.00000
   -62.27917     0.00000     0.00000     0.00000     0.00000
   -62.26917     0.00000     0.00000     0.00000     0.00000
   -62.25817     0.00000     0.00000     0.00000     0.00000
   -62.24717     0.00000     0.00000     0.00000     0.00000
   -62.23617     0.00000     0.00000     0.00000     0.00000
   -62.22517     0.00000     0.00000     0.00000     0.00000
   -62.21417     0.00000     0.00000     0.00000     0.00000
   -62.20417     0.00000     0.00000     0.00000     0.00000
   -62.19317     0.00000     0.00000     0.00000     0.00000
   -62.18217     0.00000     0.00000     0.00000     0.00000
   -62.17117     0.00000     0.00000     0.00000     0.00000
   -62.16017     0.00000     0.00000     0.00000     0.00000
   -62.14917     0.00000     0.00000     0.00000     0.00000
   -62.13817     0.00000     0.00000     0.00000     0.00000
   -62.12817     0.00000     0.00000     0.00000     0.00000
   -62.11717     0.00000     0.00000     0.00000     0.00000
   -62.10617     0.00000     0.00000     0.00000     0.00000
   -62.09517     0.00000     0.00000     0.00000     0.00000
   -62.08417     0.00000     0.00000     0.00000     0.00000
   -62.07317     0.00000     0.00000     0.00000     0.00000
   -62.06317     0.00000     0.00000     0.00000     0.00000
   -62.05217     0.00000     0.00000     0.00000     0.00000
   -62.04117     0.00000     0.00000     0.00000     0.00000
   -62.03017     0.00000     0.00000     0.00000     0.00000
   -62.01917     0.00000     0.00000     0.00000     0.00000
   -62.00817     0.00000     0.00000     0.00000     0.00000
   -61.99717     0.00000     0.00000     0.00000     0.00000
   -61.98717     0.00000     0.00000     0.00000     0.00000
   -61.97617     0.00000     0.00000     0.00000     0.00000
   -61.96517     0.00000     0.00000     0.00000     0.00000
   -61.95417     0.00000     0.00000     0.00000     0.00000
   -61.94317     0.00000     0.00000     0.00000     0.00000
   -61.93217     0.00000     0.00000     0.00000     0.00000
   -61.92217     0.00000     0.00000     0.00000     0.00000
   -61.91117     0.00000     0.00000     0.00000     0.00000
   -61.90017     0.00000     0.00000     0.00000     0.00000
   -61.88917     0.00000     0.00000     0.00000     0.00000
   -61.87817     0.00000     0.00000     0.00000     0.00000
   -61.86717     0.00000     0.00000     0.00000     0.00000
   -61.85617     0.00000     0.00000     0.00000     0.00000
   -61.84617     0.00000     0.00000     0.00000     0.00000
   -61.83517     0.00000     0.00000     0.00000     0.00000
   -61.82417     0.00000     0.00000     0.00000     0.00000
   -61.81317     0.00000     0.00000     0.00000     0.00000
   -61.80217     0.00000     0.00000     0.00000     0.00000
   -61.79117     0.00000     0.00000     0.00000     0.00000
   -61.78117     0.00000     0.00000     0.00000     0.00000
   -61.77017     0.00000     0.00000     0.00000     0.00000
   -61.75917     0.00000     0.00000     0.00000     0.00000
   -61.74817     0.00000     0.00000     0.00000     0.00000
   -61.73717     0.00000     0.00000     0.00000     0.00000
   -61.72617     0.00000     0.00000     0.00000     0.00000
   -61.71617     0.00000     0.00000     0.00000     0.00000
   -61.70517     0.00000     0.00000     0.00000     0.00000
   -61.69417     0.00000     0.00000     0.00000     0.00000
   -61.68317     0.00000     0.00000     0.00000     0.00000
   -61.67217     0.00000     0.00000     0.00000     0.00000
   -61.66117     0.00000     0.00000     0.00000     0.00000
   -61.65017     0.00000     0.00000     0.00000     0.00000
   -61.64017     0.00000     0.00000     0.00000     0.00000
   -61.62917     0.00000     0.00000     0.00000     0.00000
   -61.61817     0.00000     0.00000     0.00000     0.00000
   -61.60717     0.00000     0.00000     0.00000     0.00000
   -61.59617     0.00000     0.00000     0.00000     0.00000
   -61.58517     0.00000     0.00000     0.00000     0.00000
   -61.57517     0.00000     0.00000     0.00000     0.00000
   -61.56417     0.00000     0.00000     0.00000     0.00000
   -61.55317     0.00000     0.00000     0.00000     0.00000
   -61.54217     0.00000     0.00000     0.00000     0.00000
   -61.53117     0.00000     0.00000     0.00000     0.00000
   -61.52017     0.00000     0.00000     0.00000     0.00000
   -61.50917     0.00000     0.00000     0.00000     0.00000
   -61.49917     0.00000     0.00000     0.00000     0.00000
   -61.48817     0.00000     0.00000     0.00000     0.00000
   -61.47717     0.00000     0.00000     0.00000     0.00000
   -61.46617     0.00000     0.00000     0.00000     0.00000
   -61.45517     0.00000     0.00000     0.00000     0.00000
   -61.44417     0.00000     0.00000     0.00000     0.00000
   -61.43417     0.00000     0.00000     0.00000     0.00000
   -61.42317     0.00000     0.00000     0.00000     0.00000
   -61.41217     0.00000     0.00000     0.00000     0.00000
   -61.40117     0.00000     0.00000     0.00000     0.00000
   -61.39017     0.00000     0.00000     0.00000     0.00000
   -61.37917     0.00000     0.00000     0.00000     0.00000
   -61.36817     0.00000     0.00000     0.00000     0.00000
   -61.35817     0.00000     0.00000     0.00000     0.00000
   -61.34717     0.00000     0.00000     0.00000     0.00000
   -61.33617     0.00000     0.00000     0.00000     0.00000
   -61.32517     0.00000     0.00000     0.00000     0.00000
   -61.31417     0.00000     0.00000     0.00000     0.00000
   -61.30317     0.00000     0.00000     0.00000     0.00000
   -61.29317     0.00000     0.00000     0.00000     0.00000
   -61.28217     0.00000     0.00000     0.00000     0.00000
   -61.27117     0.00000     0.00000     0.00000     0.00000
   -61.26017     0.00000     0.00000     0.00000     0.00000
   -61.24917     0.00000     0.00000     0.00000     0.00000
   -61.23817     0.00000     0.00000     0.00000     0.00000
   -61.22817     0.00000     0.00000     0.00000     0.00000
   -61.21717     0.00000     0.00000     0.00000     0.00000
   -61.20617     0.00000     0.00000     0.00000     0.00000
   -61.19517     0.00000     0.00000     0.00000     0.00000
   -61.18417     0.00000     0.00000     0.00000     0.00000
   -61.17317     0.03961   327.75196     0.00753     0.00055
   -61.16217     0.01047    91.76785     0.00205     0.00013
   -61.15217     0.00000     0.00000     0.00000     0.00000
   -61.14117     0.00000     0.00000     0.00000     0.00000
   -61.13017     0.00000     0.00000     0.00000     0.00000
   -61.11917     0.02491   257.36006     0.00464     0.00049
   -61.10817     0.00277    30.62402     0.00052     0.00005
   -61.09717     0.00000     0.00000     0.00000     0.00000
   -61.08717     0.00000     0.00000     0.00000     0.00000
   -61.07617     0.03846   452.47142     0.01340     0.00317
   -61.06517     0.00458    56.11153     0.00162     0.00038
   -61.05417     0.01593   183.74979     0.00451     0.00055
   -61.04317     0.00000     0.00000     0.00000     0.00000
   -61.03217     0.00000     0.00000     0.00000     0.00000
   -61.02117     0.00000     0.00000     0.00000     0.00000
   -61.01117     0.00000     0.00000     0.00000     0.00000
   -61.00017     0.00000     0.00000     0.00000     0.00000
   -60.98917     0.00000     0.00000     0.00000     0.00000
   -60.97817     0.00000     0.00000     0.00000     0.00000
   -60.96717     0.01155   183.75407     0.00249     0.00510
   -60.95617     0.00000     0.00000     0.00000     0.00000
   -60.94617     0.02091   183.65151     0.00018     0.00152
   -60.93517     0.01760   183.60484     0.00007     0.00453
   -60.92417     0.00000     0.00000     0.00000     0.00000
   -60.91317     0.02195   183.77666     0.00196     0.00546
   -60.90217     0.00000     0.00000     0.00000     0.00000
   -60.89117     0.02044   183.68048     0.00015     0.00555
   -60.88017     0.00000     0.00000     0.00000     0.00000
   -60.87017     0.00000     0.00000     0.00000     0.00000
   -60.85917     0.01985   183.76721     0.00023     0.00524
