     #Energy       W_all      Mo_all      Pd_all
   -77.02588     0.00000     0.00000     0.00000
   -77.01488     0.00000     0.00000     0.00000
   -77.00488     0.00000     0.00000     0.00000
   -76.99388     0.00000     0.00000     0.00000
   -76.98388     0.00000     0.00000     0.00000
   -76.97288     0.00000     0.00000     0.00000
   -76.96288     0.00000     0.00000     0.00000
   -76.95188     0.00000     0.00000     0.00000
   -76.94088     0.00000     0.00000     0.00000
   -76.93088     0.00000     0.00000     0.00000
   -76.91988     0.00000     0.00000     0.00000
   -76.90988     0.00000     0.00000     0.00000
   -76.89888     0.00000     0.00000     0.00000
   -76.88888     0.00000     0.00000     0.00000
   -76.87788     0.00000     0.00000     0.00000
   -76.86688     0.00000     0.00000     0.00000
   -76.85688     0.00000     0.00000     0.00000
   -76.84588     0.00000     0.00000     0.00000
   -76.83588     0.00000     0.00000     0.00000
   -76.82488     0.00000     0.00000     0.00000
   -76.81488     0.00000     0.00000     0.00000
   -76.80388     0.00000     0.00000     0.00000
   -76.79388     0.00000     0.00000     0.00000
   -76.78288     0.00000     0.00000     0.00000
   -76.77188     0.00000     0.00000     0.00000
   -76.76188     0.00000     0.00000     0.00000
   -76.75088     0.00000     0.00000     0.00000
   -76.74088     0.00000     0.00000     0.00000
   -76.72988     0.00000     0.00000     0.00000
   -76.71988     0.00000     0.00000     0.00000
   -76.70888     0.00000     0.00000     0.00000
   -76.69788     0.00000     0.00000     0.00000
   -76.68788     0.00000     0.00000     0.00000
   -76.67688     0.00000     0.00000     0.00000
   -76.66688     0.00000     0.00000     0.00000
   -76.65588     0.00000     0.00000     0.00000
   -76.64588     0.00000     0.00000     0.00000
   -76.63488     0.00000     0.00000     0.00000
   -76.62488     0.00000     0.00000     0.00000
   -76.61388     0.00000     0.00000     0.00000
   -76.60288     0.00000     0.00000     0.00000
   -76.59288     0.00000     0.00000     0.00000
   -76.58188     0.00000     0.00000     0.00000
   -76.57188     0.00000     0.00000     0.00000
   -76.56088     0.00000     0.00000     0.00000
   -76.55088     0.00000     0.00000     0.00000
   -76.53988     0.00000     0.00000     0.00000
   -76.52988     0.00000     0.00000     0.00000
   -76.51888     0.00000     0.00000     0.00000
   -76.50788     0.00000     0.00000     0.00000
   -76.49788     0.00000     0.00000     0.00000
   -76.48688     0.00000     0.00000     0.00000
   -76.47688     0.00000     0.00000     0.00000
   -76.46588     0.00000     0.00000     0.00000
   -76.45588     0.00000     0.00000     0.00000
   -76.44488     0.00000     0.00000     0.00000
   -76.43388     0.00000     0.00000     0.00000
   -76.42388     0.00000     0.00000     0.00000
   -76.41288     0.00000     0.00000     0.00000
   -76.40288     0.00000     0.00000     0.00000
   -76.39188     0.00000     0.00000     0.00000
   -76.38188     0.00000     0.00000     0.00000
   -76.37088     0.00000     0.00000     0.00000
   -76.36088     0.00000     0.00000     0.00000
   -76.34988     0.00000     0.00000     0.00000
   -76.33888     0.00000     0.00000     0.00000
   -76.32888     0.00000     0.00000     0.00000
   -76.31788     0.00000     0.00000     0.00000
   -76.30788     0.00000     0.00000     0.00000
   -76.29688     0.00000     0.00000     0.00000
   -76.28688     0.00000     0.00000     0.00000
   -76.27588     0.00000     0.00000     0.00000
   -76.26488     0.00000     0.00000     0.00000
   -76.25488     0.00000     0.00000     0.00000
   -76.24388     0.00000     0.00000     0.00000
   -76.23388     0.00000     0.00000     0.00000
   -76.22288     0.00000     0.00000     0.00000
   -76.21288     0.00000     0.00000     0.00000
   -76.20188     0.00000     0.00000     0.00000
   -76.19188     0.00000     0.00000     0.00000
   -76.18088     0.00000     0.00000     0.00000
   -76.16988     0.00000     0.00000     0.00000
   -76.15988     0.00000     0.00000     0.00000
   -76.14888     0.00000     0.00000     0.00000
   -76.13888     0.00000     0.00000     0.00000
   -76.12788     0.00000     0.00000     0.00000
   -76.11788     0.00000     0.00000     0.00000
   -76.10688     0.00000     0.00000     0.00000
   -76.09688     0.00000     0.00000     0.00000
   -76.08588     0.00000     0.00000     0.00000
   -76.07488     0.00000     0.00000     0.00000
   -76.06488     0.00000     0.00000     0.00000
   -76.05388     0.00000     0.00000     0.00000
   -76.04388     0.00000     0.00000     0.00000
   -76.03288     0.00000     0.00000     0.00000
   -76.02288     0.00000     0.00000     0.00000
   -76.01188     0.00000     0.00000     0.00000
   -76.00088     0.00000     0.00000     0.00000
   -75.99088     0.00000     0.00000     0.00000
   -75.97988     0.00000     0.00000     0.00000
   -75.96988     0.00000     0.00000     0.00000
   -75.95888     0.00000     0.00000     0.00000
   -75.94888     0.00000     0.00000     0.00000
   -75.93788     0.00000     0.00000     0.00000
   -75.92788     0.00000     0.00000     0.00000
   -75.91688     0.00000     0.00000     0.00000
   -75.90588     0.00000     0.00000     0.00000
   -75.89588     0.00000     0.00000     0.00000
   -75.88488     0.00000     0.00000     0.00000
   -75.87488     0.00000     0.00000     0.00000
   -75.86388     0.00000     0.00000     0.00000
   -75.85388     0.00000     0.00000     0.00000
   -75.84288     0.00000     0.00000     0.00000
   -75.83188     0.00000     0.00000     0.00000
   -75.82188     0.00000     0.00000     0.00000
   -75.81088     0.00000     0.00000     0.00000
   -75.80088     0.00000     0.00000     0.00000
   -75.78988     0.00000     0.00000     0.00000
   -75.77988     0.00000     0.00000     0.00000
   -75.76888     0.00000     0.00000     0.00000
   -75.75888     0.00000     0.00000     0.00000
   -75.74788     0.00000     0.00000     0.00000
   -75.73688     0.00000     0.00000     0.00000
   -75.72688     0.00000     0.00000     0.00000
   -75.71588     0.00000     0.00000     0.00000
   -75.70588     0.00000     0.00000     0.00000
   -75.69488     0.00000     0.00000     0.00000
   -75.68488     0.00000     0.00000     0.00000
   -75.67388     0.00000     0.00000     0.00000
   -75.66288     0.00000     0.00000     0.00000
   -75.65288     0.00000     0.00000     0.00000
   -75.64188     0.00000     0.00000     0.00000
   -75.63188     0.00000     0.00000     0.00000
   -75.62088     0.00000     0.00000     0.00000
   -75.61088     0.00000     0.00000     0.00000
   -75.59988     0.00000     0.00000     0.00000
   -75.58988     0.00000     0.00000     0.00000
   -75.57888     0.00000     0.00000     0.00000
   -75.56788     0.00000     0.00000     0.00000
   -75.55788     0.00000     0.00000     0.00000
   -75.54688     0.00000     0.00000     0.00000
   -75.53688     0.00000     0.00000     0.00000
   -75.52588     0.00000     0.00000     0.00000
   -75.51588     0.00000     0.00000     0.00000
   -75.50488     0.00000     0.00000     0.00000
   -75.49488     0.00000     0.00000     0.00000
   -75.48388     0.00000     0.00000     0.00000
   -75.47288     0.00000     0.00000     0.00000
   -75.46288     0.00000     0.00000     0.00000
   -75.45188     0.00000     0.00000     0.00000
   -75.44188     0.00000     0.00000     0.00000
   -75.43088     0.00000     0.00000     0.00000
   -75.42088     0.00000     0.00000     0.00000
   -75.40988     0.00000     0.00000     0.00000
   -75.39888     0.00000     0.00000     0.00000
   -75.38888     0.00000     0.00000     0.00000
   -75.37788     0.00000     0.00000     0.00000
   -75.36788     0.00000     0.00000     0.00000
   -75.35688     0.00000     0.00000     0.00000
   -75.34688     0.00000     0.00000     0.00000
   -75.33588     0.00000     0.00000     0.00000
   -75.32588     0.00000     0.00000     0.00000
   -75.31488     0.00000     0.00000     0.00000
   -75.30388     0.00000     0.00000     0.00000
   -75.29388     0.00000     0.00000     0.00000
   -75.28288     0.00000     0.00000     0.00000
   -75.27288     0.00000     0.00000     0.00000
   -75.26188     0.00000     0.00000     0.00000
   -75.25188     0.00000     0.00000     0.00000
   -75.24088     0.00000     0.00000     0.00000
   -75.22988     0.00000     0.00000     0.00000
   -75.21988     0.00000     0.00000     0.00000
   -75.20888     0.00000     0.00000     0.00000
   -75.19888     0.00000     0.00000     0.00000
   -75.18788     0.00000     0.00000     0.00000
   -75.17788     0.00000     0.00000     0.00000
   -75.16688     0.00000     0.00000     0.00000
   -75.15688     0.00000     0.00000     0.00000
   -75.14588     0.00000     0.00000     0.00000
   -75.13488     0.00000     0.00000     0.00000
   -75.12488     0.00000     0.00000     0.00000
   -75.11388     0.00000     0.00000     0.00000
   -75.10388     0.00000     0.00000     0.00000
   -75.09288     0.00000     0.00000     0.00000
   -75.08288     0.00000     0.00000     0.00000
   -75.07188     0.00000     0.00000     0.00000
   -75.06088     0.00000     0.00000     0.00000
   -75.05088     0.00000     0.00000     0.00000
   -75.03988     0.00000     0.00000     0.00000
   -75.02988     0.00000     0.00000     0.00000
   -75.01888     0.00000     0.00000     0.00000
   -75.00888     0.00000     0.00000     0.00000
   -74.99788     0.00000     0.00000     0.00000
   -74.98788     0.00000     0.00000     0.00000
   -74.97688     0.00000     0.00000     0.00000
   -74.96588     0.00000     0.00000     0.00000
   -74.95588     0.00000     0.00000     0.00000
   -74.94488     0.00000     0.00000     0.00000
   -74.93488     0.00000     0.00000     0.00000
   -74.92388     0.00000     0.00000     0.00000
   -74.91388     0.00000     0.00000     0.00000
   -74.90288     0.00000     0.00000     0.00000
   -74.89288     0.00000     0.00000     0.00000
   -74.88188     0.00000     0.00000     0.00000
   -74.87088     0.00000     0.00000     0.00000
   -74.86088     0.00000     0.00000     0.00000
   -74.84988     0.00000     0.00000     0.00000
   -74.83988     0.00000     0.00000     0.00000
   -74.82888     0.00000     0.00000     0.00000
   -74.81888     0.00000     0.00000     0.00000
   -74.80788     0.00000     0.00000     0.00000
   -74.79688     0.00000     0.00000     0.00000
   -74.78688     0.00000     0.00000     0.00000
   -74.77588     0.00000     0.00000     0.00000
   -74.76588     0.00000     0.00000     0.00000
   -74.75488     0.00000     0.00000     0.00000
   -74.74488     0.00000     0.00000     0.00000
   -74.73388     0.00000     0.00000     0.00000
   -74.72388     0.00000     0.00000     0.00000
   -74.71288     0.00000     0.00000     0.00000
   -74.70188     0.00000     0.00000     0.00000
   -74.69188     0.00000     0.00000     0.00000
   -74.68088     0.00000     0.00000     0.00000
   -74.67088     0.00000     0.00000     0.00000
   -74.65988     0.00000     0.00000     0.00000
   -74.64988     0.00000     0.00000     0.00000
   -74.63888     0.00000     0.00000     0.00000
   -74.62788     0.00000     0.00000     0.00000
   -74.61788     0.00000     0.00000     0.00000
   -74.60688     0.00000     0.00000     0.00000
   -74.59688     0.00000     0.00000     0.00000
   -74.58588     0.00000     0.00000     0.00000
   -74.57588     0.00000     0.00000     0.00000
   -74.56488     0.00000     0.00000     0.00000
   -74.55488     0.00000     0.00000     0.00000
   -74.54388     0.00000     0.00000     0.00000
   -74.53288     0.00000     0.00000     0.00000
   -74.52288     0.00000     0.00000     0.00000
   -74.51188     0.00000     0.00000     0.00000
   -74.50188     0.00000     0.00000     0.00000
   -74.49088     0.00000     0.00000     0.00000
   -74.48088     0.00000     0.00000     0.00000
   -74.46988     0.00000     0.00000     0.00000
   -74.45988     0.00000     0.00000     0.00000
   -74.44888     0.00000     0.00000     0.00000
   -74.43788     0.00000     0.00000     0.00000
   -74.42788     0.00000     0.00000     0.00000
   -74.41688     0.00000     0.00000     0.00000
   -74.40688     0.00000     0.00000     0.00000
   -74.39588     0.00000     0.00000     0.00000
   -74.38588     0.00000     0.00000     0.00000
   -74.37488     0.00000     0.00000     0.00000
   -74.36388     0.00000     0.00000     0.00000
   -74.35388     0.00000     0.00000     0.00000
   -74.34288     0.00000     0.00000     0.00000
   -74.33288     0.00000     0.00000     0.00000
   -74.32188     0.00000     0.00000     0.00000
   -74.31188     0.00000     0.00000     0.00000
   -74.30088     0.00000     0.00000     0.00000
   -74.29088     0.00000     0.00000     0.00000
   -74.27988     0.00000     0.00000     0.00000
   -74.26888     0.00000     0.00000     0.00000
   -74.25888     0.00000     0.00000     0.00000
   -74.24788     0.00000     0.00000     0.00000
   -74.23788     0.00000     0.00000     0.00000
   -74.22688     0.00000     0.00000     0.00000
   -74.21688     0.00000     0.00000     0.00000
   -74.20588     0.00000     0.00000     0.00000
   -74.19488     0.00000     0.00000     0.00000
   -74.18488     0.00000     0.00000     0.00000
   -74.17388     0.00000     0.00000     0.00000
   -74.16388     0.00000     0.00000     0.00000
   -74.15288     0.00000     0.00000     0.00000
   -74.14288     0.00000     0.00000     0.00000
   -74.13188   188.92014     0.00998     0.00001
   -74.12188     0.00000     0.00000     0.00000
   -74.11088   188.82760     0.00683     0.00007
   -74.09988   188.77471     0.00796     0.00005
   -74.08988   188.83546     0.00771     0.00004
   -74.07888   287.34022     0.00937     0.00075
   -74.06888  1077.68149     0.03908     0.00247
   -74.05788   623.12993     0.02106     0.00145
   -74.04788   274.63480     0.00817     0.00015
   -74.03688   188.89669     0.00582     0.00039
   -74.02588   377.79376     0.01270     0.00168
   -74.01588   377.81344     0.01175     0.00123
   -74.00488   406.30218     0.01320     0.00181
   -73.99488   566.86514     0.01823     0.00075
   -73.98388   906.05098     0.02930     0.00287
   -73.97388   429.39362     0.01316     0.00051
   -73.96288   189.06820     0.00494     0.00017
   -73.95288  9719.12585     0.19146     0.04563
   -73.94188    99.46867     0.00199     0.00046
   -73.93088     0.00000     0.00000     0.00000
   -73.92088     0.00000     0.00000     0.00000
   -73.90988     0.00000     0.00000     0.00000
   -73.89988     0.00000     0.00000     0.00000
   -73.88888     0.00000     0.00000     0.00000
   -73.87888     0.00000     0.00000     0.00000
   -73.86788     0.00000     0.00000     0.00000
   -73.85788     0.00000     0.00000     0.00000
   -73.84688     0.00000     0.00000     0.00000
   -73.83588     0.00000     0.00000     0.00000
   -73.82588     0.00000     0.00000     0.00000
   -73.81488     0.00000     0.00000     0.00000
   -73.80488     0.00000     0.00000     0.00000
   -73.79388     0.00000     0.00000     0.00000
   -73.78388     0.00000     0.00000     0.00000
   -73.77288     0.00000     0.00000     0.00000
   -73.76188     0.00000     0.00000     0.00000
   -73.75188     0.00000     0.00000     0.00000
   -73.74088     0.00000     0.00000     0.00000
   -73.73088     0.00000     0.00000     0.00000
   -73.71988     0.00000     0.00000     0.00000
   -73.70988     0.00000     0.00000     0.00000
   -73.69888     0.00000     0.00000     0.00000
   -73.68888     0.00000     0.00000     0.00000
   -73.67788     0.00000     0.00000     0.00000
   -73.66688     0.00000     0.00000     0.00000
   -73.65688     0.00000     0.00000     0.00000
   -73.64588     0.00000     0.00000     0.00000
   -73.63588     0.00000     0.00000     0.00000
   -73.62488     0.00000     0.00000     0.00000
   -73.61488     0.00000     0.00000     0.00000
   -73.60388     0.00000     0.00000     0.00000
   -73.59288     0.00000     0.00000     0.00000
   -73.58288     0.00000     0.00000     0.00000
   -73.57188     0.00000     0.00000     0.00000
   -73.56188     0.00000     0.00000     0.00000
   -73.55088     0.00000     0.00000     0.00000
   -73.54088     0.00000     0.00000     0.00000
   -73.52988     0.00000     0.00000     0.00000
   -73.51988     0.00000     0.00000     0.00000
   -73.50888     0.00000     0.00000     0.00000
   -73.49788     0.00000     0.00000     0.00000
   -73.48788     0.00000     0.00000     0.00000
   -73.47688     0.00000     0.00000     0.00000
   -73.46688     0.00000     0.00000     0.00000
   -73.45588     0.00000     0.00000     0.00000
   -73.44588     0.00000     0.00000     0.00000
   -73.43488     0.00000     0.00000     0.00000
   -73.42388     0.00000     0.00000     0.00000
   -73.41388     0.00000     0.00000     0.00000
   -73.40288     0.00000     0.00000     0.00000
   -73.39288     0.00000     0.00000     0.00000
   -73.38188     0.00000     0.00000     0.00000
   -73.37188     0.00000     0.00000     0.00000
   -73.36088     0.00000     0.00000     0.00000
   -73.35088     0.00000     0.00000     0.00000
   -73.33988     0.00000     0.00000     0.00000
   -73.32888     0.00000     0.00000     0.00000
   -73.31888     0.00000     0.00000     0.00000
   -73.30788     0.00000     0.00000     0.00000
   -73.29788     0.00000     0.00000     0.00000
   -73.28688     0.00000     0.00000     0.00000
   -73.27688     0.00000     0.00000     0.00000
   -73.26588     0.00000     0.00000     0.00000
   -73.25588     0.00000     0.00000     0.00000
   -73.24488     0.00000     0.00000     0.00000
   -73.23388     0.00000     0.00000     0.00000
   -73.22388     0.00000     0.00000     0.00000
   -73.21288     0.00000     0.00000     0.00000
   -73.20288     0.00000     0.00000     0.00000
   -73.19188     0.00000     0.00000     0.00000
   -73.18188     0.00000     0.00000     0.00000
   -73.17088     0.00000     0.00000     0.00000
   -73.15988     0.00000     0.00000     0.00000
   -73.14988     0.00000     0.00000     0.00000
   -73.13888     0.00000     0.00000     0.00000
   -73.12888     0.00000     0.00000     0.00000
   -73.11788     0.00000     0.00000     0.00000
   -73.10788     0.00000     0.00000     0.00000
   -73.09688     0.00000     0.00000     0.00000
   -73.08688     0.00000     0.00000     0.00000
   -73.07588     0.00000     0.00000     0.00000
   -73.06488     0.00000     0.00000     0.00000
   -73.05488     0.00000     0.00000     0.00000
   -73.04388     0.00000     0.00000     0.00000
   -73.03388     0.00000     0.00000     0.00000
   -73.02288     0.00000     0.00000     0.00000
   -73.01288     0.00000     0.00000     0.00000
   -73.00188     0.00000     0.00000     0.00000
   -72.99088     0.00000     0.00000     0.00000
   -72.98088     0.00000     0.00000     0.00000
   -72.96988     0.00000     0.00000     0.00000
   -72.95988     0.00000     0.00000     0.00000
   -72.94888     0.00000     0.00000     0.00000
   -72.93888     0.00000     0.00000     0.00000
   -72.92788     0.00000     0.00000     0.00000
   -72.91788     0.00000     0.00000     0.00000
   -72.90688     0.00000     0.00000     0.00000
   -72.89588     0.00000     0.00000     0.00000
   -72.88588     0.00000     0.00000     0.00000
   -72.87488     0.00000     0.00000     0.00000
   -72.86488     0.00000     0.00000     0.00000
   -72.85388     0.00000     0.00000     0.00000
   -72.84388     0.00000     0.00000     0.00000
   -72.83288     0.00000     0.00000     0.00000
   -72.82288     0.00000     0.00000     0.00000
   -72.81188     0.00000     0.00000     0.00000
   -72.80088     0.00000     0.00000     0.00000
   -72.79088     0.00000     0.00000     0.00000
   -72.77988     0.00000     0.00000     0.00000
   -72.76988     0.00000     0.00000     0.00000
   -72.75888     0.00000     0.00000     0.00000
   -72.74888     0.00000     0.00000     0.00000
   -72.73788     0.00000     0.00000     0.00000
   -72.72688     0.00000     0.00000     0.00000
   -72.71688     0.00000     0.00000     0.00000
   -72.70588     0.00000     0.00000     0.00000
   -72.69588     0.00000     0.00000     0.00000
   -72.68488     0.00000     0.00000     0.00000
   -72.67488     0.00000     0.00000     0.00000
   -72.66388     0.00000     0.00000     0.00000
   -72.65388     0.00000     0.00000     0.00000
   -72.64288     0.00000     0.00000     0.00000
   -72.63188     0.00000     0.00000     0.00000
   -72.62188     0.00000     0.00000     0.00000
   -72.61088     0.00000     0.00000     0.00000
   -72.60088     0.00000     0.00000     0.00000
   -72.58988     0.00000     0.00000     0.00000
   -72.57988     0.00000     0.00000     0.00000
   -72.56888     0.00000     0.00000     0.00000
   -72.55788     0.00000     0.00000     0.00000
   -72.54788     0.00000     0.00000     0.00000
   -72.53688     0.00000     0.00000     0.00000
   -72.52688     0.00000     0.00000     0.00000
   -72.51588     0.00000     0.00000     0.00000
   -72.50588     0.00000     0.00000     0.00000
   -72.49488     0.00000     0.00000     0.00000
   -72.48488     0.00000     0.00000     0.00000
   -72.47388     0.00000     0.00000     0.00000
   -72.46288     0.00000     0.00000     0.00000
   -72.45288     0.00000     0.00000     0.00000
   -72.44188     0.00000     0.00000     0.00000
   -72.43188     0.00000     0.00000     0.00000
   -72.42088     0.00000     0.00000     0.00000
   -72.41088     0.00000     0.00000     0.00000
   -72.39988     0.00000     0.00000     0.00000
   -72.38888     0.00000     0.00000     0.00000
   -72.37888     0.00000     0.00000     0.00000
   -72.36788     0.00000     0.00000     0.00000
   -72.35788     0.00000     0.00000     0.00000
   -72.34688     0.00000     0.00000     0.00000
   -72.33688     0.00000     0.00000     0.00000
   -72.32588     0.00000     0.00000     0.00000
   -72.31588     0.00000     0.00000     0.00000
   -72.30488     0.00000     0.00000     0.00000
   -72.29388     0.00000     0.00000     0.00000
   -72.28388     0.00000     0.00000     0.00000
   -72.27288     0.00000     0.00000     0.00000
   -72.26288     0.00000     0.00000     0.00000
   -72.25188     0.00000     0.00000     0.00000
   -72.24188     0.00000     0.00000     0.00000
   -72.23088     0.00000     0.00000     0.00000
   -72.22088     0.00000     0.00000     0.00000
   -72.20988     0.00000     0.00000     0.00000
   -72.19888     0.00000     0.00000     0.00000
   -72.18888     0.00000     0.00000     0.00000
   -72.17788     0.00000     0.00000     0.00000
   -72.16788     0.00000     0.00000     0.00000
   -72.15688     0.00000     0.00000     0.00000
   -72.14688     0.00000     0.00000     0.00000
   -72.13588     0.00000     0.00000     0.00000
   -72.12488     0.00000     0.00000     0.00000
   -72.11488     0.00000     0.00000     0.00000
   -72.10388     0.00000     0.00000     0.00000
   -72.09388     0.00000     0.00000     0.00000
   -72.08288     0.00000     0.00000     0.00000
   -72.07288     0.00000     0.00000     0.00000
   -72.06188     0.00000     0.00000     0.00000
   -72.05188     0.00000     0.00000     0.00000
   -72.04088     0.00000     0.00000     0.00000
   -72.02988     0.00000     0.00000     0.00000
   -72.01988     0.00000     0.00000     0.00000
   -72.00888     0.00000     0.00000     0.00000
   -71.99888     0.00000     0.00000     0.00000
   -71.98788     0.00000     0.00000     0.00000
   -71.97788     0.00000     0.00000     0.00000
   -71.96688     0.00000     0.00000     0.00000
   -71.95588     0.00000     0.00000     0.00000
   -71.94588     0.00000     0.00000     0.00000
   -71.93488     0.00000     0.00000     0.00000
   -71.92488     0.00000     0.00000     0.00000
   -71.91388     0.00000     0.00000     0.00000
   -71.90388     0.00000     0.00000     0.00000
   -71.89288     0.00000     0.00000     0.00000
   -71.88288     0.00000     0.00000     0.00000
   -71.87188     0.00000     0.00000     0.00000
   -71.86088     0.00000     0.00000     0.00000
   -71.85088     0.00000     0.00000     0.00000
   -71.83988     0.00000     0.00000     0.00000
   -71.82988     0.00000     0.00000     0.00000
   -71.81888     0.00000     0.00000     0.00000
   -71.80888     0.00000     0.00000     0.00000
   -71.79788     0.00000     0.00000     0.00000
   -71.78688     0.00000     0.00000     0.00000
   -71.77688     0.00000     0.00000     0.00000
   -71.76588     0.00000     0.00000     0.00000
   -71.75588     0.00000     0.00000     0.00000
   -71.74488     0.00000     0.00000     0.00000
   -71.73488     0.00000     0.00000     0.00000
   -71.72388     0.00000     0.00000     0.00000
   -71.71388     0.00000     0.00000     0.00000
   -71.70288     0.00000     0.00000     0.00000
   -71.69188     0.00000     0.00000     0.00000
   -71.68188     0.00000     0.00000     0.00000
   -71.67088     0.00000     0.00000     0.00000
   -71.66088     0.00000     0.00000     0.00000
   -71.64988     0.00000     0.00000     0.00000
   -71.63988     0.00000     0.00000     0.00000
   -71.62888     0.00000     0.00000     0.00000
   -71.61888     0.00000     0.00000     0.00000
   -71.60788     0.00000     0.00000     0.00000
   -71.59688     0.00000     0.00000     0.00000
   -71.58688     0.00000     0.00000     0.00000
   -71.57588     0.00000     0.00000     0.00000
   -71.56588     0.00000     0.00000     0.00000
   -71.55488     0.00000     0.00000     0.00000
   -71.54488     0.00000     0.00000     0.00000
   -71.53388     0.00000     0.00000     0.00000
   -71.52288     0.00000     0.00000     0.00000
   -71.51288     0.00000     0.00000     0.00000
   -71.50188     0.00000     0.00000     0.00000
   -71.49188     0.00000     0.00000     0.00000
   -71.48088     0.00000     0.00000     0.00000
   -71.47088     0.00000     0.00000     0.00000
   -71.45988     0.00000     0.00000     0.00000
   -71.44988     0.00000     0.00000     0.00000
   -71.43888     0.00000     0.00000     0.00000
   -71.42788     0.00000     0.00000     0.00000
   -71.41788     0.00000     0.00000     0.00000
   -71.40688     0.00000     0.00000     0.00000
   -71.39688     0.00000     0.00000     0.00000
   -71.38588     0.00000     0.00000     0.00000
   -71.37588     0.00000     0.00000     0.00000
   -71.36488     0.00000     0.00000     0.00000
   -71.35388     0.00000     0.00000     0.00000
   -71.34388     0.00000     0.00000     0.00000
   -71.33288     0.00000     0.00000     0.00000
   -71.32288     0.00000     0.00000     0.00000
   -71.31188     0.00000     0.00000     0.00000
   -71.30188     0.00000     0.00000     0.00000
   -71.29088     0.00000     0.00000     0.00000
