     #Energy       W_all      Mo_all      Re_all
   -83.36787     0.00000     0.00000     0.00000
   -83.35587     0.00000     0.00000     0.00000
   -83.34487     0.00000     0.00000     0.00000
   -83.33287     0.00000     0.00000     0.00000
   -83.32087     0.00000     0.00000     0.00000
   -83.30887     0.00000     0.00000     0.00000
   -83.29687     0.00000     0.00000     0.00000
   -83.28487     0.00000     0.00000     0.00000
   -83.27287     0.00000     0.00000     0.00000
   -83.26187     0.00000     0.00000     0.00000
   -83.24987     0.00000     0.00000     0.00000
   -83.23787     0.00000     0.00000     0.00000
   -83.22587     0.00000     0.00000     0.00000
   -83.21387     0.00000     0.00000     0.00000
   -83.20187     0.00000     0.00000     0.00000
   -83.18987     0.00000     0.00000     0.00000
   -83.17787     0.00000     0.00000     0.00000
   -83.16687     0.00000     0.00000     0.00000
   -83.15487     0.00000     0.00000     0.00000
   -83.14287     0.00000     0.00000     0.00000
   -83.13087     0.00000     0.00000     0.00000
   -83.11887     0.00000     0.00000     0.00000
   -83.10687     0.00000     0.00000     0.00000
   -83.09487     0.00000     0.00000     0.00000
   -83.08387     0.00000     0.00000     0.00000
   -83.07187     0.00000     0.00000     0.00000
   -83.05987     0.00000     0.00000     0.00000
   -83.04787     0.00000     0.00000     0.00000
   -83.03587     0.00000     0.00000     0.00000
   -83.02387     0.00000     0.00000     0.00000
   -83.01187     0.00000     0.00000     0.00000
   -82.99987     0.00000     0.00000     0.00000
   -82.98887     0.00000     0.00000     0.00000
   -82.97687     0.00000     0.00000     0.00000
   -82.96487     0.00000     0.00000     0.00000
   -82.95287     0.00000     0.00000     0.00000
   -82.94087     0.00000     0.00000     0.00000
   -82.92887     0.00000     0.00000     0.00000
   -82.91687     0.00000     0.00000     0.00000
   -82.90587     0.00000     0.00000     0.00000
   -82.89387     0.00000     0.00000     0.00000
   -82.88187     0.00000     0.00000     0.00000
   -82.86987     0.00000     0.00000     0.00000
   -82.85787     0.00000     0.00000     0.00000
   -82.84587     0.00000     0.00000     0.00000
   -82.83387     0.00000     0.00000     0.00000
   -82.82287     0.00000     0.00000     0.00000
   -82.81087     0.00000     0.00000     0.00000
   -82.79887     0.00000     0.00000     0.00000
   -82.78687     0.00000     0.00000     0.00000
   -82.77487     0.00000     0.00000     0.00000
   -82.76287     0.00000     0.00000     0.00000
   -82.75087     0.00000     0.00000     0.00000
   -82.73887     0.00000     0.00000     0.00000
   -82.72787     0.00000     0.00000     0.00000
   -82.71587     0.00000     0.00000     0.00000
   -82.70387     0.00000     0.00000     0.00000
   -82.69187     0.00000     0.00000     0.00000
   -82.67987     0.00000     0.00000     0.00000
   -82.66787     0.00000     0.00000     0.00000
   -82.65587     0.00000     0.00000     0.00000
   -82.64487     0.00000     0.00000     0.00000
   -82.63287     0.00000     0.00000     0.00000
   -82.62087     0.00000     0.00000     0.00000
   -82.60887     0.00000     0.00000     0.00000
   -82.59687     0.00000     0.00000     0.00000
   -82.58487     0.00000     0.00000     0.00000
   -82.57287     0.00000     0.00000     0.00000
   -82.56087     0.00000     0.00000     0.00000
   -82.54987     0.00000     0.00000     0.00000
   -82.53787     0.00000     0.00000     0.00000
   -82.52587     0.00000     0.00000     0.00000
   -82.51387     0.00000     0.00000     0.00000
   -82.50187     0.00000     0.00000     0.00000
   -82.48987     0.00000     0.00000     0.00000
   -82.47787     0.00000     0.00000     0.00000
   -82.46687     0.00000     0.00000     0.00000
   -82.45487     0.00000     0.00000     0.00000
   -82.44287     0.00000     0.00000     0.00000
   -82.43087     0.00000     0.00000     0.00000
   -82.41887     0.00000     0.00000     0.00000
   -82.40687     0.00000     0.00000     0.00000
   -82.39487     0.00000     0.00000     0.00000
   -82.38387     0.00000     0.00000     0.00000
   -82.37187     0.00000     0.00000     0.00000
   -82.35987     0.00000     0.00000     0.00000
   -82.34787     0.00000     0.00000     0.00000
   -82.33587     0.00000     0.00000     0.00000
   -82.32387     0.00000     0.00000     0.00000
   -82.31187     0.00000     0.00000     0.00000
   -82.29987     0.00000     0.00000     0.00000
   -82.28887     0.00000     0.00000     0.00000
   -82.27687     0.00000     0.00000     0.00000
   -82.26487     0.00000     0.00000     0.00000
   -82.25287     0.00000     0.00000     0.00000
   -82.24087     0.00000     0.00000     0.00000
   -82.22887     0.00000     0.00000     0.00000
   -82.21687     0.00000     0.00000     0.00000
   -82.20587     0.00000     0.00000     0.00000
   -82.19387     0.00000     0.00000     0.00000
   -82.18187     0.00000     0.00000     0.00000
   -82.16987     0.00000     0.00000     0.00000
   -82.15787     0.00000     0.00000     0.00000
   -82.14587     0.00000     0.00000     0.00000
   -82.13387     0.00000     0.00000     0.00000
   -82.12287     0.00000     0.00000     0.00000
   -82.11087     0.00000     0.00000     0.00000
   -82.09887     0.00000     0.00000     0.00000
   -82.08687     0.00000     0.00000     0.00000
   -82.07487     0.00000     0.00000     0.00000
   -82.06287     0.00000     0.00000     0.00000
   -82.05087     0.00000     0.00000     0.00000
   -82.03887     0.00000     0.00000     0.00000
   -82.02787     0.00000     0.00000     0.00000
   -82.01587     0.00000     0.00000     0.00000
   -82.00387     0.00000     0.00000     0.00000
   -81.99187     0.00000     0.00000     0.00000
   -81.97987     0.00000     0.00000     0.00000
   -81.96787     0.00000     0.00000     0.00000
   -81.95587     0.00000     0.00000     0.00000
   -81.94487     0.00000     0.00000     0.00000
   -81.93287     0.00000     0.00000     0.00000
   -81.92087     0.00000     0.00000     0.00000
   -81.90887     0.00000     0.00000     0.00000
   -81.89687     0.00000     0.00000     0.00000
   -81.88487     0.00000     0.00000     0.00000
   -81.87287     0.00000     0.00000     0.00000
   -81.86087     0.00000     0.00000     0.00000
   -81.84987     0.00000     0.00000     0.00000
   -81.83787     0.00000     0.00000     0.00000
   -81.82587     0.00000     0.00000     0.00000
   -81.81387     0.00000     0.00000     0.00000
   -81.80187     0.00000     0.00000     0.00000
   -81.78987     0.00000     0.00000     0.00000
   -81.77787     0.00000     0.00000     0.00000
   -81.76687     0.00000     0.00000     0.00000
   -81.75487     0.00000     0.00000     0.00000
   -81.74287     0.00000     0.00000     0.00000
   -81.73087     0.00000     0.00000     0.00000
   -81.71887     0.00000     0.00000     0.00000
   -81.70687     0.00000     0.00000     0.00000
   -81.69487     0.00000     0.00000     0.00000
   -81.68387     0.00000     0.00000     0.00000
   -81.67187     0.00000     0.00000     0.00000
   -81.65987     0.00000     0.00000     0.00000
   -81.64787     0.00000     0.00000     0.00000
   -81.63587     0.00000     0.00000     0.00000
   -81.62387     0.00000     0.00000     0.00000
   -81.61187     0.00000     0.00000     0.00000
   -81.59987     0.00000     0.00000     0.00000
   -81.58887     0.00000     0.00000     0.00000
   -81.57687     0.00000     0.00000     0.00000
   -81.56487     0.00000     0.00000     0.00000
   -81.55287     0.00000     0.00000     0.00000
   -81.54087     0.00000     0.00000     0.00000
   -81.52887     0.00000     0.00000     0.00000
   -81.51687     0.00000     0.00000     0.00000
   -81.50587     0.00000     0.00000     0.00000
   -81.49387     0.00000     0.00000     0.00000
   -81.48187     0.00000     0.00000     0.00000
   -81.46987     0.00000     0.00000     0.00000
   -81.45787     0.00000     0.00000     0.00000
   -81.44587     0.00000     0.00000     0.00000
   -81.43387     0.00000     0.00000     0.00000
   -81.42187     0.00000     0.00000     0.00000
   -81.41087     0.00000     0.00000     0.00000
   -81.39887     0.00000     0.00000     0.00000
   -81.38687     0.00000     0.00000     0.00000
   -81.37487     0.00000     0.00000     0.00000
   -81.36287     0.00000     0.00000     0.00000
   -81.35087     0.00000     0.00000     0.00000
   -81.33887     0.00000     0.00000     0.00000
   -81.32787     0.00000     0.00000     0.00000
   -81.31587     0.00000     0.00000     0.00000
   -81.30387     0.00000     0.00000     0.00000
   -81.29187     0.00000     0.00000     0.00000
   -81.27987     0.00000     0.00000     0.00000
   -81.26787     0.00000     0.00000     0.00000
   -81.25587     0.00000     0.00000     0.00000
   -81.24487     0.00000     0.00000     0.00000
   -81.23287     0.00000     0.00000     0.00000
   -81.22087     0.00000     0.00000     0.00000
   -81.20887     0.00000     0.00000     0.00000
   -81.19687     0.00000     0.00000     0.00000
   -81.18487     0.00000     0.00000     0.00000
   -81.17287     0.00000     0.00000     0.00000
   -81.16087     0.00000     0.00000     0.00000
   -81.14987     0.00000     0.00000     0.00000
   -81.13787     0.00000     0.00000     0.00000
   -81.12587     0.00000     0.00000     0.00000
   -81.11387     0.00000     0.00000     0.00000
   -81.10187     0.00000     0.00000     0.00000
   -81.08987     0.00000     0.00000     0.00000
   -81.07787     0.00000     0.00000     0.00000
   -81.06687     0.00000     0.00000     0.00000
   -81.05487     0.00000     0.00000     0.00000
   -81.04287     0.00000     0.00000     0.00000
   -81.03087     0.00000     0.00000     0.00000
   -81.01887     0.00000     0.00000     0.00000
   -81.00687     0.00000     0.00000     0.00000
   -80.99487     0.00000     0.00000     0.00000
   -80.98287     0.00000     0.00000     0.00000
   -80.97187     0.00000     0.00000     0.00000
   -80.95987     0.00000     0.00000     0.00000
   -80.94787     0.00000     0.00000     0.00000
   -80.93587     0.00000     0.00000     0.00000
   -80.92387     0.00000     0.00000     0.00000
   -80.91187     0.00000     0.00000     0.00000
   -80.89987     0.00000     0.00000     0.00000
   -80.88887     0.00000     0.00000     0.00000
   -80.87687     0.00000     0.00000     0.00000
   -80.86487     0.00000     0.00000     0.00000
   -80.85287     0.00000     0.00000     0.00000
   -80.84087     0.00000     0.00000     0.00000
   -80.82887     0.00000     0.00000     0.00000
   -80.81687     0.00000     0.00000     0.00000
   -80.80587     0.00000     0.00000     0.00000
   -80.79387     0.00000     0.00000     0.00000
   -80.78187     0.00000     0.00000     0.00000
   -80.76987     0.00000     0.00000     0.00000
   -80.75787     0.00000     0.00000     0.00000
   -80.74587     0.00000     0.00000     0.00000
   -80.73387     0.00000     0.00000     0.00000
   -80.72187     0.00000     0.00000     0.00000
   -80.71087     0.00036     0.00366   195.71143
   -80.69887     0.00000     0.00000     0.00000
   -80.68687     0.00000     0.00000     0.00000
   -80.67487     0.00000     0.00000     0.00000
   -80.66287     0.00000     0.00000     0.00000
   -80.65087     0.00000     0.00000     0.00000
   -80.63887     0.00000     0.00000     0.00000
   -80.62787     0.00000     0.00000     0.00000
   -80.61587     0.00000     0.00000     0.00000
   -80.60387     0.00000     0.00000     0.00000
   -80.59187     0.00000     0.00000     0.00000
   -80.57987     0.00000     0.00000     0.00000
   -80.56787     0.00308     0.00357   195.92236
   -80.55587     0.00000     0.00000     0.00000
   -80.54487     0.00000     0.00000     0.00000
   -80.53287     0.00512     0.00218   195.73259
   -80.52087     0.00000     0.00000     0.00000
   -80.50887     0.00655     0.00075   195.64044
   -80.49687     0.01250     0.00263   391.76933
   -80.48487     0.00000     0.00000     0.00000
   -80.47287     0.00000     0.00000     0.00000
   -80.46087     0.00000     0.00000     0.00000
   -80.44987     0.00389     0.00404   195.90454
   -80.43787     0.00400     0.00375   195.94955
   -80.42587     0.00000     0.00000     0.00000
   -80.41387     0.00000     0.00000     0.00000
   -80.40187     0.00000     0.00000     0.00000
   -80.38987     0.00000     0.00000     0.00000
   -80.37787     0.00000     0.00000     0.00000
   -80.36687     0.00000     0.00000     0.00000
   -80.35487     0.00000     0.00000     0.00000
   -80.34287     0.00000     0.00000     0.00000
   -80.33087     0.00000     0.00000     0.00000
   -80.31887     0.00000     0.00000     0.00000
   -80.30687     0.00000     0.00000     0.00000
   -80.29487     0.00000     0.00000     0.00000
   -80.28287     0.00000     0.00000     0.00000
   -80.27187     0.00000     0.00000     0.00000
   -80.25987     0.00000     0.00000     0.00000
   -80.24787     0.00000     0.00000     0.00000
   -80.23587     0.00000     0.00000     0.00000
   -80.22387     0.00000     0.00000     0.00000
   -80.21187     0.00000     0.00000     0.00000
   -80.19987     0.00000     0.00000     0.00000
   -80.18887     0.00000     0.00000     0.00000
   -80.17687     0.00000     0.00000     0.00000
   -80.16487     0.00000     0.00000     0.00000
   -80.15287     0.00000     0.00000     0.00000
   -80.14087     0.00000     0.00000     0.00000
   -80.12887     0.00000     0.00000     0.00000
   -80.11687     0.00000     0.00000     0.00000
   -80.10587     0.00000     0.00000     0.00000
   -80.09387     0.00000     0.00000     0.00000
   -80.08187     0.00000     0.00000     0.00000
   -80.06987     0.00000     0.00000     0.00000
   -80.05787     0.00000     0.00000     0.00000
   -80.04587     0.00000     0.00000     0.00000
   -80.03387     0.00000     0.00000     0.00000
   -80.02187     0.00000     0.00000     0.00000
   -80.01087     0.00000     0.00000     0.00000
   -79.99887     0.00000     0.00000     0.00000
   -79.98687     0.00000     0.00000     0.00000
   -79.97487     0.00000     0.00000     0.00000
   -79.96287     0.00000     0.00000     0.00000
   -79.95087     0.00000     0.00000     0.00000
   -79.93887     0.00000     0.00000     0.00000
   -79.92787     0.00000     0.00000     0.00000
   -79.91587     0.00000     0.00000     0.00000
   -79.90387     0.00000     0.00000     0.00000
   -79.89187     0.00000     0.00000     0.00000
   -79.87987     0.00000     0.00000     0.00000
   -79.86787     0.00000     0.00000     0.00000
   -79.85587     0.00000     0.00000     0.00000
   -79.84387     0.00000     0.00000     0.00000
   -79.83287     0.00000     0.00000     0.00000
   -79.82087     0.00000     0.00000     0.00000
   -79.80887     0.00000     0.00000     0.00000
   -79.79687     0.00000     0.00000     0.00000
   -79.78487     0.00000     0.00000     0.00000
   -79.77287     0.00000     0.00000     0.00000
   -79.76087     0.00000     0.00000     0.00000
   -79.74987     0.00000     0.00000     0.00000
   -79.73787     0.00000     0.00000     0.00000
   -79.72587     0.00000     0.00000     0.00000
   -79.71387     0.00000     0.00000     0.00000
   -79.70187     0.00000     0.00000     0.00000
   -79.68987     0.00000     0.00000     0.00000
   -79.67787     0.00000     0.00000     0.00000
   -79.66687     0.00000     0.00000     0.00000
   -79.65487     0.00000     0.00000     0.00000
   -79.64287     0.00000     0.00000     0.00000
   -79.63087     0.00000     0.00000     0.00000
   -79.61887     0.00000     0.00000     0.00000
   -79.60687     0.00000     0.00000     0.00000
   -79.59487     0.00000     0.00000     0.00000
   -79.58287     0.00000     0.00000     0.00000
   -79.57187     0.00000     0.00000     0.00000
   -79.55987     0.00000     0.00000     0.00000
   -79.54787     0.00000     0.00000     0.00000
   -79.53587     0.00000     0.00000     0.00000
   -79.52387     0.00000     0.00000     0.00000
   -79.51187     0.00000     0.00000     0.00000
   -79.49987     0.00000     0.00000     0.00000
   -79.48887     0.00000     0.00000     0.00000
   -79.47687     0.00000     0.00000     0.00000
   -79.46487     0.00000     0.00000     0.00000
   -79.45287     0.00000     0.00000     0.00000
   -79.44087     0.00000     0.00000     0.00000
   -79.42887     0.00000     0.00000     0.00000
   -79.41687     0.00000     0.00000     0.00000
   -79.40587     0.00000     0.00000     0.00000
   -79.39387     0.00000     0.00000     0.00000
   -79.38187     0.00000     0.00000     0.00000
   -79.36987     0.00000     0.00000     0.00000
   -79.35787     0.00000     0.00000     0.00000
   -79.34587     0.00000     0.00000     0.00000
   -79.33387     0.00000     0.00000     0.00000
   -79.32187     0.00000     0.00000     0.00000
   -79.31087     0.00000     0.00000     0.00000
   -79.29887     0.00000     0.00000     0.00000
   -79.28687     0.00000     0.00000     0.00000
   -79.27487     0.00000     0.00000     0.00000
   -79.26287     0.00000     0.00000     0.00000
   -79.25087     0.00000     0.00000     0.00000
   -79.23887     0.00000     0.00000     0.00000
   -79.22787     0.00000     0.00000     0.00000
   -79.21587     0.00000     0.00000     0.00000
   -79.20387     0.00000     0.00000     0.00000
   -79.19187     0.00000     0.00000     0.00000
   -79.17987     0.00000     0.00000     0.00000
   -79.16787     0.00000     0.00000     0.00000
   -79.15587     0.00000     0.00000     0.00000
   -79.14387     0.00000     0.00000     0.00000
   -79.13287     0.00000     0.00000     0.00000
   -79.12087     0.00000     0.00000     0.00000
   -79.10887     0.00000     0.00000     0.00000
   -79.09687     0.00000     0.00000     0.00000
   -79.08487     0.00000     0.00000     0.00000
   -79.07287     0.00000     0.00000     0.00000
   -79.06087     0.00000     0.00000     0.00000
   -79.04987     0.00000     0.00000     0.00000
   -79.03787     0.00000     0.00000     0.00000
   -79.02587     0.00000     0.00000     0.00000
   -79.01387     0.00000     0.00000     0.00000
   -79.00187     0.00000     0.00000     0.00000
   -78.98987     0.00000     0.00000     0.00000
   -78.97787     0.00000     0.00000     0.00000
   -78.96687     0.00000     0.00000     0.00000
   -78.95487     0.00000     0.00000     0.00000
   -78.94287     0.00000     0.00000     0.00000
   -78.93087     0.00000     0.00000     0.00000
   -78.91887     0.00000     0.00000     0.00000
   -78.90687     0.00000     0.00000     0.00000
   -78.89487     0.00000     0.00000     0.00000
   -78.88287     0.00000     0.00000     0.00000
   -78.87187     0.00000     0.00000     0.00000
   -78.85987     0.00000     0.00000     0.00000
   -78.84787     0.00000     0.00000     0.00000
   -78.83587     0.00000     0.00000     0.00000
   -78.82387     0.00000     0.00000     0.00000
   -78.81187     0.00000     0.00000     0.00000
   -78.79987     0.00000     0.00000     0.00000
   -78.78887     0.00000     0.00000     0.00000
   -78.77687     0.00000     0.00000     0.00000
   -78.76487     0.00000     0.00000     0.00000
   -78.75287     0.00000     0.00000     0.00000
   -78.74087     0.00000     0.00000     0.00000
   -78.72887     0.00000     0.00000     0.00000
   -78.71687     0.00000     0.00000     0.00000
   -78.70487     0.00000     0.00000     0.00000
   -78.69387     0.00000     0.00000     0.00000
   -78.68187     0.00000     0.00000     0.00000
   -78.66987     0.00000     0.00000     0.00000
   -78.65787     0.00000     0.00000     0.00000
   -78.64587     0.00000     0.00000     0.00000
   -78.63387     0.00000     0.00000     0.00000
   -78.62187     0.00000     0.00000     0.00000
   -78.61087     0.00000     0.00000     0.00000
   -78.59887     0.00000     0.00000     0.00000
   -78.58687     0.00000     0.00000     0.00000
   -78.57487     0.00000     0.00000     0.00000
   -78.56287     0.00000     0.00000     0.00000
   -78.55087     0.00000     0.00000     0.00000
   -78.53887     0.00000     0.00000     0.00000
   -78.52787     0.00000     0.00000     0.00000
   -78.51587     0.00000     0.00000     0.00000
   -78.50387     0.00000     0.00000     0.00000
   -78.49187     0.00000     0.00000     0.00000
   -78.47987     0.00000     0.00000     0.00000
   -78.46787     0.00000     0.00000     0.00000
   -78.45587     0.00000     0.00000     0.00000
   -78.44387     0.00000     0.00000     0.00000
   -78.43287     0.00000     0.00000     0.00000
   -78.42087     0.00000     0.00000     0.00000
   -78.40887     0.00000     0.00000     0.00000
   -78.39687     0.00000     0.00000     0.00000
   -78.38487     0.00000     0.00000     0.00000
   -78.37287     0.00000     0.00000     0.00000
   -78.36087     0.00000     0.00000     0.00000
   -78.34987     0.00000     0.00000     0.00000
   -78.33787     0.00000     0.00000     0.00000
   -78.32587     0.00000     0.00000     0.00000
   -78.31387     0.00000     0.00000     0.00000
   -78.30187     0.00000     0.00000     0.00000
   -78.28987     0.00000     0.00000     0.00000
   -78.27787     0.00000     0.00000     0.00000
   -78.26687     0.00000     0.00000     0.00000
   -78.25487     0.00000     0.00000     0.00000
   -78.24287     0.00000     0.00000     0.00000
   -78.23087     0.00000     0.00000     0.00000
   -78.21887     0.00000     0.00000     0.00000
   -78.20687     0.00000     0.00000     0.00000
   -78.19487     0.00000     0.00000     0.00000
   -78.18287     0.00000     0.00000     0.00000
   -78.17187     0.00000     0.00000     0.00000
   -78.15987     0.00000     0.00000     0.00000
   -78.14787     0.00000     0.00000     0.00000
   -78.13587     0.00000     0.00000     0.00000
   -78.12387     0.00000     0.00000     0.00000
   -78.11187     0.00000     0.00000     0.00000
   -78.09987     0.00000     0.00000     0.00000
   -78.08887     0.00000     0.00000     0.00000
   -78.07687     0.00000     0.00000     0.00000
   -78.06487     0.00000     0.00000     0.00000
   -78.05287     0.00000     0.00000     0.00000
   -78.04087     0.00000     0.00000     0.00000
   -78.02887     0.00000     0.00000     0.00000
   -78.01687     0.00000     0.00000     0.00000
   -78.00487     0.00000     0.00000     0.00000
   -77.99387     0.00000     0.00000     0.00000
   -77.98187     0.00000     0.00000     0.00000
   -77.96987     0.00000     0.00000     0.00000
   -77.95787     0.00000     0.00000     0.00000
   -77.94587     0.00000     0.00000     0.00000
   -77.93387     0.00000     0.00000     0.00000
   -77.92187     0.00000     0.00000     0.00000
   -77.91087     0.00000     0.00000     0.00000
   -77.89887     0.00000     0.00000     0.00000
   -77.88687     0.00000     0.00000     0.00000
   -77.87487     0.00000     0.00000     0.00000
   -77.86287     0.00000     0.00000     0.00000
   -77.85087     0.00000     0.00000     0.00000
   -77.83887     0.00000     0.00000     0.00000
   -77.82787     0.00000     0.00000     0.00000
   -77.81587     0.00000     0.00000     0.00000
   -77.80387     0.00000     0.00000     0.00000
   -77.79187     0.00000     0.00000     0.00000
   -77.77987     0.00000     0.00000     0.00000
   -77.76787     0.00000     0.00000     0.00000
   -77.75587     0.00000     0.00000     0.00000
   -77.74387     0.00000     0.00000     0.00000
   -77.73287     0.00000     0.00000     0.00000
   -77.72087     0.00000     0.00000     0.00000
   -77.70887     0.00000     0.00000     0.00000
   -77.69687     0.00000     0.00000     0.00000
   -77.68487     0.00000     0.00000     0.00000
   -77.67287     0.00000     0.00000     0.00000
   -77.66087     0.00000     0.00000     0.00000
   -77.64987     0.00000     0.00000     0.00000
   -77.63787     0.00000     0.00000     0.00000
   -77.62587     0.00000     0.00000     0.00000
   -77.61387     0.00000     0.00000     0.00000
   -77.60187     0.00000     0.00000     0.00000
   -77.58987     0.00000     0.00000     0.00000
   -77.57787     0.00000     0.00000     0.00000
   -77.56587     0.00000     0.00000     0.00000
   -77.55487     0.00000     0.00000     0.00000
   -77.54287     0.00000     0.00000     0.00000
   -77.53087     0.00000     0.00000     0.00000
   -77.51887     0.00000     0.00000     0.00000
