     #Energy       W_all      Mo_all      Ti_all      Re_all
   -84.29453     0.00000     0.00000     0.00000     0.00000
   -84.28353     0.00000     0.00000     0.00000     0.00000
   -84.27153     0.00000     0.00000     0.00000     0.00000
   -84.25953     0.00000     0.00000     0.00000     0.00000
   -84.24753     0.00000     0.00000     0.00000     0.00000
   -84.23553     0.00000     0.00000     0.00000     0.00000
   -84.22353     0.00000     0.00000     0.00000     0.00000
   -84.21153     0.00000     0.00000     0.00000     0.00000
   -84.20053     0.00000     0.00000     0.00000     0.00000
   -84.18853     0.00000     0.00000     0.00000     0.00000
   -84.17653     0.00000     0.00000     0.00000     0.00000
   -84.16453     0.00000     0.00000     0.00000     0.00000
   -84.15253     0.00000     0.00000     0.00000     0.00000
   -84.14053     0.00000     0.00000     0.00000     0.00000
   -84.12853     0.00000     0.00000     0.00000     0.00000
   -84.11753     0.00000     0.00000     0.00000     0.00000
   -84.10553     0.00000     0.00000     0.00000     0.00000
   -84.09353     0.00000     0.00000     0.00000     0.00000
   -84.08153     0.00000     0.00000     0.00000     0.00000
   -84.06953     0.00000     0.00000     0.00000     0.00000
   -84.05753     0.00000     0.00000     0.00000     0.00000
   -84.04553     0.00000     0.00000     0.00000     0.00000
   -84.03453     0.00000     0.00000     0.00000     0.00000
   -84.02253     0.00000     0.00000     0.00000     0.00000
   -84.01053     0.00000     0.00000     0.00000     0.00000
   -83.99853     0.00000     0.00000     0.00000     0.00000
   -83.98653     0.00000     0.00000     0.00000     0.00000
   -83.97453     0.00000     0.00000     0.00000     0.00000
   -83.96253     0.00000     0.00000     0.00000     0.00000
   -83.95153     0.00000     0.00000     0.00000     0.00000
   -83.93953     0.00000     0.00000     0.00000     0.00000
   -83.92753     0.00000     0.00000     0.00000     0.00000
   -83.91553     0.00000     0.00000     0.00000     0.00000
   -83.90353     0.00000     0.00000     0.00000     0.00000
   -83.89153     0.00000     0.00000     0.00000     0.00000
   -83.87953     0.00000     0.00000     0.00000     0.00000
   -83.86853     0.00000     0.00000     0.00000     0.00000
   -83.85653     0.00000     0.00000     0.00000     0.00000
   -83.84453     0.00000     0.00000     0.00000     0.00000
   -83.83253     0.00000     0.00000     0.00000     0.00000
   -83.82053     0.00000     0.00000     0.00000     0.00000
   -83.80853     0.00000     0.00000     0.00000     0.00000
   -83.79753     0.00000     0.00000     0.00000     0.00000
   -83.78553     0.00000     0.00000     0.00000     0.00000
   -83.77353     0.00000     0.00000     0.00000     0.00000
   -83.76153     0.00000     0.00000     0.00000     0.00000
   -83.74953     0.00000     0.00000     0.00000     0.00000
   -83.73753     0.00000     0.00000     0.00000     0.00000
   -83.72553     0.00000     0.00000     0.00000     0.00000
   -83.71453     0.00000     0.00000     0.00000     0.00000
   -83.70253     0.00000     0.00000     0.00000     0.00000
   -83.69053     0.00000     0.00000     0.00000     0.00000
   -83.67853     0.00000     0.00000     0.00000     0.00000
   -83.66653     0.00000     0.00000     0.00000     0.00000
   -83.65453     0.00000     0.00000     0.00000     0.00000
   -83.64253     0.00000     0.00000     0.00000     0.00000
   -83.63153     0.00000     0.00000     0.00000     0.00000
   -83.61953     0.00000     0.00000     0.00000     0.00000
   -83.60753     0.00000     0.00000     0.00000     0.00000
   -83.59553     0.00000     0.00000     0.00000     0.00000
   -83.58353     0.00000     0.00000     0.00000     0.00000
   -83.57153     0.00000     0.00000     0.00000     0.00000
   -83.55953     0.00000     0.00000     0.00000     0.00000
   -83.54853     0.00000     0.00000     0.00000     0.00000
   -83.53653     0.00000     0.00000     0.00000     0.00000
   -83.52453     0.00000     0.00000     0.00000     0.00000
   -83.51253     0.00000     0.00000     0.00000     0.00000
   -83.50053     0.00000     0.00000     0.00000     0.00000
   -83.48853     0.00000     0.00000     0.00000     0.00000
   -83.47653     0.00000     0.00000     0.00000     0.00000
   -83.46553     0.00000     0.00000     0.00000     0.00000
   -83.45353     0.00000     0.00000     0.00000     0.00000
   -83.44153     0.00000     0.00000     0.00000     0.00000
   -83.42953     0.00000     0.00000     0.00000     0.00000
   -83.41753     0.00000     0.00000     0.00000     0.00000
   -83.40553     0.00000     0.00000     0.00000     0.00000
   -83.39353     0.00000     0.00000     0.00000     0.00000
   -83.38253     0.00000     0.00000     0.00000     0.00000
   -83.37053     0.00000     0.00000     0.00000     0.00000
   -83.35853     0.00000     0.00000     0.00000     0.00000
   -83.34653     0.00000     0.00000     0.00000     0.00000
   -83.33453     0.00000     0.00000     0.00000     0.00000
   -83.32253     0.00000     0.00000     0.00000     0.00000
   -83.31053     0.00000     0.00000     0.00000     0.00000
   -83.29953     0.00000     0.00000     0.00000     0.00000
   -83.28753     0.00000     0.00000     0.00000     0.00000
   -83.27553     0.00000     0.00000     0.00000     0.00000
   -83.26353     0.00000     0.00000     0.00000     0.00000
   -83.25153     0.00000     0.00000     0.00000     0.00000
   -83.23953     0.00000     0.00000     0.00000     0.00000
   -83.22753     0.00000     0.00000     0.00000     0.00000
   -83.21653     0.00000     0.00000     0.00000     0.00000
   -83.20453     0.00000     0.00000     0.00000     0.00000
   -83.19253     0.00000     0.00000     0.00000     0.00000
   -83.18053     0.00000     0.00000     0.00000     0.00000
   -83.16853     0.00000     0.00000     0.00000     0.00000
   -83.15653     0.00000     0.00000     0.00000     0.00000
   -83.14453     0.00000     0.00000     0.00000     0.00000
   -83.13353     0.00000     0.00000     0.00000     0.00000
   -83.12153     0.00000     0.00000     0.00000     0.00000
   -83.10953     0.00000     0.00000     0.00000     0.00000
   -83.09753     0.00000     0.00000     0.00000     0.00000
   -83.08553     0.00000     0.00000     0.00000     0.00000
   -83.07353     0.00000     0.00000     0.00000     0.00000
   -83.06153     0.00000     0.00000     0.00000     0.00000
   -83.05053     0.00000     0.00000     0.00000     0.00000
   -83.03853     0.00000     0.00000     0.00000     0.00000
   -83.02653     0.00000     0.00000     0.00000     0.00000
   -83.01453     0.00000     0.00000     0.00000     0.00000
   -83.00253     0.00000     0.00000     0.00000     0.00000
   -82.99053     0.00000     0.00000     0.00000     0.00000
   -82.97853     0.00000     0.00000     0.00000     0.00000
   -82.96753     0.00000     0.00000     0.00000     0.00000
   -82.95553     0.00000     0.00000     0.00000     0.00000
   -82.94353     0.00000     0.00000     0.00000     0.00000
   -82.93153     0.00000     0.00000     0.00000     0.00000
   -82.91953     0.00000     0.00000     0.00000     0.00000
   -82.90753     0.00000     0.00000     0.00000     0.00000
   -82.89553     0.00000     0.00000     0.00000     0.00000
   -82.88453     0.00000     0.00000     0.00000     0.00000
   -82.87253     0.00000     0.00000     0.00000     0.00000
   -82.86053     0.00000     0.00000     0.00000     0.00000
   -82.84853     0.00000     0.00000     0.00000     0.00000
   -82.83653     0.00000     0.00000     0.00000     0.00000
   -82.82453     0.00000     0.00000     0.00000     0.00000
   -82.81253     0.00000     0.00000     0.00000     0.00000
   -82.80153     0.00000     0.00000     0.00000     0.00000
   -82.78953     0.00000     0.00000     0.00000     0.00000
   -82.77753     0.00000     0.00000     0.00000     0.00000
   -82.76553     0.00000     0.00000     0.00000     0.00000
   -82.75353     0.00000     0.00000     0.00000     0.00000
   -82.74153     0.00000     0.00000     0.00000     0.00000
   -82.72953     0.00000     0.00000     0.00000     0.00000
   -82.71853     0.00000     0.00000     0.00000     0.00000
   -82.70653     0.00000     0.00000     0.00000     0.00000
   -82.69453     0.00000     0.00000     0.00000     0.00000
   -82.68253     0.00000     0.00000     0.00000     0.00000
   -82.67053     0.00000     0.00000     0.00000     0.00000
   -82.65853     0.00000     0.00000     0.00000     0.00000
   -82.64653     0.00000     0.00000     0.00000     0.00000
   -82.63553     0.00000     0.00000     0.00000     0.00000
   -82.62353     0.00000     0.00000     0.00000     0.00000
   -82.61153     0.00000     0.00000     0.00000     0.00000
   -82.59953     0.00000     0.00000     0.00000     0.00000
   -82.58753     0.00000     0.00000     0.00000     0.00000
   -82.57553     0.00000     0.00000     0.00000     0.00000
   -82.56353     0.00000     0.00000     0.00000     0.00000
   -82.55253     0.00000     0.00000     0.00000     0.00000
   -82.54053     0.00000     0.00000     0.00000     0.00000
   -82.52853     0.00000     0.00000     0.00000     0.00000
   -82.51653     0.00000     0.00000     0.00000     0.00000
   -82.50453     0.00000     0.00000     0.00000     0.00000
   -82.49253     0.00000     0.00000     0.00000     0.00000
   -82.48053     0.00000     0.00000     0.00000     0.00000
   -82.46953     0.00000     0.00000     0.00000     0.00000
   -82.45753     0.00000     0.00000     0.00000     0.00000
   -82.44553     0.00000     0.00000     0.00000     0.00000
   -82.43353     0.00000     0.00000     0.00000     0.00000
   -82.42153     0.00000     0.00000     0.00000     0.00000
   -82.40953     0.00000     0.00000     0.00000     0.00000
   -82.39753     0.00000     0.00000     0.00000     0.00000
   -82.38653     0.00000     0.00000     0.00000     0.00000
   -82.37453     0.00000     0.00000     0.00000     0.00000
   -82.36253     0.00000     0.00000     0.00000     0.00000
   -82.35053     0.00000     0.00000     0.00000     0.00000
   -82.33853     0.00000     0.00000     0.00000     0.00000
   -82.32653     0.00000     0.00000     0.00000     0.00000
   -82.31453     0.00000     0.00000     0.00000     0.00000
   -82.30353     0.00000     0.00000     0.00000     0.00000
   -82.29153     0.00000     0.00000     0.00000     0.00000
   -82.27953     0.00000     0.00000     0.00000     0.00000
   -82.26753     0.00000     0.00000     0.00000     0.00000
   -82.25553     0.00000     0.00000     0.00000     0.00000
   -82.24353     0.00000     0.00000     0.00000     0.00000
   -82.23153     0.00000     0.00000     0.00000     0.00000
   -82.22053     0.00000     0.00000     0.00000     0.00000
   -82.20853     0.00000     0.00000     0.00000     0.00000
   -82.19653     0.00000     0.00000     0.00000     0.00000
   -82.18453     0.00000     0.00000     0.00000     0.00000
   -82.17253     0.00000     0.00000     0.00000     0.00000
   -82.16053     0.00000     0.00000     0.00000     0.00000
   -82.14853     0.00000     0.00000     0.00000     0.00000
   -82.13753     0.00000     0.00000     0.00000     0.00000
   -82.12553     0.00000     0.00000     0.00000     0.00000
   -82.11353     0.00000     0.00000     0.00000     0.00000
   -82.10153     0.00000     0.00000     0.00000     0.00000
   -82.08953     0.00000     0.00000     0.00000     0.00000
   -82.07753     0.00000     0.00000     0.00000     0.00000
   -82.06553     0.00000     0.00000     0.00000     0.00000
   -82.05453     0.00000     0.00000     0.00000     0.00000
   -82.04253     0.00000     0.00000     0.00000     0.00000
   -82.03053     0.00000     0.00000     0.00000     0.00000
   -82.01853     0.00000     0.00000     0.00000     0.00000
   -82.00653     0.00000     0.00000     0.00000     0.00000
   -81.99453     0.00000     0.00000     0.00000     0.00000
   -81.98253     0.00000     0.00000     0.00000     0.00000
   -81.97153     0.00000     0.00000     0.00000     0.00000
   -81.95953     0.00000     0.00000     0.00000     0.00000
   -81.94753     0.00000     0.00000     0.00000     0.00000
   -81.93553     0.00000     0.00000     0.00000     0.00000
   -81.92353     0.00000     0.00000     0.00000     0.00000
   -81.91153     0.00000     0.00000     0.00000     0.00000
   -81.89953     0.00000     0.00000     0.00000     0.00000
   -81.88853     0.00000     0.00000     0.00000     0.00000
   -81.87653     0.00000     0.00000     0.00000     0.00000
   -81.86453     0.00000     0.00000     0.00000     0.00000
   -81.85253     0.00000     0.00000     0.00000     0.00000
   -81.84053     0.00000     0.00000     0.00000     0.00000
   -81.82853     0.00000     0.00000     0.00000     0.00000
   -81.81653     0.00000     0.00000     0.00000     0.00000
   -81.80553     0.00000     0.00000     0.00000     0.00000
   -81.79353     0.00000     0.00000     0.00000     0.00000
   -81.78153     0.00000     0.00000     0.00000     0.00000
   -81.76953     0.00000     0.00000     0.00000     0.00000
   -81.75753     0.00000     0.00000     0.00000     0.00000
   -81.74553     0.00000     0.00000     0.00000     0.00000
   -81.73453     0.00000     0.00000     0.00000     0.00000
   -81.72253     0.00000     0.00000     0.00000     0.00000
   -81.71053     0.00000     0.00000     0.00000     0.00000
   -81.69853     0.00000     0.00000     0.00000     0.00000
   -81.68653     0.00000     0.00000     0.00000     0.00000
   -81.67453     0.00000     0.00000     0.00000     0.00000
   -81.66253     0.00000     0.00000     0.00000     0.00000
   -81.65153     0.00000     0.00000     0.00000     0.00000
   -81.63953     0.00000     0.00000     0.00000     0.00000
   -81.62753     0.00000     0.00000     0.00000     0.00000
   -81.61553     0.00000     0.00000     0.00000     0.00000
   -81.60353     0.00000     0.00000     0.00000     0.00000
   -81.59153     0.00000     0.00000     0.00000     0.00000
   -81.57953     0.00000     0.00000     0.00000     0.00000
   -81.56853     0.00000     0.00000     0.00000     0.00000
   -81.55653     0.00000     0.00000     0.00000     0.00000
   -81.54453     0.00000     0.00000     0.00000     0.00000
   -81.53253     0.00000     0.00000     0.00000     0.00000
   -81.52053     0.00000     0.00000     0.00000     0.00000
   -81.50853     0.00000     0.00000     0.00000     0.00000
   -81.49653     0.00000     0.00000     0.00000     0.00000
   -81.48553     0.00000     0.00000     0.00000     0.00000
   -81.47353     0.00000     0.00000     0.00000     0.00000
   -81.46153     0.00000     0.00000     0.00000     0.00000
   -81.44953     0.00000     0.00000     0.00000     0.00000
   -81.43753     0.00000     0.00000     0.00000     0.00000
   -81.42553     0.00000     0.00000     0.00000     0.00000
   -81.41353     0.00000     0.00000     0.00000     0.00000
   -81.40253     0.00000     0.00000     0.00000     0.00000
   -81.39053     0.00000     0.00000     0.00000     0.00000
   -81.37853     0.00000     0.00000     0.00000     0.00000
   -81.36653     0.00000     0.00000     0.00000     0.00000
   -81.35453     0.00000     0.00000     0.00000     0.00000
   -81.34253     0.00000     0.00000     0.00000     0.00000
   -81.33053     0.00000     0.00000     0.00000     0.00000
   -81.31953     0.00000     0.00000     0.00000     0.00000
   -81.30753     0.00000     0.00000     0.00000     0.00000
   -81.29553     0.00000     0.00000     0.00000     0.00000
   -81.28353     0.00000     0.00000     0.00000     0.00000
   -81.27153     0.00000     0.00000     0.00000     0.00000
   -81.25953     0.00000     0.00000     0.00000     0.00000
   -81.24753     0.00000     0.00000     0.00000     0.00000
   -81.23653     0.00000     0.00000     0.00000     0.00000
   -81.22453     0.00000     0.00000     0.00000     0.00000
   -81.21253     0.00000     0.00000     0.00000     0.00000
   -81.20053     0.00000     0.00000     0.00000     0.00000
   -81.18853     0.00000     0.00000     0.00000     0.00000
   -81.17653     0.00000     0.00000     0.00000     0.00000
   -81.16453     0.00000     0.00000     0.00000     0.00000
   -81.15353     0.00000     0.00000     0.00000     0.00000
   -81.14153     0.00000     0.00000     0.00000     0.00000
   -81.12953     0.00000     0.00000     0.00000     0.00000
   -81.11753     0.00000     0.00000     0.00000     0.00000
   -81.10553     0.00000     0.00000     0.00000     0.00000
   -81.09353     0.00000     0.00000     0.00000     0.00000
   -81.08153     0.00000     0.00000     0.00000     0.00000
   -81.07053     0.00000     0.00000     0.00000     0.00000
   -81.05853     0.00000     0.00000     0.00000     0.00000
   -81.04653     0.00000     0.00000     0.00000     0.00000
   -81.03453     0.00000     0.00000     0.00000     0.00000
   -81.02253     0.00000     0.00000     0.00000     0.00000
   -81.01053     0.00000     0.00000     0.00000     0.00000
   -80.99853     0.00000     0.00000     0.00000     0.00000
   -80.98753     0.00000     0.00000     0.00000     0.00000
   -80.97553     0.00000     0.00000     0.00000     0.00000
   -80.96353     0.00000     0.00000     0.00000     0.00000
   -80.95153     0.00000     0.00000     0.00000     0.00000
   -80.93953     0.00000     0.00000     0.00000     0.00000
   -80.92753     0.00000     0.00000     0.00000     0.00000
   -80.91553     0.00000     0.00000     0.00000     0.00000
   -80.90453     0.00000     0.00000     0.00000     0.00000
   -80.89253     0.00000     0.00000     0.00000     0.00000
   -80.88053     0.00000     0.00000     0.00000     0.00000
   -80.86853     0.00000     0.00000     0.00000     0.00000
   -80.85653     0.00000     0.00000     0.00000     0.00000
   -80.84453     0.00000     0.00000     0.00000     0.00000
   -80.83253     0.00000     0.00000     0.00000     0.00000
   -80.82153     0.00000     0.00000     0.00000     0.00000
   -80.80953     0.00000     0.00000     0.00000     0.00000
   -80.79753     0.00000     0.00000     0.00000     0.00000
   -80.78553     0.00000     0.00000     0.00000     0.00000
   -80.77353     0.00000     0.00000     0.00000     0.00000
   -80.76153     0.00000     0.00000     0.00000     0.00000
   -80.74953     0.00000     0.00000     0.00000     0.00000
   -80.73853     0.00000     0.00000     0.00000     0.00000
   -80.72653     0.00000     0.00000     0.00000     0.00000
   -80.71453     0.00000     0.00000     0.00000     0.00000
   -80.70253     0.00000     0.00000     0.00000     0.00000
   -80.69053     0.00000     0.00000     0.00000     0.00000
   -80.67853     0.00000     0.00000     0.00000     0.00000
   -80.66653     0.00000     0.00000     0.00000     0.00000
   -80.65553     0.00308     0.00261     0.00000   196.06794
   -80.64353     0.00000     0.00000     0.00000     0.00000
   -80.63153     0.00274     0.00337     0.00000   195.94057
   -80.61953     0.00000     0.00000     0.00000     0.00000
   -80.60753     0.00000     0.00000     0.00000     0.00000
   -80.59553     0.00000     0.00000     0.00000     0.00000
   -80.58353     0.00000     0.00000     0.00000     0.00000
   -80.57253     0.00000     0.00000     0.00000     0.00000
   -80.56053     0.00000     0.00000     0.00000     0.00000
   -80.54853     0.00000     0.00000     0.00000     0.00000
   -80.53653     0.00775     0.00577     0.00000   391.77011
   -80.52453     0.00000     0.00000     0.00000     0.00000
   -80.51253     0.00000     0.00000     0.00000     0.00000
   -80.50053     0.00000     0.00000     0.00000     0.00000
   -80.48953     0.00657     0.00222     0.00000   195.95693
   -80.47753     0.00000     0.00000     0.00000     0.00000
   -80.46553     0.00585     0.00143     0.00035   196.04426
   -80.45353     0.00000     0.00000     0.00000     0.00000
   -80.44153     0.00163     0.00329     0.00039   196.02145
   -80.42953     0.00000     0.00000     0.00000     0.00000
   -80.41753     0.00000     0.00000     0.00000     0.00000
   -80.40653     0.00000     0.00000     0.00000     0.00000
   -80.39453     0.00595     0.00136     0.00032   196.23437
   -80.38253     0.00000     0.00000     0.00000     0.00000
   -80.37053     0.00000     0.00000     0.00000     0.00000
   -80.35853     0.00000     0.00000     0.00000     0.00000
   -80.34653     0.00000     0.00000     0.00000     0.00000
   -80.33453     0.00000     0.00000     0.00000     0.00000
   -80.32353     0.00423     0.00318     0.00035   196.24102
   -80.31153     0.00000     0.00000     0.00000     0.00000
   -80.29953     0.00000     0.00000     0.00000     0.00000
   -80.28753     0.00000     0.00000     0.00000     0.00000
   -80.27553     0.00000     0.00000     0.00000     0.00000
   -80.26353     0.00000     0.00000     0.00000     0.00000
   -80.25153     0.00000     0.00000     0.00000     0.00000
   -80.24053     0.00000     0.00000     0.00000     0.00000
   -80.22853     0.00000     0.00000     0.00000     0.00000
   -80.21653     0.00000     0.00000     0.00000     0.00000
   -80.20453     0.00000     0.00000     0.00000     0.00000
   -80.19253     0.00000     0.00000     0.00000     0.00000
   -80.18053     0.00000     0.00000     0.00000     0.00000
   -80.16853     0.00000     0.00000     0.00000     0.00000
   -80.15753     0.00000     0.00000     0.00000     0.00000
   -80.14553     0.00000     0.00000     0.00000     0.00000
   -80.13353     0.00000     0.00000     0.00000     0.00000
   -80.12153     0.00000     0.00000     0.00000     0.00000
   -80.10953     0.00000     0.00000     0.00000     0.00000
   -80.09753     0.00000     0.00000     0.00000     0.00000
   -80.08553     0.00000     0.00000     0.00000     0.00000
   -80.07453     0.00000     0.00000     0.00000     0.00000
   -80.06253     0.00000     0.00000     0.00000     0.00000
   -80.05053     0.00000     0.00000     0.00000     0.00000
   -80.03853     0.00000     0.00000     0.00000     0.00000
   -80.02653     0.00000     0.00000     0.00000     0.00000
   -80.01453     0.00000     0.00000     0.00000     0.00000
   -80.00253     0.00000     0.00000     0.00000     0.00000
   -79.99153     0.00000     0.00000     0.00000     0.00000
   -79.97953     0.00000     0.00000     0.00000     0.00000
   -79.96753     0.00000     0.00000     0.00000     0.00000
   -79.95553     0.00000     0.00000     0.00000     0.00000
   -79.94353     0.00000     0.00000     0.00000     0.00000
   -79.93153     0.00000     0.00000     0.00000     0.00000
   -79.91953     0.00000     0.00000     0.00000     0.00000
   -79.90853     0.00000     0.00000     0.00000     0.00000
   -79.89653     0.00000     0.00000     0.00000     0.00000
   -79.88453     0.00000     0.00000     0.00000     0.00000
   -79.87253     0.00000     0.00000     0.00000     0.00000
   -79.86053     0.00000     0.00000     0.00000     0.00000
   -79.84853     0.00000     0.00000     0.00000     0.00000
   -79.83653     0.00000     0.00000     0.00000     0.00000
   -79.82553     0.00000     0.00000     0.00000     0.00000
   -79.81353     0.00000     0.00000     0.00000     0.00000
   -79.80153     0.00000     0.00000     0.00000     0.00000
   -79.78953     0.00000     0.00000     0.00000     0.00000
   -79.77753     0.00000     0.00000     0.00000     0.00000
   -79.76553     0.00000     0.00000     0.00000     0.00000
   -79.75353     0.00000     0.00000     0.00000     0.00000
   -79.74253     0.00000     0.00000     0.00000     0.00000
   -79.73053     0.00000     0.00000     0.00000     0.00000
   -79.71853     0.00000     0.00000     0.00000     0.00000
   -79.70653     0.00000     0.00000     0.00000     0.00000
   -79.69453     0.00000     0.00000     0.00000     0.00000
   -79.68253     0.00000     0.00000     0.00000     0.00000
   -79.67153     0.00000     0.00000     0.00000     0.00000
   -79.65953     0.00000     0.00000     0.00000     0.00000
   -79.64753     0.00000     0.00000     0.00000     0.00000
   -79.63553     0.00000     0.00000     0.00000     0.00000
   -79.62353     0.00000     0.00000     0.00000     0.00000
   -79.61153     0.00000     0.00000     0.00000     0.00000
   -79.59953     0.00000     0.00000     0.00000     0.00000
   -79.58853     0.00000     0.00000     0.00000     0.00000
   -79.57653     0.00000     0.00000     0.00000     0.00000
   -79.56453     0.00000     0.00000     0.00000     0.00000
   -79.55253     0.00000     0.00000     0.00000     0.00000
   -79.54053     0.00000     0.00000     0.00000     0.00000
   -79.52853     0.00000     0.00000     0.00000     0.00000
   -79.51653     0.00000     0.00000     0.00000     0.00000
   -79.50553     0.00000     0.00000     0.00000     0.00000
   -79.49353     0.00000     0.00000     0.00000     0.00000
   -79.48153     0.00000     0.00000     0.00000     0.00000
   -79.46953     0.00000     0.00000     0.00000     0.00000
   -79.45753     0.00000     0.00000     0.00000     0.00000
   -79.44553     0.00000     0.00000     0.00000     0.00000
   -79.43353     0.00000     0.00000     0.00000     0.00000
   -79.42253     0.00000     0.00000     0.00000     0.00000
   -79.41053     0.00000     0.00000     0.00000     0.00000
   -79.39853     0.00000     0.00000     0.00000     0.00000
   -79.38653     0.00000     0.00000     0.00000     0.00000
   -79.37453     0.00000     0.00000     0.00000     0.00000
   -79.36253     0.00000     0.00000     0.00000     0.00000
   -79.35053     0.00000     0.00000     0.00000     0.00000
   -79.33953     0.00000     0.00000     0.00000     0.00000
   -79.32753     0.00000     0.00000     0.00000     0.00000
   -79.31553     0.00000     0.00000     0.00000     0.00000
   -79.30353     0.00000     0.00000     0.00000     0.00000
   -79.29153     0.00000     0.00000     0.00000     0.00000
   -79.27953     0.00000     0.00000     0.00000     0.00000
   -79.26753     0.00000     0.00000     0.00000     0.00000
   -79.25653     0.00000     0.00000     0.00000     0.00000
   -79.24453     0.00000     0.00000     0.00000     0.00000
   -79.23253     0.00000     0.00000     0.00000     0.00000
   -79.22053     0.00000     0.00000     0.00000     0.00000
   -79.20853     0.00000     0.00000     0.00000     0.00000
   -79.19653     0.00000     0.00000     0.00000     0.00000
   -79.18453     0.00000     0.00000     0.00000     0.00000
   -79.17353     0.00000     0.00000     0.00000     0.00000
   -79.16153     0.00000     0.00000     0.00000     0.00000
   -79.14953     0.00000     0.00000     0.00000     0.00000
   -79.13753     0.00000     0.00000     0.00000     0.00000
   -79.12553     0.00000     0.00000     0.00000     0.00000
   -79.11353     0.00000     0.00000     0.00000     0.00000
   -79.10153     0.00000     0.00000     0.00000     0.00000
   -79.09053     0.00000     0.00000     0.00000     0.00000
   -79.07853     0.00000     0.00000     0.00000     0.00000
   -79.06653     0.00000     0.00000     0.00000     0.00000
   -79.05453     0.00000     0.00000     0.00000     0.00000
   -79.04253     0.00000     0.00000     0.00000     0.00000
   -79.03053     0.00000     0.00000     0.00000     0.00000
   -79.01853     0.00000     0.00000     0.00000     0.00000
   -79.00753     0.00000     0.00000     0.00000     0.00000
   -78.99553     0.00000     0.00000     0.00000     0.00000
   -78.98353     0.00000     0.00000     0.00000     0.00000
   -78.97153     0.00000     0.00000     0.00000     0.00000
   -78.95953     0.00000     0.00000     0.00000     0.00000
   -78.94753     0.00000     0.00000     0.00000     0.00000
   -78.93553     0.00000     0.00000     0.00000     0.00000
   -78.92453     0.00000     0.00000     0.00000     0.00000
   -78.91253     0.00000     0.00000     0.00000     0.00000
   -78.90053     0.00000     0.00000     0.00000     0.00000
   -78.88853     0.00000     0.00000     0.00000     0.00000
   -78.87653     0.00000     0.00000     0.00000     0.00000
   -78.86453     0.00000     0.00000     0.00000     0.00000
