     #Energy       W_all      Mo_all      Os_all
   -77.70652     0.00000     0.00000     0.00000
   -77.69552     0.00000     0.00000     0.00000
   -77.68552     0.00000     0.00000     0.00000
   -77.67452     0.00000     0.00000     0.00000
   -77.66352     0.00000     0.00000     0.00000
   -77.65352     0.00000     0.00000     0.00000
   -77.64252     0.00000     0.00000     0.00000
   -77.63152     0.00000     0.00000     0.00000
   -77.62152     0.00000     0.00000     0.00000
   -77.61052     0.00000     0.00000     0.00000
   -77.59952     0.00000     0.00000     0.00000
   -77.58952     0.00000     0.00000     0.00000
   -77.57852     0.00000     0.00000     0.00000
   -77.56752     0.00000     0.00000     0.00000
   -77.55752     0.00000     0.00000     0.00000
   -77.54652     0.00000     0.00000     0.00000
   -77.53552     0.00000     0.00000     0.00000
   -77.52552     0.00000     0.00000     0.00000
   -77.51452     0.00000     0.00000     0.00000
   -77.50452     0.00000     0.00000     0.00000
   -77.49352     0.00000     0.00000     0.00000
   -77.48252     0.00000     0.00000     0.00000
   -77.47252     0.00000     0.00000     0.00000
   -77.46152     0.00000     0.00000     0.00000
   -77.45052     0.00000     0.00000     0.00000
   -77.44052     0.00000     0.00000     0.00000
   -77.42952     0.00000     0.00000     0.00000
   -77.41852     0.00000     0.00000     0.00000
   -77.40852     0.00000     0.00000     0.00000
   -77.39752     0.00000     0.00000     0.00000
   -77.38652     0.00000     0.00000     0.00000
   -77.37652     0.00000     0.00000     0.00000
   -77.36552     0.00000     0.00000     0.00000
   -77.35452     0.00000     0.00000     0.00000
   -77.34452     0.00000     0.00000     0.00000
   -77.33352     0.00000     0.00000     0.00000
   -77.32252     0.00000     0.00000     0.00000
   -77.31252     0.00000     0.00000     0.00000
   -77.30152     0.00000     0.00000     0.00000
   -77.29052     0.00000     0.00000     0.00000
   -77.28052     0.00000     0.00000     0.00000
   -77.26952     0.00000     0.00000     0.00000
   -77.25852     0.00000     0.00000     0.00000
   -77.24852     0.00000     0.00000     0.00000
   -77.23752     0.00000     0.00000     0.00000
   -77.22652     0.00000     0.00000     0.00000
   -77.21652     0.00000     0.00000     0.00000
   -77.20552     0.00000     0.00000     0.00000
   -77.19452     0.00000     0.00000     0.00000
   -77.18452     0.00000     0.00000     0.00000
   -77.17352     0.00000     0.00000     0.00000
   -77.16252     0.00000     0.00000     0.00000
   -77.15252     0.00000     0.00000     0.00000
   -77.14152     0.00000     0.00000     0.00000
   -77.13052     0.00000     0.00000     0.00000
   -77.12052     0.00000     0.00000     0.00000
   -77.10952     0.00000     0.00000     0.00000
   -77.09852     0.00000     0.00000     0.00000
   -77.08852     0.00000     0.00000     0.00000
   -77.07752     0.00000     0.00000     0.00000
   -77.06652     0.00000     0.00000     0.00000
   -77.05652     0.00000     0.00000     0.00000
   -77.04552     0.00000     0.00000     0.00000
   -77.03552     0.00000     0.00000     0.00000
   -77.02452     0.00000     0.00000     0.00000
   -77.01352     0.00000     0.00000     0.00000
   -77.00352     0.00000     0.00000     0.00000
   -76.99252     0.00000     0.00000     0.00000
   -76.98152     0.00000     0.00000     0.00000
   -76.97152     0.00000     0.00000     0.00000
   -76.96052     0.00000     0.00000     0.00000
   -76.94952     0.00000     0.00000     0.00000
   -76.93952     0.00000     0.00000     0.00000
   -76.92852     0.00000     0.00000     0.00000
   -76.91752     0.00000     0.00000     0.00000
   -76.90752     0.00000     0.00000     0.00000
   -76.89652     0.00000     0.00000     0.00000
   -76.88552     0.00000     0.00000     0.00000
   -76.87552     0.00000     0.00000     0.00000
   -76.86452     0.00000     0.00000     0.00000
   -76.85352     0.00000     0.00000     0.00000
   -76.84352     0.00000     0.00000     0.00000
   -76.83252     0.00000     0.00000     0.00000
   -76.82152     0.00000     0.00000     0.00000
   -76.81152     0.00000     0.00000     0.00000
   -76.80052     0.00000     0.00000     0.00000
   -76.78952     0.00000     0.00000     0.00000
   -76.77952     0.00000     0.00000     0.00000
   -76.76852     0.00000     0.00000     0.00000
   -76.75752     0.00000     0.00000     0.00000
   -76.74752     0.00000     0.00000     0.00000
   -76.73652     0.00000     0.00000     0.00000
   -76.72552     0.00000     0.00000     0.00000
   -76.71552     0.00000     0.00000     0.00000
   -76.70452     0.00000     0.00000     0.00000
   -76.69352     0.00000     0.00000     0.00000
   -76.68352     0.00000     0.00000     0.00000
   -76.67252     0.00000     0.00000     0.00000
   -76.66152     0.00000     0.00000     0.00000
   -76.65152     0.00000     0.00000     0.00000
   -76.64052     0.00000     0.00000     0.00000
   -76.62952     0.00000     0.00000     0.00000
   -76.61952     0.00000     0.00000     0.00000
   -76.60852     0.00000     0.00000     0.00000
   -76.59752     0.00000     0.00000     0.00000
   -76.58752     0.00000     0.00000     0.00000
   -76.57652     0.00000     0.00000     0.00000
   -76.56652     0.00000     0.00000     0.00000
   -76.55552     0.00000     0.00000     0.00000
   -76.54452     0.00000     0.00000     0.00000
   -76.53452     0.00000     0.00000     0.00000
   -76.52352     0.00000     0.00000     0.00000
   -76.51252     0.00000     0.00000     0.00000
   -76.50252     0.00000     0.00000     0.00000
   -76.49152     0.00000     0.00000     0.00000
   -76.48052     0.00000     0.00000     0.00000
   -76.47052     0.00000     0.00000     0.00000
   -76.45952     0.00000     0.00000     0.00000
   -76.44852     0.00000     0.00000     0.00000
   -76.43852     0.00000     0.00000     0.00000
   -76.42752     0.00000     0.00000     0.00000
   -76.41652     0.00000     0.00000     0.00000
   -76.40652     0.00000     0.00000     0.00000
   -76.39552     0.00000     0.00000     0.00000
   -76.38452     0.00000     0.00000     0.00000
   -76.37452     0.00000     0.00000     0.00000
   -76.36352     0.00000     0.00000     0.00000
   -76.35252     0.00000     0.00000     0.00000
   -76.34252     0.00000     0.00000     0.00000
   -76.33152     0.00000     0.00000     0.00000
   -76.32052     0.00000     0.00000     0.00000
   -76.31052     0.00000     0.00000     0.00000
   -76.29952     0.00000     0.00000     0.00000
   -76.28852     0.00000     0.00000     0.00000
   -76.27852     0.00000     0.00000     0.00000
   -76.26752     0.00000     0.00000     0.00000
   -76.25652     0.00000     0.00000     0.00000
   -76.24652     0.00000     0.00000     0.00000
   -76.23552     0.00000     0.00000     0.00000
   -76.22452     0.00000     0.00000     0.00000
   -76.21452     0.00000     0.00000     0.00000
   -76.20352     0.00000     0.00000     0.00000
   -76.19252     0.00000     0.00000     0.00000
   -76.18252     0.00000     0.00000     0.00000
   -76.17152     0.00000     0.00000     0.00000
   -76.16052     0.00000     0.00000     0.00000
   -76.15052     0.00000     0.00000     0.00000
   -76.13952     0.00000     0.00000     0.00000
   -76.12852     0.00000     0.00000     0.00000
   -76.11852     0.00000     0.00000     0.00000
   -76.10752     0.00000     0.00000     0.00000
   -76.09652     0.00000     0.00000     0.00000
   -76.08652     0.00000     0.00000     0.00000
   -76.07552     0.00000     0.00000     0.00000
   -76.06552     0.00000     0.00000     0.00000
   -76.05452     0.00000     0.00000     0.00000
   -76.04352     0.00000     0.00000     0.00000
   -76.03352     0.00000     0.00000     0.00000
   -76.02252     0.00000     0.00000     0.00000
   -76.01152     0.00000     0.00000     0.00000
   -76.00152     0.00000     0.00000     0.00000
   -75.99052     0.00000     0.00000     0.00000
   -75.97952     0.00000     0.00000     0.00000
   -75.96952     0.00000     0.00000     0.00000
   -75.95852     0.00000     0.00000     0.00000
   -75.94752     0.00000     0.00000     0.00000
   -75.93752     0.00000     0.00000     0.00000
   -75.92652     0.00000     0.00000     0.00000
   -75.91552     0.00000     0.00000     0.00000
   -75.90552     0.00000     0.00000     0.00000
   -75.89452     0.00000     0.00000     0.00000
   -75.88352     0.00000     0.00000     0.00000
   -75.87352     0.00000     0.00000     0.00000
   -75.86252     0.00000     0.00000     0.00000
   -75.85152     0.00000     0.00000     0.00000
   -75.84152     0.00000     0.00000     0.00000
   -75.83052     0.00000     0.00000     0.00000
   -75.81952     0.00000     0.00000     0.00000
   -75.80952     0.00000     0.00000     0.00000
   -75.79852     0.00000     0.00000     0.00000
   -75.78752     0.00000     0.00000     0.00000
   -75.77752     0.00000     0.00000     0.00000
   -75.76652     0.00000     0.00000     0.00000
   -75.75552     0.00000     0.00000     0.00000
   -75.74552     0.00000     0.00000     0.00000
   -75.73452     0.00000     0.00000     0.00000
   -75.72352     0.00000     0.00000     0.00000
   -75.71352     0.00000     0.00000     0.00000
   -75.70252     0.00000     0.00000     0.00000
   -75.69152     0.00000     0.00000     0.00000
   -75.68152     0.00000     0.00000     0.00000
   -75.67052     0.00000     0.00000     0.00000
   -75.65952     0.00000     0.00000     0.00000
   -75.64952     0.00000     0.00000     0.00000
   -75.63852     0.00000     0.00000     0.00000
   -75.62752     0.00000     0.00000     0.00000
   -75.61752     0.00000     0.00000     0.00000
   -75.60652     0.00000     0.00000     0.00000
   -75.59652     0.00000     0.00000     0.00000
   -75.58552     0.00000     0.00000     0.00000
   -75.57452     0.00000     0.00000     0.00000
   -75.56452     0.00000     0.00000     0.00000
   -75.55352     0.00000     0.00000     0.00000
   -75.54252     0.00000     0.00000     0.00000
   -75.53252     0.00000     0.00000     0.00000
   -75.52152     0.00000     0.00000     0.00000
   -75.51052     0.00000     0.00000     0.00000
   -75.50052     0.00000     0.00000     0.00000
   -75.48952     0.00000     0.00000     0.00000
   -75.47852     0.00000     0.00000     0.00000
   -75.46852     0.00000     0.00000     0.00000
   -75.45752     0.00000     0.00000     0.00000
   -75.44652     0.00000     0.00000     0.00000
   -75.43652     0.00000     0.00000     0.00000
   -75.42552     0.00000     0.00000     0.00000
   -75.41452     0.00000     0.00000     0.00000
   -75.40452     0.00000     0.00000     0.00000
   -75.39352     0.00000     0.00000     0.00000
   -75.38252     0.00000     0.00000     0.00000
   -75.37252     0.00000     0.00000     0.00000
   -75.36152     0.00000     0.00000     0.00000
   -75.35052     0.00000     0.00000     0.00000
   -75.34052     0.00000     0.00000     0.00000
   -75.32952     0.00000     0.00000     0.00000
   -75.31852     0.00000     0.00000     0.00000
   -75.30852     0.00000     0.00000     0.00000
   -75.29752     0.00000     0.00000     0.00000
   -75.28652     0.00000     0.00000     0.00000
   -75.27652     0.00000     0.00000     0.00000
   -75.26552     0.00000     0.00000     0.00000
   -75.25452     0.00000     0.00000     0.00000
   -75.24452     0.00000     0.00000     0.00000
   -75.23352     0.00000     0.00000     0.00000
   -75.22252     0.00000     0.00000     0.00000
   -75.21252     0.00000     0.00000     0.00000
   -75.20152     0.00000     0.00000     0.00000
   -75.19052     0.00000     0.00000     0.00000
   -75.18052     0.00000     0.00000     0.00000
   -75.16952     0.00000     0.00000     0.00000
   -75.15852     0.00000     0.00000     0.00000
   -75.14852     0.00000     0.00000     0.00000
   -75.13752     0.00000     0.00000     0.00000
   -75.12752     0.00000     0.00000     0.00000
   -75.11652     0.00000     0.00000     0.00000
   -75.10552     0.00000     0.00000     0.00000
   -75.09552     0.00000     0.00000     0.00000
   -75.08452     0.00000     0.00000     0.00000
   -75.07352     0.00000     0.00000     0.00000
   -75.06352     0.00000     0.00000     0.00000
   -75.05252     0.00000     0.00000     0.00000
   -75.04152     0.00000     0.00000     0.00000
   -75.03152     0.00000     0.00000     0.00000
   -75.02052     0.00000     0.00000     0.00000
   -75.00952     0.00000     0.00000     0.00000
   -74.99952     0.00000     0.00000     0.00000
   -74.98852     0.00000     0.00000     0.00000
   -74.97752     0.00000     0.00000     0.00000
   -74.96752     0.00000     0.00000     0.00000
   -74.95652     0.00000     0.00000     0.00000
   -74.94552     0.00000     0.00000     0.00000
   -74.93552     0.00000     0.00000     0.00000
   -74.92452     0.00000     0.00000     0.00000
   -74.91352     0.00000     0.00000     0.00000
   -74.90352     0.00000     0.00000     0.00000
   -74.89252     0.00000     0.00000     0.00000
   -74.88152     0.00000     0.00000     0.00000
   -74.87152     0.00000     0.00000     0.00000
   -74.86052     0.00000     0.00000     0.00000
   -74.84952     0.00000     0.00000     0.00000
   -74.83952     0.00000     0.00000     0.00000
   -74.82852     0.00000     0.00000     0.00000
   -74.81752     0.00000     0.00000     0.00000
   -74.80752     0.00000     0.00000     0.00000
   -74.79652     0.00000     0.00000     0.00000
   -74.78552     0.00000     0.00000     0.00000
   -74.77552     0.00000     0.00000     0.00000
   -74.76452     0.00000     0.00000     0.00000
   -74.75352     0.00000     0.00000     0.00000
   -74.74352     0.00000     0.00000     0.00000
   -74.73252     0.00000     0.00000     0.00000
   -74.72152     0.00000     0.00000     0.00000
   -74.71152     0.00000     0.00000     0.00000
   -74.70052     0.00000     0.00000     0.00000
   -74.68952     0.00000     0.00000     0.00000
   -74.67952     0.00000     0.00000     0.00000
   -74.66852     0.00000     0.00000     0.00000
   -74.65752     0.00000     0.00000     0.00000
   -74.64752     0.00000     0.00000     0.00000
   -74.63652     0.00000     0.00000     0.00000
   -74.62652     0.00000     0.00000     0.00000
   -74.61552     0.00000     0.00000     0.00000
   -74.60452     0.00000     0.00000     0.00000
   -74.59452     0.00000     0.00000     0.00000
   -74.58352     0.00000     0.00000     0.00000
   -74.57252     0.00000     0.00000     0.00000
   -74.56252     0.00000     0.00000     0.00000
   -74.55152     0.00000     0.00000     0.00000
   -74.54052     0.00000     0.00000     0.00000
   -74.53052     0.00000     0.00000     0.00000
   -74.51952     0.00000     0.00000     0.00000
   -74.50852     0.00000     0.00000     0.00000
   -74.49852     0.00000     0.00000     0.00000
   -74.48752     0.00000     0.00000     0.00000
   -74.47652     0.00000     0.00000     0.00000
   -74.46652     0.00000     0.00000     0.00000
   -74.45552     0.00000     0.00000     0.00000
   -74.44452     0.00000     0.00000     0.00000
   -74.43452     0.00000     0.00000     0.00000
   -74.42352     0.00000     0.00000     0.00000
   -74.41252     0.00000     0.00000     0.00000
   -74.40252     0.00000     0.00000     0.00000
   -74.39152     0.00000     0.00000     0.00000
   -74.38052     0.00000     0.00000     0.00000
   -74.37052     0.00000     0.00000     0.00000
   -74.35952     0.00000     0.00000     0.00000
   -74.34852     0.00000     0.00000     0.00000
   -74.33852     0.00000     0.00000     0.00000
   -74.32752     0.00000     0.00000     0.00000
   -74.31652   187.16139     0.00569     0.00877
   -74.30652     0.00000     0.00000     0.00000
   -74.29552     0.00000     0.00000     0.00000
   -74.28452   187.12177     0.00627     0.02202
   -74.27452   187.10897     0.00997     0.00544
   -74.26352     0.00000     0.00000     0.00000
   -74.25252     0.00000     0.00000     0.00000
   -74.24252     0.00000     0.00000     0.00000
   -74.23152   374.26403     0.01037     0.00824
   -74.22052   187.12408     0.00676     0.00619
   -74.21052     0.00000     0.00000     0.00000
   -74.19952   561.52612     0.02029     0.01744
   -74.18852     0.00000     0.00000     0.00000
   -74.17852   187.19120     0.00955     0.00330
   -74.16752   187.16327     0.00484     0.00761
   -74.15752   187.19635     0.00697     0.00367
   -74.14652     0.00000     0.00000     0.00000
   -74.13552   187.16764     0.00771     0.00304
   -74.12552   187.16286     0.01108     0.00032
   -74.11452   374.47584     0.00738     0.01315
   -74.10352     0.00000     0.00000     0.00000
   -74.09352     0.00000     0.00000     0.00000
   -74.08252   187.13911     0.00853     0.00030
   -74.07152     0.00000     0.00000     0.00000
   -74.06152     0.00000     0.00000     0.00000
   -74.05052   187.23219     0.00672     0.00012
   -74.03952     0.00000     0.00000     0.00000
   -74.02952   187.26546     0.00927     0.00015
   -74.01852     0.00000     0.00000     0.00000
   -74.00752     0.00000     0.00000     0.00000
   -73.99752   374.43226     0.00631     0.00172
   -73.98652   374.45125     0.00523     0.00277
   -73.97552     0.00000     0.00000     0.00000
   -73.96552     0.00000     0.00000     0.00000
   -73.95452     0.00000     0.00000     0.00000
   -73.94352     0.00000     0.00000     0.00000
   -73.93352     0.00000     0.00000     0.00000
   -73.92252     0.00000     0.00000     0.00000
   -73.91152     0.00000     0.00000     0.00000
   -73.90152     0.00000     0.00000     0.00000
   -73.89052     0.00000     0.00000     0.00000
   -73.87952     0.00000     0.00000     0.00000
   -73.86952     0.00000     0.00000     0.00000
   -73.85852     0.00000     0.00000     0.00000
   -73.84752     0.00000     0.00000     0.00000
   -73.83752     0.00000     0.00000     0.00000
   -73.82652     0.00000     0.00000     0.00000
   -73.81552     0.00000     0.00000     0.00000
   -73.80552     0.00000     0.00000     0.00000
   -73.79452     0.00000     0.00000     0.00000
   -73.78352     0.00000     0.00000     0.00000
   -73.77352     0.00000     0.00000     0.00000
   -73.76252     0.00000     0.00000     0.00000
   -73.75152     0.00000     0.00000     0.00000
   -73.74152     0.00000     0.00000     0.00000
   -73.73052     0.00000     0.00000     0.00000
   -73.71952     0.00000     0.00000     0.00000
   -73.70952     0.00000     0.00000     0.00000
   -73.69852     0.00000     0.00000     0.00000
   -73.68852     0.00000     0.00000     0.00000
   -73.67752     0.00000     0.00000     0.00000
   -73.66652     0.00000     0.00000     0.00000
   -73.65652     0.00000     0.00000     0.00000
   -73.64552     0.00000     0.00000     0.00000
   -73.63452     0.00000     0.00000     0.00000
   -73.62452     0.00000     0.00000     0.00000
   -73.61352     0.00000     0.00000     0.00000
   -73.60252     0.00000     0.00000     0.00000
   -73.59252     0.00000     0.00000     0.00000
   -73.58152     0.00000     0.00000     0.00000
   -73.57052     0.00000     0.00000     0.00000
   -73.56052     0.00000     0.00000     0.00000
   -73.54952     0.00000     0.00000     0.00000
   -73.53852     0.00000     0.00000     0.00000
   -73.52852     0.00000     0.00000     0.00000
   -73.51752     0.00000     0.00000     0.00000
   -73.50652     0.00000     0.00000     0.00000
   -73.49652     0.00000     0.00000     0.00000
   -73.48552     0.00000     0.00000     0.00000
   -73.47452     0.00000     0.00000     0.00000
   -73.46452     0.00000     0.00000     0.00000
   -73.45352     0.00000     0.00000     0.00000
   -73.44252     0.00000     0.00000     0.00000
   -73.43252     0.00000     0.00000     0.00000
   -73.42152     0.00000     0.00000     0.00000
   -73.41052     0.00000     0.00000     0.00000
   -73.40052     0.00000     0.00000     0.00000
   -73.38952     0.00000     0.00000     0.00000
   -73.37852     0.00000     0.00000     0.00000
   -73.36852     0.00000     0.00000     0.00000
   -73.35752     0.00000     0.00000     0.00000
   -73.34652     0.00000     0.00000     0.00000
   -73.33652     0.00000     0.00000     0.00000
   -73.32552     0.00000     0.00000     0.00000
   -73.31452     0.00000     0.00000     0.00000
   -73.30452     0.00000     0.00000     0.00000
   -73.29352     0.00000     0.00000     0.00000
   -73.28252     0.00000     0.00000     0.00000
   -73.27252     0.00000     0.00000     0.00000
   -73.26152     0.00000     0.00000     0.00000
   -73.25052     0.00000     0.00000     0.00000
   -73.24052     0.00000     0.00000     0.00000
   -73.22952     0.00000     0.00000     0.00000
   -73.21952     0.00000     0.00000     0.00000
   -73.20852     0.00000     0.00000     0.00000
   -73.19752     0.00000     0.00000     0.00000
   -73.18752     0.00000     0.00000     0.00000
   -73.17652     0.00000     0.00000     0.00000
   -73.16552     0.00000     0.00000     0.00000
   -73.15552     0.00000     0.00000     0.00000
   -73.14452     0.00000     0.00000     0.00000
   -73.13352     0.00000     0.00000     0.00000
   -73.12352     0.00000     0.00000     0.00000
   -73.11252     0.00000     0.00000     0.00000
   -73.10152     0.00000     0.00000     0.00000
   -73.09152     0.00000     0.00000     0.00000
   -73.08052     0.00000     0.00000     0.00000
   -73.06952     0.00000     0.00000     0.00000
   -73.05952     0.00000     0.00000     0.00000
   -73.04852     0.00000     0.00000     0.00000
   -73.03752     0.00000     0.00000     0.00000
   -73.02752     0.00000     0.00000     0.00000
   -73.01652     0.00000     0.00000     0.00000
   -73.00552     0.00000     0.00000     0.00000
   -72.99552     0.00000     0.00000     0.00000
   -72.98452     0.00000     0.00000     0.00000
   -72.97352     0.00000     0.00000     0.00000
   -72.96352     0.00000     0.00000     0.00000
   -72.95252     0.00000     0.00000     0.00000
   -72.94152     0.00000     0.00000     0.00000
   -72.93152     0.00000     0.00000     0.00000
   -72.92052     0.00000     0.00000     0.00000
   -72.90952     0.00000     0.00000     0.00000
   -72.89952     0.00000     0.00000     0.00000
   -72.88852     0.00000     0.00000     0.00000
   -72.87752     0.00000     0.00000     0.00000
   -72.86752     0.00000     0.00000     0.00000
   -72.85652     0.00000     0.00000     0.00000
   -72.84552     0.00000     0.00000     0.00000
   -72.83552     0.00000     0.00000     0.00000
   -72.82452     0.00000     0.00000     0.00000
   -72.81352     0.00000     0.00000     0.00000
   -72.80352     0.00000     0.00000     0.00000
   -72.79252     0.00000     0.00000     0.00000
   -72.78152     0.00000     0.00000     0.00000
   -72.77152     0.00000     0.00000     0.00000
   -72.76052     0.00000     0.00000     0.00000
   -72.74952     0.00000     0.00000     0.00000
   -72.73952     0.00000     0.00000     0.00000
   -72.72852     0.00000     0.00000     0.00000
   -72.71852     0.00000     0.00000     0.00000
   -72.70752     0.00000     0.00000     0.00000
   -72.69652     0.00000     0.00000     0.00000
   -72.68652     0.00000     0.00000     0.00000
   -72.67552     0.00000     0.00000     0.00000
   -72.66452     0.00000     0.00000     0.00000
   -72.65452     0.00000     0.00000     0.00000
   -72.64352     0.00000     0.00000     0.00000
   -72.63252     0.00000     0.00000     0.00000
   -72.62252     0.00000     0.00000     0.00000
   -72.61152     0.00000     0.00000     0.00000
   -72.60052     0.00000     0.00000     0.00000
   -72.59052     0.00000     0.00000     0.00000
   -72.57952     0.00000     0.00000     0.00000
   -72.56852     0.00000     0.00000     0.00000
   -72.55852     0.00000     0.00000     0.00000
   -72.54752     0.00000     0.00000     0.00000
   -72.53652     0.00000     0.00000     0.00000
   -72.52652     0.00000     0.00000     0.00000
   -72.51552     0.00000     0.00000     0.00000
   -72.50452     0.00000     0.00000     0.00000
   -72.49452     0.00000     0.00000     0.00000
   -72.48352     0.00000     0.00000     0.00000
   -72.47252     0.00000     0.00000     0.00000
   -72.46252     0.00000     0.00000     0.00000
   -72.45152     0.00000     0.00000     0.00000
   -72.44052     0.00000     0.00000     0.00000
   -72.43052     0.00000     0.00000     0.00000
   -72.41952     0.00000     0.00000     0.00000
   -72.40852     0.00000     0.00000     0.00000
   -72.39852     0.00000     0.00000     0.00000
   -72.38752     0.00000     0.00000     0.00000
   -72.37652     0.00000     0.00000     0.00000
   -72.36652     0.00000     0.00000     0.00000
   -72.35552     0.00000     0.00000     0.00000
   -72.34452     0.00000     0.00000     0.00000
   -72.33452     0.00000     0.00000     0.00000
   -72.32352     0.00000     0.00000     0.00000
   -72.31252     0.00000     0.00000     0.00000
   -72.30252     0.00000     0.00000     0.00000
   -72.29152     0.00000     0.00000     0.00000
   -72.28052     0.00000     0.00000     0.00000
   -72.27052     0.00000     0.00000     0.00000
   -72.25952     0.00000     0.00000     0.00000
   -72.24952     0.00000     0.00000     0.00000
   -72.23852     0.00000     0.00000     0.00000
   -72.22752     0.00000     0.00000     0.00000
   -72.21752     0.00000     0.00000     0.00000
   -72.20652     0.00000     0.00000     0.00000
   -72.19552     0.00000     0.00000     0.00000
   -72.18552     0.00000     0.00000     0.00000
   -72.17452     0.00000     0.00000     0.00000
   -72.16352     0.00000     0.00000     0.00000
   -72.15352     0.00000     0.00000     0.00000
   -72.14252     0.00000     0.00000     0.00000
   -72.13152     0.00000     0.00000     0.00000
   -72.12152     0.00000     0.00000     0.00000
   -72.11052     0.00000     0.00000     0.00000
   -72.09952     0.00000     0.00000     0.00000
   -72.08952     0.00000     0.00000     0.00000
   -72.07852     0.00000     0.00000     0.00000
   -72.06752     0.00000     0.00000     0.00000
   -72.05752     0.00000     0.00000     0.00000
   -72.04652     0.00000     0.00000     0.00000
   -72.03552     0.00000     0.00000     0.00000
   -72.02552     0.00000     0.00000     0.00000
   -72.01452     0.00000     0.00000     0.00000
   -72.00352     0.00000     0.00000     0.00000
   -71.99352     0.00000     0.00000     0.00000
   -71.98252     0.00000     0.00000     0.00000
   -71.97152     0.00000     0.00000     0.00000
   -71.96152     0.00000     0.00000     0.00000
   -71.95052     0.00000     0.00000     0.00000
   -71.93952     0.00000     0.00000     0.00000
   -71.92952     0.00000     0.00000     0.00000
   -71.91852     0.00000     0.00000     0.00000
   -71.90752     0.00000     0.00000     0.00000
   -71.89752     0.00000     0.00000     0.00000
   -71.88652     0.00000     0.00000     0.00000
   -71.87552     0.00000     0.00000     0.00000
   -71.86552     0.00000     0.00000     0.00000
   -71.85452     0.00000     0.00000     0.00000
   -71.84352     0.00000     0.00000     0.00000
   -71.83352     0.00000     0.00000     0.00000
   -71.82252     0.00000     0.00000     0.00000
   -71.81152     0.00000     0.00000     0.00000
   -71.80152     0.00000     0.00000     0.00000
   -71.79052     0.00000     0.00000     0.00000
   -71.78052     0.00000     0.00000     0.00000
   -71.76952     0.00000     0.00000     0.00000
   -71.75852     0.00000     0.00000     0.00000
   -71.74852     0.00000     0.00000     0.00000
   -71.73752     0.00000     0.00000     0.00000
   -71.72652     0.00000     0.00000     0.00000
   -71.71652     0.00000     0.00000     0.00000
   -71.70552     0.00000     0.00000     0.00000
   -71.69452     0.00000     0.00000     0.00000
   -71.68452     0.00000     0.00000     0.00000
   -71.67352     0.00000     0.00000     0.00000
   -71.66252     0.00000     0.00000     0.00000
   -71.65252     0.00000     0.00000     0.00000
   -71.64152     0.00000     0.00000     0.00000
   -71.63052     0.00000     0.00000     0.00000
   -71.62052     0.00000     0.00000     0.00000
   -71.60952     0.00000     0.00000     0.00000
   -71.59852     0.00000     0.00000     0.00000
   -71.58852     0.00000     0.00000     0.00000
   -71.57752     0.00000     0.00000     0.00000
   -71.56652     0.00000     0.00000     0.00000
   -71.55652     0.00000     0.00000     0.00000
   -71.54552     0.00000     0.00000     0.00000
   -71.53452     0.00000     0.00000     0.00000
   -71.52452     0.00000     0.00000     0.00000
   -71.51352     0.00000     0.00000     0.00000
   -71.50252     0.00000     0.00000     0.00000
   -71.49252     0.00000     0.00000     0.00000
   -71.48152     0.00000     0.00000     0.00000
   -71.47052     0.00000     0.00000     0.00000
   -71.46052     0.00000     0.00000     0.00000
   -71.44952     0.00000     0.00000     0.00000
