     #Energy       W_all      Mo_all      Pd_all      Ti_all
   -76.38706     0.00000     0.00000     0.00000     0.00000
   -76.37706     0.00000     0.00000     0.00000     0.00000
   -76.36606     0.00000     0.00000     0.00000     0.00000
   -76.35506     0.00000     0.00000     0.00000     0.00000
   -76.34406     0.00000     0.00000     0.00000     0.00000
   -76.33306     0.00000     0.00000     0.00000     0.00000
   -76.32206     0.00000     0.00000     0.00000     0.00000
   -76.31206     0.00000     0.00000     0.00000     0.00000
   -76.30106     0.00000     0.00000     0.00000     0.00000
   -76.29006     0.00000     0.00000     0.00000     0.00000
   -76.27906     0.00000     0.00000     0.00000     0.00000
   -76.26806     0.00000     0.00000     0.00000     0.00000
   -76.25706     0.00000     0.00000     0.00000     0.00000
   -76.24606     0.00000     0.00000     0.00000     0.00000
   -76.23606     0.00000     0.00000     0.00000     0.00000
   -76.22506     0.00000     0.00000     0.00000     0.00000
   -76.21406     0.00000     0.00000     0.00000     0.00000
   -76.20306     0.00000     0.00000     0.00000     0.00000
   -76.19206     0.00000     0.00000     0.00000     0.00000
   -76.18106     0.00000     0.00000     0.00000     0.00000
   -76.17106     0.00000     0.00000     0.00000     0.00000
   -76.16006     0.00000     0.00000     0.00000     0.00000
   -76.14906     0.00000     0.00000     0.00000     0.00000
   -76.13806     0.00000     0.00000     0.00000     0.00000
   -76.12706     0.00000     0.00000     0.00000     0.00000
   -76.11606     0.00000     0.00000     0.00000     0.00000
   -76.10606     0.00000     0.00000     0.00000     0.00000
   -76.09506     0.00000     0.00000     0.00000     0.00000
   -76.08406     0.00000     0.00000     0.00000     0.00000
   -76.07306     0.00000     0.00000     0.00000     0.00000
   -76.06206     0.00000     0.00000     0.00000     0.00000
   -76.05106     0.00000     0.00000     0.00000     0.00000
   -76.04006     0.00000     0.00000     0.00000     0.00000
   -76.03006     0.00000     0.00000     0.00000     0.00000
   -76.01906     0.00000     0.00000     0.00000     0.00000
   -76.00806     0.00000     0.00000     0.00000     0.00000
   -75.99706     0.00000     0.00000     0.00000     0.00000
   -75.98606     0.00000     0.00000     0.00000     0.00000
   -75.97506     0.00000     0.00000     0.00000     0.00000
   -75.96506     0.00000     0.00000     0.00000     0.00000
   -75.95406     0.00000     0.00000     0.00000     0.00000
   -75.94306     0.00000     0.00000     0.00000     0.00000
   -75.93206     0.00000     0.00000     0.00000     0.00000
   -75.92106     0.00000     0.00000     0.00000     0.00000
   -75.91006     0.00000     0.00000     0.00000     0.00000
   -75.90006     0.00000     0.00000     0.00000     0.00000
   -75.88906     0.00000     0.00000     0.00000     0.00000
   -75.87806     0.00000     0.00000     0.00000     0.00000
   -75.86706     0.00000     0.00000     0.00000     0.00000
   -75.85606     0.00000     0.00000     0.00000     0.00000
   -75.84506     0.00000     0.00000     0.00000     0.00000
   -75.83506     0.00000     0.00000     0.00000     0.00000
   -75.82406     0.00000     0.00000     0.00000     0.00000
   -75.81306     0.00000     0.00000     0.00000     0.00000
   -75.80206     0.00000     0.00000     0.00000     0.00000
   -75.79106     0.00000     0.00000     0.00000     0.00000
   -75.78006     0.00000     0.00000     0.00000     0.00000
   -75.76906     0.00000     0.00000     0.00000     0.00000
   -75.75906     0.00000     0.00000     0.00000     0.00000
   -75.74806     0.00000     0.00000     0.00000     0.00000
   -75.73706     0.00000     0.00000     0.00000     0.00000
   -75.72606     0.00000     0.00000     0.00000     0.00000
   -75.71506     0.00000     0.00000     0.00000     0.00000
   -75.70406     0.00000     0.00000     0.00000     0.00000
   -75.69406     0.00000     0.00000     0.00000     0.00000
   -75.68306     0.00000     0.00000     0.00000     0.00000
   -75.67206     0.00000     0.00000     0.00000     0.00000
   -75.66106     0.00000     0.00000     0.00000     0.00000
   -75.65006     0.00000     0.00000     0.00000     0.00000
   -75.63906     0.00000     0.00000     0.00000     0.00000
   -75.62906     0.00000     0.00000     0.00000     0.00000
   -75.61806     0.00000     0.00000     0.00000     0.00000
   -75.60706     0.00000     0.00000     0.00000     0.00000
   -75.59606     0.00000     0.00000     0.00000     0.00000
   -75.58506     0.00000     0.00000     0.00000     0.00000
   -75.57406     0.00000     0.00000     0.00000     0.00000
   -75.56306     0.00000     0.00000     0.00000     0.00000
   -75.55306     0.00000     0.00000     0.00000     0.00000
   -75.54206     0.00000     0.00000     0.00000     0.00000
   -75.53106     0.00000     0.00000     0.00000     0.00000
   -75.52006     0.00000     0.00000     0.00000     0.00000
   -75.50906     0.00000     0.00000     0.00000     0.00000
   -75.49806     0.00000     0.00000     0.00000     0.00000
   -75.48806     0.00000     0.00000     0.00000     0.00000
   -75.47706     0.00000     0.00000     0.00000     0.00000
   -75.46606     0.00000     0.00000     0.00000     0.00000
   -75.45506     0.00000     0.00000     0.00000     0.00000
   -75.44406     0.00000     0.00000     0.00000     0.00000
   -75.43306     0.00000     0.00000     0.00000     0.00000
   -75.42306     0.00000     0.00000     0.00000     0.00000
   -75.41206     0.00000     0.00000     0.00000     0.00000
   -75.40106     0.00000     0.00000     0.00000     0.00000
   -75.39006     0.00000     0.00000     0.00000     0.00000
   -75.37906     0.00000     0.00000     0.00000     0.00000
   -75.36806     0.00000     0.00000     0.00000     0.00000
   -75.35806     0.00000     0.00000     0.00000     0.00000
   -75.34706     0.00000     0.00000     0.00000     0.00000
   -75.33606     0.00000     0.00000     0.00000     0.00000
   -75.32506     0.00000     0.00000     0.00000     0.00000
   -75.31406     0.00000     0.00000     0.00000     0.00000
   -75.30306     0.00000     0.00000     0.00000     0.00000
   -75.29206     0.00000     0.00000     0.00000     0.00000
   -75.28206     0.00000     0.00000     0.00000     0.00000
   -75.27106     0.00000     0.00000     0.00000     0.00000
   -75.26006     0.00000     0.00000     0.00000     0.00000
   -75.24906     0.00000     0.00000     0.00000     0.00000
   -75.23806     0.00000     0.00000     0.00000     0.00000
   -75.22706     0.00000     0.00000     0.00000     0.00000
   -75.21706     0.00000     0.00000     0.00000     0.00000
   -75.20606     0.00000     0.00000     0.00000     0.00000
   -75.19506     0.00000     0.00000     0.00000     0.00000
   -75.18406     0.00000     0.00000     0.00000     0.00000
   -75.17306     0.00000     0.00000     0.00000     0.00000
   -75.16206     0.00000     0.00000     0.00000     0.00000
   -75.15206     0.00000     0.00000     0.00000     0.00000
   -75.14106     0.00000     0.00000     0.00000     0.00000
   -75.13006     0.00000     0.00000     0.00000     0.00000
   -75.11906     0.00000     0.00000     0.00000     0.00000
   -75.10806     0.00000     0.00000     0.00000     0.00000
   -75.09706     0.00000     0.00000     0.00000     0.00000
   -75.08606     0.00000     0.00000     0.00000     0.00000
   -75.07606     0.00000     0.00000     0.00000     0.00000
   -75.06506     0.00000     0.00000     0.00000     0.00000
   -75.05406     0.00000     0.00000     0.00000     0.00000
   -75.04306     0.00000     0.00000     0.00000     0.00000
   -75.03206     0.00000     0.00000     0.00000     0.00000
   -75.02106     0.00000     0.00000     0.00000     0.00000
   -75.01106     0.00000     0.00000     0.00000     0.00000
   -75.00006     0.00000     0.00000     0.00000     0.00000
   -74.98906     0.00000     0.00000     0.00000     0.00000
   -74.97806     0.00000     0.00000     0.00000     0.00000
   -74.96706     0.00000     0.00000     0.00000     0.00000
   -74.95606     0.00000     0.00000     0.00000     0.00000
   -74.94606     0.00000     0.00000     0.00000     0.00000
   -74.93506     0.00000     0.00000     0.00000     0.00000
   -74.92406     0.00000     0.00000     0.00000     0.00000
   -74.91306     0.00000     0.00000     0.00000     0.00000
   -74.90206     0.00000     0.00000     0.00000     0.00000
   -74.89106     0.00000     0.00000     0.00000     0.00000
   -74.88006     0.00000     0.00000     0.00000     0.00000
   -74.87006     0.00000     0.00000     0.00000     0.00000
   -74.85906     0.00000     0.00000     0.00000     0.00000
   -74.84806     0.00000     0.00000     0.00000     0.00000
   -74.83706     0.00000     0.00000     0.00000     0.00000
   -74.82606     0.00000     0.00000     0.00000     0.00000
   -74.81506     0.00000     0.00000     0.00000     0.00000
   -74.80506     0.00000     0.00000     0.00000     0.00000
   -74.79406     0.00000     0.00000     0.00000     0.00000
   -74.78306     0.00000     0.00000     0.00000     0.00000
   -74.77206     0.00000     0.00000     0.00000     0.00000
   -74.76106     0.00000     0.00000     0.00000     0.00000
   -74.75006     0.00000     0.00000     0.00000     0.00000
   -74.74006     0.00000     0.00000     0.00000     0.00000
   -74.72906     0.00000     0.00000     0.00000     0.00000
   -74.71806     0.00000     0.00000     0.00000     0.00000
   -74.70706     0.00000     0.00000     0.00000     0.00000
   -74.69606     0.00000     0.00000     0.00000     0.00000
   -74.68506     0.00000     0.00000     0.00000     0.00000
   -74.67506     0.00000     0.00000     0.00000     0.00000
   -74.66406     0.00000     0.00000     0.00000     0.00000
   -74.65306     0.00000     0.00000     0.00000     0.00000
   -74.64206     0.00000     0.00000     0.00000     0.00000
   -74.63106     0.00000     0.00000     0.00000     0.00000
   -74.62006     0.00000     0.00000     0.00000     0.00000
   -74.60906     0.00000     0.00000     0.00000     0.00000
   -74.59906     0.00000     0.00000     0.00000     0.00000
   -74.58806     0.00000     0.00000     0.00000     0.00000
   -74.57706     0.00000     0.00000     0.00000     0.00000
   -74.56606     0.00000     0.00000     0.00000     0.00000
   -74.55506     0.00000     0.00000     0.00000     0.00000
   -74.54406     0.00000     0.00000     0.00000     0.00000
   -74.53406     0.00000     0.00000     0.00000     0.00000
   -74.52306     0.00000     0.00000     0.00000     0.00000
   -74.51206     0.00000     0.00000     0.00000     0.00000
   -74.50106     0.00000     0.00000     0.00000     0.00000
   -74.49006     0.00000     0.00000     0.00000     0.00000
   -74.47906     0.00000     0.00000     0.00000     0.00000
   -74.46906     0.00000     0.00000     0.00000     0.00000
   -74.45806     0.00000     0.00000     0.00000     0.00000
   -74.44706     0.00000     0.00000     0.00000     0.00000
   -74.43606     0.00000     0.00000     0.00000     0.00000
   -74.42506     0.00000     0.00000     0.00000     0.00000
   -74.41406     0.00000     0.00000     0.00000     0.00000
   -74.40306     0.00000     0.00000     0.00000     0.00000
   -74.39306     0.00000     0.00000     0.00000     0.00000
   -74.38206     0.00000     0.00000     0.00000     0.00000
   -74.37106     0.00000     0.00000     0.00000     0.00000
   -74.36006     0.00000     0.00000     0.00000     0.00000
   -74.34906     0.00000     0.00000     0.00000     0.00000
   -74.33806     0.00000     0.00000     0.00000     0.00000
   -74.32806     0.00000     0.00000     0.00000     0.00000
   -74.31706     0.00000     0.00000     0.00000     0.00000
   -74.30606     0.00000     0.00000     0.00000     0.00000
   -74.29506     0.00000     0.00000     0.00000     0.00000
   -74.28406     0.00000     0.00000     0.00000     0.00000
   -74.27306     0.00000     0.00000     0.00000     0.00000
   -74.26306     0.00000     0.00000     0.00000     0.00000
   -74.25206     0.00000     0.00000     0.00000     0.00000
   -74.24106     0.00000     0.00000     0.00000     0.00000
   -74.23006     0.00000     0.00000     0.00000     0.00000
   -74.21906     0.00000     0.00000     0.00000     0.00000
   -74.20806     0.00000     0.00000     0.00000     0.00000
   -74.19706     0.00000     0.00000     0.00000     0.00000
   -74.18706     0.00000     0.00000     0.00000     0.00000
   -74.17606     0.00000     0.00000     0.00000     0.00000
   -74.16506     0.00000     0.00000     0.00000     0.00000
   -74.15406     0.00000     0.00000     0.00000     0.00000
   -74.14306     0.00000     0.00000     0.00000     0.00000
   -74.13206     0.00000     0.00000     0.00000     0.00000
   -74.12206     0.00000     0.00000     0.00000     0.00000
   -74.11106     0.00000     0.00000     0.00000     0.00000
   -74.10006     0.00000     0.00000     0.00000     0.00000
   -74.08906     0.00000     0.00000     0.00000     0.00000
   -74.07806   183.99220     0.01093     0.00172     0.00000
   -74.06706     0.00000     0.00000     0.00000     0.00000
   -74.05706     0.00000     0.00000     0.00000     0.00000
   -74.04606     0.00000     0.00000     0.00000     0.00000
   -74.03506     0.00000     0.00000     0.00000     0.00000
   -74.02406   184.00064     0.01007     0.00149     0.00002
   -74.01306     0.00000     0.00000     0.00000     0.00000
   -74.00206   183.94838     0.00515     0.00123     0.00002
   -73.99206     0.00000     0.00000     0.00000     0.00000
   -73.98106     0.00000     0.00000     0.00000     0.00000
   -73.97006   184.03235     0.00638     0.00160     0.00007
   -73.95906   184.02030     0.00498     0.00169     0.00004
   -73.94806     0.00000     0.00000     0.00000     0.00000
   -73.93706     0.00000     0.00000     0.00000     0.00000
   -73.92606     0.00000     0.00000     0.00000     0.00000
   -73.91606   183.99042     0.00519     0.00179     0.00067
   -73.90506   189.48965     0.00492     0.00187     0.00046
   -73.89406    92.02223     0.00223     0.00082     0.00020
   -73.88306     0.00000     0.00000     0.00000     0.00000
   -73.87206     0.00000     0.00000     0.00000     0.00000
   -73.86106   368.19352     0.01143     0.00123     0.00104
   -73.85106     0.00000     0.00000     0.00000     0.00000
   -73.84006     0.00000     0.00000     0.00000     0.00000
   -73.82906     0.00000     0.00000     0.00000     0.00000
   -73.81806   184.05815     0.00423     0.00012     0.00049
   -73.80706     0.00000     0.00000     0.00000     0.00000
   -73.79606     0.00000     0.00000     0.00000     0.00000
   -73.78606   184.06307     0.00305     0.00139     0.00047
   -73.77506     0.00000     0.00000     0.00000     0.00000
   -73.76406     0.00000     0.00000     0.00000     0.00000
   -73.75306     0.00000     0.00000     0.00000     0.00000
   -73.74206   184.01529     0.00809     0.00002     0.00058
   -73.73106     0.00000     0.00000     0.00000     0.00000
   -73.72006     0.00000     0.00000     0.00000     0.00000
   -73.71006     0.00000     0.00000     0.00000     0.00000
   -73.69906   184.13434     0.00175     0.00003     0.00044
   -73.68806     0.00000     0.00000     0.00000     0.00000
   -73.67706     0.00000     0.00000     0.00000     0.00000
   -73.66606     0.00000     0.00000     0.00000     0.00000
   -73.65506     0.00000     0.00000     0.00000     0.00000
   -73.64506     0.00000     0.00000     0.00000     0.00000
   -73.63406   184.06358     0.00760     0.00250     0.00185
   -73.62306     0.00000     0.00000     0.00000     0.00000
   -73.61206     0.00000     0.00000     0.00000     0.00000
   -73.60106     0.00000     0.00000     0.00000     0.00000
   -73.59006     0.00000     0.00000     0.00000     0.00000
   -73.58006     0.00000     0.00000     0.00000     0.00000
   -73.56906     0.00000     0.00000     0.00000     0.00000
   -73.55806     0.00000     0.00000     0.00000     0.00000
   -73.54706     0.00000     0.00000     0.00000     0.00000
   -73.53606     0.00000     0.00000     0.00000     0.00000
   -73.52506     0.00000     0.00000     0.00000     0.00000
   -73.51406     0.00000     0.00000     0.00000     0.00000
   -73.50406     0.00000     0.00000     0.00000     0.00000
   -73.49306     0.00000     0.00000     0.00000     0.00000
   -73.48206     0.00000     0.00000     0.00000     0.00000
   -73.47106     0.00000     0.00000     0.00000     0.00000
   -73.46006     0.00000     0.00000     0.00000     0.00000
   -73.44906     0.00000     0.00000     0.00000     0.00000
   -73.43906     0.00000     0.00000     0.00000     0.00000
   -73.42806     0.00000     0.00000     0.00000     0.00000
   -73.41706     0.00000     0.00000     0.00000     0.00000
   -73.40606     0.00000     0.00000     0.00000     0.00000
   -73.39506     0.00000     0.00000     0.00000     0.00000
   -73.38406     0.00000     0.00000     0.00000     0.00000
   -73.37406     0.00000     0.00000     0.00000     0.00000
   -73.36306     0.00000     0.00000     0.00000     0.00000
   -73.35206     0.00000     0.00000     0.00000     0.00000
   -73.34106     0.00000     0.00000     0.00000     0.00000
   -73.33006     0.00000     0.00000     0.00000     0.00000
   -73.31906     0.00000     0.00000     0.00000     0.00000
   -73.30906     0.00000     0.00000     0.00000     0.00000
   -73.29806     0.00000     0.00000     0.00000     0.00000
   -73.28706     0.00000     0.00000     0.00000     0.00000
   -73.27606     0.00000     0.00000     0.00000     0.00000
   -73.26506     0.00000     0.00000     0.00000     0.00000
   -73.25406     0.00000     0.00000     0.00000     0.00000
   -73.24306     0.00000     0.00000     0.00000     0.00000
   -73.23306     0.00000     0.00000     0.00000     0.00000
   -73.22206     0.00000     0.00000     0.00000     0.00000
   -73.21106     0.00000     0.00000     0.00000     0.00000
   -73.20006     0.00000     0.00000     0.00000     0.00000
   -73.18906     0.00000     0.00000     0.00000     0.00000
   -73.17806     0.00000     0.00000     0.00000     0.00000
   -73.16806     0.00000     0.00000     0.00000     0.00000
   -73.15706     0.00000     0.00000     0.00000     0.00000
   -73.14606     0.00000     0.00000     0.00000     0.00000
   -73.13506     0.00000     0.00000     0.00000     0.00000
   -73.12406     0.00000     0.00000     0.00000     0.00000
   -73.11306     0.00000     0.00000     0.00000     0.00000
   -73.10306     0.00000     0.00000     0.00000     0.00000
   -73.09206     0.00000     0.00000     0.00000     0.00000
   -73.08106     0.00000     0.00000     0.00000     0.00000
   -73.07006     0.00000     0.00000     0.00000     0.00000
   -73.05906     0.00000     0.00000     0.00000     0.00000
   -73.04806     0.00000     0.00000     0.00000     0.00000
   -73.03706     0.00000     0.00000     0.00000     0.00000
   -73.02706     0.00000     0.00000     0.00000     0.00000
   -73.01606     0.00000     0.00000     0.00000     0.00000
   -73.00506     0.00000     0.00000     0.00000     0.00000
   -72.99406     0.00000     0.00000     0.00000     0.00000
   -72.98306     0.00000     0.00000     0.00000     0.00000
   -72.97206     0.00000     0.00000     0.00000     0.00000
   -72.96206     0.00000     0.00000     0.00000     0.00000
   -72.95106     0.00000     0.00000     0.00000     0.00000
   -72.94006     0.00000     0.00000     0.00000     0.00000
   -72.92906     0.00000     0.00000     0.00000     0.00000
   -72.91806     0.00000     0.00000     0.00000     0.00000
   -72.90706     0.00000     0.00000     0.00000     0.00000
   -72.89706     0.00000     0.00000     0.00000     0.00000
   -72.88606     0.00000     0.00000     0.00000     0.00000
   -72.87506     0.00000     0.00000     0.00000     0.00000
   -72.86406     0.00000     0.00000     0.00000     0.00000
   -72.85306     0.00000     0.00000     0.00000     0.00000
   -72.84206     0.00000     0.00000     0.00000     0.00000
   -72.83106     0.00000     0.00000     0.00000     0.00000
   -72.82106     0.00000     0.00000     0.00000     0.00000
   -72.81006     0.00000     0.00000     0.00000     0.00000
   -72.79906     0.00000     0.00000     0.00000     0.00000
   -72.78806     0.00000     0.00000     0.00000     0.00000
   -72.77706     0.00000     0.00000     0.00000     0.00000
   -72.76606     0.00000     0.00000     0.00000     0.00000
   -72.75606     0.00000     0.00000     0.00000     0.00000
   -72.74506     0.00000     0.00000     0.00000     0.00000
   -72.73406     0.00000     0.00000     0.00000     0.00000
   -72.72306     0.00000     0.00000     0.00000     0.00000
   -72.71206     0.00000     0.00000     0.00000     0.00000
   -72.70106     0.00000     0.00000     0.00000     0.00000
   -72.69106     0.00000     0.00000     0.00000     0.00000
   -72.68006     0.00000     0.00000     0.00000     0.00000
   -72.66906     0.00000     0.00000     0.00000     0.00000
   -72.65806     0.00000     0.00000     0.00000     0.00000
   -72.64706     0.00000     0.00000     0.00000     0.00000
   -72.63606     0.00000     0.00000     0.00000     0.00000
   -72.62606     0.00000     0.00000     0.00000     0.00000
   -72.61506     0.00000     0.00000     0.00000     0.00000
   -72.60406     0.00000     0.00000     0.00000     0.00000
   -72.59306     0.00000     0.00000     0.00000     0.00000
   -72.58206     0.00000     0.00000     0.00000     0.00000
   -72.57106     0.00000     0.00000     0.00000     0.00000
   -72.56006     0.00000     0.00000     0.00000     0.00000
   -72.55006     0.00000     0.00000     0.00000     0.00000
   -72.53906     0.00000     0.00000     0.00000     0.00000
   -72.52806     0.00000     0.00000     0.00000     0.00000
   -72.51706     0.00000     0.00000     0.00000     0.00000
   -72.50606     0.00000     0.00000     0.00000     0.00000
   -72.49506     0.00000     0.00000     0.00000     0.00000
   -72.48506     0.00000     0.00000     0.00000     0.00000
   -72.47406     0.00000     0.00000     0.00000     0.00000
   -72.46306     0.00000     0.00000     0.00000     0.00000
   -72.45206     0.00000     0.00000     0.00000     0.00000
   -72.44106     0.00000     0.00000     0.00000     0.00000
