     #Energy       W_all      Mo_all      Re_all      Ti_all
   -65.47141     0.00000     0.00000     0.00000     0.00000
   -65.46041     0.00000     0.00000     0.00000     0.00000
   -65.44841     0.00000     0.00000     0.00000     0.00000
   -65.43741     0.00000     0.00000     0.00000     0.00000
   -65.42541     0.00000     0.00000     0.00000     0.00000
   -65.41441     0.00000     0.00000     0.00000     0.00000
   -65.40241     0.00000     0.00000     0.00000     0.00000
   -65.39141     0.00000     0.00000     0.00000     0.00000
   -65.37941     0.00000     0.00000     0.00000     0.00000
   -65.36841     0.00000     0.00000     0.00000     0.00000
   -65.35641     0.00000     0.00000     0.00000     0.00000
   -65.34541     0.00000     0.00000     0.00000     0.00000
   -65.33341     0.00000     0.00000     0.00000     0.00000
   -65.32241     0.00000     0.00000     0.00000     0.00000
   -65.31141     0.00000     0.00000     0.00000     0.00000
   -65.29941     0.00000     0.00000     0.00000     0.00000
   -65.28841     0.00000     0.00000     0.00000     0.00000
   -65.27641     0.00000     0.00000     0.00000     0.00000
   -65.26541     0.00000     0.00000     0.00000     0.00000
   -65.25341     0.00000     0.00000     0.00000     0.00000
   -65.24241     0.00000     0.00000     0.00000     0.00000
   -65.23041     0.00000     0.00000     0.00000     0.00000
   -65.21941     0.00000     0.00000     0.00000     0.00000
   -65.20741     0.00000     0.00000     0.00000     0.00000
   -65.19641     0.00000     0.00000     0.00000     0.00000
   -65.18441     0.00000     0.00000     0.00000     0.00000
   -65.17341     0.00000     0.00000     0.00000     0.00000
   -65.16141     0.00000     0.00000     0.00000     0.00000
   -65.15041     0.00000     0.00000     0.00000     0.00000
   -65.13841     0.00000     0.00000     0.00000     0.00000
   -65.12741     0.00000     0.00000     0.00000     0.00000
   -65.11541     0.00000     0.00000     0.00000     0.00000
   -65.10441     0.00000     0.00000     0.00000     0.00000
   -65.09341     0.00000     0.00000     0.00000     0.00000
   -65.08141     0.00000     0.00000     0.00000     0.00000
   -65.07041     0.00000     0.00000     0.00000     0.00000
   -65.05841     0.00000     0.00000     0.00000     0.00000
   -65.04741     0.00000     0.00000     0.00000     0.00000
   -65.03541     0.00000     0.00000     0.00000     0.00000
   -65.02441     0.00000     0.00000     0.00000     0.00000
   -65.01241     0.00000     0.00000     0.00000     0.00000
   -65.00141     0.00000     0.00000     0.00000     0.00000
   -64.98941     0.00000     0.00000     0.00000     0.00000
   -64.97841     0.00000     0.00000     0.00000     0.00000
   -64.96641     0.00000     0.00000     0.00000     0.00000
   -64.95541     0.00000     0.00000     0.00000     0.00000
   -64.94341     0.00000     0.00000     0.00000     0.00000
   -64.93241     0.00000     0.00000     0.00000     0.00000
   -64.92041     0.00000     0.00000     0.00000     0.00000
   -64.90941     0.00000     0.00000     0.00000     0.00000
   -64.89741     0.00000     0.00000     0.00000     0.00000
   -64.88641     0.00000     0.00000     0.00000     0.00000
   -64.87541     0.00000     0.00000     0.00000     0.00000
   -64.86341     0.00000     0.00000     0.00000     0.00000
   -64.85241     0.00000     0.00000     0.00000     0.00000
   -64.84041     0.00000     0.00000     0.00000     0.00000
   -64.82941     0.00000     0.00000     0.00000     0.00000
   -64.81741     0.00000     0.00000     0.00000     0.00000
   -64.80641     0.00000     0.00000     0.00000     0.00000
   -64.79441     0.00000     0.00000     0.00000     0.00000
   -64.78341     0.00000     0.00000     0.00000     0.00000
   -64.77141     0.00000     0.00000     0.00000     0.00000
   -64.76041     0.00000     0.00000     0.00000     0.00000
   -64.74841     0.00000     0.00000     0.00000     0.00000
   -64.73741     0.00000     0.00000     0.00000     0.00000
   -64.72541     0.00000     0.00000     0.00000     0.00000
   -64.71441     0.00000     0.00000     0.00000     0.00000
   -64.70241     0.00000     0.00000     0.00000     0.00000
   -64.69141     0.00000     0.00000     0.00000     0.00000
   -64.68041     0.00000     0.00000     0.00000     0.00000
   -64.66841     0.00000     0.00000     0.00000     0.00000
   -64.65741     0.00000     0.00000     0.00000     0.00000
   -64.64541     0.00000     0.00000     0.00000     0.00000
   -64.63441     0.00000     0.00000     0.00000     0.00000
   -64.62241     0.00000     0.00000     0.00000     0.00000
   -64.61141     0.00000     0.00000     0.00000     0.00000
   -64.59941     0.00000     0.00000     0.00000     0.00000
   -64.58841     0.00000     0.00000     0.00000     0.00000
   -64.57641     0.00000     0.00000     0.00000     0.00000
   -64.56541     0.00000     0.00000     0.00000     0.00000
   -64.55341     0.00000     0.00000     0.00000     0.00000
   -64.54241     0.00000     0.00000     0.00000     0.00000
   -64.53041     0.00000     0.00000     0.00000     0.00000
   -64.51941     0.00000     0.00000     0.00000     0.00000
   -64.50741     0.00000     0.00000     0.00000     0.00000
   -64.49641     0.00000     0.00000     0.00000     0.00000
   -64.48441     0.00000     0.00000     0.00000     0.00000
   -64.47341     0.00000     0.00000     0.00000     0.00000
   -64.46241     0.00000     0.00000     0.00000     0.00000
   -64.45041     0.00000     0.00000     0.00000     0.00000
   -64.43941     0.00000     0.00000     0.00000     0.00000
   -64.42741     0.00000     0.00000     0.00000     0.00000
   -64.41641     0.00000     0.00000     0.00000     0.00000
   -64.40441     0.00000     0.00000     0.00000     0.00000
   -64.39341     0.00000     0.00000     0.00000     0.00000
   -64.38141     0.00000     0.00000     0.00000     0.00000
   -64.37041     0.00000     0.00000     0.00000     0.00000
   -64.35841     0.00000     0.00000     0.00000     0.00000
   -64.34741     0.00000     0.00000     0.00000     0.00000
   -64.33541     0.00000     0.00000     0.00000     0.00000
   -64.32441     0.00000     0.00000     0.00000     0.00000
   -64.31241     0.00000     0.00000     0.00000     0.00000
   -64.30141     0.00000     0.00000     0.00000     0.00000
   -64.28941     0.00000     0.00000     0.00000     0.00000
   -64.27841     0.00000     0.00000     0.00000     0.00000
   -64.26641     0.00000     0.00000     0.00000     0.00000
   -64.25541     0.00000     0.00000     0.00000     0.00000
   -64.24441     0.00000     0.00000     0.00000     0.00000
   -64.23241     0.00000     0.00000     0.00000     0.00000
   -64.22141     0.00000     0.00000     0.00000     0.00000
   -64.20941     0.00000     0.00000     0.00000     0.00000
   -64.19841     0.00000     0.00000     0.00000     0.00000
   -64.18641     0.00000     0.00000     0.00000     0.00000
   -64.17541     0.00000     0.00000     0.00000     0.00000
   -64.16341     0.00000     0.00000     0.00000     0.00000
   -64.15241     0.00000     0.00000     0.00000     0.00000
   -64.14041     0.00000     0.00000     0.00000     0.00000
   -64.12941     0.00000     0.00000     0.00000     0.00000
   -64.11741     0.00000     0.00000     0.00000     0.00000
   -64.10641     0.00000     0.00000     0.00000     0.00000
   -64.09441     0.00000     0.00000     0.00000     0.00000
   -64.08341     0.00000     0.00000     0.00000     0.00000
   -64.07141     0.00000     0.00000     0.00000     0.00000
   -64.06041     0.00000     0.00000     0.00000     0.00000
   -64.04841     0.00000     0.00000     0.00000     0.00000
   -64.03741     0.00000     0.00000     0.00000     0.00000
   -64.02641     0.00000     0.00000     0.00000     0.00000
   -64.01441     0.00000     0.00000     0.00000     0.00000
   -64.00341     0.00000     0.00000     0.00000     0.00000
   -63.99141     0.00000     0.00000     0.00000     0.00000
   -63.98041     0.00000     0.00000     0.00000     0.00000
   -63.96841     0.00000     0.00000     0.00000     0.00000
   -63.95741     0.00000     0.00000     0.00000     0.00000
   -63.94541     0.00000     0.00000     0.00000     0.00000
   -63.93441     0.00000     0.00000     0.00000     0.00000
   -63.92241     0.00000     0.00000     0.00000     0.00000
   -63.91141     0.00000     0.00000     0.00000     0.00000
   -63.89941     0.00000     0.00000     0.00000     0.00000
   -63.88841     0.00000     0.00000     0.00000     0.00000
   -63.87641     0.00000     0.00000     0.00000     0.00000
   -63.86541     0.00000     0.00000     0.00000     0.00000
   -63.85341     0.00000     0.00000     0.00000     0.00000
   -63.84241     0.00000     0.00000     0.00000     0.00000
   -63.83041     0.00000     0.00000     0.00000     0.00000
   -63.81941     0.00000     0.00000     0.00000     0.00000
   -63.80841     0.00000     0.00000     0.00000     0.00000
   -63.79641     0.00000     0.00000     0.00000     0.00000
   -63.78541     0.00000     0.00000     0.00000     0.00000
   -63.77341     0.00000     0.00000     0.00000     0.00000
   -63.76241     0.00000     0.00000     0.00000     0.00000
   -63.75041     0.00000     0.00000     0.00000     0.00000
   -63.73941     0.00000     0.00000     0.00000     0.00000
   -63.72741     0.00000     0.00000     0.00000     0.00000
   -63.71641     0.00000     0.00000     0.00000     0.00000
   -63.70441     0.00000     0.00000     0.00000     0.00000
   -63.69341     0.00000     0.00000     0.00000     0.00000
   -63.68141     0.00000     0.00000     0.00000     0.00000
   -63.67041     0.00000     0.00000     0.00000     0.00000
   -63.65841     0.00000     0.00000     0.00000     0.00000
   -63.64741     0.00000     0.00000     0.00000     0.00000
   -63.63541     0.00000     0.00000     0.00000     0.00000
   -63.62441     0.00000     0.00000     0.00000     0.00000
   -63.61241     0.00000     0.00000     0.00000     0.00000
   -63.60141     0.00000     0.00000     0.00000     0.00000
   -63.59041     0.00000     0.00000     0.00000     0.00000
   -63.57841     0.00000     0.00000     0.00000     0.00000
   -63.56741     0.00000     0.00000     0.00000     0.00000
   -63.55541     0.00000     0.00000     0.00000     0.00000
   -63.54441     0.00000     0.00000     0.00000     0.00000
   -63.53241     0.00000     0.00000     0.00000     0.00000
   -63.52141     0.00000     0.00000     0.00000     0.00000
   -63.50941     0.00000     0.00000     0.00000     0.00000
   -63.49841     0.00000     0.00000     0.00000     0.00000
   -63.48641     0.00000     0.00000     0.00000     0.00000
   -63.47541     0.00000     0.00000     0.00000     0.00000
   -63.46341     0.00000     0.00000     0.00000     0.00000
   -63.45241     0.00000     0.00000     0.00000     0.00000
   -63.44041     0.00000     0.00000     0.00000     0.00000
   -63.42941     0.00000     0.00000     0.00000     0.00000
   -63.41741     0.00000     0.00000     0.00000     0.00000
   -63.40641     0.00000     0.00000     0.00000     0.00000
   -63.39441     0.00000     0.00000     0.00000     0.00000
   -63.38341     0.00000     0.00000     0.00000     0.00000
   -63.37241     0.00000     0.00000     0.00000     0.00000
   -63.36041     0.00000     0.00000     0.00000     0.00000
   -63.34941     0.00000     0.00000     0.00000     0.00000
   -63.33741     0.00000     0.00000     0.00000     0.00000
   -63.32641     0.00000     0.00000     0.00000     0.00000
   -63.31441     0.00000     0.00000     0.00000     0.00000
   -63.30341     0.00000     0.00000     0.00000     0.00000
   -63.29141     0.00000     0.00000     0.00000     0.00000
   -63.28041     0.00000     0.00000     0.00000     0.00000
   -63.26841     0.00000     0.00000     0.00000     0.00000
   -63.25741     0.00000     0.00000     0.00000     0.00000
   -63.24541     0.00000     0.00000     0.00000     0.00000
   -63.23441     0.00000     0.00000     0.00000     0.00000
   -63.22241     0.00000     0.00000     0.00000     0.00000
   -63.21141     0.00000     0.00000     0.00000     0.00000
   -63.19941     0.00000     0.00000     0.00000     0.00000
   -63.18841     0.00000     0.00000     0.00000     0.00000
   -63.17641     0.00000     0.00000     0.00000     0.00000
   -63.16541     0.00000     0.00000     0.00000     0.00000
   -63.15441     0.00000     0.00000     0.00000     0.00000
   -63.14241     0.00000     0.00000     0.00000     0.00000
   -63.13141     0.00000     0.00000     0.00000     0.00000
   -63.11941     0.00000     0.00000     0.00000     0.00000
   -63.10841     0.00000     0.00000     0.00000     0.00000
   -63.09641     0.00000     0.00000     0.00000     0.00000
   -63.08541     0.00000     0.00000     0.00000     0.00000
   -63.07341     0.00000     0.00000     0.00000     0.00000
   -63.06241     0.00000     0.00000     0.00000     0.00000
   -63.05041     0.00000     0.00000     0.00000     0.00000
   -63.03941     0.00000     0.00000     0.00000     0.00000
   -63.02741     0.00000     0.00000     0.00000     0.00000
   -63.01641     0.00000     0.00000     0.00000     0.00000
   -63.00441     0.00000     0.00000     0.00000     0.00000
   -62.99341     0.00000     0.00000     0.00000     0.00000
   -62.98141     0.00000     0.00000     0.00000     0.00000
   -62.97041     0.00000     0.00000     0.00000     0.00000
   -62.95841     0.00000     0.00000     0.00000     0.00000
   -62.94741     0.00000     0.00000     0.00000     0.00000
   -62.93641     0.00000     0.00000     0.00000     0.00000
   -62.92441     0.00000     0.00000     0.00000     0.00000
   -62.91341     0.00000     0.00000     0.00000     0.00000
   -62.90141     0.00000     0.00000     0.00000     0.00000
   -62.89041     0.00000     0.00000     0.00000     0.00000
   -62.87841     0.00000     0.00000     0.00000     0.00000
   -62.86741     0.00000     0.00000     0.00000     0.00000
   -62.85541     0.00000     0.00000     0.00000     0.00000
   -62.84441     0.00000     0.00000     0.00000     0.00000
   -62.83241     0.00000     0.00000     0.00000     0.00000
   -62.82141     0.00000     0.00000     0.00000     0.00000
   -62.80941     0.00000     0.00000     0.00000     0.00000
   -62.79841     0.00000     0.00000     0.00000     0.00000
   -62.78641     0.00000     0.00000     0.00000     0.00000
   -62.77541     0.00000     0.00000     0.00000     0.00000
   -62.76341     0.00000     0.00000     0.00000     0.00000
   -62.75241     0.00000     0.00000     0.00000     0.00000
   -62.74041     0.00000     0.00000     0.00000     0.00000
   -62.72941     0.00000     0.00000     0.00000     0.00000
   -62.71841     0.00000     0.00000     0.00000     0.00000
   -62.70641     0.00000     0.00000     0.00000     0.00000
   -62.69541     0.00000     0.00000     0.00000     0.00000
   -62.68341     0.00000     0.00000     0.00000     0.00000
   -62.67241     0.00000     0.00000     0.00000     0.00000
   -62.66041     0.00000     0.00000     0.00000     0.00000
   -62.64941     0.00000     0.00000     0.00000     0.00000
   -62.63741     0.00000     0.00000     0.00000     0.00000
   -62.62641     0.00000     0.00000     0.00000     0.00000
   -62.61441     0.00000     0.00000     0.00000     0.00000
   -62.60341     0.00000     0.00000     0.00000     0.00000
   -62.59141     0.00000     0.00000     0.00000     0.00000
   -62.58041     0.00000     0.00000     0.00000     0.00000
   -62.56841     0.00000     0.00000     0.00000     0.00000
   -62.55741     0.00000     0.00000     0.00000     0.00000
   -62.54541     0.00000     0.00000     0.00000     0.00000
   -62.53441     0.00000     0.00000     0.00000     0.00000
   -62.52241     0.00000     0.00000     0.00000     0.00000
   -62.51141     0.00000     0.00000     0.00000     0.00000
   -62.50041     0.00000     0.00000     0.00000     0.00000
   -62.48841     0.00000     0.00000     0.00000     0.00000
   -62.47741     0.00000     0.00000     0.00000     0.00000
   -62.46541     0.00000     0.00000     0.00000     0.00000
   -62.45441     0.00000     0.00000     0.00000     0.00000
   -62.44241     0.00000     0.00000     0.00000     0.00000
   -62.43141     0.00000     0.00000     0.00000     0.00000
   -62.41941     0.00000     0.00000     0.00000     0.00000
   -62.40841     0.00000     0.00000     0.00000     0.00000
   -62.39641     0.00000     0.00000     0.00000     0.00000
   -62.38541     0.00000     0.00000     0.00000     0.00000
   -62.37341     0.00000     0.00000     0.00000     0.00000
   -62.36241     0.00000     0.00000     0.00000     0.00000
   -62.35041     0.00000     0.00000     0.00000     0.00000
   -62.33941     0.00000     0.00000     0.00000     0.00000
   -62.32741     0.00000     0.00000     0.00000     0.00000
   -62.31641     0.00000     0.00000     0.00000     0.00000
   -62.30441     0.00000     0.00000     0.00000     0.00000
   -62.29341     0.00000     0.00000     0.00000     0.00000
   -62.28241     0.00000     0.00000     0.00000     0.00000
   -62.27041     0.00000     0.00000     0.00000     0.00000
   -62.25941     0.00000     0.00000     0.00000     0.00000
   -62.24741     0.00000     0.00000     0.00000     0.00000
   -62.23641     0.00000     0.00000     0.00000     0.00000
   -62.22441     0.00000     0.00000     0.00000     0.00000
   -62.21341     0.00000     0.00000     0.00000     0.00000
   -62.20141     0.00000     0.00000     0.00000     0.00000
   -62.19041     0.00000     0.00000     0.00000     0.00000
   -62.17841     0.00000     0.00000     0.00000     0.00000
   -62.16741     0.00000     0.00000     0.00000     0.00000
   -62.15541     0.00000     0.00000     0.00000     0.00000
   -62.14441     0.00000     0.00000     0.00000     0.00000
   -62.13241     0.00000     0.00000     0.00000     0.00000
   -62.12141     0.00000     0.00000     0.00000     0.00000
   -62.10941     0.00000     0.00000     0.00000     0.00000
   -62.09841     0.00000     0.00000     0.00000     0.00000
   -62.08641     0.00000     0.00000     0.00000     0.00000
   -62.07541     0.00000     0.00000     0.00000     0.00000
   -62.06441     0.00000     0.00000     0.00000     0.00000
   -62.05241     0.00000     0.00000     0.00000     0.00000
   -62.04141     0.00000     0.00000     0.00000     0.00000
   -62.02941     0.00000     0.00000     0.00000     0.00000
   -62.01841     0.00000     0.00000     0.00000     0.00000
   -62.00641     0.00000     0.00000     0.00000     0.00000
   -61.99541     0.00000     0.00000     0.00000     0.00000
   -61.98341     0.00000     0.00000     0.00000     0.00000
   -61.97241     0.00000     0.00000     0.00000     0.00000
   -61.96041     0.00000     0.00000     0.00000     0.00000
   -61.94941     0.00000     0.00000     0.00000     0.00000
   -61.93741     0.00000     0.00000     0.00000     0.00000
   -61.92641     0.00000     0.00000     0.00000     0.00000
   -61.91441     0.00000     0.00000     0.00000     0.00000
   -61.90341     0.00000     0.00000     0.00000     0.00000
   -61.89141     0.00000     0.00000     0.00000     0.00000
   -61.88041     0.00000     0.00000     0.00000     0.00000
   -61.86841     0.00000     0.00000     0.00000     0.00000
   -61.85741     0.00000     0.00000     0.00000     0.00000
   -61.84641     0.00000     0.00000     0.00000     0.00000
   -61.83441     0.00000     0.00000     0.00000     0.00000
   -61.82341     0.00000     0.00000     0.00000     0.00000
   -61.81141     0.00000     0.00000     0.00000     0.00000
   -61.80041     0.00000     0.00000     0.00000     0.00000
   -61.78841     0.00000     0.00000     0.00000     0.00000
   -61.77741     0.00000     0.00000     0.00000     0.00000
   -61.76541     0.00000     0.00000     0.00000     0.00000
   -61.75441     0.00000     0.00000     0.00000     0.00000
   -61.74241     0.00000     0.00000     0.00000     0.00000
   -61.73141     0.00000     0.00000     0.00000     0.00000
   -61.71941     0.00000     0.00000     0.00000     0.00000
   -61.70841     0.00000     0.00000     0.00000     0.00000
   -61.69641     0.00000     0.00000     0.00000     0.00000
   -61.68541     0.00000     0.00000     0.00000     0.00000
   -61.67341     0.00000     0.00000     0.00000     0.00000
   -61.66241     0.00000     0.00000     0.00000     0.00000
   -61.65041     0.00000     0.00000     0.00000     0.00000
   -61.63941     0.00000     0.00000     0.00000     0.00000
   -61.62841     0.00000     0.00000     0.00000     0.00000
   -61.61641     0.00000     0.00000     0.00000     0.00000
   -61.60541     0.00000     0.00000     0.00000     0.00000
   -61.59341     0.00000     0.00000     0.00000     0.00000
   -61.58241     0.00000     0.00000     0.00000     0.00000
   -61.57041     0.00000     0.00000     0.00000     0.00000
   -61.55941     0.00000     0.00000     0.00000     0.00000
   -61.54741     0.00000     0.00000     0.00000     0.00000
   -61.53641     0.00000     0.00000     0.00000     0.00000
   -61.52441     0.00000     0.00000     0.00000     0.00000
   -61.51341     0.00000     0.00000     0.00000     0.00000
   -61.50141     0.00000     0.00000     0.00000     0.00000
   -61.49041     0.00000     0.00000     0.00000     0.00000
   -61.47841     0.00000     0.00000     0.00000     0.00000
   -61.46741     0.00000     0.00000     0.00000     0.00000
   -61.45541     0.00000     0.00000     0.00000     0.00000
   -61.44441     0.00000     0.00000     0.00000     0.00000
   -61.43241     0.00000     0.00000     0.00000     0.00000
   -61.42141     0.00000     0.00000     0.00000     0.00000
   -61.41041     0.00000     0.00000     0.00000     0.00000
   -61.39841     0.00000     0.00000     0.00000     0.00000
   -61.38741     0.00000     0.00000     0.00000     0.00000
   -61.37541     0.00000     0.00000     0.00000     0.00000
   -61.36441     0.00000     0.00000     0.00000     0.00000
   -61.35241     0.00000     0.00000     0.00000     0.00000
   -61.34141     0.00000     0.00000     0.00000     0.00000
   -61.32941     0.00000     0.00000     0.00000     0.00000
   -61.31841     0.00000     0.00000     0.00000     0.00000
   -61.30641     0.00000     0.00000     0.00000     0.00000
   -61.29541     0.00000     0.00000     0.00000     0.00000
   -61.28341     0.00000     0.00000     0.00000     0.00000
   -61.27241     0.00000     0.00000     0.00000     0.00000
   -61.26041     0.00000     0.00000     0.00000     0.00000
   -61.24941     0.00000     0.00000     0.00000     0.00000
   -61.23741     0.00000     0.00000     0.00000     0.00000
   -61.22641     0.00000     0.00000     0.00000     0.00000
   -61.21441     0.00000     0.00000     0.00000     0.00000
   -61.20341     0.00000     0.00000     0.00000     0.00000
   -61.19241     0.00000     0.00000     0.00000     0.00000
   -61.18041     0.00000     0.00000     0.00000     0.00000
   -61.16941     0.00000     0.00000     0.00000     0.00000
   -61.15741     0.00000     0.00000     0.00000     0.00000
   -61.14641     0.00000     0.00000     0.00000     0.00000
   -61.13441     0.00000     0.00000     0.00000     0.00000
   -61.12341     0.00000     0.00000     0.00000     0.00000
   -61.11141     0.00000     0.00000     0.00000     0.00000
   -61.10041     0.00000     0.00000     0.00000     0.00000
   -61.08841     0.00000     0.00000     0.00000     0.00000
   -61.07741     0.00000     0.00000     0.00000     0.00000
   -61.06541     0.00000     0.00000     0.00000     0.00000
   -61.05441     0.00000     0.00000     0.00000     0.00000
   -61.04241     0.00000     0.00000     0.00000     0.00000
   -61.03141     0.00000     0.00000     0.00000     0.00000
   -61.01941     0.01171   173.49716     0.01068     0.00136
   -61.00841     0.00000     0.00000     0.00000     0.00000
   -60.99641     0.00000     0.00000     0.00000     0.00000
   -60.98541     0.00000     0.00000     0.00000     0.00000
   -60.97441     0.00000     0.00000     0.00000     0.00000
   -60.96241     0.08319   889.19551     0.03778     0.02448
   -60.95141     0.00809    86.79364     0.00374     0.00234
   -60.93941     0.00000     0.00000     0.00000     0.00000
   -60.92841     0.00000     0.00000     0.00000     0.00000
   -60.91641     0.00000     0.00000     0.00000     0.00000
   -60.90541     0.00000     0.00000     0.00000     0.00000
   -60.89341     0.00000     0.00000     0.00000     0.00000
   -60.88241     0.00000     0.00000     0.00000     0.00000
   -60.87041     0.00000     0.00000     0.00000     0.00000
   -60.85941     0.00000     0.00000     0.00000     0.00000
   -60.84741     0.00000     0.00000     0.00000     0.00000
   -60.83641     0.01345   173.72062     0.00775     0.00603
   -60.82441     0.01975   173.61652     0.00753     0.00662
   -60.81341     0.01135   173.54785     0.01252     0.01451
   -60.80141     0.00000     0.00000     0.00000     0.00000
   -60.79041     0.00000     0.00000     0.00000     0.00000
   -60.77841     0.00000     0.00000     0.00000     0.00000
   -60.76741     0.00000     0.00000     0.00000     0.00000
   -60.75641     0.02009   173.52450     0.00383     0.01108
   -60.74441     0.00959   173.71577     0.00807     0.01072
   -60.73341     0.00000     0.00000     0.00000     0.00000
   -60.72141     0.01171   173.52323     0.00673     0.01793
   -60.71041     0.01036   173.59446     0.00468     0.01459
   -60.69841     0.00000     0.00000     0.00000     0.00000
   -60.68741     0.00000     0.00000     0.00000     0.00000
   -60.67541     0.00000     0.00000     0.00000     0.00000
   -60.66441     0.00918   173.63212     0.00361     0.01455
   -60.65241     0.00000     0.00000     0.00000     0.00000
   -60.64141     0.00000     0.00000     0.00000     0.00000
   -60.62941     0.00000     0.00000     0.00000     0.00000
   -60.61841     0.00842   173.71592     0.00360     0.00847
   -60.60641     0.00000     0.00000     0.00000     0.00000
   -60.59541     0.00000     0.00000     0.00000     0.00000
   -60.58341     0.00478   173.69719     0.00766     0.02002
   -60.57241     0.00623   173.79251     0.00364     0.01816
   -60.56141     0.00000     0.00000     0.00000     0.00000
   -60.54941     0.01066   173.65426     0.00343     0.01562
   -60.53841     0.00000     0.00000     0.00000     0.00000
   -60.52641     0.00000     0.00000     0.00000     0.00000
   -60.51541     0.00000     0.00000     0.00000     0.00000
   -60.50341     0.00000     0.00000     0.00000     0.00000
   -60.49241     0.01963   173.63799     0.00030     0.02210
   -60.48041     0.00000     0.00000     0.00000     0.00000
   -60.46941     0.00000     0.00000     0.00000     0.00000
   -60.45741     0.00000     0.00000     0.00000     0.00000
   -60.44641     0.00000     0.00000     0.00000     0.00000
   -60.43441     0.00000     0.00000     0.00000     0.00000
   -60.42341     0.00000     0.00000     0.00000     0.00000
   -60.41141     0.00000     0.00000     0.00000     0.00000
   -60.40041     0.00000     0.00000     0.00000     0.00000
   -60.38841     0.00000     0.00000     0.00000     0.00000
   -60.37741     0.00000     0.00000     0.00000     0.00000
   -60.36541     0.00000     0.00000     0.00000     0.00000
   -60.35441     0.00000     0.00000     0.00000     0.00000
   -60.34341     0.00000     0.00000     0.00000     0.00000
   -60.33141     0.00000     0.00000     0.00000     0.00000
   -60.32041     0.00000     0.00000     0.00000     0.00000
   -60.30841     0.00000     0.00000     0.00000     0.00000
   -60.29741     0.00000     0.00000     0.00000     0.00000
   -60.28541     0.00000     0.00000     0.00000     0.00000
   -60.27441     0.00000     0.00000     0.00000     0.00000
   -60.26241     0.00000     0.00000     0.00000     0.00000
   -60.25141     0.00000     0.00000     0.00000     0.00000
   -60.23941     0.00000     0.00000     0.00000     0.00000
   -60.22841     0.00000     0.00000     0.00000     0.00000
   -60.21641     0.00000     0.00000     0.00000     0.00000
   -60.20541     0.00000     0.00000     0.00000     0.00000
   -60.19341     0.00000     0.00000     0.00000     0.00000
   -60.18241     0.00000     0.00000     0.00000     0.00000
   -60.17041     0.00000     0.00000     0.00000     0.00000
   -60.15941     0.00000     0.00000     0.00000     0.00000
   -60.14741     0.00000     0.00000     0.00000     0.00000
   -60.13641     0.00000     0.00000     0.00000     0.00000
   -60.12541     0.00000     0.00000     0.00000     0.00000
   -60.11341     0.00000     0.00000     0.00000     0.00000
   -60.10241     0.00000     0.00000     0.00000     0.00000
   -60.09041     0.00000     0.00000     0.00000     0.00000
   -60.07941     0.00000     0.00000     0.00000     0.00000
   -60.06741     0.00000     0.00000     0.00000     0.00000
   -60.05641     0.00000     0.00000     0.00000     0.00000
   -60.04441     0.00000     0.00000     0.00000     0.00000
   -60.03341     0.00000     0.00000     0.00000     0.00000
   -60.02141     0.00000     0.00000     0.00000     0.00000
   -60.01041     0.00000     0.00000     0.00000     0.00000
   -59.99841     0.00000     0.00000     0.00000     0.00000
   -59.98741     0.00000     0.00000     0.00000     0.00000
   -59.97541     0.00000     0.00000     0.00000     0.00000
   -59.96441     0.00000     0.00000     0.00000     0.00000
   -59.95241     0.00000     0.00000     0.00000     0.00000
   -59.94141     0.00000     0.00000     0.00000     0.00000
   -59.92941     0.00000     0.00000     0.00000     0.00000
   -59.91841     0.00000     0.00000     0.00000     0.00000
   -59.90741     0.00000     0.00000     0.00000     0.00000
   -59.89541     0.00000     0.00000     0.00000     0.00000
   -59.88441     0.00000     0.00000     0.00000     0.00000
   -59.87241     0.00000     0.00000     0.00000     0.00000
   -59.86141     0.00000     0.00000     0.00000     0.00000
   -59.84941     0.00000     0.00000     0.00000     0.00000
   -59.83841     0.00000     0.00000     0.00000     0.00000
   -59.82641     0.00000     0.00000     0.00000     0.00000
   -59.81541     0.00000     0.00000     0.00000     0.00000
   -59.80341     0.00000     0.00000     0.00000     0.00000
   -59.79241     0.00000     0.00000     0.00000     0.00000
   -59.78041     0.00000     0.00000     0.00000     0.00000
   -59.76941     0.00000     0.00000     0.00000     0.00000
   -59.75741     0.00000     0.00000     0.00000     0.00000
   -59.74641     0.00000     0.00000     0.00000     0.00000
   -59.73441     0.00000     0.00000     0.00000     0.00000
   -59.72341     0.00000     0.00000     0.00000     0.00000
   -59.71141     0.00000     0.00000     0.00000     0.00000
   -59.70041     0.00000     0.00000     0.00000     0.00000
   -59.68941     0.00000     0.00000     0.00000     0.00000
   -59.67741     0.00000     0.00000     0.00000     0.00000
   -59.66641     0.00000     0.00000     0.00000     0.00000
   -59.65441     0.00000     0.00000     0.00000     0.00000
   -59.64341     0.00000     0.00000     0.00000     0.00000
   -59.63141     0.00000     0.00000     0.00000     0.00000
   -59.62041     0.00000     0.00000     0.00000     0.00000
   -59.60841     0.00000     0.00000     0.00000     0.00000
   -59.59741     0.00000     0.00000     0.00000     0.00000
   -59.58541     0.00000     0.00000     0.00000     0.00000
   -59.57441     0.00000     0.00000     0.00000     0.00000
   -59.56241     0.00000     0.00000     0.00000     0.00000
   -59.55141     0.00000     0.00000     0.00000     0.00000
