     #Energy       W_all      Mo_all      Pd_all      Ti_all
   -76.35328     0.00000     0.00000     0.00000     0.00000
   -76.34228     0.00000     0.00000     0.00000     0.00000
   -76.33228     0.00000     0.00000     0.00000     0.00000
   -76.32128     0.00000     0.00000     0.00000     0.00000
   -76.31028     0.00000     0.00000     0.00000     0.00000
   -76.30028     0.00000     0.00000     0.00000     0.00000
   -76.28928     0.00000     0.00000     0.00000     0.00000
   -76.27828     0.00000     0.00000     0.00000     0.00000
   -76.26828     0.00000     0.00000     0.00000     0.00000
   -76.25728     0.00000     0.00000     0.00000     0.00000
   -76.24628     0.00000     0.00000     0.00000     0.00000
   -76.23628     0.00000     0.00000     0.00000     0.00000
   -76.22528     0.00000     0.00000     0.00000     0.00000
   -76.21428     0.00000     0.00000     0.00000     0.00000
   -76.20428     0.00000     0.00000     0.00000     0.00000
   -76.19328     0.00000     0.00000     0.00000     0.00000
   -76.18228     0.00000     0.00000     0.00000     0.00000
   -76.17228     0.00000     0.00000     0.00000     0.00000
   -76.16128     0.00000     0.00000     0.00000     0.00000
   -76.15028     0.00000     0.00000     0.00000     0.00000
   -76.14028     0.00000     0.00000     0.00000     0.00000
   -76.12928     0.00000     0.00000     0.00000     0.00000
   -76.11828     0.00000     0.00000     0.00000     0.00000
   -76.10828     0.00000     0.00000     0.00000     0.00000
   -76.09728     0.00000     0.00000     0.00000     0.00000
   -76.08628     0.00000     0.00000     0.00000     0.00000
   -76.07628     0.00000     0.00000     0.00000     0.00000
   -76.06528     0.00000     0.00000     0.00000     0.00000
   -76.05528     0.00000     0.00000     0.00000     0.00000
   -76.04428     0.00000     0.00000     0.00000     0.00000
   -76.03328     0.00000     0.00000     0.00000     0.00000
   -76.02328     0.00000     0.00000     0.00000     0.00000
   -76.01228     0.00000     0.00000     0.00000     0.00000
   -76.00128     0.00000     0.00000     0.00000     0.00000
   -75.99128     0.00000     0.00000     0.00000     0.00000
   -75.98028     0.00000     0.00000     0.00000     0.00000
   -75.96928     0.00000     0.00000     0.00000     0.00000
   -75.95928     0.00000     0.00000     0.00000     0.00000
   -75.94828     0.00000     0.00000     0.00000     0.00000
   -75.93728     0.00000     0.00000     0.00000     0.00000
   -75.92728     0.00000     0.00000     0.00000     0.00000
   -75.91628     0.00000     0.00000     0.00000     0.00000
   -75.90528     0.00000     0.00000     0.00000     0.00000
   -75.89528     0.00000     0.00000     0.00000     0.00000
   -75.88428     0.00000     0.00000     0.00000     0.00000
   -75.87328     0.00000     0.00000     0.00000     0.00000
   -75.86328     0.00000     0.00000     0.00000     0.00000
   -75.85228     0.00000     0.00000     0.00000     0.00000
   -75.84128     0.00000     0.00000     0.00000     0.00000
   -75.83128     0.00000     0.00000     0.00000     0.00000
   -75.82028     0.00000     0.00000     0.00000     0.00000
   -75.80928     0.00000     0.00000     0.00000     0.00000
   -75.79928     0.00000     0.00000     0.00000     0.00000
   -75.78828     0.00000     0.00000     0.00000     0.00000
   -75.77728     0.00000     0.00000     0.00000     0.00000
   -75.76728     0.00000     0.00000     0.00000     0.00000
   -75.75628     0.00000     0.00000     0.00000     0.00000
   -75.74628     0.00000     0.00000     0.00000     0.00000
   -75.73528     0.00000     0.00000     0.00000     0.00000
   -75.72428     0.00000     0.00000     0.00000     0.00000
   -75.71428     0.00000     0.00000     0.00000     0.00000
   -75.70328     0.00000     0.00000     0.00000     0.00000
   -75.69228     0.00000     0.00000     0.00000     0.00000
   -75.68228     0.00000     0.00000     0.00000     0.00000
   -75.67128     0.00000     0.00000     0.00000     0.00000
   -75.66028     0.00000     0.00000     0.00000     0.00000
   -75.65028     0.00000     0.00000     0.00000     0.00000
   -75.63928     0.00000     0.00000     0.00000     0.00000
   -75.62828     0.00000     0.00000     0.00000     0.00000
   -75.61828     0.00000     0.00000     0.00000     0.00000
   -75.60728     0.00000     0.00000     0.00000     0.00000
   -75.59628     0.00000     0.00000     0.00000     0.00000
   -75.58628     0.00000     0.00000     0.00000     0.00000
   -75.57528     0.00000     0.00000     0.00000     0.00000
   -75.56428     0.00000     0.00000     0.00000     0.00000
   -75.55428     0.00000     0.00000     0.00000     0.00000
   -75.54328     0.00000     0.00000     0.00000     0.00000
   -75.53228     0.00000     0.00000     0.00000     0.00000
   -75.52228     0.00000     0.00000     0.00000     0.00000
   -75.51128     0.00000     0.00000     0.00000     0.00000
   -75.50028     0.00000     0.00000     0.00000     0.00000
   -75.49028     0.00000     0.00000     0.00000     0.00000
   -75.47928     0.00000     0.00000     0.00000     0.00000
   -75.46828     0.00000     0.00000     0.00000     0.00000
   -75.45828     0.00000     0.00000     0.00000     0.00000
   -75.44728     0.00000     0.00000     0.00000     0.00000
   -75.43728     0.00000     0.00000     0.00000     0.00000
   -75.42628     0.00000     0.00000     0.00000     0.00000
   -75.41528     0.00000     0.00000     0.00000     0.00000
   -75.40528     0.00000     0.00000     0.00000     0.00000
   -75.39428     0.00000     0.00000     0.00000     0.00000
   -75.38328     0.00000     0.00000     0.00000     0.00000
   -75.37328     0.00000     0.00000     0.00000     0.00000
   -75.36228     0.00000     0.00000     0.00000     0.00000
   -75.35128     0.00000     0.00000     0.00000     0.00000
   -75.34128     0.00000     0.00000     0.00000     0.00000
   -75.33028     0.00000     0.00000     0.00000     0.00000
   -75.31928     0.00000     0.00000     0.00000     0.00000
   -75.30928     0.00000     0.00000     0.00000     0.00000
   -75.29828     0.00000     0.00000     0.00000     0.00000
   -75.28728     0.00000     0.00000     0.00000     0.00000
   -75.27728     0.00000     0.00000     0.00000     0.00000
   -75.26628     0.00000     0.00000     0.00000     0.00000
   -75.25528     0.00000     0.00000     0.00000     0.00000
   -75.24528     0.00000     0.00000     0.00000     0.00000
   -75.23428     0.00000     0.00000     0.00000     0.00000
   -75.22328     0.00000     0.00000     0.00000     0.00000
   -75.21328     0.00000     0.00000     0.00000     0.00000
   -75.20228     0.00000     0.00000     0.00000     0.00000
   -75.19128     0.00000     0.00000     0.00000     0.00000
   -75.18128     0.00000     0.00000     0.00000     0.00000
   -75.17028     0.00000     0.00000     0.00000     0.00000
   -75.15928     0.00000     0.00000     0.00000     0.00000
   -75.14928     0.00000     0.00000     0.00000     0.00000
   -75.13828     0.00000     0.00000     0.00000     0.00000
   -75.12828     0.00000     0.00000     0.00000     0.00000
   -75.11728     0.00000     0.00000     0.00000     0.00000
   -75.10628     0.00000     0.00000     0.00000     0.00000
   -75.09628     0.00000     0.00000     0.00000     0.00000
   -75.08528     0.00000     0.00000     0.00000     0.00000
   -75.07428     0.00000     0.00000     0.00000     0.00000
   -75.06428     0.00000     0.00000     0.00000     0.00000
   -75.05328     0.00000     0.00000     0.00000     0.00000
   -75.04228     0.00000     0.00000     0.00000     0.00000
   -75.03228     0.00000     0.00000     0.00000     0.00000
   -75.02128     0.00000     0.00000     0.00000     0.00000
   -75.01028     0.00000     0.00000     0.00000     0.00000
   -75.00028     0.00000     0.00000     0.00000     0.00000
   -74.98928     0.00000     0.00000     0.00000     0.00000
   -74.97828     0.00000     0.00000     0.00000     0.00000
   -74.96828     0.00000     0.00000     0.00000     0.00000
   -74.95728     0.00000     0.00000     0.00000     0.00000
   -74.94628     0.00000     0.00000     0.00000     0.00000
   -74.93628     0.00000     0.00000     0.00000     0.00000
   -74.92528     0.00000     0.00000     0.00000     0.00000
   -74.91428     0.00000     0.00000     0.00000     0.00000
   -74.90428     0.00000     0.00000     0.00000     0.00000
   -74.89328     0.00000     0.00000     0.00000     0.00000
   -74.88228     0.00000     0.00000     0.00000     0.00000
   -74.87228     0.00000     0.00000     0.00000     0.00000
   -74.86128     0.00000     0.00000     0.00000     0.00000
   -74.85028     0.00000     0.00000     0.00000     0.00000
   -74.84028     0.00000     0.00000     0.00000     0.00000
   -74.82928     0.00000     0.00000     0.00000     0.00000
   -74.81928     0.00000     0.00000     0.00000     0.00000
   -74.80828     0.00000     0.00000     0.00000     0.00000
   -74.79728     0.00000     0.00000     0.00000     0.00000
   -74.78728     0.00000     0.00000     0.00000     0.00000
   -74.77628     0.00000     0.00000     0.00000     0.00000
   -74.76528     0.00000     0.00000     0.00000     0.00000
   -74.75528     0.00000     0.00000     0.00000     0.00000
   -74.74428     0.00000     0.00000     0.00000     0.00000
   -74.73328     0.00000     0.00000     0.00000     0.00000
   -74.72328     0.00000     0.00000     0.00000     0.00000
   -74.71228     0.00000     0.00000     0.00000     0.00000
   -74.70128     0.00000     0.00000     0.00000     0.00000
   -74.69128     0.00000     0.00000     0.00000     0.00000
   -74.68028     0.00000     0.00000     0.00000     0.00000
   -74.66928     0.00000     0.00000     0.00000     0.00000
   -74.65928     0.00000     0.00000     0.00000     0.00000
   -74.64828     0.00000     0.00000     0.00000     0.00000
   -74.63728     0.00000     0.00000     0.00000     0.00000
   -74.62728     0.00000     0.00000     0.00000     0.00000
   -74.61628     0.00000     0.00000     0.00000     0.00000
   -74.60528     0.00000     0.00000     0.00000     0.00000
   -74.59528     0.00000     0.00000     0.00000     0.00000
   -74.58428     0.00000     0.00000     0.00000     0.00000
   -74.57328     0.00000     0.00000     0.00000     0.00000
   -74.56328     0.00000     0.00000     0.00000     0.00000
   -74.55228     0.00000     0.00000     0.00000     0.00000
   -74.54128     0.00000     0.00000     0.00000     0.00000
   -74.53128     0.00000     0.00000     0.00000     0.00000
   -74.52028     0.00000     0.00000     0.00000     0.00000
   -74.50928     0.00000     0.00000     0.00000     0.00000
   -74.49928     0.00000     0.00000     0.00000     0.00000
   -74.48828     0.00000     0.00000     0.00000     0.00000
   -74.47828     0.00000     0.00000     0.00000     0.00000
   -74.46728     0.00000     0.00000     0.00000     0.00000
   -74.45628     0.00000     0.00000     0.00000     0.00000
   -74.44628     0.00000     0.00000     0.00000     0.00000
   -74.43528     0.00000     0.00000     0.00000     0.00000
   -74.42428     0.00000     0.00000     0.00000     0.00000
   -74.41428     0.00000     0.00000     0.00000     0.00000
   -74.40328     0.00000     0.00000     0.00000     0.00000
   -74.39228     0.00000     0.00000     0.00000     0.00000
   -74.38228     0.00000     0.00000     0.00000     0.00000
   -74.37128     0.00000     0.00000     0.00000     0.00000
   -74.36028     0.00000     0.00000     0.00000     0.00000
   -74.35028     0.00000     0.00000     0.00000     0.00000
   -74.33928     0.00000     0.00000     0.00000     0.00000
   -74.32828     0.00000     0.00000     0.00000     0.00000
   -74.31828     0.00000     0.00000     0.00000     0.00000
   -74.30728     0.00000     0.00000     0.00000     0.00000
   -74.29628     0.00000     0.00000     0.00000     0.00000
   -74.28628     0.00000     0.00000     0.00000     0.00000
   -74.27528     0.00000     0.00000     0.00000     0.00000
   -74.26428     0.00000     0.00000     0.00000     0.00000
   -74.25428     0.00000     0.00000     0.00000     0.00000
   -74.24328     0.00000     0.00000     0.00000     0.00000
   -74.23228     0.00000     0.00000     0.00000     0.00000
   -74.22228     0.00000     0.00000     0.00000     0.00000
   -74.21128     0.00000     0.00000     0.00000     0.00000
   -74.20028     0.00000     0.00000     0.00000     0.00000
   -74.19028     0.00000     0.00000     0.00000     0.00000
   -74.17928     0.00000     0.00000     0.00000     0.00000
   -74.16928     0.00000     0.00000     0.00000     0.00000
   -74.15828     0.00000     0.00000     0.00000     0.00000
   -74.14728     0.00000     0.00000     0.00000     0.00000
   -74.13728     0.00000     0.00000     0.00000     0.00000
   -74.12628     0.00000     0.00000     0.00000     0.00000
   -74.11528     0.00000     0.00000     0.00000     0.00000
   -74.10528     0.00000     0.00000     0.00000     0.00000
   -74.09428     0.00000     0.00000     0.00000     0.00000
   -74.08328   187.21161     0.00461     0.00601     0.00003
   -74.07328     0.00000     0.00000     0.00000     0.00000
   -74.06228     0.00000     0.00000     0.00000     0.00000
   -74.05128   187.08770     0.00393     0.00290     0.00003
   -74.04128     0.00000     0.00000     0.00000     0.00000
   -74.03028   187.23363     0.00467     0.00138     0.00003
   -74.01928     0.00000     0.00000     0.00000     0.00000
   -74.00928     0.00000     0.00000     0.00000     0.00000
   -73.99828     0.00000     0.00000     0.00000     0.00000
   -73.98728   374.38792     0.01120     0.00523     0.00063
   -73.97728   187.25783     0.00574     0.00167     0.00013
   -73.96628   187.25148     0.00497     0.00116     0.00003
   -73.95528     0.00000     0.00000     0.00000     0.00000
   -73.94528   187.24000     0.00679     0.00242     0.00013
   -73.93428   187.22792     0.00518     0.00660     0.00111
   -73.92328   561.85433     0.01826     0.00718     0.00075
   -73.91328     0.00000     0.00000     0.00000     0.00000
   -73.90228   374.47138     0.01782     0.00313     0.00065
   -73.89128   187.29777     0.00762     0.00072     0.00029
   -73.88128   374.54294     0.01706     0.00180     0.00064
   -73.87028     0.00000     0.00000     0.00000     0.00000
   -73.86028   187.31011     0.00690     0.00061     0.00004
   -73.84928     0.00000     0.00000     0.00000     0.00000
   -73.83828     0.00000     0.00000     0.00000     0.00000
   -73.82828   187.31285     0.00343     0.00160     0.00003
   -73.81728     0.00000     0.00000     0.00000     0.00000
   -73.80628     0.00000     0.00000     0.00000     0.00000
   -73.79628     0.00000     0.00000     0.00000     0.00000
   -73.78528     0.00000     0.00000     0.00000     0.00000
   -73.77428     0.00000     0.00000     0.00000     0.00000
   -73.76428     0.00000     0.00000     0.00000     0.00000
   -73.75328     0.00000     0.00000     0.00000     0.00000
   -73.74228     0.00000     0.00000     0.00000     0.00000
   -73.73228     0.00000     0.00000     0.00000     0.00000
   -73.72128     0.00000     0.00000     0.00000     0.00000
   -73.71028     0.00000     0.00000     0.00000     0.00000
   -73.70028     0.00000     0.00000     0.00000     0.00000
   -73.68928     0.00000     0.00000     0.00000     0.00000
   -73.67828     0.00000     0.00000     0.00000     0.00000
   -73.66828     0.00000     0.00000     0.00000     0.00000
   -73.65728     0.00000     0.00000     0.00000     0.00000
   -73.64628     0.00000     0.00000     0.00000     0.00000
   -73.63628     0.00000     0.00000     0.00000     0.00000
   -73.62528     0.00000     0.00000     0.00000     0.00000
   -73.61428     0.00000     0.00000     0.00000     0.00000
   -73.60428     0.00000     0.00000     0.00000     0.00000
   -73.59328     0.00000     0.00000     0.00000     0.00000
   -73.58228     0.00000     0.00000     0.00000     0.00000
   -73.57228     0.00000     0.00000     0.00000     0.00000
   -73.56128   187.22925     0.00315     0.00148     0.00263
   -73.55128     0.00000     0.00000     0.00000     0.00000
   -73.54028     0.00000     0.00000     0.00000     0.00000
   -73.52928     0.00000     0.00000     0.00000     0.00000
   -73.51928     0.00000     0.00000     0.00000     0.00000
   -73.50828     0.00000     0.00000     0.00000     0.00000
   -73.49728     0.00000     0.00000     0.00000     0.00000
   -73.48728     0.00000     0.00000     0.00000     0.00000
   -73.47628     0.00000     0.00000     0.00000     0.00000
   -73.46528     0.00000     0.00000     0.00000     0.00000
   -73.45528     0.00000     0.00000     0.00000     0.00000
   -73.44428     0.00000     0.00000     0.00000     0.00000
   -73.43328     0.00000     0.00000     0.00000     0.00000
   -73.42328     0.00000     0.00000     0.00000     0.00000
   -73.41228     0.00000     0.00000     0.00000     0.00000
   -73.40128     0.00000     0.00000     0.00000     0.00000
   -73.39128     0.00000     0.00000     0.00000     0.00000
   -73.38028     0.00000     0.00000     0.00000     0.00000
   -73.36928     0.00000     0.00000     0.00000     0.00000
   -73.35928     0.00000     0.00000     0.00000     0.00000
   -73.34828     0.00000     0.00000     0.00000     0.00000
   -73.33728     0.00000     0.00000     0.00000     0.00000
   -73.32728     0.00000     0.00000     0.00000     0.00000
   -73.31628     0.00000     0.00000     0.00000     0.00000
   -73.30528     0.00000     0.00000     0.00000     0.00000
   -73.29528     0.00000     0.00000     0.00000     0.00000
   -73.28428     0.00000     0.00000     0.00000     0.00000
   -73.27328     0.00000     0.00000     0.00000     0.00000
   -73.26328     0.00000     0.00000     0.00000     0.00000
   -73.25228     0.00000     0.00000     0.00000     0.00000
   -73.24228     0.00000     0.00000     0.00000     0.00000
   -73.23128     0.00000     0.00000     0.00000     0.00000
   -73.22028     0.00000     0.00000     0.00000     0.00000
   -73.21028     0.00000     0.00000     0.00000     0.00000
   -73.19928     0.00000     0.00000     0.00000     0.00000
   -73.18828     0.00000     0.00000     0.00000     0.00000
   -73.17828     0.00000     0.00000     0.00000     0.00000
   -73.16728     0.00000     0.00000     0.00000     0.00000
   -73.15628     0.00000     0.00000     0.00000     0.00000
   -73.14628     0.00000     0.00000     0.00000     0.00000
   -73.13528     0.00000     0.00000     0.00000     0.00000
   -73.12428     0.00000     0.00000     0.00000     0.00000
   -73.11428     0.00000     0.00000     0.00000     0.00000
   -73.10328     0.00000     0.00000     0.00000     0.00000
   -73.09228     0.00000     0.00000     0.00000     0.00000
   -73.08228     0.00000     0.00000     0.00000     0.00000
   -73.07128     0.00000     0.00000     0.00000     0.00000
   -73.06028     0.00000     0.00000     0.00000     0.00000
   -73.05028     0.00000     0.00000     0.00000     0.00000
   -73.03928     0.00000     0.00000     0.00000     0.00000
   -73.02828     0.00000     0.00000     0.00000     0.00000
   -73.01828     0.00000     0.00000     0.00000     0.00000
   -73.00728     0.00000     0.00000     0.00000     0.00000
   -72.99628     0.00000     0.00000     0.00000     0.00000
   -72.98628     0.00000     0.00000     0.00000     0.00000
   -72.97528     0.00000     0.00000     0.00000     0.00000
   -72.96428     0.00000     0.00000     0.00000     0.00000
   -72.95428     0.00000     0.00000     0.00000     0.00000
   -72.94328     0.00000     0.00000     0.00000     0.00000
   -72.93228     0.00000     0.00000     0.00000     0.00000
   -72.92228     0.00000     0.00000     0.00000     0.00000
   -72.91128     0.00000     0.00000     0.00000     0.00000
   -72.90128     0.00000     0.00000     0.00000     0.00000
   -72.89028     0.00000     0.00000     0.00000     0.00000
   -72.87928     0.00000     0.00000     0.00000     0.00000
   -72.86928     0.00000     0.00000     0.00000     0.00000
   -72.85828     0.00000     0.00000     0.00000     0.00000
   -72.84728     0.00000     0.00000     0.00000     0.00000
   -72.83728     0.00000     0.00000     0.00000     0.00000
   -72.82628     0.00000     0.00000     0.00000     0.00000
   -72.81528     0.00000     0.00000     0.00000     0.00000
   -72.80528     0.00000     0.00000     0.00000     0.00000
   -72.79428     0.00000     0.00000     0.00000     0.00000
   -72.78328     0.00000     0.00000     0.00000     0.00000
   -72.77328     0.00000     0.00000     0.00000     0.00000
   -72.76228     0.00000     0.00000     0.00000     0.00000
   -72.75128     0.00000     0.00000     0.00000     0.00000
   -72.74128     0.00000     0.00000     0.00000     0.00000
   -72.73028     0.00000     0.00000     0.00000     0.00000
   -72.71928     0.00000     0.00000     0.00000     0.00000
   -72.70928     0.00000     0.00000     0.00000     0.00000
   -72.69828     0.00000     0.00000     0.00000     0.00000
   -72.68728     0.00000     0.00000     0.00000     0.00000
   -72.67728     0.00000     0.00000     0.00000     0.00000
   -72.66628     0.00000     0.00000     0.00000     0.00000
   -72.65528     0.00000     0.00000     0.00000     0.00000
   -72.64528     0.00000     0.00000     0.00000     0.00000
   -72.63428     0.00000     0.00000     0.00000     0.00000
   -72.62328     0.00000     0.00000     0.00000     0.00000
   -72.61328     0.00000     0.00000     0.00000     0.00000
   -72.60228     0.00000     0.00000     0.00000     0.00000
   -72.59228     0.00000     0.00000     0.00000     0.00000
   -72.58128     0.00000     0.00000     0.00000     0.00000
   -72.57028     0.00000     0.00000     0.00000     0.00000
   -72.56028     0.00000     0.00000     0.00000     0.00000
   -72.54928     0.00000     0.00000     0.00000     0.00000
   -72.53828     0.00000     0.00000     0.00000     0.00000
   -72.52828     0.00000     0.00000     0.00000     0.00000
   -72.51728     0.00000     0.00000     0.00000     0.00000
   -72.50628     0.00000     0.00000     0.00000     0.00000
   -72.49628     0.00000     0.00000     0.00000     0.00000
   -72.48528     0.00000     0.00000     0.00000     0.00000
   -72.47428     0.00000     0.00000     0.00000     0.00000
