     #Energy       W_all      Mo_all      Pd_all
   -76.02287     0.00000     0.00000     0.00000
   -76.01287     0.00000     0.00000     0.00000
   -76.00187     0.00000     0.00000     0.00000
   -75.99087     0.00000     0.00000     0.00000
   -75.98087     0.00000     0.00000     0.00000
   -75.96987     0.00000     0.00000     0.00000
   -75.95987     0.00000     0.00000     0.00000
   -75.94887     0.00000     0.00000     0.00000
   -75.93787     0.00000     0.00000     0.00000
   -75.92787     0.00000     0.00000     0.00000
   -75.91687     0.00000     0.00000     0.00000
   -75.90587     0.00000     0.00000     0.00000
   -75.89587     0.00000     0.00000     0.00000
   -75.88487     0.00000     0.00000     0.00000
   -75.87487     0.00000     0.00000     0.00000
   -75.86387     0.00000     0.00000     0.00000
   -75.85287     0.00000     0.00000     0.00000
   -75.84287     0.00000     0.00000     0.00000
   -75.83187     0.00000     0.00000     0.00000
   -75.82187     0.00000     0.00000     0.00000
   -75.81087     0.00000     0.00000     0.00000
   -75.79987     0.00000     0.00000     0.00000
   -75.78987     0.00000     0.00000     0.00000
   -75.77887     0.00000     0.00000     0.00000
   -75.76887     0.00000     0.00000     0.00000
   -75.75787     0.00000     0.00000     0.00000
   -75.74687     0.00000     0.00000     0.00000
   -75.73687     0.00000     0.00000     0.00000
   -75.72587     0.00000     0.00000     0.00000
   -75.71587     0.00000     0.00000     0.00000
   -75.70487     0.00000     0.00000     0.00000
   -75.69387     0.00000     0.00000     0.00000
   -75.68387     0.00000     0.00000     0.00000
   -75.67287     0.00000     0.00000     0.00000
   -75.66287     0.00000     0.00000     0.00000
   -75.65187     0.00000     0.00000     0.00000
   -75.64087     0.00000     0.00000     0.00000
   -75.63087     0.00000     0.00000     0.00000
   -75.61987     0.00000     0.00000     0.00000
   -75.60887     0.00000     0.00000     0.00000
   -75.59887     0.00000     0.00000     0.00000
   -75.58787     0.00000     0.00000     0.00000
   -75.57787     0.00000     0.00000     0.00000
   -75.56687     0.00000     0.00000     0.00000
   -75.55587     0.00000     0.00000     0.00000
   -75.54587     0.00000     0.00000     0.00000
   -75.53487     0.00000     0.00000     0.00000
   -75.52487     0.00000     0.00000     0.00000
   -75.51387     0.00000     0.00000     0.00000
   -75.50287     0.00000     0.00000     0.00000
   -75.49287     0.00000     0.00000     0.00000
   -75.48187     0.00000     0.00000     0.00000
   -75.47187     0.00000     0.00000     0.00000
   -75.46087     0.00000     0.00000     0.00000
   -75.44987     0.00000     0.00000     0.00000
   -75.43987     0.00000     0.00000     0.00000
   -75.42887     0.00000     0.00000     0.00000
   -75.41887     0.00000     0.00000     0.00000
   -75.40787     0.00000     0.00000     0.00000
   -75.39687     0.00000     0.00000     0.00000
   -75.38687     0.00000     0.00000     0.00000
   -75.37587     0.00000     0.00000     0.00000
   -75.36587     0.00000     0.00000     0.00000
   -75.35487     0.00000     0.00000     0.00000
   -75.34387     0.00000     0.00000     0.00000
   -75.33387     0.00000     0.00000     0.00000
   -75.32287     0.00000     0.00000     0.00000
   -75.31187     0.00000     0.00000     0.00000
   -75.30187     0.00000     0.00000     0.00000
   -75.29087     0.00000     0.00000     0.00000
   -75.28087     0.00000     0.00000     0.00000
   -75.26987     0.00000     0.00000     0.00000
   -75.25887     0.00000     0.00000     0.00000
   -75.24887     0.00000     0.00000     0.00000
   -75.23787     0.00000     0.00000     0.00000
   -75.22787     0.00000     0.00000     0.00000
   -75.21687     0.00000     0.00000     0.00000
   -75.20587     0.00000     0.00000     0.00000
   -75.19587     0.00000     0.00000     0.00000
   -75.18487     0.00000     0.00000     0.00000
   -75.17487     0.00000     0.00000     0.00000
   -75.16387     0.00000     0.00000     0.00000
   -75.15287     0.00000     0.00000     0.00000
   -75.14287     0.00000     0.00000     0.00000
   -75.13187     0.00000     0.00000     0.00000
   -75.12187     0.00000     0.00000     0.00000
   -75.11087     0.00000     0.00000     0.00000
   -75.09987     0.00000     0.00000     0.00000
   -75.08987     0.00000     0.00000     0.00000
   -75.07887     0.00000     0.00000     0.00000
   -75.06887     0.00000     0.00000     0.00000
   -75.05787     0.00000     0.00000     0.00000
   -75.04687     0.00000     0.00000     0.00000
   -75.03687     0.00000     0.00000     0.00000
   -75.02587     0.00000     0.00000     0.00000
   -75.01487     0.00000     0.00000     0.00000
   -75.00487     0.00000     0.00000     0.00000
   -74.99387     0.00000     0.00000     0.00000
   -74.98387     0.00000     0.00000     0.00000
   -74.97287     0.00000     0.00000     0.00000
   -74.96187     0.00000     0.00000     0.00000
   -74.95187     0.00000     0.00000     0.00000
   -74.94087     0.00000     0.00000     0.00000
   -74.93087     0.00000     0.00000     0.00000
   -74.91987     0.00000     0.00000     0.00000
   -74.90887     0.00000     0.00000     0.00000
   -74.89887     0.00000     0.00000     0.00000
   -74.88787     0.00000     0.00000     0.00000
   -74.87787     0.00000     0.00000     0.00000
   -74.86687     0.00000     0.00000     0.00000
   -74.85587     0.00000     0.00000     0.00000
   -74.84587     0.00000     0.00000     0.00000
   -74.83487     0.00000     0.00000     0.00000
   -74.82487     0.00000     0.00000     0.00000
   -74.81387     0.00000     0.00000     0.00000
   -74.80287     0.00000     0.00000     0.00000
   -74.79287     0.00000     0.00000     0.00000
   -74.78187     0.00000     0.00000     0.00000
   -74.77187     0.00000     0.00000     0.00000
   -74.76087     0.00000     0.00000     0.00000
   -74.74987     0.00000     0.00000     0.00000
   -74.73987     0.00000     0.00000     0.00000
   -74.72887     0.00000     0.00000     0.00000
   -74.71787     0.00000     0.00000     0.00000
   -74.70787     0.00000     0.00000     0.00000
   -74.69687     0.00000     0.00000     0.00000
   -74.68687     0.00000     0.00000     0.00000
   -74.67587     0.00000     0.00000     0.00000
   -74.66487     0.00000     0.00000     0.00000
   -74.65487     0.00000     0.00000     0.00000
   -74.64387     0.00000     0.00000     0.00000
   -74.63387     0.00000     0.00000     0.00000
   -74.62287     0.00000     0.00000     0.00000
   -74.61187     0.00000     0.00000     0.00000
   -74.60187     0.00000     0.00000     0.00000
   -74.59087     0.00000     0.00000     0.00000
   -74.58087     0.00000     0.00000     0.00000
   -74.56987     0.00000     0.00000     0.00000
   -74.55887     0.00000     0.00000     0.00000
   -74.54887     0.00000     0.00000     0.00000
   -74.53787     0.00000     0.00000     0.00000
   -74.52787     0.00000     0.00000     0.00000
   -74.51687     0.00000     0.00000     0.00000
   -74.50587     0.00000     0.00000     0.00000
   -74.49587     0.00000     0.00000     0.00000
   -74.48487     0.00000     0.00000     0.00000
   -74.47487     0.00000     0.00000     0.00000
   -74.46387     0.00000     0.00000     0.00000
   -74.45287     0.00000     0.00000     0.00000
   -74.44287     0.00000     0.00000     0.00000
   -74.43187     0.00000     0.00000     0.00000
   -74.42087     0.00000     0.00000     0.00000
   -74.41087     0.00000     0.00000     0.00000
   -74.39987     0.00000     0.00000     0.00000
   -74.38987     0.00000     0.00000     0.00000
   -74.37887     0.00000     0.00000     0.00000
   -74.36787     0.00000     0.00000     0.00000
   -74.35787     0.00000     0.00000     0.00000
   -74.34687     0.00000     0.00000     0.00000
   -74.33687     0.00000     0.00000     0.00000
   -74.32587     0.00000     0.00000     0.00000
   -74.31487     0.00000     0.00000     0.00000
   -74.30487     0.00000     0.00000     0.00000
   -74.29387     0.00000     0.00000     0.00000
   -74.28387     0.00000     0.00000     0.00000
   -74.27287     0.00000     0.00000     0.00000
   -74.26187     0.00000     0.00000     0.00000
   -74.25187     0.00000     0.00000     0.00000
   -74.24087     0.00000     0.00000     0.00000
   -74.23087     0.00000     0.00000     0.00000
   -74.21987     0.00000     0.00000     0.00000
   -74.20887     0.00000     0.00000     0.00000
   -74.19887     0.00000     0.00000     0.00000
   -74.18787     0.00000     0.00000     0.00000
   -74.17787     0.00000     0.00000     0.00000
   -74.16687     0.00000     0.00000     0.00000
   -74.15587     0.00000     0.00000     0.00000
   -74.14587   188.02366     0.00602     0.00378
   -74.13487   188.09478     0.00817     0.00236
   -74.12387   188.13079     0.00601     0.00211
   -74.11387   188.09896     0.00654     0.00007
   -74.10287     0.00000     0.00000     0.00000
   -74.09287     0.00000     0.00000     0.00000
   -74.08187     0.00000     0.00000     0.00000
   -74.07087   188.07606     0.00775     0.00015
   -74.06087   188.01935     0.00664     0.00233
   -74.04987     0.00000     0.00000     0.00000
   -74.03987   564.26999     0.02552     0.00523
   -74.02887     0.00000     0.00000     0.00000
   -74.01787   376.03779     0.01069     0.00473
   -74.00787   188.04980     0.00652     0.00056
   -73.99687   188.12124     0.00709     0.00181
   -73.98687   188.11638     0.00381     0.00115
   -73.97587     0.00000     0.00000     0.00000
   -73.96487   188.08969     0.00508     0.00112
   -73.95487   376.27063     0.01693     0.00276
   -73.94387     0.00000     0.00000     0.00000
   -73.93387   376.34755     0.01268     0.00028
   -73.92287     0.00000     0.00000     0.00000
   -73.91187     0.00000     0.00000     0.00000
   -73.90187     0.00000     0.00000     0.00000
   -73.89087   188.18434     0.00476     0.00012
   -73.88087     0.00000     0.00000     0.00000
   -73.86987   188.13255     0.00240     0.00114
   -73.85887   188.16261     0.00060     0.00141
   -73.84887   188.15608     0.00640     0.00271
   -73.83787   188.09129     0.00961     0.00102
   -73.82687     0.00000     0.00000     0.00000
   -73.81687     0.00000     0.00000     0.00000
   -73.80587     0.00000     0.00000     0.00000
   -73.79587     0.00000     0.00000     0.00000
   -73.78487     0.00000     0.00000     0.00000
   -73.77387     0.00000     0.00000     0.00000
   -73.76387     0.00000     0.00000     0.00000
   -73.75287     0.00000     0.00000     0.00000
   -73.74287     0.00000     0.00000     0.00000
   -73.73187     0.00000     0.00000     0.00000
   -73.72087     0.00000     0.00000     0.00000
   -73.71087     0.00000     0.00000     0.00000
   -73.69987     0.00000     0.00000     0.00000
   -73.68987     0.00000     0.00000     0.00000
   -73.67887     0.00000     0.00000     0.00000
   -73.66787     0.00000     0.00000     0.00000
   -73.65787     0.00000     0.00000     0.00000
   -73.64687     0.00000     0.00000     0.00000
   -73.63687     0.00000     0.00000     0.00000
   -73.62587     0.00000     0.00000     0.00000
   -73.61487     0.00000     0.00000     0.00000
   -73.60487     0.00000     0.00000     0.00000
   -73.59387     0.00000     0.00000     0.00000
   -73.58387     0.00000     0.00000     0.00000
   -73.57287     0.00000     0.00000     0.00000
   -73.56187     0.00000     0.00000     0.00000
   -73.55187     0.00000     0.00000     0.00000
   -73.54087     0.00000     0.00000     0.00000
   -73.52987     0.00000     0.00000     0.00000
   -73.51987     0.00000     0.00000     0.00000
   -73.50887     0.00000     0.00000     0.00000
   -73.49887     0.00000     0.00000     0.00000
   -73.48787     0.00000     0.00000     0.00000
   -73.47687     0.00000     0.00000     0.00000
   -73.46687     0.00000     0.00000     0.00000
   -73.45587     0.00000     0.00000     0.00000
   -73.44587     0.00000     0.00000     0.00000
   -73.43487     0.00000     0.00000     0.00000
   -73.42387     0.00000     0.00000     0.00000
   -73.41387     0.00000     0.00000     0.00000
   -73.40287     0.00000     0.00000     0.00000
   -73.39287     0.00000     0.00000     0.00000
   -73.38187     0.00000     0.00000     0.00000
   -73.37087     0.00000     0.00000     0.00000
   -73.36087     0.00000     0.00000     0.00000
   -73.34987     0.00000     0.00000     0.00000
   -73.33987     0.00000     0.00000     0.00000
   -73.32887     0.00000     0.00000     0.00000
   -73.31787     0.00000     0.00000     0.00000
   -73.30787     0.00000     0.00000     0.00000
   -73.29687     0.00000     0.00000     0.00000
   -73.28687     0.00000     0.00000     0.00000
   -73.27587     0.00000     0.00000     0.00000
   -73.26487     0.00000     0.00000     0.00000
   -73.25487     0.00000     0.00000     0.00000
   -73.24387     0.00000     0.00000     0.00000
   -73.23287     0.00000     0.00000     0.00000
   -73.22287     0.00000     0.00000     0.00000
   -73.21187     0.00000     0.00000     0.00000
   -73.20187     0.00000     0.00000     0.00000
   -73.19087     0.00000     0.00000     0.00000
   -73.17987     0.00000     0.00000     0.00000
   -73.16987     0.00000     0.00000     0.00000
   -73.15887     0.00000     0.00000     0.00000
   -73.14887     0.00000     0.00000     0.00000
   -73.13787     0.00000     0.00000     0.00000
   -73.12687     0.00000     0.00000     0.00000
   -73.11687     0.00000     0.00000     0.00000
   -73.10587     0.00000     0.00000     0.00000
   -73.09587     0.00000     0.00000     0.00000
   -73.08487     0.00000     0.00000     0.00000
   -73.07387     0.00000     0.00000     0.00000
   -73.06387     0.00000     0.00000     0.00000
   -73.05287     0.00000     0.00000     0.00000
   -73.04287     0.00000     0.00000     0.00000
   -73.03187     0.00000     0.00000     0.00000
   -73.02087     0.00000     0.00000     0.00000
   -73.01087     0.00000     0.00000     0.00000
   -72.99987     0.00000     0.00000     0.00000
   -72.98987     0.00000     0.00000     0.00000
   -72.97887     0.00000     0.00000     0.00000
   -72.96787     0.00000     0.00000     0.00000
   -72.95787     0.00000     0.00000     0.00000
   -72.94687     0.00000     0.00000     0.00000
   -72.93587     0.00000     0.00000     0.00000
   -72.92587     0.00000     0.00000     0.00000
   -72.91487     0.00000     0.00000     0.00000
   -72.90487     0.00000     0.00000     0.00000
   -72.89387     0.00000     0.00000     0.00000
   -72.88287     0.00000     0.00000     0.00000
   -72.87287     0.00000     0.00000     0.00000
   -72.86187     0.00000     0.00000     0.00000
   -72.85187     0.00000     0.00000     0.00000
   -72.84087     0.00000     0.00000     0.00000
   -72.82987     0.00000     0.00000     0.00000
   -72.81987     0.00000     0.00000     0.00000
   -72.80887     0.00000     0.00000     0.00000
   -72.79887     0.00000     0.00000     0.00000
   -72.78787     0.00000     0.00000     0.00000
   -72.77687     0.00000     0.00000     0.00000
   -72.76687     0.00000     0.00000     0.00000
   -72.75587     0.00000     0.00000     0.00000
   -72.74587     0.00000     0.00000     0.00000
   -72.73487     0.00000     0.00000     0.00000
   -72.72387     0.00000     0.00000     0.00000
   -72.71387     0.00000     0.00000     0.00000
   -72.70287     0.00000     0.00000     0.00000
   -72.69287     0.00000     0.00000     0.00000
   -72.68187     0.00000     0.00000     0.00000
   -72.67087     0.00000     0.00000     0.00000
   -72.66087     0.00000     0.00000     0.00000
   -72.64987     0.00000     0.00000     0.00000
   -72.63887     0.00000     0.00000     0.00000
   -72.62887     0.00000     0.00000     0.00000
   -72.61787     0.00000     0.00000     0.00000
   -72.60787     0.00000     0.00000     0.00000
   -72.59687     0.00000     0.00000     0.00000
   -72.58587     0.00000     0.00000     0.00000
   -72.57587     0.00000     0.00000     0.00000
   -72.56487     0.00000     0.00000     0.00000
   -72.55487     0.00000     0.00000     0.00000
   -72.54387     0.00000     0.00000     0.00000
   -72.53287     0.00000     0.00000     0.00000
   -72.52287     0.00000     0.00000     0.00000
   -72.51187     0.00000     0.00000     0.00000
   -72.50187     0.00000     0.00000     0.00000
   -72.49087     0.00000     0.00000     0.00000
   -72.47987     0.00000     0.00000     0.00000
   -72.46987     0.00000     0.00000     0.00000
   -72.45887     0.00000     0.00000     0.00000
   -72.44887     0.00000     0.00000     0.00000
   -72.43787     0.00000     0.00000     0.00000
   -72.42687     0.00000     0.00000     0.00000
   -72.41687     0.00000     0.00000     0.00000
   -72.40587     0.00000     0.00000     0.00000
   -72.39587     0.00000     0.00000     0.00000
   -72.38487     0.00000     0.00000     0.00000
   -72.37387     0.00000     0.00000     0.00000
   -72.36387     0.00000     0.00000     0.00000
   -72.35287     0.00000     0.00000     0.00000
   -72.34187     0.00000     0.00000     0.00000
   -72.33187     0.00000     0.00000     0.00000
   -72.32087     0.00000     0.00000     0.00000
   -72.31087     0.00000     0.00000     0.00000
   -72.29987     0.00000     0.00000     0.00000
   -72.28887     0.00000     0.00000     0.00000
   -72.27887     0.00000     0.00000     0.00000
   -72.26787     0.00000     0.00000     0.00000
   -72.25787     0.00000     0.00000     0.00000
   -72.24687     0.00000     0.00000     0.00000
   -72.23587     0.00000     0.00000     0.00000
   -72.22587     0.00000     0.00000     0.00000
   -72.21487     0.00000     0.00000     0.00000
   -72.20487     0.00000     0.00000     0.00000
   -72.19387     0.00000     0.00000     0.00000
   -72.18287     0.00000     0.00000     0.00000
   -72.17287     0.00000     0.00000     0.00000
   -72.16187     0.00000     0.00000     0.00000
   -72.15187     0.00000     0.00000     0.00000
   -72.14087     0.00000     0.00000     0.00000
   -72.12987     0.00000     0.00000     0.00000
   -72.11987     0.00000     0.00000     0.00000
   -72.10887     0.00000     0.00000     0.00000
   -72.09887     0.00000     0.00000     0.00000
   -72.08787     0.00000     0.00000     0.00000
   -72.07687     0.00000     0.00000     0.00000
   -72.06687     0.00000     0.00000     0.00000
   -72.05587     0.00000     0.00000     0.00000
   -72.04487     0.00000     0.00000     0.00000
   -72.03487     0.00000     0.00000     0.00000
   -72.02387     0.00000     0.00000     0.00000
   -72.01387     0.00000     0.00000     0.00000
   -72.00287     0.00000     0.00000     0.00000
   -71.99187     0.00000     0.00000     0.00000
   -71.98187     0.00000     0.00000     0.00000
   -71.97087     0.00000     0.00000     0.00000
   -71.96087     0.00000     0.00000     0.00000
   -71.94987     0.00000     0.00000     0.00000
   -71.93887     0.00000     0.00000     0.00000
   -71.92887     0.00000     0.00000     0.00000
   -71.91787     0.00000     0.00000     0.00000
   -71.90787     0.00000     0.00000     0.00000
   -71.89687     0.00000     0.00000     0.00000
   -71.88587     0.00000     0.00000     0.00000
   -71.87587     0.00000     0.00000     0.00000
   -71.86487     0.00000     0.00000     0.00000
   -71.85487     0.00000     0.00000     0.00000
   -71.84387     0.00000     0.00000     0.00000
   -71.83287     0.00000     0.00000     0.00000
   -71.82287     0.00000     0.00000     0.00000
   -71.81187     0.00000     0.00000     0.00000
   -71.80187     0.00000     0.00000     0.00000
   -71.79087     0.00000     0.00000     0.00000
   -71.77987     0.00000     0.00000     0.00000
   -71.76987     0.00000     0.00000     0.00000
   -71.75887     0.00000     0.00000     0.00000
   -71.74787     0.00000     0.00000     0.00000
   -71.73787     0.00000     0.00000     0.00000
   -71.72687     0.00000     0.00000     0.00000
   -71.71687     0.00000     0.00000     0.00000
   -71.70587     0.00000     0.00000     0.00000
   -71.69487     0.00000     0.00000     0.00000
   -71.68487     0.00000     0.00000     0.00000
   -71.67387     0.00000     0.00000     0.00000
   -71.66387     0.00000     0.00000     0.00000
   -71.65287     0.00000     0.00000     0.00000
   -71.64187     0.00000     0.00000     0.00000
   -71.63187     0.00000     0.00000     0.00000
   -71.62087     0.00000     0.00000     0.00000
   -71.61087     0.00000     0.00000     0.00000
   -71.59987     0.00000     0.00000     0.00000
   -71.58887     0.00000     0.00000     0.00000
   -71.57887     0.00000     0.00000     0.00000
   -71.56787     0.00000     0.00000     0.00000
   -71.55787     0.00000     0.00000     0.00000
   -71.54687     0.00000     0.00000     0.00000
   -71.53587     0.00000     0.00000     0.00000
   -71.52587     0.00000     0.00000     0.00000
   -71.51487     0.00000     0.00000     0.00000
   -71.50487     0.00000     0.00000     0.00000
   -71.49387     0.00000     0.00000     0.00000
   -71.48287     0.00000     0.00000     0.00000
   -71.47287     0.00000     0.00000     0.00000
   -71.46187     0.00000     0.00000     0.00000
   -71.45087     0.00000     0.00000     0.00000
   -71.44087     0.00000     0.00000     0.00000
   -71.42987     0.00000     0.00000     0.00000
   -71.41987     0.00000     0.00000     0.00000
   -71.40887     0.00000     0.00000     0.00000
   -71.39787     0.00000     0.00000     0.00000
   -71.38787     0.00000     0.00000     0.00000
   -71.37687     0.00000     0.00000     0.00000
   -71.36687     0.00000     0.00000     0.00000
   -71.35587     0.00000     0.00000     0.00000
   -71.34487     0.00000     0.00000     0.00000
   -71.33487     0.00000     0.00000     0.00000
   -71.32387     0.00000     0.00000     0.00000
   -71.31387     0.00000     0.00000     0.00000
   -71.30287     0.00000     0.00000     0.00000
   -71.29187     0.00000     0.00000     0.00000
