     #Energy       W_all      Mo_all      Pd_all
   -77.55163     0.00000     0.00000     0.00000
   -77.54063     0.00000     0.00000     0.00000
   -77.53063     0.00000     0.00000     0.00000
   -77.51963     0.00000     0.00000     0.00000
   -77.50863     0.00000     0.00000     0.00000
   -77.49863     0.00000     0.00000     0.00000
   -77.48763     0.00000     0.00000     0.00000
   -77.47663     0.00000     0.00000     0.00000
   -77.46663     0.00000     0.00000     0.00000
   -77.45563     0.00000     0.00000     0.00000
   -77.44463     0.00000     0.00000     0.00000
   -77.43463     0.00000     0.00000     0.00000
   -77.42363     0.00000     0.00000     0.00000
   -77.41263     0.00000     0.00000     0.00000
   -77.40263     0.00000     0.00000     0.00000
   -77.39163     0.00000     0.00000     0.00000
   -77.38163     0.00000     0.00000     0.00000
   -77.37063     0.00000     0.00000     0.00000
   -77.35963     0.00000     0.00000     0.00000
   -77.34963     0.00000     0.00000     0.00000
   -77.33863     0.00000     0.00000     0.00000
   -77.32763     0.00000     0.00000     0.00000
   -77.31763     0.00000     0.00000     0.00000
   -77.30663     0.00000     0.00000     0.00000
   -77.29563     0.00000     0.00000     0.00000
   -77.28563     0.00000     0.00000     0.00000
   -77.27463     0.00000     0.00000     0.00000
   -77.26463     0.00000     0.00000     0.00000
   -77.25363     0.00000     0.00000     0.00000
   -77.24263     0.00000     0.00000     0.00000
   -77.23263     0.00000     0.00000     0.00000
   -77.22163     0.00000     0.00000     0.00000
   -77.21063     0.00000     0.00000     0.00000
   -77.20063     0.00000     0.00000     0.00000
   -77.18963     0.00000     0.00000     0.00000
   -77.17863     0.00000     0.00000     0.00000
   -77.16863     0.00000     0.00000     0.00000
   -77.15763     0.00000     0.00000     0.00000
   -77.14763     0.00000     0.00000     0.00000
   -77.13663     0.00000     0.00000     0.00000
   -77.12563     0.00000     0.00000     0.00000
   -77.11563     0.00000     0.00000     0.00000
   -77.10463     0.00000     0.00000     0.00000
   -77.09363     0.00000     0.00000     0.00000
   -77.08363     0.00000     0.00000     0.00000
   -77.07263     0.00000     0.00000     0.00000
   -77.06163     0.00000     0.00000     0.00000
   -77.05163     0.00000     0.00000     0.00000
   -77.04063     0.00000     0.00000     0.00000
   -77.03063     0.00000     0.00000     0.00000
   -77.01963     0.00000     0.00000     0.00000
   -77.00863     0.00000     0.00000     0.00000
   -76.99863     0.00000     0.00000     0.00000
   -76.98763     0.00000     0.00000     0.00000
   -76.97663     0.00000     0.00000     0.00000
   -76.96663     0.00000     0.00000     0.00000
   -76.95563     0.00000     0.00000     0.00000
   -76.94463     0.00000     0.00000     0.00000
   -76.93463     0.00000     0.00000     0.00000
   -76.92363     0.00000     0.00000     0.00000
   -76.91263     0.00000     0.00000     0.00000
   -76.90263     0.00000     0.00000     0.00000
   -76.89163     0.00000     0.00000     0.00000
   -76.88163     0.00000     0.00000     0.00000
   -76.87063     0.00000     0.00000     0.00000
   -76.85963     0.00000     0.00000     0.00000
   -76.84963     0.00000     0.00000     0.00000
   -76.83863     0.00000     0.00000     0.00000
   -76.82763     0.00000     0.00000     0.00000
   -76.81763     0.00000     0.00000     0.00000
   -76.80663     0.00000     0.00000     0.00000
   -76.79563     0.00000     0.00000     0.00000
   -76.78563     0.00000     0.00000     0.00000
   -76.77463     0.00000     0.00000     0.00000
   -76.76463     0.00000     0.00000     0.00000
   -76.75363     0.00000     0.00000     0.00000
   -76.74263     0.00000     0.00000     0.00000
   -76.73263     0.00000     0.00000     0.00000
   -76.72163     0.00000     0.00000     0.00000
   -76.71063     0.00000     0.00000     0.00000
   -76.70063     0.00000     0.00000     0.00000
   -76.68963     0.00000     0.00000     0.00000
   -76.67863     0.00000     0.00000     0.00000
   -76.66863     0.00000     0.00000     0.00000
   -76.65763     0.00000     0.00000     0.00000
   -76.64763     0.00000     0.00000     0.00000
   -76.63663     0.00000     0.00000     0.00000
   -76.62563     0.00000     0.00000     0.00000
   -76.61563     0.00000     0.00000     0.00000
   -76.60463     0.00000     0.00000     0.00000
   -76.59363     0.00000     0.00000     0.00000
   -76.58363     0.00000     0.00000     0.00000
   -76.57263     0.00000     0.00000     0.00000
   -76.56163     0.00000     0.00000     0.00000
   -76.55163     0.00000     0.00000     0.00000
   -76.54063     0.00000     0.00000     0.00000
   -76.53063     0.00000     0.00000     0.00000
   -76.51963     0.00000     0.00000     0.00000
   -76.50863     0.00000     0.00000     0.00000
   -76.49863     0.00000     0.00000     0.00000
   -76.48763     0.00000     0.00000     0.00000
   -76.47663     0.00000     0.00000     0.00000
   -76.46663     0.00000     0.00000     0.00000
   -76.45563     0.00000     0.00000     0.00000
   -76.44463     0.00000     0.00000     0.00000
   -76.43463     0.00000     0.00000     0.00000
   -76.42363     0.00000     0.00000     0.00000
   -76.41263     0.00000     0.00000     0.00000
   -76.40263     0.00000     0.00000     0.00000
   -76.39163     0.00000     0.00000     0.00000
   -76.38163     0.00000     0.00000     0.00000
   -76.37063     0.00000     0.00000     0.00000
   -76.35963     0.00000     0.00000     0.00000
   -76.34963     0.00000     0.00000     0.00000
   -76.33863     0.00000     0.00000     0.00000
   -76.32763     0.00000     0.00000     0.00000
   -76.31763     0.00000     0.00000     0.00000
   -76.30663     0.00000     0.00000     0.00000
   -76.29563     0.00000     0.00000     0.00000
   -76.28563     0.00000     0.00000     0.00000
   -76.27463     0.00000     0.00000     0.00000
   -76.26463     0.00000     0.00000     0.00000
   -76.25363     0.00000     0.00000     0.00000
   -76.24263     0.00000     0.00000     0.00000
   -76.23263     0.00000     0.00000     0.00000
   -76.22163     0.00000     0.00000     0.00000
   -76.21063     0.00000     0.00000     0.00000
   -76.20063     0.00000     0.00000     0.00000
   -76.18963     0.00000     0.00000     0.00000
   -76.17863     0.00000     0.00000     0.00000
   -76.16863     0.00000     0.00000     0.00000
   -76.15763     0.00000     0.00000     0.00000
   -76.14763     0.00000     0.00000     0.00000
   -76.13663     0.00000     0.00000     0.00000
   -76.12563     0.00000     0.00000     0.00000
   -76.11563     0.00000     0.00000     0.00000
   -76.10463     0.00000     0.00000     0.00000
   -76.09363     0.00000     0.00000     0.00000
   -76.08363     0.00000     0.00000     0.00000
   -76.07263     0.00000     0.00000     0.00000
   -76.06163     0.00000     0.00000     0.00000
   -76.05163     0.00000     0.00000     0.00000
   -76.04063     0.00000     0.00000     0.00000
   -76.03063     0.00000     0.00000     0.00000
   -76.01963     0.00000     0.00000     0.00000
   -76.00863     0.00000     0.00000     0.00000
   -75.99863     0.00000     0.00000     0.00000
   -75.98763     0.00000     0.00000     0.00000
   -75.97663     0.00000     0.00000     0.00000
   -75.96663     0.00000     0.00000     0.00000
   -75.95563     0.00000     0.00000     0.00000
   -75.94463     0.00000     0.00000     0.00000
   -75.93463     0.00000     0.00000     0.00000
   -75.92363     0.00000     0.00000     0.00000
   -75.91263     0.00000     0.00000     0.00000
   -75.90263     0.00000     0.00000     0.00000
   -75.89163     0.00000     0.00000     0.00000
   -75.88163     0.00000     0.00000     0.00000
   -75.87063     0.00000     0.00000     0.00000
   -75.85963     0.00000     0.00000     0.00000
   -75.84963     0.00000     0.00000     0.00000
   -75.83863     0.00000     0.00000     0.00000
   -75.82763     0.00000     0.00000     0.00000
   -75.81763     0.00000     0.00000     0.00000
   -75.80663     0.00000     0.00000     0.00000
   -75.79563     0.00000     0.00000     0.00000
   -75.78563     0.00000     0.00000     0.00000
   -75.77463     0.00000     0.00000     0.00000
   -75.76463     0.00000     0.00000     0.00000
   -75.75363     0.00000     0.00000     0.00000
   -75.74263     0.00000     0.00000     0.00000
   -75.73263     0.00000     0.00000     0.00000
   -75.72163     0.00000     0.00000     0.00000
   -75.71063     0.00000     0.00000     0.00000
   -75.70063     0.00000     0.00000     0.00000
   -75.68963     0.00000     0.00000     0.00000
   -75.67863     0.00000     0.00000     0.00000
   -75.66863     0.00000     0.00000     0.00000
   -75.65763     0.00000     0.00000     0.00000
   -75.64763     0.00000     0.00000     0.00000
   -75.63663     0.00000     0.00000     0.00000
   -75.62563     0.00000     0.00000     0.00000
   -75.61563     0.00000     0.00000     0.00000
   -75.60463     0.00000     0.00000     0.00000
   -75.59363     0.00000     0.00000     0.00000
   -75.58363     0.00000     0.00000     0.00000
   -75.57263     0.00000     0.00000     0.00000
   -75.56163     0.00000     0.00000     0.00000
   -75.55163     0.00000     0.00000     0.00000
   -75.54063     0.00000     0.00000     0.00000
   -75.53063     0.00000     0.00000     0.00000
   -75.51963     0.00000     0.00000     0.00000
   -75.50863     0.00000     0.00000     0.00000
   -75.49863     0.00000     0.00000     0.00000
   -75.48763     0.00000     0.00000     0.00000
   -75.47663     0.00000     0.00000     0.00000
   -75.46663     0.00000     0.00000     0.00000
   -75.45563     0.00000     0.00000     0.00000
   -75.44463     0.00000     0.00000     0.00000
   -75.43463     0.00000     0.00000     0.00000
   -75.42363     0.00000     0.00000     0.00000
   -75.41263     0.00000     0.00000     0.00000
   -75.40263     0.00000     0.00000     0.00000
   -75.39163     0.00000     0.00000     0.00000
   -75.38163     0.00000     0.00000     0.00000
   -75.37063     0.00000     0.00000     0.00000
   -75.35963     0.00000     0.00000     0.00000
   -75.34963     0.00000     0.00000     0.00000
   -75.33863     0.00000     0.00000     0.00000
   -75.32763     0.00000     0.00000     0.00000
   -75.31763     0.00000     0.00000     0.00000
   -75.30663     0.00000     0.00000     0.00000
   -75.29563     0.00000     0.00000     0.00000
   -75.28563     0.00000     0.00000     0.00000
   -75.27463     0.00000     0.00000     0.00000
   -75.26463     0.00000     0.00000     0.00000
   -75.25363     0.00000     0.00000     0.00000
   -75.24263     0.00000     0.00000     0.00000
   -75.23263     0.00000     0.00000     0.00000
   -75.22163     0.00000     0.00000     0.00000
   -75.21063     0.00000     0.00000     0.00000
   -75.20063     0.00000     0.00000     0.00000
   -75.18963     0.00000     0.00000     0.00000
   -75.17863     0.00000     0.00000     0.00000
   -75.16863     0.00000     0.00000     0.00000
   -75.15763     0.00000     0.00000     0.00000
   -75.14763     0.00000     0.00000     0.00000
   -75.13663     0.00000     0.00000     0.00000
   -75.12563     0.00000     0.00000     0.00000
   -75.11563     0.00000     0.00000     0.00000
   -75.10463     0.00000     0.00000     0.00000
   -75.09363     0.00000     0.00000     0.00000
   -75.08363     0.00000     0.00000     0.00000
   -75.07263     0.00000     0.00000     0.00000
   -75.06163     0.00000     0.00000     0.00000
   -75.05163     0.00000     0.00000     0.00000
   -75.04063     0.00000     0.00000     0.00000
   -75.03063     0.00000     0.00000     0.00000
   -75.01963     0.00000     0.00000     0.00000
   -75.00863     0.00000     0.00000     0.00000
   -74.99863     0.00000     0.00000     0.00000
   -74.98763     0.00000     0.00000     0.00000
   -74.97663     0.00000     0.00000     0.00000
   -74.96663     0.00000     0.00000     0.00000
   -74.95563     0.00000     0.00000     0.00000
   -74.94463     0.00000     0.00000     0.00000
   -74.93463     0.00000     0.00000     0.00000
   -74.92363     0.00000     0.00000     0.00000
   -74.91263     0.00000     0.00000     0.00000
   -74.90263     0.00000     0.00000     0.00000
   -74.89163     0.00000     0.00000     0.00000
   -74.88163     0.00000     0.00000     0.00000
   -74.87063     0.00000     0.00000     0.00000
   -74.85963     0.00000     0.00000     0.00000
   -74.84963     0.00000     0.00000     0.00000
   -74.83863     0.00000     0.00000     0.00000
   -74.82763     0.00000     0.00000     0.00000
   -74.81763     0.00000     0.00000     0.00000
   -74.80663     0.00000     0.00000     0.00000
   -74.79563     0.00000     0.00000     0.00000
   -74.78563     0.00000     0.00000     0.00000
   -74.77463     0.00000     0.00000     0.00000
   -74.76463     0.00000     0.00000     0.00000
   -74.75363     0.00000     0.00000     0.00000
   -74.74263     0.00000     0.00000     0.00000
   -74.73263     0.00000     0.00000     0.00000
   -74.72163     0.00000     0.00000     0.00000
   -74.71063     0.00000     0.00000     0.00000
   -74.70063     0.00000     0.00000     0.00000
   -74.68963     0.00000     0.00000     0.00000
   -74.67863     0.00000     0.00000     0.00000
   -74.66863     0.00000     0.00000     0.00000
   -74.65763     0.00000     0.00000     0.00000
   -74.64763     0.00000     0.00000     0.00000
   -74.63663     0.00000     0.00000     0.00000
   -74.62563     0.00000     0.00000     0.00000
   -74.61563     0.00000     0.00000     0.00000
   -74.60463     0.00000     0.00000     0.00000
   -74.59363     0.00000     0.00000     0.00000
   -74.58363     0.00000     0.00000     0.00000
   -74.57263     0.00000     0.00000     0.00000
   -74.56163     0.00000     0.00000     0.00000
   -74.55163     0.00000     0.00000     0.00000
   -74.54063     0.00000     0.00000     0.00000
   -74.53063     0.00000     0.00000     0.00000
   -74.51963     0.00000     0.00000     0.00000
   -74.50863     0.00000     0.00000     0.00000
   -74.49863     0.00000     0.00000     0.00000
   -74.48763     0.00000     0.00000     0.00000
   -74.47663     0.00000     0.00000     0.00000
   -74.46663     0.00000     0.00000     0.00000
   -74.45563     0.00000     0.00000     0.00000
   -74.44463     0.00000     0.00000     0.00000
   -74.43463     0.00000     0.00000     0.00000
   -74.42363     0.00000     0.00000     0.00000
   -74.41263     0.00000     0.00000     0.00000
   -74.40263     0.00000     0.00000     0.00000
   -74.39163     0.00000     0.00000     0.00000
   -74.38163     0.00000     0.00000     0.00000
   -74.37063     0.00000     0.00000     0.00000
   -74.35963     0.00000     0.00000     0.00000
   -74.34963     0.00000     0.00000     0.00000
   -74.33863     0.00000     0.00000     0.00000
   -74.32763     0.00000     0.00000     0.00000
   -74.31763     0.00000     0.00000     0.00000
   -74.30663     0.00000     0.00000     0.00000
   -74.29563     0.00000     0.00000     0.00000
   -74.28563     0.00000     0.00000     0.00000
   -74.27463     0.00000     0.00000     0.00000
   -74.26463     0.00000     0.00000     0.00000
   -74.25363     0.00000     0.00000     0.00000
   -74.24263     0.00000     0.00000     0.00000
   -74.23263     0.00000     0.00000     0.00000
   -74.22163     0.00000     0.00000     0.00000
   -74.21063   187.57418     0.00732     0.00397
   -74.20063     0.00000     0.00000     0.00000
   -74.18963     0.00000     0.00000     0.00000
   -74.17863     0.00000     0.00000     0.00000
   -74.16863     0.00000     0.00000     0.00000
   -74.15763     0.00000     0.00000     0.00000
   -74.14763     0.00000     0.00000     0.00000
   -74.13663     0.00000     0.00000     0.00000
   -74.12563     0.00000     0.00000     0.00000
   -74.11563   187.52449     0.00615     0.00642
   -74.10463   187.42442     0.00589     0.00221
   -74.09363   187.50168     0.01046     0.00013
   -74.08363   375.06572     0.01379     0.00388
   -74.07263     0.00000     0.00000     0.00000
   -74.06163   187.55892     0.00705     0.00370
   -74.05163     0.00000     0.00000     0.00000
   -74.04063   187.51995     0.00837     0.00139
   -74.03063   187.50214     0.00442     0.00167
   -74.01963   187.52841     0.00862     0.00193
   -74.00863   187.47792     0.00502     0.00186
   -73.99863   187.52418     0.00455     0.00172
   -73.98763   375.20332     0.01149     0.00407
   -73.97663  1350.96451     0.03699     0.01020
   -73.96663   661.60688     0.01209     0.00611
   -73.95563    31.26910     0.00055     0.00029
   -73.94463   375.20117     0.01157     0.00186
   -73.93463   187.65583     0.00350     0.00158
   -73.92363   187.55625     0.00631     0.00021
   -73.91263   187.61740     0.00399     0.00047
   -73.90263     0.00000     0.00000     0.00000
   -73.89163     0.00000     0.00000     0.00000
   -73.88163     0.00000     0.00000     0.00000
   -73.87063     0.00000     0.00000     0.00000
   -73.85963     0.00000     0.00000     0.00000
   -73.84963     0.00000     0.00000     0.00000
   -73.83863   187.58054     0.01168     0.00005
   -73.82763     0.00000     0.00000     0.00000
   -73.81763     0.00000     0.00000     0.00000
   -73.80663     0.00000     0.00000     0.00000
   -73.79563     0.00000     0.00000     0.00000
   -73.78563     0.00000     0.00000     0.00000
   -73.77463     0.00000     0.00000     0.00000
   -73.76463     0.00000     0.00000     0.00000
   -73.75363     0.00000     0.00000     0.00000
   -73.74263     0.00000     0.00000     0.00000
   -73.73263     0.00000     0.00000     0.00000
   -73.72163     0.00000     0.00000     0.00000
   -73.71063     0.00000     0.00000     0.00000
   -73.70063     0.00000     0.00000     0.00000
   -73.68963     0.00000     0.00000     0.00000
   -73.67863     0.00000     0.00000     0.00000
   -73.66863     0.00000     0.00000     0.00000
   -73.65763     0.00000     0.00000     0.00000
   -73.64763     0.00000     0.00000     0.00000
   -73.63663     0.00000     0.00000     0.00000
   -73.62563     0.00000     0.00000     0.00000
   -73.61563     0.00000     0.00000     0.00000
   -73.60463     0.00000     0.00000     0.00000
   -73.59363     0.00000     0.00000     0.00000
   -73.58363     0.00000     0.00000     0.00000
   -73.57263     0.00000     0.00000     0.00000
   -73.56163     0.00000     0.00000     0.00000
   -73.55163     0.00000     0.00000     0.00000
   -73.54063     0.00000     0.00000     0.00000
   -73.53063     0.00000     0.00000     0.00000
   -73.51963     0.00000     0.00000     0.00000
   -73.50863     0.00000     0.00000     0.00000
   -73.49863     0.00000     0.00000     0.00000
   -73.48763     0.00000     0.00000     0.00000
   -73.47663     0.00000     0.00000     0.00000
   -73.46663     0.00000     0.00000     0.00000
   -73.45563     0.00000     0.00000     0.00000
   -73.44463     0.00000     0.00000     0.00000
   -73.43463     0.00000     0.00000     0.00000
   -73.42363     0.00000     0.00000     0.00000
   -73.41263     0.00000     0.00000     0.00000
   -73.40263     0.00000     0.00000     0.00000
   -73.39163     0.00000     0.00000     0.00000
   -73.38163     0.00000     0.00000     0.00000
   -73.37063     0.00000     0.00000     0.00000
   -73.35963     0.00000     0.00000     0.00000
   -73.34963     0.00000     0.00000     0.00000
   -73.33863     0.00000     0.00000     0.00000
   -73.32763     0.00000     0.00000     0.00000
   -73.31763     0.00000     0.00000     0.00000
   -73.30663     0.00000     0.00000     0.00000
   -73.29563     0.00000     0.00000     0.00000
   -73.28563     0.00000     0.00000     0.00000
   -73.27463     0.00000     0.00000     0.00000
   -73.26463     0.00000     0.00000     0.00000
   -73.25363     0.00000     0.00000     0.00000
   -73.24263     0.00000     0.00000     0.00000
   -73.23263     0.00000     0.00000     0.00000
   -73.22163     0.00000     0.00000     0.00000
   -73.21063     0.00000     0.00000     0.00000
   -73.20063     0.00000     0.00000     0.00000
   -73.18963     0.00000     0.00000     0.00000
   -73.17863     0.00000     0.00000     0.00000
   -73.16863     0.00000     0.00000     0.00000
   -73.15763     0.00000     0.00000     0.00000
   -73.14763     0.00000     0.00000     0.00000
   -73.13663     0.00000     0.00000     0.00000
   -73.12563     0.00000     0.00000     0.00000
   -73.11563     0.00000     0.00000     0.00000
   -73.10463     0.00000     0.00000     0.00000
   -73.09363     0.00000     0.00000     0.00000
   -73.08363     0.00000     0.00000     0.00000
   -73.07263     0.00000     0.00000     0.00000
   -73.06163     0.00000     0.00000     0.00000
   -73.05163     0.00000     0.00000     0.00000
   -73.04063     0.00000     0.00000     0.00000
   -73.03063     0.00000     0.00000     0.00000
   -73.01963     0.00000     0.00000     0.00000
   -73.00863     0.00000     0.00000     0.00000
   -72.99863     0.00000     0.00000     0.00000
   -72.98763     0.00000     0.00000     0.00000
   -72.97663     0.00000     0.00000     0.00000
   -72.96663     0.00000     0.00000     0.00000
   -72.95563     0.00000     0.00000     0.00000
   -72.94463     0.00000     0.00000     0.00000
   -72.93463     0.00000     0.00000     0.00000
   -72.92363     0.00000     0.00000     0.00000
   -72.91363     0.00000     0.00000     0.00000
   -72.90263     0.00000     0.00000     0.00000
   -72.89163     0.00000     0.00000     0.00000
   -72.88163     0.00000     0.00000     0.00000
   -72.87063     0.00000     0.00000     0.00000
   -72.85963     0.00000     0.00000     0.00000
   -72.84963     0.00000     0.00000     0.00000
   -72.83863     0.00000     0.00000     0.00000
   -72.82763     0.00000     0.00000     0.00000
   -72.81763     0.00000     0.00000     0.00000
   -72.80663     0.00000     0.00000     0.00000
   -72.79563     0.00000     0.00000     0.00000
   -72.78563     0.00000     0.00000     0.00000
   -72.77463     0.00000     0.00000     0.00000
   -72.76463     0.00000     0.00000     0.00000
   -72.75363     0.00000     0.00000     0.00000
   -72.74263     0.00000     0.00000     0.00000
   -72.73263     0.00000     0.00000     0.00000
   -72.72163     0.00000     0.00000     0.00000
   -72.71063     0.00000     0.00000     0.00000
   -72.70063     0.00000     0.00000     0.00000
   -72.68963     0.00000     0.00000     0.00000
   -72.67863     0.00000     0.00000     0.00000
   -72.66863     0.00000     0.00000     0.00000
   -72.65763     0.00000     0.00000     0.00000
   -72.64763     0.00000     0.00000     0.00000
   -72.63663     0.00000     0.00000     0.00000
   -72.62563     0.00000     0.00000     0.00000
   -72.61563     0.00000     0.00000     0.00000
   -72.60463     0.00000     0.00000     0.00000
   -72.59363     0.00000     0.00000     0.00000
   -72.58363     0.00000     0.00000     0.00000
   -72.57263     0.00000     0.00000     0.00000
   -72.56163     0.00000     0.00000     0.00000
   -72.55163     0.00000     0.00000     0.00000
   -72.54063     0.00000     0.00000     0.00000
   -72.53063     0.00000     0.00000     0.00000
   -72.51963     0.00000     0.00000     0.00000
   -72.50863     0.00000     0.00000     0.00000
   -72.49863     0.00000     0.00000     0.00000
   -72.48763     0.00000     0.00000     0.00000
   -72.47663     0.00000     0.00000     0.00000
   -72.46663     0.00000     0.00000     0.00000
   -72.45563     0.00000     0.00000     0.00000
   -72.44463     0.00000     0.00000     0.00000
   -72.43463     0.00000     0.00000     0.00000
   -72.42363     0.00000     0.00000     0.00000
   -72.41363     0.00000     0.00000     0.00000
   -72.40263     0.00000     0.00000     0.00000
   -72.39163     0.00000     0.00000     0.00000
   -72.38163     0.00000     0.00000     0.00000
   -72.37063     0.00000     0.00000     0.00000
   -72.35963     0.00000     0.00000     0.00000
   -72.34963     0.00000     0.00000     0.00000
   -72.33863     0.00000     0.00000     0.00000
   -72.32763     0.00000     0.00000     0.00000
   -72.31763     0.00000     0.00000     0.00000
   -72.30663     0.00000     0.00000     0.00000
   -72.29563     0.00000     0.00000     0.00000
   -72.28563     0.00000     0.00000     0.00000
   -72.27463     0.00000     0.00000     0.00000
   -72.26463     0.00000     0.00000     0.00000
   -72.25363     0.00000     0.00000     0.00000
   -72.24263     0.00000     0.00000     0.00000
   -72.23263     0.00000     0.00000     0.00000
   -72.22163     0.00000     0.00000     0.00000
   -72.21063     0.00000     0.00000     0.00000
   -72.20063     0.00000     0.00000     0.00000
   -72.18963     0.00000     0.00000     0.00000
   -72.17863     0.00000     0.00000     0.00000
   -72.16863     0.00000     0.00000     0.00000
   -72.15763     0.00000     0.00000     0.00000
   -72.14763     0.00000     0.00000     0.00000
   -72.13663     0.00000     0.00000     0.00000
   -72.12563     0.00000     0.00000     0.00000
   -72.11563     0.00000     0.00000     0.00000
   -72.10463     0.00000     0.00000     0.00000
   -72.09363     0.00000     0.00000     0.00000
   -72.08363     0.00000     0.00000     0.00000
   -72.07263     0.00000     0.00000     0.00000
   -72.06163     0.00000     0.00000     0.00000
   -72.05163     0.00000     0.00000     0.00000
   -72.04063     0.00000     0.00000     0.00000
   -72.03063     0.00000     0.00000     0.00000
   -72.01963     0.00000     0.00000     0.00000
   -72.00863     0.00000     0.00000     0.00000
   -71.99863     0.00000     0.00000     0.00000
   -71.98763     0.00000     0.00000     0.00000
   -71.97663     0.00000     0.00000     0.00000
   -71.96663     0.00000     0.00000     0.00000
   -71.95563     0.00000     0.00000     0.00000
   -71.94463     0.00000     0.00000     0.00000
   -71.93463     0.00000     0.00000     0.00000
   -71.92363     0.00000     0.00000     0.00000
   -71.91363     0.00000     0.00000     0.00000
   -71.90263     0.00000     0.00000     0.00000
   -71.89163     0.00000     0.00000     0.00000
   -71.88163     0.00000     0.00000     0.00000
   -71.87063     0.00000     0.00000     0.00000
   -71.85963     0.00000     0.00000     0.00000
   -71.84963     0.00000     0.00000     0.00000
   -71.83863     0.00000     0.00000     0.00000
   -71.82763     0.00000     0.00000     0.00000
   -71.81763     0.00000     0.00000     0.00000
   -71.80663     0.00000     0.00000     0.00000
   -71.79563     0.00000     0.00000     0.00000
   -71.78563     0.00000     0.00000     0.00000
   -71.77463     0.00000     0.00000     0.00000
   -71.76463     0.00000     0.00000     0.00000
   -71.75363     0.00000     0.00000     0.00000
   -71.74263     0.00000     0.00000     0.00000
   -71.73263     0.00000     0.00000     0.00000
   -71.72163     0.00000     0.00000     0.00000
   -71.71063     0.00000     0.00000     0.00000
   -71.70063     0.00000     0.00000     0.00000
   -71.68963     0.00000     0.00000     0.00000
   -71.67863     0.00000     0.00000     0.00000
   -71.66863     0.00000     0.00000     0.00000
   -71.65763     0.00000     0.00000     0.00000
   -71.64763     0.00000     0.00000     0.00000
   -71.63663     0.00000     0.00000     0.00000
   -71.62563     0.00000     0.00000     0.00000
   -71.61563     0.00000     0.00000     0.00000
   -71.60463     0.00000     0.00000     0.00000
   -71.59363     0.00000     0.00000     0.00000
   -71.58363     0.00000     0.00000     0.00000
   -71.57263     0.00000     0.00000     0.00000
   -71.56163     0.00000     0.00000     0.00000
   -71.55163     0.00000     0.00000     0.00000
   -71.54063     0.00000     0.00000     0.00000
   -71.53063     0.00000     0.00000     0.00000
   -71.51963     0.00000     0.00000     0.00000
   -71.50863     0.00000     0.00000     0.00000
   -71.49863     0.00000     0.00000     0.00000
   -71.48763     0.00000     0.00000     0.00000
   -71.47663     0.00000     0.00000     0.00000
   -71.46663     0.00000     0.00000     0.00000
   -71.45563     0.00000     0.00000     0.00000
   -71.44463     0.00000     0.00000     0.00000
   -71.43463     0.00000     0.00000     0.00000
   -71.42363     0.00000     0.00000     0.00000
   -71.41363     0.00000     0.00000     0.00000
   -71.40263     0.00000     0.00000     0.00000
   -71.39163     0.00000     0.00000     0.00000
   -71.38163     0.00000     0.00000     0.00000
   -71.37063     0.00000     0.00000     0.00000
   -71.35963     0.00000     0.00000     0.00000
   -71.34963     0.00000     0.00000     0.00000
