     #Energy       W_all      Mo_all      Os_all
   -77.04853     0.00000     0.00000     0.00000
   -77.03753     0.00000     0.00000     0.00000
   -77.02653     0.00000     0.00000     0.00000
   -77.01653     0.00000     0.00000     0.00000
   -77.00553     0.00000     0.00000     0.00000
   -76.99553     0.00000     0.00000     0.00000
   -76.98453     0.00000     0.00000     0.00000
   -76.97353     0.00000     0.00000     0.00000
   -76.96353     0.00000     0.00000     0.00000
   -76.95253     0.00000     0.00000     0.00000
   -76.94253     0.00000     0.00000     0.00000
   -76.93153     0.00000     0.00000     0.00000
   -76.92053     0.00000     0.00000     0.00000
   -76.91053     0.00000     0.00000     0.00000
   -76.89953     0.00000     0.00000     0.00000
   -76.88953     0.00000     0.00000     0.00000
   -76.87853     0.00000     0.00000     0.00000
   -76.86753     0.00000     0.00000     0.00000
   -76.85753     0.00000     0.00000     0.00000
   -76.84653     0.00000     0.00000     0.00000
   -76.83653     0.00000     0.00000     0.00000
   -76.82553     0.00000     0.00000     0.00000
   -76.81553     0.00000     0.00000     0.00000
   -76.80453     0.00000     0.00000     0.00000
   -76.79353     0.00000     0.00000     0.00000
   -76.78353     0.00000     0.00000     0.00000
   -76.77253     0.00000     0.00000     0.00000
   -76.76253     0.00000     0.00000     0.00000
   -76.75153     0.00000     0.00000     0.00000
   -76.74053     0.00000     0.00000     0.00000
   -76.73053     0.00000     0.00000     0.00000
   -76.71953     0.00000     0.00000     0.00000
   -76.70953     0.00000     0.00000     0.00000
   -76.69853     0.00000     0.00000     0.00000
   -76.68753     0.00000     0.00000     0.00000
   -76.67753     0.00000     0.00000     0.00000
   -76.66653     0.00000     0.00000     0.00000
   -76.65653     0.00000     0.00000     0.00000
   -76.64553     0.00000     0.00000     0.00000
   -76.63453     0.00000     0.00000     0.00000
   -76.62453     0.00000     0.00000     0.00000
   -76.61353     0.00000     0.00000     0.00000
   -76.60353     0.00000     0.00000     0.00000
   -76.59253     0.00000     0.00000     0.00000
   -76.58153     0.00000     0.00000     0.00000
   -76.57153     0.00000     0.00000     0.00000
   -76.56053     0.00000     0.00000     0.00000
   -76.55053     0.00000     0.00000     0.00000
   -76.53953     0.00000     0.00000     0.00000
   -76.52953     0.00000     0.00000     0.00000
   -76.51853     0.00000     0.00000     0.00000
   -76.50753     0.00000     0.00000     0.00000
   -76.49753     0.00000     0.00000     0.00000
   -76.48653     0.00000     0.00000     0.00000
   -76.47653     0.00000     0.00000     0.00000
   -76.46553     0.00000     0.00000     0.00000
   -76.45453     0.00000     0.00000     0.00000
   -76.44453     0.00000     0.00000     0.00000
   -76.43353     0.00000     0.00000     0.00000
   -76.42353     0.00000     0.00000     0.00000
   -76.41253     0.00000     0.00000     0.00000
   -76.40153     0.00000     0.00000     0.00000
   -76.39153     0.00000     0.00000     0.00000
   -76.38053     0.00000     0.00000     0.00000
   -76.37053     0.00000     0.00000     0.00000
   -76.35953     0.00000     0.00000     0.00000
   -76.34853     0.00000     0.00000     0.00000
   -76.33853     0.00000     0.00000     0.00000
   -76.32753     0.00000     0.00000     0.00000
   -76.31753     0.00000     0.00000     0.00000
   -76.30653     0.00000     0.00000     0.00000
   -76.29553     0.00000     0.00000     0.00000
   -76.28553     0.00000     0.00000     0.00000
   -76.27453     0.00000     0.00000     0.00000
   -76.26453     0.00000     0.00000     0.00000
   -76.25353     0.00000     0.00000     0.00000
   -76.24253     0.00000     0.00000     0.00000
   -76.23253     0.00000     0.00000     0.00000
   -76.22153     0.00000     0.00000     0.00000
   -76.21153     0.00000     0.00000     0.00000
   -76.20053     0.00000     0.00000     0.00000
   -76.19053     0.00000     0.00000     0.00000
   -76.17953     0.00000     0.00000     0.00000
   -76.16853     0.00000     0.00000     0.00000
   -76.15853     0.00000     0.00000     0.00000
   -76.14753     0.00000     0.00000     0.00000
   -76.13753     0.00000     0.00000     0.00000
   -76.12653     0.00000     0.00000     0.00000
   -76.11553     0.00000     0.00000     0.00000
   -76.10553     0.00000     0.00000     0.00000
   -76.09453     0.00000     0.00000     0.00000
   -76.08453     0.00000     0.00000     0.00000
   -76.07353     0.00000     0.00000     0.00000
   -76.06253     0.00000     0.00000     0.00000
   -76.05253     0.00000     0.00000     0.00000
   -76.04153     0.00000     0.00000     0.00000
   -76.03153     0.00000     0.00000     0.00000
   -76.02053     0.00000     0.00000     0.00000
   -76.00953     0.00000     0.00000     0.00000
   -75.99953     0.00000     0.00000     0.00000
   -75.98853     0.00000     0.00000     0.00000
   -75.97853     0.00000     0.00000     0.00000
   -75.96753     0.00000     0.00000     0.00000
   -75.95653     0.00000     0.00000     0.00000
   -75.94653     0.00000     0.00000     0.00000
   -75.93553     0.00000     0.00000     0.00000
   -75.92553     0.00000     0.00000     0.00000
   -75.91453     0.00000     0.00000     0.00000
   -75.90353     0.00000     0.00000     0.00000
   -75.89353     0.00000     0.00000     0.00000
   -75.88253     0.00000     0.00000     0.00000
   -75.87253     0.00000     0.00000     0.00000
   -75.86153     0.00000     0.00000     0.00000
   -75.85153     0.00000     0.00000     0.00000
   -75.84053     0.00000     0.00000     0.00000
   -75.82953     0.00000     0.00000     0.00000
   -75.81953     0.00000     0.00000     0.00000
   -75.80853     0.00000     0.00000     0.00000
   -75.79853     0.00000     0.00000     0.00000
   -75.78753     0.00000     0.00000     0.00000
   -75.77653     0.00000     0.00000     0.00000
   -75.76653     0.00000     0.00000     0.00000
   -75.75553     0.00000     0.00000     0.00000
   -75.74553     0.00000     0.00000     0.00000
   -75.73453     0.00000     0.00000     0.00000
   -75.72353     0.00000     0.00000     0.00000
   -75.71353     0.00000     0.00000     0.00000
   -75.70253     0.00000     0.00000     0.00000
   -75.69253     0.00000     0.00000     0.00000
   -75.68153     0.00000     0.00000     0.00000
   -75.67053     0.00000     0.00000     0.00000
   -75.66053     0.00000     0.00000     0.00000
   -75.64953     0.00000     0.00000     0.00000
   -75.63953     0.00000     0.00000     0.00000
   -75.62853     0.00000     0.00000     0.00000
   -75.61753     0.00000     0.00000     0.00000
   -75.60753     0.00000     0.00000     0.00000
   -75.59653     0.00000     0.00000     0.00000
   -75.58653     0.00000     0.00000     0.00000
   -75.57553     0.00000     0.00000     0.00000
   -75.56453     0.00000     0.00000     0.00000
   -75.55453     0.00000     0.00000     0.00000
   -75.54353     0.00000     0.00000     0.00000
   -75.53353     0.00000     0.00000     0.00000
   -75.52253     0.00000     0.00000     0.00000
   -75.51253     0.00000     0.00000     0.00000
   -75.50153     0.00000     0.00000     0.00000
   -75.49053     0.00000     0.00000     0.00000
   -75.48053     0.00000     0.00000     0.00000
   -75.46953     0.00000     0.00000     0.00000
   -75.45953     0.00000     0.00000     0.00000
   -75.44853     0.00000     0.00000     0.00000
   -75.43753     0.00000     0.00000     0.00000
   -75.42753     0.00000     0.00000     0.00000
   -75.41653     0.00000     0.00000     0.00000
   -75.40653     0.00000     0.00000     0.00000
   -75.39553     0.00000     0.00000     0.00000
   -75.38453     0.00000     0.00000     0.00000
   -75.37453     0.00000     0.00000     0.00000
   -75.36353     0.00000     0.00000     0.00000
   -75.35353     0.00000     0.00000     0.00000
   -75.34253     0.00000     0.00000     0.00000
   -75.33153     0.00000     0.00000     0.00000
   -75.32153     0.00000     0.00000     0.00000
   -75.31053     0.00000     0.00000     0.00000
   -75.30053     0.00000     0.00000     0.00000
   -75.28953     0.00000     0.00000     0.00000
   -75.27853     0.00000     0.00000     0.00000
   -75.26853     0.00000     0.00000     0.00000
   -75.25753     0.00000     0.00000     0.00000
   -75.24753     0.00000     0.00000     0.00000
   -75.23653     0.00000     0.00000     0.00000
   -75.22553     0.00000     0.00000     0.00000
   -75.21553     0.00000     0.00000     0.00000
   -75.20453     0.00000     0.00000     0.00000
   -75.19453     0.00000     0.00000     0.00000
   -75.18353     0.00000     0.00000     0.00000
   -75.17353     0.00000     0.00000     0.00000
   -75.16253     0.00000     0.00000     0.00000
   -75.15153     0.00000     0.00000     0.00000
   -75.14153     0.00000     0.00000     0.00000
   -75.13053     0.00000     0.00000     0.00000
   -75.12053     0.00000     0.00000     0.00000
   -75.10953     0.00000     0.00000     0.00000
   -75.09853     0.00000     0.00000     0.00000
   -75.08853     0.00000     0.00000     0.00000
   -75.07753     0.00000     0.00000     0.00000
   -75.06753     0.00000     0.00000     0.00000
   -75.05653     0.00000     0.00000     0.00000
   -75.04553     0.00000     0.00000     0.00000
   -75.03553     0.00000     0.00000     0.00000
   -75.02453     0.00000     0.00000     0.00000
   -75.01453     0.00000     0.00000     0.00000
   -75.00353     0.00000     0.00000     0.00000
   -74.99253     0.00000     0.00000     0.00000
   -74.98253     0.00000     0.00000     0.00000
   -74.97153     0.00000     0.00000     0.00000
   -74.96153     0.00000     0.00000     0.00000
   -74.95053     0.00000     0.00000     0.00000
   -74.93953     0.00000     0.00000     0.00000
   -74.92953     0.00000     0.00000     0.00000
   -74.91853     0.00000     0.00000     0.00000
   -74.90853     0.00000     0.00000     0.00000
   -74.89753     0.00000     0.00000     0.00000
   -74.88753     0.00000     0.00000     0.00000
   -74.87653     0.00000     0.00000     0.00000
   -74.86553     0.00000     0.00000     0.00000
   -74.85553     0.00000     0.00000     0.00000
   -74.84453     0.00000     0.00000     0.00000
   -74.83453     0.00000     0.00000     0.00000
   -74.82353     0.00000     0.00000     0.00000
   -74.81253     0.00000     0.00000     0.00000
   -74.80253     0.00000     0.00000     0.00000
   -74.79153     0.00000     0.00000     0.00000
   -74.78153     0.00000     0.00000     0.00000
   -74.77053     0.00000     0.00000     0.00000
   -74.75953     0.00000     0.00000     0.00000
   -74.74953     0.00000     0.00000     0.00000
   -74.73853     0.00000     0.00000     0.00000
   -74.72853     0.00000     0.00000     0.00000
   -74.71753     0.00000     0.00000     0.00000
   -74.70653     0.00000     0.00000     0.00000
   -74.69653     0.00000     0.00000     0.00000
   -74.68553     0.00000     0.00000     0.00000
   -74.67553     0.00000     0.00000     0.00000
   -74.66453     0.00000     0.00000     0.00000
   -74.65353     0.00000     0.00000     0.00000
   -74.64353     0.00000     0.00000     0.00000
   -74.63253     0.00000     0.00000     0.00000
   -74.62253     0.00000     0.00000     0.00000
   -74.61153     0.00000     0.00000     0.00000
   -74.60053     0.00000     0.00000     0.00000
   -74.59053     0.00000     0.00000     0.00000
   -74.57953     0.00000     0.00000     0.00000
   -74.56953     0.00000     0.00000     0.00000
   -74.55853     0.00000     0.00000     0.00000
   -74.54853     0.00000     0.00000     0.00000
   -74.53753     0.00000     0.00000     0.00000
   -74.52653     0.00000     0.00000     0.00000
   -74.51653     0.00000     0.00000     0.00000
   -74.50553     0.00000     0.00000     0.00000
   -74.49553     0.00000     0.00000     0.00000
   -74.48453     0.00000     0.00000     0.00000
   -74.47353     0.00000     0.00000     0.00000
   -74.46353     0.00000     0.00000     0.00000
   -74.45253     0.00000     0.00000     0.00000
   -74.44253     0.00000     0.00000     0.00000
   -74.43153     0.00000     0.00000     0.00000
   -74.42053     0.00000     0.00000     0.00000
   -74.41053     0.00000     0.00000     0.00000
   -74.39953     0.00000     0.00000     0.00000
   -74.38953     0.00000     0.00000     0.00000
   -74.37853     0.00000     0.00000     0.00000
   -74.36753     0.00000     0.00000     0.00000
   -74.35753     0.00000     0.00000     0.00000
   -74.34653     0.00000     0.00000     0.00000
   -74.33653     0.00000     0.00000     0.00000
   -74.32553     0.00000     0.00000     0.00000
   -74.31453     0.00000     0.00000     0.00000
   -74.30453     0.00000     0.00000     0.00000
   -74.29353     0.00000     0.00000     0.00000
   -74.28353   188.25571     0.00701     0.00809
   -74.27253     0.00000     0.00000     0.00000
   -74.26153     0.00000     0.00000     0.00000
   -74.25153     0.00000     0.00000     0.00000
   -74.24053   188.31450     0.00742     0.00873
   -74.23053   188.24233     0.00636     0.00548
   -74.21953   427.50526     0.01531     0.01203
   -74.20953   176.07135     0.00611     0.00490
   -74.19853     0.00000     0.00000     0.00000
   -74.18753     0.00000     0.00000     0.00000
   -74.17753   376.62197     0.01197     0.00668
   -74.16653   188.33203     0.00689     0.00529
   -74.15653   188.27043     0.00676     0.00245
   -74.14553   188.25886     0.00844     0.00168
   -74.13453   188.35207     0.00534     0.00231
   -74.12453  1605.61651     0.06319     0.01034
   -74.11353  1241.96484     0.04512     0.00489
   -74.10353    57.55271     0.00195     0.00027
   -74.09253   934.66930     0.02915     0.00151
   -74.08153   282.60741     0.01007     0.00033
   -74.07153   860.84227     0.02595     0.00174
   -74.06053   189.22771     0.00740     0.00005
   -74.05053     0.00000     0.00000     0.00000
   -74.03953     0.00000     0.00000     0.00000
   -74.02853   188.41027     0.00397     0.00006
   -74.01853     0.00000     0.00000     0.00000
   -74.00753     0.00000     0.00000     0.00000
   -73.99753     0.00000     0.00000     0.00000
   -73.98653     0.00000     0.00000     0.00000
   -73.97553   188.39696     0.00497     0.00005
   -73.96553     0.00000     0.00000     0.00000
   -73.95453     0.00000     0.00000     0.00000
   -73.94453     0.00000     0.00000     0.00000
   -73.93353     0.00000     0.00000     0.00000
   -73.92253     0.00000     0.00000     0.00000
   -73.91253     0.00000     0.00000     0.00000
   -73.90153     0.00000     0.00000     0.00000
   -73.89153     0.00000     0.00000     0.00000
   -73.88053     0.00000     0.00000     0.00000
   -73.87053     0.00000     0.00000     0.00000
   -73.85953     0.00000     0.00000     0.00000
   -73.84853     0.00000     0.00000     0.00000
   -73.83853     0.00000     0.00000     0.00000
   -73.82753     0.00000     0.00000     0.00000
   -73.81753     0.00000     0.00000     0.00000
   -73.80653     0.00000     0.00000     0.00000
   -73.79553     0.00000     0.00000     0.00000
   -73.78553     0.00000     0.00000     0.00000
   -73.77453     0.00000     0.00000     0.00000
   -73.76453     0.00000     0.00000     0.00000
   -73.75353     0.00000     0.00000     0.00000
   -73.74253     0.00000     0.00000     0.00000
   -73.73253     0.00000     0.00000     0.00000
   -73.72153     0.00000     0.00000     0.00000
   -73.71153     0.00000     0.00000     0.00000
   -73.70053     0.00000     0.00000     0.00000
   -73.68953     0.00000     0.00000     0.00000
   -73.67953     0.00000     0.00000     0.00000
   -73.66853     0.00000     0.00000     0.00000
   -73.65853     0.00000     0.00000     0.00000
   -73.64753     0.00000     0.00000     0.00000
   -73.63653     0.00000     0.00000     0.00000
   -73.62653     0.00000     0.00000     0.00000
   -73.61553     0.00000     0.00000     0.00000
   -73.60553     0.00000     0.00000     0.00000
   -73.59453     0.00000     0.00000     0.00000
   -73.58353     0.00000     0.00000     0.00000
   -73.57353     0.00000     0.00000     0.00000
   -73.56253     0.00000     0.00000     0.00000
   -73.55253     0.00000     0.00000     0.00000
   -73.54153     0.00000     0.00000     0.00000
   -73.53153     0.00000     0.00000     0.00000
   -73.52053     0.00000     0.00000     0.00000
   -73.50953     0.00000     0.00000     0.00000
   -73.49953     0.00000     0.00000     0.00000
   -73.48853     0.00000     0.00000     0.00000
   -73.47853     0.00000     0.00000     0.00000
   -73.46753     0.00000     0.00000     0.00000
   -73.45653     0.00000     0.00000     0.00000
   -73.44653     0.00000     0.00000     0.00000
   -73.43553     0.00000     0.00000     0.00000
   -73.42553     0.00000     0.00000     0.00000
   -73.41453     0.00000     0.00000     0.00000
   -73.40353     0.00000     0.00000     0.00000
   -73.39353     0.00000     0.00000     0.00000
   -73.38253     0.00000     0.00000     0.00000
   -73.37253     0.00000     0.00000     0.00000
   -73.36153     0.00000     0.00000     0.00000
   -73.35053     0.00000     0.00000     0.00000
   -73.34053     0.00000     0.00000     0.00000
   -73.32953     0.00000     0.00000     0.00000
   -73.31953     0.00000     0.00000     0.00000
   -73.30853     0.00000     0.00000     0.00000
   -73.29753     0.00000     0.00000     0.00000
   -73.28753     0.00000     0.00000     0.00000
   -73.27653     0.00000     0.00000     0.00000
   -73.26653     0.00000     0.00000     0.00000
   -73.25553     0.00000     0.00000     0.00000
   -73.24553     0.00000     0.00000     0.00000
   -73.23453     0.00000     0.00000     0.00000
   -73.22353     0.00000     0.00000     0.00000
   -73.21353     0.00000     0.00000     0.00000
   -73.20253     0.00000     0.00000     0.00000
   -73.19253     0.00000     0.00000     0.00000
   -73.18153     0.00000     0.00000     0.00000
   -73.17053     0.00000     0.00000     0.00000
   -73.16053     0.00000     0.00000     0.00000
   -73.14953     0.00000     0.00000     0.00000
   -73.13953     0.00000     0.00000     0.00000
   -73.12853     0.00000     0.00000     0.00000
   -73.11753     0.00000     0.00000     0.00000
   -73.10753     0.00000     0.00000     0.00000
   -73.09653     0.00000     0.00000     0.00000
   -73.08653     0.00000     0.00000     0.00000
   -73.07553     0.00000     0.00000     0.00000
   -73.06453     0.00000     0.00000     0.00000
   -73.05453     0.00000     0.00000     0.00000
   -73.04353     0.00000     0.00000     0.00000
   -73.03353     0.00000     0.00000     0.00000
   -73.02253     0.00000     0.00000     0.00000
   -73.01153     0.00000     0.00000     0.00000
   -73.00153     0.00000     0.00000     0.00000
   -72.99053     0.00000     0.00000     0.00000
   -72.98053     0.00000     0.00000     0.00000
   -72.96953     0.00000     0.00000     0.00000
   -72.95853     0.00000     0.00000     0.00000
   -72.94853     0.00000     0.00000     0.00000
   -72.93753     0.00000     0.00000     0.00000
   -72.92753     0.00000     0.00000     0.00000
   -72.91653     0.00000     0.00000     0.00000
   -72.90653     0.00000     0.00000     0.00000
   -72.89553     0.00000     0.00000     0.00000
   -72.88453     0.00000     0.00000     0.00000
   -72.87453     0.00000     0.00000     0.00000
   -72.86353     0.00000     0.00000     0.00000
   -72.85353     0.00000     0.00000     0.00000
   -72.84253     0.00000     0.00000     0.00000
   -72.83153     0.00000     0.00000     0.00000
   -72.82153     0.00000     0.00000     0.00000
   -72.81053     0.00000     0.00000     0.00000
   -72.80053     0.00000     0.00000     0.00000
   -72.78953     0.00000     0.00000     0.00000
   -72.77853     0.00000     0.00000     0.00000
   -72.76853     0.00000     0.00000     0.00000
   -72.75753     0.00000     0.00000     0.00000
   -72.74753     0.00000     0.00000     0.00000
   -72.73653     0.00000     0.00000     0.00000
   -72.72553     0.00000     0.00000     0.00000
   -72.71553     0.00000     0.00000     0.00000
   -72.70453     0.00000     0.00000     0.00000
   -72.69453     0.00000     0.00000     0.00000
   -72.68353     0.00000     0.00000     0.00000
   -72.67253     0.00000     0.00000     0.00000
   -72.66253     0.00000     0.00000     0.00000
   -72.65153     0.00000     0.00000     0.00000
   -72.64153     0.00000     0.00000     0.00000
   -72.63053     0.00000     0.00000     0.00000
   -72.61953     0.00000     0.00000     0.00000
   -72.60953     0.00000     0.00000     0.00000
   -72.59853     0.00000     0.00000     0.00000
   -72.58853     0.00000     0.00000     0.00000
   -72.57753     0.00000     0.00000     0.00000
   -72.56753     0.00000     0.00000     0.00000
   -72.55653     0.00000     0.00000     0.00000
   -72.54553     0.00000     0.00000     0.00000
   -72.53553     0.00000     0.00000     0.00000
   -72.52453     0.00000     0.00000     0.00000
   -72.51453     0.00000     0.00000     0.00000
   -72.50353     0.00000     0.00000     0.00000
   -72.49253     0.00000     0.00000     0.00000
   -72.48253     0.00000     0.00000     0.00000
   -72.47153     0.00000     0.00000     0.00000
   -72.46153     0.00000     0.00000     0.00000
   -72.45053     0.00000     0.00000     0.00000
   -72.43953     0.00000     0.00000     0.00000
   -72.42953     0.00000     0.00000     0.00000
   -72.41853     0.00000     0.00000     0.00000
   -72.40853     0.00000     0.00000     0.00000
   -72.39753     0.00000     0.00000     0.00000
   -72.38653     0.00000     0.00000     0.00000
   -72.37653     0.00000     0.00000     0.00000
   -72.36553     0.00000     0.00000     0.00000
   -72.35553     0.00000     0.00000     0.00000
   -72.34453     0.00000     0.00000     0.00000
   -72.33353     0.00000     0.00000     0.00000
   -72.32353     0.00000     0.00000     0.00000
   -72.31253     0.00000     0.00000     0.00000
   -72.30253     0.00000     0.00000     0.00000
   -72.29153     0.00000     0.00000     0.00000
   -72.28053     0.00000     0.00000     0.00000
   -72.27053     0.00000     0.00000     0.00000
   -72.25953     0.00000     0.00000     0.00000
   -72.24953     0.00000     0.00000     0.00000
   -72.23853     0.00000     0.00000     0.00000
   -72.22853     0.00000     0.00000     0.00000
   -72.21753     0.00000     0.00000     0.00000
   -72.20653     0.00000     0.00000     0.00000
   -72.19653     0.00000     0.00000     0.00000
   -72.18553     0.00000     0.00000     0.00000
   -72.17553     0.00000     0.00000     0.00000
   -72.16453     0.00000     0.00000     0.00000
   -72.15353     0.00000     0.00000     0.00000
   -72.14353     0.00000     0.00000     0.00000
   -72.13253     0.00000     0.00000     0.00000
   -72.12253     0.00000     0.00000     0.00000
   -72.11153     0.00000     0.00000     0.00000
   -72.10053     0.00000     0.00000     0.00000
   -72.09053     0.00000     0.00000     0.00000
   -72.07953     0.00000     0.00000     0.00000
   -72.06953     0.00000     0.00000     0.00000
   -72.05853     0.00000     0.00000     0.00000
   -72.04753     0.00000     0.00000     0.00000
   -72.03753     0.00000     0.00000     0.00000
   -72.02653     0.00000     0.00000     0.00000
   -72.01653     0.00000     0.00000     0.00000
   -72.00553     0.00000     0.00000     0.00000
   -71.99453     0.00000     0.00000     0.00000
   -71.98453     0.00000     0.00000     0.00000
   -71.97353     0.00000     0.00000     0.00000
   -71.96353     0.00000     0.00000     0.00000
   -71.95253     0.00000     0.00000     0.00000
   -71.94153     0.00000     0.00000     0.00000
   -71.93153     0.00000     0.00000     0.00000
   -71.92053     0.00000     0.00000     0.00000
   -71.91053     0.00000     0.00000     0.00000
   -71.89953     0.00000     0.00000     0.00000
   -71.88953     0.00000     0.00000     0.00000
   -71.87853     0.00000     0.00000     0.00000
   -71.86753     0.00000     0.00000     0.00000
   -71.85753     0.00000     0.00000     0.00000
   -71.84653     0.00000     0.00000     0.00000
   -71.83653     0.00000     0.00000     0.00000
   -71.82553     0.00000     0.00000     0.00000
   -71.81453     0.00000     0.00000     0.00000
   -71.80453     0.00000     0.00000     0.00000
   -71.79353     0.00000     0.00000     0.00000
   -71.78353     0.00000     0.00000     0.00000
   -71.77253     0.00000     0.00000     0.00000
   -71.76153     0.00000     0.00000     0.00000
   -71.75153     0.00000     0.00000     0.00000
   -71.74053     0.00000     0.00000     0.00000
   -71.73053     0.00000     0.00000     0.00000
   -71.71953     0.00000     0.00000     0.00000
   -71.70853     0.00000     0.00000     0.00000
   -71.69853     0.00000     0.00000     0.00000
   -71.68753     0.00000     0.00000     0.00000
   -71.67753     0.00000     0.00000     0.00000
   -71.66653     0.00000     0.00000     0.00000
   -71.65553     0.00000     0.00000     0.00000
   -71.64553     0.00000     0.00000     0.00000
   -71.63453     0.00000     0.00000     0.00000
   -71.62453     0.00000     0.00000     0.00000
   -71.61353     0.00000     0.00000     0.00000
   -71.60353     0.00000     0.00000     0.00000
   -71.59253     0.00000     0.00000     0.00000
   -71.58153     0.00000     0.00000     0.00000
   -71.57153     0.00000     0.00000     0.00000
   -71.56053     0.00000     0.00000     0.00000
   -71.55053     0.00000     0.00000     0.00000
   -71.53953     0.00000     0.00000     0.00000
   -71.52853     0.00000     0.00000     0.00000
   -71.51853     0.00000     0.00000     0.00000
   -71.50753     0.00000     0.00000     0.00000
   -71.49753     0.00000     0.00000     0.00000
   -71.48653     0.00000     0.00000     0.00000
   -71.47553     0.00000     0.00000     0.00000
   -71.46553     0.00000     0.00000     0.00000
   -71.45453     0.00000     0.00000     0.00000
   -71.44453     0.00000     0.00000     0.00000
   -71.43353     0.00000     0.00000     0.00000
