     #Energy       W_all      Mo_all      Os_all
   -66.18005     0.00000     0.00000     0.00000
   -66.16905     0.00000     0.00000     0.00000
   -66.15905     0.00000     0.00000     0.00000
   -66.14805     0.00000     0.00000     0.00000
   -66.13705     0.00000     0.00000     0.00000
   -66.12705     0.00000     0.00000     0.00000
   -66.11605     0.00000     0.00000     0.00000
   -66.10505     0.00000     0.00000     0.00000
   -66.09505     0.00000     0.00000     0.00000
   -66.08405     0.00000     0.00000     0.00000
   -66.07305     0.00000     0.00000     0.00000
   -66.06205     0.00000     0.00000     0.00000
   -66.05205     0.00000     0.00000     0.00000
   -66.04105     0.00000     0.00000     0.00000
   -66.03005     0.00000     0.00000     0.00000
   -66.02005     0.00000     0.00000     0.00000
   -66.00905     0.00000     0.00000     0.00000
   -65.99805     0.00000     0.00000     0.00000
   -65.98705     0.00000     0.00000     0.00000
   -65.97705     0.00000     0.00000     0.00000
   -65.96605     0.00000     0.00000     0.00000
   -65.95505     0.00000     0.00000     0.00000
   -65.94505     0.00000     0.00000     0.00000
   -65.93405     0.00000     0.00000     0.00000
   -65.92305     0.00000     0.00000     0.00000
   -65.91305     0.00000     0.00000     0.00000
   -65.90205     0.00000     0.00000     0.00000
   -65.89105     0.00000     0.00000     0.00000
   -65.88005     0.00000     0.00000     0.00000
   -65.87005     0.00000     0.00000     0.00000
   -65.85905     0.00000     0.00000     0.00000
   -65.84805     0.00000     0.00000     0.00000
   -65.83805     0.00000     0.00000     0.00000
   -65.82705     0.00000     0.00000     0.00000
   -65.81605     0.00000     0.00000     0.00000
   -65.80605     0.00000     0.00000     0.00000
   -65.79505     0.00000     0.00000     0.00000
   -65.78405     0.00000     0.00000     0.00000
   -65.77305     0.00000     0.00000     0.00000
   -65.76305     0.00000     0.00000     0.00000
   -65.75205     0.00000     0.00000     0.00000
   -65.74105     0.00000     0.00000     0.00000
   -65.73105     0.00000     0.00000     0.00000
   -65.72005     0.00000     0.00000     0.00000
   -65.70905     0.00000     0.00000     0.00000
   -65.69805     0.00000     0.00000     0.00000
   -65.68805     0.00000     0.00000     0.00000
   -65.67705     0.00000     0.00000     0.00000
   -65.66605     0.00000     0.00000     0.00000
   -65.65605     0.00000     0.00000     0.00000
   -65.64505     0.00000     0.00000     0.00000
   -65.63405     0.00000     0.00000     0.00000
   -65.62405     0.00000     0.00000     0.00000
   -65.61305     0.00000     0.00000     0.00000
   -65.60205     0.00000     0.00000     0.00000
   -65.59105     0.00000     0.00000     0.00000
   -65.58105     0.00000     0.00000     0.00000
   -65.57005     0.00000     0.00000     0.00000
   -65.55905     0.00000     0.00000     0.00000
   -65.54905     0.00000     0.00000     0.00000
   -65.53805     0.00000     0.00000     0.00000
   -65.52705     0.00000     0.00000     0.00000
   -65.51705     0.00000     0.00000     0.00000
   -65.50605     0.00000     0.00000     0.00000
   -65.49505     0.00000     0.00000     0.00000
   -65.48405     0.00000     0.00000     0.00000
   -65.47405     0.00000     0.00000     0.00000
   -65.46305     0.00000     0.00000     0.00000
   -65.45205     0.00000     0.00000     0.00000
   -65.44205     0.00000     0.00000     0.00000
   -65.43105     0.00000     0.00000     0.00000
   -65.42005     0.00000     0.00000     0.00000
   -65.40905     0.00000     0.00000     0.00000
   -65.39905     0.00000     0.00000     0.00000
   -65.38805     0.00000     0.00000     0.00000
   -65.37705     0.00000     0.00000     0.00000
   -65.36705     0.00000     0.00000     0.00000
   -65.35605     0.00000     0.00000     0.00000
   -65.34505     0.00000     0.00000     0.00000
   -65.33505     0.00000     0.00000     0.00000
   -65.32405     0.00000     0.00000     0.00000
   -65.31305     0.00000     0.00000     0.00000
   -65.30205     0.00000     0.00000     0.00000
   -65.29205     0.00000     0.00000     0.00000
   -65.28105     0.00000     0.00000     0.00000
   -65.27005     0.00000     0.00000     0.00000
   -65.26005     0.00000     0.00000     0.00000
   -65.24905     0.00000     0.00000     0.00000
   -65.23805     0.00000     0.00000     0.00000
   -65.22705     0.00000     0.00000     0.00000
   -65.21705     0.00000     0.00000     0.00000
   -65.20605     0.00000     0.00000     0.00000
   -65.19505     0.00000     0.00000     0.00000
   -65.18505     0.00000     0.00000     0.00000
   -65.17405     0.00000     0.00000     0.00000
   -65.16305     0.00000     0.00000     0.00000
   -65.15305     0.00000     0.00000     0.00000
   -65.14205     0.00000     0.00000     0.00000
   -65.13105     0.00000     0.00000     0.00000
   -65.12005     0.00000     0.00000     0.00000
   -65.11005     0.00000     0.00000     0.00000
   -65.09905     0.00000     0.00000     0.00000
   -65.08805     0.00000     0.00000     0.00000
   -65.07805     0.00000     0.00000     0.00000
   -65.06705     0.00000     0.00000     0.00000
   -65.05605     0.00000     0.00000     0.00000
   -65.04605     0.00000     0.00000     0.00000
   -65.03505     0.00000     0.00000     0.00000
   -65.02405     0.00000     0.00000     0.00000
   -65.01305     0.00000     0.00000     0.00000
   -65.00305     0.00000     0.00000     0.00000
   -64.99205     0.00000     0.00000     0.00000
   -64.98105     0.00000     0.00000     0.00000
   -64.97105     0.00000     0.00000     0.00000
   -64.96005     0.00000     0.00000     0.00000
   -64.94905     0.00000     0.00000     0.00000
   -64.93805     0.00000     0.00000     0.00000
   -64.92805     0.00000     0.00000     0.00000
   -64.91705     0.00000     0.00000     0.00000
   -64.90605     0.00000     0.00000     0.00000
   -64.89605     0.00000     0.00000     0.00000
   -64.88505     0.00000     0.00000     0.00000
   -64.87405     0.00000     0.00000     0.00000
   -64.86405     0.00000     0.00000     0.00000
   -64.85305     0.00000     0.00000     0.00000
   -64.84205     0.00000     0.00000     0.00000
   -64.83105     0.00000     0.00000     0.00000
   -64.82105     0.00000     0.00000     0.00000
   -64.81005     0.00000     0.00000     0.00000
   -64.79905     0.00000     0.00000     0.00000
   -64.78905     0.00000     0.00000     0.00000
   -64.77805     0.00000     0.00000     0.00000
   -64.76705     0.00000     0.00000     0.00000
   -64.75605     0.00000     0.00000     0.00000
   -64.74605     0.00000     0.00000     0.00000
   -64.73505     0.00000     0.00000     0.00000
   -64.72405     0.00000     0.00000     0.00000
   -64.71405     0.00000     0.00000     0.00000
   -64.70305     0.00000     0.00000     0.00000
   -64.69205     0.00000     0.00000     0.00000
   -64.68205     0.00000     0.00000     0.00000
   -64.67105     0.00000     0.00000     0.00000
   -64.66005     0.00000     0.00000     0.00000
   -64.64905     0.00000     0.00000     0.00000
   -64.63905     0.00000     0.00000     0.00000
   -64.62805     0.00000     0.00000     0.00000
   -64.61705     0.00000     0.00000     0.00000
   -64.60705     0.00000     0.00000     0.00000
   -64.59605     0.00000     0.00000     0.00000
   -64.58505     0.00000     0.00000     0.00000
   -64.57505     0.00000     0.00000     0.00000
   -64.56405     0.00000     0.00000     0.00000
   -64.55305     0.00000     0.00000     0.00000
   -64.54205     0.00000     0.00000     0.00000
   -64.53205     0.00000     0.00000     0.00000
   -64.52105     0.00000     0.00000     0.00000
   -64.51005     0.00000     0.00000     0.00000
   -64.50005     0.00000     0.00000     0.00000
   -64.48905     0.00000     0.00000     0.00000
   -64.47805     0.00000     0.00000     0.00000
   -64.46705     0.00000     0.00000     0.00000
   -64.45705     0.00000     0.00000     0.00000
   -64.44605     0.00000     0.00000     0.00000
   -64.43505     0.00000     0.00000     0.00000
   -64.42505     0.00000     0.00000     0.00000
   -64.41405     0.00000     0.00000     0.00000
   -64.40305     0.00000     0.00000     0.00000
   -64.39305     0.00000     0.00000     0.00000
   -64.38205     0.00000     0.00000     0.00000
   -64.37105     0.00000     0.00000     0.00000
   -64.36005     0.00000     0.00000     0.00000
   -64.35005     0.00000     0.00000     0.00000
   -64.33905     0.00000     0.00000     0.00000
   -64.32805     0.00000     0.00000     0.00000
   -64.31805     0.00000     0.00000     0.00000
   -64.30705     0.00000     0.00000     0.00000
   -64.29605     0.00000     0.00000     0.00000
   -64.28605     0.00000     0.00000     0.00000
   -64.27505     0.00000     0.00000     0.00000
   -64.26405     0.00000     0.00000     0.00000
   -64.25305     0.00000     0.00000     0.00000
   -64.24305     0.00000     0.00000     0.00000
   -64.23205     0.00000     0.00000     0.00000
   -64.22105     0.00000     0.00000     0.00000
   -64.21105     0.00000     0.00000     0.00000
   -64.20005     0.00000     0.00000     0.00000
   -64.18905     0.00000     0.00000     0.00000
   -64.17805     0.00000     0.00000     0.00000
   -64.16805     0.00000     0.00000     0.00000
   -64.15705     0.00000     0.00000     0.00000
   -64.14605     0.00000     0.00000     0.00000
   -64.13605     0.00000     0.00000     0.00000
   -64.12505     0.00000     0.00000     0.00000
   -64.11405     0.00000     0.00000     0.00000
   -64.10405     0.00000     0.00000     0.00000
   -64.09305     0.00000     0.00000     0.00000
   -64.08205     0.00000     0.00000     0.00000
   -64.07105     0.00000     0.00000     0.00000
   -64.06105     0.00000     0.00000     0.00000
   -64.05005     0.00000     0.00000     0.00000
   -64.03905     0.00000     0.00000     0.00000
   -64.02905     0.00000     0.00000     0.00000
   -64.01805     0.00000     0.00000     0.00000
   -64.00705     0.00000     0.00000     0.00000
   -63.99605     0.00000     0.00000     0.00000
   -63.98605     0.00000     0.00000     0.00000
   -63.97505     0.00000     0.00000     0.00000
   -63.96405     0.00000     0.00000     0.00000
   -63.95405     0.00000     0.00000     0.00000
   -63.94305     0.00000     0.00000     0.00000
   -63.93205     0.00000     0.00000     0.00000
   -63.92205     0.00000     0.00000     0.00000
   -63.91105     0.00000     0.00000     0.00000
   -63.90005     0.00000     0.00000     0.00000
   -63.88905     0.00000     0.00000     0.00000
   -63.87905     0.00000     0.00000     0.00000
   -63.86805     0.00000     0.00000     0.00000
   -63.85705     0.00000     0.00000     0.00000
   -63.84705     0.00000     0.00000     0.00000
   -63.83605     0.00000     0.00000     0.00000
   -63.82505     0.00000     0.00000     0.00000
   -63.81505     0.00000     0.00000     0.00000
   -63.80405     0.00000     0.00000     0.00000
   -63.79305     0.00000     0.00000     0.00000
   -63.78205     0.00000     0.00000     0.00000
   -63.77205     0.00000     0.00000     0.00000
   -63.76105     0.00000     0.00000     0.00000
   -63.75005     0.00000     0.00000     0.00000
   -63.74005     0.00000     0.00000     0.00000
   -63.72905     0.00000     0.00000     0.00000
   -63.71805     0.00000     0.00000     0.00000
   -63.70705     0.00000     0.00000     0.00000
   -63.69705     0.00000     0.00000     0.00000
   -63.68605     0.00000     0.00000     0.00000
   -63.67505     0.00000     0.00000     0.00000
   -63.66505     0.00000     0.00000     0.00000
   -63.65405     0.00000     0.00000     0.00000
   -63.64305     0.00000     0.00000     0.00000
   -63.63305     0.00000     0.00000     0.00000
   -63.62205     0.00000     0.00000     0.00000
   -63.61105     0.00000     0.00000     0.00000
   -63.60005     0.00000     0.00000     0.00000
   -63.59005     0.00000     0.00000     0.00000
   -63.57905     0.00000     0.00000     0.00000
   -63.56805     0.00000     0.00000     0.00000
   -63.55805     0.00000     0.00000     0.00000
   -63.54705     0.00000     0.00000     0.00000
   -63.53605     0.00000     0.00000     0.00000
   -63.52505     0.00000     0.00000     0.00000
   -63.51505     0.00000     0.00000     0.00000
   -63.50405     0.00000     0.00000     0.00000
   -63.49305     0.00000     0.00000     0.00000
   -63.48305     0.00000     0.00000     0.00000
   -63.47205     0.00000     0.00000     0.00000
   -63.46105     0.00000     0.00000     0.00000
   -63.45105     0.00000     0.00000     0.00000
   -63.44005     0.00000     0.00000     0.00000
   -63.42905     0.00000     0.00000     0.00000
   -63.41805     0.00000     0.00000     0.00000
   -63.40805     0.00000     0.00000     0.00000
   -63.39705     0.00000     0.00000     0.00000
   -63.38605     0.00000     0.00000     0.00000
   -63.37605     0.00000     0.00000     0.00000
   -63.36505     0.00000     0.00000     0.00000
   -63.35405     0.00000     0.00000     0.00000
   -63.34405     0.00000     0.00000     0.00000
   -63.33305     0.00000     0.00000     0.00000
   -63.32205     0.00000     0.00000     0.00000
   -63.31105     0.00000     0.00000     0.00000
   -63.30105     0.00000     0.00000     0.00000
   -63.29005     0.00000     0.00000     0.00000
   -63.27905     0.00000     0.00000     0.00000
   -63.26905     0.00000     0.00000     0.00000
   -63.25805     0.00000     0.00000     0.00000
   -63.24705     0.00000     0.00000     0.00000
   -63.23605     0.00000     0.00000     0.00000
   -63.22605     0.00000     0.00000     0.00000
   -63.21505     0.00000     0.00000     0.00000
   -63.20405     0.00000     0.00000     0.00000
   -63.19405     0.00000     0.00000     0.00000
   -63.18305     0.00000     0.00000     0.00000
   -63.17205     0.00000     0.00000     0.00000
   -63.16205     0.00000     0.00000     0.00000
   -63.15105     0.00000     0.00000     0.00000
   -63.14005     0.00000     0.00000     0.00000
   -63.12905     0.00000     0.00000     0.00000
   -63.11905     0.00000     0.00000     0.00000
   -63.10805     0.00000     0.00000     0.00000
   -63.09705     0.00000     0.00000     0.00000
   -63.08705     0.00000     0.00000     0.00000
   -63.07605     0.00000     0.00000     0.00000
   -63.06505     0.00000     0.00000     0.00000
   -63.05505     0.00000     0.00000     0.00000
   -63.04405     0.00000     0.00000     0.00000
   -63.03305     0.00000     0.00000     0.00000
   -63.02205     0.00000     0.00000     0.00000
   -63.01205     0.00000     0.00000     0.00000
   -63.00105     0.00000     0.00000     0.00000
   -62.99005     0.00000     0.00000     0.00000
   -62.98005     0.00000     0.00000     0.00000
   -62.96905     0.00000     0.00000     0.00000
   -62.95805     0.00000     0.00000     0.00000
   -62.94705     0.00000     0.00000     0.00000
   -62.93705     0.00000     0.00000     0.00000
   -62.92605     0.00000     0.00000     0.00000
   -62.91505     0.00000     0.00000     0.00000
   -62.90505     0.00000     0.00000     0.00000
   -62.89405     0.00000     0.00000     0.00000
   -62.88305     0.00000     0.00000     0.00000
   -62.87305     0.00000     0.00000     0.00000
   -62.86205     0.00000     0.00000     0.00000
   -62.85105     0.00000     0.00000     0.00000
   -62.84005     0.00000     0.00000     0.00000
   -62.83005     0.00000     0.00000     0.00000
   -62.81905     0.00000     0.00000     0.00000
   -62.80805     0.00000     0.00000     0.00000
   -62.79805     0.00000     0.00000     0.00000
   -62.78705     0.00000     0.00000     0.00000
   -62.77605     0.00000     0.00000     0.00000
   -62.76505     0.00000     0.00000     0.00000
   -62.75505     0.00000     0.00000     0.00000
   -62.74405     0.00000     0.00000     0.00000
   -62.73305     0.00000     0.00000     0.00000
   -62.72305     0.00000     0.00000     0.00000
   -62.71205     0.00000     0.00000     0.00000
   -62.70105     0.00000     0.00000     0.00000
   -62.69105     0.00000     0.00000     0.00000
   -62.68005     0.00000     0.00000     0.00000
   -62.66905     0.00000     0.00000     0.00000
   -62.65805     0.00000     0.00000     0.00000
   -62.64805     0.00000     0.00000     0.00000
   -62.63705     0.00000     0.00000     0.00000
   -62.62605     0.00000     0.00000     0.00000
   -62.61605     0.00000     0.00000     0.00000
   -62.60505     0.00000     0.00000     0.00000
   -62.59405     0.00000     0.00000     0.00000
   -62.58405     0.00000     0.00000     0.00000
   -62.57305     0.00000     0.00000     0.00000
   -62.56205     0.00000     0.00000     0.00000
   -62.55105     0.00000     0.00000     0.00000
   -62.54105     0.00000     0.00000     0.00000
   -62.53005     0.00000     0.00000     0.00000
   -62.51905     0.00000     0.00000     0.00000
   -62.50905     0.00000     0.00000     0.00000
   -62.49805     0.00000     0.00000     0.00000
   -62.48705     0.00000     0.00000     0.00000
   -62.47605     0.00000     0.00000     0.00000
   -62.46605     0.00000     0.00000     0.00000
   -62.45505     0.00000     0.00000     0.00000
   -62.44405     0.00000     0.00000     0.00000
   -62.43405     0.00000     0.00000     0.00000
   -62.42305     0.00000     0.00000     0.00000
   -62.41205     0.00000     0.00000     0.00000
   -62.40205     0.00000     0.00000     0.00000
   -62.39105     0.00000     0.00000     0.00000
   -62.38005     0.00000     0.00000     0.00000
   -62.36905     0.00000     0.00000     0.00000
   -62.35905     0.00000     0.00000     0.00000
   -62.34805     0.00000     0.00000     0.00000
   -62.33705     0.00000     0.00000     0.00000
   -62.32705     0.00000     0.00000     0.00000
   -62.31605     0.00000     0.00000     0.00000
   -62.30505     0.00000     0.00000     0.00000
   -62.29405     0.00000     0.00000     0.00000
   -62.28405     0.00000     0.00000     0.00000
   -62.27305     0.00000     0.00000     0.00000
   -62.26205     0.00000     0.00000     0.00000
   -62.25205     0.00000     0.00000     0.00000
   -62.24105     0.00000     0.00000     0.00000
   -62.23005     0.00000     0.00000     0.00000
   -62.22005     0.00000     0.00000     0.00000
   -62.20905     0.00000     0.00000     0.00000
   -62.19805     0.00000     0.00000     0.00000
   -62.18705     0.00000     0.00000     0.00000
   -62.17705     0.00000     0.00000     0.00000
   -62.16605     0.00000     0.00000     0.00000
   -62.15505     0.00000     0.00000     0.00000
   -62.14505     0.00000     0.00000     0.00000
   -62.13405     0.00000     0.00000     0.00000
   -62.12305     0.00000     0.00000     0.00000
   -62.11305     0.00000     0.00000     0.00000
   -62.10205     0.00000     0.00000     0.00000
   -62.09105     0.00000     0.00000     0.00000
   -62.08005     0.00000     0.00000     0.00000
   -62.07005     0.00000     0.00000     0.00000
   -62.05905     0.00000     0.00000     0.00000
   -62.04805     0.00000     0.00000     0.00000
   -62.03805     0.00000     0.00000     0.00000
   -62.02705     0.00000     0.00000     0.00000
   -62.01605     0.00000     0.00000     0.00000
   -62.00505     0.00000     0.00000     0.00000
   -61.99505     0.00000     0.00000     0.00000
   -61.98405     0.00000     0.00000     0.00000
   -61.97305     0.00000     0.00000     0.00000
   -61.96305     0.00000     0.00000     0.00000
   -61.95205     0.00000     0.00000     0.00000
   -61.94105     0.00000     0.00000     0.00000
   -61.93105     0.00000     0.00000     0.00000
   -61.92005     0.00000     0.00000     0.00000
   -61.90905     0.00000     0.00000     0.00000
   -61.89805     0.00000     0.00000     0.00000
   -61.88805     0.00000     0.00000     0.00000
   -61.87705     0.00000     0.00000     0.00000
   -61.86605     0.00000     0.00000     0.00000
   -61.85605     0.00000     0.00000     0.00000
   -61.84505     0.00000     0.00000     0.00000
   -61.83405     0.00000     0.00000     0.00000
   -61.82405     0.00000     0.00000     0.00000
   -61.81305     0.00000     0.00000     0.00000
   -61.80205     0.00000     0.00000     0.00000
   -61.79105     0.00000     0.00000     0.00000
   -61.78105     0.00000     0.00000     0.00000
   -61.77005     0.00000     0.00000     0.00000
   -61.75905     0.00000     0.00000     0.00000
   -61.74905     0.00000     0.00000     0.00000
   -61.73805     0.00000     0.00000     0.00000
   -61.72705     0.00000     0.00000     0.00000
   -61.71605     0.00000     0.00000     0.00000
   -61.70605     0.00000     0.00000     0.00000
   -61.69505     0.00000     0.00000     0.00000
   -61.68405     0.00000     0.00000     0.00000
   -61.67405     0.00000     0.00000     0.00000
   -61.66305     0.00000     0.00000     0.00000
   -61.65205     0.00000     0.00000     0.00000
   -61.64205     0.00000     0.00000     0.00000
   -61.63105     0.00000     0.00000     0.00000
   -61.62005     0.00000     0.00000     0.00000
   -61.60905     0.00000     0.00000     0.00000
   -61.59905     0.00000     0.00000     0.00000
   -61.58805     0.00000     0.00000     0.00000
   -61.57705     0.00000     0.00000     0.00000
   -61.56705     0.00000     0.00000     0.00000
   -61.55605     0.00000     0.00000     0.00000
   -61.54505     0.00000     0.00000     0.00000
   -61.53405     0.00000     0.00000     0.00000
   -61.52405     0.00000     0.00000     0.00000
   -61.51305     0.00000     0.00000     0.00000
   -61.50205     0.00000     0.00000     0.00000
   -61.49205     0.00000     0.00000     0.00000
   -61.48105     0.00000     0.00000     0.00000
   -61.47005     0.00000     0.00000     0.00000
   -61.46005     0.00000     0.00000     0.00000
   -61.44905     0.00000     0.00000     0.00000
   -61.43805     0.00000     0.00000     0.00000
   -61.42705     0.00000     0.00000     0.00000
   -61.41705     0.00000     0.00000     0.00000
   -61.40605     0.00000     0.00000     0.00000
   -61.39505     0.00000     0.00000     0.00000
   -61.38505     0.00000     0.00000     0.00000
   -61.37405     0.00000     0.00000     0.00000
   -61.36305     0.00000     0.00000     0.00000
   -61.35305     0.00000     0.00000     0.00000
   -61.34205     0.00000     0.00000     0.00000
   -61.33105     0.00000     0.00000     0.00000
   -61.32005     0.00000     0.00000     0.00000
   -61.31005     0.00000     0.00000     0.00000
   -61.29905     0.00000     0.00000     0.00000
   -61.28805     0.00000     0.00000     0.00000
   -61.27805     0.02994   362.82566     0.05090
   -61.26705     0.00172    21.50231     0.00304
   -61.25605     0.01788   185.92091     0.03440
   -61.24505     0.00895   125.52427     0.01648
   -61.23505     0.00834   130.84783     0.01737
   -61.22405     0.00000     0.00000     0.00000
   -61.21305     0.00000     0.00000     0.00000
   -61.20305     0.02333   184.26926     0.01034
   -61.19205     0.01134    92.93363     0.00568
   -61.18105     0.10851   932.27144     0.11553
   -61.17105     0.01338   113.10403     0.01532
   -61.16005     0.03970   435.02556     0.03787
   -61.14905     0.03026   347.02895     0.02026
   -61.13805     0.05480   382.52937     0.03208
   -61.12805     0.03190   338.08885     0.02624
   -61.11705     0.00940    93.05748     0.00454
   -61.10605     0.01533   186.20110     0.01327
   -61.09605     0.00000     0.00000     0.00000
   -61.08505     0.14298  1302.47632     0.04010
   -61.07405     0.05652   478.33878     0.01604
   -61.06305     0.00000     0.00000     0.00000
   -61.05305     0.08422   886.31064     0.02306
   -61.04205     0.01738   191.98206     0.00600
   -61.03105     0.01588   186.24232     0.00611
   -61.02105     0.00000     0.00000     0.00000
   -61.01005     0.00000     0.00000     0.00000
   -60.99905     0.01923   186.29289     0.00187
   -60.98905     0.00000     0.00000     0.00000
   -60.97805     0.00000     0.00000     0.00000
   -60.96705     0.01519   186.34187     0.00218
   -60.95605     0.00000     0.00000     0.00000
   -60.94605     0.00000     0.00000     0.00000
   -60.93505     0.00000     0.00000     0.00000
   -60.92405     0.00000     0.00000     0.00000
   -60.91405     0.00000     0.00000     0.00000
   -60.90305     0.00000     0.00000     0.00000
   -60.89205     0.00000     0.00000     0.00000
   -60.88205     0.00000     0.00000     0.00000
   -60.87105     0.00000     0.00000     0.00000
   -60.86005     0.00000     0.00000     0.00000
   -60.84905     0.00000     0.00000     0.00000
   -60.83905     0.00000     0.00000     0.00000
   -60.82805     0.00000     0.00000     0.00000
   -60.81705     0.00000     0.00000     0.00000
   -60.80705     0.00000     0.00000     0.00000
   -60.79605     0.00000     0.00000     0.00000
   -60.78505     0.00000     0.00000     0.00000
   -60.77405     0.00000     0.00000     0.00000
   -60.76405     0.00000     0.00000     0.00000
   -60.75305     0.00000     0.00000     0.00000
   -60.74205     0.00000     0.00000     0.00000
   -60.73205     0.00000     0.00000     0.00000
   -60.72105     0.00000     0.00000     0.00000
   -60.71005     0.00000     0.00000     0.00000
   -60.70005     0.00000     0.00000     0.00000
   -60.68905     0.00000     0.00000     0.00000
   -60.67805     0.00000     0.00000     0.00000
   -60.66705     0.00000     0.00000     0.00000
   -60.65705     0.00000     0.00000     0.00000
   -60.64605     0.00000     0.00000     0.00000
   -60.63505     0.00000     0.00000     0.00000
   -60.62505     0.00000     0.00000     0.00000
   -60.61405     0.00000     0.00000     0.00000
   -60.60305     0.00000     0.00000     0.00000
   -60.59305     0.00000     0.00000     0.00000
   -60.58205     0.00000     0.00000     0.00000
   -60.57105     0.00000     0.00000     0.00000
   -60.56005     0.00000     0.00000     0.00000
   -60.55005     0.00000     0.00000     0.00000
   -60.53905     0.00000     0.00000     0.00000
   -60.52805     0.00000     0.00000     0.00000
   -60.51805     0.00000     0.00000     0.00000
   -60.50705     0.00000     0.00000     0.00000
   -60.49605     0.00000     0.00000     0.00000
   -60.48505     0.00000     0.00000     0.00000
   -60.47505     0.00000     0.00000     0.00000
   -60.46405     0.00000     0.00000     0.00000
   -60.45305     0.00000     0.00000     0.00000
   -60.44305     0.00000     0.00000     0.00000
   -60.43205     0.00000     0.00000     0.00000
   -60.42105     0.00000     0.00000     0.00000
   -60.41105     0.00000     0.00000     0.00000
   -60.40005     0.00000     0.00000     0.00000
   -60.38905     0.00000     0.00000     0.00000
   -60.37805     0.00000     0.00000     0.00000
   -60.36805     0.00000     0.00000     0.00000
   -60.35705     0.00000     0.00000     0.00000
   -60.34605     0.00000     0.00000     0.00000
   -60.33605     0.00000     0.00000     0.00000
   -60.32505     0.00000     0.00000     0.00000
   -60.31405     0.00000     0.00000     0.00000
   -60.30305     0.00000     0.00000     0.00000
   -60.29305     0.00000     0.00000     0.00000
   -60.28205     0.00000     0.00000     0.00000
   -60.27105     0.00000     0.00000     0.00000
   -60.26105     0.00000     0.00000     0.00000
   -60.25005     0.00000     0.00000     0.00000
   -60.23905     0.00000     0.00000     0.00000
   -60.22905     0.00000     0.00000     0.00000
   -60.21805     0.00000     0.00000     0.00000
   -60.20705     0.00000     0.00000     0.00000
   -60.19605     0.00000     0.00000     0.00000
   -60.18605     0.00000     0.00000     0.00000
   -60.17505     0.00000     0.00000     0.00000
   -60.16405     0.00000     0.00000     0.00000
   -60.15405     0.00000     0.00000     0.00000
   -60.14305     0.00000     0.00000     0.00000
   -60.13205     0.00000     0.00000     0.00000
   -60.12205     0.00000     0.00000     0.00000
   -60.11105     0.00000     0.00000     0.00000
   -60.10005     0.00000     0.00000     0.00000
   -60.08905     0.00000     0.00000     0.00000
   -60.07905     0.00000     0.00000     0.00000
   -60.06805     0.00000     0.00000     0.00000
   -60.05705     0.00000     0.00000     0.00000
   -60.04705     0.00000     0.00000     0.00000
   -60.03605     0.00000     0.00000     0.00000
   -60.02505     0.00000     0.00000     0.00000
   -60.01405     0.00000     0.00000     0.00000
   -60.00405     0.00000     0.00000     0.00000
   -59.99305     0.00000     0.00000     0.00000
   -59.98205     0.00000     0.00000     0.00000
   -59.97205     0.00000     0.00000     0.00000
   -59.96105     0.00000     0.00000     0.00000
   -59.95005     0.00000     0.00000     0.00000
   -59.94005     0.00000     0.00000     0.00000
   -59.92905     0.00000     0.00000     0.00000
   -59.91805     0.00000     0.00000     0.00000
   -59.90705     0.00000     0.00000     0.00000
   -59.89705     0.00000     0.00000     0.00000
   -59.88605     0.00000     0.00000     0.00000
   -59.87505     0.00000     0.00000     0.00000
   -59.86505     0.00000     0.00000     0.00000
   -59.85405     0.00000     0.00000     0.00000
   -59.84305     0.00000     0.00000     0.00000
   -59.83205     0.00000     0.00000     0.00000
   -59.82205     0.00000     0.00000     0.00000
   -59.81105     0.00000     0.00000     0.00000
   -59.80005     0.00000     0.00000     0.00000
   -59.79005     0.00000     0.00000     0.00000
   -59.77905     0.00000     0.00000     0.00000
   -59.76805     0.00000     0.00000     0.00000
   -59.75805     0.00000     0.00000     0.00000
   -59.74705     0.00000     0.00000     0.00000
   -59.73605     0.00000     0.00000     0.00000
   -59.72505     0.00000     0.00000     0.00000
   -59.71505     0.00000     0.00000     0.00000
   -59.70405     0.00000     0.00000     0.00000
   -59.69305     0.00000     0.00000     0.00000
   -59.68305     0.00000     0.00000     0.00000
   -59.67205     0.00000     0.00000     0.00000
   -59.66105     0.00000     0.00000     0.00000
   -59.65105     0.00000     0.00000     0.00000
   -59.64005     0.00000     0.00000     0.00000
   -59.62905     0.00000     0.00000     0.00000
   -59.61805     0.00000     0.00000     0.00000
   -59.60805     0.00000     0.00000     0.00000
   -59.59705     0.00000     0.00000     0.00000
   -59.58605     0.00000     0.00000     0.00000
   -59.57605     0.00000     0.00000     0.00000
   -59.56505     0.00000     0.00000     0.00000
   -59.55405     0.00000     0.00000     0.00000
   -59.54305     0.00000     0.00000     0.00000
   -59.53305     0.00000     0.00000     0.00000
   -59.52205     0.00000     0.00000     0.00000
   -59.51105     0.00000     0.00000     0.00000
   -59.50105     0.00000     0.00000     0.00000
   -59.49005     0.00000     0.00000     0.00000
   -59.47905     0.00000     0.00000     0.00000
   -59.46905     0.00000     0.00000     0.00000
   -59.45805     0.00000     0.00000     0.00000
   -59.44705     0.00000     0.00000     0.00000
   -59.43605     0.00000     0.00000     0.00000
   -59.42605     0.00000     0.00000     0.00000
   -59.41505     0.00000     0.00000     0.00000
   -59.40405     0.00000     0.00000     0.00000
   -59.39405     0.00000     0.00000     0.00000
