     #Energy       W_all      Mo_all      Ti_all      Pd_all
   -76.49884     0.00000     0.00000     0.00000     0.00000
   -76.48784     0.00000     0.00000     0.00000     0.00000
   -76.47684     0.00000     0.00000     0.00000     0.00000
   -76.46684     0.00000     0.00000     0.00000     0.00000
   -76.45584     0.00000     0.00000     0.00000     0.00000
   -76.44484     0.00000     0.00000     0.00000     0.00000
   -76.43484     0.00000     0.00000     0.00000     0.00000
   -76.42384     0.00000     0.00000     0.00000     0.00000
   -76.41384     0.00000     0.00000     0.00000     0.00000
   -76.40284     0.00000     0.00000     0.00000     0.00000
   -76.39184     0.00000     0.00000     0.00000     0.00000
   -76.38184     0.00000     0.00000     0.00000     0.00000
   -76.37084     0.00000     0.00000     0.00000     0.00000
   -76.35984     0.00000     0.00000     0.00000     0.00000
   -76.34984     0.00000     0.00000     0.00000     0.00000
   -76.33884     0.00000     0.00000     0.00000     0.00000
   -76.32884     0.00000     0.00000     0.00000     0.00000
   -76.31784     0.00000     0.00000     0.00000     0.00000
   -76.30684     0.00000     0.00000     0.00000     0.00000
   -76.29684     0.00000     0.00000     0.00000     0.00000
   -76.28584     0.00000     0.00000     0.00000     0.00000
   -76.27484     0.00000     0.00000     0.00000     0.00000
   -76.26484     0.00000     0.00000     0.00000     0.00000
   -76.25384     0.00000     0.00000     0.00000     0.00000
   -76.24384     0.00000     0.00000     0.00000     0.00000
   -76.23284     0.00000     0.00000     0.00000     0.00000
   -76.22184     0.00000     0.00000     0.00000     0.00000
   -76.21184     0.00000     0.00000     0.00000     0.00000
   -76.20084     0.00000     0.00000     0.00000     0.00000
   -76.18984     0.00000     0.00000     0.00000     0.00000
   -76.17984     0.00000     0.00000     0.00000     0.00000
   -76.16884     0.00000     0.00000     0.00000     0.00000
   -76.15884     0.00000     0.00000     0.00000     0.00000
   -76.14784     0.00000     0.00000     0.00000     0.00000
   -76.13684     0.00000     0.00000     0.00000     0.00000
   -76.12684     0.00000     0.00000     0.00000     0.00000
   -76.11584     0.00000     0.00000     0.00000     0.00000
   -76.10484     0.00000     0.00000     0.00000     0.00000
   -76.09484     0.00000     0.00000     0.00000     0.00000
   -76.08384     0.00000     0.00000     0.00000     0.00000
   -76.07384     0.00000     0.00000     0.00000     0.00000
   -76.06284     0.00000     0.00000     0.00000     0.00000
   -76.05184     0.00000     0.00000     0.00000     0.00000
   -76.04184     0.00000     0.00000     0.00000     0.00000
   -76.03084     0.00000     0.00000     0.00000     0.00000
   -76.01984     0.00000     0.00000     0.00000     0.00000
   -76.00984     0.00000     0.00000     0.00000     0.00000
   -75.99884     0.00000     0.00000     0.00000     0.00000
   -75.98884     0.00000     0.00000     0.00000     0.00000
   -75.97784     0.00000     0.00000     0.00000     0.00000
   -75.96684     0.00000     0.00000     0.00000     0.00000
   -75.95684     0.00000     0.00000     0.00000     0.00000
   -75.94584     0.00000     0.00000     0.00000     0.00000
   -75.93484     0.00000     0.00000     0.00000     0.00000
   -75.92484     0.00000     0.00000     0.00000     0.00000
   -75.91384     0.00000     0.00000     0.00000     0.00000
   -75.90384     0.00000     0.00000     0.00000     0.00000
   -75.89284     0.00000     0.00000     0.00000     0.00000
   -75.88184     0.00000     0.00000     0.00000     0.00000
   -75.87184     0.00000     0.00000     0.00000     0.00000
   -75.86084     0.00000     0.00000     0.00000     0.00000
   -75.84984     0.00000     0.00000     0.00000     0.00000
   -75.83984     0.00000     0.00000     0.00000     0.00000
   -75.82884     0.00000     0.00000     0.00000     0.00000
   -75.81884     0.00000     0.00000     0.00000     0.00000
   -75.80784     0.00000     0.00000     0.00000     0.00000
   -75.79684     0.00000     0.00000     0.00000     0.00000
   -75.78684     0.00000     0.00000     0.00000     0.00000
   -75.77584     0.00000     0.00000     0.00000     0.00000
   -75.76484     0.00000     0.00000     0.00000     0.00000
   -75.75484     0.00000     0.00000     0.00000     0.00000
   -75.74384     0.00000     0.00000     0.00000     0.00000
   -75.73384     0.00000     0.00000     0.00000     0.00000
   -75.72284     0.00000     0.00000     0.00000     0.00000
   -75.71184     0.00000     0.00000     0.00000     0.00000
   -75.70184     0.00000     0.00000     0.00000     0.00000
   -75.69084     0.00000     0.00000     0.00000     0.00000
   -75.67984     0.00000     0.00000     0.00000     0.00000
   -75.66984     0.00000     0.00000     0.00000     0.00000
   -75.65884     0.00000     0.00000     0.00000     0.00000
   -75.64884     0.00000     0.00000     0.00000     0.00000
   -75.63784     0.00000     0.00000     0.00000     0.00000
   -75.62684     0.00000     0.00000     0.00000     0.00000
   -75.61684     0.00000     0.00000     0.00000     0.00000
   -75.60584     0.00000     0.00000     0.00000     0.00000
   -75.59484     0.00000     0.00000     0.00000     0.00000
   -75.58484     0.00000     0.00000     0.00000     0.00000
   -75.57384     0.00000     0.00000     0.00000     0.00000
   -75.56384     0.00000     0.00000     0.00000     0.00000
   -75.55284     0.00000     0.00000     0.00000     0.00000
   -75.54184     0.00000     0.00000     0.00000     0.00000
   -75.53184     0.00000     0.00000     0.00000     0.00000
   -75.52084     0.00000     0.00000     0.00000     0.00000
   -75.50984     0.00000     0.00000     0.00000     0.00000
   -75.49984     0.00000     0.00000     0.00000     0.00000
   -75.48884     0.00000     0.00000     0.00000     0.00000
   -75.47884     0.00000     0.00000     0.00000     0.00000
   -75.46784     0.00000     0.00000     0.00000     0.00000
   -75.45684     0.00000     0.00000     0.00000     0.00000
   -75.44684     0.00000     0.00000     0.00000     0.00000
   -75.43584     0.00000     0.00000     0.00000     0.00000
   -75.42484     0.00000     0.00000     0.00000     0.00000
   -75.41484     0.00000     0.00000     0.00000     0.00000
   -75.40384     0.00000     0.00000     0.00000     0.00000
   -75.39384     0.00000     0.00000     0.00000     0.00000
   -75.38284     0.00000     0.00000     0.00000     0.00000
   -75.37184     0.00000     0.00000     0.00000     0.00000
   -75.36184     0.00000     0.00000     0.00000     0.00000
   -75.35084     0.00000     0.00000     0.00000     0.00000
   -75.33984     0.00000     0.00000     0.00000     0.00000
   -75.32984     0.00000     0.00000     0.00000     0.00000
   -75.31884     0.00000     0.00000     0.00000     0.00000
   -75.30784     0.00000     0.00000     0.00000     0.00000
   -75.29784     0.00000     0.00000     0.00000     0.00000
   -75.28684     0.00000     0.00000     0.00000     0.00000
   -75.27684     0.00000     0.00000     0.00000     0.00000
   -75.26584     0.00000     0.00000     0.00000     0.00000
   -75.25484     0.00000     0.00000     0.00000     0.00000
   -75.24484     0.00000     0.00000     0.00000     0.00000
   -75.23384     0.00000     0.00000     0.00000     0.00000
   -75.22284     0.00000     0.00000     0.00000     0.00000
   -75.21284     0.00000     0.00000     0.00000     0.00000
   -75.20184     0.00000     0.00000     0.00000     0.00000
   -75.19184     0.00000     0.00000     0.00000     0.00000
   -75.18084     0.00000     0.00000     0.00000     0.00000
   -75.16984     0.00000     0.00000     0.00000     0.00000
   -75.15984     0.00000     0.00000     0.00000     0.00000
   -75.14884     0.00000     0.00000     0.00000     0.00000
   -75.13784     0.00000     0.00000     0.00000     0.00000
   -75.12784     0.00000     0.00000     0.00000     0.00000
   -75.11684     0.00000     0.00000     0.00000     0.00000
   -75.10684     0.00000     0.00000     0.00000     0.00000
   -75.09584     0.00000     0.00000     0.00000     0.00000
   -75.08484     0.00000     0.00000     0.00000     0.00000
   -75.07484     0.00000     0.00000     0.00000     0.00000
   -75.06384     0.00000     0.00000     0.00000     0.00000
   -75.05284     0.00000     0.00000     0.00000     0.00000
   -75.04284     0.00000     0.00000     0.00000     0.00000
   -75.03184     0.00000     0.00000     0.00000     0.00000
   -75.02184     0.00000     0.00000     0.00000     0.00000
   -75.01084     0.00000     0.00000     0.00000     0.00000
   -74.99984     0.00000     0.00000     0.00000     0.00000
   -74.98984     0.00000     0.00000     0.00000     0.00000
   -74.97884     0.00000     0.00000     0.00000     0.00000
   -74.96784     0.00000     0.00000     0.00000     0.00000
   -74.95784     0.00000     0.00000     0.00000     0.00000
   -74.94684     0.00000     0.00000     0.00000     0.00000
   -74.93684     0.00000     0.00000     0.00000     0.00000
   -74.92584     0.00000     0.00000     0.00000     0.00000
   -74.91484     0.00000     0.00000     0.00000     0.00000
   -74.90484     0.00000     0.00000     0.00000     0.00000
   -74.89384     0.00000     0.00000     0.00000     0.00000
   -74.88284     0.00000     0.00000     0.00000     0.00000
   -74.87284     0.00000     0.00000     0.00000     0.00000
   -74.86184     0.00000     0.00000     0.00000     0.00000
   -74.85184     0.00000     0.00000     0.00000     0.00000
   -74.84084     0.00000     0.00000     0.00000     0.00000
   -74.82984     0.00000     0.00000     0.00000     0.00000
   -74.81984     0.00000     0.00000     0.00000     0.00000
   -74.80884     0.00000     0.00000     0.00000     0.00000
   -74.79784     0.00000     0.00000     0.00000     0.00000
   -74.78784     0.00000     0.00000     0.00000     0.00000
   -74.77684     0.00000     0.00000     0.00000     0.00000
   -74.76684     0.00000     0.00000     0.00000     0.00000
   -74.75584     0.00000     0.00000     0.00000     0.00000
   -74.74484     0.00000     0.00000     0.00000     0.00000
   -74.73484     0.00000     0.00000     0.00000     0.00000
   -74.72384     0.00000     0.00000     0.00000     0.00000
   -74.71284     0.00000     0.00000     0.00000     0.00000
   -74.70284     0.00000     0.00000     0.00000     0.00000
   -74.69184     0.00000     0.00000     0.00000     0.00000
   -74.68184     0.00000     0.00000     0.00000     0.00000
   -74.67084     0.00000     0.00000     0.00000     0.00000
   -74.65984     0.00000     0.00000     0.00000     0.00000
   -74.64984     0.00000     0.00000     0.00000     0.00000
   -74.63884     0.00000     0.00000     0.00000     0.00000
   -74.62784     0.00000     0.00000     0.00000     0.00000
   -74.61784     0.00000     0.00000     0.00000     0.00000
   -74.60684     0.00000     0.00000     0.00000     0.00000
   -74.59684     0.00000     0.00000     0.00000     0.00000
   -74.58584     0.00000     0.00000     0.00000     0.00000
   -74.57484     0.00000     0.00000     0.00000     0.00000
   -74.56484     0.00000     0.00000     0.00000     0.00000
   -74.55384     0.00000     0.00000     0.00000     0.00000
   -74.54284     0.00000     0.00000     0.00000     0.00000
   -74.53284     0.00000     0.00000     0.00000     0.00000
   -74.52184     0.00000     0.00000     0.00000     0.00000
   -74.51184     0.00000     0.00000     0.00000     0.00000
   -74.50084     0.00000     0.00000     0.00000     0.00000
   -74.48984     0.00000     0.00000     0.00000     0.00000
   -74.47984     0.00000     0.00000     0.00000     0.00000
   -74.46884     0.00000     0.00000     0.00000     0.00000
   -74.45784     0.00000     0.00000     0.00000     0.00000
   -74.44784     0.00000     0.00000     0.00000     0.00000
   -74.43684     0.00000     0.00000     0.00000     0.00000
   -74.42684     0.00000     0.00000     0.00000     0.00000
   -74.41584     0.00000     0.00000     0.00000     0.00000
   -74.40484     0.00000     0.00000     0.00000     0.00000
   -74.39484     0.00000     0.00000     0.00000     0.00000
   -74.38384     0.00000     0.00000     0.00000     0.00000
   -74.37284     0.00000     0.00000     0.00000     0.00000
   -74.36284     0.00000     0.00000     0.00000     0.00000
   -74.35184     0.00000     0.00000     0.00000     0.00000
   -74.34184     0.00000     0.00000     0.00000     0.00000
   -74.33084     0.00000     0.00000     0.00000     0.00000
   -74.31984     0.00000     0.00000     0.00000     0.00000
   -74.30984     0.00000     0.00000     0.00000     0.00000
   -74.29884     0.00000     0.00000     0.00000     0.00000
   -74.28784     0.00000     0.00000     0.00000     0.00000
   -74.27784     0.00000     0.00000     0.00000     0.00000
   -74.26684     0.00000     0.00000     0.00000     0.00000
   -74.25684     0.00000     0.00000     0.00000     0.00000
   -74.24584     0.00000     0.00000     0.00000     0.00000
   -74.23484     0.00000     0.00000     0.00000     0.00000
   -74.22484     0.00000     0.00000     0.00000     0.00000
   -74.21384     0.00000     0.00000     0.00000     0.00000
   -74.20284     0.00000     0.00000     0.00000     0.00000
   -74.19284     0.00000     0.00000     0.00000     0.00000
   -74.18184     0.00000     0.00000     0.00000     0.00000
   -74.17184     0.00000     0.00000     0.00000     0.00000
   -74.16084     0.00000     0.00000     0.00000     0.00000
   -74.14984     0.00000     0.00000     0.00000     0.00000
   -74.13984     0.00000     0.00000     0.00000     0.00000
   -74.12884     0.00000     0.00000     0.00000     0.00000
   -74.11784     0.00000     0.00000     0.00000     0.00000
   -74.10784     0.00000     0.00000     0.00000     0.00000
   -74.09684     0.00000     0.00000     0.00000     0.00000
   -74.08684     0.00000     0.00000     0.00000     0.00000
   -74.07584     0.00000     0.00000     0.00000     0.00000
   -74.06484     0.00000     0.00000     0.00000     0.00000
   -74.05484     0.00000     0.00000     0.00000     0.00000
   -74.04384   187.74432     0.00302     0.00001     0.00324
   -74.03284     0.00000     0.00000     0.00000     0.00000
   -74.02284     0.00000     0.00000     0.00000     0.00000
   -74.01184   187.77131     0.00793     0.00004     0.00446
   -74.00184   187.71956     0.00628     0.00001     0.00176
   -73.99084   187.74409     0.00535     0.00000     0.00228
   -73.97984     0.00000     0.00000     0.00000     0.00000
   -73.96984     0.00000     0.00000     0.00000     0.00000
   -73.95884     0.00000     0.00000     0.00000     0.00000
   -73.94784     0.00000     0.00000     0.00000     0.00000
   -73.93784     0.00000     0.00000     0.00000     0.00000
   -73.92684     0.00000     0.00000     0.00000     0.00000
   -73.91684     0.00000     0.00000     0.00000     0.00000
   -73.90584   375.47366     0.01175     0.00042     0.00416
   -73.89484     0.00000     0.00000     0.00000     0.00000
   -73.88484   187.75033     0.00614     0.00047     0.00067
   -73.87384     0.00000     0.00000     0.00000     0.00000
   -73.86284   375.53522     0.01174     0.00064     0.00335
   -73.85284   187.73532     0.00843     0.00053     0.00157
   -73.84184   375.54197     0.01547     0.00106     0.00037
   -73.83184     0.00000     0.00000     0.00000     0.00000
   -73.82084   187.76367     0.00475     0.00019     0.00058
   -73.80984   375.54427     0.01231     0.00103     0.00361
   -73.79984     0.00000     0.00000     0.00000     0.00000
   -73.78884   375.72394     0.00598     0.00056     0.00053
   -73.77784   187.89602     0.00567     0.00029     0.00053
   -73.76784     0.00000     0.00000     0.00000     0.00000
   -73.75684     0.00000     0.00000     0.00000     0.00000
   -73.74684   187.90878     0.00414     0.00040     0.00142
   -73.73584     0.00000     0.00000     0.00000     0.00000
   -73.72484     0.00000     0.00000     0.00000     0.00000
   -73.71484     0.00000     0.00000     0.00000     0.00000
   -73.70384     0.00000     0.00000     0.00000     0.00000
   -73.69284     0.00000     0.00000     0.00000     0.00000
   -73.68284     0.00000     0.00000     0.00000     0.00000
   -73.67184     0.00000     0.00000     0.00000     0.00000
   -73.66184     0.00000     0.00000     0.00000     0.00000
   -73.65084   187.81824     0.00671     0.00164     0.00000
   -73.63984     0.00000     0.00000     0.00000     0.00000
   -73.62984     0.00000     0.00000     0.00000     0.00000
   -73.61884     0.00000     0.00000     0.00000     0.00000
   -73.60784     0.00000     0.00000     0.00000     0.00000
   -73.59784     0.00000     0.00000     0.00000     0.00000
   -73.58684     0.00000     0.00000     0.00000     0.00000
   -73.57684     0.00000     0.00000     0.00000     0.00000
   -73.56584     0.00000     0.00000     0.00000     0.00000
   -73.55484     0.00000     0.00000     0.00000     0.00000
   -73.54484     0.00000     0.00000     0.00000     0.00000
   -73.53384     0.00000     0.00000     0.00000     0.00000
   -73.52284     0.00000     0.00000     0.00000     0.00000
   -73.51284     0.00000     0.00000     0.00000     0.00000
   -73.50184     0.00000     0.00000     0.00000     0.00000
   -73.49184     0.00000     0.00000     0.00000     0.00000
   -73.48084     0.00000     0.00000     0.00000     0.00000
   -73.46984     0.00000     0.00000     0.00000     0.00000
   -73.45984     0.00000     0.00000     0.00000     0.00000
   -73.44884     0.00000     0.00000     0.00000     0.00000
   -73.43784     0.00000     0.00000     0.00000     0.00000
   -73.42784     0.00000     0.00000     0.00000     0.00000
   -73.41684     0.00000     0.00000     0.00000     0.00000
   -73.40684     0.00000     0.00000     0.00000     0.00000
   -73.39584     0.00000     0.00000     0.00000     0.00000
   -73.38484   187.75159     0.00585     0.00296     0.00000
   -73.37484     0.00000     0.00000     0.00000     0.00000
   -73.36384     0.00000     0.00000     0.00000     0.00000
   -73.35284     0.00000     0.00000     0.00000     0.00000
   -73.34284     0.00000     0.00000     0.00000     0.00000
   -73.33184     0.00000     0.00000     0.00000     0.00000
   -73.32184     0.00000     0.00000     0.00000     0.00000
   -73.31084     0.00000     0.00000     0.00000     0.00000
   -73.29984     0.00000     0.00000     0.00000     0.00000
   -73.28984     0.00000     0.00000     0.00000     0.00000
   -73.27884     0.00000     0.00000     0.00000     0.00000
   -73.26784     0.00000     0.00000     0.00000     0.00000
   -73.25784     0.00000     0.00000     0.00000     0.00000
   -73.24684     0.00000     0.00000     0.00000     0.00000
   -73.23684     0.00000     0.00000     0.00000     0.00000
   -73.22584     0.00000     0.00000     0.00000     0.00000
   -73.21484     0.00000     0.00000     0.00000     0.00000
   -73.20484     0.00000     0.00000     0.00000     0.00000
   -73.19384     0.00000     0.00000     0.00000     0.00000
   -73.18284     0.00000     0.00000     0.00000     0.00000
   -73.17284     0.00000     0.00000     0.00000     0.00000
   -73.16184     0.00000     0.00000     0.00000     0.00000
   -73.15184     0.00000     0.00000     0.00000     0.00000
   -73.14084     0.00000     0.00000     0.00000     0.00000
   -73.12984     0.00000     0.00000     0.00000     0.00000
   -73.11984     0.00000     0.00000     0.00000     0.00000
   -73.10884     0.00000     0.00000     0.00000     0.00000
   -73.09784     0.00000     0.00000     0.00000     0.00000
   -73.08784     0.00000     0.00000     0.00000     0.00000
   -73.07684     0.00000     0.00000     0.00000     0.00000
   -73.06684     0.00000     0.00000     0.00000     0.00000
   -73.05584     0.00000     0.00000     0.00000     0.00000
   -73.04484     0.00000     0.00000     0.00000     0.00000
   -73.03484     0.00000     0.00000     0.00000     0.00000
   -73.02384     0.00000     0.00000     0.00000     0.00000
   -73.01284     0.00000     0.00000     0.00000     0.00000
   -73.00284     0.00000     0.00000     0.00000     0.00000
   -72.99184     0.00000     0.00000     0.00000     0.00000
   -72.98184     0.00000     0.00000     0.00000     0.00000
   -72.97084     0.00000     0.00000     0.00000     0.00000
   -72.95984     0.00000     0.00000     0.00000     0.00000
   -72.94984     0.00000     0.00000     0.00000     0.00000
   -72.93884     0.00000     0.00000     0.00000     0.00000
   -72.92784     0.00000     0.00000     0.00000     0.00000
   -72.91784     0.00000     0.00000     0.00000     0.00000
   -72.90684     0.00000     0.00000     0.00000     0.00000
   -72.89684     0.00000     0.00000     0.00000     0.00000
   -72.88584     0.00000     0.00000     0.00000     0.00000
   -72.87484     0.00000     0.00000     0.00000     0.00000
   -72.86484     0.00000     0.00000     0.00000     0.00000
   -72.85384     0.00000     0.00000     0.00000     0.00000
   -72.84284     0.00000     0.00000     0.00000     0.00000
   -72.83284     0.00000     0.00000     0.00000     0.00000
   -72.82184     0.00000     0.00000     0.00000     0.00000
   -72.81184     0.00000     0.00000     0.00000     0.00000
   -72.80084     0.00000     0.00000     0.00000     0.00000
   -72.78984     0.00000     0.00000     0.00000     0.00000
   -72.77984     0.00000     0.00000     0.00000     0.00000
   -72.76884     0.00000     0.00000     0.00000     0.00000
   -72.75784     0.00000     0.00000     0.00000     0.00000
   -72.74784     0.00000     0.00000     0.00000     0.00000
   -72.73684     0.00000     0.00000     0.00000     0.00000
   -72.72684     0.00000     0.00000     0.00000     0.00000
   -72.71584     0.00000     0.00000     0.00000     0.00000
   -72.70484     0.00000     0.00000     0.00000     0.00000
   -72.69484     0.00000     0.00000     0.00000     0.00000
   -72.68384     0.00000     0.00000     0.00000     0.00000
   -72.67284     0.00000     0.00000     0.00000     0.00000
   -72.66284     0.00000     0.00000     0.00000     0.00000
   -72.65184     0.00000     0.00000     0.00000     0.00000
   -72.64184     0.00000     0.00000     0.00000     0.00000
   -72.63084     0.00000     0.00000     0.00000     0.00000
   -72.61984     0.00000     0.00000     0.00000     0.00000
   -72.60984     0.00000     0.00000     0.00000     0.00000
   -72.59884     0.00000     0.00000     0.00000     0.00000
   -72.58784     0.00000     0.00000     0.00000     0.00000
   -72.57784     0.00000     0.00000     0.00000     0.00000
   -72.56684     0.00000     0.00000     0.00000     0.00000
   -72.55684     0.00000     0.00000     0.00000     0.00000
   -72.54584     0.00000     0.00000     0.00000     0.00000
   -72.53484     0.00000     0.00000     0.00000     0.00000
   -72.52484     0.00000     0.00000     0.00000     0.00000
   -72.51384     0.00000     0.00000     0.00000     0.00000
   -72.50284     0.00000     0.00000     0.00000     0.00000
   -72.49284     0.00000     0.00000     0.00000     0.00000
   -72.48184     0.00000     0.00000     0.00000     0.00000
   -72.47184     0.00000     0.00000     0.00000     0.00000
   -72.46084     0.00000     0.00000     0.00000     0.00000
   -72.44984     0.00000     0.00000     0.00000     0.00000
   -72.43984     0.00000     0.00000     0.00000     0.00000
