     #Energy       W_all      Mo_all      Rh_all      Ti_all
   -67.99119     0.00000     0.00000     0.00000     0.00000
   -67.98119     0.00000     0.00000     0.00000     0.00000
   -67.97019     0.00000     0.00000     0.00000     0.00000
   -67.96019     0.00000     0.00000     0.00000     0.00000
   -67.94919     0.00000     0.00000     0.00000     0.00000
   -67.93919     0.00000     0.00000     0.00000     0.00000
   -67.92819     0.00000     0.00000     0.00000     0.00000
   -67.91719     0.00000     0.00000     0.00000     0.00000
   -67.90719     0.00000     0.00000     0.00000     0.00000
   -67.89619     0.00000     0.00000     0.00000     0.00000
   -67.88619     0.00000     0.00000     0.00000     0.00000
   -67.87519     0.00000     0.00000     0.00000     0.00000
   -67.86519     0.00000     0.00000     0.00000     0.00000
   -67.85419     0.00000     0.00000     0.00000     0.00000
   -67.84319     0.00000     0.00000     0.00000     0.00000
   -67.83319     0.00000     0.00000     0.00000     0.00000
   -67.82219     0.00000     0.00000     0.00000     0.00000
   -67.81219     0.00000     0.00000     0.00000     0.00000
   -67.80119     0.00000     0.00000     0.00000     0.00000
   -67.79119     0.00000     0.00000     0.00000     0.00000
   -67.78019     0.00000     0.00000     0.00000     0.00000
   -67.76919     0.00000     0.00000     0.00000     0.00000
   -67.75919     0.00000     0.00000     0.00000     0.00000
   -67.74819     0.00000     0.00000     0.00000     0.00000
   -67.73819     0.00000     0.00000     0.00000     0.00000
   -67.72719     0.00000     0.00000     0.00000     0.00000
   -67.71719     0.00000     0.00000     0.00000     0.00000
   -67.70619     0.00000     0.00000     0.00000     0.00000
   -67.69519     0.00000     0.00000     0.00000     0.00000
   -67.68519     0.00000     0.00000     0.00000     0.00000
   -67.67419     0.00000     0.00000     0.00000     0.00000
   -67.66419     0.00000     0.00000     0.00000     0.00000
   -67.65319     0.00000     0.00000     0.00000     0.00000
   -67.64319     0.00000     0.00000     0.00000     0.00000
   -67.63219     0.00000     0.00000     0.00000     0.00000
   -67.62119     0.00000     0.00000     0.00000     0.00000
   -67.61119     0.00000     0.00000     0.00000     0.00000
   -67.60019     0.00000     0.00000     0.00000     0.00000
   -67.59019     0.00000     0.00000     0.00000     0.00000
   -67.57919     0.00000     0.00000     0.00000     0.00000
   -67.56819     0.00000     0.00000     0.00000     0.00000
   -67.55819     0.00000     0.00000     0.00000     0.00000
   -67.54719     0.00000     0.00000     0.00000     0.00000
   -67.53719     0.00000     0.00000     0.00000     0.00000
   -67.52619     0.00000     0.00000     0.00000     0.00000
   -67.51619     0.00000     0.00000     0.00000     0.00000
   -67.50519     0.00000     0.00000     0.00000     0.00000
   -67.49419     0.00000     0.00000     0.00000     0.00000
   -67.48419     0.00000     0.00000     0.00000     0.00000
   -67.47319     0.00000     0.00000     0.00000     0.00000
   -67.46319     0.00000     0.00000     0.00000     0.00000
   -67.45219     0.00000     0.00000     0.00000     0.00000
   -67.44219     0.00000     0.00000     0.00000     0.00000
   -67.43119     0.00000     0.00000     0.00000     0.00000
   -67.42019     0.00000     0.00000     0.00000     0.00000
   -67.41019     0.00000     0.00000     0.00000     0.00000
   -67.39919     0.00000     0.00000     0.00000     0.00000
   -67.38919     0.00000     0.00000     0.00000     0.00000
   -67.37819     0.00000     0.00000     0.00000     0.00000
   -67.36819     0.00000     0.00000     0.00000     0.00000
   -67.35719     0.00000     0.00000     0.00000     0.00000
   -67.34619     0.00000     0.00000     0.00000     0.00000
   -67.33619     0.00000     0.00000     0.00000     0.00000
   -67.32519     0.00000     0.00000     0.00000     0.00000
   -67.31519     0.00000     0.00000     0.00000     0.00000
   -67.30419     0.00000     0.00000     0.00000     0.00000
   -67.29419     0.00000     0.00000     0.00000     0.00000
   -67.28319     0.00000     0.00000     0.00000     0.00000
   -67.27219     0.00000     0.00000     0.00000     0.00000
   -67.26219     0.00000     0.00000     0.00000     0.00000
   -67.25119     0.00000     0.00000     0.00000     0.00000
   -67.24119     0.00000     0.00000     0.00000     0.00000
   -67.23019     0.00000     0.00000     0.00000     0.00000
   -67.22019     0.00000     0.00000     0.00000     0.00000
   -67.20919     0.00000     0.00000     0.00000     0.00000
   -67.19819     0.00000     0.00000     0.00000     0.00000
   -67.18819     0.00000     0.00000     0.00000     0.00000
   -67.17719     0.00000     0.00000     0.00000     0.00000
   -67.16719     0.00000     0.00000     0.00000     0.00000
   -67.15619     0.00000     0.00000     0.00000     0.00000
   -67.14619     0.00000     0.00000     0.00000     0.00000
   -67.13519     0.00000     0.00000     0.00000     0.00000
   -67.12419     0.00000     0.00000     0.00000     0.00000
   -67.11419     0.00000     0.00000     0.00000     0.00000
   -67.10319     0.00000     0.00000     0.00000     0.00000
   -67.09319     0.00000     0.00000     0.00000     0.00000
   -67.08219     0.00000     0.00000     0.00000     0.00000
   -67.07119     0.00000     0.00000     0.00000     0.00000
   -67.06119     0.00000     0.00000     0.00000     0.00000
   -67.05019     0.00000     0.00000     0.00000     0.00000
   -67.04019     0.00000     0.00000     0.00000     0.00000
   -67.02919     0.00000     0.00000     0.00000     0.00000
   -67.01919     0.00000     0.00000     0.00000     0.00000
   -67.00819     0.00000     0.00000     0.00000     0.00000
   -66.99719     0.00000     0.00000     0.00000     0.00000
   -66.98719     0.00000     0.00000     0.00000     0.00000
   -66.97619     0.00000     0.00000     0.00000     0.00000
   -66.96619     0.00000     0.00000     0.00000     0.00000
   -66.95519     0.00000     0.00000     0.00000     0.00000
   -66.94519     0.00000     0.00000     0.00000     0.00000
   -66.93419     0.00000     0.00000     0.00000     0.00000
   -66.92319     0.00000     0.00000     0.00000     0.00000
   -66.91319     0.00000     0.00000     0.00000     0.00000
   -66.90219     0.00000     0.00000     0.00000     0.00000
   -66.89219     0.00000     0.00000     0.00000     0.00000
   -66.88119     0.00000     0.00000     0.00000     0.00000
   -66.87119     0.00000     0.00000     0.00000     0.00000
   -66.86019     0.00000     0.00000     0.00000     0.00000
   -66.84919     0.00000     0.00000     0.00000     0.00000
   -66.83919     0.00000     0.00000     0.00000     0.00000
   -66.82819     0.00000     0.00000     0.00000     0.00000
   -66.81819     0.00000     0.00000     0.00000     0.00000
   -66.80719     0.00000     0.00000     0.00000     0.00000
   -66.79719     0.00000     0.00000     0.00000     0.00000
   -66.78619     0.00000     0.00000     0.00000     0.00000
   -66.77519     0.00000     0.00000     0.00000     0.00000
   -66.76519     0.00000     0.00000     0.00000     0.00000
   -66.75419     0.00000     0.00000     0.00000     0.00000
   -66.74419     0.00000     0.00000     0.00000     0.00000
   -66.73319     0.00000     0.00000     0.00000     0.00000
   -66.72319     0.00000     0.00000     0.00000     0.00000
   -66.71219     0.00000     0.00000     0.00000     0.00000
   -66.70119     0.00000     0.00000     0.00000     0.00000
   -66.69119     0.00000     0.00000     0.00000     0.00000
   -66.68019     0.00000     0.00000     0.00000     0.00000
   -66.67019     0.00000     0.00000     0.00000     0.00000
   -66.65919     0.00000     0.00000     0.00000     0.00000
   -66.64919     0.00000     0.00000     0.00000     0.00000
   -66.63819     0.00000     0.00000     0.00000     0.00000
   -66.62719     0.00000     0.00000     0.00000     0.00000
   -66.61719     0.00000     0.00000     0.00000     0.00000
   -66.60619     0.00000     0.00000     0.00000     0.00000
   -66.59619     0.00000     0.00000     0.00000     0.00000
   -66.58519     0.00000     0.00000     0.00000     0.00000
   -66.57419     0.00000     0.00000     0.00000     0.00000
   -66.56419     0.00000     0.00000     0.00000     0.00000
   -66.55319     0.00000     0.00000     0.00000     0.00000
   -66.54319     0.00000     0.00000     0.00000     0.00000
   -66.53219     0.00000     0.00000     0.00000     0.00000
   -66.52219     0.00000     0.00000     0.00000     0.00000
   -66.51119     0.00000     0.00000     0.00000     0.00000
   -66.50019     0.00000     0.00000     0.00000     0.00000
   -66.49019     0.00000     0.00000     0.00000     0.00000
   -66.47919     0.00000     0.00000     0.00000     0.00000
   -66.46919     0.00000     0.00000     0.00000     0.00000
   -66.45819     0.00000     0.00000     0.00000     0.00000
   -66.44819     0.00000     0.00000     0.00000     0.00000
   -66.43719     0.00000     0.00000     0.00000     0.00000
   -66.42619     0.00000     0.00000     0.00000     0.00000
   -66.41619     0.00000     0.00000     0.00000     0.00000
   -66.40519     0.00000     0.00000     0.00000     0.00000
   -66.39519     0.00000     0.00000     0.00000     0.00000
   -66.38419     0.00000     0.00000     0.00000     0.00000
   -66.37419     0.00000     0.00000     0.00000     0.00000
   -66.36319     0.00000     0.00000     0.00000     0.00000
   -66.35219     0.00000     0.00000     0.00000     0.00000
   -66.34219     0.00000     0.00000     0.00000     0.00000
   -66.33119     0.00000     0.00000     0.00000     0.00000
   -66.32119     0.00000     0.00000     0.00000     0.00000
   -66.31019     0.00000     0.00000     0.00000     0.00000
   -66.30019     0.00000     0.00000     0.00000     0.00000
   -66.28919     0.00000     0.00000     0.00000     0.00000
   -66.27819     0.00000     0.00000     0.00000     0.00000
   -66.26819     0.00000     0.00000     0.00000     0.00000
   -66.25719     0.00000     0.00000     0.00000     0.00000
   -66.24719     0.00000     0.00000     0.00000     0.00000
   -66.23619     0.00000     0.00000     0.00000     0.00000
   -66.22619     0.00000     0.00000     0.00000     0.00000
   -66.21519     0.00000     0.00000     0.00000     0.00000
   -66.20419     0.00000     0.00000     0.00000     0.00000
   -66.19419     0.00000     0.00000     0.00000     0.00000
   -66.18319     0.00000     0.00000     0.00000     0.00000
   -66.17319     0.00000     0.00000     0.00000     0.00000
   -66.16219     0.00000     0.00000     0.00000     0.00000
   -66.15219     0.00000     0.00000     0.00000     0.00000
   -66.14119     0.00000     0.00000     0.00000     0.00000
   -66.13019     0.00000     0.00000     0.00000     0.00000
   -66.12019     0.00000     0.00000     0.00000     0.00000
   -66.10919     0.00000     0.00000     0.00000     0.00000
   -66.09919     0.00000     0.00000     0.00000     0.00000
   -66.08819     0.00000     0.00000     0.00000     0.00000
   -66.07719     0.00000     0.00000     0.00000     0.00000
   -66.06719     0.00000     0.00000     0.00000     0.00000
   -66.05619     0.00000     0.00000     0.00000     0.00000
   -66.04619     0.00000     0.00000     0.00000     0.00000
   -66.03519     0.00000     0.00000     0.00000     0.00000
   -66.02519     0.00000     0.00000     0.00000     0.00000
   -66.01419     0.00000     0.00000     0.00000     0.00000
   -66.00319     0.00000     0.00000     0.00000     0.00000
   -65.99319     0.00000     0.00000     0.00000     0.00000
   -65.98219     0.00000     0.00000     0.00000     0.00000
   -65.97219     0.00000     0.00000     0.00000     0.00000
   -65.96119     0.00000     0.00000     0.00000     0.00000
   -65.95119     0.00000     0.00000     0.00000     0.00000
   -65.94019     0.00000     0.00000     0.00000     0.00000
   -65.92919     0.00000     0.00000     0.00000     0.00000
   -65.91919     0.00000     0.00000     0.00000     0.00000
   -65.90819     0.00000     0.00000     0.00000     0.00000
   -65.89819     0.00000     0.00000     0.00000     0.00000
   -65.88719     0.00000     0.00000     0.00000     0.00000
   -65.87719     0.00000     0.00000     0.00000     0.00000
   -65.86619     0.00000     0.00000     0.00000     0.00000
   -65.85519     0.00000     0.00000     0.00000     0.00000
   -65.84519     0.00000     0.00000     0.00000     0.00000
   -65.83419     0.00000     0.00000     0.00000     0.00000
   -65.82419     0.00000     0.00000     0.00000     0.00000
   -65.81319     0.00000     0.00000     0.00000     0.00000
   -65.80319     0.00000     0.00000     0.00000     0.00000
   -65.79219     0.00000     0.00000     0.00000     0.00000
   -65.78119     0.00000     0.00000     0.00000     0.00000
   -65.77119     0.00000     0.00000     0.00000     0.00000
   -65.76019     0.00000     0.00000     0.00000     0.00000
   -65.75019     0.00000     0.00000     0.00000     0.00000
   -65.73919     0.00000     0.00000     0.00000     0.00000
   -65.72919     0.00000     0.00000     0.00000     0.00000
   -65.71819     0.00000     0.00000     0.00000     0.00000
   -65.70719     0.00000     0.00000     0.00000     0.00000
   -65.69719     0.00000     0.00000     0.00000     0.00000
   -65.68619     0.00000     0.00000     0.00000     0.00000
   -65.67619     0.00000     0.00000     0.00000     0.00000
   -65.66519     0.00000     0.00000     0.00000     0.00000
   -65.65519     0.00000     0.00000     0.00000     0.00000
   -65.64419     0.00000     0.00000     0.00000     0.00000
   -65.63319     0.00000     0.00000     0.00000     0.00000
   -65.62319     0.00000     0.00000     0.00000     0.00000
   -65.61219     0.00000     0.00000     0.00000     0.00000
   -65.60219     0.00000     0.00000     0.00000     0.00000
   -65.59119     0.00000     0.00000     0.00000     0.00000
   -65.58019     0.00000     0.00000     0.00000     0.00000
   -65.57019     0.00000     0.00000     0.00000     0.00000
   -65.55919     0.00000     0.00000     0.00000     0.00000
   -65.54919     0.00000     0.00000     0.00000     0.00000
   -65.53819     0.00000     0.00000     0.00000     0.00000
   -65.52819     0.00000     0.00000     0.00000     0.00000
   -65.51719     0.00000     0.00000     0.00000     0.00000
   -65.50619     0.00000     0.00000     0.00000     0.00000
   -65.49619     0.00000     0.00000     0.00000     0.00000
   -65.48519     0.00000     0.00000     0.00000     0.00000
   -65.47519     0.00000     0.00000     0.00000     0.00000
   -65.46419     0.00000     0.00000     0.00000     0.00000
   -65.45419     0.00000     0.00000     0.00000     0.00000
   -65.44319     0.00000     0.00000     0.00000     0.00000
   -65.43219     0.00000     0.00000     0.00000     0.00000
   -65.42219     0.00000     0.00000     0.00000     0.00000
   -65.41119     0.00000     0.00000     0.00000     0.00000
   -65.40119     0.00000     0.00000     0.00000     0.00000
   -65.39019     0.00000     0.00000     0.00000     0.00000
   -65.38019     0.00000     0.00000     0.00000     0.00000
   -65.36919     0.00000     0.00000     0.00000     0.00000
   -65.35819     0.00000     0.00000     0.00000     0.00000
   -65.34819     0.00000     0.00000     0.00000     0.00000
   -65.33719     0.00000     0.00000     0.00000     0.00000
   -65.32719     0.00000     0.00000     0.00000     0.00000
   -65.31619     0.00000     0.00000     0.00000     0.00000
   -65.30619     0.00000     0.00000     0.00000     0.00000
   -65.29519     0.00000     0.00000     0.00000     0.00000
   -65.28419     0.00000     0.00000     0.00000     0.00000
   -65.27419     0.00000     0.00000     0.00000     0.00000
   -65.26319     0.00000     0.00000     0.00000     0.00000
   -65.25319     0.00000     0.00000     0.00000     0.00000
   -65.24219     0.00000     0.00000     0.00000     0.00000
   -65.23219     0.00000     0.00000     0.00000     0.00000
   -65.22119     0.00000     0.00000     0.00000     0.00000
   -65.21019     0.00000     0.00000     0.00000     0.00000
   -65.20019     0.00000     0.00000     0.00000     0.00000
   -65.18919     0.00000     0.00000     0.00000     0.00000
   -65.17919     0.00000     0.00000     0.00000     0.00000
   -65.16819     0.00000     0.00000     0.00000     0.00000
   -65.15819     0.00000     0.00000     0.00000     0.00000
   -65.14719     0.00000     0.00000     0.00000     0.00000
   -65.13619     0.00000     0.00000     0.00000     0.00000
   -65.12619     0.00000     0.00000     0.00000     0.00000
   -65.11519     0.00000     0.00000     0.00000     0.00000
   -65.10519     0.00000     0.00000     0.00000     0.00000
   -65.09419     0.00000     0.00000     0.00000     0.00000
   -65.08319     0.00000     0.00000     0.00000     0.00000
   -65.07319     0.00000     0.00000     0.00000     0.00000
   -65.06219     0.00000     0.00000     0.00000     0.00000
   -65.05219     0.00000     0.00000     0.00000     0.00000
   -65.04119     0.00000     0.00000     0.00000     0.00000
   -65.03119     0.00000     0.00000     0.00000     0.00000
   -65.02019     0.00000     0.00000     0.00000     0.00000
   -65.00919     0.00000     0.00000     0.00000     0.00000
   -64.99919     0.00000     0.00000     0.00000     0.00000
   -64.98819     0.00000     0.00000     0.00000     0.00000
   -64.97819     0.00000     0.00000     0.00000     0.00000
   -64.96719     0.00000     0.00000     0.00000     0.00000
   -64.95719     0.00000     0.00000     0.00000     0.00000
   -64.94619     0.00000     0.00000     0.00000     0.00000
   -64.93519     0.00000     0.00000     0.00000     0.00000
   -64.92519     0.00000     0.00000     0.00000     0.00000
   -64.91419     0.00000     0.00000     0.00000     0.00000
   -64.90419     0.00000     0.00000     0.00000     0.00000
   -64.89319     0.00000     0.00000     0.00000     0.00000
   -64.88319     0.00000     0.00000     0.00000     0.00000
   -64.87219     0.00000     0.00000     0.00000     0.00000
   -64.86119     0.00000     0.00000     0.00000     0.00000
   -64.85119     0.00000     0.00000     0.00000     0.00000
   -64.84019     0.00000     0.00000     0.00000     0.00000
   -64.83019     0.00000     0.00000     0.00000     0.00000
   -64.81919     0.00000     0.00000     0.00000     0.00000
   -64.80919     0.00000     0.00000     0.00000     0.00000
   -64.79819     0.00000     0.00000     0.00000     0.00000
   -64.78719     0.00000     0.00000     0.00000     0.00000
   -64.77719     0.00000     0.00000     0.00000     0.00000
   -64.76619     0.00000     0.00000     0.00000     0.00000
   -64.75619     0.00000     0.00000     0.00000     0.00000
   -64.74519     0.00000     0.00000     0.00000     0.00000
   -64.73519     0.00000     0.00000     0.00000     0.00000
   -64.72419     0.00000     0.00000     0.00000     0.00000
   -64.71319     0.00000     0.00000     0.00000     0.00000
   -64.70319     0.00000     0.00000     0.00000     0.00000
   -64.69219     0.00000     0.00000     0.00000     0.00000
   -64.68219     0.00000     0.00000     0.00000     0.00000
   -64.67119     0.00000     0.00000     0.00000     0.00000
   -64.66119     0.00000     0.00000     0.00000     0.00000
   -64.65019     0.00000     0.00000     0.00000     0.00000
   -64.63919     0.00000     0.00000     0.00000     0.00000
   -64.62919     0.00000     0.00000     0.00000     0.00000
   -64.61819     0.00000     0.00000     0.00000     0.00000
   -64.60819     0.00000     0.00000     0.00000     0.00000
   -64.59719     0.00000     0.00000     0.00000     0.00000
   -64.58619     0.00000     0.00000     0.00000     0.00000
   -64.57619     0.00000     0.00000     0.00000     0.00000
   -64.56519     0.00000     0.00000     0.00000     0.00000
   -64.55519     0.00000     0.00000     0.00000     0.00000
   -64.54419     0.00000     0.00000     0.00000     0.00000
   -64.53419     0.00000     0.00000     0.00000     0.00000
   -64.52319     0.00000     0.00000     0.00000     0.00000
   -64.51219     0.00000     0.00000     0.00000     0.00000
   -64.50219     0.00000     0.00000     0.00000     0.00000
   -64.49119     0.00000     0.00000     0.00000     0.00000
   -64.48119     0.00000     0.00000     0.00000     0.00000
   -64.47019     0.00000     0.00000     0.00000     0.00000
   -64.46019     0.00000     0.00000     0.00000     0.00000
   -64.44919     0.00000     0.00000     0.00000     0.00000
   -64.43819     0.00000     0.00000     0.00000     0.00000
   -64.42819     0.00000     0.00000     0.00000     0.00000
   -64.41719     0.00000     0.00000     0.00000     0.00000
   -64.40719     0.00000     0.00000     0.00000     0.00000
   -64.39619     0.00000     0.00000     0.00000     0.00000
   -64.38619     0.00000     0.00000     0.00000     0.00000
   -64.37519     0.00000     0.00000     0.00000     0.00000
   -64.36419     0.00000     0.00000     0.00000     0.00000
   -64.35419     0.00000     0.00000     0.00000     0.00000
   -64.34319     0.00000     0.00000     0.00000     0.00000
   -64.33319     0.00000     0.00000     0.00000     0.00000
   -64.32219     0.00000     0.00000     0.00000     0.00000
   -64.31219     0.00000     0.00000     0.00000     0.00000
   -64.30119     0.00000     0.00000     0.00000     0.00000
   -64.29019     0.00000     0.00000     0.00000     0.00000
   -64.28019     0.00000     0.00000     0.00000     0.00000
   -64.26919     0.00000     0.00000     0.00000     0.00000
   -64.25919     0.00000     0.00000     0.00000     0.00000
   -64.24819     0.00000     0.00000     0.00000     0.00000
   -64.23819     0.00000     0.00000     0.00000     0.00000
   -64.22719     0.00000     0.00000     0.00000     0.00000
   -64.21619     0.00000     0.00000     0.00000     0.00000
   -64.20619     0.00000     0.00000     0.00000     0.00000
   -64.19519     0.00000     0.00000     0.00000     0.00000
   -64.18519     0.00000     0.00000     0.00000     0.00000
   -64.17419     0.00000     0.00000     0.00000     0.00000
   -64.16319     0.00000     0.00000     0.00000     0.00000
   -64.15319     0.00000     0.00000     0.00000     0.00000
   -64.14219     0.00000     0.00000     0.00000     0.00000
   -64.13219     0.00000     0.00000     0.00000     0.00000
   -64.12119     0.00000     0.00000     0.00000     0.00000
   -64.11119     0.00000     0.00000     0.00000     0.00000
   -64.10019     0.00000     0.00000     0.00000     0.00000
   -64.08919     0.00000     0.00000     0.00000     0.00000
   -64.07919     0.00000     0.00000     0.00000     0.00000
   -64.06819     0.00000     0.00000     0.00000     0.00000
   -64.05819     0.00000     0.00000     0.00000     0.00000
   -64.04719     0.00000     0.00000     0.00000     0.00000
   -64.03719     0.00000     0.00000     0.00000     0.00000
   -64.02619     0.00000     0.00000     0.00000     0.00000
   -64.01519     0.00000     0.00000     0.00000     0.00000
   -64.00519     0.00000     0.00000     0.00000     0.00000
   -63.99419     0.00000     0.00000     0.00000     0.00000
   -63.98419     0.00000     0.00000     0.00000     0.00000
   -63.97319     0.00000     0.00000     0.00000     0.00000
   -63.96319     0.00000     0.00000     0.00000     0.00000
   -63.95219     0.00000     0.00000     0.00000     0.00000
   -63.94119     0.00000     0.00000     0.00000     0.00000
   -63.93119     0.00000     0.00000     0.00000     0.00000
   -63.92019     0.00000     0.00000     0.00000     0.00000
   -63.91019     0.00000     0.00000     0.00000     0.00000
   -63.89919     0.00000     0.00000     0.00000     0.00000
   -63.88919     0.00000     0.00000     0.00000     0.00000
   -63.87819     0.00000     0.00000     0.00000     0.00000
   -63.86719     0.00000     0.00000     0.00000     0.00000
   -63.85719     0.00000     0.00000     0.00000     0.00000
   -63.84619     0.00000     0.00000     0.00000     0.00000
   -63.83619     0.00000     0.00000     0.00000     0.00000
   -63.82519     0.00000     0.00000     0.00000     0.00000
   -63.81519     0.00000     0.00000     0.00000     0.00000
   -63.80419     0.00000     0.00000     0.00000     0.00000
   -63.79319     0.00000     0.00000     0.00000     0.00000
   -63.78319     0.00000     0.00000     0.00000     0.00000
   -63.77219     0.00000     0.00000     0.00000     0.00000
   -63.76219     0.00000     0.00000     0.00000     0.00000
   -63.75119     0.00000     0.00000     0.00000     0.00000
   -63.74119     0.00000     0.00000     0.00000     0.00000
   -63.73019     0.00000     0.00000     0.00000     0.00000
   -63.71919     0.00000     0.00000     0.00000     0.00000
   -63.70919     0.00000     0.00000     0.00000     0.00000
   -63.69819     0.00000     0.00000     0.00000     0.00000
   -63.68819     0.00000     0.00000     0.00000     0.00000
   -63.67719     0.00000     0.00000     0.00000     0.00000
   -63.66619     0.00000     0.00000     0.00000     0.00000
   -63.65619     0.00000     0.00000     0.00000     0.00000
   -63.64519     0.00000     0.00000     0.00000     0.00000
   -63.63519     0.00000     0.00000     0.00000     0.00000
   -63.62419     0.00000     0.00000     0.00000     0.00000
   -63.61419     0.00000     0.00000     0.00000     0.00000
   -63.60319     0.00000     0.00000     0.00000     0.00000
   -63.59219     0.00000     0.00000     0.00000     0.00000
   -63.58219     0.00000     0.00000     0.00000     0.00000
   -63.57119     0.00000     0.00000     0.00000     0.00000
   -63.56119     0.00000     0.00000     0.00000     0.00000
   -63.55019     0.00000     0.00000     0.00000     0.00000
   -63.54019     0.00000     0.00000     0.00000     0.00000
   -63.52919     0.00000     0.00000     0.00000     0.00000
   -63.51819     0.00000     0.00000     0.00000     0.00000
   -63.50819     0.00000     0.00000     0.00000     0.00000
   -63.49719     0.00000     0.00000     0.00000     0.00000
   -63.48719     0.00000     0.00000     0.00000     0.00000
   -63.47619     0.00000     0.00000     0.00000     0.00000
   -63.46619     0.00000     0.00000     0.00000     0.00000
   -63.45519     0.00000     0.00000     0.00000     0.00000
   -63.44419     0.00000     0.00000     0.00000     0.00000
   -63.43419     0.00000     0.00000     0.00000     0.00000
   -63.42319     0.00000     0.00000     0.00000     0.00000
   -63.41319     0.00000     0.00000     0.00000     0.00000
   -63.40219     0.00000     0.00000     0.00000     0.00000
   -63.39219     0.00000     0.00000     0.00000     0.00000
   -63.38119     0.00000     0.00000     0.00000     0.00000
   -63.37019     0.00000     0.00000     0.00000     0.00000
   -63.36019     0.00000     0.00000     0.00000     0.00000
   -63.34919     0.00000     0.00000     0.00000     0.00000
   -63.33919     0.00000     0.00000     0.00000     0.00000
   -63.32819     0.00000     0.00000     0.00000     0.00000
   -63.31819     0.00000     0.00000     0.00000     0.00000
   -63.30719     0.00000     0.00000     0.00000     0.00000
   -63.29619     0.00000     0.00000     0.00000     0.00000
   -63.28619     0.00000     0.00000     0.00000     0.00000
   -63.27519     0.00000     0.00000     0.00000     0.00000
   -63.26519     0.00000     0.00000     0.00000     0.00000
   -63.25419     0.00000     0.00000     0.00000     0.00000
   -63.24419     0.00000     0.00000     0.00000     0.00000
   -63.23319     0.00000     0.00000     0.00000     0.00000
   -63.22219     0.00000     0.00000     0.00000     0.00000
   -63.21219     0.00000     0.00000     0.00000     0.00000
   -63.20119     0.00000     0.00000     0.00000     0.00000
   -63.19119     0.00000     0.00000     0.00000     0.00000
   -63.18019     0.00000     0.00000     0.00000     0.00000
   -63.16919     0.00000     0.00000     0.00000     0.00000
   -63.15919     0.00000     0.00000     0.00000     0.00000
   -63.14819     0.00000     0.00000     0.00000     0.00000
   -63.13819     0.00000     0.00000     0.00000     0.00000
   -63.12719     0.00000     0.00000     0.00000     0.00000
   -63.11719     0.00000     0.00000     0.00000     0.00000
   -63.10619     0.00000     0.00000     0.00000     0.00000
   -63.09519     0.00000     0.00000     0.00000     0.00000
   -63.08519     0.00000     0.00000     0.00000     0.00000
   -63.07419     0.00000     0.00000     0.00000     0.00000
   -63.06419     0.00000     0.00000     0.00000     0.00000
   -63.05319     0.00000     0.00000     0.00000     0.00000
   -63.04319     0.00000     0.00000     0.00000     0.00000
   -63.03219     0.00000     0.00000     0.00000     0.00000
   -63.02119     0.00000     0.00000     0.00000     0.00000
   -63.01119     0.00000     0.00000     0.00000     0.00000
   -63.00019     0.00000     0.00000     0.00000     0.00000
   -62.99019     0.00000     0.00000     0.00000     0.00000
   -62.97919     0.00000     0.00000     0.00000     0.00000
   -62.96919     0.00000     0.00000     0.00000     0.00000
   -62.95819     0.00000     0.00000     0.00000     0.00000
   -62.94719     0.00000     0.00000     0.00000     0.00000
   -62.93719     0.00000     0.00000     0.00000     0.00000
   -62.92619     0.00000     0.00000     0.00000     0.00000
   -62.91619     0.00000     0.00000     0.00000     0.00000
   -62.90519     0.00000     0.00000     0.00000     0.00000
   -62.89519     0.00000     0.00000     0.00000     0.00000
   -62.88419     0.00000     0.00000     0.00000     0.00000
   -62.87319     0.00000     0.00000     0.00000     0.00000
   -62.86319     0.00000     0.00000     0.00000     0.00000
   -62.85219     0.00000     0.00000     0.00000     0.00000
   -62.84219     0.00000     0.00000     0.00000     0.00000
   -62.83119     0.00000     0.00000     0.00000     0.00000
   -62.82119     0.00000     0.00000     0.00000     0.00000
   -62.81019     0.00000     0.00000     0.00000     0.00000
   -62.79919     0.00000     0.00000     0.00000     0.00000
   -62.78919     0.00000     0.00000     0.00000     0.00000
   -62.77819     0.00000     0.00000     0.00000     0.00000
   -62.76819     0.00000     0.00000     0.00000     0.00000
   -62.75719     0.00000     0.00000     0.00000     0.00000
   -62.74719     0.00000     0.00000     0.00000     0.00000
   -62.73619     0.00000     0.00000     0.00000     0.00000
   -62.72519     0.00000     0.00000     0.00000     0.00000
   -62.71519     0.00000     0.00000     0.00000     0.00000
   -62.70419     0.00000     0.00000     0.00000     0.00000
   -62.69419     0.00000     0.00000     0.00000     0.00000
   -62.68319     0.00000     0.00000     0.00000     0.00000
   -62.67219     0.00000     0.00000     0.00000     0.00000
   -62.66219     0.00000     0.00000     0.00000     0.00000
   -62.65119     0.00000     0.00000     0.00000     0.00000
   -62.64119     0.00000     0.00000     0.00000     0.00000
   -62.63019     0.00000     0.00000     0.00000     0.00000
   -62.62019     0.00000     0.00000     0.00000     0.00000
   -62.60919     0.00000     0.00000     0.00000     0.00000
   -62.59819     0.00000     0.00000     0.00000     0.00000
   -62.58819     0.00000     0.00000     0.00000     0.00000
   -62.57719     0.00000     0.00000     0.00000     0.00000
   -62.56719     0.00000     0.00000     0.00000     0.00000
   -62.55619     0.00000     0.00000     0.00000     0.00000
   -62.54619     0.00000     0.00000     0.00000     0.00000
   -62.53519     0.00000     0.00000     0.00000     0.00000
