     #Energy       W_all      Mo_all      Ir_all      Hf_all
   -55.11900     0.00000     0.00000     0.00000     0.00000
   -55.10800     0.00000     0.00000     0.00000     0.00000
   -55.09700     0.00000     0.00000     0.00000     0.00000
   -55.08600     0.00000     0.00000     0.00000     0.00000
   -55.07500     0.00000     0.00000     0.00000     0.00000
   -55.06400     0.00000     0.00000     0.00000     0.00000
   -55.05300     0.00000     0.00000     0.00000     0.00000
   -55.04200     0.00000     0.00000     0.00000     0.00000
   -55.03100     0.00000     0.00000     0.00000     0.00000
   -55.02000     0.00000     0.00000     0.00000     0.00000
   -55.00900     0.00000     0.00000     0.00000     0.00000
   -54.99800     0.00000     0.00000     0.00000     0.00000
   -54.98700     0.00000     0.00000     0.00000     0.00000
   -54.97600     0.00000     0.00000     0.00000     0.00000
   -54.96500     0.00000     0.00000     0.00000     0.00000
   -54.95400     0.00000     0.00000     0.00000     0.00000
   -54.94300     0.00000     0.00000     0.00000     0.00000
   -54.93200     0.00000     0.00000     0.00000     0.00000
   -54.92100     0.00000     0.00000     0.00000     0.00000
   -54.91000     0.00000     0.00000     0.00000     0.00000
   -54.89900     0.00000     0.00000     0.00000     0.00000
   -54.88800     0.00000     0.00000     0.00000     0.00000
   -54.87700     0.00000     0.00000     0.00000     0.00000
   -54.86600     0.00000     0.00000     0.00000     0.00000
   -54.85500     0.00000     0.00000     0.00000     0.00000
   -54.84400     0.00000     0.00000     0.00000     0.00000
   -54.83300     0.00000     0.00000     0.00000     0.00000
   -54.82200     0.00000     0.00000     0.00000     0.00000
   -54.81100     0.00000     0.00000     0.00000     0.00000
   -54.80000     0.00000     0.00000     0.00000     0.00000
   -54.78900     0.00000     0.00000     0.00000     0.00000
   -54.77800     0.00000     0.00000     0.00000     0.00000
   -54.76700     0.00000     0.00000     0.00000     0.00000
   -54.75600     0.00000     0.00000     0.00000     0.00000
   -54.74500     0.00000     0.00000     0.00000     0.00000
   -54.73400     0.00000     0.00000     0.00000     0.00000
   -54.72300     0.00000     0.00000     0.00000     0.00000
   -54.71200     0.00000     0.00000     0.00000     0.00000
   -54.70100     0.00000     0.00000     0.00000     0.00000
   -54.69000     0.00000     0.00000     0.00000     0.00000
   -54.67900     0.00000     0.00000     0.00000     0.00000
   -54.66800     0.00000     0.00000     0.00000     0.00000
   -54.65700     0.00000     0.00000     0.00000     0.00000
   -54.64600     0.00000     0.00000     0.00000     0.00000
   -54.63500     0.00000     0.00000     0.00000     0.00000
   -54.62400     0.00000     0.00000     0.00000     0.00000
   -54.61300     0.00000     0.00000     0.00000     0.00000
   -54.60200     0.00000     0.00000     0.00000     0.00000
   -54.59100     0.00000     0.00000     0.00000     0.00000
   -54.58000     0.00000     0.00000     0.00000     0.00000
   -54.56900     0.00000     0.00000     0.00000     0.00000
   -54.55800     0.00000     0.00000     0.00000     0.00000
   -54.54700     0.00000     0.00000     0.00000     0.00000
   -54.53600     0.00000     0.00000     0.00000     0.00000
   -54.52500     0.00000     0.00000     0.00000     0.00000
   -54.51400     0.00000     0.00000     0.00000     0.00000
   -54.50300     0.00000     0.00000     0.00000     0.00000
   -54.49200     0.00000     0.00000     0.00000     0.00000
   -54.48100     0.00000     0.00000     0.00000     0.00000
   -54.47000     0.00000     0.00000     0.00000     0.00000
   -54.45900     0.00000     0.00000     0.00000     0.00000
   -54.44800     0.00000     0.00000     0.00000     0.00000
   -54.43700     0.00000     0.00000     0.00000     0.00000
   -54.42600     0.00000     0.00000     0.00000     0.00000
   -54.41500     0.00000     0.00000     0.00000     0.00000
   -54.40400     0.00000     0.00000     0.00000     0.00000
   -54.39300     0.00000     0.00000     0.00000     0.00000
   -54.38200     0.00000     0.00000     0.00000     0.00000
   -54.37100     0.00000     0.00000     0.00000     0.00000
   -54.36000     0.00000     0.00000     0.00000     0.00000
   -54.34900     0.00000     0.00000     0.00000     0.00000
   -54.33800     0.00000     0.00000     0.00000     0.00000
   -54.32700     0.00000     0.00000     0.00000     0.00000
   -54.31600     0.00000     0.00000     0.00000     0.00000
   -54.30500     0.00000     0.00000     0.00000     0.00000
   -54.29400     0.00000     0.00000     0.00000     0.00000
   -54.28300     0.00000     0.00000     0.00000     0.00000
   -54.27200     0.00000     0.00000     0.00000     0.00000
   -54.26100     0.00000     0.00000     0.00000     0.00000
   -54.25000     0.00000     0.00000     0.00000     0.00000
   -54.23900     0.00000     0.00000     0.00000     0.00000
   -54.22800     0.00000     0.00000     0.00000     0.00000
   -54.21700     0.00000     0.00000     0.00000     0.00000
   -54.20600     0.00000     0.00000     0.00000     0.00000
   -54.19500     0.00000     0.00000     0.00000     0.00000
   -54.18400     0.00000     0.00000     0.00000     0.00000
   -54.17300     0.00000     0.00000     0.00000     0.00000
   -54.16200     0.00000     0.00000     0.00000     0.00000
   -54.15100     0.00000     0.00000     0.00000     0.00000
   -54.14000     0.00000     0.00000     0.00000     0.00000
   -54.12900     0.00000     0.00000     0.00000     0.00000
   -54.11800     0.00000     0.00000     0.00000     0.00000
   -54.10700     0.00000     0.00000     0.00000     0.00000
   -54.09600     0.00000     0.00000     0.00000     0.00000
   -54.08500     0.00000     0.00000     0.00000     0.00000
   -54.07400     0.00000     0.00000     0.00000     0.00000
   -54.06300     0.00000     0.00000     0.00000     0.00000
   -54.05200     0.00000     0.00000     0.00000     0.00000
   -54.04100     0.00000     0.00000     0.00000     0.00000
   -54.03000     0.00000     0.00000     0.00000     0.00000
   -54.01900     0.00000     0.00000     0.00000     0.00000
   -54.00800     0.00000     0.00000     0.00000     0.00000
   -53.99700     0.00000     0.00000     0.00000     0.00000
   -53.98600     0.00000     0.00000     0.00000     0.00000
   -53.97500     0.00000     0.00000     0.00000     0.00000
   -53.96400     0.00000     0.00000     0.00000     0.00000
   -53.95300     0.00000     0.00000     0.00000     0.00000
   -53.94200     0.00000     0.00000     0.00000     0.00000
   -53.93100     0.00000     0.00000     0.00000     0.00000
   -53.92000     0.00000     0.00000     0.00000     0.00000
   -53.90900     0.00000     0.00000     0.00000     0.00000
   -53.89800     0.00000     0.00000     0.00000     0.00000
   -53.88700     0.00000     0.00000     0.00000     0.00000
   -53.87600     0.00000     0.00000     0.00000     0.00000
   -53.86500     0.00000     0.00000     0.00000     0.00000
   -53.85400     0.00000     0.00000     0.00000     0.00000
   -53.84300     0.00000     0.00000     0.00000     0.00000
   -53.83200     0.00000     0.00000     0.00000     0.00000
   -53.82100     0.00000     0.00000     0.00000     0.00000
   -53.81000     0.00000     0.00000     0.00000     0.00000
   -53.79900     0.00000     0.00000     0.00000     0.00000
   -53.78800     0.00000     0.00000     0.00000     0.00000
   -53.77700     0.00000     0.00000     0.00000     0.00000
   -53.76600     0.00000     0.00000     0.00000     0.00000
   -53.75500     0.00000     0.00000     0.00000     0.00000
   -53.74400     0.00000     0.00000     0.00000     0.00000
   -53.73300     0.00000     0.00000     0.00000     0.00000
   -53.72200     0.00000     0.00000     0.00000     0.00000
   -53.71100     0.00000     0.00000     0.00000     0.00000
   -53.70000     0.00000     0.00000     0.00000     0.00000
   -53.68900     0.00000     0.00000     0.00000     0.00000
   -53.67800     0.00000     0.00000     0.00000     0.00000
   -53.66700     0.00000     0.00000     0.00000     0.00000
   -53.65600     0.00000     0.00000     0.00000     0.00000
   -53.64500     0.00000     0.00000     0.00000     0.00000
   -53.63400     0.00000     0.00000     0.00000     0.00000
   -53.62300     0.00000     0.00000     0.00000     0.00000
   -53.61200     0.00000     0.00000     0.00000     0.00000
   -53.60100     0.00000     0.00000     0.00000     0.00000
   -53.59000     0.00000     0.00000     0.00000     0.00000
   -53.57900     0.00000     0.00000     0.00000     0.00000
   -53.56800     0.00000     0.00000     0.00000     0.00000
   -53.55700     0.00000     0.00000     0.00000     0.00000
   -53.54600     0.00000     0.00000     0.00000     0.00000
   -53.53500     0.00000     0.00000     0.00000     0.00000
   -53.52400     0.00000     0.00000     0.00000     0.00000
   -53.51300     0.00000     0.00000     0.00000     0.00000
   -53.50200     0.00000     0.00000     0.00000     0.00000
   -53.49100     0.00000     0.00000     0.00000     0.00000
   -53.48000     0.00000     0.00000     0.00000     0.00000
   -53.46900     0.00000     0.00000     0.00000     0.00000
   -53.45800     0.00000     0.00000     0.00000     0.00000
   -53.44700     0.00000     0.00000     0.00000     0.00000
   -53.43600     0.00000     0.00000     0.00000     0.00000
   -53.42500     0.00000     0.00000     0.00000     0.00000
   -53.41400     0.00000     0.00000     0.00000     0.00000
   -53.40300     0.00000     0.00000     0.00000     0.00000
   -53.39200     0.00000     0.00000     0.00000     0.00000
   -53.38100     0.00000     0.00000     0.00000     0.00000
   -53.37000     0.00000     0.00000     0.00000     0.00000
   -53.35900     0.00000     0.00000     0.00000     0.00000
   -53.34800     0.00000     0.00000     0.00000     0.00000
   -53.33700     0.00000     0.00000     0.00000     0.00000
   -53.32600     0.00000     0.00000     0.00000     0.00000
   -53.31500     0.00000     0.00000     0.00000     0.00000
   -53.30400     0.00000     0.00000     0.00000     0.00000
   -53.29300     0.00000     0.00000     0.00000     0.00000
   -53.28200     0.00000     0.00000     0.00000     0.00000
   -53.27100     0.00000     0.00000     0.00000     0.00000
   -53.26000     0.00000     0.00000     0.00000     0.00000
   -53.24900     0.00000     0.00000     0.00000     0.00000
   -53.23800     0.00000     0.00000     0.00000     0.00000
   -53.22700     0.00000     0.00000     0.00000     0.00000
   -53.21600     0.00000     0.00000     0.00000     0.00000
   -53.20500     0.00000     0.00000     0.00000     0.00000
   -53.19400     0.00000     0.00000     0.00000     0.00000
   -53.18300     0.00000     0.00000     0.00000     0.00000
   -53.17200     0.00000     0.00000     0.00000     0.00000
   -53.16100     0.00000     0.00000     0.00000     0.00000
   -53.15000     0.00000     0.00000     0.00000     0.00000
   -53.13900     0.00000     0.00000     0.00000     0.00000
   -53.12800     0.00000     0.00000     0.00000     0.00000
   -53.11700     0.00000     0.00000     0.00000     0.00000
   -53.10600     0.00000     0.00000     0.00000     0.00000
   -53.09500     0.00000     0.00000     0.00000     0.00000
   -53.08400     0.00000     0.00000     0.00000     0.00000
   -53.07300     0.00000     0.00000     0.00000     0.00000
   -53.06200     0.00000     0.00000     0.00000     0.00000
   -53.05100     0.00000     0.00000     0.00000     0.00000
   -53.04000     0.00000     0.00000     0.00000     0.00000
   -53.02900     0.00000     0.00000     0.00000     0.00000
   -53.01800     0.00000     0.00000     0.00000     0.00000
   -53.00700     0.00000     0.00000     0.00000     0.00000
   -52.99600     0.00000     0.00000     0.00000     0.00000
   -52.98500     0.00000     0.00000     0.00000     0.00000
   -52.97400     0.00000     0.00000     0.00000     0.00000
   -52.96300     0.00000     0.00000     0.00000     0.00000
   -52.95200     0.00000     0.00000     0.00000     0.00000
   -52.94100     0.00000     0.00000     0.00000     0.00000
   -52.93000     0.00000     0.00000     0.00000     0.00000
   -52.91900     0.00000     0.00000     0.00000     0.00000
   -52.90800     0.00000     0.00000     0.00000     0.00000
   -52.89700     0.00000     0.00000     0.00000     0.00000
   -52.88600     0.00000     0.00000     0.00000     0.00000
   -52.87500     0.00000     0.00000     0.00000     0.00000
   -52.86400     0.00000     0.00000     0.00000     0.00000
   -52.85300     0.00000     0.00000     0.00000     0.00000
   -52.84200     0.00000     0.00000     0.00000     0.00000
   -52.83100     0.00000     0.00000     0.00000     0.00000
   -52.82000     0.00000     0.00000     0.00000     0.00000
   -52.80900     0.00000     0.00000     0.00000     0.00000
   -52.79800     0.00000     0.00000     0.00000     0.00000
   -52.78700     0.00000     0.00000     0.00000     0.00000
   -52.77600     0.00000     0.00000     0.00000     0.00000
   -52.76500     0.00000     0.00000     0.00000     0.00000
   -52.75400     0.00000     0.00000     0.00000     0.00000
   -52.74300     0.00000     0.00000     0.00000     0.00000
   -52.73200     0.00000     0.00000     0.00000     0.00000
   -52.72100     0.00000     0.00000     0.00000     0.00000
   -52.71000     0.00000     0.00000     0.00000     0.00000
   -52.69900     0.00000     0.00000     0.00000     0.00000
   -52.68800     0.00000     0.00000     0.00000     0.00000
   -52.67700     0.00000     0.00000     0.00000     0.00000
   -52.66600     0.00000     0.00000     0.00000     0.00000
   -52.65500     0.00000     0.00000     0.00000     0.00000
   -52.64400     0.00000     0.00000     0.00000     0.00000
   -52.63300     0.00000     0.00000     0.00000     0.00000
   -52.62200     0.00000     0.00000     0.00000     0.00000
   -52.61100     0.00000     0.00000     0.00000     0.00000
   -52.60000     0.00000     0.00000     0.00000     0.00000
   -52.58900     0.00000     0.00000     0.00000     0.00000
   -52.57800     0.00000     0.00000     0.00000     0.00000
   -52.56700     0.00000     0.00000     0.00000     0.00000
   -52.55600     0.00000     0.00000     0.00000     0.00000
   -52.54500     0.00000     0.00000     0.00000     0.00000
   -52.53400     0.00000     0.00000     0.00000     0.00000
   -52.52300     0.00000     0.00000     0.00000     0.00000
   -52.51200     0.00000     0.00000     0.00000     0.00000
   -52.50100     0.00000     0.00000     0.00000     0.00000
   -52.49000     0.00000     0.00000     0.00000     0.00000
   -52.47900     0.00000     0.00000     0.00000     0.00000
   -52.46800     0.00000     0.00000     0.00000     0.00000
   -52.45700     0.00000     0.00000     0.00000     0.00000
   -52.44600     0.00000     0.00000     0.00000     0.00000
   -52.43500     0.00000     0.00000     0.00000     0.00000
   -52.42400     0.00000     0.00000     0.00000     0.00000
   -52.41300     0.00000     0.00000     0.00000     0.00000
   -52.40200     0.00000     0.00000     0.00000     0.00000
   -52.39100     0.00000     0.00000     0.00000     0.00000
   -52.38000     0.00000     0.00000     0.00000     0.00000
   -52.36900     0.00000     0.00000     0.00000     0.00000
   -52.35800     0.00000     0.00000     0.00000     0.00000
   -52.34700     0.00000     0.00000     0.00000     0.00000
   -52.33600     0.00000     0.00000     0.00000     0.00000
   -52.32500     0.00000     0.00000     0.00000     0.00000
   -52.31400     0.00000     0.00000     0.00000     0.00000
   -52.30300     0.00000     0.00000     0.00000     0.00000
   -52.29200     0.00000     0.00000     0.00000     0.00000
   -52.28100     0.00000     0.00000     0.00000     0.00000
   -52.27000     0.00000     0.00000     0.00000     0.00000
   -52.25900     0.00000     0.00000     0.00000     0.00000
   -52.24800     0.00000     0.00000     0.00000     0.00000
   -52.23700     0.00000     0.00000     0.00000     0.00000
   -52.22600     0.00000     0.00000     0.00000     0.00000
   -52.21500     0.00000     0.00000     0.00000     0.00000
   -52.20400     0.00000     0.00000     0.00000     0.00000
   -52.19300     0.00000     0.00000     0.00000     0.00000
   -52.18200     0.00000     0.00000     0.00000     0.00000
   -52.17100     0.00000     0.00000     0.00000     0.00000
   -52.16000     0.00000     0.00000     0.00000     0.00000
   -52.14900     0.00000     0.00000     0.00000     0.00000
   -52.13800     0.00000     0.00000     0.00000     0.00000
   -52.12700     0.00000     0.00000     0.00000     0.00000
   -52.11600     0.00000     0.00000     0.00000     0.00000
   -52.10500     0.00000     0.00000     0.00000     0.00000
   -52.09400     0.00000     0.00000     0.00000     0.00000
   -52.08300     0.00000     0.00000     0.00000     0.00000
   -52.07200     0.00000     0.00000     0.00000     0.00000
   -52.06100     0.00000     0.00000     0.00000     0.00000
   -52.05000     0.00000     0.00000     0.00000     0.00000
   -52.03900     0.00000     0.00000     0.00000     0.00000
   -52.02800     0.00000     0.00000     0.00000     0.00000
   -52.01700     0.00000     0.00000     0.00000     0.00000
   -52.00600     0.00000     0.00000     0.00000     0.00000
   -51.99500     0.00000     0.00000     0.00000     0.00000
   -51.98400     0.00000     0.00000     0.00000     0.00000
   -51.97300     0.00000     0.00000     0.00000     0.00000
   -51.96200     0.00000     0.00000     0.00000     0.00000
   -51.95100     0.00000     0.00000     0.00000     0.00000
   -51.94000     0.00000     0.00000     0.00000     0.00000
   -51.92900     0.00000     0.00000     0.00000     0.00000
   -51.91800     0.00000     0.00000     0.00000     0.00000
   -51.90700     0.00000     0.00000     0.00000     0.00000
   -51.89600     0.00000     0.00000     0.00000     0.00000
   -51.88500     0.00000     0.00000     0.00000     0.00000
   -51.87400     0.00000     0.00000     0.00000     0.00000
   -51.86300     0.00000     0.00000     0.00000     0.00000
   -51.85200     0.00000     0.00000     0.00000     0.00000
   -51.84100     0.00000     0.00000     0.00000     0.00000
   -51.83000     0.00000     0.00000     0.00000     0.00000
   -51.81900     0.00000     0.00000     0.00000     0.00000
   -51.80800     0.00000     0.00000     0.00000     0.00000
   -51.79700     0.00000     0.00000     0.00000     0.00000
   -51.78600     0.00000     0.00000     0.00000     0.00000
   -51.77500     0.00000     0.00000     0.00000     0.00000
   -51.76400     0.00000     0.00000     0.00000     0.00000
   -51.75300     0.00000     0.00000     0.00000     0.00000
   -51.74200     0.00000     0.00000     0.00000     0.00000
   -51.73100     0.00000     0.00000     0.00000     0.00000
   -51.72000     0.00000     0.00000     0.00000     0.00000
   -51.70900     0.00000     0.00000     0.00000     0.00000
   -51.69800     0.00000     0.00000     0.00000     0.00000
   -51.68700     0.00000     0.00000     0.00000     0.00000
   -51.67600     0.00000     0.00000     0.00000     0.00000
   -51.66500     0.00000     0.00000     0.00000     0.00000
   -51.65400     0.00000     0.00000     0.00000     0.00000
   -51.64300     0.00000     0.00000     0.00000     0.00000
   -51.63200     0.00000     0.00000     0.00000     0.00000
   -51.62100     0.00000     0.00000     0.00000     0.00000
   -51.61000     0.00000     0.00000     0.00000     0.00000
   -51.59900     0.00000     0.00000     0.00000     0.00000
   -51.58800     0.00000     0.00000     0.00000     0.00000
   -51.57700     0.00000     0.00000     0.00000     0.00000
   -51.56600     0.00000     0.00000     0.00000     0.00000
   -51.55500     0.00000     0.00000     0.00000     0.00000
   -51.54400     0.00000     0.00000     0.00000     0.00000
   -51.53300     0.00000     0.00000     0.00000     0.00000
   -51.52200     0.00000     0.00000     0.00000     0.00000
   -51.51100     0.00000     0.00000     0.00000     0.00000
   -51.50000     0.00000     0.00000     0.00000     0.00000
   -51.48900     0.00000     0.00000     0.00000     0.00000
   -51.47800     0.00000     0.00000     0.00000     0.00000
   -51.46700     0.00000     0.00000     0.00000     0.00000
   -51.45600     0.00000     0.00000     0.00000     0.00000
   -51.44500     0.00000     0.00000     0.00000     0.00000
   -51.43400     0.00000     0.00000     0.00000     0.00000
   -51.42300     0.00000     0.00000     0.00000     0.00000
   -51.41200     0.00000     0.00000     0.00000     0.00000
   -51.40100     0.00000     0.00000     0.00000     0.00000
   -51.39000     0.00000     0.00000     0.00000     0.00000
   -51.37900     0.00000     0.00000     0.00000     0.00000
   -51.36800     0.00000     0.00000     0.00000     0.00000
   -51.35700     0.00000     0.00000     0.00000     0.00000
   -51.34600     0.00000     0.00000     0.00000     0.00000
   -51.33500     0.00000     0.00000     0.00000     0.00000
   -51.32400     0.00000     0.00000     0.00000     0.00000
   -51.31300     0.00000     0.00000     0.00000     0.00000
   -51.30200     0.00000     0.00000     0.00000     0.00000
   -51.29100     0.00000     0.00000     0.00000     0.00000
   -51.28000     0.00000     0.00000     0.00000     0.00000
   -51.26900     0.00000     0.00000     0.00000     0.00000
   -51.25800     0.00000     0.00000     0.00000     0.00000
   -51.24700     0.00000     0.00000     0.00000     0.00000
   -51.23600     0.00000     0.00000     0.00000     0.00000
   -51.22500     0.00000     0.00000     0.00000     0.00000
   -51.21400     0.00000     0.00000     0.00000     0.00000
   -51.20300     0.00000     0.00000     0.00000     0.00000
   -51.19200     0.00000     0.00000     0.00000     0.00000
   -51.18100     0.00000     0.00000     0.00000     0.00000
   -51.17000     0.00000     0.00000     0.00000     0.00000
   -51.15900     0.00000     0.00000     0.00000     0.00000
   -51.14800     0.00000     0.00000     0.00000     0.00000
   -51.13700     0.00000     0.00000     0.00000     0.00000
   -51.12600     0.00000     0.00000     0.00000     0.00000
   -51.11500     0.00000     0.00000     0.00000     0.00000
   -51.10400     0.00000     0.00000     0.00000     0.00000
   -51.09300     0.00000     0.00000     0.00000     0.00000
   -51.08200     0.00000     0.00000     0.00000     0.00000
   -51.07100     0.00000     0.00000     0.00000     0.00000
   -51.06000     0.00000     0.00000     0.00000     0.00000
   -51.04900     0.00000     0.00000     0.00000     0.00000
   -51.03800     0.00000     0.00000     0.00000     0.00000
   -51.02700     0.00000     0.00000     0.00000     0.00000
   -51.01600     0.00000     0.00000     0.00000     0.00000
   -51.00500     0.00000     0.00000     0.00000     0.00000
   -50.99400     0.00000     0.00000     0.00000     0.00000
   -50.98300     0.00000     0.00000     0.00000     0.00000
   -50.97200     0.00000     0.00000     0.00000     0.00000
   -50.96100     0.00000     0.00000     0.00000     0.00000
   -50.95000     0.00000     0.00000     0.00000     0.00000
   -50.93900     0.00000     0.00000     0.00000     0.00000
   -50.92800     0.00000     0.00000     0.00000     0.00000
   -50.91700     0.00000     0.00000     0.00000     0.00000
   -50.90600     0.00000     0.00000     0.00000     0.00000
   -50.89500     0.00000     0.00000     0.00000     0.00000
   -50.88400     0.00000     0.00000     0.00000     0.00000
   -50.87300     0.00000     0.00000     0.00000     0.00000
   -50.86200     0.00000     0.00000     0.00000     0.00000
   -50.85100     0.00000     0.00000     0.00000     0.00000
   -50.84000     0.00000     0.00000     0.00000     0.00000
   -50.82900     0.00000     0.00000     0.00000     0.00000
   -50.81800     0.00000     0.00000     0.00000     0.00000
   -50.80700     0.00000     0.00000     0.00000     0.00000
   -50.79600     0.00000     0.00000     0.00000     0.00000
   -50.78500     0.00000     0.00000     0.00000     0.00000
   -50.77400     0.00000     0.00000     0.00000     0.00000
   -50.76300     0.00000     0.00000     0.00000     0.00000
   -50.75200     0.00000     0.00000     0.00000     0.00000
   -50.74100     0.00000     0.00000     0.00000     0.00000
   -50.73000     0.00000     0.00000     0.00000     0.00000
   -50.71900     0.00000     0.00000     0.00000     0.00000
   -50.70800     0.00000     0.00000     0.00000     0.00000
   -50.69700     0.00000     0.00000     0.00000     0.00000
   -50.68600     0.00000     0.00000     0.00000     0.00000
   -50.67500     0.00000     0.00000     0.00000     0.00000
   -50.66400     0.00000     0.00000     0.00000     0.00000
   -50.65300     0.00000     0.00000     0.00000     0.00000
   -50.64200     0.00000     0.00000     0.00000     0.00000
   -50.63100     0.00000     0.00000     0.00000     0.00000
   -50.62000     0.00000     0.00000     0.00000     0.00000
   -50.60900     0.00000     0.00000     0.00000     0.00000
   -50.59800     0.00000     0.00000     0.00000     0.00000
   -50.58700     0.00000     0.00000     0.00000     0.00000
   -50.57600     0.00000     0.00000     0.00000     0.00000
   -50.56500     0.00000     0.00000     0.00000     0.00000
   -50.55400     0.00000     0.00000     0.00000     0.00000
   -50.54300     0.00000     0.00000     0.00000     0.00000
   -50.53200     0.00000     0.00000     0.00000     0.00000
   -50.52100     0.00000     0.00000     0.00000     0.00000
   -50.51000     0.00000     0.00000     0.00000     0.00000
   -50.49900     0.00000     0.00000     0.00000     0.00000
   -50.48800     0.00000     0.00000     0.00000     0.00000
   -50.47700     0.00000     0.00000     0.00000     0.00000
   -50.46600     0.00000     0.00000     0.00000     0.00000
   -50.45500     0.00000     0.00000     0.00000     0.00000
   -50.44400     0.00000     0.00000     0.00000     0.00000
   -50.43300     0.00000     0.00000     0.00000     0.00000
   -50.42200     0.00000     0.00000     0.00000     0.00000
   -50.41100     0.00000     0.00000     0.00000     0.00000
   -50.40000     0.00000     0.00000     0.00000     0.00000
   -50.38900     0.00000     0.00000     0.00000     0.00000
   -50.37800     0.00000     0.00000     0.00000     0.00000
   -50.36700     0.00000     0.00000     0.00000     0.00000
   -50.35600     0.00000     0.00000     0.00000     0.00000
   -50.34500     0.00000     0.00000     0.00000     0.00000
   -50.33400     0.00000     0.00000     0.00000     0.00000
   -50.32300     0.00000     0.00000     0.00000     0.00000
   -50.31200     0.00000     0.00000     0.00000     0.00000
   -50.30100     0.00000     0.00000     0.00000     0.00000
   -50.29000     0.00000     0.00000     0.00000     0.00000
   -50.27900     0.00000     0.00000     0.00000     0.00000
   -50.26800     0.00000     0.00000     0.00000     0.00000
   -50.25700     0.00000     0.00000     0.00000     0.00000
   -50.24600     0.00000     0.00000     0.00000     0.00000
   -50.23500     0.00000     0.00000     0.00000     0.00000
   -50.22400     0.00000     0.00000     0.00000     0.00000
   -50.21300     0.00000     0.00000     0.00000     0.00000
   -50.20200     0.00000     0.00000     0.00000     0.00000
   -50.19100     0.00000     0.00000     0.00000     0.00000
   -50.18000     0.00000     0.00000     0.00000     0.00000
   -50.16900     0.00000     0.00000     0.00000     0.00000
   -50.15800     0.00000     0.00000     0.00000     0.00000
   -50.14700     0.00000     0.00000     0.00000     0.00000
   -50.13600     0.00000     0.00000     0.00000     0.00000
   -50.12500     0.00000     0.00000     0.00000     0.00000
   -50.11400     0.00000     0.00000     0.00000     0.00000
   -50.10300     0.00000     0.00000     0.00000     0.00000
   -50.09200     0.00000     0.00000     0.00000     0.00000
   -50.08100     0.00000     0.00000     0.00000     0.00000
   -50.07000     0.00000     0.00000     0.00000     0.00000
   -50.05900     0.00000     0.00000     0.00000     0.00000
   -50.04800     0.00000     0.00000     0.00000     0.00000
   -50.03700     0.00000     0.00000     0.00000     0.00000
   -50.02600     0.00000     0.00000     0.00000     0.00000
   -50.01500     0.00000     0.00000     0.00000     0.00000
   -50.00400     0.00000     0.00000     0.00000     0.00000
   -49.99300     0.00000     0.00000     0.00000     0.00000
   -49.98200     0.00000     0.00000     0.00000     0.00000
   -49.97100     0.00000     0.00000     0.00000     0.00000
   -49.96000     0.00000     0.00000     0.00000     0.00000
   -49.94900     0.00000     0.00000     0.00000     0.00000
   -49.93800     0.00000     0.00000     0.00000     0.00000
   -49.92700     0.00000     0.00000     0.00000     0.00000
   -49.91600     0.00000     0.00000     0.00000     0.00000
   -49.90500     0.00000     0.00000     0.00000     0.00000
   -49.89400     0.00000     0.00000     0.00000     0.00000
   -49.88300     0.00000     0.00000     0.00000     0.00000
   -49.87200     0.00000     0.00000     0.00000     0.00000
   -49.86100     0.00000     0.00000     0.00000     0.00000
   -49.85000     0.00000     0.00000     0.00000     0.00000
   -49.83900     0.00000     0.00000     0.00000     0.00000
   -49.82800     0.00000     0.00000     0.00000     0.00000
   -49.81700     0.00000     0.00000     0.00000     0.00000
   -49.80600     0.00000     0.00000     0.00000     0.00000
   -49.79500     0.00000     0.00000     0.00000     0.00000
   -49.78400     0.00000     0.00000     0.00000     0.00000
   -49.77300     0.00000     0.00000     0.00000     0.00000
   -49.76200     0.00000     0.00000     0.00000     0.00000
   -49.75100     0.00000     0.00000     0.00000     0.00000
   -49.74000     0.00000     0.00000     0.00000     0.00000
   -49.72900     0.00000     0.00000     0.00000     0.00000
   -49.71800     0.00000     0.00000     0.00000     0.00000
   -49.70700     0.00000     0.00000     0.00000     0.00000
   -49.69600     0.00000     0.00000     0.00000     0.00000
   -49.68500     0.00000     0.00000     0.00000     0.00000
   -49.67400     0.00000     0.00000     0.00000     0.00000
   -49.66300     0.00000     0.00000     0.00000     0.00000
   -49.65200     0.00000     0.00000     0.00000     0.00000
   -49.64100     0.00000     0.00000     0.00000     0.00000
   -49.63000     0.00000     0.00000     0.00000     0.00000
   -49.61900     0.00000     0.00000     0.00000     0.00000
   -49.60800     0.00000     0.00000     0.00000     0.00000
   -49.59700     0.00000     0.00000     0.00000     0.00000
   -49.58600     0.00000     0.00000     0.00000     0.00000
   -49.57500     0.00000     0.00000     0.00000     0.00000
   -49.56400     0.00000     0.00000     0.00000     0.00000
   -49.55300     0.00000     0.00000     0.00000     0.00000
   -49.54200     0.00000     0.00000     0.00000     0.00000
   -49.53100     0.00000     0.00000     0.00000     0.00000
   -49.52000     0.00000     0.00000     0.00000     0.00000
   -49.50900     0.00000     0.00000     0.00000     0.00000
   -49.49800     0.00000     0.00000     0.00000     0.00000
   -49.48700     0.00000     0.00000     0.00000     0.00000
   -49.47600     0.00000     0.00000     0.00000     0.00000
   -49.46500     0.00000     0.00000     0.00000     0.00000
   -49.45400     0.00000     0.00000     0.00000     0.00000
   -49.44300     0.00000     0.00000     0.00000     0.00000
