     #Energy       W_all      Mo_all      Os_all      Hf_all
   -58.10692     0.00000     0.00000     0.00000     0.00000
   -58.09592     0.00000     0.00000     0.00000     0.00000
   -58.08492     0.00000     0.00000     0.00000     0.00000
   -58.07392     0.00000     0.00000     0.00000     0.00000
   -58.06292     0.00000     0.00000     0.00000     0.00000
   -58.05192     0.00000     0.00000     0.00000     0.00000
   -58.04092     0.00000     0.00000     0.00000     0.00000
   -58.02992     0.00000     0.00000     0.00000     0.00000
   -58.01892     0.00000     0.00000     0.00000     0.00000
   -58.00792     0.00000     0.00000     0.00000     0.00000
   -57.99692     0.00000     0.00000     0.00000     0.00000
   -57.98592     0.00000     0.00000     0.00000     0.00000
   -57.97492     0.00000     0.00000     0.00000     0.00000
   -57.96392     0.00000     0.00000     0.00000     0.00000
   -57.95292     0.00000     0.00000     0.00000     0.00000
   -57.94192     0.00000     0.00000     0.00000     0.00000
   -57.93092     0.00000     0.00000     0.00000     0.00000
   -57.91992     0.00000     0.00000     0.00000     0.00000
   -57.90892     0.00000     0.00000     0.00000     0.00000
   -57.89792     0.00000     0.00000     0.00000     0.00000
   -57.88692     0.00000     0.00000     0.00000     0.00000
   -57.87592     0.00000     0.00000     0.00000     0.00000
   -57.86492     0.00000     0.00000     0.00000     0.00000
   -57.85392     0.00000     0.00000     0.00000     0.00000
   -57.84292     0.00000     0.00000     0.00000     0.00000
   -57.83192     0.00000     0.00000     0.00000     0.00000
   -57.82092     0.00000     0.00000     0.00000     0.00000
   -57.80992     0.00000     0.00000     0.00000     0.00000
   -57.79892     0.00000     0.00000     0.00000     0.00000
   -57.78792     0.00000     0.00000     0.00000     0.00000
   -57.77692     0.00000     0.00000     0.00000     0.00000
   -57.76592     0.00000     0.00000     0.00000     0.00000
   -57.75492     0.00000     0.00000     0.00000     0.00000
   -57.74392     0.00000     0.00000     0.00000     0.00000
   -57.73292     0.00000     0.00000     0.00000     0.00000
   -57.72192     0.00000     0.00000     0.00000     0.00000
   -57.71092     0.00000     0.00000     0.00000     0.00000
   -57.69992     0.00000     0.00000     0.00000     0.00000
   -57.68892     0.00000     0.00000     0.00000     0.00000
   -57.67792     0.00000     0.00000     0.00000     0.00000
   -57.66692     0.00000     0.00000     0.00000     0.00000
   -57.65592     0.00000     0.00000     0.00000     0.00000
   -57.64492     0.00000     0.00000     0.00000     0.00000
   -57.63392     0.00000     0.00000     0.00000     0.00000
   -57.62292     0.00000     0.00000     0.00000     0.00000
   -57.61192     0.00000     0.00000     0.00000     0.00000
   -57.60092     0.00000     0.00000     0.00000     0.00000
   -57.58992     0.00000     0.00000     0.00000     0.00000
   -57.57892     0.00000     0.00000     0.00000     0.00000
   -57.56792     0.00000     0.00000     0.00000     0.00000
   -57.55692     0.00000     0.00000     0.00000     0.00000
   -57.54592     0.00000     0.00000     0.00000     0.00000
   -57.53492     0.00000     0.00000     0.00000     0.00000
   -57.52392     0.00000     0.00000     0.00000     0.00000
   -57.51292     0.00000     0.00000     0.00000     0.00000
   -57.50192     0.00000     0.00000     0.00000     0.00000
   -57.49092     0.00000     0.00000     0.00000     0.00000
   -57.47992     0.00000     0.00000     0.00000     0.00000
   -57.46892     0.00000     0.00000     0.00000     0.00000
   -57.45792     0.00000     0.00000     0.00000     0.00000
   -57.44692     0.00000     0.00000     0.00000     0.00000
   -57.43592     0.00000     0.00000     0.00000     0.00000
   -57.42492     0.00000     0.00000     0.00000     0.00000
   -57.41392     0.00000     0.00000     0.00000     0.00000
   -57.40292     0.00000     0.00000     0.00000     0.00000
   -57.39192     0.00000     0.00000     0.00000     0.00000
   -57.38092     0.00000     0.00000     0.00000     0.00000
   -57.36992     0.00000     0.00000     0.00000     0.00000
   -57.35892     0.00000     0.00000     0.00000     0.00000
   -57.34792     0.00000     0.00000     0.00000     0.00000
   -57.33692     0.00000     0.00000     0.00000     0.00000
   -57.32592     0.00000     0.00000     0.00000     0.00000
   -57.31492     0.00000     0.00000     0.00000     0.00000
   -57.30292     0.00000     0.00000     0.00000     0.00000
   -57.29192     0.00000     0.00000     0.00000     0.00000
   -57.28092     0.00000     0.00000     0.00000     0.00000
   -57.26992     0.00000     0.00000     0.00000     0.00000
   -57.25892     0.00000     0.00000     0.00000     0.00000
   -57.24792     0.00000     0.00000     0.00000     0.00000
   -57.23692     0.00000     0.00000     0.00000     0.00000
   -57.22592     0.00000     0.00000     0.00000     0.00000
   -57.21492     0.00000     0.00000     0.00000     0.00000
   -57.20392     0.00000     0.00000     0.00000     0.00000
   -57.19292     0.00000     0.00000     0.00000     0.00000
   -57.18192     0.00000     0.00000     0.00000     0.00000
   -57.17092     0.00000     0.00000     0.00000     0.00000
   -57.15992     0.00000     0.00000     0.00000     0.00000
   -57.14892     0.00000     0.00000     0.00000     0.00000
   -57.13792     0.00000     0.00000     0.00000     0.00000
   -57.12692     0.00000     0.00000     0.00000     0.00000
   -57.11592     0.00000     0.00000     0.00000     0.00000
   -57.10492     0.00000     0.00000     0.00000     0.00000
   -57.09392     0.00000     0.00000     0.00000     0.00000
   -57.08292     0.00000     0.00000     0.00000     0.00000
   -57.07192     0.00000     0.00000     0.00000     0.00000
   -57.06092     0.00000     0.00000     0.00000     0.00000
   -57.04992     0.00000     0.00000     0.00000     0.00000
   -57.03892     0.00000     0.00000     0.00000     0.00000
   -57.02792     0.00000     0.00000     0.00000     0.00000
   -57.01692     0.00000     0.00000     0.00000     0.00000
   -57.00592     0.00000     0.00000     0.00000     0.00000
   -56.99492     0.00000     0.00000     0.00000     0.00000
   -56.98392     0.00000     0.00000     0.00000     0.00000
   -56.97292     0.00000     0.00000     0.00000     0.00000
   -56.96192     0.00000     0.00000     0.00000     0.00000
   -56.95092     0.00000     0.00000     0.00000     0.00000
   -56.93992     0.00000     0.00000     0.00000     0.00000
   -56.92892     0.00000     0.00000     0.00000     0.00000
   -56.91792     0.00000     0.00000     0.00000     0.00000
   -56.90692     0.00000     0.00000     0.00000     0.00000
   -56.89592     0.00000     0.00000     0.00000     0.00000
   -56.88492     0.00000     0.00000     0.00000     0.00000
   -56.87392     0.00000     0.00000     0.00000     0.00000
   -56.86292     0.00000     0.00000     0.00000     0.00000
   -56.85192     0.00000     0.00000     0.00000     0.00000
   -56.84092     0.00000     0.00000     0.00000     0.00000
   -56.82992     0.00000     0.00000     0.00000     0.00000
   -56.81892     0.00000     0.00000     0.00000     0.00000
   -56.80792     0.00000     0.00000     0.00000     0.00000
   -56.79692     0.00000     0.00000     0.00000     0.00000
   -56.78592     0.00000     0.00000     0.00000     0.00000
   -56.77492     0.00000     0.00000     0.00000     0.00000
   -56.76392     0.00000     0.00000     0.00000     0.00000
   -56.75292     0.00000     0.00000     0.00000     0.00000
   -56.74192     0.00000     0.00000     0.00000     0.00000
   -56.73092     0.00000     0.00000     0.00000     0.00000
   -56.71992     0.00000     0.00000     0.00000     0.00000
   -56.70892     0.00000     0.00000     0.00000     0.00000
   -56.69792     0.00000     0.00000     0.00000     0.00000
   -56.68692     0.00000     0.00000     0.00000     0.00000
   -56.67592     0.00000     0.00000     0.00000     0.00000
   -56.66492     0.00000     0.00000     0.00000     0.00000
   -56.65392     0.00000     0.00000     0.00000     0.00000
   -56.64292     0.00000     0.00000     0.00000     0.00000
   -56.63192     0.00000     0.00000     0.00000     0.00000
   -56.62092     0.00000     0.00000     0.00000     0.00000
   -56.60992     0.00000     0.00000     0.00000     0.00000
   -56.59892     0.00000     0.00000     0.00000     0.00000
   -56.58792     0.00000     0.00000     0.00000     0.00000
   -56.57692     0.00000     0.00000     0.00000     0.00000
   -56.56592     0.00000     0.00000     0.00000     0.00000
   -56.55492     0.00000     0.00000     0.00000     0.00000
   -56.54392     0.00000     0.00000     0.00000     0.00000
   -56.53292     0.00000     0.00000     0.00000     0.00000
   -56.52192     0.00000     0.00000     0.00000     0.00000
   -56.51092     0.00000     0.00000     0.00000     0.00000
   -56.49992     0.00000     0.00000     0.00000     0.00000
   -56.48892     0.00000     0.00000     0.00000     0.00000
   -56.47792     0.00000     0.00000     0.00000     0.00000
   -56.46692     0.00000     0.00000     0.00000     0.00000
   -56.45592     0.00000     0.00000     0.00000     0.00000
   -56.44492     0.00000     0.00000     0.00000     0.00000
   -56.43292     0.00000     0.00000     0.00000     0.00000
   -56.42192     0.00000     0.00000     0.00000     0.00000
   -56.41092     0.00000     0.00000     0.00000     0.00000
   -56.39992     0.00000     0.00000     0.00000     0.00000
   -56.38892     0.00000     0.00000     0.00000     0.00000
   -56.37792     0.00000     0.00000     0.00000     0.00000
   -56.36692     0.00000     0.00000     0.00000     0.00000
   -56.35592     0.00000     0.00000     0.00000     0.00000
   -56.34492     0.00000     0.00000     0.00000     0.00000
   -56.33392     0.00000     0.00000     0.00000     0.00000
   -56.32292     0.00000     0.00000     0.00000     0.00000
   -56.31192     0.00000     0.00000     0.00000     0.00000
   -56.30092     0.00000     0.00000     0.00000     0.00000
   -56.28992     0.00000     0.00000     0.00000     0.00000
   -56.27892     0.00000     0.00000     0.00000     0.00000
   -56.26792     0.00000     0.00000     0.00000     0.00000
   -56.25692     0.00000     0.00000     0.00000     0.00000
   -56.24592     0.00000     0.00000     0.00000     0.00000
   -56.23492     0.00000     0.00000     0.00000     0.00000
   -56.22392     0.00000     0.00000     0.00000     0.00000
   -56.21292     0.00000     0.00000     0.00000     0.00000
   -56.20192     0.00000     0.00000     0.00000     0.00000
   -56.19092     0.00000     0.00000     0.00000     0.00000
   -56.17992     0.00000     0.00000     0.00000     0.00000
   -56.16892     0.00000     0.00000     0.00000     0.00000
   -56.15792     0.00000     0.00000     0.00000     0.00000
   -56.14692     0.00000     0.00000     0.00000     0.00000
   -56.13592     0.00000     0.00000     0.00000     0.00000
   -56.12492     0.00000     0.00000     0.00000     0.00000
   -56.11392     0.00000     0.00000     0.00000     0.00000
   -56.10292     0.00000     0.00000     0.00000     0.00000
   -56.09192     0.00000     0.00000     0.00000     0.00000
   -56.08092     0.00000     0.00000     0.00000     0.00000
   -56.06992     0.00000     0.00000     0.00000     0.00000
   -56.05892     0.00000     0.00000     0.00000     0.00000
   -56.04792     0.00000     0.00000     0.00000     0.00000
   -56.03692     0.00000     0.00000     0.00000     0.00000
   -56.02592     0.00000     0.00000     0.00000     0.00000
   -56.01492     0.00000     0.00000     0.00000     0.00000
   -56.00392     0.00000     0.00000     0.00000     0.00000
   -55.99292     0.00000     0.00000     0.00000     0.00000
   -55.98192     0.00000     0.00000     0.00000     0.00000
   -55.97092     0.00000     0.00000     0.00000     0.00000
   -55.95992     0.00000     0.00000     0.00000     0.00000
   -55.94892     0.00000     0.00000     0.00000     0.00000
   -55.93792     0.00000     0.00000     0.00000     0.00000
   -55.92692     0.00000     0.00000     0.00000     0.00000
   -55.91592     0.00000     0.00000     0.00000     0.00000
   -55.90492     0.00000     0.00000     0.00000     0.00000
   -55.89392     0.00000     0.00000     0.00000     0.00000
   -55.88292     0.00000     0.00000     0.00000     0.00000
   -55.87192     0.00000     0.00000     0.00000     0.00000
   -55.86092     0.00000     0.00000     0.00000     0.00000
   -55.84992     0.00000     0.00000     0.00000     0.00000
   -55.83892     0.00000     0.00000     0.00000     0.00000
   -55.82792     0.00000     0.00000     0.00000     0.00000
   -55.81692     0.00000     0.00000     0.00000     0.00000
   -55.80592     0.00000     0.00000     0.00000     0.00000
   -55.79492     0.00000     0.00000     0.00000     0.00000
   -55.78392     0.00000     0.00000     0.00000     0.00000
   -55.77292     0.00000     0.00000     0.00000     0.00000
   -55.76192     0.00000     0.00000     0.00000     0.00000
   -55.75092     0.00000     0.00000     0.00000     0.00000
   -55.73992     0.00000     0.00000     0.00000     0.00000
   -55.72892     0.00000     0.00000     0.00000     0.00000
   -55.71792     0.00000     0.00000     0.00000     0.00000
   -55.70692     0.00000     0.00000     0.00000     0.00000
   -55.69592     0.00000     0.00000     0.00000     0.00000
   -55.68492     0.00000     0.00000     0.00000     0.00000
   -55.67392     0.00000     0.00000     0.00000     0.00000
   -55.66292     0.00000     0.00000     0.00000     0.00000
   -55.65192     0.00000     0.00000     0.00000     0.00000
   -55.64092     0.00000     0.00000     0.00000     0.00000
   -55.62992     0.00000     0.00000     0.00000     0.00000
   -55.61892     0.00000     0.00000     0.00000     0.00000
   -55.60792     0.00000     0.00000     0.00000     0.00000
   -55.59692     0.00000     0.00000     0.00000     0.00000
   -55.58592     0.00000     0.00000     0.00000     0.00000
   -55.57492     0.00000     0.00000     0.00000     0.00000
   -55.56292     0.00000     0.00000     0.00000     0.00000
   -55.55192     0.00000     0.00000     0.00000     0.00000
   -55.54092     0.00000     0.00000     0.00000     0.00000
   -55.52992     0.00000     0.00000     0.00000     0.00000
   -55.51892     0.00000     0.00000     0.00000     0.00000
   -55.50792     0.00000     0.00000     0.00000     0.00000
   -55.49692     0.00000     0.00000     0.00000     0.00000
   -55.48592     0.00000     0.00000     0.00000     0.00000
   -55.47492     0.00000     0.00000     0.00000     0.00000
   -55.46392     0.00000     0.00000     0.00000     0.00000
   -55.45292     0.00000     0.00000     0.00000     0.00000
   -55.44192     0.00000     0.00000     0.00000     0.00000
   -55.43092     0.00000     0.00000     0.00000     0.00000
   -55.41992     0.00000     0.00000     0.00000     0.00000
   -55.40892     0.00000     0.00000     0.00000     0.00000
   -55.39792     0.00000     0.00000     0.00000     0.00000
   -55.38692     0.00000     0.00000     0.00000     0.00000
   -55.37592     0.00000     0.00000     0.00000     0.00000
   -55.36492     0.00000     0.00000     0.00000     0.00000
   -55.35392     0.00000     0.00000     0.00000     0.00000
   -55.34292     0.00000     0.00000     0.00000     0.00000
   -55.33192     0.00000     0.00000     0.00000     0.00000
   -55.32092     0.00000     0.00000     0.00000     0.00000
   -55.30992     0.00000     0.00000     0.00000     0.00000
   -55.29892     0.00000     0.00000     0.00000     0.00000
   -55.28792     0.00000     0.00000     0.00000     0.00000
   -55.27692     0.00000     0.00000     0.00000     0.00000
   -55.26592     0.00000     0.00000     0.00000     0.00000
   -55.25492     0.00000     0.00000     0.00000     0.00000
   -55.24392     0.00000     0.00000     0.00000     0.00000
   -55.23292     0.00000     0.00000     0.00000     0.00000
   -55.22192     0.00000     0.00000     0.00000     0.00000
   -55.21092     0.00000     0.00000     0.00000     0.00000
   -55.19992     0.00000     0.00000     0.00000     0.00000
   -55.18892     0.00000     0.00000     0.00000     0.00000
   -55.17792     0.00000     0.00000     0.00000     0.00000
   -55.16692     0.00000     0.00000     0.00000     0.00000
   -55.15592     0.00000     0.00000     0.00000     0.00000
   -55.14492     0.00000     0.00000     0.00000     0.00000
   -55.13392     0.00000     0.00000     0.00000     0.00000
   -55.12292     0.00000     0.00000     0.00000     0.00000
   -55.11192     0.00000     0.00000     0.00000     0.00000
   -55.10092     0.00000     0.00000     0.00000     0.00000
   -55.08992     0.00000     0.00000     0.00000     0.00000
   -55.07892     0.00000     0.00000     0.00000     0.00000
   -55.06792     0.00000     0.00000     0.00000     0.00000
   -55.05692     0.00000     0.00000     0.00000     0.00000
   -55.04592     0.00000     0.00000     0.00000     0.00000
   -55.03492     0.00000     0.00000     0.00000     0.00000
   -55.02392     0.00000     0.00000     0.00000     0.00000
   -55.01292     0.00000     0.00000     0.00000     0.00000
   -55.00192     0.00000     0.00000     0.00000     0.00000
   -54.99092     0.00000     0.00000     0.00000     0.00000
   -54.97992     0.00000     0.00000     0.00000     0.00000
   -54.96892     0.00000     0.00000     0.00000     0.00000
   -54.95792     0.00000     0.00000     0.00000     0.00000
   -54.94692     0.00000     0.00000     0.00000     0.00000
   -54.93592     0.00000     0.00000     0.00000     0.00000
   -54.92492     0.00000     0.00000     0.00000     0.00000
   -54.91392     0.00000     0.00000     0.00000     0.00000
   -54.90292     0.00000     0.00000     0.00000     0.00000
   -54.89192     0.00000     0.00000     0.00000     0.00000
   -54.88092     0.00000     0.00000     0.00000     0.00000
   -54.86992     0.00000     0.00000     0.00000     0.00000
   -54.85892     0.00000     0.00000     0.00000     0.00000
   -54.84792     0.00000     0.00000     0.00000     0.00000
   -54.83692     0.00000     0.00000     0.00000     0.00000
   -54.82592     0.00000     0.00000     0.00000     0.00000
   -54.81492     0.00000     0.00000     0.00000     0.00000
   -54.80392     0.00000     0.00000     0.00000     0.00000
   -54.79292     0.00000     0.00000     0.00000     0.00000
   -54.78192     0.00000     0.00000     0.00000     0.00000
   -54.77092     0.00000     0.00000     0.00000     0.00000
   -54.75992     0.00000     0.00000     0.00000     0.00000
   -54.74892     0.00000     0.00000     0.00000     0.00000
   -54.73792     0.00000     0.00000     0.00000     0.00000
   -54.72692     0.00000     0.00000     0.00000     0.00000
   -54.71592     0.00000     0.00000     0.00000     0.00000
   -54.70492     0.00000     0.00000     0.00000     0.00000
   -54.69292     0.00000     0.00000     0.00000     0.00000
   -54.68192     0.00000     0.00000     0.00000     0.00000
   -54.67092     0.00000     0.00000     0.00000     0.00000
   -54.65992     0.00000     0.00000     0.00000     0.00000
   -54.64892     0.00000     0.00000     0.00000     0.00000
   -54.63792     0.00000     0.00000     0.00000     0.00000
   -54.62692     0.00000     0.00000     0.00000     0.00000
   -54.61592     0.00000     0.00000     0.00000     0.00000
   -54.60492     0.00000     0.00000     0.00000     0.00000
   -54.59392     0.00000     0.00000     0.00000     0.00000
   -54.58292     0.00000     0.00000     0.00000     0.00000
   -54.57192     0.00000     0.00000     0.00000     0.00000
   -54.56092     0.00000     0.00000     0.00000     0.00000
   -54.54992     0.00000     0.00000     0.00000     0.00000
   -54.53892     0.00000     0.00000     0.00000     0.00000
   -54.52792     0.00000     0.00000     0.00000     0.00000
   -54.51692     0.00000     0.00000     0.00000     0.00000
   -54.50592     0.00000     0.00000     0.00000     0.00000
   -54.49492     0.00000     0.00000     0.00000     0.00000
   -54.48392     0.00000     0.00000     0.00000     0.00000
   -54.47292     0.00000     0.00000     0.00000     0.00000
   -54.46192     0.00000     0.00000     0.00000     0.00000
   -54.45092     0.00000     0.00000     0.00000     0.00000
   -54.43992     0.00000     0.00000     0.00000     0.00000
   -54.42892     0.00000     0.00000     0.00000     0.00000
   -54.41792     0.00000     0.00000     0.00000     0.00000
   -54.40692     0.00000     0.00000     0.00000     0.00000
   -54.39592     0.00000     0.00000     0.00000     0.00000
   -54.38492     0.00000     0.00000     0.00000     0.00000
   -54.37392     0.00000     0.00000     0.00000     0.00000
   -54.36292     0.00000     0.00000     0.00000     0.00000
   -54.35192     0.00000     0.00000     0.00000     0.00000
   -54.34092     0.00000     0.00000     0.00000     0.00000
   -54.32992     0.00000     0.00000     0.00000     0.00000
   -54.31892     0.00000     0.00000     0.00000     0.00000
   -54.30792     0.00000     0.00000     0.00000     0.00000
   -54.29692     0.00000     0.00000     0.00000     0.00000
   -54.28592     0.00000     0.00000     0.00000     0.00000
   -54.27492     0.00000     0.00000     0.00000     0.00000
   -54.26392     0.00000     0.00000     0.00000     0.00000
   -54.25292     0.00000     0.00000     0.00000     0.00000
   -54.24192     0.00000     0.00000     0.00000     0.00000
   -54.23092     0.00000     0.00000     0.00000     0.00000
   -54.21992     0.00000     0.00000     0.00000     0.00000
   -54.20892     0.00000     0.00000     0.00000     0.00000
   -54.19792     0.00000     0.00000     0.00000     0.00000
   -54.18692     0.00000     0.00000     0.00000     0.00000
   -54.17592     0.00000     0.00000     0.00000     0.00000
   -54.16492     0.00000     0.00000     0.00000     0.00000
   -54.15392     0.00000     0.00000     0.00000     0.00000
   -54.14292     0.00000     0.00000     0.00000     0.00000
   -54.13192     0.00000     0.00000     0.00000     0.00000
   -54.12092     0.00000     0.00000     0.00000     0.00000
   -54.10992     0.00000     0.00000     0.00000     0.00000
   -54.09892     0.00000     0.00000     0.00000     0.00000
   -54.08792     0.00000     0.00000     0.00000     0.00000
   -54.07692     0.00000     0.00000     0.00000     0.00000
   -54.06592     0.00000     0.00000     0.00000     0.00000
   -54.05492     0.00000     0.00000     0.00000     0.00000
   -54.04392     0.00000     0.00000     0.00000     0.00000
   -54.03292     0.00000     0.00000     0.00000     0.00000
   -54.02192     0.00000     0.00000     0.00000     0.00000
   -54.01092     0.00000     0.00000     0.00000     0.00000
   -53.99992     0.00000     0.00000     0.00000     0.00000
   -53.98892     0.00000     0.00000     0.00000     0.00000
   -53.97792     0.00000     0.00000     0.00000     0.00000
   -53.96692     0.00000     0.00000     0.00000     0.00000
   -53.95592     0.00000     0.00000     0.00000     0.00000
   -53.94492     0.00000     0.00000     0.00000     0.00000
   -53.93392     0.00000     0.00000     0.00000     0.00000
   -53.92292     0.00000     0.00000     0.00000     0.00000
   -53.91192     0.00000     0.00000     0.00000     0.00000
   -53.90092     0.00000     0.00000     0.00000     0.00000
   -53.88992     0.00000     0.00000     0.00000     0.00000
   -53.87892     0.00000     0.00000     0.00000     0.00000
   -53.86792     0.00000     0.00000     0.00000     0.00000
   -53.85692     0.00000     0.00000     0.00000     0.00000
   -53.84592     0.00000     0.00000     0.00000     0.00000
   -53.83492     0.00000     0.00000     0.00000     0.00000
   -53.82292     0.00000     0.00000     0.00000     0.00000
   -53.81192     0.00000     0.00000     0.00000     0.00000
   -53.80092     0.00000     0.00000     0.00000     0.00000
   -53.78992     0.00000     0.00000     0.00000     0.00000
   -53.77892     0.00000     0.00000     0.00000     0.00000
   -53.76792     0.00000     0.00000     0.00000     0.00000
   -53.75692     0.00000     0.00000     0.00000     0.00000
   -53.74592     0.00000     0.00000     0.00000     0.00000
   -53.73492     0.00000     0.00000     0.00000     0.00000
   -53.72392     0.00000     0.00000     0.00000     0.00000
   -53.71292     0.00000     0.00000     0.00000     0.00000
   -53.70192     0.00000     0.00000     0.00000     0.00000
   -53.69092     0.00000     0.00000     0.00000     0.00000
   -53.67992     0.00000     0.00000     0.00000     0.00000
   -53.66892     0.00000     0.00000     0.00000     0.00000
   -53.65792     0.00000     0.00000     0.00000     0.00000
   -53.64692     0.00000     0.00000     0.00000     0.00000
   -53.63592     0.00000     0.00000     0.00000     0.00000
   -53.62492     0.00000     0.00000     0.00000     0.00000
   -53.61392     0.00000     0.00000     0.00000     0.00000
   -53.60292     0.00000     0.00000     0.00000     0.00000
   -53.59192     0.00000     0.00000     0.00000     0.00000
   -53.58092     0.00000     0.00000     0.00000     0.00000
   -53.56992     0.00000     0.00000     0.00000     0.00000
   -53.55892     0.00000     0.00000     0.00000     0.00000
   -53.54792     0.00000     0.00000     0.00000     0.00000
   -53.53692     0.00000     0.00000     0.00000     0.00000
   -53.52592     0.00000     0.00000     0.00000     0.00000
   -53.51492     0.00000     0.00000     0.00000     0.00000
   -53.50392     0.00000     0.00000     0.00000     0.00000
   -53.49292     0.00000     0.00000     0.00000     0.00000
   -53.48192     0.00000     0.00000     0.00000     0.00000
   -53.47092     0.00000     0.00000     0.00000     0.00000
   -53.45992     0.00000     0.00000     0.00000     0.00000
   -53.44892     0.00000     0.00000     0.00000     0.00000
   -53.43792     0.00000     0.00000     0.00000     0.00000
   -53.42692     0.00000     0.00000     0.00000     0.00000
   -53.41592     0.00000     0.00000     0.00000     0.00000
   -53.40492     0.00000     0.00000     0.00000     0.00000
   -53.39392     0.00000     0.00000     0.00000     0.00000
   -53.38292     0.00000     0.00000     0.00000     0.00000
   -53.37192     0.00000     0.00000     0.00000     0.00000
   -53.36092     0.00000     0.00000     0.00000     0.00000
   -53.34992     0.00000     0.00000     0.00000     0.00000
   -53.33892     0.00000     0.00000     0.00000     0.00000
   -53.32792     0.00000     0.00000     0.00000     0.00000
   -53.31692     0.00000     0.00000     0.00000     0.00000
   -53.30592     0.00000     0.00000     0.00000     0.00000
   -53.29492     0.00000     0.00000     0.00000     0.00000
   -53.28392     0.00000     0.00000     0.00000     0.00000
   -53.27292     0.00000     0.00000     0.00000     0.00000
   -53.26192     0.00000     0.00000     0.00000     0.00000
   -53.25092     0.00000     0.00000     0.00000     0.00000
   -53.23992     0.00000     0.00000     0.00000     0.00000
   -53.22892     0.00000     0.00000     0.00000     0.00000
   -53.21792     0.00000     0.00000     0.00000     0.00000
   -53.20692     0.00000     0.00000     0.00000     0.00000
   -53.19592     0.00000     0.00000     0.00000     0.00000
   -53.18492     0.00000     0.00000     0.00000     0.00000
   -53.17392     0.00000     0.00000     0.00000     0.00000
   -53.16292     0.00000     0.00000     0.00000     0.00000
   -53.15192     0.00000     0.00000     0.00000     0.00000
   -53.14092     0.00000     0.00000     0.00000     0.00000
   -53.12992     0.00000     0.00000     0.00000     0.00000
   -53.11892     0.00000     0.00000     0.00000     0.00000
   -53.10792     0.00000     0.00000     0.00000     0.00000
   -53.09692     0.00000     0.00000     0.00000     0.00000
   -53.08592     0.00000     0.00000     0.00000     0.00000
   -53.07492     0.00000     0.00000     0.00000     0.00000
   -53.06392     0.00000     0.00000     0.00000     0.00000
   -53.05292     0.00000     0.00000     0.00000     0.00000
   -53.04192     0.00000     0.00000     0.00000     0.00000
   -53.03092     0.00000     0.00000     0.00000     0.00000
   -53.01992     0.00000     0.00000     0.00000     0.00000
   -53.00892     0.00000     0.00000     0.00000     0.00000
   -52.99792     0.00000     0.00000     0.00000     0.00000
   -52.98692     0.00000     0.00000     0.00000     0.00000
   -52.97592     0.00000     0.00000     0.00000     0.00000
   -52.96492     0.00000     0.00000     0.00000     0.00000
   -52.95292     0.00000     0.00000     0.00000     0.00000
   -52.94192     0.00000     0.00000     0.00000     0.00000
   -52.93092     0.00000     0.00000     0.00000     0.00000
   -52.91992     0.00000     0.00000     0.00000     0.00000
   -52.90892     0.00000     0.00000     0.00000     0.00000
   -52.89792     0.00000     0.00000     0.00000     0.00000
   -52.88692     0.00000     0.00000     0.00000     0.00000
   -52.87592     0.00000     0.00000     0.00000     0.00000
   -52.86492     0.00000     0.00000     0.00000     0.00000
   -52.85392     0.00000     0.00000     0.00000     0.00000
   -52.84292     0.00000     0.00000     0.00000     0.00000
   -52.83192     0.00000     0.00000     0.00000     0.00000
   -52.82092     0.00000     0.00000     0.00000     0.00000
   -52.80992     0.00000     0.00000     0.00000     0.00000
   -52.79892     0.00000     0.00000     0.00000     0.00000
   -52.78792     0.00000     0.00000     0.00000     0.00000
   -52.77692     0.00000     0.00000     0.00000     0.00000
   -52.76592     0.00000     0.00000     0.00000     0.00000
   -52.75492     0.00000     0.00000     0.00000     0.00000
   -52.74392     0.00000     0.00000     0.00000     0.00000
   -52.73292     0.00000     0.00000     0.00000     0.00000
   -52.72192     0.00000     0.00000     0.00000     0.00000
   -52.71092     0.00000     0.00000     0.00000     0.00000
   -52.69992     0.00000     0.00000     0.00000     0.00000
   -52.68892     0.00000     0.00000     0.00000     0.00000
   -52.67792     0.00000     0.00000     0.00000     0.00000
   -52.66692     0.00000     0.00000     0.00000     0.00000
   -52.65592     0.00000     0.00000     0.00000     0.00000
   -52.64492     0.00000     0.00000     0.00000     0.00000
   -52.63392     0.00000     0.00000     0.00000     0.00000
   -52.62292     0.00000     0.00000     0.00000     0.00000
   -52.61192     0.00000     0.00000     0.00000     0.00000
   -52.60092     0.00000     0.00000     0.00000     0.00000
   -52.58992     0.00000     0.00000     0.00000     0.00000
   -52.57892     0.00000     0.00000     0.00000     0.00000
   -52.56792     0.00000     0.00000     0.00000     0.00000
   -52.55692     0.00000     0.00000     0.00000     0.00000
   -52.54592     0.00000     0.00000     0.00000     0.00000
   -52.53492     0.00000     0.00000     0.00000     0.00000
   -52.52392     0.00000     0.00000     0.00000     0.00000
   -52.51292     0.00000     0.00000     0.00000     0.00000
   -52.50192     0.00000     0.00000     0.00000     0.00000
   -52.49092     0.00000     0.00000     0.00000     0.00000
   -52.47992     0.00000     0.00000     0.00000     0.00000
   -52.46892     0.00000     0.00000     0.00000     0.00000
   -52.45792     0.00000     0.00000     0.00000     0.00000
   -52.44692     0.00000     0.00000     0.00000     0.00000
   -52.43592     0.00000     0.00000     0.00000     0.00000
   -52.42492     0.00000     0.00000     0.00000     0.00000
