     #Energy       W_all      Mo_all      Re_all      Ti_all
   -84.03689     0.00000     0.00000     0.00000     0.00000
   -84.02589     0.00000     0.00000     0.00000     0.00000
   -84.01389     0.00000     0.00000     0.00000     0.00000
   -84.00289     0.00000     0.00000     0.00000     0.00000
   -83.99089     0.00000     0.00000     0.00000     0.00000
   -83.97889     0.00000     0.00000     0.00000     0.00000
   -83.96789     0.00000     0.00000     0.00000     0.00000
   -83.95589     0.00000     0.00000     0.00000     0.00000
   -83.94489     0.00000     0.00000     0.00000     0.00000
   -83.93289     0.00000     0.00000     0.00000     0.00000
   -83.92189     0.00000     0.00000     0.00000     0.00000
   -83.90989     0.00000     0.00000     0.00000     0.00000
   -83.89889     0.00000     0.00000     0.00000     0.00000
   -83.88689     0.00000     0.00000     0.00000     0.00000
   -83.87589     0.00000     0.00000     0.00000     0.00000
   -83.86389     0.00000     0.00000     0.00000     0.00000
   -83.85289     0.00000     0.00000     0.00000     0.00000
   -83.84089     0.00000     0.00000     0.00000     0.00000
   -83.82989     0.00000     0.00000     0.00000     0.00000
   -83.81789     0.00000     0.00000     0.00000     0.00000
   -83.80689     0.00000     0.00000     0.00000     0.00000
   -83.79489     0.00000     0.00000     0.00000     0.00000
   -83.78389     0.00000     0.00000     0.00000     0.00000
   -83.77189     0.00000     0.00000     0.00000     0.00000
   -83.76089     0.00000     0.00000     0.00000     0.00000
   -83.74889     0.00000     0.00000     0.00000     0.00000
   -83.73789     0.00000     0.00000     0.00000     0.00000
   -83.72589     0.00000     0.00000     0.00000     0.00000
   -83.71389     0.00000     0.00000     0.00000     0.00000
   -83.70289     0.00000     0.00000     0.00000     0.00000
   -83.69089     0.00000     0.00000     0.00000     0.00000
   -83.67989     0.00000     0.00000     0.00000     0.00000
   -83.66789     0.00000     0.00000     0.00000     0.00000
   -83.65689     0.00000     0.00000     0.00000     0.00000
   -83.64489     0.00000     0.00000     0.00000     0.00000
   -83.63389     0.00000     0.00000     0.00000     0.00000
   -83.62189     0.00000     0.00000     0.00000     0.00000
   -83.61089     0.00000     0.00000     0.00000     0.00000
   -83.59889     0.00000     0.00000     0.00000     0.00000
   -83.58789     0.00000     0.00000     0.00000     0.00000
   -83.57589     0.00000     0.00000     0.00000     0.00000
   -83.56489     0.00000     0.00000     0.00000     0.00000
   -83.55289     0.00000     0.00000     0.00000     0.00000
   -83.54189     0.00000     0.00000     0.00000     0.00000
   -83.52989     0.00000     0.00000     0.00000     0.00000
   -83.51889     0.00000     0.00000     0.00000     0.00000
   -83.50689     0.00000     0.00000     0.00000     0.00000
   -83.49589     0.00000     0.00000     0.00000     0.00000
   -83.48389     0.00000     0.00000     0.00000     0.00000
   -83.47289     0.00000     0.00000     0.00000     0.00000
   -83.46089     0.00000     0.00000     0.00000     0.00000
   -83.44889     0.00000     0.00000     0.00000     0.00000
   -83.43789     0.00000     0.00000     0.00000     0.00000
   -83.42589     0.00000     0.00000     0.00000     0.00000
   -83.41489     0.00000     0.00000     0.00000     0.00000
   -83.40289     0.00000     0.00000     0.00000     0.00000
   -83.39189     0.00000     0.00000     0.00000     0.00000
   -83.37989     0.00000     0.00000     0.00000     0.00000
   -83.36889     0.00000     0.00000     0.00000     0.00000
   -83.35689     0.00000     0.00000     0.00000     0.00000
   -83.34589     0.00000     0.00000     0.00000     0.00000
   -83.33389     0.00000     0.00000     0.00000     0.00000
   -83.32289     0.00000     0.00000     0.00000     0.00000
   -83.31089     0.00000     0.00000     0.00000     0.00000
   -83.29989     0.00000     0.00000     0.00000     0.00000
   -83.28789     0.00000     0.00000     0.00000     0.00000
   -83.27689     0.00000     0.00000     0.00000     0.00000
   -83.26489     0.00000     0.00000     0.00000     0.00000
   -83.25389     0.00000     0.00000     0.00000     0.00000
   -83.24189     0.00000     0.00000     0.00000     0.00000
   -83.23089     0.00000     0.00000     0.00000     0.00000
   -83.21889     0.00000     0.00000     0.00000     0.00000
   -83.20789     0.00000     0.00000     0.00000     0.00000
   -83.19589     0.00000     0.00000     0.00000     0.00000
   -83.18389     0.00000     0.00000     0.00000     0.00000
   -83.17289     0.00000     0.00000     0.00000     0.00000
   -83.16089     0.00000     0.00000     0.00000     0.00000
   -83.14989     0.00000     0.00000     0.00000     0.00000
   -83.13789     0.00000     0.00000     0.00000     0.00000
   -83.12689     0.00000     0.00000     0.00000     0.00000
   -83.11489     0.00000     0.00000     0.00000     0.00000
   -83.10389     0.00000     0.00000     0.00000     0.00000
   -83.09189     0.00000     0.00000     0.00000     0.00000
   -83.08089     0.00000     0.00000     0.00000     0.00000
   -83.06889     0.00000     0.00000     0.00000     0.00000
   -83.05789     0.00000     0.00000     0.00000     0.00000
   -83.04589     0.00000     0.00000     0.00000     0.00000
   -83.03489     0.00000     0.00000     0.00000     0.00000
   -83.02289     0.00000     0.00000     0.00000     0.00000
   -83.01189     0.00000     0.00000     0.00000     0.00000
   -82.99989     0.00000     0.00000     0.00000     0.00000
   -82.98889     0.00000     0.00000     0.00000     0.00000
   -82.97689     0.00000     0.00000     0.00000     0.00000
   -82.96589     0.00000     0.00000     0.00000     0.00000
   -82.95389     0.00000     0.00000     0.00000     0.00000
   -82.94289     0.00000     0.00000     0.00000     0.00000
   -82.93089     0.00000     0.00000     0.00000     0.00000
   -82.91889     0.00000     0.00000     0.00000     0.00000
   -82.90789     0.00000     0.00000     0.00000     0.00000
   -82.89589     0.00000     0.00000     0.00000     0.00000
   -82.88489     0.00000     0.00000     0.00000     0.00000
   -82.87289     0.00000     0.00000     0.00000     0.00000
   -82.86189     0.00000     0.00000     0.00000     0.00000
   -82.84989     0.00000     0.00000     0.00000     0.00000
   -82.83889     0.00000     0.00000     0.00000     0.00000
   -82.82689     0.00000     0.00000     0.00000     0.00000
   -82.81589     0.00000     0.00000     0.00000     0.00000
   -82.80389     0.00000     0.00000     0.00000     0.00000
   -82.79289     0.00000     0.00000     0.00000     0.00000
   -82.78089     0.00000     0.00000     0.00000     0.00000
   -82.76989     0.00000     0.00000     0.00000     0.00000
   -82.75789     0.00000     0.00000     0.00000     0.00000
   -82.74689     0.00000     0.00000     0.00000     0.00000
   -82.73489     0.00000     0.00000     0.00000     0.00000
   -82.72389     0.00000     0.00000     0.00000     0.00000
   -82.71189     0.00000     0.00000     0.00000     0.00000
   -82.70089     0.00000     0.00000     0.00000     0.00000
   -82.68889     0.00000     0.00000     0.00000     0.00000
   -82.67789     0.00000     0.00000     0.00000     0.00000
   -82.66589     0.00000     0.00000     0.00000     0.00000
   -82.65389     0.00000     0.00000     0.00000     0.00000
   -82.64289     0.00000     0.00000     0.00000     0.00000
   -82.63089     0.00000     0.00000     0.00000     0.00000
   -82.61989     0.00000     0.00000     0.00000     0.00000
   -82.60789     0.00000     0.00000     0.00000     0.00000
   -82.59689     0.00000     0.00000     0.00000     0.00000
   -82.58489     0.00000     0.00000     0.00000     0.00000
   -82.57389     0.00000     0.00000     0.00000     0.00000
   -82.56189     0.00000     0.00000     0.00000     0.00000
   -82.55089     0.00000     0.00000     0.00000     0.00000
   -82.53889     0.00000     0.00000     0.00000     0.00000
   -82.52789     0.00000     0.00000     0.00000     0.00000
   -82.51589     0.00000     0.00000     0.00000     0.00000
   -82.50489     0.00000     0.00000     0.00000     0.00000
   -82.49289     0.00000     0.00000     0.00000     0.00000
   -82.48189     0.00000     0.00000     0.00000     0.00000
   -82.46989     0.00000     0.00000     0.00000     0.00000
   -82.45889     0.00000     0.00000     0.00000     0.00000
   -82.44689     0.00000     0.00000     0.00000     0.00000
   -82.43589     0.00000     0.00000     0.00000     0.00000
   -82.42389     0.00000     0.00000     0.00000     0.00000
   -82.41289     0.00000     0.00000     0.00000     0.00000
   -82.40089     0.00000     0.00000     0.00000     0.00000
   -82.38889     0.00000     0.00000     0.00000     0.00000
   -82.37789     0.00000     0.00000     0.00000     0.00000
   -82.36589     0.00000     0.00000     0.00000     0.00000
   -82.35489     0.00000     0.00000     0.00000     0.00000
   -82.34289     0.00000     0.00000     0.00000     0.00000
   -82.33189     0.00000     0.00000     0.00000     0.00000
   -82.31989     0.00000     0.00000     0.00000     0.00000
   -82.30889     0.00000     0.00000     0.00000     0.00000
   -82.29689     0.00000     0.00000     0.00000     0.00000
   -82.28589     0.00000     0.00000     0.00000     0.00000
   -82.27389     0.00000     0.00000     0.00000     0.00000
   -82.26289     0.00000     0.00000     0.00000     0.00000
   -82.25089     0.00000     0.00000     0.00000     0.00000
   -82.23989     0.00000     0.00000     0.00000     0.00000
   -82.22789     0.00000     0.00000     0.00000     0.00000
   -82.21689     0.00000     0.00000     0.00000     0.00000
   -82.20489     0.00000     0.00000     0.00000     0.00000
   -82.19389     0.00000     0.00000     0.00000     0.00000
   -82.18189     0.00000     0.00000     0.00000     0.00000
   -82.17089     0.00000     0.00000     0.00000     0.00000
   -82.15889     0.00000     0.00000     0.00000     0.00000
   -82.14789     0.00000     0.00000     0.00000     0.00000
   -82.13589     0.00000     0.00000     0.00000     0.00000
   -82.12389     0.00000     0.00000     0.00000     0.00000
   -82.11289     0.00000     0.00000     0.00000     0.00000
   -82.10089     0.00000     0.00000     0.00000     0.00000
   -82.08989     0.00000     0.00000     0.00000     0.00000
   -82.07789     0.00000     0.00000     0.00000     0.00000
   -82.06689     0.00000     0.00000     0.00000     0.00000
   -82.05489     0.00000     0.00000     0.00000     0.00000
   -82.04389     0.00000     0.00000     0.00000     0.00000
   -82.03189     0.00000     0.00000     0.00000     0.00000
   -82.02089     0.00000     0.00000     0.00000     0.00000
   -82.00889     0.00000     0.00000     0.00000     0.00000
   -81.99789     0.00000     0.00000     0.00000     0.00000
   -81.98589     0.00000     0.00000     0.00000     0.00000
   -81.97489     0.00000     0.00000     0.00000     0.00000
   -81.96289     0.00000     0.00000     0.00000     0.00000
   -81.95189     0.00000     0.00000     0.00000     0.00000
   -81.93989     0.00000     0.00000     0.00000     0.00000
   -81.92889     0.00000     0.00000     0.00000     0.00000
   -81.91689     0.00000     0.00000     0.00000     0.00000
   -81.90589     0.00000     0.00000     0.00000     0.00000
   -81.89389     0.00000     0.00000     0.00000     0.00000
   -81.88289     0.00000     0.00000     0.00000     0.00000
   -81.87089     0.00000     0.00000     0.00000     0.00000
   -81.85889     0.00000     0.00000     0.00000     0.00000
   -81.84789     0.00000     0.00000     0.00000     0.00000
   -81.83589     0.00000     0.00000     0.00000     0.00000
   -81.82489     0.00000     0.00000     0.00000     0.00000
   -81.81289     0.00000     0.00000     0.00000     0.00000
   -81.80189     0.00000     0.00000     0.00000     0.00000
   -81.78989     0.00000     0.00000     0.00000     0.00000
   -81.77889     0.00000     0.00000     0.00000     0.00000
   -81.76689     0.00000     0.00000     0.00000     0.00000
   -81.75589     0.00000     0.00000     0.00000     0.00000
   -81.74389     0.00000     0.00000     0.00000     0.00000
   -81.73289     0.00000     0.00000     0.00000     0.00000
   -81.72089     0.00000     0.00000     0.00000     0.00000
   -81.70989     0.00000     0.00000     0.00000     0.00000
   -81.69789     0.00000     0.00000     0.00000     0.00000
   -81.68689     0.00000     0.00000     0.00000     0.00000
   -81.67489     0.00000     0.00000     0.00000     0.00000
   -81.66389     0.00000     0.00000     0.00000     0.00000
   -81.65189     0.00000     0.00000     0.00000     0.00000
   -81.64089     0.00000     0.00000     0.00000     0.00000
   -81.62889     0.00000     0.00000     0.00000     0.00000
   -81.61789     0.00000     0.00000     0.00000     0.00000
   -81.60589     0.00000     0.00000     0.00000     0.00000
   -81.59389     0.00000     0.00000     0.00000     0.00000
   -81.58289     0.00000     0.00000     0.00000     0.00000
   -81.57089     0.00000     0.00000     0.00000     0.00000
   -81.55989     0.00000     0.00000     0.00000     0.00000
   -81.54789     0.00000     0.00000     0.00000     0.00000
   -81.53689     0.00000     0.00000     0.00000     0.00000
   -81.52489     0.00000     0.00000     0.00000     0.00000
   -81.51389     0.00000     0.00000     0.00000     0.00000
   -81.50189     0.00000     0.00000     0.00000     0.00000
   -81.49089     0.00000     0.00000     0.00000     0.00000
   -81.47889     0.00000     0.00000     0.00000     0.00000
   -81.46789     0.00000     0.00000     0.00000     0.00000
   -81.45589     0.00000     0.00000     0.00000     0.00000
   -81.44489     0.00000     0.00000     0.00000     0.00000
   -81.43289     0.00000     0.00000     0.00000     0.00000
   -81.42189     0.00000     0.00000     0.00000     0.00000
   -81.40989     0.00000     0.00000     0.00000     0.00000
   -81.39889     0.00000     0.00000     0.00000     0.00000
   -81.38689     0.00000     0.00000     0.00000     0.00000
   -81.37589     0.00000     0.00000     0.00000     0.00000
   -81.36389     0.00000     0.00000     0.00000     0.00000
   -81.35189     0.00000     0.00000     0.00000     0.00000
   -81.34089     0.00000     0.00000     0.00000     0.00000
   -81.32889     0.00000     0.00000     0.00000     0.00000
   -81.31789     0.00000     0.00000     0.00000     0.00000
   -81.30589     0.00000     0.00000     0.00000     0.00000
   -81.29489     0.00000     0.00000     0.00000     0.00000
   -81.28289     0.00000     0.00000     0.00000     0.00000
   -81.27189     0.00000     0.00000     0.00000     0.00000
   -81.25989     0.00000     0.00000     0.00000     0.00000
   -81.24889     0.00000     0.00000     0.00000     0.00000
   -81.23689     0.00000     0.00000     0.00000     0.00000
   -81.22589     0.00000     0.00000     0.00000     0.00000
   -81.21389     0.00000     0.00000     0.00000     0.00000
   -81.20289     0.00000     0.00000     0.00000     0.00000
   -81.19089     0.00000     0.00000     0.00000     0.00000
   -81.17989     0.00000     0.00000     0.00000     0.00000
   -81.16789     0.00000     0.00000     0.00000     0.00000
   -81.15689     0.00000     0.00000     0.00000     0.00000
   -81.14489     0.00000     0.00000     0.00000     0.00000
   -81.13389     0.00000     0.00000     0.00000     0.00000
   -81.12189     0.00000     0.00000     0.00000     0.00000
   -81.11089     0.00000     0.00000     0.00000     0.00000
   -81.09889     0.00000     0.00000     0.00000     0.00000
   -81.08689     0.00000     0.00000     0.00000     0.00000
   -81.07589     0.00000     0.00000     0.00000     0.00000
   -81.06389     0.00000     0.00000     0.00000     0.00000
   -81.05289     0.00000     0.00000     0.00000     0.00000
   -81.04089     0.00000     0.00000     0.00000     0.00000
   -81.02989     0.00000     0.00000     0.00000     0.00000
   -81.01789     0.00000     0.00000     0.00000     0.00000
   -81.00689     0.00000     0.00000     0.00000     0.00000
   -80.99489     0.00000     0.00000     0.00000     0.00000
   -80.98389     0.00000     0.00000     0.00000     0.00000
   -80.97189     0.00000     0.00000     0.00000     0.00000
   -80.96089     0.00000     0.00000     0.00000     0.00000
   -80.94889     0.00000     0.00000     0.00000     0.00000
   -80.93789     0.00000     0.00000     0.00000     0.00000
   -80.92589     0.00000     0.00000     0.00000     0.00000
   -80.91489     0.00000     0.00000     0.00000     0.00000
   -80.90289     0.00000     0.00000     0.00000     0.00000
   -80.89189     0.00000     0.00000     0.00000     0.00000
   -80.87989     0.00000     0.00000     0.00000     0.00000
   -80.86889     0.00000     0.00000     0.00000     0.00000
   -80.85689     0.00000     0.00000     0.00000     0.00000
   -80.84589     0.00000     0.00000     0.00000     0.00000
   -80.83389     0.00000     0.00000     0.00000     0.00000
   -80.82189     0.00000     0.00000     0.00000     0.00000
   -80.81089     0.00000     0.00000     0.00000     0.00000
   -80.79889     0.00000     0.00000     0.00000     0.00000
   -80.78789     0.00000     0.00000     0.00000     0.00000
   -80.77589     0.00000     0.00000     0.00000     0.00000
   -80.76489     0.00000     0.00000     0.00000     0.00000
   -80.75289     0.00000     0.00000     0.00000     0.00000
   -80.74189     0.00000     0.00000     0.00000     0.00000
   -80.72989     0.00000     0.00000     0.00000     0.00000
   -80.71889     0.00000     0.00000     0.00000     0.00000
   -80.70689     0.00000     0.00000     0.00000     0.00000
   -80.69589     0.00000     0.00000     0.00000     0.00000
   -80.68389     0.00000     0.00000     0.00000     0.00000
   -80.67289     0.00000     0.00000     0.00000     0.00000
   -80.66089     0.00000     0.00000     0.00000     0.00000
   -80.64989     0.00000     0.00000     0.00000     0.00000
   -80.63789     0.00000     0.00000     0.00000     0.00000
   -80.62689     0.00000     0.00000     0.00000     0.00000
   -80.61489     0.00000     0.00000     0.00000     0.00000
   -80.60389     0.00000     0.00000     0.00000     0.00000
   -80.59189     0.00000     0.00000     0.00000     0.00000
   -80.58089     0.00000     0.00000     0.00000     0.00000
   -80.56889     0.00000     0.00000     0.00000     0.00000
   -80.55689     0.00000     0.00000     0.00000     0.00000
   -80.54589     0.00000     0.00000     0.00000     0.00000
   -80.53389     0.00000     0.00000     0.00000     0.00000
   -80.52289     0.00000     0.00000     0.00000     0.00000
   -80.51089     0.00000     0.00000     0.00000     0.00000
   -80.49989     0.00000     0.00000     0.00000     0.00000
   -80.48789     0.00000     0.00000     0.00000     0.00000
   -80.47689     0.00000     0.00000     0.00000     0.00000
   -80.46489     0.00000     0.00000     0.00000     0.00000
   -80.45389     0.00000     0.00000     0.00000     0.00000
   -80.44189     0.00000     0.00000     0.00000     0.00000
   -80.43089     0.00000     0.00000     0.00000     0.00000
   -80.41889     0.00000     0.00000     0.00000     0.00000
   -80.40789     0.00000     0.00000     0.00000     0.00000
   -80.39589     0.00000     0.00000     0.00000     0.00000
   -80.38489     0.00000     0.00000     0.00000     0.00000
   -80.37289     0.00000     0.00000     0.00000     0.00000
   -80.36189     0.00000     0.00000     0.00000     0.00000
   -80.34989     0.00000     0.00000     0.00000     0.00000
   -80.33889     0.00000     0.00000     0.00000     0.00000
   -80.32689     0.00000     0.00000     0.00000     0.00000
   -80.31589     0.00524     0.00238   201.93636     0.00036
   -80.30389     0.00000     0.00000     0.00000     0.00000
   -80.29189     0.00000     0.00000     0.00000     0.00000
   -80.28089     0.00000     0.00000     0.00000     0.00000
   -80.26889     0.00656     0.00168   201.90045     0.00030
   -80.25789     0.00000     0.00000     0.00000     0.00000
   -80.24589     0.00000     0.00000     0.00000     0.00000
   -80.23489     0.00000     0.00000     0.00000     0.00000
   -80.22289     0.00000     0.00000     0.00000     0.00000
   -80.21189     0.00000     0.00000     0.00000     0.00000
   -80.19989     0.00440     0.00291   201.83594     0.00034
   -80.18889     0.00000     0.00000     0.00000     0.00000
   -80.17689     0.00000     0.00000     0.00000     0.00000
   -80.16589     0.00000     0.00000     0.00000     0.00000
   -80.15389     0.00000     0.00000     0.00000     0.00000
   -80.14289     0.00000     0.00000     0.00000     0.00000
   -80.13089     0.00300     0.00333   202.10042     0.00065
   -80.11989     0.00000     0.00000     0.00000     0.00000
   -80.10789     0.00000     0.00000     0.00000     0.00000
   -80.09689     0.00000     0.00000     0.00000     0.00000
   -80.08489     0.00000     0.00000     0.00000     0.00000
   -80.07389     0.00000     0.00000     0.00000     0.00000
   -80.06189     0.00000     0.00000     0.00000     0.00000
   -80.05089     0.00000     0.00000     0.00000     0.00000
   -80.03889     0.00000     0.00000     0.00000     0.00000
   -80.02689     0.00000     0.00000     0.00000     0.00000
   -80.01589     0.00000     0.00000     0.00000     0.00000
   -80.00389     0.00000     0.00000     0.00000     0.00000
   -79.99289     0.00000     0.00000     0.00000     0.00000
   -79.98089     0.00000     0.00000     0.00000     0.00000
   -79.96989     0.00000     0.00000     0.00000     0.00000
   -79.95789     0.00000     0.00000     0.00000     0.00000
   -79.94689     0.00000     0.00000     0.00000     0.00000
   -79.93489     0.00000     0.00000     0.00000     0.00000
   -79.92389     0.00000     0.00000     0.00000     0.00000
   -79.91189     0.00000     0.00000     0.00000     0.00000
   -79.90089     0.00000     0.00000     0.00000     0.00000
   -79.88889     0.00000     0.00000     0.00000     0.00000
   -79.87789     0.00000     0.00000     0.00000     0.00000
   -79.86589     0.00000     0.00000     0.00000     0.00000
   -79.85489     0.00000     0.00000     0.00000     0.00000
   -79.84289     0.00000     0.00000     0.00000     0.00000
   -79.83189     0.00000     0.00000     0.00000     0.00000
   -79.81989     0.00000     0.00000     0.00000     0.00000
   -79.80889     0.00000     0.00000     0.00000     0.00000
   -79.79689     0.00000     0.00000     0.00000     0.00000
   -79.78589     0.00000     0.00000     0.00000     0.00000
   -79.77389     0.00000     0.00000     0.00000     0.00000
   -79.76189     0.00000     0.00000     0.00000     0.00000
   -79.75089     0.00000     0.00000     0.00000     0.00000
   -79.73889     0.00000     0.00000     0.00000     0.00000
   -79.72789     0.00000     0.00000     0.00000     0.00000
   -79.71589     0.00000     0.00000     0.00000     0.00000
   -79.70489     0.00000     0.00000     0.00000     0.00000
   -79.69289     0.00000     0.00000     0.00000     0.00000
   -79.68189     0.00000     0.00000     0.00000     0.00000
   -79.66989     0.00000     0.00000     0.00000     0.00000
   -79.65889     0.00000     0.00000     0.00000     0.00000
   -79.64689     0.00000     0.00000     0.00000     0.00000
   -79.63589     0.00000     0.00000     0.00000     0.00000
   -79.62389     0.00000     0.00000     0.00000     0.00000
   -79.61289     0.00000     0.00000     0.00000     0.00000
   -79.60089     0.00000     0.00000     0.00000     0.00000
   -79.58989     0.00000     0.00000     0.00000     0.00000
   -79.57789     0.00000     0.00000     0.00000     0.00000
   -79.56689     0.00000     0.00000     0.00000     0.00000
   -79.55489     0.00000     0.00000     0.00000     0.00000
   -79.54389     0.00000     0.00000     0.00000     0.00000
   -79.53189     0.00000     0.00000     0.00000     0.00000
   -79.52089     0.00000     0.00000     0.00000     0.00000
   -79.50889     0.00000     0.00000     0.00000     0.00000
   -79.49689     0.00000     0.00000     0.00000     0.00000
   -79.48589     0.00000     0.00000     0.00000     0.00000
   -79.47389     0.00000     0.00000     0.00000     0.00000
   -79.46289     0.00000     0.00000     0.00000     0.00000
   -79.45089     0.00000     0.00000     0.00000     0.00000
   -79.43989     0.00000     0.00000     0.00000     0.00000
   -79.42789     0.00000     0.00000     0.00000     0.00000
   -79.41689     0.00000     0.00000     0.00000     0.00000
   -79.40489     0.00000     0.00000     0.00000     0.00000
   -79.39389     0.00000     0.00000     0.00000     0.00000
   -79.38189     0.00000     0.00000     0.00000     0.00000
   -79.37089     0.00000     0.00000     0.00000     0.00000
   -79.35889     0.00000     0.00000     0.00000     0.00000
   -79.34789     0.00000     0.00000     0.00000     0.00000
   -79.33589     0.00000     0.00000     0.00000     0.00000
   -79.32489     0.00000     0.00000     0.00000     0.00000
   -79.31289     0.00000     0.00000     0.00000     0.00000
   -79.30189     0.00000     0.00000     0.00000     0.00000
   -79.28989     0.00000     0.00000     0.00000     0.00000
   -79.27889     0.00000     0.00000     0.00000     0.00000
   -79.26689     0.00000     0.00000     0.00000     0.00000
   -79.25589     0.00000     0.00000     0.00000     0.00000
   -79.24389     0.00000     0.00000     0.00000     0.00000
   -79.23189     0.00000     0.00000     0.00000     0.00000
   -79.22089     0.00000     0.00000     0.00000     0.00000
   -79.20889     0.00000     0.00000     0.00000     0.00000
   -79.19789     0.00000     0.00000     0.00000     0.00000
   -79.18589     0.00000     0.00000     0.00000     0.00000
   -79.17489     0.00000     0.00000     0.00000     0.00000
   -79.16289     0.00000     0.00000     0.00000     0.00000
   -79.15189     0.00000     0.00000     0.00000     0.00000
   -79.13989     0.00000     0.00000     0.00000     0.00000
   -79.12889     0.00000     0.00000     0.00000     0.00000
   -79.11689     0.00000     0.00000     0.00000     0.00000
   -79.10589     0.00000     0.00000     0.00000     0.00000
   -79.09389     0.00000     0.00000     0.00000     0.00000
   -79.08289     0.00000     0.00000     0.00000     0.00000
   -79.07089     0.00000     0.00000     0.00000     0.00000
   -79.05989     0.00000     0.00000     0.00000     0.00000
   -79.04789     0.00000     0.00000     0.00000     0.00000
   -79.03689     0.00000     0.00000     0.00000     0.00000
   -79.02489     0.00000     0.00000     0.00000     0.00000
   -79.01389     0.00000     0.00000     0.00000     0.00000
   -79.00189     0.00000     0.00000     0.00000     0.00000
   -78.99089     0.00000     0.00000     0.00000     0.00000
   -78.97889     0.00000     0.00000     0.00000     0.00000
   -78.96689     0.00000     0.00000     0.00000     0.00000
   -78.95589     0.00000     0.00000     0.00000     0.00000
   -78.94389     0.00000     0.00000     0.00000     0.00000
   -78.93289     0.00000     0.00000     0.00000     0.00000
   -78.92089     0.00000     0.00000     0.00000     0.00000
   -78.90989     0.00000     0.00000     0.00000     0.00000
   -78.89789     0.00000     0.00000     0.00000     0.00000
   -78.88689     0.00000     0.00000     0.00000     0.00000
   -78.87489     0.00000     0.00000     0.00000     0.00000
   -78.86389     0.00000     0.00000     0.00000     0.00000
   -78.85189     0.00000     0.00000     0.00000     0.00000
   -78.84089     0.00000     0.00000     0.00000     0.00000
   -78.82889     0.00000     0.00000     0.00000     0.00000
   -78.81789     0.00000     0.00000     0.00000     0.00000
   -78.80589     0.00000     0.00000     0.00000     0.00000
   -78.79489     0.00000     0.00000     0.00000     0.00000
   -78.78289     0.00000     0.00000     0.00000     0.00000
   -78.77189     0.00000     0.00000     0.00000     0.00000
   -78.75989     0.00000     0.00000     0.00000     0.00000
   -78.74889     0.00000     0.00000     0.00000     0.00000
   -78.73689     0.00000     0.00000     0.00000     0.00000
   -78.72589     0.00000     0.00000     0.00000     0.00000
   -78.71389     0.00000     0.00000     0.00000     0.00000
   -78.70189     0.00000     0.00000     0.00000     0.00000
   -78.69089     0.00000     0.00000     0.00000     0.00000
   -78.67889     0.00000     0.00000     0.00000     0.00000
   -78.66789     0.00000     0.00000     0.00000     0.00000
   -78.65589     0.00000     0.00000     0.00000     0.00000
   -78.64489     0.00000     0.00000     0.00000     0.00000
   -78.63289     0.00000     0.00000     0.00000     0.00000
   -78.62189     0.00000     0.00000     0.00000     0.00000
   -78.60989     0.00000     0.00000     0.00000     0.00000
   -78.59889     0.00000     0.00000     0.00000     0.00000
   -78.58689     0.00000     0.00000     0.00000     0.00000
   -78.57589     0.00000     0.00000     0.00000     0.00000
