     #Energy       W_all      Mo_all      Os_all      Zr_all
   -62.66521     0.00000     0.00000     0.00000     0.00000
   -62.65421     0.00000     0.00000     0.00000     0.00000
   -62.64321     0.00000     0.00000     0.00000     0.00000
   -62.63321     0.00000     0.00000     0.00000     0.00000
   -62.62221     0.00000     0.00000     0.00000     0.00000
   -62.61121     0.00000     0.00000     0.00000     0.00000
   -62.60021     0.00000     0.00000     0.00000     0.00000
   -62.58921     0.00000     0.00000     0.00000     0.00000
   -62.57821     0.00000     0.00000     0.00000     0.00000
   -62.56721     0.00000     0.00000     0.00000     0.00000
   -62.55621     0.00000     0.00000     0.00000     0.00000
   -62.54521     0.00000     0.00000     0.00000     0.00000
   -62.53421     0.00000     0.00000     0.00000     0.00000
   -62.52321     0.00000     0.00000     0.00000     0.00000
   -62.51321     0.00000     0.00000     0.00000     0.00000
   -62.50221     0.00000     0.00000     0.00000     0.00000
   -62.49121     0.00000     0.00000     0.00000     0.00000
   -62.48021     0.00000     0.00000     0.00000     0.00000
   -62.46921     0.00000     0.00000     0.00000     0.00000
   -62.45821     0.00000     0.00000     0.00000     0.00000
   -62.44721     0.00000     0.00000     0.00000     0.00000
   -62.43621     0.00000     0.00000     0.00000     0.00000
   -62.42521     0.00000     0.00000     0.00000     0.00000
   -62.41421     0.00000     0.00000     0.00000     0.00000
   -62.40321     0.00000     0.00000     0.00000     0.00000
   -62.39321     0.00000     0.00000     0.00000     0.00000
   -62.38221     0.00000     0.00000     0.00000     0.00000
   -62.37121     0.00000     0.00000     0.00000     0.00000
   -62.36021     0.00000     0.00000     0.00000     0.00000
   -62.34921     0.00000     0.00000     0.00000     0.00000
   -62.33821     0.00000     0.00000     0.00000     0.00000
   -62.32721     0.00000     0.00000     0.00000     0.00000
   -62.31621     0.00000     0.00000     0.00000     0.00000
   -62.30521     0.00000     0.00000     0.00000     0.00000
   -62.29421     0.00000     0.00000     0.00000     0.00000
   -62.28321     0.00000     0.00000     0.00000     0.00000
   -62.27321     0.00000     0.00000     0.00000     0.00000
   -62.26221     0.00000     0.00000     0.00000     0.00000
   -62.25121     0.00000     0.00000     0.00000     0.00000
   -62.24021     0.00000     0.00000     0.00000     0.00000
   -62.22921     0.00000     0.00000     0.00000     0.00000
   -62.21821     0.00000     0.00000     0.00000     0.00000
   -62.20721     0.00000     0.00000     0.00000     0.00000
   -62.19621     0.00000     0.00000     0.00000     0.00000
   -62.18521     0.00000     0.00000     0.00000     0.00000
   -62.17421     0.00000     0.00000     0.00000     0.00000
   -62.16421     0.00000     0.00000     0.00000     0.00000
   -62.15321     0.00000     0.00000     0.00000     0.00000
   -62.14221     0.00000     0.00000     0.00000     0.00000
   -62.13121     0.00000     0.00000     0.00000     0.00000
   -62.12021     0.00000     0.00000     0.00000     0.00000
   -62.10921     0.00000     0.00000     0.00000     0.00000
   -62.09821     0.00000     0.00000     0.00000     0.00000
   -62.08721     0.00000     0.00000     0.00000     0.00000
   -62.07621     0.00000     0.00000     0.00000     0.00000
   -62.06521     0.00000     0.00000     0.00000     0.00000
   -62.05421     0.00000     0.00000     0.00000     0.00000
   -62.04421     0.00000     0.00000     0.00000     0.00000
   -62.03321     0.00000     0.00000     0.00000     0.00000
   -62.02221     0.00000     0.00000     0.00000     0.00000
   -62.01121     0.00000     0.00000     0.00000     0.00000
   -62.00021     0.00000     0.00000     0.00000     0.00000
   -61.98921     0.00000     0.00000     0.00000     0.00000
   -61.97821     0.00000     0.00000     0.00000     0.00000
   -61.96721     0.00000     0.00000     0.00000     0.00000
   -61.95621     0.00000     0.00000     0.00000     0.00000
   -61.94521     0.00000     0.00000     0.00000     0.00000
   -61.93421     0.00000     0.00000     0.00000     0.00000
   -61.92421     0.00000     0.00000     0.00000     0.00000
   -61.91321     0.00000     0.00000     0.00000     0.00000
   -61.90221     0.00000     0.00000     0.00000     0.00000
   -61.89121     0.00000     0.00000     0.00000     0.00000
   -61.88021     0.00000     0.00000     0.00000     0.00000
   -61.86921     0.00000     0.00000     0.00000     0.00000
   -61.85821     0.00000     0.00000     0.00000     0.00000
   -61.84721     0.00000     0.00000     0.00000     0.00000
   -61.83621     0.00000     0.00000     0.00000     0.00000
   -61.82521     0.00000     0.00000     0.00000     0.00000
   -61.81421     0.00000     0.00000     0.00000     0.00000
   -61.80421     0.00000     0.00000     0.00000     0.00000
   -61.79321     0.00000     0.00000     0.00000     0.00000
   -61.78221     0.00000     0.00000     0.00000     0.00000
   -61.77121     0.00000     0.00000     0.00000     0.00000
   -61.76021     0.00000     0.00000     0.00000     0.00000
   -61.74921     0.00000     0.00000     0.00000     0.00000
   -61.73821     0.00000     0.00000     0.00000     0.00000
   -61.72721     0.00000     0.00000     0.00000     0.00000
   -61.71621     0.00000     0.00000     0.00000     0.00000
   -61.70521     0.00000     0.00000     0.00000     0.00000
   -61.69421     0.00000     0.00000     0.00000     0.00000
   -61.68421     0.00000     0.00000     0.00000     0.00000
   -61.67321     0.00000     0.00000     0.00000     0.00000
   -61.66221     0.00000     0.00000     0.00000     0.00000
   -61.65121     0.00000     0.00000     0.00000     0.00000
   -61.64021     0.00000     0.00000     0.00000     0.00000
   -61.62921     0.00000     0.00000     0.00000     0.00000
   -61.61821     0.00000     0.00000     0.00000     0.00000
   -61.60721     0.00000     0.00000     0.00000     0.00000
   -61.59621     0.00000     0.00000     0.00000     0.00000
   -61.58521     0.00000     0.00000     0.00000     0.00000
   -61.57421     0.00000     0.00000     0.00000     0.00000
   -61.56421     0.00000     0.00000     0.00000     0.00000
   -61.55321     0.00000     0.00000     0.00000     0.00000
   -61.54221     0.00000     0.00000     0.00000     0.00000
   -61.53121     0.00000     0.00000     0.00000     0.00000
   -61.52021     0.00000     0.00000     0.00000     0.00000
   -61.50921     0.00000     0.00000     0.00000     0.00000
   -61.49821     0.00000     0.00000     0.00000     0.00000
   -61.48721     0.00000     0.00000     0.00000     0.00000
   -61.47621     0.00000     0.00000     0.00000     0.00000
   -61.46521     0.00000     0.00000     0.00000     0.00000
   -61.45421     0.00000     0.00000     0.00000     0.00000
   -61.44421     0.00000     0.00000     0.00000     0.00000
   -61.43321     0.00000     0.00000     0.00000     0.00000
   -61.42221     0.00000     0.00000     0.00000     0.00000
   -61.41121     0.00000     0.00000     0.00000     0.00000
   -61.40021     0.00000     0.00000     0.00000     0.00000
   -61.38921     0.00000     0.00000     0.00000     0.00000
   -61.37821     0.00000     0.00000     0.00000     0.00000
   -61.36721     0.00000     0.00000     0.00000     0.00000
   -61.35621     0.00000     0.00000     0.00000     0.00000
   -61.34521     0.00000     0.00000     0.00000     0.00000
   -61.33421     0.00000     0.00000     0.00000     0.00000
   -61.32421     0.00000     0.00000     0.00000     0.00000
   -61.31321     0.00000     0.00000     0.00000     0.00000
   -61.30221     0.00000     0.00000     0.00000     0.00000
   -61.29121     0.00000     0.00000     0.00000     0.00000
   -61.28021     0.00000     0.00000     0.00000     0.00000
   -61.26921     0.00000     0.00000     0.00000     0.00000
   -61.25821     0.00000     0.00000     0.00000     0.00000
   -61.24721     0.00000     0.00000     0.00000     0.00000
   -61.23621     0.00000     0.00000     0.00000     0.00000
   -61.22521     0.00000     0.00000     0.00000     0.00000
   -61.21421     0.00000     0.00000     0.00000     0.00000
   -61.20421     0.00000     0.00000     0.00000     0.00000
   -61.19321     0.00000     0.00000     0.00000     0.00000
   -61.18221     0.00000     0.00000     0.00000     0.00000
   -61.17121     0.00000     0.00000     0.00000     0.00000
   -61.16021     0.00000     0.00000     0.00000     0.00000
   -61.14921     0.00737   144.52594     0.00983     0.00316
   -61.13821     0.00346    72.87546     0.00491     0.00110
   -61.12721     0.00142    30.40262     0.00205     0.00040
   -61.11621     0.00000     0.00000     0.00000     0.00000
   -61.10521     0.00335    85.58907     0.00509     0.00150
   -61.09421     0.00199    66.34674     0.00400     0.00080
   -61.08421     0.00083    30.45131     0.00185     0.00034
   -61.07321     0.01435   222.26299     0.00954     0.00232
   -61.06221     0.00492    80.32832     0.00367     0.00080
   -61.05121     0.00000     0.00000     0.00000     0.00000
   -61.04021     0.03091   439.97136     0.02784     0.01168
   -61.02921     0.03552   213.00725     0.01020     0.00086
   -61.01821     0.00000     0.00000     0.00000     0.00000
   -61.00721     0.02266   469.97058     0.03091     0.01335
   -60.99621     0.01038   242.56048     0.01513     0.00420
   -60.98521     0.00129    30.44817     0.00191     0.00038
   -60.97421     0.00000     0.00000     0.00000     0.00000
   -60.96421     0.00000     0.00000     0.00000     0.00000
   -60.95321     0.00000     0.00000     0.00000     0.00000
   -60.94221     0.00000     0.00000     0.00000     0.00000
   -60.93121     0.01363   182.66396     0.00258     0.00312
   -60.92021     0.04850   563.13774     0.00595     0.00608
   -60.90921     0.03241   538.35487     0.01050     0.00845
   -60.89821     0.00014     2.25621     0.00005     0.00004
   -60.88721     0.00911   182.74139     0.00113     0.00299
   -60.87621     0.00000     0.00000     0.00000     0.00000
   -60.86521     0.00000     0.00000     0.00000     0.00000
   -60.85521     0.05628   811.43471     0.00495     0.01259
   -60.84421     0.00212    30.45052     0.00019     0.00048
   -60.83321     0.00000     0.00000     0.00000     0.00000
   -60.82221     0.00000     0.00000     0.00000     0.00000
   -60.81121     0.00000     0.00000     0.00000     0.00000
   -60.80021     0.02560   182.59686     0.00199     0.00510
   -60.78921     0.00000     0.00000     0.00000     0.00000
   -60.77821     0.01889   182.70576     0.00544     0.00450
   -60.76721     0.00000     0.00000     0.00000     0.00000
   -60.75621     0.00000     0.00000     0.00000     0.00000
   -60.74521     0.00000     0.00000     0.00000     0.00000
   -60.73521     0.00000     0.00000     0.00000     0.00000
   -60.72421     0.00000     0.00000     0.00000     0.00000
   -60.71321     0.00000     0.00000     0.00000     0.00000
   -60.70221     0.00000     0.00000     0.00000     0.00000
   -60.69121     0.00000     0.00000     0.00000     0.00000
   -60.68021     0.00000     0.00000     0.00000     0.00000
   -60.66921     0.00000     0.00000     0.00000     0.00000
   -60.65821     0.00000     0.00000     0.00000     0.00000
   -60.64721     0.00000     0.00000     0.00000     0.00000
   -60.63621     0.00000     0.00000     0.00000     0.00000
   -60.62521     0.00000     0.00000     0.00000     0.00000
   -60.61521     0.00000     0.00000     0.00000     0.00000
   -60.60421     0.00000     0.00000     0.00000     0.00000
   -60.59321     0.00000     0.00000     0.00000     0.00000
   -60.58221     0.00000     0.00000     0.00000     0.00000
   -60.57121     0.00000     0.00000     0.00000     0.00000
   -60.56021     0.00000     0.00000     0.00000     0.00000
   -60.54921     0.00000     0.00000     0.00000     0.00000
   -60.53821     0.00000     0.00000     0.00000     0.00000
   -60.52721     0.00000     0.00000     0.00000     0.00000
   -60.51621     0.00000     0.00000     0.00000     0.00000
   -60.50521     0.00000     0.00000     0.00000     0.00000
   -60.49521     0.00000     0.00000     0.00000     0.00000
   -60.48421     0.00000     0.00000     0.00000     0.00000
   -60.47321     0.00000     0.00000     0.00000     0.00000
   -60.46221     0.00000     0.00000     0.00000     0.00000
   -60.45121     0.00000     0.00000     0.00000     0.00000
   -60.44021     0.00000     0.00000     0.00000     0.00000
   -60.42921     0.00000     0.00000     0.00000     0.00000
   -60.41821     0.00000     0.00000     0.00000     0.00000
   -60.40721     0.00000     0.00000     0.00000     0.00000
   -60.39621     0.00000     0.00000     0.00000     0.00000
   -60.38521     0.00000     0.00000     0.00000     0.00000
   -60.37521     0.00000     0.00000     0.00000     0.00000
   -60.36421     0.00000     0.00000     0.00000     0.00000
   -60.35321     0.00000     0.00000     0.00000     0.00000
   -60.34221     0.00000     0.00000     0.00000     0.00000
   -60.33121     0.00000     0.00000     0.00000     0.00000
   -60.32021     0.00000     0.00000     0.00000     0.00000
   -60.30921     0.00000     0.00000     0.00000     0.00000
   -60.29821     0.00000     0.00000     0.00000     0.00000
   -60.28721     0.00000     0.00000     0.00000     0.00000
   -60.27621     0.00000     0.00000     0.00000     0.00000
   -60.26521     0.00000     0.00000     0.00000     0.00000
   -60.25521     0.00000     0.00000     0.00000     0.00000
   -60.24421     0.00000     0.00000     0.00000     0.00000
   -60.23321     0.00000     0.00000     0.00000     0.00000
   -60.22221     0.00000     0.00000     0.00000     0.00000
   -60.21121     0.00000     0.00000     0.00000     0.00000
   -60.20021     0.00000     0.00000     0.00000     0.00000
   -60.18921     0.00000     0.00000     0.00000     0.00000
   -60.17821     0.00000     0.00000     0.00000     0.00000
   -60.16721     0.00000     0.00000     0.00000     0.00000
   -60.15621     0.00000     0.00000     0.00000     0.00000
   -60.14521     0.00000     0.00000     0.00000     0.00000
   -60.13521     0.00000     0.00000     0.00000     0.00000
   -60.12421     0.00000     0.00000     0.00000     0.00000
   -60.11321     0.00000     0.00000     0.00000     0.00000
   -60.10221     0.00000     0.00000     0.00000     0.00000
   -60.09121     0.00000     0.00000     0.00000     0.00000
   -60.08021     0.00000     0.00000     0.00000     0.00000
   -60.06921     0.00000     0.00000     0.00000     0.00000
   -60.05821     0.00000     0.00000     0.00000     0.00000
   -60.04721     0.00000     0.00000     0.00000     0.00000
   -60.03621     0.00000     0.00000     0.00000     0.00000
   -60.02521     0.00000     0.00000     0.00000     0.00000
   -60.01521     0.00000     0.00000     0.00000     0.00000
   -60.00421     0.00000     0.00000     0.00000     0.00000
   -59.99321     0.00000     0.00000     0.00000     0.00000
   -59.98221     0.00000     0.00000     0.00000     0.00000
   -59.97121     0.00000     0.00000     0.00000     0.00000
   -59.96021     0.00000     0.00000     0.00000     0.00000
   -59.94921     0.00000     0.00000     0.00000     0.00000
   -59.93821     0.00000     0.00000     0.00000     0.00000
   -59.92721     0.00000     0.00000     0.00000     0.00000
   -59.91621     0.00000     0.00000     0.00000     0.00000
   -59.90521     0.00000     0.00000     0.00000     0.00000
   -59.89521     0.00000     0.00000     0.00000     0.00000
   -59.88421     0.00000     0.00000     0.00000     0.00000
   -59.87321     0.00000     0.00000     0.00000     0.00000
   -59.86221     0.00000     0.00000     0.00000     0.00000
   -59.85121     0.00000     0.00000     0.00000     0.00000
   -59.84021     0.00000     0.00000     0.00000     0.00000
   -59.82921     0.00000     0.00000     0.00000     0.00000
   -59.81821     0.00000     0.00000     0.00000     0.00000
   -59.80721     0.00000     0.00000     0.00000     0.00000
   -59.79621     0.00000     0.00000     0.00000     0.00000
   -59.78521     0.00000     0.00000     0.00000     0.00000
   -59.77521     0.00000     0.00000     0.00000     0.00000
   -59.76421     0.00000     0.00000     0.00000     0.00000
   -59.75321     0.00000     0.00000     0.00000     0.00000
   -59.74221     0.00000     0.00000     0.00000     0.00000
   -59.73121     0.00000     0.00000     0.00000     0.00000
   -59.72021     0.00000     0.00000     0.00000     0.00000
   -59.70921     0.00000     0.00000     0.00000     0.00000
   -59.69821     0.00000     0.00000     0.00000     0.00000
   -59.68721     0.00000     0.00000     0.00000     0.00000
   -59.67621     0.00000     0.00000     0.00000     0.00000
   -59.66521     0.00000     0.00000     0.00000     0.00000
   -59.65521     0.00000     0.00000     0.00000     0.00000
   -59.64421     0.00000     0.00000     0.00000     0.00000
   -59.63321     0.00000     0.00000     0.00000     0.00000
   -59.62221     0.00000     0.00000     0.00000     0.00000
   -59.61121     0.00000     0.00000     0.00000     0.00000
   -59.60021     0.00000     0.00000     0.00000     0.00000
   -59.58921     0.00000     0.00000     0.00000     0.00000
   -59.57821     0.00000     0.00000     0.00000     0.00000
   -59.56721     0.00000     0.00000     0.00000     0.00000
   -59.55621     0.00000     0.00000     0.00000     0.00000
   -59.54521     0.00000     0.00000     0.00000     0.00000
   -59.53521     0.00000     0.00000     0.00000     0.00000
   -59.52421     0.00000     0.00000     0.00000     0.00000
   -59.51321     0.00000     0.00000     0.00000     0.00000
   -59.50221     0.00000     0.00000     0.00000     0.00000
   -59.49121     0.00000     0.00000     0.00000     0.00000
   -59.48021     0.00000     0.00000     0.00000     0.00000
   -59.46921     0.00000     0.00000     0.00000     0.00000
   -59.45821     0.00000     0.00000     0.00000     0.00000
   -59.44721     0.00000     0.00000     0.00000     0.00000
   -59.43621     0.00000     0.00000     0.00000     0.00000
   -59.42621     0.00000     0.00000     0.00000     0.00000
   -59.41521     0.00000     0.00000     0.00000     0.00000
   -59.40421     0.00000     0.00000     0.00000     0.00000
   -59.39321     0.00000     0.00000     0.00000     0.00000
   -59.38221     0.00000     0.00000     0.00000     0.00000
   -59.37121     0.00000     0.00000     0.00000     0.00000
   -59.36021     0.00000     0.00000     0.00000     0.00000
   -59.34921     0.00000     0.00000     0.00000     0.00000
   -59.33821     0.00000     0.00000     0.00000     0.00000
   -59.32721     0.00000     0.00000     0.00000     0.00000
   -59.31621     0.00000     0.00000     0.00000     0.00000
   -59.30621     0.00000     0.00000     0.00000     0.00000
   -59.29521     0.00000     0.00000     0.00000     0.00000
   -59.28421     0.00000     0.00000     0.00000     0.00000
   -59.27321     0.00000     0.00000     0.00000     0.00000
   -59.26221     0.00000     0.00000     0.00000     0.00000
   -59.25121     0.00000     0.00000     0.00000     0.00000
   -59.24021     0.00000     0.00000     0.00000     0.00000
   -59.22921     0.00000     0.00000     0.00000     0.00000
   -59.21821     0.00000     0.00000     0.00000     0.00000
   -59.20721     0.00000     0.00000     0.00000     0.00000
   -59.19621     0.00000     0.00000     0.00000     0.00000
   -59.18621     0.00000     0.00000     0.00000     0.00000
   -59.17521     0.00000     0.00000     0.00000     0.00000
   -59.16421     0.00000     0.00000     0.00000     0.00000
   -59.15321     0.00000     0.00000     0.00000     0.00000
   -59.14221     0.00000     0.00000     0.00000     0.00000
   -59.13121     0.00000     0.00000     0.00000     0.00000
   -59.12021     0.00000     0.00000     0.00000     0.00000
   -59.10921     0.00000     0.00000     0.00000     0.00000
   -59.09821     0.00000     0.00000     0.00000     0.00000
   -59.08721     0.00000     0.00000     0.00000     0.00000
   -59.07621     0.00000     0.00000     0.00000     0.00000
   -59.06621     0.00000     0.00000     0.00000     0.00000
   -59.05521     0.00000     0.00000     0.00000     0.00000
   -59.04421     0.00000     0.00000     0.00000     0.00000
   -59.03321     0.00000     0.00000     0.00000     0.00000
   -59.02221     0.00000     0.00000     0.00000     0.00000
   -59.01121     0.00000     0.00000     0.00000     0.00000
   -59.00021     0.00000     0.00000     0.00000     0.00000
   -58.98921     0.00000     0.00000     0.00000     0.00000
   -58.97821     0.00000     0.00000     0.00000     0.00000
   -58.96721     0.00000     0.00000     0.00000     0.00000
   -58.95621     0.00000     0.00000     0.00000     0.00000
   -58.94621     0.00000     0.00000     0.00000     0.00000
   -58.93521     0.00000     0.00000     0.00000     0.00000
   -58.92421     0.00000     0.00000     0.00000     0.00000
   -58.91321     0.00000     0.00000     0.00000     0.00000
   -58.90221     0.00000     0.00000     0.00000     0.00000
   -58.89121     0.00000     0.00000     0.00000     0.00000
   -58.88021     0.00000     0.00000     0.00000     0.00000
   -58.86921     0.00000     0.00000     0.00000     0.00000
   -58.85821     0.00000     0.00000     0.00000     0.00000
   -58.84721     0.00000     0.00000     0.00000     0.00000
   -58.83621     0.00000     0.00000     0.00000     0.00000
   -58.82621     0.00000     0.00000     0.00000     0.00000
   -58.81521     0.00000     0.00000     0.00000     0.00000
   -58.80421     0.00000     0.00000     0.00000     0.00000
   -58.79321     0.00000     0.00000     0.00000     0.00000
   -58.78221     0.00000     0.00000     0.00000     0.00000
   -58.77121     0.00000     0.00000     0.00000     0.00000
   -58.76021     0.00000     0.00000     0.00000     0.00000
   -58.74921     0.00000     0.00000     0.00000     0.00000
   -58.73821     0.00000     0.00000     0.00000     0.00000
   -58.72721     0.00000     0.00000     0.00000     0.00000
   -58.71621     0.00000     0.00000     0.00000     0.00000
   -58.70621     0.00000     0.00000     0.00000     0.00000
   -58.69521     0.00000     0.00000     0.00000     0.00000
   -58.68421     0.00000     0.00000     0.00000     0.00000
   -58.67321     0.00000     0.00000     0.00000     0.00000
   -58.66221     0.00000     0.00000     0.00000     0.00000
   -58.65121     0.00000     0.00000     0.00000     0.00000
   -58.64021     0.00000     0.00000     0.00000     0.00000
   -58.62921     0.00000     0.00000     0.00000     0.00000
   -58.61821     0.00000     0.00000     0.00000     0.00000
   -58.60721     0.00000     0.00000     0.00000     0.00000
   -58.59621     0.00000     0.00000     0.00000     0.00000
   -58.58621     0.00000     0.00000     0.00000     0.00000
   -58.57521     0.00000     0.00000     0.00000     0.00000
   -58.56421     0.00000     0.00000     0.00000     0.00000
   -58.55321     0.00000     0.00000     0.00000     0.00000
   -58.54221     0.00000     0.00000     0.00000     0.00000
   -58.53121     0.00000     0.00000     0.00000     0.00000
   -58.52021     0.00000     0.00000     0.00000     0.00000
   -58.50921     0.00000     0.00000     0.00000     0.00000
   -58.49821     0.00000     0.00000     0.00000     0.00000
   -58.48721     0.00000     0.00000     0.00000     0.00000
   -58.47621     0.00000     0.00000     0.00000     0.00000
   -58.46621     0.00000     0.00000     0.00000     0.00000
   -58.45521     0.00000     0.00000     0.00000     0.00000
   -58.44421     0.00000     0.00000     0.00000     0.00000
   -58.43321     0.00000     0.00000     0.00000     0.00000
   -58.42221     0.00000     0.00000     0.00000     0.00000
   -58.41121     0.00000     0.00000     0.00000     0.00000
   -58.40021     0.00000     0.00000     0.00000     0.00000
   -58.38921     0.00000     0.00000     0.00000     0.00000
   -58.37821     0.00000     0.00000     0.00000     0.00000
   -58.36721     0.00000     0.00000     0.00000     0.00000
   -58.35621     0.00000     0.00000     0.00000     0.00000
   -58.34621     0.00000     0.00000     0.00000     0.00000
   -58.33521     0.00000     0.00000     0.00000     0.00000
   -58.32421     0.00000     0.00000     0.00000     0.00000
   -58.31321     0.00000     0.00000     0.00000     0.00000
   -58.30221     0.00000     0.00000     0.00000     0.00000
   -58.29121     0.00000     0.00000     0.00000     0.00000
   -58.28021     0.00000     0.00000     0.00000     0.00000
   -58.26921     0.00000     0.00000     0.00000     0.00000
   -58.25821     0.00000     0.00000     0.00000     0.00000
   -58.24721     0.00000     0.00000     0.00000     0.00000
   -58.23621     0.00000     0.00000     0.00000     0.00000
   -58.22621     0.00000     0.00000     0.00000     0.00000
   -58.21521     0.00000     0.00000     0.00000     0.00000
   -58.20421     0.00000     0.00000     0.00000     0.00000
   -58.19321     0.00000     0.00000     0.00000     0.00000
   -58.18221     0.00000     0.00000     0.00000     0.00000
   -58.17121     0.00000     0.00000     0.00000     0.00000
   -58.16021     0.00000     0.00000     0.00000     0.00000
   -58.14921     0.00000     0.00000     0.00000     0.00000
   -58.13821     0.00000     0.00000     0.00000     0.00000
   -58.12721     0.00000     0.00000     0.00000     0.00000
   -58.11721     0.00000     0.00000     0.00000     0.00000
   -58.10621     0.00000     0.00000     0.00000     0.00000
   -58.09521     0.00000     0.00000     0.00000     0.00000
   -58.08421     0.00000     0.00000     0.00000     0.00000
   -58.07321     0.00000     0.00000     0.00000     0.00000
   -58.06221     0.00000     0.00000     0.00000     0.00000
   -58.05121     0.00000     0.00000     0.00000     0.00000
   -58.04021     0.00000     0.00000     0.00000     0.00000
   -58.02921     0.00000     0.00000     0.00000     0.00000
   -58.01821     0.00000     0.00000     0.00000     0.00000
   -58.00721     0.00000     0.00000     0.00000     0.00000
   -57.99721     0.00000     0.00000     0.00000     0.00000
   -57.98621     0.00000     0.00000     0.00000     0.00000
   -57.97521     0.00000     0.00000     0.00000     0.00000
   -57.96421     0.00000     0.00000     0.00000     0.00000
   -57.95321     0.00000     0.00000     0.00000     0.00000
   -57.94221     0.00000     0.00000     0.00000     0.00000
   -57.93121     0.00000     0.00000     0.00000     0.00000
   -57.92021     0.00000     0.00000     0.00000     0.00000
   -57.90921     0.00000     0.00000     0.00000     0.00000
   -57.89821     0.00000     0.00000     0.00000     0.00000
   -57.88721     0.00000     0.00000     0.00000     0.00000
   -57.87721     0.00000     0.00000     0.00000     0.00000
   -57.86621     0.00000     0.00000     0.00000     0.00000
   -57.85521     0.00000     0.00000     0.00000     0.00000
   -57.84421     0.00000     0.00000     0.00000     0.00000
   -57.83321     0.00000     0.00000     0.00000     0.00000
   -57.82221     0.00000     0.00000     0.00000     0.00000
   -57.81121     0.00000     0.00000     0.00000     0.00000
   -57.80021     0.00000     0.00000     0.00000     0.00000
   -57.78921     0.00000     0.00000     0.00000     0.00000
   -57.77821     0.00000     0.00000     0.00000     0.00000
   -57.76721     0.00000     0.00000     0.00000     0.00000
   -57.75721     0.00000     0.00000     0.00000     0.00000
   -57.74621     0.00000     0.00000     0.00000     0.00000
   -57.73521     0.00000     0.00000     0.00000     0.00000
   -57.72421     0.00000     0.00000     0.00000     0.00000
   -57.71321     0.00000     0.00000     0.00000     0.00000
   -57.70221     0.00000     0.00000     0.00000     0.00000
   -57.69121     0.00000     0.00000     0.00000     0.00000
   -57.68021     0.00000     0.00000     0.00000     0.00000
   -57.66921     0.00000     0.00000     0.00000     0.00000
   -57.65821     0.00000     0.00000     0.00000     0.00000
   -57.64721     0.00000     0.00000     0.00000     0.00000
   -57.63721     0.00000     0.00000     0.00000     0.00000
   -57.62621     0.00000     0.00000     0.00000     0.00000
   -57.61521     0.00000     0.00000     0.00000     0.00000
   -57.60421     0.00000     0.00000     0.00000     0.00000
   -57.59321     0.00000     0.00000     0.00000     0.00000
   -57.58221     0.00000     0.00000     0.00000     0.00000
   -57.57121     0.00000     0.00000     0.00000     0.00000
   -57.56021     0.00000     0.00000     0.00000     0.00000
   -57.54921     0.00000     0.00000     0.00000     0.00000
   -57.53821     0.00000     0.00000     0.00000     0.00000
   -57.52721     0.00000     0.00000     0.00000     0.00000
   -57.51721     0.00000     0.00000     0.00000     0.00000
   -57.50621     0.00000     0.00000     0.00000     0.00000
   -57.49521     0.00000     0.00000     0.00000     0.00000
   -57.48421     0.00000     0.00000     0.00000     0.00000
   -57.47321     0.00000     0.00000     0.00000     0.00000
   -57.46221     0.00000     0.00000     0.00000     0.00000
   -57.45121     0.00000     0.00000     0.00000     0.00000
   -57.44021     0.00000     0.00000     0.00000     0.00000
   -57.42921     0.00000     0.00000     0.00000     0.00000
   -57.41821     0.00000     0.00000     0.00000     0.00000
   -57.40721     0.00000     0.00000     0.00000     0.00000
   -57.39721     0.00000     0.00000     0.00000     0.00000
   -57.38621     0.00000     0.00000     0.00000     0.00000
   -57.37521     0.00000     0.00000     0.00000     0.00000
   -57.36421     0.00000     0.00000     0.00000     0.00000
   -57.35321     0.00000     0.00000     0.00000     0.00000
   -57.34221     0.00000     0.00000     0.00000     0.00000
   -57.33121     0.00000     0.00000     0.00000     0.00000
   -57.32021     0.00000     0.00000     0.00000     0.00000
   -57.30921     0.00000     0.00000     0.00000     0.00000
   -57.29821     0.00000     0.00000     0.00000     0.00000
   -57.28721     0.00000     0.00000     0.00000     0.00000
   -57.27721     0.00000     0.00000     0.00000     0.00000
   -57.26621     0.00000     0.00000     0.00000     0.00000
   -57.25521     0.00000     0.00000     0.00000     0.00000
   -57.24421     0.00000     0.00000     0.00000     0.00000
   -57.23321     0.00000     0.00000     0.00000     0.00000
   -57.22221     0.00000     0.00000     0.00000     0.00000
   -57.21121     0.00000     0.00000     0.00000     0.00000
   -57.20021     0.00000     0.00000     0.00000     0.00000
   -57.18921     0.00000     0.00000     0.00000     0.00000
   -57.17821     0.00000     0.00000     0.00000     0.00000
   -57.16721     0.00000     0.00000     0.00000     0.00000
   -57.15721     0.00000     0.00000     0.00000     0.00000
   -57.14621     0.00000     0.00000     0.00000     0.00000
   -57.13521     0.00000     0.00000     0.00000     0.00000
   -57.12421     0.00000     0.00000     0.00000     0.00000
   -57.11321     0.00000     0.00000     0.00000     0.00000
   -57.10221     0.00000     0.00000     0.00000     0.00000
   -57.09121     0.00000     0.00000     0.00000     0.00000
   -57.08021     0.00000     0.00000     0.00000     0.00000
   -57.06921     0.00000     0.00000     0.00000     0.00000
   -57.05821     0.00000     0.00000     0.00000     0.00000
   -57.04721     0.00000     0.00000     0.00000     0.00000
   -57.03721     0.00000     0.00000     0.00000     0.00000
