     #Energy       W_all      Mo_all      Pt_all
   -77.17411     0.00000     0.00000     0.00000
   -77.16311     0.00000     0.00000     0.00000
   -77.15211     0.00000     0.00000     0.00000
   -77.14211     0.00000     0.00000     0.00000
   -77.13111     0.00000     0.00000     0.00000
   -77.12111     0.00000     0.00000     0.00000
   -77.11011     0.00000     0.00000     0.00000
   -77.10011     0.00000     0.00000     0.00000
   -77.08911     0.00000     0.00000     0.00000
   -77.07911     0.00000     0.00000     0.00000
   -77.06811     0.00000     0.00000     0.00000
   -77.05711     0.00000     0.00000     0.00000
   -77.04711     0.00000     0.00000     0.00000
   -77.03611     0.00000     0.00000     0.00000
   -77.02611     0.00000     0.00000     0.00000
   -77.01511     0.00000     0.00000     0.00000
   -77.00511     0.00000     0.00000     0.00000
   -76.99411     0.00000     0.00000     0.00000
   -76.98311     0.00000     0.00000     0.00000
   -76.97311     0.00000     0.00000     0.00000
   -76.96211     0.00000     0.00000     0.00000
   -76.95211     0.00000     0.00000     0.00000
   -76.94111     0.00000     0.00000     0.00000
   -76.93111     0.00000     0.00000     0.00000
   -76.92011     0.00000     0.00000     0.00000
   -76.91011     0.00000     0.00000     0.00000
   -76.89911     0.00000     0.00000     0.00000
   -76.88811     0.00000     0.00000     0.00000
   -76.87811     0.00000     0.00000     0.00000
   -76.86711     0.00000     0.00000     0.00000
   -76.85711     0.00000     0.00000     0.00000
   -76.84611     0.00000     0.00000     0.00000
   -76.83611     0.00000     0.00000     0.00000
   -76.82511     0.00000     0.00000     0.00000
   -76.81511     0.00000     0.00000     0.00000
   -76.80411     0.00000     0.00000     0.00000
   -76.79311     0.00000     0.00000     0.00000
   -76.78311     0.00000     0.00000     0.00000
   -76.77211     0.00000     0.00000     0.00000
   -76.76211     0.00000     0.00000     0.00000
   -76.75111     0.00000     0.00000     0.00000
   -76.74111     0.00000     0.00000     0.00000
   -76.73011     0.00000     0.00000     0.00000
   -76.71911     0.00000     0.00000     0.00000
   -76.70911     0.00000     0.00000     0.00000
   -76.69811     0.00000     0.00000     0.00000
   -76.68811     0.00000     0.00000     0.00000
   -76.67711     0.00000     0.00000     0.00000
   -76.66711     0.00000     0.00000     0.00000
   -76.65611     0.00000     0.00000     0.00000
   -76.64611     0.00000     0.00000     0.00000
   -76.63511     0.00000     0.00000     0.00000
   -76.62411     0.00000     0.00000     0.00000
   -76.61411     0.00000     0.00000     0.00000
   -76.60311     0.00000     0.00000     0.00000
   -76.59311     0.00000     0.00000     0.00000
   -76.58211     0.00000     0.00000     0.00000
   -76.57211     0.00000     0.00000     0.00000
   -76.56111     0.00000     0.00000     0.00000
   -76.55111     0.00000     0.00000     0.00000
   -76.54011     0.00000     0.00000     0.00000
   -76.52911     0.00000     0.00000     0.00000
   -76.51911     0.00000     0.00000     0.00000
   -76.50811     0.00000     0.00000     0.00000
   -76.49811     0.00000     0.00000     0.00000
   -76.48711     0.00000     0.00000     0.00000
   -76.47711     0.00000     0.00000     0.00000
   -76.46611     0.00000     0.00000     0.00000
   -76.45511     0.00000     0.00000     0.00000
   -76.44511     0.00000     0.00000     0.00000
   -76.43411     0.00000     0.00000     0.00000
   -76.42411     0.00000     0.00000     0.00000
   -76.41311     0.00000     0.00000     0.00000
   -76.40311     0.00000     0.00000     0.00000
   -76.39211     0.00000     0.00000     0.00000
   -76.38211     0.00000     0.00000     0.00000
   -76.37111     0.00000     0.00000     0.00000
   -76.36011     0.00000     0.00000     0.00000
   -76.35011     0.00000     0.00000     0.00000
   -76.33911     0.00000     0.00000     0.00000
   -76.32911     0.00000     0.00000     0.00000
   -76.31811     0.00000     0.00000     0.00000
   -76.30811     0.00000     0.00000     0.00000
   -76.29711     0.00000     0.00000     0.00000
   -76.28711     0.00000     0.00000     0.00000
   -76.27611     0.00000     0.00000     0.00000
   -76.26511     0.00000     0.00000     0.00000
   -76.25511     0.00000     0.00000     0.00000
   -76.24411     0.00000     0.00000     0.00000
   -76.23411     0.00000     0.00000     0.00000
   -76.22311     0.00000     0.00000     0.00000
   -76.21311     0.00000     0.00000     0.00000
   -76.20211     0.00000     0.00000     0.00000
   -76.19111     0.00000     0.00000     0.00000
   -76.18111     0.00000     0.00000     0.00000
   -76.17011     0.00000     0.00000     0.00000
   -76.16011     0.00000     0.00000     0.00000
   -76.14911     0.00000     0.00000     0.00000
   -76.13911     0.00000     0.00000     0.00000
   -76.12811     0.00000     0.00000     0.00000
   -76.11811     0.00000     0.00000     0.00000
   -76.10711     0.00000     0.00000     0.00000
   -76.09611     0.00000     0.00000     0.00000
   -76.08611     0.00000     0.00000     0.00000
   -76.07511     0.00000     0.00000     0.00000
   -76.06511     0.00000     0.00000     0.00000
   -76.05411     0.00000     0.00000     0.00000
   -76.04411     0.00000     0.00000     0.00000
   -76.03311     0.00000     0.00000     0.00000
   -76.02311     0.00000     0.00000     0.00000
   -76.01211     0.00000     0.00000     0.00000
   -76.00111     0.00000     0.00000     0.00000
   -75.99111     0.00000     0.00000     0.00000
   -75.98011     0.00000     0.00000     0.00000
   -75.97011     0.00000     0.00000     0.00000
   -75.95911     0.00000     0.00000     0.00000
   -75.94911     0.00000     0.00000     0.00000
   -75.93811     0.00000     0.00000     0.00000
   -75.92711     0.00000     0.00000     0.00000
   -75.91711     0.00000     0.00000     0.00000
   -75.90611     0.00000     0.00000     0.00000
   -75.89611     0.00000     0.00000     0.00000
   -75.88511     0.00000     0.00000     0.00000
   -75.87511     0.00000     0.00000     0.00000
   -75.86411     0.00000     0.00000     0.00000
   -75.85411     0.00000     0.00000     0.00000
   -75.84311     0.00000     0.00000     0.00000
   -75.83211     0.00000     0.00000     0.00000
   -75.82211     0.00000     0.00000     0.00000
   -75.81111     0.00000     0.00000     0.00000
   -75.80111     0.00000     0.00000     0.00000
   -75.79011     0.00000     0.00000     0.00000
   -75.78011     0.00000     0.00000     0.00000
   -75.76911     0.00000     0.00000     0.00000
   -75.75911     0.00000     0.00000     0.00000
   -75.74811     0.00000     0.00000     0.00000
   -75.73711     0.00000     0.00000     0.00000
   -75.72711     0.00000     0.00000     0.00000
   -75.71611     0.00000     0.00000     0.00000
   -75.70611     0.00000     0.00000     0.00000
   -75.69511     0.00000     0.00000     0.00000
   -75.68511     0.00000     0.00000     0.00000
   -75.67411     0.00000     0.00000     0.00000
   -75.66311     0.00000     0.00000     0.00000
   -75.65311     0.00000     0.00000     0.00000
   -75.64211     0.00000     0.00000     0.00000
   -75.63211     0.00000     0.00000     0.00000
   -75.62111     0.00000     0.00000     0.00000
   -75.61111     0.00000     0.00000     0.00000
   -75.60011     0.00000     0.00000     0.00000
   -75.59011     0.00000     0.00000     0.00000
   -75.57911     0.00000     0.00000     0.00000
   -75.56811     0.00000     0.00000     0.00000
   -75.55811     0.00000     0.00000     0.00000
   -75.54711     0.00000     0.00000     0.00000
   -75.53711     0.00000     0.00000     0.00000
   -75.52611     0.00000     0.00000     0.00000
   -75.51611     0.00000     0.00000     0.00000
   -75.50511     0.00000     0.00000     0.00000
   -75.49511     0.00000     0.00000     0.00000
   -75.48411     0.00000     0.00000     0.00000
   -75.47311     0.00000     0.00000     0.00000
   -75.46311     0.00000     0.00000     0.00000
   -75.45211     0.00000     0.00000     0.00000
   -75.44211     0.00000     0.00000     0.00000
   -75.43111     0.00000     0.00000     0.00000
   -75.42111     0.00000     0.00000     0.00000
   -75.41011     0.00000     0.00000     0.00000
   -75.39911     0.00000     0.00000     0.00000
   -75.38911     0.00000     0.00000     0.00000
   -75.37811     0.00000     0.00000     0.00000
   -75.36811     0.00000     0.00000     0.00000
   -75.35711     0.00000     0.00000     0.00000
   -75.34711     0.00000     0.00000     0.00000
   -75.33611     0.00000     0.00000     0.00000
   -75.32611     0.00000     0.00000     0.00000
   -75.31511     0.00000     0.00000     0.00000
   -75.30411     0.00000     0.00000     0.00000
   -75.29411     0.00000     0.00000     0.00000
   -75.28311     0.00000     0.00000     0.00000
   -75.27311     0.00000     0.00000     0.00000
   -75.26211     0.00000     0.00000     0.00000
   -75.25211     0.00000     0.00000     0.00000
   -75.24111     0.00000     0.00000     0.00000
   -75.23111     0.00000     0.00000     0.00000
   -75.22011     0.00000     0.00000     0.00000
   -75.20911     0.00000     0.00000     0.00000
   -75.19911     0.00000     0.00000     0.00000
   -75.18811     0.00000     0.00000     0.00000
   -75.17811     0.00000     0.00000     0.00000
   -75.16711     0.00000     0.00000     0.00000
   -75.15711     0.00000     0.00000     0.00000
   -75.14611     0.00000     0.00000     0.00000
   -75.13511     0.00000     0.00000     0.00000
   -75.12511     0.00000     0.00000     0.00000
   -75.11411     0.00000     0.00000     0.00000
   -75.10411     0.00000     0.00000     0.00000
   -75.09311     0.00000     0.00000     0.00000
   -75.08311     0.00000     0.00000     0.00000
   -75.07211     0.00000     0.00000     0.00000
   -75.06211     0.00000     0.00000     0.00000
   -75.05111     0.00000     0.00000     0.00000
   -75.04011     0.00000     0.00000     0.00000
   -75.03011     0.00000     0.00000     0.00000
   -75.01911     0.00000     0.00000     0.00000
   -75.00911     0.00000     0.00000     0.00000
   -74.99811     0.00000     0.00000     0.00000
   -74.98811     0.00000     0.00000     0.00000
   -74.97711     0.00000     0.00000     0.00000
   -74.96711     0.00000     0.00000     0.00000
   -74.95611     0.00000     0.00000     0.00000
   -74.94511     0.00000     0.00000     0.00000
   -74.93511     0.00000     0.00000     0.00000
   -74.92411     0.00000     0.00000     0.00000
   -74.91411     0.00000     0.00000     0.00000
   -74.90311     0.00000     0.00000     0.00000
   -74.89311     0.00000     0.00000     0.00000
   -74.88211     0.00000     0.00000     0.00000
   -74.87111     0.00000     0.00000     0.00000
   -74.86111     0.00000     0.00000     0.00000
   -74.85011     0.00000     0.00000     0.00000
   -74.84011     0.00000     0.00000     0.00000
   -74.82911     0.00000     0.00000     0.00000
   -74.81911     0.00000     0.00000     0.00000
   -74.80811     0.00000     0.00000     0.00000
   -74.79811     0.00000     0.00000     0.00000
   -74.78711     0.00000     0.00000     0.00000
   -74.77611     0.00000     0.00000     0.00000
   -74.76611     0.00000     0.00000     0.00000
   -74.75511     0.00000     0.00000     0.00000
   -74.74511     0.00000     0.00000     0.00000
   -74.73411     0.00000     0.00000     0.00000
   -74.72411     0.00000     0.00000     0.00000
   -74.71311     0.00000     0.00000     0.00000
   -74.70311     0.00000     0.00000     0.00000
   -74.69211     0.00000     0.00000     0.00000
   -74.68111     0.00000     0.00000     0.00000
   -74.67111     0.00000     0.00000     0.00000
   -74.66011     0.00000     0.00000     0.00000
   -74.65011     0.00000     0.00000     0.00000
   -74.63911     0.00000     0.00000     0.00000
   -74.62911     0.00000     0.00000     0.00000
   -74.61811     0.00000     0.00000     0.00000
   -74.60811     0.00000     0.00000     0.00000
   -74.59711     0.00000     0.00000     0.00000
   -74.58611     0.00000     0.00000     0.00000
   -74.57611     0.00000     0.00000     0.00000
   -74.56511     0.00000     0.00000     0.00000
   -74.55511     0.00000     0.00000     0.00000
   -74.54411     0.00000     0.00000     0.00000
   -74.53411     0.00000     0.00000     0.00000
   -74.52311     0.00000     0.00000     0.00000
   -74.51211     0.00000     0.00000     0.00000
   -74.50211     0.00000     0.00000     0.00000
   -74.49111     0.00000     0.00000     0.00000
   -74.48111     0.00000     0.00000     0.00000
   -74.47011     0.00000     0.00000     0.00000
   -74.46011     0.00000     0.00000     0.00000
   -74.44911     0.00000     0.00000     0.00000
   -74.43911     0.00000     0.00000     0.00000
   -74.42811     0.00000     0.00000     0.00000
   -74.41711     0.00000     0.00000     0.00000
   -74.40711     0.00000     0.00000     0.00000
   -74.39611     0.00000     0.00000     0.00000
   -74.38611     0.00000     0.00000     0.00000
   -74.37511     0.00000     0.00000     0.00000
   -74.36511     0.00000     0.00000     0.00000
   -74.35411     0.00000     0.00000     0.00000
   -74.34411     0.00000     0.00000     0.00000
   -74.33311     0.00000     0.00000     0.00000
   -74.32211     0.00000     0.00000     0.00000
   -74.31211     0.00000     0.00000     0.00000
   -74.30111     0.00000     0.00000     0.00000
   -74.29111     0.00000     0.00000     0.00000
   -74.28011     0.00000     0.00000     0.00000
   -74.27011     0.00000     0.00000     0.00000
   -74.25911     0.00000     0.00000     0.00000
   -74.24811     0.00000     0.00000     0.00000
   -74.23811     0.00000     0.00000     0.00000
   -74.22711     0.00000     0.00000     0.00000
   -74.21711     0.00000     0.00000     0.00000
   -74.20611     0.00000     0.00000     0.00000
   -74.19611     0.00000     0.00000     0.00000
   -74.18511     0.00000     0.00000     0.00000
   -74.17511     0.00000     0.00000     0.00000
   -74.16411     0.00000     0.00000     0.00000
   -74.15311   188.87592     0.01011     0.00009
   -74.14311   188.82751     0.00740     0.00009
   -74.13211   188.86337     0.00935     0.00004
   -74.12211   377.66367     0.01629     0.00056
   -74.11111   421.44123     0.01742     0.00242
   -74.10111   188.89980     0.00705     0.00035
   -74.09011   377.86266     0.01465     0.00113
   -74.08011   188.95961     0.00556     0.00025
   -74.06911     0.00000     0.00000     0.00000
   -74.05811   377.80173     0.01089     0.00042
   -74.04811   760.16857     0.02383     0.00250
   -74.03711   445.88392     0.01302     0.00079
   -74.02711   188.93083     0.00631     0.00020
   -74.01611   377.98285     0.01048     0.00148
   -74.00611   189.01188     0.00621     0.00050
   -73.99511   189.08910     0.00544     0.00028
   -73.98411   188.97099     0.00418     0.00142
   -73.97411   378.07415     0.00780     0.00120
   -73.96311     0.00000     0.00000     0.00000
   -73.95311   189.02848     0.00481     0.00003
   -73.94211     0.00000     0.00000     0.00000
   -73.93211     0.00000     0.00000     0.00000
   -73.92111     0.00000     0.00000     0.00000
   -73.91111     0.00000     0.00000     0.00000
   -73.90011     0.00000     0.00000     0.00000
   -73.88911     0.00000     0.00000     0.00000
   -73.87911     0.00000     0.00000     0.00000
   -73.86811     0.00000     0.00000     0.00000
   -73.85811     0.00000     0.00000     0.00000
   -73.84711     0.00000     0.00000     0.00000
   -73.83711     0.00000     0.00000     0.00000
   -73.82611     0.00000     0.00000     0.00000
   -73.81611     0.00000     0.00000     0.00000
   -73.80511     0.00000     0.00000     0.00000
   -73.79411     0.00000     0.00000     0.00000
   -73.78411     0.00000     0.00000     0.00000
   -73.77311     0.00000     0.00000     0.00000
   -73.76311     0.00000     0.00000     0.00000
   -73.75211     0.00000     0.00000     0.00000
   -73.74211     0.00000     0.00000     0.00000
   -73.73111     0.00000     0.00000     0.00000
   -73.72011     0.00000     0.00000     0.00000
   -73.71011     0.00000     0.00000     0.00000
   -73.69911     0.00000     0.00000     0.00000
   -73.68911     0.00000     0.00000     0.00000
   -73.67811     0.00000     0.00000     0.00000
   -73.66811     0.00000     0.00000     0.00000
   -73.65711     0.00000     0.00000     0.00000
   -73.64711     0.00000     0.00000     0.00000
   -73.63611     0.00000     0.00000     0.00000
   -73.62511     0.00000     0.00000     0.00000
   -73.61511     0.00000     0.00000     0.00000
   -73.60411     0.00000     0.00000     0.00000
   -73.59411     0.00000     0.00000     0.00000
   -73.58311     0.00000     0.00000     0.00000
   -73.57311     0.00000     0.00000     0.00000
   -73.56211     0.00000     0.00000     0.00000
   -73.55211     0.00000     0.00000     0.00000
   -73.54111     0.00000     0.00000     0.00000
   -73.53011     0.00000     0.00000     0.00000
   -73.52011     0.00000     0.00000     0.00000
   -73.50911     0.00000     0.00000     0.00000
   -73.49911     0.00000     0.00000     0.00000
   -73.48811     0.00000     0.00000     0.00000
   -73.47811     0.00000     0.00000     0.00000
   -73.46711     0.00000     0.00000     0.00000
   -73.45611     0.00000     0.00000     0.00000
   -73.44611     0.00000     0.00000     0.00000
   -73.43511     0.00000     0.00000     0.00000
   -73.42511     0.00000     0.00000     0.00000
   -73.41411     0.00000     0.00000     0.00000
   -73.40411     0.00000     0.00000     0.00000
   -73.39311     0.00000     0.00000     0.00000
   -73.38311     0.00000     0.00000     0.00000
   -73.37211     0.00000     0.00000     0.00000
   -73.36111     0.00000     0.00000     0.00000
   -73.35111     0.00000     0.00000     0.00000
   -73.34011     0.00000     0.00000     0.00000
   -73.33011     0.00000     0.00000     0.00000
   -73.31911     0.00000     0.00000     0.00000
   -73.30911     0.00000     0.00000     0.00000
   -73.29811     0.00000     0.00000     0.00000
   -73.28811     0.00000     0.00000     0.00000
   -73.27711     0.00000     0.00000     0.00000
   -73.26611     0.00000     0.00000     0.00000
   -73.25611     0.00000     0.00000     0.00000
   -73.24511     0.00000     0.00000     0.00000
   -73.23511     0.00000     0.00000     0.00000
   -73.22411     0.00000     0.00000     0.00000
   -73.21411     0.00000     0.00000     0.00000
   -73.20311     0.00000     0.00000     0.00000
   -73.19211     0.00000     0.00000     0.00000
   -73.18211     0.00000     0.00000     0.00000
   -73.17111     0.00000     0.00000     0.00000
   -73.16111     0.00000     0.00000     0.00000
   -73.15011     0.00000     0.00000     0.00000
   -73.14011     0.00000     0.00000     0.00000
   -73.12911     0.00000     0.00000     0.00000
   -73.11911     0.00000     0.00000     0.00000
   -73.10811     0.00000     0.00000     0.00000
   -73.09711     0.00000     0.00000     0.00000
   -73.08711     0.00000     0.00000     0.00000
   -73.07611     0.00000     0.00000     0.00000
   -73.06611     0.00000     0.00000     0.00000
   -73.05511     0.00000     0.00000     0.00000
   -73.04511     0.00000     0.00000     0.00000
   -73.03411     0.00000     0.00000     0.00000
   -73.02411     0.00000     0.00000     0.00000
   -73.01311     0.00000     0.00000     0.00000
   -73.00211     0.00000     0.00000     0.00000
   -72.99211     0.00000     0.00000     0.00000
   -72.98111     0.00000     0.00000     0.00000
   -72.97111     0.00000     0.00000     0.00000
   -72.96011     0.00000     0.00000     0.00000
   -72.95011     0.00000     0.00000     0.00000
   -72.93911     0.00000     0.00000     0.00000
   -72.92811     0.00000     0.00000     0.00000
   -72.91811     0.00000     0.00000     0.00000
   -72.90711     0.00000     0.00000     0.00000
   -72.89711     0.00000     0.00000     0.00000
   -72.88611     0.00000     0.00000     0.00000
   -72.87611     0.00000     0.00000     0.00000
   -72.86511     0.00000     0.00000     0.00000
   -72.85511     0.00000     0.00000     0.00000
   -72.84411     0.00000     0.00000     0.00000
   -72.83311     0.00000     0.00000     0.00000
   -72.82311     0.00000     0.00000     0.00000
   -72.81211     0.00000     0.00000     0.00000
   -72.80211     0.00000     0.00000     0.00000
   -72.79111     0.00000     0.00000     0.00000
   -72.78111     0.00000     0.00000     0.00000
   -72.77011     0.00000     0.00000     0.00000
   -72.76011     0.00000     0.00000     0.00000
   -72.74911     0.00000     0.00000     0.00000
   -72.73811     0.00000     0.00000     0.00000
   -72.72811     0.00000     0.00000     0.00000
   -72.71711     0.00000     0.00000     0.00000
   -72.70711     0.00000     0.00000     0.00000
   -72.69611     0.00000     0.00000     0.00000
   -72.68611     0.00000     0.00000     0.00000
   -72.67511     0.00000     0.00000     0.00000
   -72.66411     0.00000     0.00000     0.00000
   -72.65411     0.00000     0.00000     0.00000
   -72.64311     0.00000     0.00000     0.00000
   -72.63311     0.00000     0.00000     0.00000
   -72.62211     0.00000     0.00000     0.00000
   -72.61211     0.00000     0.00000     0.00000
   -72.60111     0.00000     0.00000     0.00000
   -72.59111     0.00000     0.00000     0.00000
   -72.58011     0.00000     0.00000     0.00000
   -72.56911     0.00000     0.00000     0.00000
   -72.55911     0.00000     0.00000     0.00000
   -72.54811     0.00000     0.00000     0.00000
   -72.53811     0.00000     0.00000     0.00000
   -72.52711     0.00000     0.00000     0.00000
   -72.51711     0.00000     0.00000     0.00000
   -72.50611     0.00000     0.00000     0.00000
   -72.49611     0.00000     0.00000     0.00000
   -72.48511     0.00000     0.00000     0.00000
   -72.47411     0.00000     0.00000     0.00000
   -72.46411     0.00000     0.00000     0.00000
   -72.45311     0.00000     0.00000     0.00000
   -72.44311     0.00000     0.00000     0.00000
   -72.43211     0.00000     0.00000     0.00000
   -72.42211     0.00000     0.00000     0.00000
   -72.41111     0.00000     0.00000     0.00000
   -72.40011     0.00000     0.00000     0.00000
   -72.39011     0.00000     0.00000     0.00000
   -72.37911     0.00000     0.00000     0.00000
   -72.36911     0.00000     0.00000     0.00000
   -72.35811     0.00000     0.00000     0.00000
   -72.34811     0.00000     0.00000     0.00000
   -72.33711     0.00000     0.00000     0.00000
   -72.32711     0.00000     0.00000     0.00000
   -72.31611     0.00000     0.00000     0.00000
   -72.30511     0.00000     0.00000     0.00000
   -72.29511     0.00000     0.00000     0.00000
   -72.28411     0.00000     0.00000     0.00000
   -72.27411     0.00000     0.00000     0.00000
   -72.26311     0.00000     0.00000     0.00000
   -72.25311     0.00000     0.00000     0.00000
   -72.24211     0.00000     0.00000     0.00000
   -72.23211     0.00000     0.00000     0.00000
   -72.22111     0.00000     0.00000     0.00000
   -72.21011     0.00000     0.00000     0.00000
   -72.20011     0.00000     0.00000     0.00000
   -72.18911     0.00000     0.00000     0.00000
   -72.17911     0.00000     0.00000     0.00000
   -72.16811     0.00000     0.00000     0.00000
   -72.15811     0.00000     0.00000     0.00000
   -72.14711     0.00000     0.00000     0.00000
   -72.13711     0.00000     0.00000     0.00000
   -72.12611     0.00000     0.00000     0.00000
   -72.11511     0.00000     0.00000     0.00000
   -72.10511     0.00000     0.00000     0.00000
   -72.09411     0.00000     0.00000     0.00000
   -72.08411     0.00000     0.00000     0.00000
   -72.07311     0.00000     0.00000     0.00000
   -72.06311     0.00000     0.00000     0.00000
   -72.05211     0.00000     0.00000     0.00000
   -72.04111     0.00000     0.00000     0.00000
   -72.03111     0.00000     0.00000     0.00000
   -72.02011     0.00000     0.00000     0.00000
   -72.01011     0.00000     0.00000     0.00000
   -71.99911     0.00000     0.00000     0.00000
   -71.98911     0.00000     0.00000     0.00000
   -71.97811     0.00000     0.00000     0.00000
   -71.96811     0.00000     0.00000     0.00000
   -71.95711     0.00000     0.00000     0.00000
   -71.94611     0.00000     0.00000     0.00000
   -71.93611     0.00000     0.00000     0.00000
   -71.92511     0.00000     0.00000     0.00000
   -71.91511     0.00000     0.00000     0.00000
   -71.90411     0.00000     0.00000     0.00000
   -71.89411     0.00000     0.00000     0.00000
   -71.88311     0.00000     0.00000     0.00000
   -71.87311     0.00000     0.00000     0.00000
   -71.86211     0.00000     0.00000     0.00000
   -71.85111     0.00000     0.00000     0.00000
   -71.84111     0.00000     0.00000     0.00000
   -71.83011     0.00000     0.00000     0.00000
   -71.82011     0.00000     0.00000     0.00000
   -71.80911     0.00000     0.00000     0.00000
   -71.79911     0.00000     0.00000     0.00000
   -71.78811     0.00000     0.00000     0.00000
   -71.77711     0.00000     0.00000     0.00000
   -71.76711     0.00000     0.00000     0.00000
   -71.75611     0.00000     0.00000     0.00000
   -71.74611     0.00000     0.00000     0.00000
   -71.73511     0.00000     0.00000     0.00000
   -71.72511     0.00000     0.00000     0.00000
   -71.71411     0.00000     0.00000     0.00000
   -71.70411     0.00000     0.00000     0.00000
   -71.69311     0.00000     0.00000     0.00000
   -71.68211     0.00000     0.00000     0.00000
   -71.67211     0.00000     0.00000     0.00000
   -71.66111     0.00000     0.00000     0.00000
   -71.65111     0.00000     0.00000     0.00000
   -71.64011     0.00000     0.00000     0.00000
   -71.63011     0.00000     0.00000     0.00000
   -71.61911     0.00000     0.00000     0.00000
   -71.60911     0.00000     0.00000     0.00000
   -71.59811     0.00000     0.00000     0.00000
   -71.58711     0.00000     0.00000     0.00000
   -71.57711     0.00000     0.00000     0.00000
   -71.56611     0.00000     0.00000     0.00000
   -71.55611     0.00000     0.00000     0.00000
   -71.54511     0.00000     0.00000     0.00000
   -71.53511     0.00000     0.00000     0.00000
   -71.52411     0.00000     0.00000     0.00000
   -71.51311     0.00000     0.00000     0.00000
   -71.50311     0.00000     0.00000     0.00000
   -71.49211     0.00000     0.00000     0.00000
   -71.48211     0.00000     0.00000     0.00000
   -71.47111     0.00000     0.00000     0.00000
   -71.46111     0.00000     0.00000     0.00000
   -71.45011     0.00000     0.00000     0.00000
   -71.44011     0.00000     0.00000     0.00000
   -71.42911     0.00000     0.00000     0.00000
   -71.41811     0.00000     0.00000     0.00000
   -71.40811     0.00000     0.00000     0.00000
   -71.39711     0.00000     0.00000     0.00000
   -71.38711     0.00000     0.00000     0.00000
   -71.37611     0.00000     0.00000     0.00000
   -71.36611     0.00000     0.00000     0.00000
   -71.35511     0.00000     0.00000     0.00000
   -71.34511     0.00000     0.00000     0.00000
   -71.33411     0.00000     0.00000     0.00000
   -71.32311     0.00000     0.00000     0.00000
   -71.31311     0.00000     0.00000     0.00000
