     #Energy       W_all      Mo_all      Pt_all      Ti_all
   -61.84532     0.00000     0.00000     0.00000     0.00000
   -61.83432     0.00000     0.00000     0.00000     0.00000
   -61.82332     0.00000     0.00000     0.00000     0.00000
   -61.81332     0.00000     0.00000     0.00000     0.00000
   -61.80232     0.00000     0.00000     0.00000     0.00000
   -61.79132     0.00000     0.00000     0.00000     0.00000
   -61.78032     0.00000     0.00000     0.00000     0.00000
   -61.77032     0.00000     0.00000     0.00000     0.00000
   -61.75932     0.00000     0.00000     0.00000     0.00000
   -61.74832     0.00000     0.00000     0.00000     0.00000
   -61.73832     0.00000     0.00000     0.00000     0.00000
   -61.72732     0.00000     0.00000     0.00000     0.00000
   -61.71632     0.00000     0.00000     0.00000     0.00000
   -61.70632     0.00000     0.00000     0.00000     0.00000
   -61.69532     0.00000     0.00000     0.00000     0.00000
   -61.68432     0.00000     0.00000     0.00000     0.00000
   -61.67432     0.00000     0.00000     0.00000     0.00000
   -61.66332     0.00000     0.00000     0.00000     0.00000
   -61.65232     0.00000     0.00000     0.00000     0.00000
   -61.64232     0.00000     0.00000     0.00000     0.00000
   -61.63132     0.00000     0.00000     0.00000     0.00000
   -61.62032     0.00000     0.00000     0.00000     0.00000
   -61.61032     0.00000     0.00000     0.00000     0.00000
   -61.59932     0.00000     0.00000     0.00000     0.00000
   -61.58832     0.00000     0.00000     0.00000     0.00000
   -61.57832     0.00000     0.00000     0.00000     0.00000
   -61.56732     0.00000     0.00000     0.00000     0.00000
   -61.55632     0.00000     0.00000     0.00000     0.00000
   -61.54632     0.00000     0.00000     0.00000     0.00000
   -61.53532     0.00000     0.00000     0.00000     0.00000
   -61.52432     0.00000     0.00000     0.00000     0.00000
   -61.51432     0.00000     0.00000     0.00000     0.00000
   -61.50332     0.00000     0.00000     0.00000     0.00000
   -61.49232     0.00000     0.00000     0.00000     0.00000
   -61.48232     0.00000     0.00000     0.00000     0.00000
   -61.47132     0.00000     0.00000     0.00000     0.00000
   -61.46032     0.00000     0.00000     0.00000     0.00000
   -61.45032     0.00000     0.00000     0.00000     0.00000
   -61.43932     0.00000     0.00000     0.00000     0.00000
   -61.42832     0.00000     0.00000     0.00000     0.00000
   -61.41832     0.00000     0.00000     0.00000     0.00000
   -61.40732     0.00000     0.00000     0.00000     0.00000
   -61.39632     0.00000     0.00000     0.00000     0.00000
   -61.38632     0.00000     0.00000     0.00000     0.00000
   -61.37532     0.00000     0.00000     0.00000     0.00000
   -61.36432     0.00000     0.00000     0.00000     0.00000
   -61.35432     0.00000     0.00000     0.00000     0.00000
   -61.34332     0.00000     0.00000     0.00000     0.00000
   -61.33232     0.00000     0.00000     0.00000     0.00000
   -61.32232     0.00000     0.00000     0.00000     0.00000
   -61.31132     0.00000     0.00000     0.00000     0.00000
   -61.30032     0.00000     0.00000     0.00000     0.00000
   -61.29032     0.00000     0.00000     0.00000     0.00000
   -61.27932     0.00000     0.00000     0.00000     0.00000
   -61.26832     0.00000     0.00000     0.00000     0.00000
   -61.25832     0.00000     0.00000     0.00000     0.00000
   -61.24732     0.00000     0.00000     0.00000     0.00000
   -61.23632     0.00000     0.00000     0.00000     0.00000
   -61.22632     0.00000     0.00000     0.00000     0.00000
   -61.21532     0.00000     0.00000     0.00000     0.00000
   -61.20432     0.00000     0.00000     0.00000     0.00000
   -61.19432     0.00000     0.00000     0.00000     0.00000
   -61.18332     0.00000     0.00000     0.00000     0.00000
   -61.17232     0.00000     0.00000     0.00000     0.00000
   -61.16132     0.00000     0.00000     0.00000     0.00000
   -61.15132     0.00000     0.00000     0.00000     0.00000
   -61.14032     0.00000     0.00000     0.00000     0.00000
   -61.12932     0.00000     0.00000     0.00000     0.00000
   -61.11932     0.00000     0.00000     0.00000     0.00000
   -61.10832     0.00000     0.00000     0.00000     0.00000
   -61.09732     0.00000     0.00000     0.00000     0.00000
   -61.08732     0.00000     0.00000     0.00000     0.00000
   -61.07632     0.00000     0.00000     0.00000     0.00000
   -61.06532     0.00000     0.00000     0.00000     0.00000
   -61.05532     0.00000     0.00000     0.00000     0.00000
   -61.04432     0.00000     0.00000     0.00000     0.00000
   -61.03332     0.00000     0.00000     0.00000     0.00000
   -61.02332     0.02113   186.44747     0.00835     0.00137
   -61.01232     0.00000     0.00000     0.00000     0.00000
   -61.00132     0.00000     0.00000     0.00000     0.00000
   -60.99132     0.00000     0.00000     0.00000     0.00000
   -60.98032     0.01899   186.37487     0.00893     0.00418
   -60.96932     0.01920   186.61049     0.00743     0.00312
   -60.95932     0.00000     0.00000     0.00000     0.00000
   -60.94832     0.00000     0.00000     0.00000     0.00000
   -60.93732     0.01646   186.62710     0.00743     0.00441
   -60.92732     0.00000     0.00000     0.00000     0.00000
   -60.91632     0.00000     0.00000     0.00000     0.00000
   -60.90532     0.01709   186.68719     0.00754     0.00302
   -60.89532     0.01118   186.62954     0.01119     0.00931
   -60.88432     0.01628   186.68834     0.00881     0.00509
   -60.87332     0.00000     0.00000     0.00000     0.00000
   -60.86332     0.01888   186.76332     0.00414     0.00047
   -60.85232     0.01984   186.75910     0.00969     0.01320
   -60.84132     0.01832   186.60612     0.00989     0.00988
   -60.83132     0.02273   186.56897     0.01126     0.01354
   -60.82032     0.02596   319.13155     0.01823     0.01221
   -60.80932     0.06404   775.67846     0.02225     0.03268
   -60.79932     0.02599   362.29155     0.01561     0.01297
   -60.78832     0.00000     0.00000     0.00000     0.00000
   -60.77732     0.02018   186.70587     0.01241     0.01172
   -60.76732     0.00000     0.00000     0.00000     0.00000
   -60.75632     0.00000     0.00000     0.00000     0.00000
   -60.74532     0.00000     0.00000     0.00000     0.00000
   -60.73532     0.01155   186.79756     0.00320     0.01261
   -60.72432     0.01265   186.84853     0.00246     0.00899
   -60.71332     0.00000     0.00000     0.00000     0.00000
   -60.70332     0.00000     0.00000     0.00000     0.00000
   -60.69232     0.00000     0.00000     0.00000     0.00000
   -60.68132     0.00000     0.00000     0.00000     0.00000
   -60.67132     0.00914   186.77523     0.00143     0.01643
   -60.66032     0.00000     0.00000     0.00000     0.00000
   -60.64932     0.00000     0.00000     0.00000     0.00000
   -60.63932     0.00000     0.00000     0.00000     0.00000
   -60.62832     0.00000     0.00000     0.00000     0.00000
   -60.61732     0.00000     0.00000     0.00000     0.00000
   -60.60732     0.00000     0.00000     0.00000     0.00000
   -60.59632     0.00000     0.00000     0.00000     0.00000
   -60.58532     0.00000     0.00000     0.00000     0.00000
   -60.57432     0.00000     0.00000     0.00000     0.00000
   -60.56432     0.00000     0.00000     0.00000     0.00000
   -60.55332     0.00000     0.00000     0.00000     0.00000
   -60.54232     0.00000     0.00000     0.00000     0.00000
   -60.53232     0.00000     0.00000     0.00000     0.00000
   -60.52132     0.00000     0.00000     0.00000     0.00000
   -60.51032     0.00000     0.00000     0.00000     0.00000
   -60.50032     0.00000     0.00000     0.00000     0.00000
   -60.48932     0.00000     0.00000     0.00000     0.00000
   -60.47832     0.00000     0.00000     0.00000     0.00000
   -60.46832     0.00000     0.00000     0.00000     0.00000
   -60.45732     0.00000     0.00000     0.00000     0.00000
   -60.44632     0.00000     0.00000     0.00000     0.00000
   -60.43632     0.00000     0.00000     0.00000     0.00000
   -60.42532     0.00000     0.00000     0.00000     0.00000
   -60.41432     0.00000     0.00000     0.00000     0.00000
   -60.40432     0.00000     0.00000     0.00000     0.00000
   -60.39332     0.00000     0.00000     0.00000     0.00000
   -60.38232     0.00000     0.00000     0.00000     0.00000
   -60.37232     0.00000     0.00000     0.00000     0.00000
   -60.36132     0.00000     0.00000     0.00000     0.00000
   -60.35032     0.00000     0.00000     0.00000     0.00000
   -60.34032     0.00000     0.00000     0.00000     0.00000
   -60.32932     0.00000     0.00000     0.00000     0.00000
   -60.31832     0.00000     0.00000     0.00000     0.00000
   -60.30832     0.00000     0.00000     0.00000     0.00000
   -60.29732     0.00000     0.00000     0.00000     0.00000
   -60.28632     0.00000     0.00000     0.00000     0.00000
   -60.27632     0.00000     0.00000     0.00000     0.00000
   -60.26532     0.00000     0.00000     0.00000     0.00000
   -60.25432     0.00000     0.00000     0.00000     0.00000
   -60.24432     0.00000     0.00000     0.00000     0.00000
   -60.23332     0.00000     0.00000     0.00000     0.00000
   -60.22232     0.00000     0.00000     0.00000     0.00000
   -60.21232     0.00000     0.00000     0.00000     0.00000
   -60.20132     0.00000     0.00000     0.00000     0.00000
   -60.19032     0.00000     0.00000     0.00000     0.00000
   -60.18032     0.00000     0.00000     0.00000     0.00000
   -60.16932     0.00000     0.00000     0.00000     0.00000
   -60.15832     0.00000     0.00000     0.00000     0.00000
   -60.14832     0.00000     0.00000     0.00000     0.00000
   -60.13732     0.00000     0.00000     0.00000     0.00000
   -60.12632     0.00000     0.00000     0.00000     0.00000
   -60.11632     0.00000     0.00000     0.00000     0.00000
   -60.10532     0.00000     0.00000     0.00000     0.00000
   -60.09432     0.00000     0.00000     0.00000     0.00000
   -60.08432     0.00000     0.00000     0.00000     0.00000
   -60.07332     0.00000     0.00000     0.00000     0.00000
   -60.06232     0.00000     0.00000     0.00000     0.00000
   -60.05232     0.00000     0.00000     0.00000     0.00000
   -60.04132     0.00000     0.00000     0.00000     0.00000
   -60.03032     0.00000     0.00000     0.00000     0.00000
   -60.02032     0.00000     0.00000     0.00000     0.00000
   -60.00932     0.00000     0.00000     0.00000     0.00000
   -59.99832     0.00000     0.00000     0.00000     0.00000
   -59.98832     0.00000     0.00000     0.00000     0.00000
   -59.97732     0.00000     0.00000     0.00000     0.00000
   -59.96632     0.00000     0.00000     0.00000     0.00000
   -59.95532     0.00000     0.00000     0.00000     0.00000
   -59.94532     0.00000     0.00000     0.00000     0.00000
   -59.93432     0.00000     0.00000     0.00000     0.00000
   -59.92332     0.00000     0.00000     0.00000     0.00000
   -59.91332     0.00000     0.00000     0.00000     0.00000
   -59.90232     0.00000     0.00000     0.00000     0.00000
   -59.89132     0.00000     0.00000     0.00000     0.00000
   -59.88132     0.00000     0.00000     0.00000     0.00000
   -59.87032     0.00000     0.00000     0.00000     0.00000
   -59.85932     0.00000     0.00000     0.00000     0.00000
   -59.84932     0.00000     0.00000     0.00000     0.00000
   -59.83832     0.00000     0.00000     0.00000     0.00000
   -59.82732     0.00000     0.00000     0.00000     0.00000
   -59.81732     0.00000     0.00000     0.00000     0.00000
   -59.80632     0.00000     0.00000     0.00000     0.00000
   -59.79532     0.00000     0.00000     0.00000     0.00000
   -59.78532     0.00000     0.00000     0.00000     0.00000
   -59.77432     0.00000     0.00000     0.00000     0.00000
   -59.76332     0.00000     0.00000     0.00000     0.00000
   -59.75332     0.00000     0.00000     0.00000     0.00000
   -59.74232     0.00000     0.00000     0.00000     0.00000
   -59.73132     0.00000     0.00000     0.00000     0.00000
   -59.72132     0.00000     0.00000     0.00000     0.00000
   -59.71032     0.00000     0.00000     0.00000     0.00000
   -59.69932     0.00000     0.00000     0.00000     0.00000
   -59.68932     0.00000     0.00000     0.00000     0.00000
   -59.67832     0.00000     0.00000     0.00000     0.00000
   -59.66732     0.00000     0.00000     0.00000     0.00000
   -59.65732     0.00000     0.00000     0.00000     0.00000
   -59.64632     0.00000     0.00000     0.00000     0.00000
   -59.63532     0.00000     0.00000     0.00000     0.00000
   -59.62532     0.00000     0.00000     0.00000     0.00000
   -59.61432     0.00000     0.00000     0.00000     0.00000
   -59.60332     0.00000     0.00000     0.00000     0.00000
   -59.59332     0.00000     0.00000     0.00000     0.00000
   -59.58232     0.00000     0.00000     0.00000     0.00000
   -59.57132     0.00000     0.00000     0.00000     0.00000
   -59.56132     0.00000     0.00000     0.00000     0.00000
   -59.55032     0.00000     0.00000     0.00000     0.00000
   -59.53932     0.00000     0.00000     0.00000     0.00000
   -59.52932     0.00000     0.00000     0.00000     0.00000
   -59.51832     0.00000     0.00000     0.00000     0.00000
   -59.50732     0.00000     0.00000     0.00000     0.00000
   -59.49732     0.00000     0.00000     0.00000     0.00000
   -59.48632     0.00000     0.00000     0.00000     0.00000
   -59.47532     0.00000     0.00000     0.00000     0.00000
   -59.46532     0.00000     0.00000     0.00000     0.00000
   -59.45432     0.00000     0.00000     0.00000     0.00000
   -59.44332     0.00000     0.00000     0.00000     0.00000
   -59.43332     0.00000     0.00000     0.00000     0.00000
   -59.42232     0.00000     0.00000     0.00000     0.00000
   -59.41132     0.00000     0.00000     0.00000     0.00000
   -59.40132     0.00000     0.00000     0.00000     0.00000
   -59.39032     0.00000     0.00000     0.00000     0.00000
   -59.37932     0.00000     0.00000     0.00000     0.00000
   -59.36932     0.00000     0.00000     0.00000     0.00000
   -59.35832     0.00000     0.00000     0.00000     0.00000
   -59.34732     0.00000     0.00000     0.00000     0.00000
   -59.33632     0.00000     0.00000     0.00000     0.00000
   -59.32632     0.00000     0.00000     0.00000     0.00000
   -59.31532     0.00000     0.00000     0.00000     0.00000
   -59.30432     0.00000     0.00000     0.00000     0.00000
   -59.29432     0.00000     0.00000     0.00000     0.00000
   -59.28332     0.00000     0.00000     0.00000     0.00000
   -59.27232     0.00000     0.00000     0.00000     0.00000
   -59.26232     0.00000     0.00000     0.00000     0.00000
   -59.25132     0.00000     0.00000     0.00000     0.00000
   -59.24032     0.00000     0.00000     0.00000     0.00000
   -59.23032     0.00000     0.00000     0.00000     0.00000
   -59.21932     0.00000     0.00000     0.00000     0.00000
   -59.20832     0.00000     0.00000     0.00000     0.00000
   -59.19832     0.00000     0.00000     0.00000     0.00000
   -59.18732     0.00000     0.00000     0.00000     0.00000
   -59.17632     0.00000     0.00000     0.00000     0.00000
   -59.16632     0.00000     0.00000     0.00000     0.00000
   -59.15532     0.00000     0.00000     0.00000     0.00000
   -59.14432     0.00000     0.00000     0.00000     0.00000
   -59.13432     0.00000     0.00000     0.00000     0.00000
   -59.12332     0.00000     0.00000     0.00000     0.00000
   -59.11232     0.00000     0.00000     0.00000     0.00000
   -59.10232     0.00000     0.00000     0.00000     0.00000
   -59.09132     0.00000     0.00000     0.00000     0.00000
   -59.08032     0.00000     0.00000     0.00000     0.00000
   -59.07032     0.00000     0.00000     0.00000     0.00000
   -59.05932     0.00000     0.00000     0.00000     0.00000
   -59.04832     0.00000     0.00000     0.00000     0.00000
   -59.03832     0.00000     0.00000     0.00000     0.00000
   -59.02732     0.00000     0.00000     0.00000     0.00000
   -59.01632     0.00000     0.00000     0.00000     0.00000
   -59.00632     0.00000     0.00000     0.00000     0.00000
   -58.99532     0.00000     0.00000     0.00000     0.00000
   -58.98432     0.00000     0.00000     0.00000     0.00000
   -58.97432     0.00000     0.00000     0.00000     0.00000
   -58.96332     0.00000     0.00000     0.00000     0.00000
   -58.95232     0.00000     0.00000     0.00000     0.00000
   -58.94232     0.00000     0.00000     0.00000     0.00000
   -58.93132     0.00000     0.00000     0.00000     0.00000
   -58.92032     0.00000     0.00000     0.00000     0.00000
   -58.91032     0.00000     0.00000     0.00000     0.00000
   -58.89932     0.00000     0.00000     0.00000     0.00000
   -58.88832     0.00000     0.00000     0.00000     0.00000
   -58.87832     0.00000     0.00000     0.00000     0.00000
   -58.86732     0.00000     0.00000     0.00000     0.00000
   -58.85632     0.00000     0.00000     0.00000     0.00000
   -58.84632     0.00000     0.00000     0.00000     0.00000
   -58.83532     0.00000     0.00000     0.00000     0.00000
   -58.82432     0.00000     0.00000     0.00000     0.00000
   -58.81432     0.00000     0.00000     0.00000     0.00000
   -58.80332     0.00000     0.00000     0.00000     0.00000
   -58.79232     0.00000     0.00000     0.00000     0.00000
   -58.78232     0.00000     0.00000     0.00000     0.00000
   -58.77132     0.00000     0.00000     0.00000     0.00000
   -58.76032     0.00000     0.00000     0.00000     0.00000
   -58.75032     0.00000     0.00000     0.00000     0.00000
   -58.73932     0.00000     0.00000     0.00000     0.00000
   -58.72832     0.00000     0.00000     0.00000     0.00000
   -58.71732     0.00000     0.00000     0.00000     0.00000
   -58.70732     0.00000     0.00000     0.00000     0.00000
   -58.69632     0.00000     0.00000     0.00000     0.00000
   -58.68532     0.00000     0.00000     0.00000     0.00000
   -58.67532     0.00000     0.00000     0.00000     0.00000
   -58.66432     0.00000     0.00000     0.00000     0.00000
   -58.65332     0.00000     0.00000     0.00000     0.00000
   -58.64332     0.00000     0.00000     0.00000     0.00000
   -58.63232     0.00000     0.00000     0.00000     0.00000
   -58.62132     0.00000     0.00000     0.00000     0.00000
   -58.61132     0.00000     0.00000     0.00000     0.00000
   -58.60032     0.00000     0.00000     0.00000     0.00000
   -58.58932     0.00000     0.00000     0.00000     0.00000
   -58.57932     0.00000     0.00000     0.00000     0.00000
   -58.56832     0.00000     0.00000     0.00000     0.00000
   -58.55732     0.00000     0.00000     0.00000     0.00000
   -58.54732     0.00000     0.00000     0.00000     0.00000
   -58.53632     0.00000     0.00000     0.00000     0.00000
   -58.52532     0.00000     0.00000     0.00000     0.00000
   -58.51532     0.00000     0.00000     0.00000     0.00000
   -58.50432     0.00000     0.00000     0.00000     0.00000
   -58.49332     0.00000     0.00000     0.00000     0.00000
   -58.48332     0.00000     0.00000     0.00000     0.00000
   -58.47232     0.00000     0.00000     0.00000     0.00000
   -58.46132     0.00000     0.00000     0.00000     0.00000
   -58.45132     0.00000     0.00000     0.00000     0.00000
   -58.44032     0.00000     0.00000     0.00000     0.00000
   -58.42932     0.00000     0.00000     0.00000     0.00000
   -58.41932     0.00000     0.00000     0.00000     0.00000
   -58.40832     0.00000     0.00000     0.00000     0.00000
   -58.39732     0.00000     0.00000     0.00000     0.00000
   -58.38732     0.00000     0.00000     0.00000     0.00000
   -58.37632     0.00000     0.00000     0.00000     0.00000
   -58.36532     0.00000     0.00000     0.00000     0.00000
   -58.35532     0.00000     0.00000     0.00000     0.00000
   -58.34432     0.00000     0.00000     0.00000     0.00000
   -58.33332     0.00000     0.00000     0.00000     0.00000
   -58.32332     0.00000     0.00000     0.00000     0.00000
   -58.31232     0.00000     0.00000     0.00000     0.00000
   -58.30132     0.00000     0.00000     0.00000     0.00000
   -58.29132     0.00000     0.00000     0.00000     0.00000
   -58.28032     0.00000     0.00000     0.00000     0.00000
   -58.26932     0.00000     0.00000     0.00000     0.00000
   -58.25932     0.00000     0.00000     0.00000     0.00000
   -58.24832     0.00000     0.00000     0.00000     0.00000
   -58.23732     0.00000     0.00000     0.00000     0.00000
   -58.22732     0.00000     0.00000     0.00000     0.00000
   -58.21632     0.00000     0.00000     0.00000     0.00000
   -58.20532     0.00000     0.00000     0.00000     0.00000
   -58.19532     0.00000     0.00000     0.00000     0.00000
   -58.18432     0.00000     0.00000     0.00000     0.00000
   -58.17332     0.00000     0.00000     0.00000     0.00000
   -58.16332     0.00000     0.00000     0.00000     0.00000
   -58.15232     0.00000     0.00000     0.00000     0.00000
   -58.14132     0.00000     0.00000     0.00000     0.00000
   -58.13132     0.00000     0.00000     0.00000     0.00000
   -58.12032     0.00000     0.00000     0.00000     0.00000
   -58.10932     0.00000     0.00000     0.00000     0.00000
   -58.09832     0.00000     0.00000     0.00000     0.00000
   -58.08832     0.00000     0.00000     0.00000     0.00000
   -58.07732     0.00000     0.00000     0.00000     0.00000
   -58.06632     0.00000     0.00000     0.00000     0.00000
   -58.05632     0.00000     0.00000     0.00000     0.00000
   -58.04532     0.00000     0.00000     0.00000     0.00000
   -58.03432     0.00000     0.00000     0.00000     0.00000
   -58.02432     0.00000     0.00000     0.00000     0.00000
   -58.01332     0.00000     0.00000     0.00000     0.00000
   -58.00232     0.00000     0.00000     0.00000     0.00000
   -57.99232     0.00000     0.00000     0.00000     0.00000
   -57.98132     0.00000     0.00000     0.00000     0.00000
   -57.97032     0.00000     0.00000     0.00000     0.00000
   -57.96032     0.00000     0.00000     0.00000     0.00000
   -57.94932     0.00000     0.00000     0.00000     0.00000
   -57.93832     0.00000     0.00000     0.00000     0.00000
   -57.92832     0.00000     0.00000     0.00000     0.00000
   -57.91732     0.00000     0.00000     0.00000     0.00000
   -57.90632     0.00000     0.00000     0.00000     0.00000
   -57.89632     0.00000     0.00000     0.00000     0.00000
   -57.88532     0.00000     0.00000     0.00000     0.00000
   -57.87432     0.00000     0.00000     0.00000     0.00000
   -57.86432     0.00000     0.00000     0.00000     0.00000
   -57.85332     0.00000     0.00000     0.00000     0.00000
   -57.84232     0.00000     0.00000     0.00000     0.00000
   -57.83232     0.00000     0.00000     0.00000     0.00000
   -57.82132     0.00000     0.00000     0.00000     0.00000
   -57.81032     0.00000     0.00000     0.00000     0.00000
   -57.80032     0.00000     0.00000     0.00000     0.00000
   -57.78932     0.00000     0.00000     0.00000     0.00000
   -57.77832     0.00000     0.00000     0.00000     0.00000
   -57.76832     0.00000     0.00000     0.00000     0.00000
   -57.75732     0.00000     0.00000     0.00000     0.00000
   -57.74632     0.00000     0.00000     0.00000     0.00000
   -57.73632     0.00000     0.00000     0.00000     0.00000
   -57.72532     0.00000     0.00000     0.00000     0.00000
   -57.71432     0.00000     0.00000     0.00000     0.00000
   -57.70432     0.00000     0.00000     0.00000     0.00000
   -57.69332     0.00000     0.00000     0.00000     0.00000
   -57.68232     0.00000     0.00000     0.00000     0.00000
   -57.67232     0.00000     0.00000     0.00000     0.00000
   -57.66132     0.00000     0.00000     0.00000     0.00000
   -57.65032     0.00000     0.00000     0.00000     0.00000
   -57.64032     0.00000     0.00000     0.00000     0.00000
   -57.62932     0.00000     0.00000     0.00000     0.00000
   -57.61832     0.00000     0.00000     0.00000     0.00000
   -57.60832     0.00000     0.00000     0.00000     0.00000
   -57.59732     0.00000     0.00000     0.00000     0.00000
   -57.58632     0.00000     0.00000     0.00000     0.00000
   -57.57632     0.00000     0.00000     0.00000     0.00000
   -57.56532     0.00000     0.00000     0.00000     0.00000
   -57.55432     0.00000     0.00000     0.00000     0.00000
   -57.54432     0.00000     0.00000     0.00000     0.00000
   -57.53332     0.00000     0.00000     0.00000     0.00000
   -57.52232     0.00000     0.00000     0.00000     0.00000
   -57.51132     0.00000     0.00000     0.00000     0.00000
   -57.50132     0.00000     0.00000     0.00000     0.00000
   -57.49032     0.00000     0.00000     0.00000     0.00000
   -57.47932     0.00000     0.00000     0.00000     0.00000
   -57.46932     0.00000     0.00000     0.00000     0.00000
   -57.45832     0.00000     0.00000     0.00000     0.00000
   -57.44732     0.00000     0.00000     0.00000     0.00000
   -57.43732     0.00000     0.00000     0.00000     0.00000
   -57.42632     0.00000     0.00000     0.00000     0.00000
   -57.41532     0.00000     0.00000     0.00000     0.00000
   -57.40532     0.00000     0.00000     0.00000     0.00000
   -57.39432     0.00000     0.00000     0.00000     0.00000
   -57.38332     0.00000     0.00000     0.00000     0.00000
   -57.37332     0.00000     0.00000     0.00000     0.00000
   -57.36232     0.00000     0.00000     0.00000     0.00000
   -57.35132     0.00000     0.00000     0.00000     0.00000
   -57.34132     0.00000     0.00000     0.00000     0.00000
   -57.33032     0.00000     0.00000     0.00000     0.00000
   -57.31932     0.00000     0.00000     0.00000     0.00000
   -57.30932     0.00000     0.00000     0.00000     0.00000
   -57.29832     0.00000     0.00000     0.00000     0.00000
   -57.28732     0.00000     0.00000     0.00000     0.00000
   -57.27732     0.00000     0.00000     0.00000     0.00000
   -57.26632     0.00000     0.00000     0.00000     0.00000
   -57.25532     0.00000     0.00000     0.00000     0.00000
   -57.24532     0.00000     0.00000     0.00000     0.00000
   -57.23432     0.00000     0.00000     0.00000     0.00000
   -57.22332     0.00000     0.00000     0.00000     0.00000
   -57.21332     0.00000     0.00000     0.00000     0.00000
   -57.20232     0.00000     0.00000     0.00000     0.00000
   -57.19132     0.00000     0.00000     0.00000     0.00000
   -57.18132     0.00000     0.00000     0.00000     0.00000
   -57.17032     0.00000     0.00000     0.00000     0.00000
   -57.15932     0.00000     0.00000     0.00000     0.00000
   -57.14932     0.00000     0.00000     0.00000     0.00000
   -57.13832     0.00000     0.00000     0.00000     0.00000
   -57.12732     0.00000     0.00000     0.00000     0.00000
   -57.11732     0.00000     0.00000     0.00000     0.00000
   -57.10632     0.00337     0.01266     0.04046   186.38074
   -57.09532     0.00000     0.00000     0.00000     0.00000
   -57.08532     0.00000     0.00000     0.00000     0.00000
   -57.07432     0.00000     0.00000     0.00000     0.00000
   -57.06332     0.00000     0.00000     0.00000     0.00000
   -57.05332     0.00000     0.00000     0.00000     0.00000
   -57.04232     0.00000     0.00000     0.00000     0.00000
   -57.03132     0.00000     0.00000     0.00000     0.00000
   -57.02132     0.00000     0.00000     0.00000     0.00000
   -57.01032     0.00000     0.00000     0.00000     0.00000
   -56.99932     0.00000     0.00000     0.00000     0.00000
   -56.98932     0.00000     0.00000     0.00000     0.00000
   -56.97832     0.00000     0.00000     0.00000     0.00000
   -56.96732     0.00000     0.00000     0.00000     0.00000
   -56.95732     0.00000     0.00000     0.00000     0.00000
   -56.94632     0.00000     0.00000     0.00000     0.00000
   -56.93532     0.00000     0.00000     0.00000     0.00000
   -56.92532     0.00000     0.00000     0.00000     0.00000
   -56.91432     0.00000     0.00000     0.00000     0.00000
   -56.90332     0.00274     0.04424     0.01239   186.36803
   -56.89232     0.00000     0.00000     0.00000     0.00000
   -56.88232     0.00000     0.00000     0.00000     0.00000
   -56.87132     0.00000     0.00000     0.00000     0.00000
   -56.86032     0.00000     0.00000     0.00000     0.00000
   -56.85032     0.00000     0.00000     0.00000     0.00000
   -56.83932     0.00000     0.00000     0.00000     0.00000
   -56.82832     0.00818     0.01212     0.01724   186.36530
   -56.81832     0.00000     0.00000     0.00000     0.00000
   -56.80732     0.00000     0.00000     0.00000     0.00000
   -56.79632     0.00000     0.00000     0.00000     0.00000
   -56.78632     0.00000     0.00000     0.00000     0.00000
   -56.77532     0.00000     0.00000     0.00000     0.00000
   -56.76432     0.00000     0.00000     0.00000     0.00000
   -56.75432     0.00000     0.00000     0.00000     0.00000
   -56.74332     0.00000     0.00000     0.00000     0.00000
   -56.73232     0.00000     0.00000     0.00000     0.00000
   -56.72232     0.00511     0.02850     0.01551   186.34331
   -56.71132     0.00000     0.00000     0.00000     0.00000
   -56.70032     0.00000     0.00000     0.00000     0.00000
   -56.69032     0.00000     0.00000     0.00000     0.00000
   -56.67932     0.00000     0.00000     0.00000     0.00000
   -56.66832     0.00000     0.00000     0.00000     0.00000
   -56.65832     0.00000     0.00000     0.00000     0.00000
   -56.64732     0.00000     0.00000     0.00000     0.00000
   -56.63632     0.00000     0.00000     0.00000     0.00000
   -56.62632     0.00000     0.00000     0.00000     0.00000
   -56.61532     0.01341     0.03710     0.02748   186.30090
   -56.60432     0.00000     0.00000     0.00000     0.00000
   -56.59432     0.00000     0.00000     0.00000     0.00000
   -56.58332     0.00000     0.00000     0.00000     0.00000
   -56.57232     0.00000     0.00000     0.00000     0.00000
   -56.56232     0.00000     0.00000     0.00000     0.00000
   -56.55132     0.00000     0.00000     0.00000     0.00000
   -56.54032     0.02091     0.00958     0.00627   186.34914
   -56.53032     0.00000     0.00000     0.00000     0.00000
   -56.51932     0.00000     0.00000     0.00000     0.00000
   -56.50832     0.00000     0.00000     0.00000     0.00000
   -56.49832     0.00000     0.00000     0.00000     0.00000
   -56.48732     0.00000     0.00000     0.00000     0.00000
   -56.47632     0.00000     0.00000     0.00000     0.00000
   -56.46632     0.00000     0.00000     0.00000     0.00000
   -56.45532     0.00000     0.00000     0.00000     0.00000
   -56.44432     0.02134     0.01221     0.00044   186.40942
   -56.43432     0.00000     0.00000     0.00000     0.00000
   -56.42332     0.00000     0.00000     0.00000     0.00000
   -56.41232     0.00000     0.00000     0.00000     0.00000
   -56.40232     0.00000     0.00000     0.00000     0.00000
   -56.39132     0.01462     0.04054     0.00025   186.39712
   -56.38032     0.00000     0.00000     0.00000     0.00000
   -56.37032     0.00000     0.00000     0.00000     0.00000
   -56.35932     0.00000     0.00000     0.00000     0.00000
   -56.34832     0.00000     0.00000     0.00000     0.00000
   -56.33832     0.00000     0.00000     0.00000     0.00000
