     #Energy       W_all      Mo_all      Rh_all      Ti_all
   -77.34607     0.00000     0.00000     0.00000     0.00000
   -77.33607     0.00000     0.00000     0.00000     0.00000
   -77.32507     0.00000     0.00000     0.00000     0.00000
   -77.31407     0.00000     0.00000     0.00000     0.00000
   -77.30407     0.00000     0.00000     0.00000     0.00000
   -77.29307     0.00000     0.00000     0.00000     0.00000
   -77.28207     0.00000     0.00000     0.00000     0.00000
   -77.27107     0.00000     0.00000     0.00000     0.00000
   -77.26107     0.00000     0.00000     0.00000     0.00000
   -77.25007     0.00000     0.00000     0.00000     0.00000
   -77.23907     0.00000     0.00000     0.00000     0.00000
   -77.22907     0.00000     0.00000     0.00000     0.00000
   -77.21807     0.00000     0.00000     0.00000     0.00000
   -77.20707     0.00000     0.00000     0.00000     0.00000
   -77.19707     0.00000     0.00000     0.00000     0.00000
   -77.18607     0.00000     0.00000     0.00000     0.00000
   -77.17507     0.00000     0.00000     0.00000     0.00000
   -77.16507     0.00000     0.00000     0.00000     0.00000
   -77.15407     0.00000     0.00000     0.00000     0.00000
   -77.14307     0.00000     0.00000     0.00000     0.00000
   -77.13307     0.00000     0.00000     0.00000     0.00000
   -77.12207     0.00000     0.00000     0.00000     0.00000
   -77.11107     0.00000     0.00000     0.00000     0.00000
   -77.10107     0.00000     0.00000     0.00000     0.00000
   -77.09007     0.00000     0.00000     0.00000     0.00000
   -77.07907     0.00000     0.00000     0.00000     0.00000
   -77.06907     0.00000     0.00000     0.00000     0.00000
   -77.05807     0.00000     0.00000     0.00000     0.00000
   -77.04707     0.00000     0.00000     0.00000     0.00000
   -77.03707     0.00000     0.00000     0.00000     0.00000
   -77.02607     0.00000     0.00000     0.00000     0.00000
   -77.01507     0.00000     0.00000     0.00000     0.00000
   -77.00507     0.00000     0.00000     0.00000     0.00000
   -76.99407     0.00000     0.00000     0.00000     0.00000
   -76.98307     0.00000     0.00000     0.00000     0.00000
   -76.97307     0.00000     0.00000     0.00000     0.00000
   -76.96207     0.00000     0.00000     0.00000     0.00000
   -76.95107     0.00000     0.00000     0.00000     0.00000
   -76.94007     0.00000     0.00000     0.00000     0.00000
   -76.93007     0.00000     0.00000     0.00000     0.00000
   -76.91907     0.00000     0.00000     0.00000     0.00000
   -76.90807     0.00000     0.00000     0.00000     0.00000
   -76.89807     0.00000     0.00000     0.00000     0.00000
   -76.88707     0.00000     0.00000     0.00000     0.00000
   -76.87607     0.00000     0.00000     0.00000     0.00000
   -76.86607     0.00000     0.00000     0.00000     0.00000
   -76.85507     0.00000     0.00000     0.00000     0.00000
   -76.84407     0.00000     0.00000     0.00000     0.00000
   -76.83407     0.00000     0.00000     0.00000     0.00000
   -76.82307     0.00000     0.00000     0.00000     0.00000
   -76.81207     0.00000     0.00000     0.00000     0.00000
   -76.80207     0.00000     0.00000     0.00000     0.00000
   -76.79107     0.00000     0.00000     0.00000     0.00000
   -76.78007     0.00000     0.00000     0.00000     0.00000
   -76.77007     0.00000     0.00000     0.00000     0.00000
   -76.75907     0.00000     0.00000     0.00000     0.00000
   -76.74807     0.00000     0.00000     0.00000     0.00000
   -76.73807     0.00000     0.00000     0.00000     0.00000
   -76.72707     0.00000     0.00000     0.00000     0.00000
   -76.71607     0.00000     0.00000     0.00000     0.00000
   -76.70607     0.00000     0.00000     0.00000     0.00000
   -76.69507     0.00000     0.00000     0.00000     0.00000
   -76.68407     0.00000     0.00000     0.00000     0.00000
   -76.67407     0.00000     0.00000     0.00000     0.00000
   -76.66307     0.00000     0.00000     0.00000     0.00000
   -76.65207     0.00000     0.00000     0.00000     0.00000
   -76.64207     0.00000     0.00000     0.00000     0.00000
   -76.63107     0.00000     0.00000     0.00000     0.00000
   -76.62007     0.00000     0.00000     0.00000     0.00000
   -76.61007     0.00000     0.00000     0.00000     0.00000
   -76.59907     0.00000     0.00000     0.00000     0.00000
   -76.58807     0.00000     0.00000     0.00000     0.00000
   -76.57707     0.00000     0.00000     0.00000     0.00000
   -76.56707     0.00000     0.00000     0.00000     0.00000
   -76.55607     0.00000     0.00000     0.00000     0.00000
   -76.54507     0.00000     0.00000     0.00000     0.00000
   -76.53507     0.00000     0.00000     0.00000     0.00000
   -76.52407     0.00000     0.00000     0.00000     0.00000
   -76.51307     0.00000     0.00000     0.00000     0.00000
   -76.50307     0.00000     0.00000     0.00000     0.00000
   -76.49207     0.00000     0.00000     0.00000     0.00000
   -76.48107     0.00000     0.00000     0.00000     0.00000
   -76.47107     0.00000     0.00000     0.00000     0.00000
   -76.46007     0.00000     0.00000     0.00000     0.00000
   -76.44907     0.00000     0.00000     0.00000     0.00000
   -76.43907     0.00000     0.00000     0.00000     0.00000
   -76.42807     0.00000     0.00000     0.00000     0.00000
   -76.41707     0.00000     0.00000     0.00000     0.00000
   -76.40707     0.00000     0.00000     0.00000     0.00000
   -76.39607     0.00000     0.00000     0.00000     0.00000
   -76.38507     0.00000     0.00000     0.00000     0.00000
   -76.37507     0.00000     0.00000     0.00000     0.00000
   -76.36407     0.00000     0.00000     0.00000     0.00000
   -76.35307     0.00000     0.00000     0.00000     0.00000
   -76.34307     0.00000     0.00000     0.00000     0.00000
   -76.33207     0.00000     0.00000     0.00000     0.00000
   -76.32107     0.00000     0.00000     0.00000     0.00000
   -76.31107     0.00000     0.00000     0.00000     0.00000
   -76.30007     0.00000     0.00000     0.00000     0.00000
   -76.28907     0.00000     0.00000     0.00000     0.00000
   -76.27907     0.00000     0.00000     0.00000     0.00000
   -76.26807     0.00000     0.00000     0.00000     0.00000
   -76.25707     0.00000     0.00000     0.00000     0.00000
   -76.24707     0.00000     0.00000     0.00000     0.00000
   -76.23607     0.00000     0.00000     0.00000     0.00000
   -76.22507     0.00000     0.00000     0.00000     0.00000
   -76.21407     0.00000     0.00000     0.00000     0.00000
   -76.20407     0.00000     0.00000     0.00000     0.00000
   -76.19307     0.00000     0.00000     0.00000     0.00000
   -76.18207     0.00000     0.00000     0.00000     0.00000
   -76.17207     0.00000     0.00000     0.00000     0.00000
   -76.16107     0.00000     0.00000     0.00000     0.00000
   -76.15007     0.00000     0.00000     0.00000     0.00000
   -76.14007     0.00000     0.00000     0.00000     0.00000
   -76.12907     0.00000     0.00000     0.00000     0.00000
   -76.11807     0.00000     0.00000     0.00000     0.00000
   -76.10807     0.00000     0.00000     0.00000     0.00000
   -76.09707     0.00000     0.00000     0.00000     0.00000
   -76.08607     0.00000     0.00000     0.00000     0.00000
   -76.07607     0.00000     0.00000     0.00000     0.00000
   -76.06507     0.00000     0.00000     0.00000     0.00000
   -76.05407     0.00000     0.00000     0.00000     0.00000
   -76.04407     0.00000     0.00000     0.00000     0.00000
   -76.03307     0.00000     0.00000     0.00000     0.00000
   -76.02207     0.00000     0.00000     0.00000     0.00000
   -76.01207     0.00000     0.00000     0.00000     0.00000
   -76.00107     0.00000     0.00000     0.00000     0.00000
   -75.99007     0.00000     0.00000     0.00000     0.00000
   -75.98007     0.00000     0.00000     0.00000     0.00000
   -75.96907     0.00000     0.00000     0.00000     0.00000
   -75.95807     0.00000     0.00000     0.00000     0.00000
   -75.94807     0.00000     0.00000     0.00000     0.00000
   -75.93707     0.00000     0.00000     0.00000     0.00000
   -75.92607     0.00000     0.00000     0.00000     0.00000
   -75.91607     0.00000     0.00000     0.00000     0.00000
   -75.90507     0.00000     0.00000     0.00000     0.00000
   -75.89407     0.00000     0.00000     0.00000     0.00000
   -75.88407     0.00000     0.00000     0.00000     0.00000
   -75.87307     0.00000     0.00000     0.00000     0.00000
   -75.86207     0.00000     0.00000     0.00000     0.00000
   -75.85107     0.00000     0.00000     0.00000     0.00000
   -75.84107     0.00000     0.00000     0.00000     0.00000
   -75.83007     0.00000     0.00000     0.00000     0.00000
   -75.81907     0.00000     0.00000     0.00000     0.00000
   -75.80907     0.00000     0.00000     0.00000     0.00000
   -75.79807     0.00000     0.00000     0.00000     0.00000
   -75.78707     0.00000     0.00000     0.00000     0.00000
   -75.77707     0.00000     0.00000     0.00000     0.00000
   -75.76607     0.00000     0.00000     0.00000     0.00000
   -75.75507     0.00000     0.00000     0.00000     0.00000
   -75.74507     0.00000     0.00000     0.00000     0.00000
   -75.73407     0.00000     0.00000     0.00000     0.00000
   -75.72307     0.00000     0.00000     0.00000     0.00000
   -75.71307     0.00000     0.00000     0.00000     0.00000
   -75.70207     0.00000     0.00000     0.00000     0.00000
   -75.69107     0.00000     0.00000     0.00000     0.00000
   -75.68107     0.00000     0.00000     0.00000     0.00000
   -75.67007     0.00000     0.00000     0.00000     0.00000
   -75.65907     0.00000     0.00000     0.00000     0.00000
   -75.64907     0.00000     0.00000     0.00000     0.00000
   -75.63807     0.00000     0.00000     0.00000     0.00000
   -75.62707     0.00000     0.00000     0.00000     0.00000
   -75.61707     0.00000     0.00000     0.00000     0.00000
   -75.60607     0.00000     0.00000     0.00000     0.00000
   -75.59507     0.00000     0.00000     0.00000     0.00000
   -75.58507     0.00000     0.00000     0.00000     0.00000
   -75.57407     0.00000     0.00000     0.00000     0.00000
   -75.56307     0.00000     0.00000     0.00000     0.00000
   -75.55307     0.00000     0.00000     0.00000     0.00000
   -75.54207     0.00000     0.00000     0.00000     0.00000
   -75.53107     0.00000     0.00000     0.00000     0.00000
   -75.52007     0.00000     0.00000     0.00000     0.00000
   -75.51007     0.00000     0.00000     0.00000     0.00000
   -75.49907     0.00000     0.00000     0.00000     0.00000
   -75.48807     0.00000     0.00000     0.00000     0.00000
   -75.47807     0.00000     0.00000     0.00000     0.00000
   -75.46707     0.00000     0.00000     0.00000     0.00000
   -75.45607     0.00000     0.00000     0.00000     0.00000
   -75.44607     0.00000     0.00000     0.00000     0.00000
   -75.43507     0.00000     0.00000     0.00000     0.00000
   -75.42407     0.00000     0.00000     0.00000     0.00000
   -75.41407     0.00000     0.00000     0.00000     0.00000
   -75.40307     0.00000     0.00000     0.00000     0.00000
   -75.39207     0.00000     0.00000     0.00000     0.00000
   -75.38207     0.00000     0.00000     0.00000     0.00000
   -75.37107     0.00000     0.00000     0.00000     0.00000
   -75.36007     0.00000     0.00000     0.00000     0.00000
   -75.35007     0.00000     0.00000     0.00000     0.00000
   -75.33907     0.00000     0.00000     0.00000     0.00000
   -75.32807     0.00000     0.00000     0.00000     0.00000
   -75.31807     0.00000     0.00000     0.00000     0.00000
   -75.30707     0.00000     0.00000     0.00000     0.00000
   -75.29607     0.00000     0.00000     0.00000     0.00000
   -75.28607     0.00000     0.00000     0.00000     0.00000
   -75.27507     0.00000     0.00000     0.00000     0.00000
   -75.26407     0.00000     0.00000     0.00000     0.00000
   -75.25407     0.00000     0.00000     0.00000     0.00000
   -75.24307     0.00000     0.00000     0.00000     0.00000
   -75.23207     0.00000     0.00000     0.00000     0.00000
   -75.22207     0.00000     0.00000     0.00000     0.00000
   -75.21107     0.00000     0.00000     0.00000     0.00000
   -75.20007     0.00000     0.00000     0.00000     0.00000
   -75.19007     0.00000     0.00000     0.00000     0.00000
   -75.17907     0.00000     0.00000     0.00000     0.00000
   -75.16807     0.00000     0.00000     0.00000     0.00000
   -75.15707     0.00000     0.00000     0.00000     0.00000
   -75.14707     0.00000     0.00000     0.00000     0.00000
   -75.13607     0.00000     0.00000     0.00000     0.00000
   -75.12507     0.00000     0.00000     0.00000     0.00000
   -75.11507     0.00000     0.00000     0.00000     0.00000
   -75.10407     0.00000     0.00000     0.00000     0.00000
   -75.09307     0.00000     0.00000     0.00000     0.00000
   -75.08307     0.00000     0.00000     0.00000     0.00000
   -75.07207     0.00000     0.00000     0.00000     0.00000
   -75.06107     0.00000     0.00000     0.00000     0.00000
   -75.05107     0.00000     0.00000     0.00000     0.00000
   -75.04007     0.00000     0.00000     0.00000     0.00000
   -75.02907     0.00000     0.00000     0.00000     0.00000
   -75.01907     0.00000     0.00000     0.00000     0.00000
   -75.00807     0.00000     0.00000     0.00000     0.00000
   -74.99707     0.00000     0.00000     0.00000     0.00000
   -74.98707     0.00000     0.00000     0.00000     0.00000
   -74.97607     0.00000     0.00000     0.00000     0.00000
   -74.96507     0.00000     0.00000     0.00000     0.00000
   -74.95507     0.00000     0.00000     0.00000     0.00000
   -74.94407     0.00000     0.00000     0.00000     0.00000
   -74.93307     0.00000     0.00000     0.00000     0.00000
   -74.92307     0.00000     0.00000     0.00000     0.00000
   -74.91207     0.00000     0.00000     0.00000     0.00000
   -74.90107     0.00000     0.00000     0.00000     0.00000
   -74.89107     0.00000     0.00000     0.00000     0.00000
   -74.88007     0.00000     0.00000     0.00000     0.00000
   -74.86907     0.00000     0.00000     0.00000     0.00000
   -74.85907     0.00000     0.00000     0.00000     0.00000
   -74.84807     0.00000     0.00000     0.00000     0.00000
   -74.83707     0.00000     0.00000     0.00000     0.00000
   -74.82707     0.00000     0.00000     0.00000     0.00000
   -74.81607     0.00000     0.00000     0.00000     0.00000
   -74.80507     0.00000     0.00000     0.00000     0.00000
   -74.79407     0.00000     0.00000     0.00000     0.00000
   -74.78407     0.00000     0.00000     0.00000     0.00000
   -74.77307     0.00000     0.00000     0.00000     0.00000
   -74.76207     0.00000     0.00000     0.00000     0.00000
   -74.75207     0.00000     0.00000     0.00000     0.00000
   -74.74107     0.00000     0.00000     0.00000     0.00000
   -74.73007     0.00000     0.00000     0.00000     0.00000
   -74.72007     0.00000     0.00000     0.00000     0.00000
   -74.70907     0.00000     0.00000     0.00000     0.00000
   -74.69807     0.00000     0.00000     0.00000     0.00000
   -74.68807     0.00000     0.00000     0.00000     0.00000
   -74.67707     0.00000     0.00000     0.00000     0.00000
   -74.66607     0.00000     0.00000     0.00000     0.00000
   -74.65607     0.00000     0.00000     0.00000     0.00000
   -74.64507     0.00000     0.00000     0.00000     0.00000
   -74.63407     0.00000     0.00000     0.00000     0.00000
   -74.62407     0.00000     0.00000     0.00000     0.00000
   -74.61307     0.00000     0.00000     0.00000     0.00000
   -74.60207     0.00000     0.00000     0.00000     0.00000
   -74.59207     0.00000     0.00000     0.00000     0.00000
   -74.58107     0.00000     0.00000     0.00000     0.00000
   -74.57007     0.00000     0.00000     0.00000     0.00000
   -74.56007     0.00000     0.00000     0.00000     0.00000
   -74.54907     0.00000     0.00000     0.00000     0.00000
   -74.53807     0.00000     0.00000     0.00000     0.00000
   -74.52807     0.00000     0.00000     0.00000     0.00000
   -74.51707     0.00000     0.00000     0.00000     0.00000
   -74.50607     0.00000     0.00000     0.00000     0.00000
   -74.49607     0.00000     0.00000     0.00000     0.00000
   -74.48507     0.00000     0.00000     0.00000     0.00000
   -74.47407     0.00000     0.00000     0.00000     0.00000
   -74.46407     0.00000     0.00000     0.00000     0.00000
   -74.45307     0.00000     0.00000     0.00000     0.00000
   -74.44207     0.00000     0.00000     0.00000     0.00000
   -74.43107     0.00000     0.00000     0.00000     0.00000
   -74.42107     0.00000     0.00000     0.00000     0.00000
   -74.41007     0.00000     0.00000     0.00000     0.00000
   -74.39907     0.00000     0.00000     0.00000     0.00000
   -74.38907     0.00000     0.00000     0.00000     0.00000
   -74.37807     0.00000     0.00000     0.00000     0.00000
   -74.36707     0.00000     0.00000     0.00000     0.00000
   -74.35707     0.00000     0.00000     0.00000     0.00000
   -74.34607     0.00000     0.00000     0.00000     0.00000
   -74.33507     0.00000     0.00000     0.00000     0.00000
   -74.32507     0.00000     0.00000     0.00000     0.00000
   -74.31407     0.00000     0.00000     0.00000     0.00000
   -74.30307     0.00000     0.00000     0.00000     0.00000
   -74.29307     0.00000     0.00000     0.00000     0.00000
   -74.28207     0.00000     0.00000     0.00000     0.00000
   -74.27107     0.00000     0.00000     0.00000     0.00000
   -74.26107     0.00000     0.00000     0.00000     0.00000
   -74.25007     0.00000     0.00000     0.00000     0.00000
   -74.23907     0.00000     0.00000     0.00000     0.00000
   -74.22907     0.00000     0.00000     0.00000     0.00000
   -74.21807     0.00000     0.00000     0.00000     0.00000
   -74.20707     0.00000     0.00000     0.00000     0.00000
   -74.19707     0.00000     0.00000     0.00000     0.00000
   -74.18607     0.00000     0.00000     0.00000     0.00000
   -74.17507     0.00000     0.00000     0.00000     0.00000
   -74.16507     0.00000     0.00000     0.00000     0.00000
   -74.15407     0.00000     0.00000     0.00000     0.00000
   -74.14307     0.00000     0.00000     0.00000     0.00000
   -74.13307     0.00000     0.00000     0.00000     0.00000
   -74.12207     0.00000     0.00000     0.00000     0.00000
   -74.11107     0.00000     0.00000     0.00000     0.00000
   -74.10107     0.00000     0.00000     0.00000     0.00000
   -74.09007     0.00000     0.00000     0.00000     0.00000
   -74.07907   263.24607     0.01196     0.00113     0.00004
   -74.06807   498.31623     0.02314     0.00154     0.00003
   -74.05807   218.00594     0.01134     0.00057     0.00000
   -74.04707     0.00000     0.00000     0.00000     0.00000
   -74.03607     0.00000     0.00000     0.00000     0.00000
   -74.02607     0.00000     0.00000     0.00000     0.00000
   -74.01507     0.00000     0.00000     0.00000     0.00000
   -74.00407   186.80699     0.00636     0.00232     0.00065
   -73.99407   186.84631     0.00452     0.00217     0.00002
   -73.98307     0.00000     0.00000     0.00000     0.00000
   -73.97207     0.00000     0.00000     0.00000     0.00000
   -73.96207     0.00000     0.00000     0.00000     0.00000
   -73.95107     0.00000     0.00000     0.00000     0.00000
   -73.94007     0.00000     0.00000     0.00000     0.00000
   -73.93007   186.79235     0.00467     0.00084     0.00030
   -73.91907   186.85065     0.00503     0.00062     0.00010
   -73.90807     0.00000     0.00000     0.00000     0.00000
   -73.89807     0.00000     0.00000     0.00000     0.00000
   -73.88707   186.83893     0.00839     0.00015     0.00053
   -73.87607     0.00000     0.00000     0.00000     0.00000
   -73.86607     0.00000     0.00000     0.00000     0.00000
   -73.85507   186.91358     0.00476     0.00010     0.00045
   -73.84407     0.00000     0.00000     0.00000     0.00000
   -73.83407   186.96001     0.00232     0.00056     0.00112
   -73.82307   186.97878     0.00243     0.00082     0.00102
   -73.81207     0.00000     0.00000     0.00000     0.00000
   -73.80207   186.86443     0.00462     0.00096     0.00132
   -73.79107     0.00000     0.00000     0.00000     0.00000
   -73.78007  1423.84156     0.03677     0.00874     0.00930
   -73.77007    93.43908     0.00229     0.00058     0.00053
   -73.75907     0.00000     0.00000     0.00000     0.00000
   -73.74807     0.00000     0.00000     0.00000     0.00000
   -73.73707     0.00000     0.00000     0.00000     0.00000
   -73.72707   186.98154     0.00701     0.00021     0.00063
   -73.71607     0.00000     0.00000     0.00000     0.00000
   -73.70507     0.00000     0.00000     0.00000     0.00000
   -73.69507     0.00000     0.00000     0.00000     0.00000
   -73.68407     0.00000     0.00000     0.00000     0.00000
   -73.67307     0.00000     0.00000     0.00000     0.00000
   -73.66307     0.00000     0.00000     0.00000     0.00000
   -73.65207     0.00000     0.00000     0.00000     0.00000
   -73.64107     0.00000     0.00000     0.00000     0.00000
   -73.63107     0.00000     0.00000     0.00000     0.00000
   -73.62007     0.00000     0.00000     0.00000     0.00000
   -73.60907     0.00000     0.00000     0.00000     0.00000
   -73.59907     0.00000     0.00000     0.00000     0.00000
   -73.58807     0.00000     0.00000     0.00000     0.00000
   -73.57707     0.00000     0.00000     0.00000     0.00000
   -73.56707     0.00000     0.00000     0.00000     0.00000
   -73.55607     0.00000     0.00000     0.00000     0.00000
   -73.54507     0.00000     0.00000     0.00000     0.00000
   -73.53507     0.00000     0.00000     0.00000     0.00000
   -73.52407     0.00000     0.00000     0.00000     0.00000
   -73.51307     0.00000     0.00000     0.00000     0.00000
   -73.50307     0.00000     0.00000     0.00000     0.00000
   -73.49207     0.00000     0.00000     0.00000     0.00000
   -73.48107     0.00000     0.00000     0.00000     0.00000
   -73.47107     0.00000     0.00000     0.00000     0.00000
   -73.46007     0.00000     0.00000     0.00000     0.00000
   -73.44907     0.00000     0.00000     0.00000     0.00000
   -73.43907     0.00000     0.00000     0.00000     0.00000
   -73.42807     0.00000     0.00000     0.00000     0.00000
   -73.41707     0.00000     0.00000     0.00000     0.00000
   -73.40707     0.00000     0.00000     0.00000     0.00000
   -73.39607     0.00000     0.00000     0.00000     0.00000
   -73.38507     0.00000     0.00000     0.00000     0.00000
   -73.37407     0.00000     0.00000     0.00000     0.00000
   -73.36407     0.00000     0.00000     0.00000     0.00000
   -73.35307     0.00000     0.00000     0.00000     0.00000
   -73.34207     0.00000     0.00000     0.00000     0.00000
   -73.33207     0.00000     0.00000     0.00000     0.00000
   -73.32107     0.00000     0.00000     0.00000     0.00000
   -73.31007     0.00000     0.00000     0.00000     0.00000
   -73.30007     0.00000     0.00000     0.00000     0.00000
   -73.28907     0.00000     0.00000     0.00000     0.00000
   -73.27807     0.00000     0.00000     0.00000     0.00000
   -73.26807     0.00000     0.00000     0.00000     0.00000
   -73.25707     0.00000     0.00000     0.00000     0.00000
   -73.24607     0.00000     0.00000     0.00000     0.00000
   -73.23607     0.00000     0.00000     0.00000     0.00000
   -73.22507     0.00000     0.00000     0.00000     0.00000
   -73.21407     0.00000     0.00000     0.00000     0.00000
   -73.20407     0.00000     0.00000     0.00000     0.00000
   -73.19307     0.00000     0.00000     0.00000     0.00000
   -73.18207     0.00000     0.00000     0.00000     0.00000
   -73.17207     0.00000     0.00000     0.00000     0.00000
   -73.16107     0.00000     0.00000     0.00000     0.00000
   -73.15007     0.00000     0.00000     0.00000     0.00000
   -73.14007     0.00000     0.00000     0.00000     0.00000
   -73.12907     0.00000     0.00000     0.00000     0.00000
   -73.11807     0.00000     0.00000     0.00000     0.00000
   -73.10807     0.00000     0.00000     0.00000     0.00000
   -73.09707     0.00000     0.00000     0.00000     0.00000
   -73.08607     0.00000     0.00000     0.00000     0.00000
   -73.07607     0.00000     0.00000     0.00000     0.00000
   -73.06507     0.00000     0.00000     0.00000     0.00000
   -73.05407     0.00000     0.00000     0.00000     0.00000
   -73.04407     0.00000     0.00000     0.00000     0.00000
   -73.03307     0.00000     0.00000     0.00000     0.00000
   -73.02207     0.00000     0.00000     0.00000     0.00000
   -73.01107     0.00000     0.00000     0.00000     0.00000
   -73.00107     0.00000     0.00000     0.00000     0.00000
   -72.99007     0.00000     0.00000     0.00000     0.00000
   -72.97907     0.00000     0.00000     0.00000     0.00000
   -72.96907     0.00000     0.00000     0.00000     0.00000
   -72.95807     0.00000     0.00000     0.00000     0.00000
   -72.94707     0.00000     0.00000     0.00000     0.00000
   -72.93707     0.00000     0.00000     0.00000     0.00000
   -72.92607     0.00000     0.00000     0.00000     0.00000
   -72.91507     0.00000     0.00000     0.00000     0.00000
   -72.90507     0.00000     0.00000     0.00000     0.00000
   -72.89407     0.00000     0.00000     0.00000     0.00000
   -72.88307     0.00000     0.00000     0.00000     0.00000
   -72.87307     0.00000     0.00000     0.00000     0.00000
   -72.86207     0.00000     0.00000     0.00000     0.00000
   -72.85107     0.00000     0.00000     0.00000     0.00000
   -72.84107     0.00000     0.00000     0.00000     0.00000
   -72.83007     0.00000     0.00000     0.00000     0.00000
   -72.81907     0.00000     0.00000     0.00000     0.00000
   -72.80907     0.00000     0.00000     0.00000     0.00000
   -72.79807     0.00000     0.00000     0.00000     0.00000
   -72.78707     0.00000     0.00000     0.00000     0.00000
   -72.77707     0.00000     0.00000     0.00000     0.00000
   -72.76607     0.00000     0.00000     0.00000     0.00000
   -72.75507     0.00000     0.00000     0.00000     0.00000
   -72.74507     0.00000     0.00000     0.00000     0.00000
   -72.73407     0.00000     0.00000     0.00000     0.00000
   -72.72307     0.00000     0.00000     0.00000     0.00000
   -72.71307     0.00000     0.00000     0.00000     0.00000
   -72.70207     0.00000     0.00000     0.00000     0.00000
   -72.69107     0.00000     0.00000     0.00000     0.00000
   -72.68107     0.00000     0.00000     0.00000     0.00000
   -72.67007     0.00000     0.00000     0.00000     0.00000
   -72.65907     0.00000     0.00000     0.00000     0.00000
   -72.64807     0.00000     0.00000     0.00000     0.00000
   -72.63807     0.00000     0.00000     0.00000     0.00000
   -72.62707     0.00000     0.00000     0.00000     0.00000
   -72.61607     0.00000     0.00000     0.00000     0.00000
   -72.60607     0.00000     0.00000     0.00000     0.00000
   -72.59507     0.00000     0.00000     0.00000     0.00000
   -72.58407     0.00000     0.00000     0.00000     0.00000
   -72.57407     0.00000     0.00000     0.00000     0.00000
   -72.56307     0.00000     0.00000     0.00000     0.00000
   -72.55207     0.00000     0.00000     0.00000     0.00000
   -72.54207     0.00000     0.00000     0.00000     0.00000
   -72.53107     0.00000     0.00000     0.00000     0.00000
   -72.52007     0.00000     0.00000     0.00000     0.00000
   -72.51007     0.00000     0.00000     0.00000     0.00000
   -72.49907     0.00000     0.00000     0.00000     0.00000
   -72.48807     0.00000     0.00000     0.00000     0.00000
   -72.47807     0.00000     0.00000     0.00000     0.00000
   -72.46707     0.00000     0.00000     0.00000     0.00000
