     #Energy       W_all      Mo_all      Ru_all      Ti_all
   -77.01842     0.00000     0.00000     0.00000     0.00000
   -77.00742     0.00000     0.00000     0.00000     0.00000
   -76.99742     0.00000     0.00000     0.00000     0.00000
   -76.98642     0.00000     0.00000     0.00000     0.00000
   -76.97542     0.00000     0.00000     0.00000     0.00000
   -76.96542     0.00000     0.00000     0.00000     0.00000
   -76.95442     0.00000     0.00000     0.00000     0.00000
   -76.94442     0.00000     0.00000     0.00000     0.00000
   -76.93342     0.00000     0.00000     0.00000     0.00000
   -76.92242     0.00000     0.00000     0.00000     0.00000
   -76.91242     0.00000     0.00000     0.00000     0.00000
   -76.90142     0.00000     0.00000     0.00000     0.00000
   -76.89142     0.00000     0.00000     0.00000     0.00000
   -76.88042     0.00000     0.00000     0.00000     0.00000
   -76.87042     0.00000     0.00000     0.00000     0.00000
   -76.85942     0.00000     0.00000     0.00000     0.00000
   -76.84842     0.00000     0.00000     0.00000     0.00000
   -76.83842     0.00000     0.00000     0.00000     0.00000
   -76.82742     0.00000     0.00000     0.00000     0.00000
   -76.81742     0.00000     0.00000     0.00000     0.00000
   -76.80642     0.00000     0.00000     0.00000     0.00000
   -76.79542     0.00000     0.00000     0.00000     0.00000
   -76.78542     0.00000     0.00000     0.00000     0.00000
   -76.77442     0.00000     0.00000     0.00000     0.00000
   -76.76442     0.00000     0.00000     0.00000     0.00000
   -76.75342     0.00000     0.00000     0.00000     0.00000
   -76.74342     0.00000     0.00000     0.00000     0.00000
   -76.73242     0.00000     0.00000     0.00000     0.00000
   -76.72142     0.00000     0.00000     0.00000     0.00000
   -76.71142     0.00000     0.00000     0.00000     0.00000
   -76.70042     0.00000     0.00000     0.00000     0.00000
   -76.69042     0.00000     0.00000     0.00000     0.00000
   -76.67942     0.00000     0.00000     0.00000     0.00000
   -76.66942     0.00000     0.00000     0.00000     0.00000
   -76.65842     0.00000     0.00000     0.00000     0.00000
   -76.64742     0.00000     0.00000     0.00000     0.00000
   -76.63742     0.00000     0.00000     0.00000     0.00000
   -76.62642     0.00000     0.00000     0.00000     0.00000
   -76.61642     0.00000     0.00000     0.00000     0.00000
   -76.60542     0.00000     0.00000     0.00000     0.00000
   -76.59442     0.00000     0.00000     0.00000     0.00000
   -76.58442     0.00000     0.00000     0.00000     0.00000
   -76.57342     0.00000     0.00000     0.00000     0.00000
   -76.56342     0.00000     0.00000     0.00000     0.00000
   -76.55242     0.00000     0.00000     0.00000     0.00000
   -76.54242     0.00000     0.00000     0.00000     0.00000
   -76.53142     0.00000     0.00000     0.00000     0.00000
   -76.52042     0.00000     0.00000     0.00000     0.00000
   -76.51042     0.00000     0.00000     0.00000     0.00000
   -76.49942     0.00000     0.00000     0.00000     0.00000
   -76.48942     0.00000     0.00000     0.00000     0.00000
   -76.47842     0.00000     0.00000     0.00000     0.00000
   -76.46742     0.00000     0.00000     0.00000     0.00000
   -76.45742     0.00000     0.00000     0.00000     0.00000
   -76.44642     0.00000     0.00000     0.00000     0.00000
   -76.43642     0.00000     0.00000     0.00000     0.00000
   -76.42542     0.00000     0.00000     0.00000     0.00000
   -76.41542     0.00000     0.00000     0.00000     0.00000
   -76.40442     0.00000     0.00000     0.00000     0.00000
   -76.39342     0.00000     0.00000     0.00000     0.00000
   -76.38342     0.00000     0.00000     0.00000     0.00000
   -76.37242     0.00000     0.00000     0.00000     0.00000
   -76.36242     0.00000     0.00000     0.00000     0.00000
   -76.35142     0.00000     0.00000     0.00000     0.00000
   -76.34042     0.00000     0.00000     0.00000     0.00000
   -76.33042     0.00000     0.00000     0.00000     0.00000
   -76.31942     0.00000     0.00000     0.00000     0.00000
   -76.30942     0.00000     0.00000     0.00000     0.00000
   -76.29842     0.00000     0.00000     0.00000     0.00000
   -76.28842     0.00000     0.00000     0.00000     0.00000
   -76.27742     0.00000     0.00000     0.00000     0.00000
   -76.26642     0.00000     0.00000     0.00000     0.00000
   -76.25642     0.00000     0.00000     0.00000     0.00000
   -76.24542     0.00000     0.00000     0.00000     0.00000
   -76.23542     0.00000     0.00000     0.00000     0.00000
   -76.22442     0.00000     0.00000     0.00000     0.00000
   -76.21342     0.00000     0.00000     0.00000     0.00000
   -76.20342     0.00000     0.00000     0.00000     0.00000
   -76.19242     0.00000     0.00000     0.00000     0.00000
   -76.18242     0.00000     0.00000     0.00000     0.00000
   -76.17142     0.00000     0.00000     0.00000     0.00000
   -76.16142     0.00000     0.00000     0.00000     0.00000
   -76.15042     0.00000     0.00000     0.00000     0.00000
   -76.13942     0.00000     0.00000     0.00000     0.00000
   -76.12942     0.00000     0.00000     0.00000     0.00000
   -76.11842     0.00000     0.00000     0.00000     0.00000
   -76.10842     0.00000     0.00000     0.00000     0.00000
   -76.09742     0.00000     0.00000     0.00000     0.00000
   -76.08742     0.00000     0.00000     0.00000     0.00000
   -76.07642     0.00000     0.00000     0.00000     0.00000
   -76.06542     0.00000     0.00000     0.00000     0.00000
   -76.05542     0.00000     0.00000     0.00000     0.00000
   -76.04442     0.00000     0.00000     0.00000     0.00000
   -76.03442     0.00000     0.00000     0.00000     0.00000
   -76.02342     0.00000     0.00000     0.00000     0.00000
   -76.01242     0.00000     0.00000     0.00000     0.00000
   -76.00242     0.00000     0.00000     0.00000     0.00000
   -75.99142     0.00000     0.00000     0.00000     0.00000
   -75.98142     0.00000     0.00000     0.00000     0.00000
   -75.97042     0.00000     0.00000     0.00000     0.00000
   -75.96042     0.00000     0.00000     0.00000     0.00000
   -75.94942     0.00000     0.00000     0.00000     0.00000
   -75.93842     0.00000     0.00000     0.00000     0.00000
   -75.92842     0.00000     0.00000     0.00000     0.00000
   -75.91742     0.00000     0.00000     0.00000     0.00000
   -75.90742     0.00000     0.00000     0.00000     0.00000
   -75.89642     0.00000     0.00000     0.00000     0.00000
   -75.88542     0.00000     0.00000     0.00000     0.00000
   -75.87542     0.00000     0.00000     0.00000     0.00000
   -75.86442     0.00000     0.00000     0.00000     0.00000
   -75.85442     0.00000     0.00000     0.00000     0.00000
   -75.84342     0.00000     0.00000     0.00000     0.00000
   -75.83342     0.00000     0.00000     0.00000     0.00000
   -75.82242     0.00000     0.00000     0.00000     0.00000
   -75.81142     0.00000     0.00000     0.00000     0.00000
   -75.80142     0.00000     0.00000     0.00000     0.00000
   -75.79042     0.00000     0.00000     0.00000     0.00000
   -75.78042     0.00000     0.00000     0.00000     0.00000
   -75.76942     0.00000     0.00000     0.00000     0.00000
   -75.75842     0.00000     0.00000     0.00000     0.00000
   -75.74842     0.00000     0.00000     0.00000     0.00000
   -75.73742     0.00000     0.00000     0.00000     0.00000
   -75.72742     0.00000     0.00000     0.00000     0.00000
   -75.71642     0.00000     0.00000     0.00000     0.00000
   -75.70642     0.00000     0.00000     0.00000     0.00000
   -75.69542     0.00000     0.00000     0.00000     0.00000
   -75.68442     0.00000     0.00000     0.00000     0.00000
   -75.67442     0.00000     0.00000     0.00000     0.00000
   -75.66342     0.00000     0.00000     0.00000     0.00000
   -75.65342     0.00000     0.00000     0.00000     0.00000
   -75.64242     0.00000     0.00000     0.00000     0.00000
   -75.63142     0.00000     0.00000     0.00000     0.00000
   -75.62142     0.00000     0.00000     0.00000     0.00000
   -75.61042     0.00000     0.00000     0.00000     0.00000
   -75.60042     0.00000     0.00000     0.00000     0.00000
   -75.58942     0.00000     0.00000     0.00000     0.00000
   -75.57942     0.00000     0.00000     0.00000     0.00000
   -75.56842     0.00000     0.00000     0.00000     0.00000
   -75.55742     0.00000     0.00000     0.00000     0.00000
   -75.54742     0.00000     0.00000     0.00000     0.00000
   -75.53642     0.00000     0.00000     0.00000     0.00000
   -75.52642     0.00000     0.00000     0.00000     0.00000
   -75.51542     0.00000     0.00000     0.00000     0.00000
   -75.50542     0.00000     0.00000     0.00000     0.00000
   -75.49442     0.00000     0.00000     0.00000     0.00000
   -75.48342     0.00000     0.00000     0.00000     0.00000
   -75.47342     0.00000     0.00000     0.00000     0.00000
   -75.46242     0.00000     0.00000     0.00000     0.00000
   -75.45242     0.00000     0.00000     0.00000     0.00000
   -75.44142     0.00000     0.00000     0.00000     0.00000
   -75.43042     0.00000     0.00000     0.00000     0.00000
   -75.42042     0.00000     0.00000     0.00000     0.00000
   -75.40942     0.00000     0.00000     0.00000     0.00000
   -75.39942     0.00000     0.00000     0.00000     0.00000
   -75.38842     0.00000     0.00000     0.00000     0.00000
   -75.37842     0.00000     0.00000     0.00000     0.00000
   -75.36742     0.00000     0.00000     0.00000     0.00000
   -75.35642     0.00000     0.00000     0.00000     0.00000
   -75.34642     0.00000     0.00000     0.00000     0.00000
   -75.33542     0.00000     0.00000     0.00000     0.00000
   -75.32542     0.00000     0.00000     0.00000     0.00000
   -75.31442     0.00000     0.00000     0.00000     0.00000
   -75.30342     0.00000     0.00000     0.00000     0.00000
   -75.29342     0.00000     0.00000     0.00000     0.00000
   -75.28242     0.00000     0.00000     0.00000     0.00000
   -75.27242     0.00000     0.00000     0.00000     0.00000
   -75.26142     0.00000     0.00000     0.00000     0.00000
   -75.25142     0.00000     0.00000     0.00000     0.00000
   -75.24042     0.00000     0.00000     0.00000     0.00000
   -75.22942     0.00000     0.00000     0.00000     0.00000
   -75.21942     0.00000     0.00000     0.00000     0.00000
   -75.20842     0.00000     0.00000     0.00000     0.00000
   -75.19842     0.00000     0.00000     0.00000     0.00000
   -75.18742     0.00000     0.00000     0.00000     0.00000
   -75.17642     0.00000     0.00000     0.00000     0.00000
   -75.16642     0.00000     0.00000     0.00000     0.00000
   -75.15542     0.00000     0.00000     0.00000     0.00000
   -75.14542     0.00000     0.00000     0.00000     0.00000
   -75.13442     0.00000     0.00000     0.00000     0.00000
   -75.12442     0.00000     0.00000     0.00000     0.00000
   -75.11342     0.00000     0.00000     0.00000     0.00000
   -75.10242     0.00000     0.00000     0.00000     0.00000
   -75.09242     0.00000     0.00000     0.00000     0.00000
   -75.08142     0.00000     0.00000     0.00000     0.00000
   -75.07142     0.00000     0.00000     0.00000     0.00000
   -75.06042     0.00000     0.00000     0.00000     0.00000
   -75.05042     0.00000     0.00000     0.00000     0.00000
   -75.03942     0.00000     0.00000     0.00000     0.00000
   -75.02842     0.00000     0.00000     0.00000     0.00000
   -75.01842     0.00000     0.00000     0.00000     0.00000
   -75.00742     0.00000     0.00000     0.00000     0.00000
   -74.99742     0.00000     0.00000     0.00000     0.00000
   -74.98642     0.00000     0.00000     0.00000     0.00000
   -74.97542     0.00000     0.00000     0.00000     0.00000
   -74.96542     0.00000     0.00000     0.00000     0.00000
   -74.95442     0.00000     0.00000     0.00000     0.00000
   -74.94442     0.00000     0.00000     0.00000     0.00000
   -74.93342     0.00000     0.00000     0.00000     0.00000
   -74.92342     0.00000     0.00000     0.00000     0.00000
   -74.91242     0.00000     0.00000     0.00000     0.00000
   -74.90142     0.00000     0.00000     0.00000     0.00000
   -74.89142     0.00000     0.00000     0.00000     0.00000
   -74.88042     0.00000     0.00000     0.00000     0.00000
   -74.87042     0.00000     0.00000     0.00000     0.00000
   -74.85942     0.00000     0.00000     0.00000     0.00000
   -74.84842     0.00000     0.00000     0.00000     0.00000
   -74.83842     0.00000     0.00000     0.00000     0.00000
   -74.82742     0.00000     0.00000     0.00000     0.00000
   -74.81742     0.00000     0.00000     0.00000     0.00000
   -74.80642     0.00000     0.00000     0.00000     0.00000
   -74.79642     0.00000     0.00000     0.00000     0.00000
   -74.78542     0.00000     0.00000     0.00000     0.00000
   -74.77442     0.00000     0.00000     0.00000     0.00000
   -74.76442     0.00000     0.00000     0.00000     0.00000
   -74.75342     0.00000     0.00000     0.00000     0.00000
   -74.74342     0.00000     0.00000     0.00000     0.00000
   -74.73242     0.00000     0.00000     0.00000     0.00000
   -74.72142     0.00000     0.00000     0.00000     0.00000
   -74.71142     0.00000     0.00000     0.00000     0.00000
   -74.70042     0.00000     0.00000     0.00000     0.00000
   -74.69042     0.00000     0.00000     0.00000     0.00000
   -74.67942     0.00000     0.00000     0.00000     0.00000
   -74.66942     0.00000     0.00000     0.00000     0.00000
   -74.65842     0.00000     0.00000     0.00000     0.00000
   -74.64742     0.00000     0.00000     0.00000     0.00000
   -74.63742     0.00000     0.00000     0.00000     0.00000
   -74.62642     0.00000     0.00000     0.00000     0.00000
   -74.61642     0.00000     0.00000     0.00000     0.00000
   -74.60542     0.00000     0.00000     0.00000     0.00000
   -74.59442     0.00000     0.00000     0.00000     0.00000
   -74.58442     0.00000     0.00000     0.00000     0.00000
   -74.57342     0.00000     0.00000     0.00000     0.00000
   -74.56342     0.00000     0.00000     0.00000     0.00000
   -74.55242     0.00000     0.00000     0.00000     0.00000
   -74.54242     0.00000     0.00000     0.00000     0.00000
   -74.53142     0.00000     0.00000     0.00000     0.00000
   -74.52042     0.00000     0.00000     0.00000     0.00000
   -74.51042     0.00000     0.00000     0.00000     0.00000
   -74.49942     0.00000     0.00000     0.00000     0.00000
   -74.48942     0.00000     0.00000     0.00000     0.00000
   -74.47842     0.00000     0.00000     0.00000     0.00000
   -74.46842     0.00000     0.00000     0.00000     0.00000
   -74.45742     0.00000     0.00000     0.00000     0.00000
   -74.44642     0.00000     0.00000     0.00000     0.00000
   -74.43642     0.00000     0.00000     0.00000     0.00000
   -74.42542     0.00000     0.00000     0.00000     0.00000
   -74.41542     0.00000     0.00000     0.00000     0.00000
   -74.40442     0.00000     0.00000     0.00000     0.00000
   -74.39342     0.00000     0.00000     0.00000     0.00000
   -74.38342     0.00000     0.00000     0.00000     0.00000
   -74.37242     0.00000     0.00000     0.00000     0.00000
   -74.36242     0.00000     0.00000     0.00000     0.00000
   -74.35142     0.00000     0.00000     0.00000     0.00000
   -74.34142     0.00000     0.00000     0.00000     0.00000
   -74.33042     0.00000     0.00000     0.00000     0.00000
   -74.31942     0.00000     0.00000     0.00000     0.00000
   -74.30942     0.00000     0.00000     0.00000     0.00000
   -74.29842     0.00000     0.00000     0.00000     0.00000
   -74.28842     0.00000     0.00000     0.00000     0.00000
   -74.27742     0.00000     0.00000     0.00000     0.00000
   -74.26642     0.00000     0.00000     0.00000     0.00000
   -74.25642     0.00000     0.00000     0.00000     0.00000
   -74.24542     0.00000     0.00000     0.00000     0.00000
   -74.23542     0.00000     0.00000     0.00000     0.00000
   -74.22442     0.00000     0.00000     0.00000     0.00000
   -74.21442     0.00000     0.00000     0.00000     0.00000
   -74.20342   188.45711     0.00631     0.00359     0.00005
   -74.19242   188.54254     0.00603     0.00324     0.00005
   -74.18242     0.00000     0.00000     0.00000     0.00000
   -74.17142     0.00000     0.00000     0.00000     0.00000
   -74.16142     0.00000     0.00000     0.00000     0.00000
   -74.15042   377.08789     0.01277     0.00575     0.00053
   -74.13942     0.00000     0.00000     0.00000     0.00000
   -74.12942     0.00000     0.00000     0.00000     0.00000
   -74.11842     0.00000     0.00000     0.00000     0.00000
   -74.10842     0.00000     0.00000     0.00000     0.00000
   -74.09742     0.00000     0.00000     0.00000     0.00000
   -74.08742     0.00000     0.00000     0.00000     0.00000
   -74.07642   188.62508     0.00866     0.00136     0.00045
   -74.06542   188.52563     0.00212     0.00530     0.00081
   -74.05542     0.00000     0.00000     0.00000     0.00000
   -74.04442     0.00000     0.00000     0.00000     0.00000
   -74.03442   377.07456     0.01282     0.00735     0.00102
   -74.02342     0.00000     0.00000     0.00000     0.00000
   -74.01242     0.00000     0.00000     0.00000     0.00000
   -74.00242     0.00000     0.00000     0.00000     0.00000
   -73.99142     0.00000     0.00000     0.00000     0.00000
   -73.98142     0.00000     0.00000     0.00000     0.00000
   -73.97042   188.53433     0.00768     0.00184     0.00072
   -73.96042   188.56651     0.00457     0.00245     0.00068
   -73.94942     0.00000     0.00000     0.00000     0.00000
   -73.93842   188.58097     0.00815     0.00121     0.00075
   -73.92842     0.00000     0.00000     0.00000     0.00000
   -73.91742   188.62187     0.00796     0.00121     0.00116
   -73.90742     0.00000     0.00000     0.00000     0.00000
   -73.89642     0.00000     0.00000     0.00000     0.00000
   -73.88642     0.00000     0.00000     0.00000     0.00000
   -73.87542     0.00000     0.00000     0.00000     0.00000
   -73.86442     0.00000     0.00000     0.00000     0.00000
   -73.85442   188.56343     0.00602     0.00153     0.00057
   -73.84342   188.57135     0.00384     0.00294     0.00228
   -73.83342     0.00000     0.00000     0.00000     0.00000
   -73.82242   188.59001     0.00244     0.00007     0.00052
   -73.81142     0.00000     0.00000     0.00000     0.00000
   -73.80142     0.00000     0.00000     0.00000     0.00000
   -73.79042     0.00000     0.00000     0.00000     0.00000
   -73.78042   188.57994     0.00200     0.00128     0.00138
   -73.76942     0.00000     0.00000     0.00000     0.00000
   -73.75942     0.00000     0.00000     0.00000     0.00000
   -73.74842   188.62940     0.00430     0.00006     0.00119
   -73.73742     0.00000     0.00000     0.00000     0.00000
   -73.72742     0.00000     0.00000     0.00000     0.00000
   -73.71642     0.00000     0.00000     0.00000     0.00000
   -73.70642     0.00000     0.00000     0.00000     0.00000
   -73.69542   188.59230     0.00476     0.00003     0.00162
   -73.68442     0.00000     0.00000     0.00000     0.00000
   -73.67442     0.00000     0.00000     0.00000     0.00000
   -73.66342     0.00000     0.00000     0.00000     0.00000
   -73.65342     0.00000     0.00000     0.00000     0.00000
   -73.64242     0.00000     0.00000     0.00000     0.00000
   -73.63242     0.00000     0.00000     0.00000     0.00000
   -73.62142     0.00000     0.00000     0.00000     0.00000
   -73.61042     0.00000     0.00000     0.00000     0.00000
   -73.60042     0.00000     0.00000     0.00000     0.00000
   -73.58942     0.00000     0.00000     0.00000     0.00000
   -73.57942     0.00000     0.00000     0.00000     0.00000
   -73.56842     0.00000     0.00000     0.00000     0.00000
   -73.55742     0.00000     0.00000     0.00000     0.00000
   -73.54742     0.00000     0.00000     0.00000     0.00000
   -73.53642     0.00000     0.00000     0.00000     0.00000
   -73.52642     0.00000     0.00000     0.00000     0.00000
   -73.51542     0.00000     0.00000     0.00000     0.00000
   -73.50542     0.00000     0.00000     0.00000     0.00000
   -73.49442     0.00000     0.00000     0.00000     0.00000
   -73.48342     0.00000     0.00000     0.00000     0.00000
   -73.47342     0.00000     0.00000     0.00000     0.00000
   -73.46242     0.00000     0.00000     0.00000     0.00000
   -73.45242     0.00000     0.00000     0.00000     0.00000
   -73.44142     0.00000     0.00000     0.00000     0.00000
   -73.43042     0.00000     0.00000     0.00000     0.00000
   -73.42042     0.00000     0.00000     0.00000     0.00000
   -73.40942     0.00000     0.00000     0.00000     0.00000
   -73.39942     0.00000     0.00000     0.00000     0.00000
   -73.38842     0.00000     0.00000     0.00000     0.00000
   -73.37842     0.00000     0.00000     0.00000     0.00000
   -73.36742     0.00000     0.00000     0.00000     0.00000
   -73.35642     0.00000     0.00000     0.00000     0.00000
   -73.34642     0.00000     0.00000     0.00000     0.00000
   -73.33542     0.00000     0.00000     0.00000     0.00000
   -73.32542     0.00000     0.00000     0.00000     0.00000
   -73.31442     0.00000     0.00000     0.00000     0.00000
   -73.30442     0.00000     0.00000     0.00000     0.00000
   -73.29342     0.00000     0.00000     0.00000     0.00000
   -73.28242     0.00000     0.00000     0.00000     0.00000
   -73.27242     0.00000     0.00000     0.00000     0.00000
   -73.26142     0.00000     0.00000     0.00000     0.00000
   -73.25142     0.00000     0.00000     0.00000     0.00000
   -73.24042     0.00000     0.00000     0.00000     0.00000
   -73.22942     0.00000     0.00000     0.00000     0.00000
   -73.21942     0.00000     0.00000     0.00000     0.00000
   -73.20842     0.00000     0.00000     0.00000     0.00000
   -73.19842     0.00000     0.00000     0.00000     0.00000
   -73.18742     0.00000     0.00000     0.00000     0.00000
   -73.17742     0.00000     0.00000     0.00000     0.00000
   -73.16642     0.00000     0.00000     0.00000     0.00000
   -73.15542     0.00000     0.00000     0.00000     0.00000
   -73.14542     0.00000     0.00000     0.00000     0.00000
   -73.13442     0.00000     0.00000     0.00000     0.00000
   -73.12442     0.00000     0.00000     0.00000     0.00000
   -73.11342     0.00000     0.00000     0.00000     0.00000
   -73.10242     0.00000     0.00000     0.00000     0.00000
   -73.09242     0.00000     0.00000     0.00000     0.00000
   -73.08142     0.00000     0.00000     0.00000     0.00000
   -73.07142     0.00000     0.00000     0.00000     0.00000
   -73.06042     0.00000     0.00000     0.00000     0.00000
   -73.05042     0.00000     0.00000     0.00000     0.00000
   -73.03942     0.00000     0.00000     0.00000     0.00000
   -73.02842     0.00000     0.00000     0.00000     0.00000
   -73.01842     0.00000     0.00000     0.00000     0.00000
   -73.00742     0.00000     0.00000     0.00000     0.00000
   -72.99742     0.00000     0.00000     0.00000     0.00000
   -72.98642     0.00000     0.00000     0.00000     0.00000
   -72.97542     0.00000     0.00000     0.00000     0.00000
   -72.96542     0.00000     0.00000     0.00000     0.00000
   -72.95442     0.00000     0.00000     0.00000     0.00000
   -72.94442     0.00000     0.00000     0.00000     0.00000
   -72.93342     0.00000     0.00000     0.00000     0.00000
   -72.92342     0.00000     0.00000     0.00000     0.00000
   -72.91242     0.00000     0.00000     0.00000     0.00000
   -72.90142     0.00000     0.00000     0.00000     0.00000
   -72.89142     0.00000     0.00000     0.00000     0.00000
   -72.88042     0.00000     0.00000     0.00000     0.00000
   -72.87042     0.00000     0.00000     0.00000     0.00000
   -72.85942     0.00000     0.00000     0.00000     0.00000
   -72.84942     0.00000     0.00000     0.00000     0.00000
   -72.83842     0.00000     0.00000     0.00000     0.00000
   -72.82742     0.00000     0.00000     0.00000     0.00000
   -72.81742     0.00000     0.00000     0.00000     0.00000
   -72.80642     0.00000     0.00000     0.00000     0.00000
   -72.79642     0.00000     0.00000     0.00000     0.00000
   -72.78542     0.00000     0.00000     0.00000     0.00000
   -72.77442     0.00000     0.00000     0.00000     0.00000
   -72.76442     0.00000     0.00000     0.00000     0.00000
   -72.75342     0.00000     0.00000     0.00000     0.00000
   -72.74342     0.00000     0.00000     0.00000     0.00000
   -72.73242     0.00000     0.00000     0.00000     0.00000
   -72.72242     0.00000     0.00000     0.00000     0.00000
   -72.71142     0.00000     0.00000     0.00000     0.00000
   -72.70042     0.00000     0.00000     0.00000     0.00000
   -72.69042     0.00000     0.00000     0.00000     0.00000
   -72.67942     0.00000     0.00000     0.00000     0.00000
   -72.66942     0.00000     0.00000     0.00000     0.00000
   -72.65842     0.00000     0.00000     0.00000     0.00000
   -72.64742     0.00000     0.00000     0.00000     0.00000
   -72.63742     0.00000     0.00000     0.00000     0.00000
   -72.62642     0.00000     0.00000     0.00000     0.00000
   -72.61642     0.00000     0.00000     0.00000     0.00000
   -72.60542     0.00000     0.00000     0.00000     0.00000
