      #Energy        TDOS
     -77.09157       0.00000
     -76.81257       0.00000
     -76.53457       0.00000
     -76.25657       0.00000
     -75.97857       0.00000
     -75.69957       0.00000
     -75.42157       0.00000
     -75.14357       0.00000
     -74.86457       0.00000
     -74.58657       0.00000
     -74.30857      -0.00000
     -74.02957      -0.00000
     -73.75157      -0.00000
     -73.47357      -0.13290
     -73.19557      25.91000
     -72.91657      31.88000
     -72.63857      -0.16600
     -72.36057      -0.00000
     -72.08157       0.00000
     -71.80357       0.00000
     -71.52557       0.00000
     -71.24657       0.00000
     -70.96857       0.00000
     -70.69057       0.00000
     -70.41257       0.00000
     -70.13357       0.00000
     -69.85557       0.00000
     -69.57757       0.00000
     -69.29857       0.00000
     -69.02057       0.00000
     -68.74257       0.00000
     -68.46357       0.00000
     -68.18557       0.00000
     -67.90757       0.00000
     -67.62957       0.00000
     -67.35057       0.00000
     -67.07257       0.00000
     -66.79457       0.00000
     -66.51557       0.00000
     -66.23757       0.00000
     -65.95957       0.00000
     -65.68057       0.00000
     -65.40257       0.00000
     -65.12457       0.00000
     -64.84657       0.00000
     -64.56757      -0.00000
     -64.28957      -0.00000
     -64.01157      -0.01192
     -63.73257      16.89000
     -63.45457     114.30000
     -63.17657      -1.77000
     -62.89757      -0.00001
     -62.61957       0.00000
     -62.34157       0.00000
     -62.06357       0.00000
     -61.78457       0.00000
     -61.50657       0.00000
     -61.22857       0.00000
     -60.94957       0.00000
     -60.67157       0.00000
     -60.39357       0.00000
     -60.11457       0.00000
     -59.83657       0.00000
     -59.55857       0.00000
     -59.28057       0.00000
     -59.00157       0.00000
     -58.72357       0.00000
     -58.44557       0.00000
     -58.16657       0.00000
     -57.88857       0.00000
     -57.61057       0.00000
     -57.33157      -0.00000
     -57.05357      -0.00000
     -56.77557      -0.00000
     -56.49757      -0.14740
     -56.21857      35.24000
     -55.94057      36.98000
     -55.66257      -0.20150
     -55.38357      -0.00000
     -55.10557       0.00000
     -54.82757       0.00000
     -54.54857       0.00000
     -54.27057       0.00000
     -53.99257       0.00000
     -53.71457       0.00000
     -53.43557       0.00000
     -53.15757       0.00000
     -52.87957       0.00000
     -52.60057       0.00000
     -52.32257       0.00000
     -52.04457       0.00000
     -51.76657       0.00000
     -51.48757       0.00000
     -51.20957       0.00000
     -50.93157       0.00000
     -50.65257       0.00000
     -50.37457       0.00000
     -50.09657       0.00000
     -49.81757       0.00000
     -49.53957       0.00000
     -49.26157       0.00000
     -48.98357       0.00000
     -48.70457       0.00000
     -48.42657       0.00000
     -48.14857       0.00000
     -47.86957       0.00000
     -47.59157       0.00000
     -47.31357       0.00000
     -47.03457       0.00000
     -46.75657       0.00000
     -46.47857       0.00000
     -46.20057       0.00000
     -45.92157       0.00000
     -45.64357       0.00000
     -45.36557       0.00000
     -45.08657       0.00000
     -44.80857       0.00000
     -44.53057       0.00000
     -44.25157       0.00000
     -43.97357       0.00000
     -43.69557       0.00000
     -43.41757       0.00000
     -43.13857       0.00000
     -42.86057       0.00000
     -42.58257       0.00000
     -42.30357       0.00000
     -42.02557       0.00000
     -41.74757       0.00000
     -41.46857       0.00000
     -41.19057       0.00000
     -40.91257       0.00000
     -40.63457       0.00000
     -40.35557       0.00000
     -40.07757       0.00000
     -39.79957       0.00000
     -39.52057       0.00000
     -39.24257       0.00000
     -38.96457      -0.00000
     -38.68557      -0.00000
     -38.40757      -0.00000
     -38.12957      -0.28900
     -37.85157      46.25000
     -37.57257     170.80000
     -37.29457     193.90000
     -37.01657     147.20000
     -36.73757       2.67100
     -36.45957      -0.00113
     -36.18157       0.00000
     -35.90257       0.00000
     -35.62457       0.00000
     -35.34657       0.00000
     -35.06857       0.00000
     -34.78957       0.00000
     -34.51157       0.00000
     -34.23357       0.00000
     -33.95457       0.00000
     -33.67657      -0.00000
     -33.39857      -0.00000
     -33.11957      -0.00003
     -32.84157      -0.40940
     -32.56357      57.67000
     -32.28557     153.70000
     -32.00657       4.64600
     -31.72857      -0.00241
     -31.45057       0.00000
     -31.17157       0.00000
     -30.89357       0.00000
     -30.61557       0.00000
     -30.33657       0.00000
     -30.05857       0.00000
     -29.78057       0.00000
     -29.50257       0.00000
     -29.22357       0.00000
     -28.94557       0.00000
     -28.66757       0.00000
     -28.38857       0.00000
     -28.11057       0.00000
     -27.83257       0.00000
     -27.55357       0.00000
     -27.27557       0.00000
     -26.99757       0.00000
     -26.71957       0.00000
     -26.44057       0.00000
     -26.16257       0.00000
     -25.88457       0.00000
     -25.60557       0.00000
     -25.32757       0.00000
     -25.04957       0.00000
     -24.77057       0.00000
     -24.49257       0.00000
     -24.21457       0.00000
     -23.93657       0.00000
     -23.65757       0.00000
     -23.37957       0.00000
     -23.10157       0.00000
     -22.82257       0.00000
     -22.54457       0.00000
     -22.26657       0.00000
     -21.98757       0.00000
     -21.70957       0.00000
     -21.43157       0.00000
     -21.15357       0.00000
     -20.87457       0.00000
     -20.59657       0.00000
     -20.31857       0.00000
     -20.03957       0.00000
     -19.76157       0.00000
     -19.48357       0.00000
     -19.20457       0.00000
     -18.92657       0.00000
     -18.64857       0.00000
     -18.37057       0.00000
     -18.09157       0.00000
     -17.81357       0.00000
     -17.53557       0.00000
     -17.25657       0.00000
     -16.97857       0.00000
     -16.70057       0.00000
     -16.42157       0.00000
     -16.14357       0.00000
     -15.86557       0.00000
     -15.58757       0.00000
     -15.30857       0.00000
     -15.03057       0.00000
     -14.75257       0.00000
     -14.47357       0.00000
     -14.19557       0.00000
     -13.91757       0.00000
     -13.63857       0.00000
     -13.36057       0.00000
     -13.08257       0.00000
     -12.80457       0.00000
     -12.52557       0.00000
     -12.24757       0.00000
     -11.96957       0.00000
     -11.69057       0.00000
     -11.41257       0.00000
     -11.13457       0.00000
     -10.85557       0.00000
     -10.57757       0.00000
     -10.29957       0.00000
     -10.02157       0.00000
      -9.74257       0.00000
      -9.46457       0.00000
      -9.18657       0.00000
      -8.90757       0.00000
      -8.62957       0.00000
      -8.35157       0.00000
      -8.07257      -0.00000
      -7.79457      -0.00000
      -7.51657      -0.00000
      -7.23857      -0.00249
      -6.95957       0.33090
      -6.68157       1.57100
      -6.40357       2.12300
      -6.12457       2.71600
      -5.84657       3.26500
      -5.56857       2.90400
      -5.28957       4.23400
      -5.01157       4.88800
      -4.73357       4.08900
      -4.45557       6.41200
      -4.17657       7.66600
      -3.89857      11.06000
      -3.62057      18.52000
      -3.34157      26.67000
      -3.06357      28.65000
      -2.78557      33.72000
      -2.50657      34.64000
      -2.22857      37.91000
      -1.95057      34.07000
      -1.67257      30.78000
      -1.39357      40.12000
      -1.11557      55.61000
      -0.83757      58.78000
      -0.55857      60.71000
      -0.28057      65.31000
      -0.00257      62.36000
       0.27643      51.22000
       0.55443      37.52000
       0.83243      19.58000
       1.11043      19.73000
       1.38943      22.36000
       1.66743      35.54000
       1.94543      53.37000
       2.22443      67.71000
       2.50243      74.80000
       2.78043      13.94000
       3.05943      -0.02933
       3.33743      -0.00000
       3.61543       0.00000
       3.89343       0.00000
       4.17243       0.00000
       4.45043       0.00000
       4.72843       0.00000
       5.00743       0.00000
       5.28543       0.00000
       5.56343       0.00000
       5.84243       0.00000
       6.12043       0.00000
       6.39843       0.00000
