     #Energy       W_all      Mo_all      Re_all
   -68.69308     0.00000     0.00000     0.00000
   -68.68108     0.00000     0.00000     0.00000
   -68.66908     0.00000     0.00000     0.00000
   -68.65708     0.00000     0.00000     0.00000
   -68.64508     0.00000     0.00000     0.00000
   -68.63308     0.00000     0.00000     0.00000
   -68.62208     0.00000     0.00000     0.00000
   -68.61008     0.00000     0.00000     0.00000
   -68.59808     0.00000     0.00000     0.00000
   -68.58608     0.00000     0.00000     0.00000
   -68.57408     0.00000     0.00000     0.00000
   -68.56208     0.00000     0.00000     0.00000
   -68.55108     0.00000     0.00000     0.00000
   -68.53908     0.00000     0.00000     0.00000
   -68.52708     0.00000     0.00000     0.00000
   -68.51508     0.00000     0.00000     0.00000
   -68.50308     0.00000     0.00000     0.00000
   -68.49108     0.00000     0.00000     0.00000
   -68.48008     0.00000     0.00000     0.00000
   -68.46808     0.00000     0.00000     0.00000
   -68.45608     0.00000     0.00000     0.00000
   -68.44408     0.00000     0.00000     0.00000
   -68.43208     0.00000     0.00000     0.00000
   -68.42008     0.00000     0.00000     0.00000
   -68.40808     0.00000     0.00000     0.00000
   -68.39708     0.00000     0.00000     0.00000
   -68.38508     0.00000     0.00000     0.00000
   -68.37308     0.00000     0.00000     0.00000
   -68.36108     0.00000     0.00000     0.00000
   -68.34908     0.00000     0.00000     0.00000
   -68.33708     0.00000     0.00000     0.00000
   -68.32608     0.00000     0.00000     0.00000
   -68.31408     0.00000     0.00000     0.00000
   -68.30208     0.00000     0.00000     0.00000
   -68.29008     0.00000     0.00000     0.00000
   -68.27808     0.00000     0.00000     0.00000
   -68.26608     0.00000     0.00000     0.00000
   -68.25408     0.00000     0.00000     0.00000
   -68.24308     0.00000     0.00000     0.00000
   -68.23108     0.00000     0.00000     0.00000
   -68.21908     0.00000     0.00000     0.00000
   -68.20708     0.00000     0.00000     0.00000
   -68.19508     0.00000     0.00000     0.00000
   -68.18308     0.00000     0.00000     0.00000
   -68.17208     0.00000     0.00000     0.00000
   -68.16008     0.00000     0.00000     0.00000
   -68.14808     0.00000     0.00000     0.00000
   -68.13608     0.00000     0.00000     0.00000
   -68.12408     0.00000     0.00000     0.00000
   -68.11208     0.00000     0.00000     0.00000
   -68.10108     0.00000     0.00000     0.00000
   -68.08908     0.00000     0.00000     0.00000
   -68.07708     0.00000     0.00000     0.00000
   -68.06508     0.00000     0.00000     0.00000
   -68.05308     0.00000     0.00000     0.00000
   -68.04108     0.00000     0.00000     0.00000
   -68.02908     0.00000     0.00000     0.00000
   -68.01808     0.00000     0.00000     0.00000
   -68.00608     0.00000     0.00000     0.00000
   -67.99408     0.00000     0.00000     0.00000
   -67.98208     0.00000     0.00000     0.00000
   -67.97008     0.00000     0.00000     0.00000
   -67.95808     0.00000     0.00000     0.00000
   -67.94708     0.00000     0.00000     0.00000
   -67.93508     0.00000     0.00000     0.00000
   -67.92308     0.00000     0.00000     0.00000
   -67.91108     0.00000     0.00000     0.00000
   -67.89908     0.00000     0.00000     0.00000
   -67.88708     0.00000     0.00000     0.00000
   -67.87608     0.00000     0.00000     0.00000
   -67.86408     0.00000     0.00000     0.00000
   -67.85208     0.00000     0.00000     0.00000
   -67.84008     0.00000     0.00000     0.00000
   -67.82808     0.00000     0.00000     0.00000
   -67.81608     0.00000     0.00000     0.00000
   -67.80408     0.00000     0.00000     0.00000
   -67.79308     0.00000     0.00000     0.00000
   -67.78108     0.00000     0.00000     0.00000
   -67.76908     0.00000     0.00000     0.00000
   -67.75708     0.00000     0.00000     0.00000
   -67.74508     0.00000     0.00000     0.00000
   -67.73308     0.00000     0.00000     0.00000
   -67.72208     0.00000     0.00000     0.00000
   -67.71008     0.00000     0.00000     0.00000
   -67.69808     0.00000     0.00000     0.00000
   -67.68608     0.00000     0.00000     0.00000
   -67.67408     0.00000     0.00000     0.00000
   -67.66208     0.00000     0.00000     0.00000
   -67.65008     0.00000     0.00000     0.00000
   -67.63908     0.00000     0.00000     0.00000
   -67.62708     0.00000     0.00000     0.00000
   -67.61508     0.00000     0.00000     0.00000
   -67.60308     0.00000     0.00000     0.00000
   -67.59108     0.00000     0.00000     0.00000
   -67.57908     0.00000     0.00000     0.00000
   -67.56808     0.00000     0.00000     0.00000
   -67.55608     0.00000     0.00000     0.00000
   -67.54408     0.00000     0.00000     0.00000
   -67.53208     0.00000     0.00000     0.00000
   -67.52008     0.00000     0.00000     0.00000
   -67.50808     0.00000     0.00000     0.00000
   -67.49708     0.00000     0.00000     0.00000
   -67.48508     0.00000     0.00000     0.00000
   -67.47308     0.00000     0.00000     0.00000
   -67.46108     0.00000     0.00000     0.00000
   -67.44908     0.00000     0.00000     0.00000
   -67.43708     0.00000     0.00000     0.00000
   -67.42508     0.00000     0.00000     0.00000
   -67.41408     0.00000     0.00000     0.00000
   -67.40208     0.00000     0.00000     0.00000
   -67.39008     0.00000     0.00000     0.00000
   -67.37808     0.00000     0.00000     0.00000
   -67.36608     0.00000     0.00000     0.00000
   -67.35408     0.00000     0.00000     0.00000
   -67.34308     0.00000     0.00000     0.00000
   -67.33108     0.00000     0.00000     0.00000
   -67.31908     0.00000     0.00000     0.00000
   -67.30708     0.00000     0.00000     0.00000
   -67.29508     0.00000     0.00000     0.00000
   -67.28308     0.00000     0.00000     0.00000
   -67.27108     0.00000     0.00000     0.00000
   -67.26008     0.00000     0.00000     0.00000
   -67.24808     0.00000     0.00000     0.00000
   -67.23608     0.00000     0.00000     0.00000
   -67.22408     0.00000     0.00000     0.00000
   -67.21208     0.00000     0.00000     0.00000
   -67.20008     0.00000     0.00000     0.00000
   -67.18908     0.00000     0.00000     0.00000
   -67.17708     0.00000     0.00000     0.00000
   -67.16508     0.00000     0.00000     0.00000
   -67.15308     0.00000     0.00000     0.00000
   -67.14108     0.00000     0.00000     0.00000
   -67.12908     0.00000     0.00000     0.00000
   -67.11808     0.00000     0.00000     0.00000
   -67.10608     0.00000     0.00000     0.00000
   -67.09408     0.00000     0.00000     0.00000
   -67.08208     0.00000     0.00000     0.00000
   -67.07008     0.00000     0.00000     0.00000
   -67.05808     0.00000     0.00000     0.00000
   -67.04608     0.00000     0.00000     0.00000
   -67.03508     0.00000     0.00000     0.00000
   -67.02308     0.00000     0.00000     0.00000
   -67.01108     0.00000     0.00000     0.00000
   -66.99908     0.00000     0.00000     0.00000
   -66.98708     0.00000     0.00000     0.00000
   -66.97508     0.00000     0.00000     0.00000
   -66.96408     0.00000     0.00000     0.00000
   -66.95208     0.00000     0.00000     0.00000
   -66.94008     0.00000     0.00000     0.00000
   -66.92808     0.00000     0.00000     0.00000
   -66.91608     0.00000     0.00000     0.00000
   -66.90408     0.00000     0.00000     0.00000
   -66.89308     0.00000     0.00000     0.00000
   -66.88108     0.00000     0.00000     0.00000
   -66.86908     0.00000     0.00000     0.00000
   -66.85708     0.00000     0.00000     0.00000
   -66.84508     0.00000     0.00000     0.00000
   -66.83308     0.00000     0.00000     0.00000
   -66.82108     0.00000     0.00000     0.00000
   -66.81008     0.00000     0.00000     0.00000
   -66.79808     0.00000     0.00000     0.00000
   -66.78608     0.00000     0.00000     0.00000
   -66.77408     0.00000     0.00000     0.00000
   -66.76208     0.00000     0.00000     0.00000
   -66.75008     0.00000     0.00000     0.00000
   -66.73908     0.00000     0.00000     0.00000
   -66.72708     0.00000     0.00000     0.00000
   -66.71508     0.00000     0.00000     0.00000
   -66.70308     0.00000     0.00000     0.00000
   -66.69108     0.00000     0.00000     0.00000
   -66.67908     0.00000     0.00000     0.00000
   -66.66708     0.00000     0.00000     0.00000
   -66.65608     0.00000     0.00000     0.00000
   -66.64408     0.00000     0.00000     0.00000
   -66.63208     0.00000     0.00000     0.00000
   -66.62008     0.00000     0.00000     0.00000
   -66.60808     0.00000     0.00000     0.00000
   -66.59608     0.00000     0.00000     0.00000
   -66.58508     0.00000     0.00000     0.00000
   -66.57308     0.00000     0.00000     0.00000
   -66.56108     0.00000     0.00000     0.00000
   -66.54908     0.00000     0.00000     0.00000
   -66.53708     0.00000     0.00000     0.00000
   -66.52508     0.00000     0.00000     0.00000
   -66.51408     0.00000     0.00000     0.00000
   -66.50208     0.00000     0.00000     0.00000
   -66.49008     0.00000     0.00000     0.00000
   -66.47808     0.00000     0.00000     0.00000
   -66.46608     0.00000     0.00000     0.00000
   -66.45408     0.00000     0.00000     0.00000
   -66.44208     0.00000     0.00000     0.00000
   -66.43108     0.00000     0.00000     0.00000
   -66.41908     0.00000     0.00000     0.00000
   -66.40708     0.00000     0.00000     0.00000
   -66.39508     0.00000     0.00000     0.00000
   -66.38308     0.00000     0.00000     0.00000
   -66.37108     0.00000     0.00000     0.00000
   -66.36008     0.00000     0.00000     0.00000
   -66.34808     0.00000     0.00000     0.00000
   -66.33608     0.00000     0.00000     0.00000
   -66.32408     0.00000     0.00000     0.00000
   -66.31208     0.00000     0.00000     0.00000
   -66.30008     0.00000     0.00000     0.00000
   -66.28808     0.00000     0.00000     0.00000
   -66.27708     0.00000     0.00000     0.00000
   -66.26508     0.00000     0.00000     0.00000
   -66.25308     0.00000     0.00000     0.00000
   -66.24108     0.00000     0.00000     0.00000
   -66.22908     0.00000     0.00000     0.00000
   -66.21708     0.00000     0.00000     0.00000
   -66.20608     0.00000     0.00000     0.00000
   -66.19408     0.00000     0.00000     0.00000
   -66.18208     0.00000     0.00000     0.00000
   -66.17008     0.00000     0.00000     0.00000
   -66.15808     0.00000     0.00000     0.00000
   -66.14608     0.00000     0.00000     0.00000
   -66.13508     0.00000     0.00000     0.00000
   -66.12308     0.00000     0.00000     0.00000
   -66.11108     0.00000     0.00000     0.00000
   -66.09908     0.00000     0.00000     0.00000
   -66.08708     0.00000     0.00000     0.00000
   -66.07508     0.00000     0.00000     0.00000
   -66.06308     0.00000     0.00000     0.00000
   -66.05208     0.00000     0.00000     0.00000
   -66.04008     0.00000     0.00000     0.00000
   -66.02808     0.00000     0.00000     0.00000
   -66.01608     0.00000     0.00000     0.00000
   -66.00408     0.00000     0.00000     0.00000
   -65.99208     0.00000     0.00000     0.00000
   -65.98108     0.00000     0.00000     0.00000
   -65.96908     0.00000     0.00000     0.00000
   -65.95708     0.00000     0.00000     0.00000
   -65.94508     0.00000     0.00000     0.00000
   -65.93308     0.00000     0.00000     0.00000
   -65.92108     0.00000     0.00000     0.00000
   -65.90908     0.00000     0.00000     0.00000
   -65.89808     0.00000     0.00000     0.00000
   -65.88608     0.00000     0.00000     0.00000
   -65.87408     0.00000     0.00000     0.00000
   -65.86208     0.00000     0.00000     0.00000
   -65.85008     0.00000     0.00000     0.00000
   -65.83808     0.00000     0.00000     0.00000
   -65.82708     0.00000     0.00000     0.00000
   -65.81508     0.00000     0.00000     0.00000
   -65.80308     0.00000     0.00000     0.00000
   -65.79108     0.00000     0.00000     0.00000
   -65.77908     0.00000     0.00000     0.00000
   -65.76708     0.00000     0.00000     0.00000
   -65.75608     0.00000     0.00000     0.00000
   -65.74408     0.00000     0.00000     0.00000
   -65.73208     0.00000     0.00000     0.00000
   -65.72008     0.00000     0.00000     0.00000
   -65.70808     0.00000     0.00000     0.00000
   -65.69608     0.00000     0.00000     0.00000
   -65.68408     0.00000     0.00000     0.00000
   -65.67308     0.00000     0.00000     0.00000
   -65.66108     0.00000     0.00000     0.00000
   -65.64908     0.00000     0.00000     0.00000
   -65.63708     0.00000     0.00000     0.00000
   -65.62508     0.00000     0.00000     0.00000
   -65.61308     0.00000     0.00000     0.00000
   -65.60208     0.00000     0.00000     0.00000
   -65.59008     0.00000     0.00000     0.00000
   -65.57808     0.00000     0.00000     0.00000
   -65.56608     0.00000     0.00000     0.00000
   -65.55408     0.00000     0.00000     0.00000
   -65.54208     0.00000     0.00000     0.00000
   -65.53108     0.00000     0.00000     0.00000
   -65.51908     0.00000     0.00000     0.00000
   -65.50708     0.00000     0.00000     0.00000
   -65.49508     0.00000     0.00000     0.00000
   -65.48308     0.00000     0.00000     0.00000
   -65.47108     0.00000     0.00000     0.00000
   -65.45908     0.00000     0.00000     0.00000
   -65.44808     0.00000     0.00000     0.00000
   -65.43608     0.00000     0.00000     0.00000
   -65.42408     0.00000     0.00000     0.00000
   -65.41208     0.00000     0.00000     0.00000
   -65.40008     0.00000     0.00000     0.00000
   -65.38808     0.00000     0.00000     0.00000
   -65.37708     0.00000     0.00000     0.00000
   -65.36508     0.00000     0.00000     0.00000
   -65.35308     0.00000     0.00000     0.00000
   -65.34108     0.00000     0.00000     0.00000
   -65.32908     0.00000     0.00000     0.00000
   -65.31708     0.00000     0.00000     0.00000
   -65.30508     0.00000     0.00000     0.00000
   -65.29408     0.00000     0.00000     0.00000
   -65.28208     0.00000     0.00000     0.00000
   -65.27008     0.00000     0.00000     0.00000
   -65.25808     0.00000     0.00000     0.00000
   -65.24608     0.00000     0.00000     0.00000
   -65.23408     0.00000     0.00000     0.00000
   -65.22308     0.00000     0.00000     0.00000
   -65.21108     0.00000     0.00000     0.00000
   -65.19908     0.00000     0.00000     0.00000
   -65.18708     0.00000     0.00000     0.00000
   -65.17508     0.00000     0.00000     0.00000
   -65.16308     0.00000     0.00000     0.00000
   -65.15208     0.00000     0.00000     0.00000
   -65.14008     0.00000     0.00000     0.00000
   -65.12808     0.00000     0.00000     0.00000
   -65.11608     0.00000     0.00000     0.00000
   -65.10408     0.00000     0.00000     0.00000
   -65.09208     0.00000     0.00000     0.00000
   -65.08008     0.00000     0.00000     0.00000
   -65.06908     0.00000     0.00000     0.00000
   -65.05708     0.00000     0.00000     0.00000
   -65.04508     0.00000     0.00000     0.00000
   -65.03308     0.00000     0.00000     0.00000
   -65.02108     0.00000     0.00000     0.00000
   -65.00908     0.00000     0.00000     0.00000
   -64.99808     0.00000     0.00000     0.00000
   -64.98608     0.00000     0.00000     0.00000
   -64.97408     0.00000     0.00000     0.00000
   -64.96208     0.00000     0.00000     0.00000
   -64.95008     0.00000     0.00000     0.00000
   -64.93808     0.00000     0.00000     0.00000
   -64.92608     0.00000     0.00000     0.00000
   -64.91508     0.00000     0.00000     0.00000
   -64.90308     0.00000     0.00000     0.00000
   -64.89108     0.00000     0.00000     0.00000
   -64.87908     0.00000     0.00000     0.00000
   -64.86708     0.00000     0.00000     0.00000
   -64.85508     0.00000     0.00000     0.00000
   -64.84408     0.00000     0.00000     0.00000
   -64.83208     0.00000     0.00000     0.00000
   -64.82008     0.00000     0.00000     0.00000
   -64.80808     0.00000     0.00000     0.00000
   -64.79608     0.00000     0.00000     0.00000
   -64.78408     0.00000     0.00000     0.00000
   -64.77308     0.00000     0.00000     0.00000
   -64.76108     0.00000     0.00000     0.00000
   -64.74908     0.00000     0.00000     0.00000
   -64.73708     0.00000     0.00000     0.00000
   -64.72508     0.00000     0.00000     0.00000
   -64.71308     0.00000     0.00000     0.00000
   -64.70108     0.00000     0.00000     0.00000
   -64.69008     0.00000     0.00000     0.00000
   -64.67808     0.00000     0.00000     0.00000
   -64.66608     0.00000     0.00000     0.00000
   -64.65408     0.00000     0.00000     0.00000
   -64.64208     0.00000     0.00000     0.00000
   -64.63008     0.00000     0.00000     0.00000
   -64.61908     0.00000     0.00000     0.00000
   -64.60708     0.00000     0.00000     0.00000
   -64.59508     0.00000     0.00000     0.00000
   -64.58308     0.00000     0.00000     0.00000
   -64.57108     0.00000     0.00000     0.00000
   -64.55908     0.00000     0.00000     0.00000
   -64.54808     0.00000     0.00000     0.00000
   -64.53608     0.00000     0.00000     0.00000
   -64.52408     0.00000     0.00000     0.00000
   -64.51208     0.00000     0.00000     0.00000
   -64.50008     0.00000     0.00000     0.00000
   -64.48808     0.00000     0.00000     0.00000
   -64.47608     0.00000     0.00000     0.00000
   -64.46508     0.00000     0.00000     0.00000
   -64.45308     0.00000     0.00000     0.00000
   -64.44108     0.00000     0.00000     0.00000
   -64.42908     0.00000     0.00000     0.00000
   -64.41708     0.00000     0.00000     0.00000
   -64.40508     0.00000     0.00000     0.00000
   -64.39408     0.00000     0.00000     0.00000
   -64.38208     0.00000     0.00000     0.00000
   -64.37008     0.00000     0.00000     0.00000
   -64.35808     0.00000     0.00000     0.00000
   -64.34608     0.00000     0.00000     0.00000
   -64.33408     0.00000     0.00000     0.00000
   -64.32208     0.00000     0.00000     0.00000
   -64.31108     0.00000     0.00000     0.00000
   -64.29908     0.00000     0.00000     0.00000
   -64.28708     0.00000     0.00000     0.00000
   -64.27508     0.00000     0.00000     0.00000
   -64.26308     0.00000     0.00000     0.00000
   -64.25108     0.00000     0.00000     0.00000
   -64.24008     0.00000     0.00000     0.00000
   -64.22808     0.00000     0.00000     0.00000
   -64.21608     0.00000     0.00000     0.00000
   -64.20408     0.00000     0.00000     0.00000
   -64.19208     0.00000     0.00000     0.00000
   -64.18008     0.00000     0.00000     0.00000
   -64.16908     0.00000     0.00000     0.00000
   -64.15708     0.00000     0.00000     0.00000
   -64.14508     0.00000     0.00000     0.00000
   -64.13308     0.00000     0.00000     0.00000
   -64.12108     0.00000     0.00000     0.00000
   -64.10908     0.00000     0.00000     0.00000
   -64.09708     0.00000     0.00000     0.00000
   -64.08608     0.00000     0.00000     0.00000
   -64.07408     0.00000     0.00000     0.00000
   -64.06208     0.00000     0.00000     0.00000
   -64.05008     0.00000     0.00000     0.00000
   -64.03808     0.00000     0.00000     0.00000
   -64.02608     0.00000     0.00000     0.00000
   -64.01508     0.00000     0.00000     0.00000
   -64.00308     0.00000     0.00000     0.00000
   -63.99108     0.00000     0.00000     0.00000
   -63.97908     0.00000     0.00000     0.00000
   -63.96708     0.00000     0.00000     0.00000
   -63.95508     0.00000     0.00000     0.00000
   -63.94308     0.00000     0.00000     0.00000
   -63.93208     0.00000     0.00000     0.00000
   -63.92008     0.00000     0.00000     0.00000
   -63.90808     0.00000     0.00000     0.00000
   -63.89608     0.00000     0.00000     0.00000
   -63.88408     0.00000     0.00000     0.00000
   -63.87208     0.00000     0.00000     0.00000
   -63.86108     0.00000     0.00000     0.00000
   -63.84908     0.00000     0.00000     0.00000
   -63.83708     0.00000     0.00000     0.00000
   -63.82508     0.00000     0.00000     0.00000
   -63.81308     0.00000     0.00000     0.00000
   -63.80108     0.00000     0.00000     0.00000
   -63.79008     0.00000     0.00000     0.00000
   -63.77808     0.00000     0.00000     0.00000
   -63.76608     0.00000     0.00000     0.00000
   -63.75408     0.00000     0.00000     0.00000
   -63.74208     0.00000     0.00000     0.00000
   -63.73008     0.00000     0.00000     0.00000
   -63.71808     0.00000     0.00000     0.00000
   -63.70708     0.00000     0.00000     0.00000
   -63.69508     0.00000     0.00000     0.00000
   -63.68308     0.00000     0.00000     0.00000
   -63.67108     0.00000     0.00000     0.00000
   -63.65908     0.00000     0.00000     0.00000
   -63.64708     0.00000     0.00000     0.00000
   -63.63608     0.00000     0.00000     0.00000
   -63.62408     0.00000     0.00000     0.00000
   -63.61208     0.00000     0.00000     0.00000
   -63.60008     0.00000     0.00000     0.00000
   -63.58808     0.00000     0.00000     0.00000
   -63.57608     0.00000     0.00000     0.00000
   -63.56408     0.00000     0.00000     0.00000
   -63.55308     0.00000     0.00000     0.00000
   -63.54108     0.00000     0.00000     0.00000
   -63.52908     0.00000     0.00000     0.00000
   -63.51708     0.00000     0.00000     0.00000
   -63.50508     0.00000     0.00000     0.00000
   -63.49308     0.00000     0.00000     0.00000
   -63.48208     0.00000     0.00000     0.00000
   -63.47008     0.00000     0.00000     0.00000
   -63.45808     0.00000     0.00000     0.00000
   -63.44608     0.00000     0.00000     0.00000
   -63.43408     0.00000     0.00000     0.00000
   -63.42208     0.00000     0.00000     0.00000
   -63.41108     0.00000     0.00000     0.00000
   -63.39908     0.00000     0.00000     0.00000
   -63.38708     0.00000     0.00000     0.00000
   -63.37508     0.00000     0.00000     0.00000
   -63.36308     0.00000     0.00000     0.00000
   -63.35108     0.00000     0.00000     0.00000
   -63.33908     0.00000     0.00000     0.00000
   -63.32808     0.00000     0.00000     0.00000
   -63.31608     0.00000     0.00000     0.00000
   -63.30408     0.00000     0.00000     0.00000
   -63.29208     0.00000     0.00000     0.00000
   -63.28008     0.00000     0.00000     0.00000
   -63.26808     0.00000     0.00000     0.00000
   -63.25708     0.00000     0.00000     0.00000
   -63.24508     0.00000     0.00000     0.00000
   -63.23308     0.00000     0.00000     0.00000
   -63.22108     0.00000     0.00000     0.00000
   -63.20908     0.00000     0.00000     0.00000
   -63.19708     0.00000     0.00000     0.00000
   -63.18608     0.00000     0.00000     0.00000
   -63.17408     0.00000     0.00000     0.00000
   -63.16208     0.00000     0.00000     0.00000
   -63.15008     0.00000     0.00000     0.00000
   -63.13808     0.00000     0.00000     0.00000
   -63.12608     0.00000     0.00000     0.00000
   -63.11408     0.00000     0.00000     0.00000
   -63.10308     0.00000     0.00000     0.00000
   -63.09108     0.00000     0.00000     0.00000
   -63.07908     0.00000     0.00000     0.00000
   -63.06708     0.00000     0.00000     0.00000
   -63.05508     0.00000     0.00000     0.00000
   -63.04308     0.00000     0.00000     0.00000
   -63.03208     0.00000     0.00000     0.00000
   -63.02008     0.00000     0.00000     0.00000
   -63.00808     0.00000     0.00000     0.00000
   -62.99608     0.00000     0.00000     0.00000
   -62.98408     0.00000     0.00000     0.00000
   -62.97208     0.00000     0.00000     0.00000
   -62.96008     0.00000     0.00000     0.00000
   -62.94908     0.00000     0.00000     0.00000
   -62.93708     0.00000     0.00000     0.00000
   -62.92508     0.00000     0.00000     0.00000
   -62.91308     0.00000     0.00000     0.00000
   -62.90108     0.00000     0.00000     0.00000
   -62.88908     0.00000     0.00000     0.00000
   -62.87808     0.00000     0.00000     0.00000
   -62.86608     0.00000     0.00000     0.00000
   -62.85408     0.00000     0.00000     0.00000
   -62.84208     0.00000     0.00000     0.00000
   -62.83008     0.00000     0.00000     0.00000
   -62.81808     0.00000     0.00000     0.00000
   -62.80708     0.00000     0.00000     0.00000
   -62.79508     0.00000     0.00000     0.00000
   -62.78308     0.00000     0.00000     0.00000
   -62.77108     0.00000     0.00000     0.00000
   -62.75908     0.00000     0.00000     0.00000
   -62.74708     0.00000     0.00000     0.00000
   -62.73508     0.00000     0.00000     0.00000
   -62.72408     0.00000     0.00000     0.00000
   -62.71208     0.00000     0.00000     0.00000
   -62.70008     0.00000     0.00000     0.00000
   -62.68808     0.00000     0.00000     0.00000
   -62.67608     0.00000     0.00000     0.00000
   -62.66408     0.00000     0.00000     0.00000
   -62.65308     0.00000     0.00000     0.00000
   -62.64108     0.00000     0.00000     0.00000
   -62.62908     0.00000     0.00000     0.00000
   -62.61708     0.00000     0.00000     0.00000
   -62.60508     0.00000     0.00000     0.00000
   -62.59308     0.00000     0.00000     0.00000
   -62.58108     0.00000     0.00000     0.00000
   -62.57008     0.00000     0.00000     0.00000
   -62.55808     0.00000     0.00000     0.00000
   -62.54608     0.00000     0.00000     0.00000
   -62.53408     0.00000     0.00000     0.00000
   -62.52208     0.00000     0.00000     0.00000
   -62.51008     0.00000     0.00000     0.00000
   -62.49908     0.00000     0.00000     0.00000
   -62.48708     0.00000     0.00000     0.00000
   -62.47508     0.00000     0.00000     0.00000
   -62.46308     0.00000     0.00000     0.00000
   -62.45108     0.00000     0.00000     0.00000
   -62.43908     0.00000     0.00000     0.00000
   -62.42808     0.00000     0.00000     0.00000
   -62.41608     0.00000     0.00000     0.00000
   -62.40408     0.00000     0.00000     0.00000
   -62.39208     0.00000     0.00000     0.00000
   -62.38008     0.00000     0.00000     0.00000
   -62.36808     0.00000     0.00000     0.00000
   -62.35608     0.00000     0.00000     0.00000
   -62.34508     0.00000     0.00000     0.00000
   -62.33308     0.00000     0.00000     0.00000
   -62.32108     0.00000     0.00000     0.00000
   -62.30908     0.00000     0.00000     0.00000
   -62.29708     0.00000     0.00000     0.00000
   -62.28508     0.00000     0.00000     0.00000
   -62.27408     0.00000     0.00000     0.00000
   -62.26208     0.00000     0.00000     0.00000
   -62.25008     0.00000     0.00000     0.00000
   -62.23808     0.00000     0.00000     0.00000
   -62.22608     0.00000     0.00000     0.00000
   -62.21408     0.00000     0.00000     0.00000
   -62.20308     0.00000     0.00000     0.00000
   -62.19108     0.00000     0.00000     0.00000
   -62.17908     0.00000     0.00000     0.00000
   -62.16708     0.00000     0.00000     0.00000
   -62.15508     0.00000     0.00000     0.00000
   -62.14308     0.00000     0.00000     0.00000
   -62.13108     0.00000     0.00000     0.00000
   -62.12008     0.00000     0.00000     0.00000
   -62.10808     0.00000     0.00000     0.00000
   -62.09608     0.00000     0.00000     0.00000
   -62.08408     0.00000     0.00000     0.00000
   -62.07208     0.00000     0.00000     0.00000
   -62.06008     0.00000     0.00000     0.00000
   -62.04908     0.00000     0.00000     0.00000
   -62.03708     0.00000     0.00000     0.00000
   -62.02508     0.00000     0.00000     0.00000
   -62.01308     0.00000     0.00000     0.00000
   -62.00108     0.00000     0.00000     0.00000
   -61.98908     0.00000     0.00000     0.00000
   -61.97708     0.00000     0.00000     0.00000
   -61.96608     0.00000     0.00000     0.00000
   -61.95408     0.00000     0.00000     0.00000
   -61.94208     0.00000     0.00000     0.00000
   -61.93008     0.00000     0.00000     0.00000
   -61.91808     0.00000     0.00000     0.00000
   -61.90608     0.00000     0.00000     0.00000
   -61.89508     0.00000     0.00000     0.00000
   -61.88308     0.00000     0.00000     0.00000
   -61.87108     0.00000     0.00000     0.00000
   -61.85908     0.00000     0.00000     0.00000
   -61.84708     0.00000     0.00000     0.00000
   -61.83508     0.00000     0.00000     0.00000
   -61.82408     0.00000     0.00000     0.00000
   -61.81208     0.00000     0.00000     0.00000
   -61.80008     0.00000     0.00000     0.00000
   -61.78808     0.00000     0.00000     0.00000
   -61.77608     0.00000     0.00000     0.00000
   -61.76408     0.00000     0.00000     0.00000
   -61.75208     0.00000     0.00000     0.00000
   -61.74108     0.00000     0.00000     0.00000
   -61.72908     0.00000     0.00000     0.00000
   -61.71708     0.00000     0.00000     0.00000
   -61.70508     0.00000     0.00000     0.00000
   -61.69308     0.00000     0.00000     0.00000
   -61.68108     0.00000     0.00000     0.00000
   -61.67008     0.00000     0.00000     0.00000
   -61.65808     0.00000     0.00000     0.00000
   -61.64608     0.00000     0.00000     0.00000
   -61.63408     0.00000     0.00000     0.00000
   -61.62208     0.00000     0.00000     0.00000
   -61.61008     0.00000     0.00000     0.00000
   -61.59808     0.00000     0.00000     0.00000
   -61.58708     0.00000     0.00000     0.00000
   -61.57508     0.00000     0.00000     0.00000
   -61.56308     0.00000     0.00000     0.00000
   -61.55108     0.00000     0.00000     0.00000
   -61.53908     0.00000     0.00000     0.00000
   -61.52708     0.00000     0.00000     0.00000
   -61.51608     0.00000     0.00000     0.00000
   -61.50408     0.00000     0.00000     0.00000
   -61.49208     0.00000     0.00000     0.00000
   -61.48008     0.00000     0.00000     0.00000
   -61.46808     0.00000     0.00000     0.00000
   -61.45608     0.00000     0.00000     0.00000
   -61.44508     0.00000     0.00000     0.00000
   -61.43308     0.00000     0.00000     0.00000
   -61.42108     0.00000     0.00000     0.00000
   -61.40908     0.00000     0.00000     0.00000
   -61.39708     0.00000     0.00000     0.00000
   -61.38508     0.00000     0.00000     0.00000
   -61.37308     0.00000     0.00000     0.00000
   -61.36208     0.00000     0.00000     0.00000
   -61.35008     0.00000     0.00000     0.00000
   -61.33808     0.00000     0.00000     0.00000
   -61.32608     0.00000     0.00000     0.00000
   -61.31408     0.00000     0.00000     0.00000
   -61.30208     0.00000     0.00000     0.00000
   -61.29108     0.00925   168.04294     0.01282
   -61.27908     0.00000     0.00000     0.00000
   -61.26708     0.00000     0.00000     0.00000
   -61.25508     0.01903   190.96391     0.00830
   -61.24308     0.04169   417.89287     0.01816
   -61.23108     0.06966   677.65216     0.03298
   -61.21908     0.00108    10.37501     0.00051
   -61.20808     0.16004  1583.28386     0.07583
   -61.19608     0.03281   336.68530     0.01254
   -61.18408     0.03457   371.57192     0.01460
