     #Energy       W_all      Mo_all      Ti_all      Rh_all
   -77.42182     0.00000     0.00000     0.00000     0.00000
   -77.41082     0.00000     0.00000     0.00000     0.00000
   -77.39982     0.00000     0.00000     0.00000     0.00000
   -77.38882     0.00000     0.00000     0.00000     0.00000
   -77.37782     0.00000     0.00000     0.00000     0.00000
   -77.36682     0.00000     0.00000     0.00000     0.00000
   -77.35582     0.00000     0.00000     0.00000     0.00000
   -77.34482     0.00000     0.00000     0.00000     0.00000
   -77.33382     0.00000     0.00000     0.00000     0.00000
   -77.32282     0.00000     0.00000     0.00000     0.00000
   -77.31182     0.00000     0.00000     0.00000     0.00000
   -77.30082     0.00000     0.00000     0.00000     0.00000
   -77.28982     0.00000     0.00000     0.00000     0.00000
   -77.27882     0.00000     0.00000     0.00000     0.00000
   -77.26782     0.00000     0.00000     0.00000     0.00000
   -77.25582     0.00000     0.00000     0.00000     0.00000
   -77.24482     0.00000     0.00000     0.00000     0.00000
   -77.23382     0.00000     0.00000     0.00000     0.00000
   -77.22282     0.00000     0.00000     0.00000     0.00000
   -77.21182     0.00000     0.00000     0.00000     0.00000
   -77.20082     0.00000     0.00000     0.00000     0.00000
   -77.18982     0.00000     0.00000     0.00000     0.00000
   -77.17882     0.00000     0.00000     0.00000     0.00000
   -77.16782     0.00000     0.00000     0.00000     0.00000
   -77.15682     0.00000     0.00000     0.00000     0.00000
   -77.14582     0.00000     0.00000     0.00000     0.00000
   -77.13482     0.00000     0.00000     0.00000     0.00000
   -77.12382     0.00000     0.00000     0.00000     0.00000
   -77.11282     0.00000     0.00000     0.00000     0.00000
   -77.10182     0.00000     0.00000     0.00000     0.00000
   -77.09082     0.00000     0.00000     0.00000     0.00000
   -77.07982     0.00000     0.00000     0.00000     0.00000
   -77.06882     0.00000     0.00000     0.00000     0.00000
   -77.05782     0.00000     0.00000     0.00000     0.00000
   -77.04682     0.00000     0.00000     0.00000     0.00000
   -77.03582     0.00000     0.00000     0.00000     0.00000
   -77.02482     0.00000     0.00000     0.00000     0.00000
   -77.01382     0.00000     0.00000     0.00000     0.00000
   -77.00282     0.00000     0.00000     0.00000     0.00000
   -76.99182     0.00000     0.00000     0.00000     0.00000
   -76.98082     0.00000     0.00000     0.00000     0.00000
   -76.96982     0.00000     0.00000     0.00000     0.00000
   -76.95882     0.00000     0.00000     0.00000     0.00000
   -76.94782     0.00000     0.00000     0.00000     0.00000
   -76.93682     0.00000     0.00000     0.00000     0.00000
   -76.92582     0.00000     0.00000     0.00000     0.00000
   -76.91482     0.00000     0.00000     0.00000     0.00000
   -76.90382     0.00000     0.00000     0.00000     0.00000
   -76.89282     0.00000     0.00000     0.00000     0.00000
   -76.88182     0.00000     0.00000     0.00000     0.00000
   -76.87082     0.00000     0.00000     0.00000     0.00000
   -76.85982     0.00000     0.00000     0.00000     0.00000
   -76.84882     0.00000     0.00000     0.00000     0.00000
   -76.83782     0.00000     0.00000     0.00000     0.00000
   -76.82682     0.00000     0.00000     0.00000     0.00000
   -76.81582     0.00000     0.00000     0.00000     0.00000
   -76.80482     0.00000     0.00000     0.00000     0.00000
   -76.79382     0.00000     0.00000     0.00000     0.00000
   -76.78282     0.00000     0.00000     0.00000     0.00000
   -76.77182     0.00000     0.00000     0.00000     0.00000
   -76.76082     0.00000     0.00000     0.00000     0.00000
   -76.74982     0.00000     0.00000     0.00000     0.00000
   -76.73882     0.00000     0.00000     0.00000     0.00000
   -76.72782     0.00000     0.00000     0.00000     0.00000
   -76.71682     0.00000     0.00000     0.00000     0.00000
   -76.70582     0.00000     0.00000     0.00000     0.00000
   -76.69382     0.00000     0.00000     0.00000     0.00000
   -76.68282     0.00000     0.00000     0.00000     0.00000
   -76.67182     0.00000     0.00000     0.00000     0.00000
   -76.66082     0.00000     0.00000     0.00000     0.00000
   -76.64982     0.00000     0.00000     0.00000     0.00000
   -76.63882     0.00000     0.00000     0.00000     0.00000
   -76.62782     0.00000     0.00000     0.00000     0.00000
   -76.61682     0.00000     0.00000     0.00000     0.00000
   -76.60582     0.00000     0.00000     0.00000     0.00000
   -76.59482     0.00000     0.00000     0.00000     0.00000
   -76.58382     0.00000     0.00000     0.00000     0.00000
   -76.57282     0.00000     0.00000     0.00000     0.00000
   -76.56182     0.00000     0.00000     0.00000     0.00000
   -76.55082     0.00000     0.00000     0.00000     0.00000
   -76.53982     0.00000     0.00000     0.00000     0.00000
   -76.52882     0.00000     0.00000     0.00000     0.00000
   -76.51782     0.00000     0.00000     0.00000     0.00000
   -76.50682     0.00000     0.00000     0.00000     0.00000
   -76.49582     0.00000     0.00000     0.00000     0.00000
   -76.48482     0.00000     0.00000     0.00000     0.00000
   -76.47382     0.00000     0.00000     0.00000     0.00000
   -76.46282     0.00000     0.00000     0.00000     0.00000
   -76.45182     0.00000     0.00000     0.00000     0.00000
   -76.44082     0.00000     0.00000     0.00000     0.00000
   -76.42982     0.00000     0.00000     0.00000     0.00000
   -76.41882     0.00000     0.00000     0.00000     0.00000
   -76.40782     0.00000     0.00000     0.00000     0.00000
   -76.39682     0.00000     0.00000     0.00000     0.00000
   -76.38582     0.00000     0.00000     0.00000     0.00000
   -76.37482     0.00000     0.00000     0.00000     0.00000
   -76.36382     0.00000     0.00000     0.00000     0.00000
   -76.35282     0.00000     0.00000     0.00000     0.00000
   -76.34182     0.00000     0.00000     0.00000     0.00000
   -76.33082     0.00000     0.00000     0.00000     0.00000
   -76.31982     0.00000     0.00000     0.00000     0.00000
   -76.30882     0.00000     0.00000     0.00000     0.00000
   -76.29782     0.00000     0.00000     0.00000     0.00000
   -76.28682     0.00000     0.00000     0.00000     0.00000
   -76.27582     0.00000     0.00000     0.00000     0.00000
   -76.26482     0.00000     0.00000     0.00000     0.00000
   -76.25382     0.00000     0.00000     0.00000     0.00000
   -76.24282     0.00000     0.00000     0.00000     0.00000
   -76.23182     0.00000     0.00000     0.00000     0.00000
   -76.22082     0.00000     0.00000     0.00000     0.00000
   -76.20982     0.00000     0.00000     0.00000     0.00000
   -76.19882     0.00000     0.00000     0.00000     0.00000
   -76.18782     0.00000     0.00000     0.00000     0.00000
   -76.17682     0.00000     0.00000     0.00000     0.00000
   -76.16582     0.00000     0.00000     0.00000     0.00000
   -76.15482     0.00000     0.00000     0.00000     0.00000
   -76.14382     0.00000     0.00000     0.00000     0.00000
   -76.13182     0.00000     0.00000     0.00000     0.00000
   -76.12082     0.00000     0.00000     0.00000     0.00000
   -76.10982     0.00000     0.00000     0.00000     0.00000
   -76.09882     0.00000     0.00000     0.00000     0.00000
   -76.08782     0.00000     0.00000     0.00000     0.00000
   -76.07682     0.00000     0.00000     0.00000     0.00000
   -76.06582     0.00000     0.00000     0.00000     0.00000
   -76.05482     0.00000     0.00000     0.00000     0.00000
   -76.04382     0.00000     0.00000     0.00000     0.00000
   -76.03282     0.00000     0.00000     0.00000     0.00000
   -76.02182     0.00000     0.00000     0.00000     0.00000
   -76.01082     0.00000     0.00000     0.00000     0.00000
   -75.99982     0.00000     0.00000     0.00000     0.00000
   -75.98882     0.00000     0.00000     0.00000     0.00000
   -75.97782     0.00000     0.00000     0.00000     0.00000
   -75.96682     0.00000     0.00000     0.00000     0.00000
   -75.95582     0.00000     0.00000     0.00000     0.00000
   -75.94482     0.00000     0.00000     0.00000     0.00000
   -75.93382     0.00000     0.00000     0.00000     0.00000
   -75.92282     0.00000     0.00000     0.00000     0.00000
   -75.91182     0.00000     0.00000     0.00000     0.00000
   -75.90082     0.00000     0.00000     0.00000     0.00000
   -75.88982     0.00000     0.00000     0.00000     0.00000
   -75.87882     0.00000     0.00000     0.00000     0.00000
   -75.86782     0.00000     0.00000     0.00000     0.00000
   -75.85682     0.00000     0.00000     0.00000     0.00000
   -75.84582     0.00000     0.00000     0.00000     0.00000
   -75.83482     0.00000     0.00000     0.00000     0.00000
   -75.82382     0.00000     0.00000     0.00000     0.00000
   -75.81282     0.00000     0.00000     0.00000     0.00000
   -75.80182     0.00000     0.00000     0.00000     0.00000
   -75.79082     0.00000     0.00000     0.00000     0.00000
   -75.77982     0.00000     0.00000     0.00000     0.00000
   -75.76882     0.00000     0.00000     0.00000     0.00000
   -75.75782     0.00000     0.00000     0.00000     0.00000
   -75.74682     0.00000     0.00000     0.00000     0.00000
   -75.73582     0.00000     0.00000     0.00000     0.00000
   -75.72482     0.00000     0.00000     0.00000     0.00000
   -75.71382     0.00000     0.00000     0.00000     0.00000
   -75.70282     0.00000     0.00000     0.00000     0.00000
   -75.69182     0.00000     0.00000     0.00000     0.00000
   -75.68082     0.00000     0.00000     0.00000     0.00000
   -75.66982     0.00000     0.00000     0.00000     0.00000
   -75.65882     0.00000     0.00000     0.00000     0.00000
   -75.64782     0.00000     0.00000     0.00000     0.00000
   -75.63682     0.00000     0.00000     0.00000     0.00000
   -75.62582     0.00000     0.00000     0.00000     0.00000
   -75.61482     0.00000     0.00000     0.00000     0.00000
   -75.60382     0.00000     0.00000     0.00000     0.00000
   -75.59282     0.00000     0.00000     0.00000     0.00000
   -75.58082     0.00000     0.00000     0.00000     0.00000
   -75.56982     0.00000     0.00000     0.00000     0.00000
   -75.55882     0.00000     0.00000     0.00000     0.00000
   -75.54782     0.00000     0.00000     0.00000     0.00000
   -75.53682     0.00000     0.00000     0.00000     0.00000
   -75.52582     0.00000     0.00000     0.00000     0.00000
   -75.51482     0.00000     0.00000     0.00000     0.00000
   -75.50382     0.00000     0.00000     0.00000     0.00000
   -75.49282     0.00000     0.00000     0.00000     0.00000
   -75.48182     0.00000     0.00000     0.00000     0.00000
   -75.47082     0.00000     0.00000     0.00000     0.00000
   -75.45982     0.00000     0.00000     0.00000     0.00000
   -75.44882     0.00000     0.00000     0.00000     0.00000
   -75.43782     0.00000     0.00000     0.00000     0.00000
   -75.42682     0.00000     0.00000     0.00000     0.00000
   -75.41582     0.00000     0.00000     0.00000     0.00000
   -75.40482     0.00000     0.00000     0.00000     0.00000
   -75.39382     0.00000     0.00000     0.00000     0.00000
   -75.38282     0.00000     0.00000     0.00000     0.00000
   -75.37182     0.00000     0.00000     0.00000     0.00000
   -75.36082     0.00000     0.00000     0.00000     0.00000
   -75.34982     0.00000     0.00000     0.00000     0.00000
   -75.33882     0.00000     0.00000     0.00000     0.00000
   -75.32782     0.00000     0.00000     0.00000     0.00000
   -75.31682     0.00000     0.00000     0.00000     0.00000
   -75.30582     0.00000     0.00000     0.00000     0.00000
   -75.29482     0.00000     0.00000     0.00000     0.00000
   -75.28382     0.00000     0.00000     0.00000     0.00000
   -75.27282     0.00000     0.00000     0.00000     0.00000
   -75.26182     0.00000     0.00000     0.00000     0.00000
   -75.25082     0.00000     0.00000     0.00000     0.00000
   -75.23982     0.00000     0.00000     0.00000     0.00000
   -75.22882     0.00000     0.00000     0.00000     0.00000
   -75.21782     0.00000     0.00000     0.00000     0.00000
   -75.20682     0.00000     0.00000     0.00000     0.00000
   -75.19582     0.00000     0.00000     0.00000     0.00000
   -75.18482     0.00000     0.00000     0.00000     0.00000
   -75.17382     0.00000     0.00000     0.00000     0.00000
   -75.16282     0.00000     0.00000     0.00000     0.00000
   -75.15182     0.00000     0.00000     0.00000     0.00000
   -75.14082     0.00000     0.00000     0.00000     0.00000
   -75.12982     0.00000     0.00000     0.00000     0.00000
   -75.11882     0.00000     0.00000     0.00000     0.00000
   -75.10782     0.00000     0.00000     0.00000     0.00000
   -75.09682     0.00000     0.00000     0.00000     0.00000
   -75.08582     0.00000     0.00000     0.00000     0.00000
   -75.07482     0.00000     0.00000     0.00000     0.00000
   -75.06382     0.00000     0.00000     0.00000     0.00000
   -75.05282     0.00000     0.00000     0.00000     0.00000
   -75.04182     0.00000     0.00000     0.00000     0.00000
   -75.03082     0.00000     0.00000     0.00000     0.00000
   -75.01882     0.00000     0.00000     0.00000     0.00000
   -75.00782     0.00000     0.00000     0.00000     0.00000
   -74.99682     0.00000     0.00000     0.00000     0.00000
   -74.98582     0.00000     0.00000     0.00000     0.00000
   -74.97482     0.00000     0.00000     0.00000     0.00000
   -74.96382     0.00000     0.00000     0.00000     0.00000
   -74.95282     0.00000     0.00000     0.00000     0.00000
   -74.94182     0.00000     0.00000     0.00000     0.00000
   -74.93082     0.00000     0.00000     0.00000     0.00000
   -74.91982     0.00000     0.00000     0.00000     0.00000
   -74.90882     0.00000     0.00000     0.00000     0.00000
   -74.89782     0.00000     0.00000     0.00000     0.00000
   -74.88682     0.00000     0.00000     0.00000     0.00000
   -74.87582     0.00000     0.00000     0.00000     0.00000
   -74.86482     0.00000     0.00000     0.00000     0.00000
   -74.85382     0.00000     0.00000     0.00000     0.00000
   -74.84282     0.00000     0.00000     0.00000     0.00000
   -74.83182     0.00000     0.00000     0.00000     0.00000
   -74.82082     0.00000     0.00000     0.00000     0.00000
   -74.80982     0.00000     0.00000     0.00000     0.00000
   -74.79882     0.00000     0.00000     0.00000     0.00000
   -74.78782     0.00000     0.00000     0.00000     0.00000
   -74.77682     0.00000     0.00000     0.00000     0.00000
   -74.76582     0.00000     0.00000     0.00000     0.00000
   -74.75482     0.00000     0.00000     0.00000     0.00000
   -74.74382     0.00000     0.00000     0.00000     0.00000
   -74.73282     0.00000     0.00000     0.00000     0.00000
   -74.72182     0.00000     0.00000     0.00000     0.00000
   -74.71082     0.00000     0.00000     0.00000     0.00000
   -74.69982     0.00000     0.00000     0.00000     0.00000
   -74.68882     0.00000     0.00000     0.00000     0.00000
   -74.67782     0.00000     0.00000     0.00000     0.00000
   -74.66682     0.00000     0.00000     0.00000     0.00000
   -74.65582     0.00000     0.00000     0.00000     0.00000
   -74.64482     0.00000     0.00000     0.00000     0.00000
   -74.63382     0.00000     0.00000     0.00000     0.00000
   -74.62282     0.00000     0.00000     0.00000     0.00000
   -74.61182     0.00000     0.00000     0.00000     0.00000
   -74.60082     0.00000     0.00000     0.00000     0.00000
   -74.58982     0.00000     0.00000     0.00000     0.00000
   -74.57882     0.00000     0.00000     0.00000     0.00000
   -74.56782     0.00000     0.00000     0.00000     0.00000
   -74.55682     0.00000     0.00000     0.00000     0.00000
   -74.54582     0.00000     0.00000     0.00000     0.00000
   -74.53482     0.00000     0.00000     0.00000     0.00000
   -74.52382     0.00000     0.00000     0.00000     0.00000
   -74.51282     0.00000     0.00000     0.00000     0.00000
   -74.50182     0.00000     0.00000     0.00000     0.00000
   -74.49082     0.00000     0.00000     0.00000     0.00000
   -74.47982     0.00000     0.00000     0.00000     0.00000
   -74.46882     0.00000     0.00000     0.00000     0.00000
   -74.45682     0.00000     0.00000     0.00000     0.00000
   -74.44582     0.00000     0.00000     0.00000     0.00000
   -74.43482     0.00000     0.00000     0.00000     0.00000
   -74.42382     0.00000     0.00000     0.00000     0.00000
   -74.41282     0.00000     0.00000     0.00000     0.00000
   -74.40182     0.00000     0.00000     0.00000     0.00000
   -74.39082     0.00000     0.00000     0.00000     0.00000
   -74.37982     0.00000     0.00000     0.00000     0.00000
   -74.36882     0.00000     0.00000     0.00000     0.00000
   -74.35782     0.00000     0.00000     0.00000     0.00000
   -74.34682     0.00000     0.00000     0.00000     0.00000
   -74.33582     0.00000     0.00000     0.00000     0.00000
   -74.32482     0.00000     0.00000     0.00000     0.00000
   -74.31382     0.00000     0.00000     0.00000     0.00000
   -74.30282     0.00000     0.00000     0.00000     0.00000
   -74.29182     0.00000     0.00000     0.00000     0.00000
   -74.28082     0.00000     0.00000     0.00000     0.00000
   -74.26982     0.00000     0.00000     0.00000     0.00000
   -74.25882     0.00000     0.00000     0.00000     0.00000
   -74.24782     0.00000     0.00000     0.00000     0.00000
   -74.23682     0.00000     0.00000     0.00000     0.00000
   -74.22582     0.00000     0.00000     0.00000     0.00000
   -74.21482     0.00000     0.00000     0.00000     0.00000
   -74.20382     0.00000     0.00000     0.00000     0.00000
   -74.19282     0.00000     0.00000     0.00000     0.00000
   -74.18182     0.00000     0.00000     0.00000     0.00000
   -74.17082     0.00000     0.00000     0.00000     0.00000
   -74.15982     0.00000     0.00000     0.00000     0.00000
   -74.14882     0.00000     0.00000     0.00000     0.00000
   -74.13782     0.00000     0.00000     0.00000     0.00000
   -74.12682     0.00000     0.00000     0.00000     0.00000
   -74.11582     0.00000     0.00000     0.00000     0.00000
   -74.10482     0.00000     0.00000     0.00000     0.00000
   -74.09382     0.00000     0.00000     0.00000     0.00000
   -74.08282     0.00000     0.00000     0.00000     0.00000
   -74.07182   180.99586     0.00548     0.00016     0.00183
   -74.06082   181.01726     0.01192     0.00002     0.00089
   -74.04982     0.00000     0.00000     0.00000     0.00000
   -74.03882     0.00000     0.00000     0.00000     0.00000
   -74.02782   181.11671     0.00305     0.00048     0.00187
   -74.01682   181.07413     0.00552     0.00002     0.00088
   -74.00582   180.95564     0.00736     0.00003     0.00064
   -73.99482     0.00000     0.00000     0.00000     0.00000
   -73.98382     0.00000     0.00000     0.00000     0.00000
   -73.97282   362.11635     0.01362     0.00050     0.00199
   -73.96182     0.00000     0.00000     0.00000     0.00000
   -73.95082   180.95130     0.00973     0.00023     0.00093
   -73.93982     0.00000     0.00000     0.00000     0.00000
   -73.92882   543.15117     0.02013     0.00150     0.00179
   -73.91782     0.00000     0.00000     0.00000     0.00000
   -73.90682     0.00000     0.00000     0.00000     0.00000
   -73.89482   362.16890     0.01211     0.00112     0.00146
   -73.88382   181.02924     0.00634     0.00094     0.00083
   -73.87282   181.11452     0.00404     0.00068     0.00114
   -73.86182     0.00000     0.00000     0.00000     0.00000
   -73.85082   119.13994     7.90663     0.21236     0.21226
   -73.83982     1.39741     0.00004     0.00000     0.00000
   -73.82882     0.00000     0.00000     0.00000     0.00000
   -73.81782   181.11585     0.00363     0.00096     0.00038
   -73.80682     0.00000     0.00000     0.00000     0.00000
   -73.79582     0.00000     0.00000     0.00000     0.00000
   -73.78482   362.10844     0.00959     0.00187     0.00003
   -73.77382     0.00000     0.00000     0.00000     0.00000
   -73.76282     0.00000     0.00000     0.00000     0.00000
   -73.75182     0.00000     0.00000     0.00000     0.00000
   -73.74082   181.12767     0.00441     0.00062     0.00002
   -73.72982     0.00000     0.00000     0.00000     0.00000
   -73.71882     0.00000     0.00000     0.00000     0.00000
   -73.70782     0.00000     0.00000     0.00000     0.00000
   -73.69682   181.17707     0.00181     0.00056     0.00003
   -73.68582     0.00000     0.00000     0.00000     0.00000
   -73.67482     0.00000     0.00000     0.00000     0.00000
   -73.66382     0.00000     0.00000     0.00000     0.00000
   -73.65282     0.00000     0.00000     0.00000     0.00000
   -73.64182     0.00000     0.00000     0.00000     0.00000
   -73.63082     0.00000     0.00000     0.00000     0.00000
   -73.61982     0.00000     0.00000     0.00000     0.00000
   -73.60882     0.00000     0.00000     0.00000     0.00000
   -73.59782     0.00000     0.00000     0.00000     0.00000
   -73.58682     0.00000     0.00000     0.00000     0.00000
   -73.57582     0.00000     0.00000     0.00000     0.00000
   -73.56482     0.00000     0.00000     0.00000     0.00000
   -73.55382     0.00000     0.00000     0.00000     0.00000
   -73.54282     0.00000     0.00000     0.00000     0.00000
   -73.53182     0.00000     0.00000     0.00000     0.00000
   -73.52082     0.00000     0.00000     0.00000     0.00000
   -73.50982     0.00000     0.00000     0.00000     0.00000
   -73.49882     0.00000     0.00000     0.00000     0.00000
   -73.48782     0.00000     0.00000     0.00000     0.00000
   -73.47682     0.00000     0.00000     0.00000     0.00000
   -73.46582     0.00000     0.00000     0.00000     0.00000
   -73.45482     0.00000     0.00000     0.00000     0.00000
   -73.44382     0.00000     0.00000     0.00000     0.00000
   -73.43282     0.00000     0.00000     0.00000     0.00000
   -73.42182     0.00000     0.00000     0.00000     0.00000
   -73.41082     0.00000     0.00000     0.00000     0.00000
   -73.39982     0.00000     0.00000     0.00000     0.00000
   -73.38882     0.00000     0.00000     0.00000     0.00000
   -73.37782     0.00000     0.00000     0.00000     0.00000
   -73.36682     0.00000     0.00000     0.00000     0.00000
   -73.35582     0.00000     0.00000     0.00000     0.00000
   -73.34482     0.00000     0.00000     0.00000     0.00000
   -73.33282     0.00000     0.00000     0.00000     0.00000
   -73.32182     0.00000     0.00000     0.00000     0.00000
   -73.31082     0.00000     0.00000     0.00000     0.00000
   -73.29982     0.00000     0.00000     0.00000     0.00000
   -73.28882     0.00000     0.00000     0.00000     0.00000
   -73.27782     0.00000     0.00000     0.00000     0.00000
   -73.26682     0.00000     0.00000     0.00000     0.00000
   -73.25582     0.00000     0.00000     0.00000     0.00000
   -73.24482     0.00000     0.00000     0.00000     0.00000
   -73.23382     0.00000     0.00000     0.00000     0.00000
   -73.22282     0.00000     0.00000     0.00000     0.00000
   -73.21182     0.00000     0.00000     0.00000     0.00000
   -73.20082     0.00000     0.00000     0.00000     0.00000
   -73.18982     0.00000     0.00000     0.00000     0.00000
   -73.17882     0.00000     0.00000     0.00000     0.00000
   -73.16782     0.00000     0.00000     0.00000     0.00000
   -73.15682     0.00000     0.00000     0.00000     0.00000
   -73.14582     0.00000     0.00000     0.00000     0.00000
   -73.13482     0.00000     0.00000     0.00000     0.00000
   -73.12382     0.00000     0.00000     0.00000     0.00000
   -73.11282     0.00000     0.00000     0.00000     0.00000
   -73.10182     0.00000     0.00000     0.00000     0.00000
   -73.09082     0.00000     0.00000     0.00000     0.00000
   -73.07982     0.00000     0.00000     0.00000     0.00000
   -73.06882     0.00000     0.00000     0.00000     0.00000
   -73.05782     0.00000     0.00000     0.00000     0.00000
   -73.04682     0.00000     0.00000     0.00000     0.00000
   -73.03582     0.00000     0.00000     0.00000     0.00000
   -73.02482     0.00000     0.00000     0.00000     0.00000
   -73.01382     0.00000     0.00000     0.00000     0.00000
   -73.00282     0.00000     0.00000     0.00000     0.00000
   -72.99182     0.00000     0.00000     0.00000     0.00000
   -72.98082     0.00000     0.00000     0.00000     0.00000
   -72.96982     0.00000     0.00000     0.00000     0.00000
   -72.95882     0.00000     0.00000     0.00000     0.00000
   -72.94782     0.00000     0.00000     0.00000     0.00000
   -72.93682     0.00000     0.00000     0.00000     0.00000
   -72.92582     0.00000     0.00000     0.00000     0.00000
   -72.91482     0.00000     0.00000     0.00000     0.00000
   -72.90382     0.00000     0.00000     0.00000     0.00000
   -72.89282     0.00000     0.00000     0.00000     0.00000
   -72.88182     0.00000     0.00000     0.00000     0.00000
   -72.87082     0.00000     0.00000     0.00000     0.00000
   -72.85982     0.00000     0.00000     0.00000     0.00000
   -72.84882     0.00000     0.00000     0.00000     0.00000
   -72.83782     0.00000     0.00000     0.00000     0.00000
   -72.82682     0.00000     0.00000     0.00000     0.00000
   -72.81582     0.00000     0.00000     0.00000     0.00000
   -72.80482     0.00000     0.00000     0.00000     0.00000
   -72.79382     0.00000     0.00000     0.00000     0.00000
   -72.78182     0.00000     0.00000     0.00000     0.00000
   -72.77082     0.00000     0.00000     0.00000     0.00000
   -72.75982     0.00000     0.00000     0.00000     0.00000
   -72.74882     0.00000     0.00000     0.00000     0.00000
   -72.73782     0.00000     0.00000     0.00000     0.00000
   -72.72682     0.00000     0.00000     0.00000     0.00000
   -72.71582     0.00000     0.00000     0.00000     0.00000
   -72.70482     0.00000     0.00000     0.00000     0.00000
   -72.69382     0.00000     0.00000     0.00000     0.00000
   -72.68282     0.00000     0.00000     0.00000     0.00000
   -72.67182     0.00000     0.00000     0.00000     0.00000
   -72.66082     0.00000     0.00000     0.00000     0.00000
   -72.64982     0.00000     0.00000     0.00000     0.00000
   -72.63882     0.00000     0.00000     0.00000     0.00000
   -72.62782     0.00000     0.00000     0.00000     0.00000
   -72.61682     0.00000     0.00000     0.00000     0.00000
   -72.60582     0.00000     0.00000     0.00000     0.00000
   -72.59482     0.00000     0.00000     0.00000     0.00000
   -72.58382     0.00000     0.00000     0.00000     0.00000
   -72.57282     0.00000     0.00000     0.00000     0.00000
   -72.56182     0.00000     0.00000     0.00000     0.00000
   -72.55082     0.00000     0.00000     0.00000     0.00000
   -72.53982     0.00000     0.00000     0.00000     0.00000
   -72.52882     0.00000     0.00000     0.00000     0.00000
   -72.51782     0.00000     0.00000     0.00000     0.00000
   -72.50682     0.00000     0.00000     0.00000     0.00000
   -72.49582     0.00000     0.00000     0.00000     0.00000
   -72.48482     0.00000     0.00000     0.00000     0.00000
   -72.47382     0.00000     0.00000     0.00000     0.00000
   -72.46282     0.00000     0.00000     0.00000     0.00000
   -72.45182     0.00000     0.00000     0.00000     0.00000
   -72.44082     0.00000     0.00000     0.00000     0.00000
   -72.42982     0.00000     0.00000     0.00000     0.00000
   -72.41882     0.00000     0.00000     0.00000     0.00000
   -72.40782     0.00000     0.00000     0.00000     0.00000
