     #Energy       W_all      Mo_all      Ir_all
   -60.19431     0.00000     0.00000     0.00000
   -60.18431     0.00000     0.00000     0.00000
   -60.17331     0.00000     0.00000     0.00000
   -60.16231     0.00000     0.00000     0.00000
   -60.15231     0.00000     0.00000     0.00000
   -60.14131     0.00000     0.00000     0.00000
   -60.13031     0.00000     0.00000     0.00000
   -60.12031     0.00000     0.00000     0.00000
   -60.10931     0.00000     0.00000     0.00000
   -60.09931     0.00000     0.00000     0.00000
   -60.08831     0.00000     0.00000     0.00000
   -60.07731     0.00000     0.00000     0.00000
   -60.06731     0.00000     0.00000     0.00000
   -60.05631     0.00000     0.00000     0.00000
   -60.04531     0.00000     0.00000     0.00000
   -60.03531     0.00000     0.00000     0.00000
   -60.02431     0.00000     0.00000     0.00000
   -60.01431     0.00000     0.00000     0.00000
   -60.00331     0.00000     0.00000     0.00000
   -59.99231     0.00000     0.00000     0.00000
   -59.98231     0.00000     0.00000     0.00000
   -59.97131     0.00000     0.00000     0.00000
   -59.96031     0.00000     0.00000     0.00000
   -59.95031     0.00000     0.00000     0.00000
   -59.93931     0.00000     0.00000     0.00000
   -59.92931     0.00000     0.00000     0.00000
   -59.91831     0.00000     0.00000     0.00000
   -59.90731     0.00000     0.00000     0.00000
   -59.89731     0.00000     0.00000     0.00000
   -59.88631     0.00000     0.00000     0.00000
   -59.87631     0.00000     0.00000     0.00000
   -59.86531     0.00000     0.00000     0.00000
   -59.85431     0.00000     0.00000     0.00000
   -59.84431     0.00000     0.00000     0.00000
   -59.83331     0.00000     0.00000     0.00000
   -59.82231     0.00000     0.00000     0.00000
   -59.81231     0.00000     0.00000     0.00000
   -59.80131     0.00000     0.00000     0.00000
   -59.79131     0.00000     0.00000     0.00000
   -59.78031     0.00000     0.00000     0.00000
   -59.76931     0.00000     0.00000     0.00000
   -59.75931     0.00000     0.00000     0.00000
   -59.74831     0.00000     0.00000     0.00000
   -59.73731     0.00000     0.00000     0.00000
   -59.72731     0.00000     0.00000     0.00000
   -59.71631     0.00000     0.00000     0.00000
   -59.70631     0.00000     0.00000     0.00000
   -59.69531     0.00000     0.00000     0.00000
   -59.68431     0.00000     0.00000     0.00000
   -59.67431     0.00000     0.00000     0.00000
   -59.66331     0.00000     0.00000     0.00000
   -59.65231     0.00000     0.00000     0.00000
   -59.64231     0.00000     0.00000     0.00000
   -59.63131     0.00000     0.00000     0.00000
   -59.62131     0.00000     0.00000     0.00000
   -59.61031     0.00000     0.00000     0.00000
   -59.59931     0.00000     0.00000     0.00000
   -59.58931     0.00000     0.00000     0.00000
   -59.57831     0.00000     0.00000     0.00000
   -59.56831     0.00000     0.00000     0.00000
   -59.55731     0.00000     0.00000     0.00000
   -59.54631     0.00000     0.00000     0.00000
   -59.53631     0.00000     0.00000     0.00000
   -59.52531     0.00000     0.00000     0.00000
   -59.51431     0.00000     0.00000     0.00000
   -59.50431     0.00000     0.00000     0.00000
   -59.49331     0.00000     0.00000     0.00000
   -59.48331     0.00000     0.00000     0.00000
   -59.47231     0.00000     0.00000     0.00000
   -59.46131     0.00000     0.00000     0.00000
   -59.45131     0.00000     0.00000     0.00000
   -59.44031     0.00000     0.00000     0.00000
   -59.42931     0.00000     0.00000     0.00000
   -59.41931     0.00000     0.00000     0.00000
   -59.40831     0.00000     0.00000     0.00000
   -59.39831     0.00000     0.00000     0.00000
   -59.38731     0.00000     0.00000     0.00000
   -59.37631     0.00000     0.00000     0.00000
   -59.36631     0.00000     0.00000     0.00000
   -59.35531     0.00000     0.00000     0.00000
   -59.34431     0.00000     0.00000     0.00000
   -59.33431     0.00000     0.00000     0.00000
   -59.32331     0.00000     0.00000     0.00000
   -59.31331     0.00000     0.00000     0.00000
   -59.30231     0.00000     0.00000     0.00000
   -59.29131     0.00000     0.00000     0.00000
   -59.28131     0.00000     0.00000     0.00000
   -59.27031     0.00000     0.00000     0.00000
   -59.26031     0.00000     0.00000     0.00000
   -59.24931     0.00000     0.00000     0.00000
   -59.23831     0.00000     0.00000     0.00000
   -59.22831     0.00000     0.00000     0.00000
   -59.21731     0.00000     0.00000     0.00000
   -59.20631     0.00000     0.00000     0.00000
   -59.19631     0.00000     0.00000     0.00000
   -59.18531     0.00000     0.00000     0.00000
   -59.17531     0.00000     0.00000     0.00000
   -59.16431     0.00000     0.00000     0.00000
   -59.15331     0.00000     0.00000     0.00000
   -59.14331     0.00000     0.00000     0.00000
   -59.13231     0.00000     0.00000     0.00000
   -59.12131     0.00000     0.00000     0.00000
   -59.11131     0.00000     0.00000     0.00000
   -59.10031     0.00000     0.00000     0.00000
   -59.09031     0.00000     0.00000     0.00000
   -59.07931     0.00000     0.00000     0.00000
   -59.06831     0.00000     0.00000     0.00000
   -59.05831     0.00000     0.00000     0.00000
   -59.04731     0.00000     0.00000     0.00000
   -59.03731     0.00000     0.00000     0.00000
   -59.02631     0.00000     0.00000     0.00000
   -59.01531     0.00000     0.00000     0.00000
   -59.00531     0.00000     0.00000     0.00000
   -58.99431     0.00000     0.00000     0.00000
   -58.98331     0.00000     0.00000     0.00000
   -58.97331     0.00000     0.00000     0.00000
   -58.96231     0.00000     0.00000     0.00000
   -58.95231     0.00000     0.00000     0.00000
   -58.94131     0.00000     0.00000     0.00000
   -58.93031     0.00000     0.00000     0.00000
   -58.92031     0.00000     0.00000     0.00000
   -58.90931     0.00000     0.00000     0.00000
   -58.89831     0.00000     0.00000     0.00000
   -58.88831     0.00000     0.00000     0.00000
   -58.87731     0.00000     0.00000     0.00000
   -58.86731     0.00000     0.00000     0.00000
   -58.85631     0.00000     0.00000     0.00000
   -58.84531     0.00000     0.00000     0.00000
   -58.83531     0.00000     0.00000     0.00000
   -58.82431     0.00000     0.00000     0.00000
   -58.81331     0.00000     0.00000     0.00000
   -58.80331     0.00000     0.00000     0.00000
   -58.79231     0.00000     0.00000     0.00000
   -58.78231     0.00000     0.00000     0.00000
   -58.77131     0.00000     0.00000     0.00000
   -58.76031     0.00000     0.00000     0.00000
   -58.75031     0.00000     0.00000     0.00000
   -58.73931     0.00000     0.00000     0.00000
   -58.72931     0.00000     0.00000     0.00000
   -58.71831     0.00000     0.00000     0.00000
   -58.70731     0.00000     0.00000     0.00000
   -58.69731     0.00000     0.00000     0.00000
   -58.68631     0.00000     0.00000     0.00000
   -58.67531     0.00000     0.00000     0.00000
   -58.66531     0.00000     0.00000     0.00000
   -58.65431     0.00000     0.00000     0.00000
   -58.64431     0.00000     0.00000     0.00000
   -58.63331     0.00000     0.00000     0.00000
   -58.62231     0.00000     0.00000     0.00000
   -58.61231     0.00000     0.00000     0.00000
   -58.60131     0.00000     0.00000     0.00000
   -58.59031     0.00000     0.00000     0.00000
   -58.58031     0.00000     0.00000     0.00000
   -58.56931     0.00000     0.00000     0.00000
   -58.55931     0.00000     0.00000     0.00000
   -58.54831     0.00000     0.00000     0.00000
   -58.53731     0.00000     0.00000     0.00000
   -58.52731     0.00000     0.00000     0.00000
   -58.51631     0.00000     0.00000     0.00000
   -58.50531     0.00000     0.00000     0.00000
   -58.49531     0.00000     0.00000     0.00000
   -58.48431     0.00000     0.00000     0.00000
   -58.47431     0.00000     0.00000     0.00000
   -58.46331     0.00000     0.00000     0.00000
   -58.45231     0.00000     0.00000     0.00000
   -58.44231     0.00000     0.00000     0.00000
   -58.43131     0.00000     0.00000     0.00000
   -58.42131     0.00000     0.00000     0.00000
   -58.41031     0.00000     0.00000     0.00000
   -58.39931     0.00000     0.00000     0.00000
   -58.38931     0.00000     0.00000     0.00000
   -58.37831     0.00000     0.00000     0.00000
   -58.36731     0.00000     0.00000     0.00000
   -58.35731     0.00000     0.00000     0.00000
   -58.34631     0.00000     0.00000     0.00000
   -58.33631     0.00000     0.00000     0.00000
   -58.32531     0.00000     0.00000     0.00000
   -58.31431     0.00000     0.00000     0.00000
   -58.30431     0.00000     0.00000     0.00000
   -58.29331     0.00000     0.00000     0.00000
   -58.28231     0.00000     0.00000     0.00000
   -58.27231     0.00000     0.00000     0.00000
   -58.26131     0.00000     0.00000     0.00000
   -58.25131     0.00000     0.00000     0.00000
   -58.24031     0.00000     0.00000     0.00000
   -58.22931     0.00000     0.00000     0.00000
   -58.21931     0.00000     0.00000     0.00000
   -58.20831     0.00000     0.00000     0.00000
   -58.19731     0.00000     0.00000     0.00000
   -58.18731     0.00000     0.00000     0.00000
   -58.17631     0.00000     0.00000     0.00000
   -58.16631     0.00000     0.00000     0.00000
   -58.15531     0.00000     0.00000     0.00000
   -58.14431     0.00000     0.00000     0.00000
   -58.13431     0.00000     0.00000     0.00000
   -58.12331     0.00000     0.00000     0.00000
   -58.11331     0.00000     0.00000     0.00000
   -58.10231     0.00000     0.00000     0.00000
   -58.09131     0.00000     0.00000     0.00000
   -58.08131     0.00000     0.00000     0.00000
   -58.07031     0.00000     0.00000     0.00000
   -58.05931     0.00000     0.00000     0.00000
   -58.04931     0.00000     0.00000     0.00000
   -58.03831     0.00000     0.00000     0.00000
   -58.02831     0.00000     0.00000     0.00000
   -58.01731     0.00000     0.00000     0.00000
   -58.00631     0.00000     0.00000     0.00000
   -57.99631     0.00000     0.00000     0.00000
   -57.98531     0.00000     0.00000     0.00000
   -57.97431     0.00000     0.00000     0.00000
   -57.96431     0.00000     0.00000     0.00000
   -57.95331     0.00000     0.00000     0.00000
   -57.94331     0.00000     0.00000     0.00000
   -57.93231     0.00000     0.00000     0.00000
   -57.92131     0.00000     0.00000     0.00000
   -57.91131     0.00000     0.00000     0.00000
   -57.90031     0.00000     0.00000     0.00000
   -57.88931     0.00000     0.00000     0.00000
   -57.87931     0.00000     0.00000     0.00000
   -57.86831     0.00000     0.00000     0.00000
   -57.85831     0.00000     0.00000     0.00000
   -57.84731     0.00000     0.00000     0.00000
   -57.83631     0.00000     0.00000     0.00000
   -57.82631     0.00000     0.00000     0.00000
   -57.81531     0.00000     0.00000     0.00000
   -57.80531     0.00000     0.00000     0.00000
   -57.79431     0.00000     0.00000     0.00000
   -57.78331     0.00000     0.00000     0.00000
   -57.77331     0.00000     0.00000     0.00000
   -57.76231     0.00000     0.00000     0.00000
   -57.75131     0.00000     0.00000     0.00000
   -57.74131     0.00000     0.00000     0.00000
   -57.73031     0.00000     0.00000     0.00000
   -57.72031     0.00000     0.00000     0.00000
   -57.70931     0.00000     0.00000     0.00000
   -57.69831     0.00000     0.00000     0.00000
   -57.68831     0.00000     0.00000     0.00000
   -57.67731     0.00000     0.00000     0.00000
   -57.66631     0.00000     0.00000     0.00000
   -57.65631     0.00000     0.00000     0.00000
   -57.64531     0.00000     0.00000     0.00000
   -57.63531     0.00000     0.00000     0.00000
   -57.62431     0.00000     0.00000     0.00000
   -57.61331     0.00000     0.00000     0.00000
   -57.60331     0.00000     0.00000     0.00000
   -57.59231     0.00000     0.00000     0.00000
   -57.58131     0.00000     0.00000     0.00000
   -57.57131     0.00000     0.00000     0.00000
   -57.56031     0.00000     0.00000     0.00000
   -57.55031     0.00000     0.00000     0.00000
   -57.53931     0.00000     0.00000     0.00000
   -57.52831     0.00000     0.00000     0.00000
   -57.51831     0.00000     0.00000     0.00000
   -57.50731     0.00000     0.00000     0.00000
   -57.49731     0.00000     0.00000     0.00000
   -57.48631     0.00000     0.00000     0.00000
   -57.47531     0.00000     0.00000     0.00000
   -57.46531     0.00000     0.00000     0.00000
   -57.45431     0.00000     0.00000     0.00000
   -57.44331     0.00000     0.00000     0.00000
   -57.43331     0.00000     0.00000     0.00000
   -57.42231     0.00000     0.00000     0.00000
   -57.41231     0.00000     0.00000     0.00000
   -57.40131     0.00000     0.00000     0.00000
   -57.39031     0.00000     0.00000     0.00000
   -57.38031     0.00000     0.00000     0.00000
   -57.36931     0.00000     0.00000     0.00000
   -57.35831     0.00000     0.00000     0.00000
   -57.34831     0.00000     0.00000     0.00000
   -57.33731     0.00000     0.00000     0.00000
   -57.32731     0.00000     0.00000     0.00000
   -57.31631     0.00000     0.00000     0.00000
   -57.30531     0.00000     0.00000     0.00000
   -57.29531     0.00000     0.00000     0.00000
   -57.28431     0.00000     0.00000     0.00000
   -57.27331     0.00000     0.00000     0.00000
   -57.26331     0.00000     0.00000     0.00000
   -57.25231     0.00000     0.00000     0.00000
   -57.24231     0.00000     0.00000     0.00000
   -57.23131     0.00000     0.00000     0.00000
   -57.22031     0.00000     0.00000     0.00000
   -57.21031     0.00000     0.00000     0.00000
   -57.19931     0.00000     0.00000     0.00000
   -57.18931     0.00000     0.00000     0.00000
   -57.17831     0.00000     0.00000     0.00000
   -57.16731     0.00000     0.00000     0.00000
   -57.15731     0.00000     0.00000     0.00000
   -57.14631     0.00000     0.00000     0.00000
   -57.13531     0.00000     0.00000     0.00000
   -57.12531     0.00000     0.00000     0.00000
   -57.11431     0.00000     0.00000     0.00000
   -57.10431     0.00000     0.00000     0.00000
   -57.09331     0.00000     0.00000     0.00000
   -57.08231     0.00000     0.00000     0.00000
   -57.07231     0.00000     0.00000     0.00000
   -57.06131     0.00000     0.00000     0.00000
   -57.05031     0.00000     0.00000     0.00000
   -57.04031     0.00000     0.00000     0.00000
   -57.02931     0.00000     0.00000     0.00000
   -57.01931     0.00000     0.00000     0.00000
   -57.00831     0.00000     0.00000     0.00000
   -56.99731     0.00000     0.00000     0.00000
   -56.98731     0.00000     0.00000     0.00000
   -56.97631     0.00000     0.00000     0.00000
   -56.96531     0.00000     0.00000     0.00000
   -56.95531     0.00000     0.00000     0.00000
   -56.94431     0.00000     0.00000     0.00000
   -56.93431     0.00000     0.00000     0.00000
   -56.92331     0.00000     0.00000     0.00000
   -56.91231     0.00000     0.00000     0.00000
   -56.90231     0.00000     0.00000     0.00000
   -56.89131     0.00000     0.00000     0.00000
   -56.88131     0.00000     0.00000     0.00000
   -56.87031     0.00000     0.00000     0.00000
   -56.85931     0.00000     0.00000     0.00000
   -56.84931     0.00000     0.00000     0.00000
   -56.83831     0.00000     0.00000     0.00000
   -56.82731     0.00000     0.00000     0.00000
   -56.81731     0.00000     0.00000     0.00000
   -56.80631     0.00000     0.00000     0.00000
   -56.79631     0.00000     0.00000     0.00000
   -56.78531     0.00000     0.00000     0.00000
   -56.77431     0.00000     0.00000     0.00000
   -56.76431     0.00000     0.00000     0.00000
   -56.75331     0.00000     0.00000     0.00000
   -56.74231     0.00000     0.00000     0.00000
   -56.73231     0.00000     0.00000     0.00000
   -56.72131     0.00000     0.00000     0.00000
   -56.71131     0.00000     0.00000     0.00000
   -56.70031     0.00000     0.00000     0.00000
   -56.68931     0.00000     0.00000     0.00000
   -56.67931     0.00000     0.00000     0.00000
   -56.66831     0.00000     0.00000     0.00000
   -56.65731     0.00000     0.00000     0.00000
   -56.64731     0.00000     0.00000     0.00000
   -56.63631     0.00000     0.00000     0.00000
   -56.62631     0.00000     0.00000     0.00000
   -56.61531     0.00000     0.00000     0.00000
   -56.60431     0.00000     0.00000     0.00000
   -56.59431     0.00000     0.00000     0.00000
   -56.58331     0.00000     0.00000     0.00000
   -56.57331     0.00000     0.00000     0.00000
   -56.56231     0.00000     0.00000     0.00000
   -56.55131     0.00000     0.00000     0.00000
   -56.54131     0.00000     0.00000     0.00000
   -56.53031     0.00000     0.00000     0.00000
   -56.51931     0.00000     0.00000     0.00000
   -56.50931     0.00000     0.00000     0.00000
   -56.49831     0.00000     0.00000     0.00000
   -56.48831     0.00000     0.00000     0.00000
   -56.47731     0.00000     0.00000     0.00000
   -56.46631     0.00000     0.00000     0.00000
   -56.45631     0.00000     0.00000     0.00000
   -56.44531     0.00000     0.00000     0.00000
   -56.43431     0.00000     0.00000     0.00000
   -56.42431     0.00000     0.00000     0.00000
   -56.41331     0.00000     0.00000     0.00000
   -56.40331     0.00000     0.00000     0.00000
   -56.39231     0.00000     0.00000     0.00000
   -56.38131     0.00000     0.00000     0.00000
   -56.37131     0.00000     0.00000     0.00000
   -56.36031     0.00000     0.00000     0.00000
   -56.34931     0.00000     0.00000     0.00000
   -56.33931     0.00000     0.00000     0.00000
   -56.32831     0.00000     0.00000     0.00000
   -56.31831     0.00000     0.00000     0.00000
   -56.30731     0.00000     0.00000     0.00000
   -56.29631     0.00000     0.00000     0.00000
   -56.28631     0.00000     0.00000     0.00000
   -56.27531     0.00000     0.00000     0.00000
   -56.26531     0.00000     0.00000     0.00000
   -56.25431     0.00000     0.00000     0.00000
   -56.24331     0.00000     0.00000     0.00000
   -56.23331     0.00000     0.00000     0.00000
   -56.22231     0.00000     0.00000     0.00000
   -56.21131     0.00000     0.00000     0.00000
   -56.20131     0.00000     0.00000     0.00000
   -56.19031     0.00000     0.00000     0.00000
   -56.18031     0.00000     0.00000     0.00000
   -56.16931     0.00000     0.00000     0.00000
   -56.15831     0.00000     0.00000     0.00000
   -56.14831     0.00000     0.00000     0.00000
   -56.13731     0.00000     0.00000     0.00000
   -56.12631     0.00000     0.00000     0.00000
   -56.11631     0.00000     0.00000     0.00000
   -56.10531     0.00000     0.00000     0.00000
   -56.09531     0.00000     0.00000     0.00000
   -56.08431     0.00000     0.00000     0.00000
   -56.07331     0.00000     0.00000     0.00000
   -56.06331     0.00000     0.00000     0.00000
   -56.05231     0.00000     0.00000     0.00000
   -56.04131     0.00000     0.00000     0.00000
   -56.03131     0.00000     0.00000     0.00000
   -56.02031     0.00000     0.00000     0.00000
   -56.01031     0.00000     0.00000     0.00000
   -55.99931     0.00000     0.00000     0.00000
   -55.98831     0.00000     0.00000     0.00000
   -55.97831     0.00000     0.00000     0.00000
   -55.96731     0.00000     0.00000     0.00000
   -55.95731     0.00000     0.00000     0.00000
   -55.94631     0.00000     0.00000     0.00000
   -55.93531     0.00000     0.00000     0.00000
   -55.92531     0.00000     0.00000     0.00000
   -55.91431     0.00000     0.00000     0.00000
   -55.90331     0.00000     0.00000     0.00000
   -55.89331     0.00000     0.00000     0.00000
   -55.88231     0.00000     0.00000     0.00000
   -55.87231     0.00000     0.00000     0.00000
   -55.86131     0.00000     0.00000     0.00000
   -55.85031     0.00000     0.00000     0.00000
   -55.84031     0.00000     0.00000     0.00000
   -55.82931     0.00000     0.00000     0.00000
   -55.81831     0.00000     0.00000     0.00000
   -55.80831     0.00000     0.00000     0.00000
   -55.79731     0.00000     0.00000     0.00000
   -55.78731     0.00000     0.00000     0.00000
   -55.77631     0.00000     0.00000     0.00000
   -55.76531     0.00000     0.00000     0.00000
   -55.75531     0.00000     0.00000     0.00000
   -55.74431     0.00000     0.00000     0.00000
   -55.73331     0.00000     0.00000     0.00000
   -55.72331     0.00000     0.00000     0.00000
   -55.71231     0.00000     0.00000     0.00000
   -55.70231     0.00000     0.00000     0.00000
   -55.69131     0.00000     0.00000     0.00000
   -55.68031     0.00000     0.00000     0.00000
   -55.67031     0.00000     0.00000     0.00000
   -55.65931     0.00000     0.00000     0.00000
   -55.64931     0.00000     0.00000     0.00000
   -55.63831     0.00000     0.00000     0.00000
   -55.62731     0.00000     0.00000     0.00000
   -55.61731     0.00000     0.00000     0.00000
   -55.60631     0.00000     0.00000     0.00000
   -55.59531     0.00000     0.00000     0.00000
   -55.58531     0.00000     0.00000     0.00000
   -55.57431     0.00000     0.00000     0.00000
   -55.56431     0.00000     0.00000     0.00000
   -55.55331     0.00000     0.00000     0.00000
   -55.54231     0.00000     0.00000     0.00000
   -55.53231     0.00000     0.00000     0.00000
   -55.52131     0.00000     0.00000     0.00000
   -55.51031     0.00000     0.00000     0.00000
   -55.50031     0.00000     0.00000     0.00000
   -55.48931     0.00000     0.00000     0.00000
   -55.47931     0.00000     0.00000     0.00000
   -55.46831     0.00000     0.00000     0.00000
   -55.45731     0.00000     0.00000     0.00000
   -55.44731     0.00000     0.00000     0.00000
   -55.43631     0.00000     0.00000     0.00000
   -55.42531     0.00000     0.00000     0.00000
   -55.41531     0.00000     0.00000     0.00000
   -55.40431     0.00000     0.00000     0.00000
   -55.39431     0.00000     0.00000     0.00000
   -55.38331     0.00000     0.00000     0.00000
   -55.37231     0.00000     0.00000     0.00000
   -55.36231     0.00000     0.00000     0.00000
   -55.35131     0.00000     0.00000     0.00000
   -55.34131     0.00000     0.00000     0.00000
   -55.33031     0.00000     0.00000     0.00000
   -55.31931     0.00000     0.00000     0.00000
   -55.30931     0.00000     0.00000     0.00000
   -55.29831     0.00000     0.00000     0.00000
   -55.28731     0.00000     0.00000     0.00000
   -55.27731     0.00000     0.00000     0.00000
   -55.26631     0.00000     0.00000     0.00000
   -55.25631     0.00000     0.00000     0.00000
   -55.24531     0.00000     0.00000     0.00000
   -55.23431     0.00000     0.00000     0.00000
   -55.22431     0.00000     0.00000     0.00000
   -55.21331     0.00000     0.00000     0.00000
   -55.20231     0.00000     0.00000     0.00000
   -55.19231     0.00000     0.00000     0.00000
   -55.18131     0.00000     0.00000     0.00000
   -55.17131     0.00000     0.00000     0.00000
   -55.16031     0.00000     0.00000     0.00000
   -55.14931     0.00000     0.00000     0.00000
   -55.13931     0.00000     0.00000     0.00000
   -55.12831     0.00000     0.00000     0.00000
   -55.11831     0.00000     0.00000     0.00000
   -55.10731     0.00000     0.00000     0.00000
   -55.09631     0.00000     0.00000     0.00000
   -55.08631     0.00000     0.00000     0.00000
   -55.07531     0.00000     0.00000     0.00000
   -55.06431     0.00000     0.00000     0.00000
   -55.05431     0.00000     0.00000     0.00000
   -55.04331     0.00000     0.00000     0.00000
   -55.03331     0.00000     0.00000     0.00000
   -55.02231     0.00000     0.00000     0.00000
   -55.01131     0.00000     0.00000     0.00000
   -55.00131     0.00000     0.00000     0.00000
   -54.99031     0.00000     0.00000     0.00000
   -54.97931     0.00000     0.00000     0.00000
   -54.96931     0.00000     0.00000     0.00000
   -54.95831     0.00000     0.00000     0.00000
   -54.94831     0.00000     0.00000     0.00000
   -54.93731     0.00000     0.00000     0.00000
   -54.92631     0.00000     0.00000     0.00000
   -54.91631     0.00000     0.00000     0.00000
   -54.90531     0.00000     0.00000     0.00000
   -54.89431     0.00000     0.00000     0.00000
   -54.88431     0.00000     0.00000     0.00000
   -54.87331     0.00000     0.00000     0.00000
   -54.86331     0.00000     0.00000     0.00000
   -54.85231     0.00000     0.00000     0.00000
   -54.84131     0.00000     0.00000     0.00000
   -54.83131     0.00000     0.00000     0.00000
   -54.82031     0.00000     0.00000     0.00000
   -54.81031     0.00000     0.00000     0.00000
   -54.79931     0.00000     0.00000     0.00000
   -54.78831     0.00000     0.00000     0.00000
   -54.77831     0.00000     0.00000     0.00000
   -54.76731     0.00000     0.00000     0.00000
   -54.75631     0.00000     0.00000     0.00000
   -54.74631     0.00000     0.00000     0.00000
   -54.73531     0.00000     0.00000     0.00000
   -54.72531     0.00000     0.00000     0.00000
   -54.71431     0.00000     0.00000     0.00000
   -54.70331     0.00000     0.00000     0.00000
   -54.69331     0.00000     0.00000     0.00000
   -54.68231     0.00000     0.00000     0.00000
   -54.67131     0.00000     0.00000     0.00000
   -54.66131     0.00000     0.00000     0.00000
   -54.65031     0.00000     0.00000     0.00000
   -54.64031     0.00000     0.00000     0.00000
   -54.62931     0.00000     0.00000     0.00000
   -54.61831     0.00000     0.00000     0.00000
   -54.60831     0.00000     0.00000     0.00000
   -54.59731     0.00000     0.00000     0.00000
   -54.58631     0.00000     0.00000     0.00000
   -54.57631     0.00000     0.00000     0.00000
   -54.56531     0.00000     0.00000     0.00000
   -54.55531     0.00000     0.00000     0.00000
   -54.54431     0.00000     0.00000     0.00000
   -54.53331     0.00000     0.00000     0.00000
   -54.52331     0.00000     0.00000     0.00000
   -54.51231     0.00000     0.00000     0.00000
   -54.50231     0.00000     0.00000     0.00000
   -54.49131     0.00000     0.00000     0.00000
   -54.48031     0.00000     0.00000     0.00000
   -54.47031     0.00000     0.00000     0.00000
   -54.45931     0.00000     0.00000     0.00000
   -54.44831     0.00000     0.00000     0.00000
   -54.43831     0.00000     0.00000     0.00000
   -54.42731     0.00000     0.00000     0.00000
   -54.41731     0.00000     0.00000     0.00000
   -54.40631     0.00000     0.00000     0.00000
   -54.39531     0.00000     0.00000     0.00000
   -54.38531     0.00000     0.00000     0.00000
   -54.37431     0.00000     0.00000     0.00000
   -54.36331     0.00000     0.00000     0.00000
   -54.35331     0.00000     0.00000     0.00000
   -54.34231     0.00000     0.00000     0.00000
   -54.33231     0.00000     0.00000     0.00000
   -54.32131     0.00000     0.00000     0.00000
   -54.31031     0.00000     0.00000     0.00000
   -54.30031     0.00000     0.00000     0.00000
   -54.28931     0.00000     0.00000     0.00000
   -54.27831     0.00000     0.00000     0.00000
   -54.26831     0.00000     0.00000     0.00000
   -54.25731     0.00000     0.00000     0.00000
   -54.24731     0.00000     0.00000     0.00000
   -54.23631     0.00000     0.00000     0.00000
   -54.22531     0.00000     0.00000     0.00000
   -54.21531     0.00000     0.00000     0.00000
   -54.20431     0.00000     0.00000     0.00000
   -54.19431     0.00000     0.00000     0.00000
   -54.18331     0.00000     0.00000     0.00000
   -54.17231     0.00000     0.00000     0.00000
   -54.16231     0.00000     0.00000     0.00000
   -54.15131     0.00000     0.00000     0.00000
   -54.14031     0.00000     0.00000     0.00000
   -54.13031     0.00000     0.00000     0.00000
   -54.11931     0.00000     0.00000     0.00000
   -54.10931     0.00000     0.00000     0.00000
   -54.09831     0.00000     0.00000     0.00000
   -54.08731     0.00000     0.00000     0.00000
   -54.07731     0.00000     0.00000     0.00000
   -54.06631     0.00000     0.00000     0.00000
   -54.05531     0.00000     0.00000     0.00000
   -54.04531     0.00000     0.00000     0.00000
   -54.03431     0.00000     0.00000     0.00000
   -54.02431     0.00000     0.00000     0.00000
   -54.01331     0.00000     0.00000     0.00000
   -54.00231     0.00000     0.00000     0.00000
   -53.99231     0.00000     0.00000     0.00000
   -53.98131     0.00000     0.00000     0.00000
   -53.97031     0.00000     0.00000     0.00000
   -53.96031     0.00000     0.00000     0.00000
   -53.94931     0.00000     0.00000     0.00000
   -53.93931     0.00000     0.00000     0.00000
   -53.92831     0.00000     0.00000     0.00000
   -53.91731     0.00000     0.00000     0.00000
   -53.90731     0.00000     0.00000     0.00000
   -53.89631     0.00000     0.00000     0.00000
   -53.88631     0.00000     0.00000     0.00000
   -53.87531     0.00000     0.00000     0.00000
   -53.86431     0.00000     0.00000     0.00000
   -53.85431     0.00000     0.00000     0.00000
   -53.84331     0.00000     0.00000     0.00000
   -53.83231     0.00000     0.00000     0.00000
   -53.82231     0.00000     0.00000     0.00000
   -53.81131     0.00000     0.00000     0.00000
   -53.80131     0.00000     0.00000     0.00000
   -53.79031     0.00000     0.00000     0.00000
   -53.77931     0.00000     0.00000     0.00000
   -53.76931     0.00000     0.00000     0.00000
   -53.75831     0.00000     0.00000     0.00000
   -53.74731     0.00000     0.00000     0.00000
   -53.73731     0.00000     0.00000     0.00000
   -53.72631     0.00000     0.00000     0.00000
   -53.71631     0.00000     0.00000     0.00000
   -53.70531     0.00000     0.00000     0.00000
   -53.69431     0.00000     0.00000     0.00000
   -53.68431     0.00000     0.00000     0.00000
   -53.67331     0.00000     0.00000     0.00000
   -53.66231     0.00000     0.00000     0.00000
   -53.65231     0.00000     0.00000     0.00000
   -53.64131     0.00000     0.00000     0.00000
   -53.63131     0.00000     0.00000     0.00000
   -53.62031     0.00000     0.00000     0.00000
   -53.60931     0.00000     0.00000     0.00000
   -53.59931     0.00000     0.00000     0.00000
   -53.58831     0.00000     0.00000     0.00000
   -53.57831     0.00000     0.00000     0.00000
   -53.56731     0.00000     0.00000     0.00000
   -53.55631     0.00000     0.00000     0.00000
   -53.54631     0.00000     0.00000     0.00000
   -53.53531     0.00000     0.00000     0.00000
   -53.52431     0.00000     0.00000     0.00000
   -53.51431     0.00000     0.00000     0.00000
   -53.50331     0.00000     0.00000     0.00000
   -53.49331     0.00000     0.00000     0.00000
   -53.48231     0.00000     0.00000     0.00000
   -53.47131     0.00000     0.00000     0.00000
   -53.46131     0.00000     0.00000     0.00000
