     #Energy       W_all      Mo_all      Ru_all      Ti_all
   -77.50084     0.00000     0.00000     0.00000     0.00000
   -77.48984     0.00000     0.00000     0.00000     0.00000
   -77.47884     0.00000     0.00000     0.00000     0.00000
   -77.46884     0.00000     0.00000     0.00000     0.00000
   -77.45784     0.00000     0.00000     0.00000     0.00000
   -77.44684     0.00000     0.00000     0.00000     0.00000
   -77.43684     0.00000     0.00000     0.00000     0.00000
   -77.42584     0.00000     0.00000     0.00000     0.00000
   -77.41484     0.00000     0.00000     0.00000     0.00000
   -77.40484     0.00000     0.00000     0.00000     0.00000
   -77.39384     0.00000     0.00000     0.00000     0.00000
   -77.38284     0.00000     0.00000     0.00000     0.00000
   -77.37184     0.00000     0.00000     0.00000     0.00000
   -77.36184     0.00000     0.00000     0.00000     0.00000
   -77.35084     0.00000     0.00000     0.00000     0.00000
   -77.33984     0.00000     0.00000     0.00000     0.00000
   -77.32984     0.00000     0.00000     0.00000     0.00000
   -77.31884     0.00000     0.00000     0.00000     0.00000
   -77.30784     0.00000     0.00000     0.00000     0.00000
   -77.29784     0.00000     0.00000     0.00000     0.00000
   -77.28684     0.00000     0.00000     0.00000     0.00000
   -77.27584     0.00000     0.00000     0.00000     0.00000
   -77.26584     0.00000     0.00000     0.00000     0.00000
   -77.25484     0.00000     0.00000     0.00000     0.00000
   -77.24384     0.00000     0.00000     0.00000     0.00000
   -77.23284     0.00000     0.00000     0.00000     0.00000
   -77.22284     0.00000     0.00000     0.00000     0.00000
   -77.21184     0.00000     0.00000     0.00000     0.00000
   -77.20084     0.00000     0.00000     0.00000     0.00000
   -77.19084     0.00000     0.00000     0.00000     0.00000
   -77.17984     0.00000     0.00000     0.00000     0.00000
   -77.16884     0.00000     0.00000     0.00000     0.00000
   -77.15884     0.00000     0.00000     0.00000     0.00000
   -77.14784     0.00000     0.00000     0.00000     0.00000
   -77.13684     0.00000     0.00000     0.00000     0.00000
   -77.12584     0.00000     0.00000     0.00000     0.00000
   -77.11584     0.00000     0.00000     0.00000     0.00000
   -77.10484     0.00000     0.00000     0.00000     0.00000
   -77.09384     0.00000     0.00000     0.00000     0.00000
   -77.08384     0.00000     0.00000     0.00000     0.00000
   -77.07284     0.00000     0.00000     0.00000     0.00000
   -77.06184     0.00000     0.00000     0.00000     0.00000
   -77.05184     0.00000     0.00000     0.00000     0.00000
   -77.04084     0.00000     0.00000     0.00000     0.00000
   -77.02984     0.00000     0.00000     0.00000     0.00000
   -77.01984     0.00000     0.00000     0.00000     0.00000
   -77.00884     0.00000     0.00000     0.00000     0.00000
   -76.99784     0.00000     0.00000     0.00000     0.00000
   -76.98684     0.00000     0.00000     0.00000     0.00000
   -76.97684     0.00000     0.00000     0.00000     0.00000
   -76.96584     0.00000     0.00000     0.00000     0.00000
   -76.95484     0.00000     0.00000     0.00000     0.00000
   -76.94484     0.00000     0.00000     0.00000     0.00000
   -76.93384     0.00000     0.00000     0.00000     0.00000
   -76.92284     0.00000     0.00000     0.00000     0.00000
   -76.91284     0.00000     0.00000     0.00000     0.00000
   -76.90184     0.00000     0.00000     0.00000     0.00000
   -76.89084     0.00000     0.00000     0.00000     0.00000
   -76.87984     0.00000     0.00000     0.00000     0.00000
   -76.86984     0.00000     0.00000     0.00000     0.00000
   -76.85884     0.00000     0.00000     0.00000     0.00000
   -76.84784     0.00000     0.00000     0.00000     0.00000
   -76.83784     0.00000     0.00000     0.00000     0.00000
   -76.82684     0.00000     0.00000     0.00000     0.00000
   -76.81584     0.00000     0.00000     0.00000     0.00000
   -76.80584     0.00000     0.00000     0.00000     0.00000
   -76.79484     0.00000     0.00000     0.00000     0.00000
   -76.78384     0.00000     0.00000     0.00000     0.00000
   -76.77384     0.00000     0.00000     0.00000     0.00000
   -76.76284     0.00000     0.00000     0.00000     0.00000
   -76.75184     0.00000     0.00000     0.00000     0.00000
   -76.74084     0.00000     0.00000     0.00000     0.00000
   -76.73084     0.00000     0.00000     0.00000     0.00000
   -76.71984     0.00000     0.00000     0.00000     0.00000
   -76.70884     0.00000     0.00000     0.00000     0.00000
   -76.69884     0.00000     0.00000     0.00000     0.00000
   -76.68784     0.00000     0.00000     0.00000     0.00000
   -76.67684     0.00000     0.00000     0.00000     0.00000
   -76.66684     0.00000     0.00000     0.00000     0.00000
   -76.65584     0.00000     0.00000     0.00000     0.00000
   -76.64484     0.00000     0.00000     0.00000     0.00000
   -76.63384     0.00000     0.00000     0.00000     0.00000
   -76.62384     0.00000     0.00000     0.00000     0.00000
   -76.61284     0.00000     0.00000     0.00000     0.00000
   -76.60184     0.00000     0.00000     0.00000     0.00000
   -76.59184     0.00000     0.00000     0.00000     0.00000
   -76.58084     0.00000     0.00000     0.00000     0.00000
   -76.56984     0.00000     0.00000     0.00000     0.00000
   -76.55984     0.00000     0.00000     0.00000     0.00000
   -76.54884     0.00000     0.00000     0.00000     0.00000
   -76.53784     0.00000     0.00000     0.00000     0.00000
   -76.52784     0.00000     0.00000     0.00000     0.00000
   -76.51684     0.00000     0.00000     0.00000     0.00000
   -76.50584     0.00000     0.00000     0.00000     0.00000
   -76.49484     0.00000     0.00000     0.00000     0.00000
   -76.48484     0.00000     0.00000     0.00000     0.00000
   -76.47384     0.00000     0.00000     0.00000     0.00000
   -76.46284     0.00000     0.00000     0.00000     0.00000
   -76.45284     0.00000     0.00000     0.00000     0.00000
   -76.44184     0.00000     0.00000     0.00000     0.00000
   -76.43084     0.00000     0.00000     0.00000     0.00000
   -76.42084     0.00000     0.00000     0.00000     0.00000
   -76.40984     0.00000     0.00000     0.00000     0.00000
   -76.39884     0.00000     0.00000     0.00000     0.00000
   -76.38784     0.00000     0.00000     0.00000     0.00000
   -76.37784     0.00000     0.00000     0.00000     0.00000
   -76.36684     0.00000     0.00000     0.00000     0.00000
   -76.35584     0.00000     0.00000     0.00000     0.00000
   -76.34584     0.00000     0.00000     0.00000     0.00000
   -76.33484     0.00000     0.00000     0.00000     0.00000
   -76.32384     0.00000     0.00000     0.00000     0.00000
   -76.31384     0.00000     0.00000     0.00000     0.00000
   -76.30284     0.00000     0.00000     0.00000     0.00000
   -76.29184     0.00000     0.00000     0.00000     0.00000
   -76.28084     0.00000     0.00000     0.00000     0.00000
   -76.27084     0.00000     0.00000     0.00000     0.00000
   -76.25984     0.00000     0.00000     0.00000     0.00000
   -76.24884     0.00000     0.00000     0.00000     0.00000
   -76.23884     0.00000     0.00000     0.00000     0.00000
   -76.22784     0.00000     0.00000     0.00000     0.00000
   -76.21684     0.00000     0.00000     0.00000     0.00000
   -76.20684     0.00000     0.00000     0.00000     0.00000
   -76.19584     0.00000     0.00000     0.00000     0.00000
   -76.18484     0.00000     0.00000     0.00000     0.00000
   -76.17484     0.00000     0.00000     0.00000     0.00000
   -76.16384     0.00000     0.00000     0.00000     0.00000
   -76.15284     0.00000     0.00000     0.00000     0.00000
   -76.14184     0.00000     0.00000     0.00000     0.00000
   -76.13184     0.00000     0.00000     0.00000     0.00000
   -76.12084     0.00000     0.00000     0.00000     0.00000
   -76.10984     0.00000     0.00000     0.00000     0.00000
   -76.09984     0.00000     0.00000     0.00000     0.00000
   -76.08884     0.00000     0.00000     0.00000     0.00000
   -76.07784     0.00000     0.00000     0.00000     0.00000
   -76.06784     0.00000     0.00000     0.00000     0.00000
   -76.05684     0.00000     0.00000     0.00000     0.00000
   -76.04584     0.00000     0.00000     0.00000     0.00000
   -76.03484     0.00000     0.00000     0.00000     0.00000
   -76.02484     0.00000     0.00000     0.00000     0.00000
   -76.01384     0.00000     0.00000     0.00000     0.00000
   -76.00284     0.00000     0.00000     0.00000     0.00000
   -75.99284     0.00000     0.00000     0.00000     0.00000
   -75.98184     0.00000     0.00000     0.00000     0.00000
   -75.97084     0.00000     0.00000     0.00000     0.00000
   -75.96084     0.00000     0.00000     0.00000     0.00000
   -75.94984     0.00000     0.00000     0.00000     0.00000
   -75.93884     0.00000     0.00000     0.00000     0.00000
   -75.92884     0.00000     0.00000     0.00000     0.00000
   -75.91784     0.00000     0.00000     0.00000     0.00000
   -75.90684     0.00000     0.00000     0.00000     0.00000
   -75.89584     0.00000     0.00000     0.00000     0.00000
   -75.88584     0.00000     0.00000     0.00000     0.00000
   -75.87484     0.00000     0.00000     0.00000     0.00000
   -75.86384     0.00000     0.00000     0.00000     0.00000
   -75.85384     0.00000     0.00000     0.00000     0.00000
   -75.84284     0.00000     0.00000     0.00000     0.00000
   -75.83184     0.00000     0.00000     0.00000     0.00000
   -75.82184     0.00000     0.00000     0.00000     0.00000
   -75.81084     0.00000     0.00000     0.00000     0.00000
   -75.79984     0.00000     0.00000     0.00000     0.00000
   -75.78884     0.00000     0.00000     0.00000     0.00000
   -75.77884     0.00000     0.00000     0.00000     0.00000
   -75.76784     0.00000     0.00000     0.00000     0.00000
   -75.75684     0.00000     0.00000     0.00000     0.00000
   -75.74684     0.00000     0.00000     0.00000     0.00000
   -75.73584     0.00000     0.00000     0.00000     0.00000
   -75.72484     0.00000     0.00000     0.00000     0.00000
   -75.71484     0.00000     0.00000     0.00000     0.00000
   -75.70384     0.00000     0.00000     0.00000     0.00000
   -75.69284     0.00000     0.00000     0.00000     0.00000
   -75.68284     0.00000     0.00000     0.00000     0.00000
   -75.67184     0.00000     0.00000     0.00000     0.00000
   -75.66084     0.00000     0.00000     0.00000     0.00000
   -75.64984     0.00000     0.00000     0.00000     0.00000
   -75.63984     0.00000     0.00000     0.00000     0.00000
   -75.62884     0.00000     0.00000     0.00000     0.00000
   -75.61784     0.00000     0.00000     0.00000     0.00000
   -75.60784     0.00000     0.00000     0.00000     0.00000
   -75.59684     0.00000     0.00000     0.00000     0.00000
   -75.58584     0.00000     0.00000     0.00000     0.00000
   -75.57584     0.00000     0.00000     0.00000     0.00000
   -75.56484     0.00000     0.00000     0.00000     0.00000
   -75.55384     0.00000     0.00000     0.00000     0.00000
   -75.54284     0.00000     0.00000     0.00000     0.00000
   -75.53284     0.00000     0.00000     0.00000     0.00000
   -75.52184     0.00000     0.00000     0.00000     0.00000
   -75.51084     0.00000     0.00000     0.00000     0.00000
   -75.50084     0.00000     0.00000     0.00000     0.00000
   -75.48984     0.00000     0.00000     0.00000     0.00000
   -75.47884     0.00000     0.00000     0.00000     0.00000
   -75.46884     0.00000     0.00000     0.00000     0.00000
   -75.45784     0.00000     0.00000     0.00000     0.00000
   -75.44684     0.00000     0.00000     0.00000     0.00000
   -75.43684     0.00000     0.00000     0.00000     0.00000
   -75.42584     0.00000     0.00000     0.00000     0.00000
   -75.41484     0.00000     0.00000     0.00000     0.00000
   -75.40384     0.00000     0.00000     0.00000     0.00000
   -75.39384     0.00000     0.00000     0.00000     0.00000
   -75.38284     0.00000     0.00000     0.00000     0.00000
   -75.37184     0.00000     0.00000     0.00000     0.00000
   -75.36184     0.00000     0.00000     0.00000     0.00000
   -75.35084     0.00000     0.00000     0.00000     0.00000
   -75.33984     0.00000     0.00000     0.00000     0.00000
   -75.32984     0.00000     0.00000     0.00000     0.00000
   -75.31884     0.00000     0.00000     0.00000     0.00000
   -75.30784     0.00000     0.00000     0.00000     0.00000
   -75.29684     0.00000     0.00000     0.00000     0.00000
   -75.28684     0.00000     0.00000     0.00000     0.00000
   -75.27584     0.00000     0.00000     0.00000     0.00000
   -75.26484     0.00000     0.00000     0.00000     0.00000
   -75.25484     0.00000     0.00000     0.00000     0.00000
   -75.24384     0.00000     0.00000     0.00000     0.00000
   -75.23284     0.00000     0.00000     0.00000     0.00000
   -75.22284     0.00000     0.00000     0.00000     0.00000
   -75.21184     0.00000     0.00000     0.00000     0.00000
   -75.20084     0.00000     0.00000     0.00000     0.00000
   -75.19084     0.00000     0.00000     0.00000     0.00000
   -75.17984     0.00000     0.00000     0.00000     0.00000
   -75.16884     0.00000     0.00000     0.00000     0.00000
   -75.15784     0.00000     0.00000     0.00000     0.00000
   -75.14784     0.00000     0.00000     0.00000     0.00000
   -75.13684     0.00000     0.00000     0.00000     0.00000
   -75.12584     0.00000     0.00000     0.00000     0.00000
   -75.11584     0.00000     0.00000     0.00000     0.00000
   -75.10484     0.00000     0.00000     0.00000     0.00000
   -75.09384     0.00000     0.00000     0.00000     0.00000
   -75.08384     0.00000     0.00000     0.00000     0.00000
   -75.07284     0.00000     0.00000     0.00000     0.00000
   -75.06184     0.00000     0.00000     0.00000     0.00000
   -75.05084     0.00000     0.00000     0.00000     0.00000
   -75.04084     0.00000     0.00000     0.00000     0.00000
   -75.02984     0.00000     0.00000     0.00000     0.00000
   -75.01884     0.00000     0.00000     0.00000     0.00000
   -75.00884     0.00000     0.00000     0.00000     0.00000
   -74.99784     0.00000     0.00000     0.00000     0.00000
   -74.98684     0.00000     0.00000     0.00000     0.00000
   -74.97684     0.00000     0.00000     0.00000     0.00000
   -74.96584     0.00000     0.00000     0.00000     0.00000
   -74.95484     0.00000     0.00000     0.00000     0.00000
   -74.94484     0.00000     0.00000     0.00000     0.00000
   -74.93384     0.00000     0.00000     0.00000     0.00000
   -74.92284     0.00000     0.00000     0.00000     0.00000
   -74.91184     0.00000     0.00000     0.00000     0.00000
   -74.90184     0.00000     0.00000     0.00000     0.00000
   -74.89084     0.00000     0.00000     0.00000     0.00000
   -74.87984     0.00000     0.00000     0.00000     0.00000
   -74.86984     0.00000     0.00000     0.00000     0.00000
   -74.85884     0.00000     0.00000     0.00000     0.00000
   -74.84784     0.00000     0.00000     0.00000     0.00000
   -74.83784     0.00000     0.00000     0.00000     0.00000
   -74.82684     0.00000     0.00000     0.00000     0.00000
   -74.81584     0.00000     0.00000     0.00000     0.00000
   -74.80484     0.00000     0.00000     0.00000     0.00000
   -74.79484     0.00000     0.00000     0.00000     0.00000
   -74.78384     0.00000     0.00000     0.00000     0.00000
   -74.77284     0.00000     0.00000     0.00000     0.00000
   -74.76284     0.00000     0.00000     0.00000     0.00000
   -74.75184     0.00000     0.00000     0.00000     0.00000
   -74.74084     0.00000     0.00000     0.00000     0.00000
   -74.73084     0.00000     0.00000     0.00000     0.00000
   -74.71984     0.00000     0.00000     0.00000     0.00000
   -74.70884     0.00000     0.00000     0.00000     0.00000
   -74.69884     0.00000     0.00000     0.00000     0.00000
   -74.68784     0.00000     0.00000     0.00000     0.00000
   -74.67684     0.00000     0.00000     0.00000     0.00000
   -74.66584     0.00000     0.00000     0.00000     0.00000
   -74.65584     0.00000     0.00000     0.00000     0.00000
   -74.64484     0.00000     0.00000     0.00000     0.00000
   -74.63384     0.00000     0.00000     0.00000     0.00000
   -74.62384     0.00000     0.00000     0.00000     0.00000
   -74.61284     0.00000     0.00000     0.00000     0.00000
   -74.60184     0.00000     0.00000     0.00000     0.00000
   -74.59184     0.00000     0.00000     0.00000     0.00000
   -74.58084     0.00000     0.00000     0.00000     0.00000
   -74.56984     0.00000     0.00000     0.00000     0.00000
   -74.55884     0.00000     0.00000     0.00000     0.00000
   -74.54884     0.00000     0.00000     0.00000     0.00000
   -74.53784     0.00000     0.00000     0.00000     0.00000
   -74.52684     0.00000     0.00000     0.00000     0.00000
   -74.51684     0.00000     0.00000     0.00000     0.00000
   -74.50584     0.00000     0.00000     0.00000     0.00000
   -74.49484     0.00000     0.00000     0.00000     0.00000
   -74.48484     0.00000     0.00000     0.00000     0.00000
   -74.47384     0.00000     0.00000     0.00000     0.00000
   -74.46284     0.00000     0.00000     0.00000     0.00000
   -74.45284     0.00000     0.00000     0.00000     0.00000
   -74.44184     0.00000     0.00000     0.00000     0.00000
   -74.43084     0.00000     0.00000     0.00000     0.00000
   -74.41984     0.00000     0.00000     0.00000     0.00000
   -74.40984     0.00000     0.00000     0.00000     0.00000
   -74.39884     0.00000     0.00000     0.00000     0.00000
   -74.38784     0.00000     0.00000     0.00000     0.00000
   -74.37784     0.00000     0.00000     0.00000     0.00000
   -74.36684     0.00000     0.00000     0.00000     0.00000
   -74.35584     0.00000     0.00000     0.00000     0.00000
   -74.34584     0.00000     0.00000     0.00000     0.00000
   -74.33484     0.00000     0.00000     0.00000     0.00000
   -74.32384     0.00000     0.00000     0.00000     0.00000
   -74.31284     0.00000     0.00000     0.00000     0.00000
   -74.30284     0.00000     0.00000     0.00000     0.00000
   -74.29184     0.00000     0.00000     0.00000     0.00000
   -74.28084     0.00000     0.00000     0.00000     0.00000
   -74.27084     0.00000     0.00000     0.00000     0.00000
   -74.25984     0.00000     0.00000     0.00000     0.00000
   -74.24884     0.00000     0.00000     0.00000     0.00000
   -74.23884     0.00000     0.00000     0.00000     0.00000
   -74.22784     0.00000     0.00000     0.00000     0.00000
   -74.21684     0.00000     0.00000     0.00000     0.00000
   -74.20584     0.00000     0.00000     0.00000     0.00000
   -74.19584     0.00000     0.00000     0.00000     0.00000
   -74.18484     0.00000     0.00000     0.00000     0.00000
   -74.17384     0.00000     0.00000     0.00000     0.00000
   -74.16384     0.00000     0.00000     0.00000     0.00000
   -74.15284     0.00000     0.00000     0.00000     0.00000
   -74.14184   186.42287     0.00403     0.00249     0.00015
   -74.13184     0.00000     0.00000     0.00000     0.00000
   -74.12084   587.18144     0.01392     0.00557     0.00005
   -74.10984    93.27250     0.00206     0.00085     0.00001
   -74.09984   186.52371     0.00789     0.00088     0.00001
   -74.08884     0.00000     0.00000     0.00000     0.00000
   -74.07784     0.00000     0.00000     0.00000     0.00000
   -74.06684  1932.94294     0.05633     0.01097     0.00481
   -74.05684    31.08511     0.00091     0.00018     0.00008
   -74.04584     0.00000     0.00000     0.00000     0.00000
   -74.03484   186.51690     0.01024     0.00100     0.00002
   -74.02484     0.00000     0.00000     0.00000     0.00000
   -74.01384     0.00000     0.00000     0.00000     0.00000
   -74.00284     0.00000     0.00000     0.00000     0.00000
   -73.99284   876.77557     0.02408     0.00596     0.00359
   -73.98184   279.77434     0.00602     0.00237     0.00127
   -73.97084     0.00000     0.00000     0.00000     0.00000
   -73.95984     0.00000     0.00000     0.00000     0.00000
   -73.94984   186.60384     0.00661     0.00092     0.00067
   -73.93884     0.00000     0.00000     0.00000     0.00000
   -73.92784     0.00000     0.00000     0.00000     0.00000
   -73.91784     0.00000     0.00000     0.00000     0.00000
   -73.90684   186.57956     0.00783     0.00110     0.00113
   -73.89584   186.61495     0.00526     0.00008     0.00055
   -73.88584   186.54321     0.00570     0.00128     0.00094
   -73.87484   186.65513     0.00221     0.00019     0.00058
   -73.86384     0.00000     0.00000     0.00000     0.00000
   -73.85384     0.00000     0.00000     0.00000     0.00000
   -73.84284     0.00000     0.00000     0.00000     0.00000
   -73.83184     0.00000     0.00000     0.00000     0.00000
   -73.82084     0.00000     0.00000     0.00000     0.00000
   -73.81084   186.50610     0.00796     0.00000     0.00103
   -73.79984     0.00000     0.00000     0.00000     0.00000
   -73.78884     0.00000     0.00000     0.00000     0.00000
   -73.77884     0.00000     0.00000     0.00000     0.00000
   -73.76784     0.00000     0.00000     0.00000     0.00000
   -73.75684     0.00000     0.00000     0.00000     0.00000
   -73.74684     0.00000     0.00000     0.00000     0.00000
   -73.73584     0.00000     0.00000     0.00000     0.00000
   -73.72484     0.00000     0.00000     0.00000     0.00000
   -73.71384     0.00000     0.00000     0.00000     0.00000
   -73.70384     0.00000     0.00000     0.00000     0.00000
   -73.69284     0.00000     0.00000     0.00000     0.00000
   -73.68184     0.00000     0.00000     0.00000     0.00000
   -73.67184     0.00000     0.00000     0.00000     0.00000
   -73.66084     0.00000     0.00000     0.00000     0.00000
   -73.64984     0.00000     0.00000     0.00000     0.00000
   -73.63984     0.00000     0.00000     0.00000     0.00000
   -73.62884     0.00000     0.00000     0.00000     0.00000
   -73.61784     0.00000     0.00000     0.00000     0.00000
   -73.60784     0.00000     0.00000     0.00000     0.00000
   -73.59684     0.00000     0.00000     0.00000     0.00000
   -73.58584     0.00000     0.00000     0.00000     0.00000
   -73.57484     0.00000     0.00000     0.00000     0.00000
   -73.56484     0.00000     0.00000     0.00000     0.00000
   -73.55384     0.00000     0.00000     0.00000     0.00000
   -73.54284     0.00000     0.00000     0.00000     0.00000
   -73.53284     0.00000     0.00000     0.00000     0.00000
   -73.52184     0.00000     0.00000     0.00000     0.00000
   -73.51084     0.00000     0.00000     0.00000     0.00000
   -73.50084     0.00000     0.00000     0.00000     0.00000
   -73.48984     0.00000     0.00000     0.00000     0.00000
   -73.47884     0.00000     0.00000     0.00000     0.00000
   -73.46784     0.00000     0.00000     0.00000     0.00000
   -73.45784     0.00000     0.00000     0.00000     0.00000
   -73.44684     0.00000     0.00000     0.00000     0.00000
   -73.43584     0.00000     0.00000     0.00000     0.00000
   -73.42584     0.00000     0.00000     0.00000     0.00000
   -73.41484     0.00000     0.00000     0.00000     0.00000
   -73.40384     0.00000     0.00000     0.00000     0.00000
   -73.39384     0.00000     0.00000     0.00000     0.00000
   -73.38284     0.00000     0.00000     0.00000     0.00000
   -73.37184     0.00000     0.00000     0.00000     0.00000
   -73.36184     0.00000     0.00000     0.00000     0.00000
   -73.35084     0.00000     0.00000     0.00000     0.00000
   -73.33984     0.00000     0.00000     0.00000     0.00000
   -73.32884     0.00000     0.00000     0.00000     0.00000
   -73.31884     0.00000     0.00000     0.00000     0.00000
   -73.30784     0.00000     0.00000     0.00000     0.00000
   -73.29684     0.00000     0.00000     0.00000     0.00000
   -73.28684     0.00000     0.00000     0.00000     0.00000
   -73.27584     0.00000     0.00000     0.00000     0.00000
   -73.26484     0.00000     0.00000     0.00000     0.00000
   -73.25484     0.00000     0.00000     0.00000     0.00000
   -73.24384     0.00000     0.00000     0.00000     0.00000
   -73.23284     0.00000     0.00000     0.00000     0.00000
   -73.22184     0.00000     0.00000     0.00000     0.00000
   -73.21184     0.00000     0.00000     0.00000     0.00000
   -73.20084     0.00000     0.00000     0.00000     0.00000
   -73.18984     0.00000     0.00000     0.00000     0.00000
   -73.17984     0.00000     0.00000     0.00000     0.00000
   -73.16884     0.00000     0.00000     0.00000     0.00000
   -73.15784     0.00000     0.00000     0.00000     0.00000
   -73.14784     0.00000     0.00000     0.00000     0.00000
   -73.13684     0.00000     0.00000     0.00000     0.00000
   -73.12584     0.00000     0.00000     0.00000     0.00000
   -73.11584     0.00000     0.00000     0.00000     0.00000
   -73.10484     0.00000     0.00000     0.00000     0.00000
   -73.09384     0.00000     0.00000     0.00000     0.00000
   -73.08284     0.00000     0.00000     0.00000     0.00000
   -73.07284     0.00000     0.00000     0.00000     0.00000
   -73.06184     0.00000     0.00000     0.00000     0.00000
   -73.05084     0.00000     0.00000     0.00000     0.00000
   -73.04084     0.00000     0.00000     0.00000     0.00000
   -73.02984     0.00000     0.00000     0.00000     0.00000
   -73.01884     0.00000     0.00000     0.00000     0.00000
   -73.00884     0.00000     0.00000     0.00000     0.00000
   -72.99784     0.00000     0.00000     0.00000     0.00000
   -72.98684     0.00000     0.00000     0.00000     0.00000
   -72.97584     0.00000     0.00000     0.00000     0.00000
   -72.96584     0.00000     0.00000     0.00000     0.00000
   -72.95484     0.00000     0.00000     0.00000     0.00000
   -72.94384     0.00000     0.00000     0.00000     0.00000
   -72.93384     0.00000     0.00000     0.00000     0.00000
   -72.92284     0.00000     0.00000     0.00000     0.00000
   -72.91184     0.00000     0.00000     0.00000     0.00000
   -72.90184     0.00000     0.00000     0.00000     0.00000
   -72.89084     0.00000     0.00000     0.00000     0.00000
   -72.87984     0.00000     0.00000     0.00000     0.00000
   -72.86984     0.00000     0.00000     0.00000     0.00000
   -72.85884     0.00000     0.00000     0.00000     0.00000
   -72.84784     0.00000     0.00000     0.00000     0.00000
   -72.83684     0.00000     0.00000     0.00000     0.00000
   -72.82684     0.00000     0.00000     0.00000     0.00000
   -72.81584     0.00000     0.00000     0.00000     0.00000
   -72.80484     0.00000     0.00000     0.00000     0.00000
   -72.79484     0.00000     0.00000     0.00000     0.00000
   -72.78384     0.00000     0.00000     0.00000     0.00000
   -72.77284     0.00000     0.00000     0.00000     0.00000
   -72.76284     0.00000     0.00000     0.00000     0.00000
   -72.75184     0.00000     0.00000     0.00000     0.00000
   -72.74084     0.00000     0.00000     0.00000     0.00000
   -72.72984     0.00000     0.00000     0.00000     0.00000
   -72.71984     0.00000     0.00000     0.00000     0.00000
   -72.70884     0.00000     0.00000     0.00000     0.00000
   -72.69784     0.00000     0.00000     0.00000     0.00000
   -72.68784     0.00000     0.00000     0.00000     0.00000
   -72.67684     0.00000     0.00000     0.00000     0.00000
   -72.66584     0.00000     0.00000     0.00000     0.00000
   -72.65584     0.00000     0.00000     0.00000     0.00000
   -72.64484     0.00000     0.00000     0.00000     0.00000
   -72.63384     0.00000     0.00000     0.00000     0.00000
   -72.62384     0.00000     0.00000     0.00000     0.00000
   -72.61284     0.00000     0.00000     0.00000     0.00000
   -72.60184     0.00000     0.00000     0.00000     0.00000
   -72.59084     0.00000     0.00000     0.00000     0.00000
   -72.58084     0.00000     0.00000     0.00000     0.00000
   -72.56984     0.00000     0.00000     0.00000     0.00000
   -72.55884     0.00000     0.00000     0.00000     0.00000
   -72.54884     0.00000     0.00000     0.00000     0.00000
   -72.53784     0.00000     0.00000     0.00000     0.00000
   -72.52684     0.00000     0.00000     0.00000     0.00000
