     #Energy       W_all      Mo_all      Ti_all
   -76.84720     0.00000     0.00000     0.00000
   -76.83620     0.00000     0.00000     0.00000
   -76.82620     0.00000     0.00000     0.00000
   -76.81520     0.00000     0.00000     0.00000
   -76.80420     0.00000     0.00000     0.00000
   -76.79420     0.00000     0.00000     0.00000
   -76.78320     0.00000     0.00000     0.00000
   -76.77320     0.00000     0.00000     0.00000
   -76.76220     0.00000     0.00000     0.00000
   -76.75220     0.00000     0.00000     0.00000
   -76.74120     0.00000     0.00000     0.00000
   -76.73020     0.00000     0.00000     0.00000
   -76.72020     0.00000     0.00000     0.00000
   -76.70920     0.00000     0.00000     0.00000
   -76.69920     0.00000     0.00000     0.00000
   -76.68820     0.00000     0.00000     0.00000
   -76.67720     0.00000     0.00000     0.00000
   -76.66720     0.00000     0.00000     0.00000
   -76.65620     0.00000     0.00000     0.00000
   -76.64620     0.00000     0.00000     0.00000
   -76.63520     0.00000     0.00000     0.00000
   -76.62520     0.00000     0.00000     0.00000
   -76.61420     0.00000     0.00000     0.00000
   -76.60320     0.00000     0.00000     0.00000
   -76.59320     0.00000     0.00000     0.00000
   -76.58220     0.00000     0.00000     0.00000
   -76.57220     0.00000     0.00000     0.00000
   -76.56120     0.00000     0.00000     0.00000
   -76.55020     0.00000     0.00000     0.00000
   -76.54020     0.00000     0.00000     0.00000
   -76.52920     0.00000     0.00000     0.00000
   -76.51920     0.00000     0.00000     0.00000
   -76.50820     0.00000     0.00000     0.00000
   -76.49820     0.00000     0.00000     0.00000
   -76.48720     0.00000     0.00000     0.00000
   -76.47620     0.00000     0.00000     0.00000
   -76.46620     0.00000     0.00000     0.00000
   -76.45520     0.00000     0.00000     0.00000
   -76.44520     0.00000     0.00000     0.00000
   -76.43420     0.00000     0.00000     0.00000
   -76.42320     0.00000     0.00000     0.00000
   -76.41320     0.00000     0.00000     0.00000
   -76.40220     0.00000     0.00000     0.00000
   -76.39220     0.00000     0.00000     0.00000
   -76.38120     0.00000     0.00000     0.00000
   -76.37120     0.00000     0.00000     0.00000
   -76.36020     0.00000     0.00000     0.00000
   -76.34920     0.00000     0.00000     0.00000
   -76.33920     0.00000     0.00000     0.00000
   -76.32820     0.00000     0.00000     0.00000
   -76.31820     0.00000     0.00000     0.00000
   -76.30720     0.00000     0.00000     0.00000
   -76.29620     0.00000     0.00000     0.00000
   -76.28620     0.00000     0.00000     0.00000
   -76.27520     0.00000     0.00000     0.00000
   -76.26520     0.00000     0.00000     0.00000
   -76.25420     0.00000     0.00000     0.00000
   -76.24420     0.00000     0.00000     0.00000
   -76.23320     0.00000     0.00000     0.00000
   -76.22220     0.00000     0.00000     0.00000
   -76.21220     0.00000     0.00000     0.00000
   -76.20120     0.00000     0.00000     0.00000
   -76.19120     0.00000     0.00000     0.00000
   -76.18020     0.00000     0.00000     0.00000
   -76.16920     0.00000     0.00000     0.00000
   -76.15920     0.00000     0.00000     0.00000
   -76.14820     0.00000     0.00000     0.00000
   -76.13820     0.00000     0.00000     0.00000
   -76.12720     0.00000     0.00000     0.00000
   -76.11620     0.00000     0.00000     0.00000
   -76.10620     0.00000     0.00000     0.00000
   -76.09520     0.00000     0.00000     0.00000
   -76.08520     0.00000     0.00000     0.00000
   -76.07420     0.00000     0.00000     0.00000
   -76.06420     0.00000     0.00000     0.00000
   -76.05320     0.00000     0.00000     0.00000
   -76.04220     0.00000     0.00000     0.00000
   -76.03220     0.00000     0.00000     0.00000
   -76.02120     0.00000     0.00000     0.00000
   -76.01120     0.00000     0.00000     0.00000
   -76.00020     0.00000     0.00000     0.00000
   -75.98920     0.00000     0.00000     0.00000
   -75.97920     0.00000     0.00000     0.00000
   -75.96820     0.00000     0.00000     0.00000
   -75.95820     0.00000     0.00000     0.00000
   -75.94720     0.00000     0.00000     0.00000
   -75.93720     0.00000     0.00000     0.00000
   -75.92620     0.00000     0.00000     0.00000
   -75.91520     0.00000     0.00000     0.00000
   -75.90520     0.00000     0.00000     0.00000
   -75.89420     0.00000     0.00000     0.00000
   -75.88420     0.00000     0.00000     0.00000
   -75.87320     0.00000     0.00000     0.00000
   -75.86220     0.00000     0.00000     0.00000
   -75.85220     0.00000     0.00000     0.00000
   -75.84120     0.00000     0.00000     0.00000
   -75.83120     0.00000     0.00000     0.00000
   -75.82020     0.00000     0.00000     0.00000
   -75.81020     0.00000     0.00000     0.00000
   -75.79920     0.00000     0.00000     0.00000
   -75.78820     0.00000     0.00000     0.00000
   -75.77820     0.00000     0.00000     0.00000
   -75.76720     0.00000     0.00000     0.00000
   -75.75720     0.00000     0.00000     0.00000
   -75.74620     0.00000     0.00000     0.00000
   -75.73520     0.00000     0.00000     0.00000
   -75.72520     0.00000     0.00000     0.00000
   -75.71420     0.00000     0.00000     0.00000
   -75.70420     0.00000     0.00000     0.00000
   -75.69320     0.00000     0.00000     0.00000
   -75.68320     0.00000     0.00000     0.00000
   -75.67220     0.00000     0.00000     0.00000
   -75.66120     0.00000     0.00000     0.00000
   -75.65120     0.00000     0.00000     0.00000
   -75.64020     0.00000     0.00000     0.00000
   -75.63020     0.00000     0.00000     0.00000
   -75.61920     0.00000     0.00000     0.00000
   -75.60820     0.00000     0.00000     0.00000
   -75.59820     0.00000     0.00000     0.00000
   -75.58720     0.00000     0.00000     0.00000
   -75.57720     0.00000     0.00000     0.00000
   -75.56620     0.00000     0.00000     0.00000
   -75.55620     0.00000     0.00000     0.00000
   -75.54520     0.00000     0.00000     0.00000
   -75.53420     0.00000     0.00000     0.00000
   -75.52420     0.00000     0.00000     0.00000
   -75.51320     0.00000     0.00000     0.00000
   -75.50320     0.00000     0.00000     0.00000
   -75.49220     0.00000     0.00000     0.00000
   -75.48120     0.00000     0.00000     0.00000
   -75.47120     0.00000     0.00000     0.00000
   -75.46020     0.00000     0.00000     0.00000
   -75.45020     0.00000     0.00000     0.00000
   -75.43920     0.00000     0.00000     0.00000
   -75.42820     0.00000     0.00000     0.00000
   -75.41820     0.00000     0.00000     0.00000
   -75.40720     0.00000     0.00000     0.00000
   -75.39720     0.00000     0.00000     0.00000
   -75.38620     0.00000     0.00000     0.00000
   -75.37620     0.00000     0.00000     0.00000
   -75.36520     0.00000     0.00000     0.00000
   -75.35420     0.00000     0.00000     0.00000
   -75.34420     0.00000     0.00000     0.00000
   -75.33320     0.00000     0.00000     0.00000
   -75.32320     0.00000     0.00000     0.00000
   -75.31220     0.00000     0.00000     0.00000
   -75.30120     0.00000     0.00000     0.00000
   -75.29120     0.00000     0.00000     0.00000
   -75.28020     0.00000     0.00000     0.00000
   -75.27020     0.00000     0.00000     0.00000
   -75.25920     0.00000     0.00000     0.00000
   -75.24920     0.00000     0.00000     0.00000
   -75.23820     0.00000     0.00000     0.00000
   -75.22720     0.00000     0.00000     0.00000
   -75.21720     0.00000     0.00000     0.00000
   -75.20620     0.00000     0.00000     0.00000
   -75.19620     0.00000     0.00000     0.00000
   -75.18520     0.00000     0.00000     0.00000
   -75.17420     0.00000     0.00000     0.00000
   -75.16420     0.00000     0.00000     0.00000
   -75.15320     0.00000     0.00000     0.00000
   -75.14320     0.00000     0.00000     0.00000
   -75.13220     0.00000     0.00000     0.00000
   -75.12220     0.00000     0.00000     0.00000
   -75.11120     0.00000     0.00000     0.00000
   -75.10020     0.00000     0.00000     0.00000
   -75.09020     0.00000     0.00000     0.00000
   -75.07920     0.00000     0.00000     0.00000
   -75.06920     0.00000     0.00000     0.00000
   -75.05820     0.00000     0.00000     0.00000
   -75.04720     0.00000     0.00000     0.00000
   -75.03720     0.00000     0.00000     0.00000
   -75.02620     0.00000     0.00000     0.00000
   -75.01620     0.00000     0.00000     0.00000
   -75.00520     0.00000     0.00000     0.00000
   -74.99520     0.00000     0.00000     0.00000
   -74.98420     0.00000     0.00000     0.00000
   -74.97320     0.00000     0.00000     0.00000
   -74.96320     0.00000     0.00000     0.00000
   -74.95220     0.00000     0.00000     0.00000
   -74.94220     0.00000     0.00000     0.00000
   -74.93120     0.00000     0.00000     0.00000
   -74.92020     0.00000     0.00000     0.00000
   -74.91020     0.00000     0.00000     0.00000
   -74.89920     0.00000     0.00000     0.00000
   -74.88920     0.00000     0.00000     0.00000
   -74.87820     0.00000     0.00000     0.00000
   -74.86820     0.00000     0.00000     0.00000
   -74.85720     0.00000     0.00000     0.00000
   -74.84620     0.00000     0.00000     0.00000
   -74.83620     0.00000     0.00000     0.00000
   -74.82520     0.00000     0.00000     0.00000
   -74.81520     0.00000     0.00000     0.00000
   -74.80420     0.00000     0.00000     0.00000
   -74.79320     0.00000     0.00000     0.00000
   -74.78320     0.00000     0.00000     0.00000
   -74.77220     0.00000     0.00000     0.00000
   -74.76220     0.00000     0.00000     0.00000
   -74.75120     0.00000     0.00000     0.00000
   -74.74120     0.00000     0.00000     0.00000
   -74.73020     0.00000     0.00000     0.00000
   -74.71920     0.00000     0.00000     0.00000
   -74.70920     0.00000     0.00000     0.00000
   -74.69820     0.00000     0.00000     0.00000
   -74.68820     0.00000     0.00000     0.00000
   -74.67720     0.00000     0.00000     0.00000
   -74.66620     0.00000     0.00000     0.00000
   -74.65620     0.00000     0.00000     0.00000
   -74.64520     0.00000     0.00000     0.00000
   -74.63520     0.00000     0.00000     0.00000
   -74.62420     0.00000     0.00000     0.00000
   -74.61320     0.00000     0.00000     0.00000
   -74.60320     0.00000     0.00000     0.00000
   -74.59220     0.00000     0.00000     0.00000
   -74.58220     0.00000     0.00000     0.00000
   -74.57120     0.00000     0.00000     0.00000
   -74.56120     0.00000     0.00000     0.00000
   -74.55020     0.00000     0.00000     0.00000
   -74.53920     0.00000     0.00000     0.00000
   -74.52920     0.00000     0.00000     0.00000
   -74.51820     0.00000     0.00000     0.00000
   -74.50820     0.00000     0.00000     0.00000
   -74.49720     0.00000     0.00000     0.00000
   -74.48620     0.00000     0.00000     0.00000
   -74.47620     0.00000     0.00000     0.00000
   -74.46520     0.00000     0.00000     0.00000
   -74.45520     0.00000     0.00000     0.00000
   -74.44420     0.00000     0.00000     0.00000
   -74.43420     0.00000     0.00000     0.00000
   -74.42320     0.00000     0.00000     0.00000
   -74.41220     0.00000     0.00000     0.00000
   -74.40220     0.00000     0.00000     0.00000
   -74.39120     0.00000     0.00000     0.00000
   -74.38120     0.00000     0.00000     0.00000
   -74.37020     0.00000     0.00000     0.00000
   -74.35920     0.00000     0.00000     0.00000
   -74.34920     0.00000     0.00000     0.00000
   -74.33820     0.00000     0.00000     0.00000
   -74.32820     0.00000     0.00000     0.00000
   -74.31720     0.00000     0.00000     0.00000
   -74.30720     0.00000     0.00000     0.00000
   -74.29620     0.00000     0.00000     0.00000
   -74.28520     0.00000     0.00000     0.00000
   -74.27520     0.00000     0.00000     0.00000
   -74.26420     0.00000     0.00000     0.00000
   -74.25420     0.00000     0.00000     0.00000
   -74.24320     0.00000     0.00000     0.00000
   -74.23220     0.00000     0.00000     0.00000
   -74.22220     0.00000     0.00000     0.00000
   -74.21120     0.00000     0.00000     0.00000
   -74.20120     0.00000     0.00000     0.00000
   -74.19020     0.00000     0.00000     0.00000
   -74.18020     0.00000     0.00000     0.00000
   -74.16920     0.00000     0.00000     0.00000
   -74.15820     0.00000     0.00000     0.00000
   -74.14820     0.00000     0.00000     0.00000
   -74.13720     0.00000     0.00000     0.00000
   -74.12720     0.00000     0.00000     0.00000
   -74.11620     0.00000     0.00000     0.00000
   -74.10520     0.00000     0.00000     0.00000
   -74.09520     0.00000     0.00000     0.00000
   -74.08420     0.00000     0.00000     0.00000
   -74.07420     0.00000     0.00000     0.00000
   -74.06320     0.00000     0.00000     0.00000
   -74.05320     0.00000     0.00000     0.00000
   -74.04220     0.00000     0.00000     0.00000
   -74.03120     0.00000     0.00000     0.00000
   -74.02120     0.00000     0.00000     0.00000
   -74.01020     0.00000     0.00000     0.00000
   -74.00020     0.00000     0.00000     0.00000
   -73.98920     0.00000     0.00000     0.00000
   -73.97820     0.00000     0.00000     0.00000
   -73.96820     0.00000     0.00000     0.00000
   -73.95720     0.00000     0.00000     0.00000
   -73.94720     0.00000     0.00000     0.00000
   -73.93620     0.00000     0.00000     0.00000
   -73.92520     0.00000     0.00000     0.00000
   -73.91520     0.00000     0.00000     0.00000
   -73.90420     0.00000     0.00000     0.00000
   -73.89420     0.00000     0.00000     0.00000
   -73.88320     0.00000     0.00000     0.00000
   -73.87320     0.00000     0.00000     0.00000
   -73.86220     0.00000     0.00000     0.00000
   -73.85120     0.00000     0.00000     0.00000
   -73.84120     0.00000     0.00000     0.00000
   -73.83020     0.00000     0.00000     0.00000
   -73.82020     0.00000     0.00000     0.00000
   -73.80920     0.00000     0.00000     0.00000
   -73.79820     0.00000     0.00000     0.00000
   -73.78820     0.00000     0.00000     0.00000
   -73.77720   188.40999     0.00663     0.00007
   -73.76720     0.00000     0.00000     0.00000
   -73.75620     0.00000     0.00000     0.00000
   -73.74620     0.00000     0.00000     0.00000
   -73.73520   376.87832     0.01063     0.00033
   -73.72420     0.00000     0.00000     0.00000
   -73.71420     0.00000     0.00000     0.00000
   -73.70320   376.93849     0.01246     0.00083
   -73.69320   188.55061     0.00580     0.00039
   -73.68220     0.00000     0.00000     0.00000
   -73.67120     0.00000     0.00000     0.00000
   -73.66120     0.00000     0.00000     0.00000
   -73.65020     0.00000     0.00000     0.00000
   -73.64020   188.50931     0.00675     0.00059
   -73.62920   188.55818     0.00822     0.00094
   -73.61920     0.00000     0.00000     0.00000
   -73.60820   188.43460     0.00959     0.00096
   -73.59720     0.00000     0.00000     0.00000
   -73.58720     0.00000     0.00000     0.00000
   -73.57620     0.00000     0.00000     0.00000
   -73.56620   376.91784     0.00935     0.00226
   -73.55520     0.00000     0.00000     0.00000
   -73.54420     0.00000     0.00000     0.00000
   -73.53420     0.00000     0.00000     0.00000
   -73.52320   377.05754     0.00716     0.00280
   -73.51320   188.54316     0.00546     0.00096
   -73.50220     0.00000     0.00000     0.00000
   -73.49220   377.09532     0.00932     0.00243
   -73.48120     0.00000     0.00000     0.00000
   -73.47020   377.01804     0.01186     0.00336
   -73.46020   188.55205     0.00383     0.00154
   -73.44920     0.00000     0.00000     0.00000
   -73.43920   188.61764     0.00307     0.00131
   -73.42820     0.00000     0.00000     0.00000
   -73.41720     0.00000     0.00000     0.00000
   -73.40720     0.00000     0.00000     0.00000
   -73.39620     0.00000     0.00000     0.00000
   -73.38620     0.00000     0.00000     0.00000
   -73.37520     0.00000     0.00000     0.00000
   -73.36520     0.00000     0.00000     0.00000
   -73.35420     0.00000     0.00000     0.00000
   -73.34320     0.00000     0.00000     0.00000
   -73.33320   188.49363     0.00187     0.00257
   -73.32220     0.00000     0.00000     0.00000
   -73.31220     0.00000     0.00000     0.00000
   -73.30120     0.00000     0.00000     0.00000
   -73.29020     0.00000     0.00000     0.00000
   -73.28020     0.00000     0.00000     0.00000
   -73.26920     0.00000     0.00000     0.00000
   -73.25920     0.00000     0.00000     0.00000
   -73.24820     0.00000     0.00000     0.00000
   -73.23820     0.00000     0.00000     0.00000
   -73.22720     0.00000     0.00000     0.00000
   -73.21620     0.00000     0.00000     0.00000
   -73.20620     0.00000     0.00000     0.00000
   -73.19520     0.00000     0.00000     0.00000
   -73.18520     0.00000     0.00000     0.00000
   -73.17420     0.00000     0.00000     0.00000
   -73.16320     0.00000     0.00000     0.00000
   -73.15320     0.00000     0.00000     0.00000
   -73.14220     0.00000     0.00000     0.00000
   -73.13220     0.00000     0.00000     0.00000
   -73.12120     0.00000     0.00000     0.00000
   -73.11020     0.00000     0.00000     0.00000
   -73.10020     0.00000     0.00000     0.00000
   -73.08920     0.00000     0.00000     0.00000
   -73.07920     0.00000     0.00000     0.00000
   -73.06820     0.00000     0.00000     0.00000
   -73.05820     0.00000     0.00000     0.00000
   -73.04720     0.00000     0.00000     0.00000
   -73.03620     0.00000     0.00000     0.00000
   -73.02620     0.00000     0.00000     0.00000
   -73.01520     0.00000     0.00000     0.00000
   -73.00520     0.00000     0.00000     0.00000
   -72.99420     0.00000     0.00000     0.00000
   -72.98320     0.00000     0.00000     0.00000
   -72.97320     0.00000     0.00000     0.00000
   -72.96220     0.00000     0.00000     0.00000
   -72.95220     0.00000     0.00000     0.00000
   -72.94120     0.00000     0.00000     0.00000
   -72.93120     0.00000     0.00000     0.00000
   -72.92020     0.00000     0.00000     0.00000
   -72.90920     0.00000     0.00000     0.00000
   -72.89920     0.00000     0.00000     0.00000
   -72.88820     0.00000     0.00000     0.00000
   -72.87820     0.00000     0.00000     0.00000
   -72.86720     0.00000     0.00000     0.00000
   -72.85620     0.00000     0.00000     0.00000
   -72.84620     0.00000     0.00000     0.00000
   -72.83520     0.00000     0.00000     0.00000
   -72.82520     0.00000     0.00000     0.00000
   -72.81420     0.00000     0.00000     0.00000
   -72.80420     0.00000     0.00000     0.00000
   -72.79320     0.00000     0.00000     0.00000
   -72.78220     0.00000     0.00000     0.00000
   -72.77220     0.00000     0.00000     0.00000
   -72.76120     0.00000     0.00000     0.00000
   -72.75120     0.00000     0.00000     0.00000
   -72.74020     0.00000     0.00000     0.00000
   -72.72920     0.00000     0.00000     0.00000
   -72.71920     0.00000     0.00000     0.00000
   -72.70820     0.00000     0.00000     0.00000
   -72.69820     0.00000     0.00000     0.00000
   -72.68720     0.00000     0.00000     0.00000
   -72.67720     0.00000     0.00000     0.00000
   -72.66620     0.00000     0.00000     0.00000
   -72.65520     0.00000     0.00000     0.00000
   -72.64520     0.00000     0.00000     0.00000
   -72.63420     0.00000     0.00000     0.00000
   -72.62420     0.00000     0.00000     0.00000
   -72.61320     0.00000     0.00000     0.00000
   -72.60220     0.00000     0.00000     0.00000
   -72.59220     0.00000     0.00000     0.00000
   -72.58120     0.00000     0.00000     0.00000
   -72.57120     0.00000     0.00000     0.00000
   -72.56020     0.00000     0.00000     0.00000
   -72.55020     0.00000     0.00000     0.00000
   -72.53920     0.00000     0.00000     0.00000
   -72.52820     0.00000     0.00000     0.00000
   -72.51820     0.00000     0.00000     0.00000
   -72.50720     0.00000     0.00000     0.00000
   -72.49720     0.00000     0.00000     0.00000
   -72.48620     0.00000     0.00000     0.00000
   -72.47520     0.00000     0.00000     0.00000
   -72.46520     0.00000     0.00000     0.00000
   -72.45420     0.00000     0.00000     0.00000
   -72.44420     0.00000     0.00000     0.00000
   -72.43320     0.00000     0.00000     0.00000
   -72.42220     0.00000     0.00000     0.00000
   -72.41220     0.00000     0.00000     0.00000
   -72.40120     0.00000     0.00000     0.00000
   -72.39120     0.00000     0.00000     0.00000
   -72.38020     0.00000     0.00000     0.00000
   -72.37020     0.00000     0.00000     0.00000
   -72.35920     0.00000     0.00000     0.00000
   -72.34820     0.00000     0.00000     0.00000
   -72.33820     0.00000     0.00000     0.00000
   -72.32720     0.00000     0.00000     0.00000
   -72.31720     0.00000     0.00000     0.00000
   -72.30620     0.00000     0.00000     0.00000
   -72.29520     0.00000     0.00000     0.00000
   -72.28520     0.00000     0.00000     0.00000
   -72.27420     0.00000     0.00000     0.00000
   -72.26420     0.00000     0.00000     0.00000
   -72.25320     0.00000     0.00000     0.00000
   -72.24320     0.00000     0.00000     0.00000
   -72.23220     0.00000     0.00000     0.00000
   -72.22120     0.00000     0.00000     0.00000
   -72.21120     0.00000     0.00000     0.00000
   -72.20020     0.00000     0.00000     0.00000
   -72.19020     0.00000     0.00000     0.00000
   -72.17920     0.00000     0.00000     0.00000
   -72.16820     0.00000     0.00000     0.00000
   -72.15820     0.00000     0.00000     0.00000
   -72.14720     0.00000     0.00000     0.00000
   -72.13720     0.00000     0.00000     0.00000
   -72.12620     0.00000     0.00000     0.00000
   -72.11620     0.00000     0.00000     0.00000
   -72.10520     0.00000     0.00000     0.00000
   -72.09420     0.00000     0.00000     0.00000
   -72.08420     0.00000     0.00000     0.00000
   -72.07320     0.00000     0.00000     0.00000
   -72.06320     0.00000     0.00000     0.00000
   -72.05220     0.00000     0.00000     0.00000
   -72.04120     0.00000     0.00000     0.00000
   -72.03120     0.00000     0.00000     0.00000
   -72.02020     0.00000     0.00000     0.00000
   -72.01020     0.00000     0.00000     0.00000
   -71.99920     0.00000     0.00000     0.00000
   -71.98920     0.00000     0.00000     0.00000
   -71.97820     0.00000     0.00000     0.00000
   -71.96720     0.00000     0.00000     0.00000
   -71.95720     0.00000     0.00000     0.00000
   -71.94620     0.00000     0.00000     0.00000
   -71.93620     0.00000     0.00000     0.00000
   -71.92520     0.00000     0.00000     0.00000
   -71.91420     0.00000     0.00000     0.00000
   -71.90420     0.00000     0.00000     0.00000
   -71.89320     0.00000     0.00000     0.00000
   -71.88320     0.00000     0.00000     0.00000
   -71.87220     0.00000     0.00000     0.00000
   -71.86220     0.00000     0.00000     0.00000
   -71.85120     0.00000     0.00000     0.00000
   -71.84020     0.00000     0.00000     0.00000
   -71.83020     0.00000     0.00000     0.00000
   -71.81920     0.00000     0.00000     0.00000
   -71.80920     0.00000     0.00000     0.00000
   -71.79820     0.00000     0.00000     0.00000
   -71.78720     0.00000     0.00000     0.00000
   -71.77720     0.00000     0.00000     0.00000
   -71.76620     0.00000     0.00000     0.00000
   -71.75620     0.00000     0.00000     0.00000
   -71.74520     0.00000     0.00000     0.00000
   -71.73520     0.00000     0.00000     0.00000
   -71.72420     0.00000     0.00000     0.00000
   -71.71320     0.00000     0.00000     0.00000
   -71.70320     0.00000     0.00000     0.00000
   -71.69220     0.00000     0.00000     0.00000
   -71.68220     0.00000     0.00000     0.00000
   -71.67120     0.00000     0.00000     0.00000
   -71.66020     0.00000     0.00000     0.00000
   -71.65020     0.00000     0.00000     0.00000
   -71.63920     0.00000     0.00000     0.00000
   -71.62920     0.00000     0.00000     0.00000
   -71.61820     0.00000     0.00000     0.00000
   -71.60720     0.00000     0.00000     0.00000
   -71.59720     0.00000     0.00000     0.00000
   -71.58620     0.00000     0.00000     0.00000
   -71.57620     0.00000     0.00000     0.00000
   -71.56520     0.00000     0.00000     0.00000
   -71.55520     0.00000     0.00000     0.00000
   -71.54420     0.00000     0.00000     0.00000
   -71.53320     0.00000     0.00000     0.00000
   -71.52320     0.00000     0.00000     0.00000
   -71.51220     0.00000     0.00000     0.00000
   -71.50220     0.00000     0.00000     0.00000
   -71.49120     0.00000     0.00000     0.00000
   -71.48020     0.00000     0.00000     0.00000
   -71.47020     0.00000     0.00000     0.00000
   -71.45920     0.00000     0.00000     0.00000
   -71.44920     0.00000     0.00000     0.00000
   -71.43820     0.00000     0.00000     0.00000
   -71.42820     0.00000     0.00000     0.00000
   -71.41720     0.00000     0.00000     0.00000
   -71.40620     0.00000     0.00000     0.00000
   -71.39620     0.00000     0.00000     0.00000
   -71.38520     0.00000     0.00000     0.00000
   -71.37520     0.00000     0.00000     0.00000
   -71.36420     0.00000     0.00000     0.00000
   -71.35320     0.00000     0.00000     0.00000
   -71.34320     0.00000     0.00000     0.00000
   -71.33220     0.00000     0.00000     0.00000
   -71.32220     0.00000     0.00000     0.00000
   -71.31120     0.00000     0.00000     0.00000
   -71.30120     0.00000     0.00000     0.00000
   -71.29020     0.00000     0.00000     0.00000
   -71.27920     0.00000     0.00000     0.00000
   -71.26920     0.00000     0.00000     0.00000
   -71.25820     0.00000     0.00000     0.00000
   -71.24820     0.00000     0.00000     0.00000
   -71.23720     0.00000     0.00000     0.00000
   -71.22620     0.00000     0.00000     0.00000
   -71.21620     0.00000     0.00000     0.00000
   -71.20520     0.00000     0.00000     0.00000
   -71.19520     0.00000     0.00000     0.00000
   -71.18420     0.00000     0.00000     0.00000
   -71.17420     0.00000     0.00000     0.00000
   -71.16320     0.00000     0.00000     0.00000
   -71.15220     0.00000     0.00000     0.00000
   -71.14220     0.00000     0.00000     0.00000
   -71.13120     0.00000     0.00000     0.00000
   -71.12120     0.00000     0.00000     0.00000
   -71.11020     0.00000     0.00000     0.00000
   -71.09920     0.00000     0.00000     0.00000
   -71.08920     0.00000     0.00000     0.00000
   -71.07820     0.00000     0.00000     0.00000
   -71.06820     0.00000     0.00000     0.00000
   -71.05720     0.00000     0.00000     0.00000
   -71.04720     0.00000     0.00000     0.00000
   -71.03620     0.00000     0.00000     0.00000
   -71.02520     0.00000     0.00000     0.00000
   -71.01520     0.00000     0.00000     0.00000
   -71.00420     0.00000     0.00000     0.00000
   -70.99420     0.00000     0.00000     0.00000
   -70.98320     0.00000     0.00000     0.00000
   -70.97220     0.00000     0.00000     0.00000
   -70.96220     0.00000     0.00000     0.00000
   -70.95120     0.00000     0.00000     0.00000
   -70.94120     0.00000     0.00000     0.00000
   -70.93020     0.00000     0.00000     0.00000
