     #Energy       W_all      Mo_all      Ru_all
   -61.54492     0.00000     0.00000     0.00000
   -61.53392     0.00000     0.00000     0.00000
   -61.52292     0.00000     0.00000     0.00000
   -61.51192     0.00000     0.00000     0.00000
   -61.50092     0.00000     0.00000     0.00000
   -61.48992     0.00000     0.00000     0.00000
   -61.47892     0.00000     0.00000     0.00000
   -61.46792     0.00000     0.00000     0.00000
   -61.45692     0.00000     0.00000     0.00000
   -61.44592     0.00000     0.00000     0.00000
   -61.43392     0.00000     0.00000     0.00000
   -61.42292     0.00000     0.00000     0.00000
   -61.41192     0.00000     0.00000     0.00000
   -61.40092     0.00000     0.00000     0.00000
   -61.38992     0.00000     0.00000     0.00000
   -61.37892     0.00000     0.00000     0.00000
   -61.36792     0.00000     0.00000     0.00000
   -61.35692     0.00000     0.00000     0.00000
   -61.34592     0.00000     0.00000     0.00000
   -61.33492     0.00000     0.00000     0.00000
   -61.32392     0.00000     0.00000     0.00000
   -61.31292     0.00000     0.00000     0.00000
   -61.30192     0.00000     0.00000     0.00000
   -61.29092     0.00000     0.00000     0.00000
   -61.27992     0.00000     0.00000     0.00000
   -61.26892     0.00000     0.00000     0.00000
   -61.25792     0.00000     0.00000     0.00000
   -61.24692     0.00000     0.00000     0.00000
   -61.23592     0.00000     0.00000     0.00000
   -61.22492     0.00000     0.00000     0.00000
   -61.21392     0.01955   180.00412     0.00555
   -61.20292     0.00000     0.00000     0.00000
   -61.19092     0.03088   336.67051     0.00783
   -61.17992     0.01942   207.58392     0.00610
   -61.16892     0.00564    65.88697     0.00185
   -61.15792     0.00000     0.00000     0.00000
   -61.14692     0.00000     0.00000     0.00000
   -61.13592     0.00733    73.96839     0.00278
   -61.12492     0.01612   162.92584     0.00517
   -61.11392     0.08023   917.75484     0.02410
   -61.10292     0.02569   275.37459     0.00802
   -61.09192     0.01669   184.71885     0.00214
   -61.08092     0.07819   814.04797     0.01150
   -61.06992     0.04232   422.30939     0.00594
   -61.05892     0.02239   255.14116     0.00341
   -61.04792     0.02509   180.38847     0.00417
   -61.03692     0.00000     0.00000     0.00000
   -61.02592     0.09382   763.62944     0.01286
   -61.01492     0.04187   336.28048     0.00562
   -61.00392     0.17316  1534.20408     0.01154
   -60.99292     0.02312   198.86583     0.00076
   -60.98192     0.04413   360.92050     0.00153
   -60.97092     0.00000     0.00000     0.00000
   -60.95992     0.01901   180.56733     0.00093
   -60.94792     0.01744   180.55928     0.00112
   -60.93692     0.00000     0.00000     0.00000
   -60.92592     0.02351   180.45589     0.00104
   -60.91492     0.00000     0.00000     0.00000
   -60.90392     0.00000     0.00000     0.00000
   -60.89292     0.00000     0.00000     0.00000
   -60.88192     0.00000     0.00000     0.00000
   -60.87092     0.00000     0.00000     0.00000
   -60.85992     0.00000     0.00000     0.00000
   -60.84892     0.00000     0.00000     0.00000
   -60.83792     0.00000     0.00000     0.00000
   -60.82692     0.00000     0.00000     0.00000
   -60.81592     0.00000     0.00000     0.00000
   -60.80492     0.00000     0.00000     0.00000
   -60.79392     0.00000     0.00000     0.00000
   -60.78292     0.00000     0.00000     0.00000
   -60.77192     0.00000     0.00000     0.00000
   -60.76092     0.00000     0.00000     0.00000
   -60.74992     0.00000     0.00000     0.00000
   -60.73892     0.00000     0.00000     0.00000
   -60.72792     0.00000     0.00000     0.00000
   -60.71592     0.00000     0.00000     0.00000
   -60.70492     0.00000     0.00000     0.00000
   -60.69392     0.00000     0.00000     0.00000
   -60.68292     0.00000     0.00000     0.00000
   -60.67192     0.00000     0.00000     0.00000
   -60.66092     0.00000     0.00000     0.00000
   -60.64992     0.00000     0.00000     0.00000
   -60.63892     0.00000     0.00000     0.00000
   -60.62792     0.00000     0.00000     0.00000
   -60.61692     0.00000     0.00000     0.00000
   -60.60592     0.00000     0.00000     0.00000
   -60.59492     0.00000     0.00000     0.00000
   -60.58392     0.00000     0.00000     0.00000
   -60.57292     0.00000     0.00000     0.00000
   -60.56192     0.00000     0.00000     0.00000
   -60.55092     0.00000     0.00000     0.00000
   -60.53992     0.00000     0.00000     0.00000
   -60.52892     0.00000     0.00000     0.00000
   -60.51792     0.00000     0.00000     0.00000
   -60.50692     0.00000     0.00000     0.00000
   -60.49592     0.00000     0.00000     0.00000
   -60.48492     0.00000     0.00000     0.00000
   -60.47292     0.00000     0.00000     0.00000
   -60.46192     0.00000     0.00000     0.00000
   -60.45092     0.00000     0.00000     0.00000
   -60.43992     0.00000     0.00000     0.00000
   -60.42892     0.00000     0.00000     0.00000
   -60.41792     0.00000     0.00000     0.00000
   -60.40692     0.00000     0.00000     0.00000
   -60.39592     0.00000     0.00000     0.00000
   -60.38492     0.00000     0.00000     0.00000
   -60.37392     0.00000     0.00000     0.00000
   -60.36292     0.00000     0.00000     0.00000
   -60.35192     0.00000     0.00000     0.00000
   -60.34092     0.00000     0.00000     0.00000
   -60.32992     0.00000     0.00000     0.00000
   -60.31892     0.00000     0.00000     0.00000
   -60.30792     0.00000     0.00000     0.00000
   -60.29692     0.00000     0.00000     0.00000
   -60.28592     0.00000     0.00000     0.00000
   -60.27492     0.00000     0.00000     0.00000
   -60.26392     0.00000     0.00000     0.00000
   -60.25292     0.00000     0.00000     0.00000
   -60.24192     0.00000     0.00000     0.00000
   -60.22992     0.00000     0.00000     0.00000
   -60.21892     0.00000     0.00000     0.00000
   -60.20792     0.00000     0.00000     0.00000
   -60.19692     0.00000     0.00000     0.00000
   -60.18592     0.00000     0.00000     0.00000
   -60.17492     0.00000     0.00000     0.00000
   -60.16392     0.00000     0.00000     0.00000
   -60.15292     0.00000     0.00000     0.00000
   -60.14192     0.00000     0.00000     0.00000
   -60.13092     0.00000     0.00000     0.00000
   -60.11992     0.00000     0.00000     0.00000
   -60.10892     0.00000     0.00000     0.00000
   -60.09792     0.00000     0.00000     0.00000
   -60.08692     0.00000     0.00000     0.00000
   -60.07592     0.00000     0.00000     0.00000
   -60.06492     0.00000     0.00000     0.00000
   -60.05392     0.00000     0.00000     0.00000
   -60.04292     0.00000     0.00000     0.00000
   -60.03192     0.00000     0.00000     0.00000
   -60.02092     0.00000     0.00000     0.00000
   -60.00992     0.00000     0.00000     0.00000
   -59.99892     0.00000     0.00000     0.00000
   -59.98692     0.00000     0.00000     0.00000
   -59.97592     0.00000     0.00000     0.00000
   -59.96492     0.00000     0.00000     0.00000
   -59.95392     0.00000     0.00000     0.00000
   -59.94292     0.00000     0.00000     0.00000
   -59.93192     0.00000     0.00000     0.00000
   -59.92092     0.00000     0.00000     0.00000
   -59.90992     0.00000     0.00000     0.00000
   -59.89892     0.00000     0.00000     0.00000
   -59.88792     0.00000     0.00000     0.00000
   -59.87692     0.00000     0.00000     0.00000
   -59.86592     0.00000     0.00000     0.00000
   -59.85492     0.00000     0.00000     0.00000
   -59.84392     0.00000     0.00000     0.00000
   -59.83292     0.00000     0.00000     0.00000
   -59.82192     0.00000     0.00000     0.00000
   -59.81092     0.00000     0.00000     0.00000
   -59.79992     0.00000     0.00000     0.00000
   -59.78892     0.00000     0.00000     0.00000
   -59.77792     0.00000     0.00000     0.00000
   -59.76692     0.00000     0.00000     0.00000
   -59.75592     0.00000     0.00000     0.00000
   -59.74392     0.00000     0.00000     0.00000
   -59.73292     0.00000     0.00000     0.00000
   -59.72192     0.00000     0.00000     0.00000
   -59.71092     0.00000     0.00000     0.00000
   -59.69992     0.00000     0.00000     0.00000
   -59.68892     0.00000     0.00000     0.00000
   -59.67792     0.00000     0.00000     0.00000
   -59.66692     0.00000     0.00000     0.00000
   -59.65592     0.00000     0.00000     0.00000
   -59.64492     0.00000     0.00000     0.00000
   -59.63392     0.00000     0.00000     0.00000
   -59.62292     0.00000     0.00000     0.00000
   -59.61192     0.00000     0.00000     0.00000
   -59.60092     0.00000     0.00000     0.00000
   -59.58992     0.00000     0.00000     0.00000
   -59.57892     0.00000     0.00000     0.00000
   -59.56792     0.00000     0.00000     0.00000
   -59.55692     0.00000     0.00000     0.00000
   -59.54592     0.00000     0.00000     0.00000
   -59.53492     0.00000     0.00000     0.00000
   -59.52392     0.00000     0.00000     0.00000
   -59.51192     0.00000     0.00000     0.00000
   -59.50092     0.00000     0.00000     0.00000
   -59.48992     0.00000     0.00000     0.00000
   -59.47892     0.00000     0.00000     0.00000
   -59.46792     0.00000     0.00000     0.00000
   -59.45692     0.00000     0.00000     0.00000
   -59.44592     0.00000     0.00000     0.00000
   -59.43492     0.00000     0.00000     0.00000
   -59.42392     0.00000     0.00000     0.00000
   -59.41292     0.00000     0.00000     0.00000
   -59.40192     0.00000     0.00000     0.00000
   -59.39092     0.00000     0.00000     0.00000
   -59.37992     0.00000     0.00000     0.00000
   -59.36892     0.00000     0.00000     0.00000
   -59.35792     0.00000     0.00000     0.00000
   -59.34692     0.00000     0.00000     0.00000
   -59.33592     0.00000     0.00000     0.00000
   -59.32492     0.00000     0.00000     0.00000
   -59.31392     0.00000     0.00000     0.00000
   -59.30292     0.00000     0.00000     0.00000
   -59.29192     0.00000     0.00000     0.00000
   -59.28092     0.00000     0.00000     0.00000
   -59.26892     0.00000     0.00000     0.00000
   -59.25792     0.00000     0.00000     0.00000
   -59.24692     0.00000     0.00000     0.00000
   -59.23592     0.00000     0.00000     0.00000
   -59.22492     0.00000     0.00000     0.00000
   -59.21392     0.00000     0.00000     0.00000
   -59.20292     0.00000     0.00000     0.00000
   -59.19192     0.00000     0.00000     0.00000
   -59.18092     0.00000     0.00000     0.00000
   -59.16992     0.00000     0.00000     0.00000
   -59.15892     0.00000     0.00000     0.00000
   -59.14792     0.00000     0.00000     0.00000
   -59.13692     0.00000     0.00000     0.00000
   -59.12592     0.00000     0.00000     0.00000
   -59.11492     0.00000     0.00000     0.00000
   -59.10392     0.00000     0.00000     0.00000
   -59.09292     0.00000     0.00000     0.00000
   -59.08192     0.00000     0.00000     0.00000
   -59.07092     0.00000     0.00000     0.00000
   -59.05992     0.00000     0.00000     0.00000
   -59.04892     0.00000     0.00000     0.00000
   -59.03792     0.00000     0.00000     0.00000
   -59.02592     0.00000     0.00000     0.00000
   -59.01492     0.00000     0.00000     0.00000
   -59.00392     0.00000     0.00000     0.00000
   -58.99292     0.00000     0.00000     0.00000
   -58.98192     0.00000     0.00000     0.00000
   -58.97092     0.00000     0.00000     0.00000
   -58.95992     0.00000     0.00000     0.00000
   -58.94892     0.00000     0.00000     0.00000
   -58.93792     0.00000     0.00000     0.00000
   -58.92692     0.00000     0.00000     0.00000
   -58.91592     0.00000     0.00000     0.00000
   -58.90492     0.00000     0.00000     0.00000
   -58.89392     0.00000     0.00000     0.00000
   -58.88292     0.00000     0.00000     0.00000
   -58.87192     0.00000     0.00000     0.00000
   -58.86092     0.00000     0.00000     0.00000
   -58.84992     0.00000     0.00000     0.00000
   -58.83892     0.00000     0.00000     0.00000
   -58.82792     0.00000     0.00000     0.00000
   -58.81692     0.00000     0.00000     0.00000
   -58.80592     0.00000     0.00000     0.00000
   -58.79492     0.00000     0.00000     0.00000
   -58.78292     0.00000     0.00000     0.00000
   -58.77192     0.00000     0.00000     0.00000
   -58.76092     0.00000     0.00000     0.00000
   -58.74992     0.00000     0.00000     0.00000
   -58.73892     0.00000     0.00000     0.00000
   -58.72792     0.00000     0.00000     0.00000
   -58.71692     0.00000     0.00000     0.00000
   -58.70592     0.00000     0.00000     0.00000
   -58.69492     0.00000     0.00000     0.00000
   -58.68392     0.00000     0.00000     0.00000
   -58.67292     0.00000     0.00000     0.00000
   -58.66192     0.00000     0.00000     0.00000
   -58.65092     0.00000     0.00000     0.00000
   -58.63992     0.00000     0.00000     0.00000
   -58.62892     0.00000     0.00000     0.00000
   -58.61792     0.00000     0.00000     0.00000
   -58.60692     0.00000     0.00000     0.00000
   -58.59592     0.00000     0.00000     0.00000
   -58.58492     0.00000     0.00000     0.00000
   -58.57392     0.00000     0.00000     0.00000
   -58.56292     0.00000     0.00000     0.00000
   -58.55192     0.00000     0.00000     0.00000
   -58.53992     0.00000     0.00000     0.00000
   -58.52892     0.00000     0.00000     0.00000
   -58.51792     0.00000     0.00000     0.00000
   -58.50692     0.00000     0.00000     0.00000
   -58.49592     0.00000     0.00000     0.00000
   -58.48492     0.00000     0.00000     0.00000
   -58.47392     0.00000     0.00000     0.00000
   -58.46292     0.00000     0.00000     0.00000
   -58.45192     0.00000     0.00000     0.00000
   -58.44092     0.00000     0.00000     0.00000
   -58.42992     0.00000     0.00000     0.00000
   -58.41892     0.00000     0.00000     0.00000
   -58.40792     0.00000     0.00000     0.00000
   -58.39692     0.00000     0.00000     0.00000
   -58.38592     0.00000     0.00000     0.00000
   -58.37492     0.00000     0.00000     0.00000
   -58.36392     0.00000     0.00000     0.00000
   -58.35292     0.00000     0.00000     0.00000
   -58.34192     0.00000     0.00000     0.00000
   -58.33092     0.00000     0.00000     0.00000
   -58.31992     0.00000     0.00000     0.00000
   -58.30892     0.00000     0.00000     0.00000
   -58.29692     0.00000     0.00000     0.00000
   -58.28592     0.00000     0.00000     0.00000
   -58.27492     0.00000     0.00000     0.00000
   -58.26392     0.00000     0.00000     0.00000
   -58.25292     0.00000     0.00000     0.00000
   -58.24192     0.00000     0.00000     0.00000
   -58.23092     0.00000     0.00000     0.00000
   -58.21992     0.00000     0.00000     0.00000
   -58.20892     0.00000     0.00000     0.00000
   -58.19792     0.00000     0.00000     0.00000
   -58.18692     0.00000     0.00000     0.00000
   -58.17592     0.00000     0.00000     0.00000
   -58.16492     0.00000     0.00000     0.00000
   -58.15392     0.00000     0.00000     0.00000
   -58.14292     0.00000     0.00000     0.00000
   -58.13192     0.00000     0.00000     0.00000
   -58.12092     0.00000     0.00000     0.00000
   -58.10992     0.00000     0.00000     0.00000
   -58.09892     0.00000     0.00000     0.00000
   -58.08792     0.00000     0.00000     0.00000
   -58.07692     0.00000     0.00000     0.00000
   -58.06492     0.00000     0.00000     0.00000
   -58.05392     0.00000     0.00000     0.00000
   -58.04292     0.00000     0.00000     0.00000
   -58.03192     0.00000     0.00000     0.00000
   -58.02092     0.00000     0.00000     0.00000
   -58.00992     0.00000     0.00000     0.00000
   -57.99892     0.00000     0.00000     0.00000
   -57.98792     0.00000     0.00000     0.00000
   -57.97692     0.00000     0.00000     0.00000
   -57.96592     0.00000     0.00000     0.00000
   -57.95492     0.00000     0.00000     0.00000
   -57.94392     0.00000     0.00000     0.00000
   -57.93292     0.00000     0.00000     0.00000
   -57.92192     0.00000     0.00000     0.00000
   -57.91092     0.00000     0.00000     0.00000
   -57.89992     0.00000     0.00000     0.00000
   -57.88892     0.00000     0.00000     0.00000
   -57.87792     0.00000     0.00000     0.00000
   -57.86692     0.00000     0.00000     0.00000
   -57.85592     0.00000     0.00000     0.00000
   -57.84492     0.00000     0.00000     0.00000
   -57.83392     0.00000     0.00000     0.00000
   -57.82192     0.00000     0.00000     0.00000
   -57.81092     0.00000     0.00000     0.00000
   -57.79992     0.00000     0.00000     0.00000
   -57.78892     0.00000     0.00000     0.00000
   -57.77792     0.00000     0.00000     0.00000
   -57.76692     0.00000     0.00000     0.00000
   -57.75592     0.00000     0.00000     0.00000
   -57.74492     0.00000     0.00000     0.00000
   -57.73392     0.00000     0.00000     0.00000
   -57.72292     0.00000     0.00000     0.00000
   -57.71192     0.00000     0.00000     0.00000
   -57.70092     0.00000     0.00000     0.00000
   -57.68992     0.00000     0.00000     0.00000
   -57.67892     0.00000     0.00000     0.00000
   -57.66792     0.00000     0.00000     0.00000
   -57.65692     0.00000     0.00000     0.00000
   -57.64592     0.00000     0.00000     0.00000
   -57.63492     0.00000     0.00000     0.00000
   -57.62392     0.00000     0.00000     0.00000
   -57.61292     0.00000     0.00000     0.00000
   -57.60192     0.00000     0.00000     0.00000
   -57.59092     0.00000     0.00000     0.00000
   -57.57892     0.00000     0.00000     0.00000
   -57.56792     0.00000     0.00000     0.00000
   -57.55692     0.00000     0.00000     0.00000
   -57.54592     0.00000     0.00000     0.00000
   -57.53492     0.00000     0.00000     0.00000
   -57.52392     0.00000     0.00000     0.00000
   -57.51292     0.00000     0.00000     0.00000
   -57.50192     0.00000     0.00000     0.00000
   -57.49092     0.00000     0.00000     0.00000
   -57.47992     0.00000     0.00000     0.00000
   -57.46892     0.00000     0.00000     0.00000
   -57.45792     0.00000     0.00000     0.00000
   -57.44692     0.00000     0.00000     0.00000
   -57.43592     0.00000     0.00000     0.00000
   -57.42492     0.00000     0.00000     0.00000
   -57.41392     0.00000     0.00000     0.00000
   -57.40292     0.00000     0.00000     0.00000
   -57.39192     0.00000     0.00000     0.00000
   -57.38092     0.00000     0.00000     0.00000
   -57.36992     0.00000     0.00000     0.00000
   -57.35892     0.00000     0.00000     0.00000
   -57.34792     0.00000     0.00000     0.00000
   -57.33592     0.00000     0.00000     0.00000
   -57.32492     0.00000     0.00000     0.00000
   -57.31392     0.00000     0.00000     0.00000
   -57.30292     0.00000     0.00000     0.00000
   -57.29192     0.00000     0.00000     0.00000
   -57.28092     0.00000     0.00000     0.00000
   -57.26992     0.00000     0.00000     0.00000
   -57.25892     0.00000     0.00000     0.00000
   -57.24792     0.00000     0.00000     0.00000
   -57.23692     0.00000     0.00000     0.00000
   -57.22592     0.00000     0.00000     0.00000
   -57.21492     0.00000     0.00000     0.00000
   -57.20392     0.00000     0.00000     0.00000
   -57.19292     0.00000     0.00000     0.00000
   -57.18192     0.00000     0.00000     0.00000
   -57.17092     0.00000     0.00000     0.00000
   -57.15992     0.00000     0.00000     0.00000
   -57.14892     0.00000     0.00000     0.00000
   -57.13792     0.00000     0.00000     0.00000
   -57.12692     0.00000     0.00000     0.00000
   -57.11592     0.00000     0.00000     0.00000
   -57.10492     0.00000     0.00000     0.00000
   -57.09292     0.00000     0.00000     0.00000
   -57.08192     0.00000     0.00000     0.00000
   -57.07092     0.00000     0.00000     0.00000
   -57.05992     0.00000     0.00000     0.00000
   -57.04892     0.00000     0.00000     0.00000
   -57.03792     0.00000     0.00000     0.00000
   -57.02692     0.00000     0.00000     0.00000
   -57.01592     0.00000     0.00000     0.00000
   -57.00492     0.00000     0.00000     0.00000
   -56.99392     0.00000     0.00000     0.00000
   -56.98292     0.00000     0.00000     0.00000
   -56.97192     0.00000     0.00000     0.00000
   -56.96092     0.00000     0.00000     0.00000
   -56.94992     0.00000     0.00000     0.00000
   -56.93892     0.00000     0.00000     0.00000
   -56.92792     0.00000     0.00000     0.00000
   -56.91692     0.00000     0.00000     0.00000
   -56.90592     0.00000     0.00000     0.00000
   -56.89492     0.00000     0.00000     0.00000
   -56.88392     0.00000     0.00000     0.00000
   -56.87292     0.00000     0.00000     0.00000
   -56.86192     0.00000     0.00000     0.00000
   -56.84992     0.00000     0.00000     0.00000
   -56.83892     0.00000     0.00000     0.00000
   -56.82792     0.00000     0.00000     0.00000
   -56.81692     0.00000     0.00000     0.00000
   -56.80592     0.00000     0.00000     0.00000
   -56.79492     0.00000     0.00000     0.00000
   -56.78392     0.00000     0.00000     0.00000
   -56.77292     0.00000     0.00000     0.00000
   -56.76192     0.00000     0.00000     0.00000
   -56.75092     0.00000     0.00000     0.00000
   -56.73992     0.00000     0.00000     0.00000
   -56.72892     0.00000     0.00000     0.00000
   -56.71792     0.00000     0.00000     0.00000
   -56.70692     0.00000     0.00000     0.00000
   -56.69592     0.00000     0.00000     0.00000
   -56.68492     0.00000     0.00000     0.00000
   -56.67392     0.00000     0.00000     0.00000
   -56.66292     0.00000     0.00000     0.00000
   -56.65192     0.00000     0.00000     0.00000
   -56.64092     0.00000     0.00000     0.00000
   -56.62992     0.00000     0.00000     0.00000
   -56.61792     0.00000     0.00000     0.00000
   -56.60692     0.00000     0.00000     0.00000
   -56.59592     0.00000     0.00000     0.00000
   -56.58492     0.00000     0.00000     0.00000
   -56.57392     0.00000     0.00000     0.00000
   -56.56292     0.00000     0.00000     0.00000
   -56.55192     0.00000     0.00000     0.00000
   -56.54092     0.00000     0.00000     0.00000
   -56.52992     0.00000     0.00000     0.00000
   -56.51892     0.00000     0.00000     0.00000
   -56.50792     0.00000     0.00000     0.00000
   -56.49692     0.00000     0.00000     0.00000
   -56.48592     0.00000     0.00000     0.00000
   -56.47492     0.00000     0.00000     0.00000
   -56.46392     0.00000     0.00000     0.00000
   -56.45292     0.00000     0.00000     0.00000
   -56.44192     0.00000     0.00000     0.00000
   -56.43092     0.00000     0.00000     0.00000
   -56.41992     0.00000     0.00000     0.00000
   -56.40892     0.00000     0.00000     0.00000
   -56.39792     0.00000     0.00000     0.00000
   -56.38692     0.00000     0.00000     0.00000
   -56.37492     0.00000     0.00000     0.00000
   -56.36392     0.00000     0.00000     0.00000
   -56.35292     0.00000     0.00000     0.00000
   -56.34192     0.00000     0.00000     0.00000
   -56.33092     0.00000     0.00000     0.00000
   -56.31992     0.00000     0.00000     0.00000
   -56.30892     0.00000     0.00000     0.00000
   -56.29792     0.00000     0.00000     0.00000
   -56.28692     0.00000     0.00000     0.00000
   -56.27592     0.00000     0.00000     0.00000
   -56.26492     0.00000     0.00000     0.00000
   -56.25392     0.00000     0.00000     0.00000
   -56.24292     0.00000     0.00000     0.00000
   -56.23192     0.00000     0.00000     0.00000
   -56.22092     0.00000     0.00000     0.00000
   -56.20992     0.00000     0.00000     0.00000
   -56.19892     0.00000     0.00000     0.00000
   -56.18792     0.00000     0.00000     0.00000
   -56.17692     0.00000     0.00000     0.00000
   -56.16592     0.00000     0.00000     0.00000
   -56.15492     0.00000     0.00000     0.00000
   -56.14392     0.00000     0.00000     0.00000
   -56.13192     0.00000     0.00000     0.00000
   -56.12092     0.00000     0.00000     0.00000
   -56.10992     0.00000     0.00000     0.00000
   -56.09892     0.00000     0.00000     0.00000
   -56.08792     0.00000     0.00000     0.00000
   -56.07692     0.00000     0.00000     0.00000
   -56.06592     0.00000     0.00000     0.00000
   -56.05492     0.00000     0.00000     0.00000
   -56.04392     0.00000     0.00000     0.00000
   -56.03292     0.00000     0.00000     0.00000
   -56.02192     0.00000     0.00000     0.00000
   -56.01092     0.00000     0.00000     0.00000
   -55.99992     0.00000     0.00000     0.00000
   -55.98892     0.00000     0.00000     0.00000
   -55.97792     0.00000     0.00000     0.00000
   -55.96692     0.00000     0.00000     0.00000
   -55.95592     0.00000     0.00000     0.00000
   -55.94492     0.00000     0.00000     0.00000
   -55.93392     0.00000     0.00000     0.00000
   -55.92292     0.00000     0.00000     0.00000
   -55.91192     0.00000     0.00000     0.00000
   -55.90092     0.00000     0.00000     0.00000
   -55.88892     0.00000     0.00000     0.00000
   -55.87792     0.00000     0.00000     0.00000
   -55.86692     0.00000     0.00000     0.00000
   -55.85592     0.00000     0.00000     0.00000
   -55.84492     0.00000     0.00000     0.00000
   -55.83392     0.00000     0.00000     0.00000
   -55.82292     0.00000     0.00000     0.00000
   -55.81192     0.00000     0.00000     0.00000
   -55.80092     0.00000     0.00000     0.00000
   -55.78992     0.00000     0.00000     0.00000
   -55.77892     0.00000     0.00000     0.00000
   -55.76792     0.00000     0.00000     0.00000
   -55.75692     0.00000     0.00000     0.00000
   -55.74592     0.00000     0.00000     0.00000
   -55.73492     0.00000     0.00000     0.00000
   -55.72392     0.00000     0.00000     0.00000
   -55.71292     0.00000     0.00000     0.00000
   -55.70192     0.00000     0.00000     0.00000
   -55.69092     0.00000     0.00000     0.00000
   -55.67992     0.00000     0.00000     0.00000
   -55.66892     0.00000     0.00000     0.00000
   -55.65792     0.00000     0.00000     0.00000
   -55.64592     0.00000     0.00000     0.00000
   -55.63492     0.00000     0.00000     0.00000
   -55.62392     0.00000     0.00000     0.00000
   -55.61292     0.00000     0.00000     0.00000
   -55.60192     0.00000     0.00000     0.00000
   -55.59092     0.00000     0.00000     0.00000
   -55.57992     0.00000     0.00000     0.00000
   -55.56892     0.00000     0.00000     0.00000
   -55.55792     0.00000     0.00000     0.00000
   -55.54692     0.00000     0.00000     0.00000
   -55.53592     0.00000     0.00000     0.00000
   -55.52492     0.00000     0.00000     0.00000
   -55.51392     0.00000     0.00000     0.00000
   -55.50292     0.00000     0.00000     0.00000
   -55.49192     0.00000     0.00000     0.00000
   -55.48092     0.00000     0.00000     0.00000
   -55.46992     0.00000     0.00000     0.00000
   -55.45892     0.00000     0.00000     0.00000
   -55.44792     0.00000     0.00000     0.00000
   -55.43692     0.00000     0.00000     0.00000
   -55.42592     0.00000     0.00000     0.00000
   -55.41492     0.00000     0.00000     0.00000
   -55.40292     0.00000     0.00000     0.00000
   -55.39192     0.00000     0.00000     0.00000
   -55.38092     0.00000     0.00000     0.00000
   -55.36992     0.00000     0.00000     0.00000
   -55.35892     0.00000     0.00000     0.00000
   -55.34792     0.00000     0.00000     0.00000
   -55.33692     0.00000     0.00000     0.00000
   -55.32592     0.00000     0.00000     0.00000
   -55.31492     0.00000     0.00000     0.00000
   -55.30392     0.00000     0.00000     0.00000
   -55.29292     0.00000     0.00000     0.00000
   -55.28192     0.00000     0.00000     0.00000
   -55.27092     0.00000     0.00000     0.00000
   -55.25992     0.00000     0.00000     0.00000
   -55.24892     0.00000     0.00000     0.00000
   -55.23792     0.00000     0.00000     0.00000
   -55.22692     0.00000     0.00000     0.00000
   -55.21592     0.00000     0.00000     0.00000
   -55.20492     0.00000     0.00000     0.00000
   -55.19392     0.00000     0.00000     0.00000
   -55.18292     0.00000     0.00000     0.00000
   -55.17092     0.00000     0.00000     0.00000
   -55.15992     0.00000     0.00000     0.00000
   -55.14892     0.00000     0.00000     0.00000
   -55.13792     0.00000     0.00000     0.00000
   -55.12692     0.00000     0.00000     0.00000
   -55.11592     0.00000     0.00000     0.00000
   -55.10492     0.00000     0.00000     0.00000
   -55.09392     0.00000     0.00000     0.00000
   -55.08292     0.00000     0.00000     0.00000
   -55.07192     0.00000     0.00000     0.00000
   -55.06092     0.00000     0.00000     0.00000
   -55.04992     0.00000     0.00000     0.00000
   -55.03892     0.00000     0.00000     0.00000
   -55.02792     0.00000     0.00000     0.00000
   -55.01692     0.00000     0.00000     0.00000
   -55.00592     0.00000     0.00000     0.00000
   -54.99492     0.00000     0.00000     0.00000
   -54.98392     0.00000     0.00000     0.00000
   -54.97292     0.00000     0.00000     0.00000
   -54.96192     0.00000     0.00000     0.00000
   -54.95092     0.00000     0.00000     0.00000
   -54.93992     0.00000     0.00000     0.00000
   -54.92792     0.00000     0.00000     0.00000
   -54.91692     0.00000     0.00000     0.00000
   -54.90592     0.00000     0.00000     0.00000
   -54.89492     0.00000     0.00000     0.00000
   -54.88392     0.00000     0.00000     0.00000
   -54.87292     0.00000     0.00000     0.00000
   -54.86192     0.00000     0.00000     0.00000
   -54.85092     0.00000     0.00000     0.00000
   -54.83992     0.00000     0.00000     0.00000
   -54.82892     0.00000     0.00000     0.00000
   -54.81792     0.00000     0.00000     0.00000
   -54.80692     0.00000     0.00000     0.00000
   -54.79592     0.00000     0.00000     0.00000
   -54.78492     0.00000     0.00000     0.00000
   -54.77392     0.00000     0.00000     0.00000
   -54.76292     0.00000     0.00000     0.00000
   -54.75192     0.00000     0.00000     0.00000
   -54.74092     0.00000     0.00000     0.00000
   -54.72992     0.00000     0.00000     0.00000
   -54.71892     0.00000     0.00000     0.00000
   -54.70792     0.00000     0.00000     0.00000
   -54.69692     0.00000     0.00000     0.00000
   -54.68492     0.00000     0.00000     0.00000
   -54.67392     0.00000     0.00000     0.00000
   -54.66292     0.00000     0.00000     0.00000
   -54.65192     0.00000     0.00000     0.00000
   -54.64092     0.00000     0.00000     0.00000
   -54.62992     0.00000     0.00000     0.00000
   -54.61892     0.00000     0.00000     0.00000
   -54.60792     0.00000     0.00000     0.00000
   -54.59692     0.00000     0.00000     0.00000
   -54.58592     0.00000     0.00000     0.00000
   -54.57492     0.00000     0.00000     0.00000
   -54.56392     0.00000     0.00000     0.00000
   -54.55292     0.00000     0.00000     0.00000
   -54.54192     0.00000     0.00000     0.00000
