     #Energy       W_all      Mo_all      Ti_all      Ir_all
   -64.46482     0.00000     0.00000     0.00000     0.00000
   -64.45482     0.00000     0.00000     0.00000     0.00000
   -64.44382     0.00000     0.00000     0.00000     0.00000
   -64.43282     0.00000     0.00000     0.00000     0.00000
   -64.42282     0.00000     0.00000     0.00000     0.00000
   -64.41182     0.00000     0.00000     0.00000     0.00000
   -64.40182     0.00000     0.00000     0.00000     0.00000
   -64.39082     0.00000     0.00000     0.00000     0.00000
   -64.37982     0.00000     0.00000     0.00000     0.00000
   -64.36982     0.00000     0.00000     0.00000     0.00000
   -64.35882     0.00000     0.00000     0.00000     0.00000
   -64.34782     0.00000     0.00000     0.00000     0.00000
   -64.33782     0.00000     0.00000     0.00000     0.00000
   -64.32682     0.00000     0.00000     0.00000     0.00000
   -64.31582     0.00000     0.00000     0.00000     0.00000
   -64.30582     0.00000     0.00000     0.00000     0.00000
   -64.29482     0.00000     0.00000     0.00000     0.00000
   -64.28382     0.00000     0.00000     0.00000     0.00000
   -64.27382     0.00000     0.00000     0.00000     0.00000
   -64.26282     0.00000     0.00000     0.00000     0.00000
   -64.25182     0.00000     0.00000     0.00000     0.00000
   -64.24182     0.00000     0.00000     0.00000     0.00000
   -64.23082     0.00000     0.00000     0.00000     0.00000
   -64.21982     0.00000     0.00000     0.00000     0.00000
   -64.20982     0.00000     0.00000     0.00000     0.00000
   -64.19882     0.00000     0.00000     0.00000     0.00000
   -64.18782     0.00000     0.00000     0.00000     0.00000
   -64.17782     0.00000     0.00000     0.00000     0.00000
   -64.16682     0.00000     0.00000     0.00000     0.00000
   -64.15582     0.00000     0.00000     0.00000     0.00000
   -64.14582     0.00000     0.00000     0.00000     0.00000
   -64.13482     0.00000     0.00000     0.00000     0.00000
   -64.12382     0.00000     0.00000     0.00000     0.00000
   -64.11382     0.00000     0.00000     0.00000     0.00000
   -64.10282     0.00000     0.00000     0.00000     0.00000
   -64.09182     0.00000     0.00000     0.00000     0.00000
   -64.08182     0.00000     0.00000     0.00000     0.00000
   -64.07082     0.00000     0.00000     0.00000     0.00000
   -64.05982     0.00000     0.00000     0.00000     0.00000
   -64.04982     0.00000     0.00000     0.00000     0.00000
   -64.03882     0.00000     0.00000     0.00000     0.00000
   -64.02782     0.00000     0.00000     0.00000     0.00000
   -64.01782     0.00000     0.00000     0.00000     0.00000
   -64.00682     0.00000     0.00000     0.00000     0.00000
   -63.99582     0.00000     0.00000     0.00000     0.00000
   -63.98582     0.00000     0.00000     0.00000     0.00000
   -63.97482     0.00000     0.00000     0.00000     0.00000
   -63.96382     0.00000     0.00000     0.00000     0.00000
   -63.95382     0.00000     0.00000     0.00000     0.00000
   -63.94282     0.00000     0.00000     0.00000     0.00000
   -63.93182     0.00000     0.00000     0.00000     0.00000
   -63.92182     0.00000     0.00000     0.00000     0.00000
   -63.91082     0.00000     0.00000     0.00000     0.00000
   -63.89982     0.00000     0.00000     0.00000     0.00000
   -63.88982     0.00000     0.00000     0.00000     0.00000
   -63.87882     0.00000     0.00000     0.00000     0.00000
   -63.86782     0.00000     0.00000     0.00000     0.00000
   -63.85782     0.00000     0.00000     0.00000     0.00000
   -63.84682     0.00000     0.00000     0.00000     0.00000
   -63.83582     0.00000     0.00000     0.00000     0.00000
   -63.82582     0.00000     0.00000     0.00000     0.00000
   -63.81482     0.00000     0.00000     0.00000     0.00000
   -63.80382     0.00000     0.00000     0.00000     0.00000
   -63.79382     0.00000     0.00000     0.00000     0.00000
   -63.78282     0.00000     0.00000     0.00000     0.00000
   -63.77282     0.00000     0.00000     0.00000     0.00000
   -63.76182     0.00000     0.00000     0.00000     0.00000
   -63.75082     0.00000     0.00000     0.00000     0.00000
   -63.74082     0.00000     0.00000     0.00000     0.00000
   -63.72982     0.00000     0.00000     0.00000     0.00000
   -63.71882     0.00000     0.00000     0.00000     0.00000
   -63.70882     0.00000     0.00000     0.00000     0.00000
   -63.69782     0.00000     0.00000     0.00000     0.00000
   -63.68682     0.00000     0.00000     0.00000     0.00000
   -63.67682     0.00000     0.00000     0.00000     0.00000
   -63.66582     0.00000     0.00000     0.00000     0.00000
   -63.65482     0.00000     0.00000     0.00000     0.00000
   -63.64482     0.00000     0.00000     0.00000     0.00000
   -63.63382     0.00000     0.00000     0.00000     0.00000
   -63.62282     0.00000     0.00000     0.00000     0.00000
   -63.61282     0.00000     0.00000     0.00000     0.00000
   -63.60182     0.00000     0.00000     0.00000     0.00000
   -63.59082     0.00000     0.00000     0.00000     0.00000
   -63.58082     0.00000     0.00000     0.00000     0.00000
   -63.56982     0.00000     0.00000     0.00000     0.00000
   -63.55882     0.00000     0.00000     0.00000     0.00000
   -63.54882     0.00000     0.00000     0.00000     0.00000
   -63.53782     0.00000     0.00000     0.00000     0.00000
   -63.52682     0.00000     0.00000     0.00000     0.00000
   -63.51682     0.00000     0.00000     0.00000     0.00000
   -63.50582     0.00000     0.00000     0.00000     0.00000
   -63.49482     0.00000     0.00000     0.00000     0.00000
   -63.48482     0.00000     0.00000     0.00000     0.00000
   -63.47382     0.00000     0.00000     0.00000     0.00000
   -63.46282     0.00000     0.00000     0.00000     0.00000
   -63.45282     0.00000     0.00000     0.00000     0.00000
   -63.44182     0.00000     0.00000     0.00000     0.00000
   -63.43082     0.00000     0.00000     0.00000     0.00000
   -63.42082     0.00000     0.00000     0.00000     0.00000
   -63.40982     0.00000     0.00000     0.00000     0.00000
   -63.39882     0.00000     0.00000     0.00000     0.00000
   -63.38882     0.00000     0.00000     0.00000     0.00000
   -63.37782     0.00000     0.00000     0.00000     0.00000
   -63.36682     0.00000     0.00000     0.00000     0.00000
   -63.35682     0.00000     0.00000     0.00000     0.00000
   -63.34582     0.00000     0.00000     0.00000     0.00000
   -63.33482     0.00000     0.00000     0.00000     0.00000
   -63.32482     0.00000     0.00000     0.00000     0.00000
   -63.31382     0.00000     0.00000     0.00000     0.00000
   -63.30282     0.00000     0.00000     0.00000     0.00000
   -63.29282     0.00000     0.00000     0.00000     0.00000
   -63.28182     0.00000     0.00000     0.00000     0.00000
   -63.27082     0.00000     0.00000     0.00000     0.00000
   -63.26082     0.00000     0.00000     0.00000     0.00000
   -63.24982     0.00000     0.00000     0.00000     0.00000
   -63.23882     0.00000     0.00000     0.00000     0.00000
   -63.22882     0.00000     0.00000     0.00000     0.00000
   -63.21782     0.00000     0.00000     0.00000     0.00000
   -63.20682     0.00000     0.00000     0.00000     0.00000
   -63.19682     0.00000     0.00000     0.00000     0.00000
   -63.18582     0.00000     0.00000     0.00000     0.00000
   -63.17482     0.00000     0.00000     0.00000     0.00000
   -63.16482     0.00000     0.00000     0.00000     0.00000
   -63.15382     0.00000     0.00000     0.00000     0.00000
   -63.14282     0.00000     0.00000     0.00000     0.00000
   -63.13282     0.00000     0.00000     0.00000     0.00000
   -63.12182     0.00000     0.00000     0.00000     0.00000
   -63.11182     0.00000     0.00000     0.00000     0.00000
   -63.10082     0.00000     0.00000     0.00000     0.00000
   -63.08982     0.00000     0.00000     0.00000     0.00000
   -63.07982     0.00000     0.00000     0.00000     0.00000
   -63.06882     0.00000     0.00000     0.00000     0.00000
   -63.05782     0.00000     0.00000     0.00000     0.00000
   -63.04782     0.00000     0.00000     0.00000     0.00000
   -63.03682     0.00000     0.00000     0.00000     0.00000
   -63.02582     0.00000     0.00000     0.00000     0.00000
   -63.01582     0.00000     0.00000     0.00000     0.00000
   -63.00482     0.00000     0.00000     0.00000     0.00000
   -62.99382     0.00000     0.00000     0.00000     0.00000
   -62.98382     0.00000     0.00000     0.00000     0.00000
   -62.97282     0.00000     0.00000     0.00000     0.00000
   -62.96182     0.00000     0.00000     0.00000     0.00000
   -62.95182     0.00000     0.00000     0.00000     0.00000
   -62.94082     0.00000     0.00000     0.00000     0.00000
   -62.92982     0.00000     0.00000     0.00000     0.00000
   -62.91982     0.00000     0.00000     0.00000     0.00000
   -62.90882     0.00000     0.00000     0.00000     0.00000
   -62.89782     0.00000     0.00000     0.00000     0.00000
   -62.88782     0.00000     0.00000     0.00000     0.00000
   -62.87682     0.00000     0.00000     0.00000     0.00000
   -62.86582     0.00000     0.00000     0.00000     0.00000
   -62.85582     0.00000     0.00000     0.00000     0.00000
   -62.84482     0.00000     0.00000     0.00000     0.00000
   -62.83382     0.00000     0.00000     0.00000     0.00000
   -62.82382     0.00000     0.00000     0.00000     0.00000
   -62.81282     0.00000     0.00000     0.00000     0.00000
   -62.80182     0.00000     0.00000     0.00000     0.00000
   -62.79182     0.00000     0.00000     0.00000     0.00000
   -62.78082     0.00000     0.00000     0.00000     0.00000
   -62.76982     0.00000     0.00000     0.00000     0.00000
   -62.75982     0.00000     0.00000     0.00000     0.00000
   -62.74882     0.00000     0.00000     0.00000     0.00000
   -62.73782     0.00000     0.00000     0.00000     0.00000
   -62.72782     0.00000     0.00000     0.00000     0.00000
   -62.71682     0.00000     0.00000     0.00000     0.00000
   -62.70582     0.00000     0.00000     0.00000     0.00000
   -62.69582     0.00000     0.00000     0.00000     0.00000
   -62.68482     0.00000     0.00000     0.00000     0.00000
   -62.67382     0.00000     0.00000     0.00000     0.00000
   -62.66382     0.00000     0.00000     0.00000     0.00000
   -62.65282     0.00000     0.00000     0.00000     0.00000
   -62.64182     0.00000     0.00000     0.00000     0.00000
   -62.63182     0.00000     0.00000     0.00000     0.00000
   -62.62082     0.00000     0.00000     0.00000     0.00000
   -62.60982     0.00000     0.00000     0.00000     0.00000
   -62.59982     0.00000     0.00000     0.00000     0.00000
   -62.58882     0.00000     0.00000     0.00000     0.00000
   -62.57782     0.00000     0.00000     0.00000     0.00000
   -62.56782     0.00000     0.00000     0.00000     0.00000
   -62.55682     0.00000     0.00000     0.00000     0.00000
   -62.54582     0.00000     0.00000     0.00000     0.00000
   -62.53582     0.00000     0.00000     0.00000     0.00000
   -62.52482     0.00000     0.00000     0.00000     0.00000
   -62.51382     0.00000     0.00000     0.00000     0.00000
   -62.50382     0.00000     0.00000     0.00000     0.00000
   -62.49282     0.00000     0.00000     0.00000     0.00000
   -62.48282     0.00000     0.00000     0.00000     0.00000
   -62.47182     0.00000     0.00000     0.00000     0.00000
   -62.46082     0.00000     0.00000     0.00000     0.00000
   -62.45082     0.00000     0.00000     0.00000     0.00000
   -62.43982     0.00000     0.00000     0.00000     0.00000
   -62.42882     0.00000     0.00000     0.00000     0.00000
   -62.41882     0.00000     0.00000     0.00000     0.00000
   -62.40782     0.00000     0.00000     0.00000     0.00000
   -62.39682     0.00000     0.00000     0.00000     0.00000
   -62.38682     0.00000     0.00000     0.00000     0.00000
   -62.37582     0.00000     0.00000     0.00000     0.00000
   -62.36482     0.00000     0.00000     0.00000     0.00000
   -62.35482     0.00000     0.00000     0.00000     0.00000
   -62.34382     0.00000     0.00000     0.00000     0.00000
   -62.33282     0.00000     0.00000     0.00000     0.00000
   -62.32282     0.00000     0.00000     0.00000     0.00000
   -62.31182     0.00000     0.00000     0.00000     0.00000
   -62.30082     0.00000     0.00000     0.00000     0.00000
   -62.29082     0.00000     0.00000     0.00000     0.00000
   -62.27982     0.00000     0.00000     0.00000     0.00000
   -62.26882     0.00000     0.00000     0.00000     0.00000
   -62.25882     0.00000     0.00000     0.00000     0.00000
   -62.24782     0.00000     0.00000     0.00000     0.00000
   -62.23682     0.00000     0.00000     0.00000     0.00000
   -62.22682     0.00000     0.00000     0.00000     0.00000
   -62.21582     0.00000     0.00000     0.00000     0.00000
   -62.20482     0.00000     0.00000     0.00000     0.00000
   -62.19482     0.00000     0.00000     0.00000     0.00000
   -62.18382     0.00000     0.00000     0.00000     0.00000
   -62.17282     0.00000     0.00000     0.00000     0.00000
   -62.16282     0.00000     0.00000     0.00000     0.00000
   -62.15182     0.00000     0.00000     0.00000     0.00000
   -62.14082     0.00000     0.00000     0.00000     0.00000
   -62.13082     0.00000     0.00000     0.00000     0.00000
   -62.11982     0.00000     0.00000     0.00000     0.00000
   -62.10882     0.00000     0.00000     0.00000     0.00000
   -62.09882     0.00000     0.00000     0.00000     0.00000
   -62.08782     0.00000     0.00000     0.00000     0.00000
   -62.07682     0.00000     0.00000     0.00000     0.00000
   -62.06682     0.00000     0.00000     0.00000     0.00000
   -62.05582     0.00000     0.00000     0.00000     0.00000
   -62.04482     0.00000     0.00000     0.00000     0.00000
   -62.03482     0.00000     0.00000     0.00000     0.00000
   -62.02382     0.00000     0.00000     0.00000     0.00000
   -62.01282     0.00000     0.00000     0.00000     0.00000
   -62.00282     0.00000     0.00000     0.00000     0.00000
   -61.99182     0.00000     0.00000     0.00000     0.00000
   -61.98082     0.00000     0.00000     0.00000     0.00000
   -61.97082     0.00000     0.00000     0.00000     0.00000
   -61.95982     0.00000     0.00000     0.00000     0.00000
   -61.94882     0.00000     0.00000     0.00000     0.00000
   -61.93882     0.00000     0.00000     0.00000     0.00000
   -61.92782     0.00000     0.00000     0.00000     0.00000
   -61.91682     0.00000     0.00000     0.00000     0.00000
   -61.90682     0.00000     0.00000     0.00000     0.00000
   -61.89582     0.00000     0.00000     0.00000     0.00000
   -61.88482     0.00000     0.00000     0.00000     0.00000
   -61.87482     0.00000     0.00000     0.00000     0.00000
   -61.86382     0.00000     0.00000     0.00000     0.00000
   -61.85282     0.00000     0.00000     0.00000     0.00000
   -61.84282     0.00000     0.00000     0.00000     0.00000
   -61.83182     0.00000     0.00000     0.00000     0.00000
   -61.82182     0.00000     0.00000     0.00000     0.00000
   -61.81082     0.00000     0.00000     0.00000     0.00000
   -61.79982     0.00000     0.00000     0.00000     0.00000
   -61.78982     0.00000     0.00000     0.00000     0.00000
   -61.77882     0.00000     0.00000     0.00000     0.00000
   -61.76782     0.00000     0.00000     0.00000     0.00000
   -61.75782     0.00000     0.00000     0.00000     0.00000
   -61.74682     0.00000     0.00000     0.00000     0.00000
   -61.73582     0.00000     0.00000     0.00000     0.00000
   -61.72582     0.00000     0.00000     0.00000     0.00000
   -61.71482     0.00000     0.00000     0.00000     0.00000
   -61.70382     0.00000     0.00000     0.00000     0.00000
   -61.69382     0.00000     0.00000     0.00000     0.00000
   -61.68282     0.00000     0.00000     0.00000     0.00000
   -61.67182     0.00000     0.00000     0.00000     0.00000
   -61.66182     0.00000     0.00000     0.00000     0.00000
   -61.65082     0.00000     0.00000     0.00000     0.00000
   -61.63982     0.00000     0.00000     0.00000     0.00000
   -61.62982     0.00000     0.00000     0.00000     0.00000
   -61.61882     0.00000     0.00000     0.00000     0.00000
   -61.60782     0.00000     0.00000     0.00000     0.00000
   -61.59782     0.00000     0.00000     0.00000     0.00000
   -61.58682     0.00000     0.00000     0.00000     0.00000
   -61.57582     0.00000     0.00000     0.00000     0.00000
   -61.56582     0.00000     0.00000     0.00000     0.00000
   -61.55482     0.00000     0.00000     0.00000     0.00000
   -61.54382     0.00000     0.00000     0.00000     0.00000
   -61.53382     0.00000     0.00000     0.00000     0.00000
   -61.52282     0.00000     0.00000     0.00000     0.00000
   -61.51182     0.00000     0.00000     0.00000     0.00000
   -61.50182     0.00000     0.00000     0.00000     0.00000
   -61.49082     0.00000     0.00000     0.00000     0.00000
   -61.47982     0.00000     0.00000     0.00000     0.00000
   -61.46982     0.00000     0.00000     0.00000     0.00000
   -61.45882     0.00000     0.00000     0.00000     0.00000
   -61.44782     0.00000     0.00000     0.00000     0.00000
   -61.43782     0.00000     0.00000     0.00000     0.00000
   -61.42682     0.00000     0.00000     0.00000     0.00000
   -61.41582     0.00000     0.00000     0.00000     0.00000
   -61.40582     0.00000     0.00000     0.00000     0.00000
   -61.39482     0.00000     0.00000     0.00000     0.00000
   -61.38382     0.00000     0.00000     0.00000     0.00000
   -61.37382     0.00000     0.00000     0.00000     0.00000
   -61.36282     0.00000     0.00000     0.00000     0.00000
   -61.35182     0.00000     0.00000     0.00000     0.00000
   -61.34182     0.00000     0.00000     0.00000     0.00000
   -61.33082     0.00000     0.00000     0.00000     0.00000
   -61.31982     0.00000     0.00000     0.00000     0.00000
   -61.30982     0.00000     0.00000     0.00000     0.00000
   -61.29882     0.00000     0.00000     0.00000     0.00000
   -61.28782     0.00000     0.00000     0.00000     0.00000
   -61.27782     0.00000     0.00000     0.00000     0.00000
   -61.26682     0.00000     0.00000     0.00000     0.00000
   -61.25582     0.00000     0.00000     0.00000     0.00000
   -61.24582     0.00000     0.00000     0.00000     0.00000
   -61.23482     0.00000     0.00000     0.00000     0.00000
   -61.22382     0.00000     0.00000     0.00000     0.00000
   -61.21382     0.00000     0.00000     0.00000     0.00000
   -61.20282     0.00000     0.00000     0.00000     0.00000
   -61.19182     0.00000     0.00000     0.00000     0.00000
   -61.18182     0.00000     0.00000     0.00000     0.00000
   -61.17082     0.01414   186.71662     0.00048     0.01675
   -61.16082     0.00000     0.00000     0.00000     0.00000
   -61.14982     0.00000     0.00000     0.00000     0.00000
   -61.13882     0.01671   186.74158     0.00023     0.00765
   -61.12882     0.00000     0.00000     0.00000     0.00000
   -61.11782     0.01586   186.74294     0.00031     0.01277
   -61.10682     0.00000     0.00000     0.00000     0.00000
   -61.09682     0.00000     0.00000     0.00000     0.00000
   -61.08582     0.00000     0.00000     0.00000     0.00000
   -61.07482     0.10154   671.81217     0.00293     0.02567
   -61.06482     0.05095   384.68754     0.00104     0.01960
   -61.05382     0.00011     0.86486     0.00000     0.00005
   -61.04282     0.00000     0.00000     0.00000     0.00000
   -61.03282     0.02694   186.72226     0.00136     0.00326
   -61.02182     0.00000     0.00000     0.00000     0.00000
   -61.01082     0.02448   186.91396     0.00200     0.00486
   -61.00082     0.01863   186.87611     0.00306     0.00679
   -60.98982     0.02134   186.88074     0.00085     0.00346
   -60.97882     0.12319  1098.00457     0.01766     0.03418
   -60.96882     0.16239  1541.29796     0.07195     0.06733
   -60.95782     0.01309   123.10985     0.00571     0.00587
   -60.94682     0.01521   186.90658     0.00499     0.00444
   -60.93682     0.00000     0.00000     0.00000     0.00000
   -60.92582     0.01662   186.93853     0.00532     0.00477
   -60.91482     0.00000     0.00000     0.00000     0.00000
   -60.90482     0.01659   186.97804     0.00367     0.00406
   -60.89382     0.00000     0.00000     0.00000     0.00000
   -60.88282     0.01411   187.02334     0.00406     0.00590
   -60.87282     0.00000     0.00000     0.00000     0.00000
   -60.86182     0.01465   187.04246     0.00862     0.00156
   -60.85082     0.00000     0.00000     0.00000     0.00000
   -60.84082     0.01907   187.01282     0.00570     0.00471
   -60.82982     0.00000     0.00000     0.00000     0.00000
   -60.81882     0.00000     0.00000     0.00000     0.00000
   -60.80882     0.00000     0.00000     0.00000     0.00000
   -60.79782     0.00000     0.00000     0.00000     0.00000
   -60.78682     0.00000     0.00000     0.00000     0.00000
   -60.77682     0.02226   186.90768     0.00549     0.00043
   -60.76582     0.00000     0.00000     0.00000     0.00000
   -60.75482     0.00000     0.00000     0.00000     0.00000
   -60.74482     0.00000     0.00000     0.00000     0.00000
   -60.73382     0.00000     0.00000     0.00000     0.00000
   -60.72282     0.00000     0.00000     0.00000     0.00000
   -60.71282     0.00000     0.00000     0.00000     0.00000
   -60.70182     0.00000     0.00000     0.00000     0.00000
   -60.69082     0.00000     0.00000     0.00000     0.00000
   -60.68082     0.00000     0.00000     0.00000     0.00000
   -60.66982     0.00000     0.00000     0.00000     0.00000
   -60.65882     0.00000     0.00000     0.00000     0.00000
   -60.64882     0.00000     0.00000     0.00000     0.00000
   -60.63782     0.00000     0.00000     0.00000     0.00000
   -60.62682     0.00000     0.00000     0.00000     0.00000
   -60.61682     0.00000     0.00000     0.00000     0.00000
   -60.60582     0.00000     0.00000     0.00000     0.00000
   -60.59482     0.00000     0.00000     0.00000     0.00000
   -60.58482     0.00000     0.00000     0.00000     0.00000
   -60.57382     0.00000     0.00000     0.00000     0.00000
   -60.56282     0.00000     0.00000     0.00000     0.00000
   -60.55282     0.00000     0.00000     0.00000     0.00000
   -60.54182     0.00000     0.00000     0.00000     0.00000
   -60.53182     0.00000     0.00000     0.00000     0.00000
   -60.52082     0.00000     0.00000     0.00000     0.00000
   -60.50982     0.00000     0.00000     0.00000     0.00000
   -60.49982     0.00000     0.00000     0.00000     0.00000
   -60.48882     0.00000     0.00000     0.00000     0.00000
   -60.47782     0.00000     0.00000     0.00000     0.00000
   -60.46782     0.00000     0.00000     0.00000     0.00000
   -60.45682     0.00000     0.00000     0.00000     0.00000
   -60.44582     0.00000     0.00000     0.00000     0.00000
   -60.43582     0.00000     0.00000     0.00000     0.00000
   -60.42482     0.00000     0.00000     0.00000     0.00000
   -60.41382     0.00000     0.00000     0.00000     0.00000
   -60.40382     0.00000     0.00000     0.00000     0.00000
   -60.39282     0.00000     0.00000     0.00000     0.00000
   -60.38182     0.00000     0.00000     0.00000     0.00000
   -60.37182     0.00000     0.00000     0.00000     0.00000
   -60.36082     0.00000     0.00000     0.00000     0.00000
   -60.34982     0.00000     0.00000     0.00000     0.00000
   -60.33982     0.00000     0.00000     0.00000     0.00000
   -60.32882     0.00000     0.00000     0.00000     0.00000
   -60.31782     0.00000     0.00000     0.00000     0.00000
   -60.30782     0.00000     0.00000     0.00000     0.00000
   -60.29682     0.00000     0.00000     0.00000     0.00000
   -60.28582     0.00000     0.00000     0.00000     0.00000
   -60.27582     0.00000     0.00000     0.00000     0.00000
   -60.26482     0.00000     0.00000     0.00000     0.00000
   -60.25382     0.00000     0.00000     0.00000     0.00000
   -60.24382     0.00000     0.00000     0.00000     0.00000
   -60.23282     0.00000     0.00000     0.00000     0.00000
   -60.22182     0.00000     0.00000     0.00000     0.00000
   -60.21182     0.00000     0.00000     0.00000     0.00000
   -60.20082     0.00000     0.00000     0.00000     0.00000
   -60.18982     0.00000     0.00000     0.00000     0.00000
   -60.17982     0.00000     0.00000     0.00000     0.00000
   -60.16882     0.00000     0.00000     0.00000     0.00000
   -60.15782     0.00000     0.00000     0.00000     0.00000
   -60.14782     0.00000     0.00000     0.00000     0.00000
   -60.13682     0.00000     0.00000     0.00000     0.00000
   -60.12582     0.00000     0.00000     0.00000     0.00000
   -60.11582     0.00000     0.00000     0.00000     0.00000
   -60.10482     0.00000     0.00000     0.00000     0.00000
   -60.09382     0.00000     0.00000     0.00000     0.00000
   -60.08382     0.00000     0.00000     0.00000     0.00000
   -60.07282     0.00000     0.00000     0.00000     0.00000
   -60.06182     0.00000     0.00000     0.00000     0.00000
   -60.05182     0.00000     0.00000     0.00000     0.00000
   -60.04082     0.00000     0.00000     0.00000     0.00000
   -60.02982     0.00000     0.00000     0.00000     0.00000
   -60.01982     0.00000     0.00000     0.00000     0.00000
   -60.00882     0.00000     0.00000     0.00000     0.00000
   -59.99782     0.00000     0.00000     0.00000     0.00000
   -59.98782     0.00000     0.00000     0.00000     0.00000
   -59.97682     0.00000     0.00000     0.00000     0.00000
   -59.96582     0.00000     0.00000     0.00000     0.00000
   -59.95582     0.00000     0.00000     0.00000     0.00000
   -59.94482     0.00000     0.00000     0.00000     0.00000
   -59.93382     0.00000     0.00000     0.00000     0.00000
   -59.92382     0.00000     0.00000     0.00000     0.00000
   -59.91282     0.00000     0.00000     0.00000     0.00000
   -59.90182     0.00000     0.00000     0.00000     0.00000
   -59.89182     0.00000     0.00000     0.00000     0.00000
   -59.88082     0.00000     0.00000     0.00000     0.00000
   -59.87082     0.00000     0.00000     0.00000     0.00000
   -59.85982     0.00000     0.00000     0.00000     0.00000
   -59.84882     0.00000     0.00000     0.00000     0.00000
   -59.83882     0.00000     0.00000     0.00000     0.00000
   -59.82782     0.00000     0.00000     0.00000     0.00000
   -59.81682     0.00000     0.00000     0.00000     0.00000
   -59.80682     0.00000     0.00000     0.00000     0.00000
   -59.79582     0.00000     0.00000     0.00000     0.00000
   -59.78482     0.00000     0.00000     0.00000     0.00000
   -59.77482     0.00000     0.00000     0.00000     0.00000
   -59.76382     0.00000     0.00000     0.00000     0.00000
   -59.75282     0.00000     0.00000     0.00000     0.00000
   -59.74282     0.00000     0.00000     0.00000     0.00000
   -59.73182     0.00000     0.00000     0.00000     0.00000
   -59.72082     0.00000     0.00000     0.00000     0.00000
   -59.71082     0.00000     0.00000     0.00000     0.00000
   -59.69982     0.00000     0.00000     0.00000     0.00000
   -59.68882     0.00000     0.00000     0.00000     0.00000
   -59.67882     0.00000     0.00000     0.00000     0.00000
   -59.66782     0.00000     0.00000     0.00000     0.00000
   -59.65682     0.00000     0.00000     0.00000     0.00000
   -59.64682     0.00000     0.00000     0.00000     0.00000
   -59.63582     0.00000     0.00000     0.00000     0.00000
   -59.62482     0.00000     0.00000     0.00000     0.00000
   -59.61482     0.00000     0.00000     0.00000     0.00000
   -59.60382     0.00000     0.00000     0.00000     0.00000
   -59.59282     0.00000     0.00000     0.00000     0.00000
   -59.58282     0.00000     0.00000     0.00000     0.00000
   -59.57182     0.00000     0.00000     0.00000     0.00000
   -59.56082     0.00000     0.00000     0.00000     0.00000
   -59.55082     0.00000     0.00000     0.00000     0.00000
   -59.53982     0.00000     0.00000     0.00000     0.00000
   -59.52882     0.00000     0.00000     0.00000     0.00000
   -59.51882     0.00000     0.00000     0.00000     0.00000
   -59.50782     0.00000     0.00000     0.00000     0.00000
   -59.49682     0.00000     0.00000     0.00000     0.00000
   -59.48682     0.00000     0.00000     0.00000     0.00000
   -59.47582     0.00000     0.00000     0.00000     0.00000
   -59.46482     0.00000     0.00000     0.00000     0.00000
   -59.45482     0.00000     0.00000     0.00000     0.00000
   -59.44382     0.00000     0.00000     0.00000     0.00000
   -59.43282     0.00000     0.00000     0.00000     0.00000
   -59.42282     0.00000     0.00000     0.00000     0.00000
   -59.41182     0.00000     0.00000     0.00000     0.00000
   -59.40082     0.00000     0.00000     0.00000     0.00000
   -59.39082     0.00000     0.00000     0.00000     0.00000
   -59.37982     0.00000     0.00000     0.00000     0.00000
   -59.36882     0.00000     0.00000     0.00000     0.00000
   -59.35882     0.00000     0.00000     0.00000     0.00000
   -59.34782     0.00000     0.00000     0.00000     0.00000
   -59.33682     0.00000     0.00000     0.00000     0.00000
   -59.32682     0.00000     0.00000     0.00000     0.00000
   -59.31582     0.00000     0.00000     0.00000     0.00000
   -59.30482     0.00000     0.00000     0.00000     0.00000
   -59.29482     0.00000     0.00000     0.00000     0.00000
   -59.28382     0.00000     0.00000     0.00000     0.00000
   -59.27282     0.00000     0.00000     0.00000     0.00000
   -59.26282     0.00000     0.00000     0.00000     0.00000
   -59.25182     0.00000     0.00000     0.00000     0.00000
   -59.24082     0.00000     0.00000     0.00000     0.00000
   -59.23082     0.00000     0.00000     0.00000     0.00000
   -59.21982     0.00000     0.00000     0.00000     0.00000
   -59.20982     0.00000     0.00000     0.00000     0.00000
   -59.19882     0.00000     0.00000     0.00000     0.00000
   -59.18782     0.00000     0.00000     0.00000     0.00000
   -59.17782     0.00000     0.00000     0.00000     0.00000
   -59.16682     0.00000     0.00000     0.00000     0.00000
   -59.15582     0.00000     0.00000     0.00000     0.00000
   -59.14582     0.00000     0.00000     0.00000     0.00000
   -59.13482     0.00000     0.00000     0.00000     0.00000
   -59.12382     0.00000     0.00000     0.00000     0.00000
   -59.11382     0.00000     0.00000     0.00000     0.00000
   -59.10282     0.00000     0.00000     0.00000     0.00000
   -59.09182     0.00000     0.00000     0.00000     0.00000
   -59.08182     0.00000     0.00000     0.00000     0.00000
   -59.07082     0.00000     0.00000     0.00000     0.00000
   -59.05982     0.00000     0.00000     0.00000     0.00000
   -59.04982     0.00000     0.00000     0.00000     0.00000
   -59.03882     0.00000     0.00000     0.00000     0.00000
   -59.02782     0.00000     0.00000     0.00000     0.00000
   -59.01782     0.00000     0.00000     0.00000     0.00000
   -59.00682     0.00000     0.00000     0.00000     0.00000
   -58.99582     0.00000     0.00000     0.00000     0.00000
   -58.98582     0.00000     0.00000     0.00000     0.00000
   -58.97482     0.00000     0.00000     0.00000     0.00000
   -58.96382     0.00000     0.00000     0.00000     0.00000
