     #Energy       W_all      Mo_all      Os_all      Ti_all
   -60.55423     0.00000     0.00000     0.00000     0.00000
   -60.54323     0.00000     0.00000     0.00000     0.00000
   -60.53323     0.00000     0.00000     0.00000     0.00000
   -60.52223     0.00000     0.00000     0.00000     0.00000
   -60.51123     0.00000     0.00000     0.00000     0.00000
   -60.50023     0.00000     0.00000     0.00000     0.00000
   -60.48923     0.00000     0.00000     0.00000     0.00000
   -60.47823     0.00000     0.00000     0.00000     0.00000
   -60.46723     0.00000     0.00000     0.00000     0.00000
   -60.45723     0.00000     0.00000     0.00000     0.00000
   -60.44623     0.00000     0.00000     0.00000     0.00000
   -60.43523     0.00000     0.00000     0.00000     0.00000
   -60.42423     0.00000     0.00000     0.00000     0.00000
   -60.41323     0.00000     0.00000     0.00000     0.00000
   -60.40223     0.00000     0.00000     0.00000     0.00000
   -60.39123     0.00000     0.00000     0.00000     0.00000
   -60.38023     0.00000     0.00000     0.00000     0.00000
   -60.37023     0.00000     0.00000     0.00000     0.00000
   -60.35923     0.00000     0.00000     0.00000     0.00000
   -60.34823     0.00000     0.00000     0.00000     0.00000
   -60.33723     0.00000     0.00000     0.00000     0.00000
   -60.32623     0.00000     0.00000     0.00000     0.00000
   -60.31523     0.00000     0.00000     0.00000     0.00000
   -60.30423     0.00000     0.00000     0.00000     0.00000
   -60.29323     0.00000     0.00000     0.00000     0.00000
   -60.28323     0.00000     0.00000     0.00000     0.00000
   -60.27223     0.00000     0.00000     0.00000     0.00000
   -60.26123     0.00000     0.00000     0.00000     0.00000
   -60.25023     0.00000     0.00000     0.00000     0.00000
   -60.23923     0.00000     0.00000     0.00000     0.00000
   -60.22823     0.00000     0.00000     0.00000     0.00000
   -60.21723     0.00000     0.00000     0.00000     0.00000
   -60.20723     0.00000     0.00000     0.00000     0.00000
   -60.19623     0.00000     0.00000     0.00000     0.00000
   -60.18523     0.00000     0.00000     0.00000     0.00000
   -60.17423     0.00000     0.00000     0.00000     0.00000
   -60.16323     0.00000     0.00000     0.00000     0.00000
   -60.15223     0.00000     0.00000     0.00000     0.00000
   -60.14123     0.00000     0.00000     0.00000     0.00000
   -60.13023     0.00000     0.00000     0.00000     0.00000
   -60.12023     0.00000     0.00000     0.00000     0.00000
   -60.10923     0.00000     0.00000     0.00000     0.00000
   -60.09823     0.00000     0.00000     0.00000     0.00000
   -60.08723     0.00000     0.00000     0.00000     0.00000
   -60.07623     0.00000     0.00000     0.00000     0.00000
   -60.06523     0.00000     0.00000     0.00000     0.00000
   -60.05423     0.00000     0.00000     0.00000     0.00000
   -60.04323     0.00000     0.00000     0.00000     0.00000
   -60.03323     0.00000     0.00000     0.00000     0.00000
   -60.02223     0.00000     0.00000     0.00000     0.00000
   -60.01123     0.00000     0.00000     0.00000     0.00000
   -60.00023     0.00000     0.00000     0.00000     0.00000
   -59.98923     0.00000     0.00000     0.00000     0.00000
   -59.97823     0.00000     0.00000     0.00000     0.00000
   -59.96723     0.00000     0.00000     0.00000     0.00000
   -59.95723     0.00000     0.00000     0.00000     0.00000
   -59.94623     0.00000     0.00000     0.00000     0.00000
   -59.93523     0.00000     0.00000     0.00000     0.00000
   -59.92423     0.00000     0.00000     0.00000     0.00000
   -59.91323     0.00000     0.00000     0.00000     0.00000
   -59.90223     0.00000     0.00000     0.00000     0.00000
   -59.89123     0.00000     0.00000     0.00000     0.00000
   -59.88023     0.00000     0.00000     0.00000     0.00000
   -59.87023     0.00000     0.00000     0.00000     0.00000
   -59.85923     0.00000     0.00000     0.00000     0.00000
   -59.84823     0.00000     0.00000     0.00000     0.00000
   -59.83723     0.00000     0.00000     0.00000     0.00000
   -59.82623     0.00000     0.00000     0.00000     0.00000
   -59.81523     0.00000     0.00000     0.00000     0.00000
   -59.80423     0.00000     0.00000     0.00000     0.00000
   -59.79323     0.00000     0.00000     0.00000     0.00000
   -59.78323     0.00000     0.00000     0.00000     0.00000
   -59.77223     0.00000     0.00000     0.00000     0.00000
   -59.76123     0.00000     0.00000     0.00000     0.00000
   -59.75023     0.00000     0.00000     0.00000     0.00000
   -59.73923     0.00000     0.00000     0.00000     0.00000
   -59.72823     0.00000     0.00000     0.00000     0.00000
   -59.71723     0.00000     0.00000     0.00000     0.00000
   -59.70723     0.00000     0.00000     0.00000     0.00000
   -59.69623     0.00000     0.00000     0.00000     0.00000
   -59.68523     0.00000     0.00000     0.00000     0.00000
   -59.67423     0.00000     0.00000     0.00000     0.00000
   -59.66323     0.00000     0.00000     0.00000     0.00000
   -59.65223     0.00000     0.00000     0.00000     0.00000
   -59.64123     0.00000     0.00000     0.00000     0.00000
   -59.63023     0.00000     0.00000     0.00000     0.00000
   -59.62023     0.00000     0.00000     0.00000     0.00000
   -59.60923     0.00000     0.00000     0.00000     0.00000
   -59.59823     0.00000     0.00000     0.00000     0.00000
   -59.58723     0.00000     0.00000     0.00000     0.00000
   -59.57623     0.00000     0.00000     0.00000     0.00000
   -59.56523     0.00000     0.00000     0.00000     0.00000
   -59.55423     0.00000     0.00000     0.00000     0.00000
   -59.54423     0.00000     0.00000     0.00000     0.00000
   -59.53323     0.00000     0.00000     0.00000     0.00000
   -59.52223     0.00000     0.00000     0.00000     0.00000
   -59.51123     0.00000     0.00000     0.00000     0.00000
   -59.50023     0.00000     0.00000     0.00000     0.00000
   -59.48923     0.00000     0.00000     0.00000     0.00000
   -59.47823     0.00000     0.00000     0.00000     0.00000
   -59.46723     0.00000     0.00000     0.00000     0.00000
   -59.45723     0.00000     0.00000     0.00000     0.00000
   -59.44623     0.00000     0.00000     0.00000     0.00000
   -59.43523     0.00000     0.00000     0.00000     0.00000
   -59.42423     0.00000     0.00000     0.00000     0.00000
   -59.41323     0.00000     0.00000     0.00000     0.00000
   -59.40223     0.00000     0.00000     0.00000     0.00000
   -59.39123     0.00000     0.00000     0.00000     0.00000
   -59.38023     0.00000     0.00000     0.00000     0.00000
   -59.37023     0.00000     0.00000     0.00000     0.00000
   -59.35923     0.00000     0.00000     0.00000     0.00000
   -59.34823     0.00000     0.00000     0.00000     0.00000
   -59.33723     0.00000     0.00000     0.00000     0.00000
   -59.32623     0.00000     0.00000     0.00000     0.00000
   -59.31523     0.00000     0.00000     0.00000     0.00000
   -59.30423     0.00000     0.00000     0.00000     0.00000
   -59.29423     0.00000     0.00000     0.00000     0.00000
   -59.28323     0.00000     0.00000     0.00000     0.00000
   -59.27223     0.00000     0.00000     0.00000     0.00000
   -59.26123     0.00000     0.00000     0.00000     0.00000
   -59.25023     0.00000     0.00000     0.00000     0.00000
   -59.23923     0.00000     0.00000     0.00000     0.00000
   -59.22823     0.00000     0.00000     0.00000     0.00000
   -59.21723     0.00000     0.00000     0.00000     0.00000
   -59.20723     0.00000     0.00000     0.00000     0.00000
   -59.19623     0.00000     0.00000     0.00000     0.00000
   -59.18523     0.00000     0.00000     0.00000     0.00000
   -59.17423     0.00000     0.00000     0.00000     0.00000
   -59.16323     0.00000     0.00000     0.00000     0.00000
   -59.15223     0.00000     0.00000     0.00000     0.00000
   -59.14123     0.00000     0.00000     0.00000     0.00000
   -59.13023     0.00000     0.00000     0.00000     0.00000
   -59.12023     0.00000     0.00000     0.00000     0.00000
   -59.10923     0.00000     0.00000     0.00000     0.00000
   -59.09823     0.00000     0.00000     0.00000     0.00000
   -59.08723     0.00000     0.00000     0.00000     0.00000
   -59.07623     0.00000     0.00000     0.00000     0.00000
   -59.06523     0.00000     0.00000     0.00000     0.00000
   -59.05423     0.00000     0.00000     0.00000     0.00000
   -59.04423     0.00000     0.00000     0.00000     0.00000
   -59.03323     0.00000     0.00000     0.00000     0.00000
   -59.02223     0.00000     0.00000     0.00000     0.00000
   -59.01123     0.00000     0.00000     0.00000     0.00000
   -59.00023     0.00000     0.00000     0.00000     0.00000
   -58.98923     0.00000     0.00000     0.00000     0.00000
   -58.97823     0.00000     0.00000     0.00000     0.00000
   -58.96723     0.00000     0.00000     0.00000     0.00000
   -58.95723     0.00000     0.00000     0.00000     0.00000
   -58.94623     0.00000     0.00000     0.00000     0.00000
   -58.93523     0.00000     0.00000     0.00000     0.00000
   -58.92423     0.00000     0.00000     0.00000     0.00000
   -58.91323     0.00000     0.00000     0.00000     0.00000
   -58.90223     0.00000     0.00000     0.00000     0.00000
   -58.89123     0.00000     0.00000     0.00000     0.00000
   -58.88023     0.00000     0.00000     0.00000     0.00000
   -58.87023     0.00000     0.00000     0.00000     0.00000
   -58.85923     0.00000     0.00000     0.00000     0.00000
   -58.84823     0.00000     0.00000     0.00000     0.00000
   -58.83723     0.00000     0.00000     0.00000     0.00000
   -58.82623     0.00000     0.00000     0.00000     0.00000
   -58.81523     0.00000     0.00000     0.00000     0.00000
   -58.80423     0.00000     0.00000     0.00000     0.00000
   -58.79423     0.00000     0.00000     0.00000     0.00000
   -58.78323     0.00000     0.00000     0.00000     0.00000
   -58.77223     0.00000     0.00000     0.00000     0.00000
   -58.76123     0.00000     0.00000     0.00000     0.00000
   -58.75023     0.00000     0.00000     0.00000     0.00000
   -58.73923     0.00000     0.00000     0.00000     0.00000
   -58.72823     0.00000     0.00000     0.00000     0.00000
   -58.71723     0.00000     0.00000     0.00000     0.00000
   -58.70723     0.00000     0.00000     0.00000     0.00000
   -58.69623     0.00000     0.00000     0.00000     0.00000
   -58.68523     0.00000     0.00000     0.00000     0.00000
   -58.67423     0.00000     0.00000     0.00000     0.00000
   -58.66323     0.00000     0.00000     0.00000     0.00000
   -58.65223     0.00000     0.00000     0.00000     0.00000
   -58.64123     0.00000     0.00000     0.00000     0.00000
   -58.63023     0.00000     0.00000     0.00000     0.00000
   -58.62023     0.00000     0.00000     0.00000     0.00000
   -58.60923     0.00000     0.00000     0.00000     0.00000
   -58.59823     0.00000     0.00000     0.00000     0.00000
   -58.58723     0.00000     0.00000     0.00000     0.00000
   -58.57623     0.00000     0.00000     0.00000     0.00000
   -58.56523     0.00000     0.00000     0.00000     0.00000
   -58.55423     0.00000     0.00000     0.00000     0.00000
   -58.54423     0.00000     0.00000     0.00000     0.00000
   -58.53323     0.00000     0.00000     0.00000     0.00000
   -58.52223     0.00000     0.00000     0.00000     0.00000
   -58.51123     0.00000     0.00000     0.00000     0.00000
   -58.50023     0.00000     0.00000     0.00000     0.00000
   -58.48923     0.00000     0.00000     0.00000     0.00000
   -58.47823     0.00000     0.00000     0.00000     0.00000
   -58.46723     0.00000     0.00000     0.00000     0.00000
   -58.45723     0.00000     0.00000     0.00000     0.00000
   -58.44623     0.00000     0.00000     0.00000     0.00000
   -58.43523     0.00000     0.00000     0.00000     0.00000
   -58.42423     0.00000     0.00000     0.00000     0.00000
   -58.41323     0.00000     0.00000     0.00000     0.00000
   -58.40223     0.00000     0.00000     0.00000     0.00000
   -58.39123     0.00000     0.00000     0.00000     0.00000
   -58.38023     0.00000     0.00000     0.00000     0.00000
   -58.37023     0.00000     0.00000     0.00000     0.00000
   -58.35923     0.00000     0.00000     0.00000     0.00000
   -58.34823     0.00000     0.00000     0.00000     0.00000
   -58.33723     0.00000     0.00000     0.00000     0.00000
   -58.32623     0.00000     0.00000     0.00000     0.00000
   -58.31523     0.00000     0.00000     0.00000     0.00000
   -58.30423     0.00000     0.00000     0.00000     0.00000
   -58.29423     0.00000     0.00000     0.00000     0.00000
   -58.28323     0.00000     0.00000     0.00000     0.00000
   -58.27223     0.00000     0.00000     0.00000     0.00000
   -58.26123     0.00000     0.00000     0.00000     0.00000
   -58.25023     0.00000     0.00000     0.00000     0.00000
   -58.23923     0.00000     0.00000     0.00000     0.00000
   -58.22823     0.00000     0.00000     0.00000     0.00000
   -58.21723     0.00000     0.00000     0.00000     0.00000
   -58.20723     0.00000     0.00000     0.00000     0.00000
   -58.19623     0.00000     0.00000     0.00000     0.00000
   -58.18523     0.00000     0.00000     0.00000     0.00000
   -58.17423     0.00000     0.00000     0.00000     0.00000
   -58.16323     0.00000     0.00000     0.00000     0.00000
   -58.15223     0.00000     0.00000     0.00000     0.00000
   -58.14123     0.00000     0.00000     0.00000     0.00000
   -58.13123     0.00000     0.00000     0.00000     0.00000
   -58.12023     0.00000     0.00000     0.00000     0.00000
   -58.10923     0.00000     0.00000     0.00000     0.00000
   -58.09823     0.00000     0.00000     0.00000     0.00000
   -58.08723     0.00000     0.00000     0.00000     0.00000
   -58.07623     0.00000     0.00000     0.00000     0.00000
   -58.06523     0.00000     0.00000     0.00000     0.00000
   -58.05423     0.00000     0.00000     0.00000     0.00000
   -58.04423     0.00000     0.00000     0.00000     0.00000
   -58.03323     0.00000     0.00000     0.00000     0.00000
   -58.02223     0.00000     0.00000     0.00000     0.00000
   -58.01123     0.00000     0.00000     0.00000     0.00000
   -58.00023     0.00000     0.00000     0.00000     0.00000
   -57.98923     0.00000     0.00000     0.00000     0.00000
   -57.97823     0.00000     0.00000     0.00000     0.00000
   -57.96723     0.00000     0.00000     0.00000     0.00000
   -57.95723     0.00000     0.00000     0.00000     0.00000
   -57.94623     0.00000     0.00000     0.00000     0.00000
   -57.93523     0.00000     0.00000     0.00000     0.00000
   -57.92423     0.00000     0.00000     0.00000     0.00000
   -57.91323     0.00000     0.00000     0.00000     0.00000
   -57.90223     0.00000     0.00000     0.00000     0.00000
   -57.89123     0.00000     0.00000     0.00000     0.00000
   -57.88123     0.00000     0.00000     0.00000     0.00000
   -57.87023     0.00000     0.00000     0.00000     0.00000
   -57.85923     0.00000     0.00000     0.00000     0.00000
   -57.84823     0.00000     0.00000     0.00000     0.00000
   -57.83723     0.00000     0.00000     0.00000     0.00000
   -57.82623     0.00000     0.00000     0.00000     0.00000
   -57.81523     0.00000     0.00000     0.00000     0.00000
   -57.80423     0.00000     0.00000     0.00000     0.00000
   -57.79423     0.00000     0.00000     0.00000     0.00000
   -57.78323     0.00000     0.00000     0.00000     0.00000
   -57.77223     0.00000     0.00000     0.00000     0.00000
   -57.76123     0.00000     0.00000     0.00000     0.00000
   -57.75023     0.00000     0.00000     0.00000     0.00000
   -57.73923     0.00000     0.00000     0.00000     0.00000
   -57.72823     0.00000     0.00000     0.00000     0.00000
   -57.71723     0.00000     0.00000     0.00000     0.00000
   -57.70723     0.00000     0.00000     0.00000     0.00000
   -57.69623     0.00000     0.00000     0.00000     0.00000
   -57.68523     0.00000     0.00000     0.00000     0.00000
   -57.67423     0.00000     0.00000     0.00000     0.00000
   -57.66323     0.00000     0.00000     0.00000     0.00000
   -57.65223     0.00000     0.00000     0.00000     0.00000
   -57.64123     0.00000     0.00000     0.00000     0.00000
   -57.63123     0.00000     0.00000     0.00000     0.00000
   -57.62023     0.00000     0.00000     0.00000     0.00000
   -57.60923     0.00000     0.00000     0.00000     0.00000
   -57.59823     0.00000     0.00000     0.00000     0.00000
   -57.58723     0.00000     0.00000     0.00000     0.00000
   -57.57623     0.00000     0.00000     0.00000     0.00000
   -57.56523     0.00000     0.00000     0.00000     0.00000
   -57.55423     0.00000     0.00000     0.00000     0.00000
   -57.54423     0.00000     0.00000     0.00000     0.00000
   -57.53323     0.00000     0.00000     0.00000     0.00000
   -57.52223     0.00000     0.00000     0.00000     0.00000
   -57.51123     0.00000     0.00000     0.00000     0.00000
   -57.50023     0.00000     0.00000     0.00000     0.00000
   -57.48923     0.00000     0.00000     0.00000     0.00000
   -57.47823     0.00000     0.00000     0.00000     0.00000
   -57.46723     0.00000     0.00000     0.00000     0.00000
   -57.45723     0.00000     0.00000     0.00000     0.00000
   -57.44623     0.00000     0.00000     0.00000     0.00000
   -57.43523     0.00000     0.00000     0.00000     0.00000
   -57.42423     0.00000     0.00000     0.00000     0.00000
   -57.41323     0.00000     0.00000     0.00000     0.00000
   -57.40223     0.00000     0.00000     0.00000     0.00000
   -57.39123     0.00000     0.00000     0.00000     0.00000
   -57.38123     0.00000     0.00000     0.00000     0.00000
   -57.37023     0.00000     0.00000     0.00000     0.00000
   -57.35923     0.00000     0.00000     0.00000     0.00000
   -57.34823     0.00000     0.00000     0.00000     0.00000
   -57.33723     0.00000     0.00000     0.00000     0.00000
   -57.32623     0.00000     0.00000     0.00000     0.00000
   -57.31523     0.00000     0.00000     0.00000     0.00000
   -57.30423     0.00000     0.00000     0.00000     0.00000
   -57.29423     0.00000     0.00000     0.00000     0.00000
   -57.28323     0.00000     0.00000     0.00000     0.00000
   -57.27223     0.00000     0.00000     0.00000     0.00000
   -57.26123     0.00000     0.00000     0.00000     0.00000
   -57.25023     0.00000     0.00000     0.00000     0.00000
   -57.23923     0.00000     0.00000     0.00000     0.00000
   -57.22823     0.00000     0.00000     0.00000     0.00000
   -57.21723     0.00000     0.00000     0.00000     0.00000
   -57.20723     0.00000     0.00000     0.00000     0.00000
   -57.19623     0.00000     0.00000     0.00000     0.00000
   -57.18523     0.00000     0.00000     0.00000     0.00000
   -57.17423     0.00000     0.00000     0.00000     0.00000
   -57.16323     0.00000     0.00000     0.00000     0.00000
   -57.15223     0.00000     0.00000     0.00000     0.00000
   -57.14123     0.00000     0.00000     0.00000     0.00000
   -57.13123     0.00000     0.00000     0.00000     0.00000
   -57.12023     0.00000     0.00000     0.00000     0.00000
   -57.10923     0.00000     0.00000     0.00000     0.00000
   -57.09823     0.00000     0.00000     0.00000     0.00000
   -57.08723     0.00000     0.00000     0.00000     0.00000
   -57.07623     0.00000     0.00000     0.00000     0.00000
   -57.06523     0.00000     0.00000     0.00000     0.00000
   -57.05423     0.00000     0.00000     0.00000     0.00000
   -57.04423     0.00000     0.00000     0.00000     0.00000
   -57.03323     0.00000     0.00000     0.00000     0.00000
   -57.02223     0.00000     0.00000     0.00000     0.00000
   -57.01123     0.00000     0.00000     0.00000     0.00000
   -57.00023     0.00000     0.00000     0.00000     0.00000
   -56.98923     0.00000     0.00000     0.00000     0.00000
   -56.97823     0.00000     0.00000     0.00000     0.00000
   -56.96723     0.00000     0.00000     0.00000     0.00000
   -56.95723     0.00000     0.00000     0.00000     0.00000
   -56.94623     0.00000     0.00000     0.00000     0.00000
   -56.93523     0.00000     0.00000     0.00000     0.00000
   -56.92423     0.00000     0.00000     0.00000     0.00000
   -56.91323     0.00000     0.00000     0.00000     0.00000
   -56.90223     0.00000     0.00000     0.00000     0.00000
   -56.89123     0.00000     0.00000     0.00000     0.00000
   -56.88123     0.00000     0.00000     0.00000     0.00000
   -56.87023     0.00000     0.00000     0.00000     0.00000
   -56.85923     0.00000     0.00000     0.00000     0.00000
   -56.84823     0.00000     0.00000     0.00000     0.00000
   -56.83723     0.00000     0.00000     0.00000     0.00000
   -56.82623     0.00000     0.00000     0.00000     0.00000
   -56.81523     0.00000     0.00000     0.00000     0.00000
   -56.80423     0.00000     0.00000     0.00000     0.00000
   -56.79423     0.00000     0.00000     0.00000     0.00000
   -56.78323     0.00000     0.00000     0.00000     0.00000
   -56.77223     0.00000     0.00000     0.00000     0.00000
   -56.76123     0.00000     0.00000     0.00000     0.00000
   -56.75023     0.00000     0.00000     0.00000     0.00000
   -56.73923     0.00000     0.00000     0.00000     0.00000
   -56.72823     0.00000     0.00000     0.00000     0.00000
   -56.71723     0.00000     0.00000     0.00000     0.00000
   -56.70723     0.00000     0.00000     0.00000     0.00000
   -56.69623     0.00000     0.00000     0.00000     0.00000
   -56.68523     0.00000     0.00000     0.00000     0.00000
   -56.67423     0.00000     0.00000     0.00000     0.00000
   -56.66323     0.00000     0.00000     0.00000     0.00000
   -56.65223     0.01184     0.02018     0.02683   182.94036
   -56.64123     0.00000     0.00000     0.00000     0.00000
   -56.63123     0.00000     0.00000     0.00000     0.00000
   -56.62023     0.00000     0.00000     0.00000     0.00000
   -56.60923     0.00000     0.00000     0.00000     0.00000
   -56.59823     0.00000     0.00000     0.00000     0.00000
   -56.58723     0.00000     0.00000     0.00000     0.00000
   -56.57623     0.00000     0.00000     0.00000     0.00000
   -56.56523     0.00000     0.00000     0.00000     0.00000
   -56.55423     0.00000     0.00000     0.00000     0.00000
   -56.54423     0.01115     0.02150     0.01558   183.00745
   -56.53323     0.00000     0.00000     0.00000     0.00000
   -56.52223     0.00000     0.00000     0.00000     0.00000
   -56.51123     0.00000     0.00000     0.00000     0.00000
   -56.50023     0.01707     0.03734     0.00000   183.00319
   -56.48923     0.00000     0.00000     0.00000     0.00000
   -56.47823     0.00000     0.00000     0.00000     0.00000
   -56.46823     0.00000     0.00000     0.00000     0.00000
   -56.45723     0.00000     0.00000     0.00000     0.00000
   -56.44623     0.00807     0.04477     0.00042   183.03633
   -56.43523     0.00000     0.00000     0.00000     0.00000
   -56.42423     0.00000     0.00000     0.00000     0.00000
   -56.41323     0.00000     0.00000     0.00000     0.00000
   -56.40223     0.00000     0.00000     0.00000     0.00000
   -56.39123     0.00000     0.00000     0.00000     0.00000
   -56.38123     0.00000     0.00000     0.00000     0.00000
   -56.37023     0.00000     0.00000     0.00000     0.00000
   -56.35923     0.00000     0.00000     0.00000     0.00000
   -56.34823     0.00000     0.00000     0.00000     0.00000
   -56.33723     0.00000     0.00000     0.00000     0.00000
   -56.32623     0.00000     0.00000     0.00000     0.00000
   -56.31523     0.00000     0.00000     0.00000     0.00000
   -56.30423     0.00000     0.00000     0.00000     0.00000
   -56.29423     0.00000     0.00000     0.00000     0.00000
   -56.28323     0.00000     0.00000     0.00000     0.00000
   -56.27223     0.00000     0.00000     0.00000     0.00000
   -56.26123     0.00000     0.00000     0.00000     0.00000
   -56.25023     0.00000     0.00000     0.00000     0.00000
   -56.23923     0.00000     0.00000     0.00000     0.00000
   -56.22823     0.00000     0.00000     0.00000     0.00000
   -56.21823     0.00000     0.00000     0.00000     0.00000
   -56.20723     0.00000     0.00000     0.00000     0.00000
   -56.19623     0.00000     0.00000     0.00000     0.00000
   -56.18523     0.00000     0.00000     0.00000     0.00000
   -56.17423     0.00000     0.00000     0.00000     0.00000
   -56.16323     0.00000     0.00000     0.00000     0.00000
   -56.15223     0.00000     0.00000     0.00000     0.00000
   -56.14123     0.00000     0.00000     0.00000     0.00000
   -56.13123     0.00000     0.00000     0.00000     0.00000
   -56.12023     0.00000     0.00000     0.00000     0.00000
   -56.10923     0.00000     0.00000     0.00000     0.00000
   -56.09823     0.00000     0.00000     0.00000     0.00000
   -56.08723     0.00000     0.00000     0.00000     0.00000
   -56.07623     0.00000     0.00000     0.00000     0.00000
   -56.06523     0.00000     0.00000     0.00000     0.00000
   -56.05423     0.00000     0.00000     0.00000     0.00000
   -56.04423     0.00000     0.00000     0.00000     0.00000
   -56.03323     0.00000     0.00000     0.00000     0.00000
   -56.02223     0.00000     0.00000     0.00000     0.00000
   -56.01123     0.00000     0.00000     0.00000     0.00000
   -56.00023     0.00000     0.00000     0.00000     0.00000
   -55.98923     0.00000     0.00000     0.00000     0.00000
   -55.97823     0.00000     0.00000     0.00000     0.00000
   -55.96823     0.00000     0.00000     0.00000     0.00000
   -55.95723     0.00000     0.00000     0.00000     0.00000
   -55.94623     0.00000     0.00000     0.00000     0.00000
   -55.93523     0.00000     0.00000     0.00000     0.00000
   -55.92423     0.00000     0.00000     0.00000     0.00000
   -55.91323     0.00000     0.00000     0.00000     0.00000
   -55.90223     0.00000     0.00000     0.00000     0.00000
   -55.89123     0.00000     0.00000     0.00000     0.00000
   -55.88123     0.00000     0.00000     0.00000     0.00000
   -55.87023     0.00000     0.00000     0.00000     0.00000
   -55.85923     0.00000     0.00000     0.00000     0.00000
   -55.84823     0.00000     0.00000     0.00000     0.00000
   -55.83723     0.00000     0.00000     0.00000     0.00000
   -55.82623     0.00000     0.00000     0.00000     0.00000
   -55.81523     0.00000     0.00000     0.00000     0.00000
   -55.80423     0.00000     0.00000     0.00000     0.00000
   -55.79423     0.00000     0.00000     0.00000     0.00000
   -55.78323     0.00000     0.00000     0.00000     0.00000
   -55.77223     0.00000     0.00000     0.00000     0.00000
   -55.76123     0.00000     0.00000     0.00000     0.00000
   -55.75023     0.00000     0.00000     0.00000     0.00000
   -55.73923     0.00000     0.00000     0.00000     0.00000
   -55.72823     0.00000     0.00000     0.00000     0.00000
   -55.71823     0.00000     0.00000     0.00000     0.00000
   -55.70723     0.00000     0.00000     0.00000     0.00000
   -55.69623     0.00000     0.00000     0.00000     0.00000
   -55.68523     0.00000     0.00000     0.00000     0.00000
   -55.67423     0.00000     0.00000     0.00000     0.00000
   -55.66323     0.00000     0.00000     0.00000     0.00000
   -55.65223     0.00000     0.00000     0.00000     0.00000
   -55.64123     0.00000     0.00000     0.00000     0.00000
   -55.63123     0.00000     0.00000     0.00000     0.00000
   -55.62023     0.00000     0.00000     0.00000     0.00000
   -55.60923     0.00000     0.00000     0.00000     0.00000
   -55.59823     0.00000     0.00000     0.00000     0.00000
   -55.58723     0.00000     0.00000     0.00000     0.00000
   -55.57623     0.00000     0.00000     0.00000     0.00000
   -55.56523     0.00000     0.00000     0.00000     0.00000
   -55.55423     0.00000     0.00000     0.00000     0.00000
   -55.54423     0.00000     0.00000     0.00000     0.00000
   -55.53323     0.00000     0.00000     0.00000     0.00000
   -55.52223     0.00000     0.00000     0.00000     0.00000
   -55.51123     0.00000     0.00000     0.00000     0.00000
   -55.50023     0.00000     0.00000     0.00000     0.00000
   -55.48923     0.00000     0.00000     0.00000     0.00000
   -55.47823     0.00000     0.00000     0.00000     0.00000
   -55.46823     0.00000     0.00000     0.00000     0.00000
   -55.45723     0.00000     0.00000     0.00000     0.00000
   -55.44623     0.00000     0.00000     0.00000     0.00000
   -55.43523     0.00000     0.00000     0.00000     0.00000
   -55.42423     0.00000     0.00000     0.00000     0.00000
   -55.41323     0.00000     0.00000     0.00000     0.00000
   -55.40223     0.00000     0.00000     0.00000     0.00000
   -55.39123     0.00000     0.00000     0.00000     0.00000
   -55.38123     0.00000     0.00000     0.00000     0.00000
   -55.37023     0.00000     0.00000     0.00000     0.00000
   -55.35923     0.00000     0.00000     0.00000     0.00000
   -55.34823     0.00000     0.00000     0.00000     0.00000
   -55.33723     0.00000     0.00000     0.00000     0.00000
   -55.32623     0.00000     0.00000     0.00000     0.00000
   -55.31523     0.00000     0.00000     0.00000     0.00000
   -55.30423     0.00000     0.00000     0.00000     0.00000
   -55.29423     0.00000     0.00000     0.00000     0.00000
   -55.28323     0.00000     0.00000     0.00000     0.00000
   -55.27223     0.00000     0.00000     0.00000     0.00000
   -55.26123     0.00000     0.00000     0.00000     0.00000
   -55.25023     0.00000     0.00000     0.00000     0.00000
   -55.23923     0.00000     0.00000     0.00000     0.00000
   -55.22823     0.00000     0.00000     0.00000     0.00000
   -55.21823     0.00000     0.00000     0.00000     0.00000
   -55.20723     0.00000     0.00000     0.00000     0.00000
   -55.19623     0.00000     0.00000     0.00000     0.00000
   -55.18523     0.00000     0.00000     0.00000     0.00000
   -55.17423     0.00000     0.00000     0.00000     0.00000
   -55.16323     0.00000     0.00000     0.00000     0.00000
   -55.15223     0.00000     0.00000     0.00000     0.00000
   -55.14123     0.00000     0.00000     0.00000     0.00000
   -55.13123     0.00000     0.00000     0.00000     0.00000
   -55.12023     0.00000     0.00000     0.00000     0.00000
   -55.10923     0.00000     0.00000     0.00000     0.00000
   -55.09823     0.00000     0.00000     0.00000     0.00000
   -55.08723     0.00000     0.00000     0.00000     0.00000
   -55.07623     0.00000     0.00000     0.00000     0.00000
   -55.06523     0.00000     0.00000     0.00000     0.00000
   -55.05523     0.00000     0.00000     0.00000     0.00000
   -55.04423     0.00000     0.00000     0.00000     0.00000
   -55.03323     0.00000     0.00000     0.00000     0.00000
   -55.02223     0.00000     0.00000     0.00000     0.00000
   -55.01123     0.00000     0.00000     0.00000     0.00000
   -55.00023     0.00000     0.00000     0.00000     0.00000
   -54.98923     0.00000     0.00000     0.00000     0.00000
   -54.97823     0.00000     0.00000     0.00000     0.00000
   -54.96823     0.00000     0.00000     0.00000     0.00000
   -54.95723     0.00000     0.00000     0.00000     0.00000
   -54.94623     0.00000     0.00000     0.00000     0.00000
