     #Energy       W_all      Mo_all      Pt_all      Ti_all
   -75.46500     0.00000     0.00000     0.00000     0.00000
   -75.45500     0.00000     0.00000     0.00000     0.00000
   -75.44400     0.00000     0.00000     0.00000     0.00000
   -75.43300     0.00000     0.00000     0.00000     0.00000
   -75.42300     0.00000     0.00000     0.00000     0.00000
   -75.41200     0.00000     0.00000     0.00000     0.00000
   -75.40100     0.00000     0.00000     0.00000     0.00000
   -75.39100     0.00000     0.00000     0.00000     0.00000
   -75.38000     0.00000     0.00000     0.00000     0.00000
   -75.36900     0.00000     0.00000     0.00000     0.00000
   -75.35800     0.00000     0.00000     0.00000     0.00000
   -75.34800     0.00000     0.00000     0.00000     0.00000
   -75.33700     0.00000     0.00000     0.00000     0.00000
   -75.32600     0.00000     0.00000     0.00000     0.00000
   -75.31600     0.00000     0.00000     0.00000     0.00000
   -75.30500     0.00000     0.00000     0.00000     0.00000
   -75.29400     0.00000     0.00000     0.00000     0.00000
   -75.28400     0.00000     0.00000     0.00000     0.00000
   -75.27300     0.00000     0.00000     0.00000     0.00000
   -75.26200     0.00000     0.00000     0.00000     0.00000
   -75.25200     0.00000     0.00000     0.00000     0.00000
   -75.24100     0.00000     0.00000     0.00000     0.00000
   -75.23000     0.00000     0.00000     0.00000     0.00000
   -75.22000     0.00000     0.00000     0.00000     0.00000
   -75.20900     0.00000     0.00000     0.00000     0.00000
   -75.19800     0.00000     0.00000     0.00000     0.00000
   -75.18800     0.00000     0.00000     0.00000     0.00000
   -75.17700     0.00000     0.00000     0.00000     0.00000
   -75.16600     0.00000     0.00000     0.00000     0.00000
   -75.15600     0.00000     0.00000     0.00000     0.00000
   -75.14500     0.00000     0.00000     0.00000     0.00000
   -75.13400     0.00000     0.00000     0.00000     0.00000
   -75.12400     0.00000     0.00000     0.00000     0.00000
   -75.11300     0.00000     0.00000     0.00000     0.00000
   -75.10200     0.00000     0.00000     0.00000     0.00000
   -75.09200     0.00000     0.00000     0.00000     0.00000
   -75.08100     0.00000     0.00000     0.00000     0.00000
   -75.07000     0.00000     0.00000     0.00000     0.00000
   -75.06000     0.00000     0.00000     0.00000     0.00000
   -75.04900     0.00000     0.00000     0.00000     0.00000
   -75.03800     0.00000     0.00000     0.00000     0.00000
   -75.02800     0.00000     0.00000     0.00000     0.00000
   -75.01700     0.00000     0.00000     0.00000     0.00000
   -75.00600     0.00000     0.00000     0.00000     0.00000
   -74.99600     0.00000     0.00000     0.00000     0.00000
   -74.98500     0.00000     0.00000     0.00000     0.00000
   -74.97400     0.00000     0.00000     0.00000     0.00000
   -74.96400     0.00000     0.00000     0.00000     0.00000
   -74.95300     0.00000     0.00000     0.00000     0.00000
   -74.94200     0.00000     0.00000     0.00000     0.00000
   -74.93200     0.00000     0.00000     0.00000     0.00000
   -74.92100     0.00000     0.00000     0.00000     0.00000
   -74.91000     0.00000     0.00000     0.00000     0.00000
   -74.90000     0.00000     0.00000     0.00000     0.00000
   -74.88900     0.00000     0.00000     0.00000     0.00000
   -74.87800     0.00000     0.00000     0.00000     0.00000
   -74.86800     0.00000     0.00000     0.00000     0.00000
   -74.85700     0.00000     0.00000     0.00000     0.00000
   -74.84600     0.00000     0.00000     0.00000     0.00000
   -74.83600     0.00000     0.00000     0.00000     0.00000
   -74.82500     0.00000     0.00000     0.00000     0.00000
   -74.81400     0.00000     0.00000     0.00000     0.00000
   -74.80400     0.00000     0.00000     0.00000     0.00000
   -74.79300     0.00000     0.00000     0.00000     0.00000
   -74.78200     0.00000     0.00000     0.00000     0.00000
   -74.77200     0.00000     0.00000     0.00000     0.00000
   -74.76100     0.00000     0.00000     0.00000     0.00000
   -74.75000     0.00000     0.00000     0.00000     0.00000
   -74.74000     0.00000     0.00000     0.00000     0.00000
   -74.72900     0.00000     0.00000     0.00000     0.00000
   -74.71800     0.00000     0.00000     0.00000     0.00000
   -74.70800     0.00000     0.00000     0.00000     0.00000
   -74.69700     0.00000     0.00000     0.00000     0.00000
   -74.68600     0.00000     0.00000     0.00000     0.00000
   -74.67600     0.00000     0.00000     0.00000     0.00000
   -74.66500     0.00000     0.00000     0.00000     0.00000
   -74.65400     0.00000     0.00000     0.00000     0.00000
   -74.64400     0.00000     0.00000     0.00000     0.00000
   -74.63300     0.00000     0.00000     0.00000     0.00000
   -74.62200     0.00000     0.00000     0.00000     0.00000
   -74.61200     0.00000     0.00000     0.00000     0.00000
   -74.60100     0.00000     0.00000     0.00000     0.00000
   -74.59000     0.00000     0.00000     0.00000     0.00000
   -74.58000     0.00000     0.00000     0.00000     0.00000
   -74.56900     0.00000     0.00000     0.00000     0.00000
   -74.55800     0.00000     0.00000     0.00000     0.00000
   -74.54800     0.00000     0.00000     0.00000     0.00000
   -74.53700     0.00000     0.00000     0.00000     0.00000
   -74.52600     0.00000     0.00000     0.00000     0.00000
   -74.51600     0.00000     0.00000     0.00000     0.00000
   -74.50500     0.00000     0.00000     0.00000     0.00000
   -74.49400     0.00000     0.00000     0.00000     0.00000
   -74.48400     0.00000     0.00000     0.00000     0.00000
   -74.47300     0.00000     0.00000     0.00000     0.00000
   -74.46200     0.00000     0.00000     0.00000     0.00000
   -74.45200     0.00000     0.00000     0.00000     0.00000
   -74.44100     0.00000     0.00000     0.00000     0.00000
   -74.43000     0.00000     0.00000     0.00000     0.00000
   -74.42000     0.00000     0.00000     0.00000     0.00000
   -74.40900     0.00000     0.00000     0.00000     0.00000
   -74.39800     0.00000     0.00000     0.00000     0.00000
   -74.38800     0.00000     0.00000     0.00000     0.00000
   -74.37700     0.00000     0.00000     0.00000     0.00000
   -74.36600     0.00000     0.00000     0.00000     0.00000
   -74.35600     0.00000     0.00000     0.00000     0.00000
   -74.34500     0.00000     0.00000     0.00000     0.00000
   -74.33400     0.00000     0.00000     0.00000     0.00000
   -74.32400     0.00000     0.00000     0.00000     0.00000
   -74.31300     0.00000     0.00000     0.00000     0.00000
   -74.30200     0.00000     0.00000     0.00000     0.00000
   -74.29200     0.00000     0.00000     0.00000     0.00000
   -74.28100     0.00000     0.00000     0.00000     0.00000
   -74.27000     0.00000     0.00000     0.00000     0.00000
   -74.26000     0.00000     0.00000     0.00000     0.00000
   -74.24900     0.00000     0.00000     0.00000     0.00000
   -74.23800     0.00000     0.00000     0.00000     0.00000
   -74.22800     0.00000     0.00000     0.00000     0.00000
   -74.21700     0.00000     0.00000     0.00000     0.00000
   -74.20600     0.00000     0.00000     0.00000     0.00000
   -74.19500     0.00000     0.00000     0.00000     0.00000
   -74.18500     0.00000     0.00000     0.00000     0.00000
   -74.17400     0.00000     0.00000     0.00000     0.00000
   -74.16300     0.00000     0.00000     0.00000     0.00000
   -74.15300     0.00000     0.00000     0.00000     0.00000
   -74.14200     0.00000     0.00000     0.00000     0.00000
   -74.13100   187.00221     0.00489     0.00654     0.00002
   -74.12100     0.00000     0.00000     0.00000     0.00000
   -74.11000   186.96818     0.00480     0.00600     0.00048
   -74.09900     0.00000     0.00000     0.00000     0.00000
   -74.08900     0.00000     0.00000     0.00000     0.00000
   -74.07800     0.00000     0.00000     0.00000     0.00000
   -74.06700   186.98085     0.00445     0.00531     0.00015
   -74.05700     0.00000     0.00000     0.00000     0.00000
   -74.04600     0.00000     0.00000     0.00000     0.00000
   -74.03500   187.04631     0.00488     0.00282     0.00029
   -74.02500     0.00000     0.00000     0.00000     0.00000
   -74.01400     0.00000     0.00000     0.00000     0.00000
   -74.00300     0.00000     0.00000     0.00000     0.00000
   -73.99300   187.03098     0.00333     0.00187     0.00060
   -73.98200     0.00000     0.00000     0.00000     0.00000
   -73.97100     0.00000     0.00000     0.00000     0.00000
   -73.96100     0.00000     0.00000     0.00000     0.00000
   -73.95000     0.00000     0.00000     0.00000     0.00000
   -73.93900     0.00000     0.00000     0.00000     0.00000
   -73.92900     0.00000     0.00000     0.00000     0.00000
   -73.91800   186.90576     0.00603     0.00024     0.00081
   -73.90700     0.00000     0.00000     0.00000     0.00000
   -73.89700     0.00000     0.00000     0.00000     0.00000
   -73.88600   186.95160     0.00945     0.00140     0.00079
   -73.87500   374.03298     0.01425     0.00287     0.00184
   -73.86500     0.00000     0.00000     0.00000     0.00000
   -73.85400     0.00000     0.00000     0.00000     0.00000
   -73.84300     0.00000     0.00000     0.00000     0.00000
   -73.83300     0.00000     0.00000     0.00000     0.00000
   -73.82200   186.96498     0.00516     0.00313     0.00104
   -73.81100     0.00000     0.00000     0.00000     0.00000
   -73.80100   186.96447     0.00363     0.00174     0.00115
   -73.79000     0.00000     0.00000     0.00000     0.00000
   -73.77900   187.03857     0.00433     0.00176     0.00115
   -73.76900   187.07970     0.00453     0.00156     0.00092
   -73.75800     0.00000     0.00000     0.00000     0.00000
   -73.74700   187.06323     0.00613     0.00228     0.00108
   -73.73700     0.00000     0.00000     0.00000     0.00000
   -73.72600     0.00000     0.00000     0.00000     0.00000
   -73.71500     0.00000     0.00000     0.00000     0.00000
   -73.70500     0.00000     0.00000     0.00000     0.00000
   -73.69400     0.00000     0.00000     0.00000     0.00000
   -73.68300     0.00000     0.00000     0.00000     0.00000
   -73.67300     0.00000     0.00000     0.00000     0.00000
   -73.66200     0.00000     0.00000     0.00000     0.00000
   -73.65100     0.00000     0.00000     0.00000     0.00000
   -73.64100   187.02128     0.00461     0.00228     0.00164
   -73.63000     0.00000     0.00000     0.00000     0.00000
   -73.61900   187.01354     0.00748     0.01189     0.00302
   -73.60900     0.00000     0.00000     0.00000     0.00000
   -73.59800     0.00000     0.00000     0.00000     0.00000
   -73.58700     0.00000     0.00000     0.00000     0.00000
   -73.57700     0.00000     0.00000     0.00000     0.00000
   -73.56600     0.00000     0.00000     0.00000     0.00000
   -73.55500     0.00000     0.00000     0.00000     0.00000
   -73.54500     0.00000     0.00000     0.00000     0.00000
   -73.53400     0.00000     0.00000     0.00000     0.00000
   -73.52300     0.00000     0.00000     0.00000     0.00000
   -73.51300     0.00000     0.00000     0.00000     0.00000
   -73.50200     0.00000     0.00000     0.00000     0.00000
   -73.49100     0.00000     0.00000     0.00000     0.00000
   -73.48100     0.00000     0.00000     0.00000     0.00000
   -73.47000     0.00000     0.00000     0.00000     0.00000
   -73.45900     0.00000     0.00000     0.00000     0.00000
   -73.44900     0.00000     0.00000     0.00000     0.00000
   -73.43800     0.00000     0.00000     0.00000     0.00000
   -73.42700     0.00000     0.00000     0.00000     0.00000
   -73.41700     0.00000     0.00000     0.00000     0.00000
   -73.40600     0.00000     0.00000     0.00000     0.00000
   -73.39500     0.00000     0.00000     0.00000     0.00000
   -73.38500     0.00000     0.00000     0.00000     0.00000
   -73.37400     0.00000     0.00000     0.00000     0.00000
   -73.36300     0.00000     0.00000     0.00000     0.00000
   -73.35300     0.00000     0.00000     0.00000     0.00000
   -73.34200     0.00000     0.00000     0.00000     0.00000
   -73.33100     0.00000     0.00000     0.00000     0.00000
   -73.32100     0.00000     0.00000     0.00000     0.00000
   -73.31000     0.00000     0.00000     0.00000     0.00000
   -73.29900     0.00000     0.00000     0.00000     0.00000
   -73.28900     0.00000     0.00000     0.00000     0.00000
   -73.27800     0.00000     0.00000     0.00000     0.00000
   -73.26700     0.00000     0.00000     0.00000     0.00000
   -73.25700     0.00000     0.00000     0.00000     0.00000
   -73.24600     0.00000     0.00000     0.00000     0.00000
   -73.23500     0.00000     0.00000     0.00000     0.00000
   -73.22500     0.00000     0.00000     0.00000     0.00000
   -73.21400     0.00000     0.00000     0.00000     0.00000
   -73.20300     0.00000     0.00000     0.00000     0.00000
   -73.19300     0.00000     0.00000     0.00000     0.00000
   -73.18200     0.00000     0.00000     0.00000     0.00000
   -73.17100     0.00000     0.00000     0.00000     0.00000
   -73.16100     0.00000     0.00000     0.00000     0.00000
   -73.15000     0.00000     0.00000     0.00000     0.00000
   -73.13900     0.00000     0.00000     0.00000     0.00000
   -73.12900     0.00000     0.00000     0.00000     0.00000
   -73.11800     0.00000     0.00000     0.00000     0.00000
   -73.10700     0.00000     0.00000     0.00000     0.00000
   -73.09700     0.00000     0.00000     0.00000     0.00000
   -73.08600     0.00000     0.00000     0.00000     0.00000
   -73.07500     0.00000     0.00000     0.00000     0.00000
   -73.06400     0.00000     0.00000     0.00000     0.00000
   -73.05400     0.00000     0.00000     0.00000     0.00000
   -73.04300     0.00000     0.00000     0.00000     0.00000
   -73.03200     0.00000     0.00000     0.00000     0.00000
   -73.02200     0.00000     0.00000     0.00000     0.00000
   -73.01100     0.00000     0.00000     0.00000     0.00000
   -73.00000     0.00000     0.00000     0.00000     0.00000
   -72.99000     0.00000     0.00000     0.00000     0.00000
   -72.97900     0.00000     0.00000     0.00000     0.00000
   -72.96800     0.00000     0.00000     0.00000     0.00000
   -72.95800     0.00000     0.00000     0.00000     0.00000
   -72.94700     0.00000     0.00000     0.00000     0.00000
   -72.93600     0.00000     0.00000     0.00000     0.00000
   -72.92600     0.00000     0.00000     0.00000     0.00000
   -72.91500     0.00000     0.00000     0.00000     0.00000
   -72.90400     0.00000     0.00000     0.00000     0.00000
   -72.89400     0.00000     0.00000     0.00000     0.00000
   -72.88300     0.00000     0.00000     0.00000     0.00000
   -72.87200     0.00000     0.00000     0.00000     0.00000
   -72.86200     0.00000     0.00000     0.00000     0.00000
   -72.85100     0.00000     0.00000     0.00000     0.00000
   -72.84000     0.00000     0.00000     0.00000     0.00000
   -72.83000     0.00000     0.00000     0.00000     0.00000
   -72.81900     0.00000     0.00000     0.00000     0.00000
   -72.80800     0.00000     0.00000     0.00000     0.00000
   -72.79800     0.00000     0.00000     0.00000     0.00000
   -72.78700     0.00000     0.00000     0.00000     0.00000
   -72.77600     0.00000     0.00000     0.00000     0.00000
   -72.76600     0.00000     0.00000     0.00000     0.00000
   -72.75500     0.00000     0.00000     0.00000     0.00000
   -72.74400     0.00000     0.00000     0.00000     0.00000
   -72.73400     0.00000     0.00000     0.00000     0.00000
   -72.72300     0.00000     0.00000     0.00000     0.00000
   -72.71200     0.00000     0.00000     0.00000     0.00000
   -72.70200     0.00000     0.00000     0.00000     0.00000
   -72.69100     0.00000     0.00000     0.00000     0.00000
   -72.68000     0.00000     0.00000     0.00000     0.00000
   -72.67000     0.00000     0.00000     0.00000     0.00000
   -72.65900     0.00000     0.00000     0.00000     0.00000
   -72.64800     0.00000     0.00000     0.00000     0.00000
   -72.63800     0.00000     0.00000     0.00000     0.00000
   -72.62700     0.00000     0.00000     0.00000     0.00000
   -72.61600     0.00000     0.00000     0.00000     0.00000
   -72.60600     0.00000     0.00000     0.00000     0.00000
   -72.59500     0.00000     0.00000     0.00000     0.00000
   -72.58400     0.00000     0.00000     0.00000     0.00000
   -72.57400     0.00000     0.00000     0.00000     0.00000
   -72.56300     0.00000     0.00000     0.00000     0.00000
   -72.55200     0.00000     0.00000     0.00000     0.00000
   -72.54200     0.00000     0.00000     0.00000     0.00000
   -72.53100     0.00000     0.00000     0.00000     0.00000
   -72.52000     0.00000     0.00000     0.00000     0.00000
