      #Energy        TDOS
     -77.43299       0.00000
     -77.15099       0.00000
     -76.86999       0.00000
     -76.58899       0.00000
     -76.30699       0.00000
     -76.02599       0.00000
     -75.74499       0.00000
     -75.46299       0.00000
     -75.18199       0.00000
     -74.90099       0.00000
     -74.61899      -0.00000
     -74.33799      -0.00000
     -74.05699      -0.00000
     -73.77499      -0.17500
     -73.49399      22.83000
     -73.21299      41.96000
     -72.93099      -0.63200
     -72.64999      -0.00000
     -72.36799       0.00000
     -72.08699       0.00000
     -71.80599       0.00000
     -71.52399       0.00000
     -71.24299       0.00000
     -70.96199       0.00000
     -70.67999       0.00000
     -70.39899       0.00000
     -70.11799       0.00000
     -69.83599       0.00000
     -69.55499       0.00000
     -69.27399       0.00000
     -68.99199       0.00000
     -68.71099       0.00000
     -68.42999       0.00000
     -68.14799       0.00000
     -67.86699       0.00000
     -67.58599       0.00000
     -67.30399       0.00000
     -67.02299       0.00000
     -66.74199       0.00000
     -66.45999       0.00000
     -66.17899       0.00000
     -65.89799       0.00000
     -65.61599       0.00000
     -65.33499       0.00000
     -65.05399       0.00000
     -64.77199       0.00000
     -64.49099       0.00000
     -64.20999       0.00000
     -63.92799       0.00000
     -63.64699       0.00000
     -63.36599       0.00000
     -63.08399       0.00000
     -62.80299       0.00000
     -62.52199       0.00000
     -62.23999       0.00000
     -61.95899       0.00000
     -61.67799       0.00000
     -61.39599      -0.00000
     -61.11499      -0.00000
     -60.83299      -0.00615
     -60.55199       4.53600
     -60.27099      43.11000
     -59.98899      16.70000
     -59.70799      -0.35450
     -59.42699      -0.00000
     -59.14499       0.00000
     -58.86399       0.00000
     -58.58299       0.00000
     -58.30099       0.00000
     -58.01999       0.00000
     -57.73899       0.00000
     -57.45699       0.00000
     -57.17599       0.00000
     -56.89499       0.00000
     -56.61299       0.00000
     -56.33199       0.00000
     -56.05099       0.00000
     -55.76899       0.00000
     -55.48799      -0.00000
     -55.20699      -0.00000
     -54.92499      -0.00000
     -54.64399      -0.01634
     -54.36299       8.59500
     -54.08099      55.42000
     -53.79999      -0.01770
     -53.51899      -0.00006
     -53.23699       0.00000
     -52.95599       0.00000
     -52.67499       0.00000
     -52.39299       0.00000
     -52.11199       0.00000
     -51.83099       0.00000
     -51.54899       0.00000
     -51.26799       0.00000
     -50.98699       0.00000
     -50.70499       0.00000
     -50.42399       0.00000
     -50.14199       0.00000
     -49.86099       0.00000
     -49.57999       0.00000
     -49.29799       0.00000
     -49.01699       0.00000
     -48.73599      -0.00000
     -48.45399      -0.00000
     -48.17299      -0.01552
     -47.89199      14.03000
     -47.60999      50.38000
     -47.32899      -0.41770
     -47.04799      -0.00000
     -46.76599       0.00000
     -46.48499       0.00000
     -46.20399       0.00000
     -45.92199       0.00000
     -45.64099       0.00000
     -45.35999       0.00000
     -45.07799       0.00000
     -44.79699       0.00000
     -44.51599       0.00000
     -44.23399       0.00000
     -43.95299       0.00000
     -43.67199       0.00000
     -43.38999       0.00000
     -43.10899       0.00000
     -42.82799       0.00000
     -42.54599       0.00000
     -42.26499       0.00000
     -41.98399       0.00000
     -41.70199       0.00000
     -41.42099       0.00000
     -41.13999       0.00000
     -40.85799       0.00000
     -40.57699       0.00000
     -40.29599       0.00000
     -40.01399       0.00000
     -39.73299       0.00000
     -39.45099       0.00000
     -39.16999       0.00000
     -38.88899      -0.00000
     -38.60699      -0.00000
     -38.32599      -0.00156
     -38.04499       3.00300
     -37.76299      60.93000
     -37.48199      99.55000
     -37.20099      28.86000
     -36.91899      -0.39530
     -36.63799      -0.00000
     -36.35699       0.00000
     -36.07499       0.00000
     -35.79399      -0.00000
     -35.51299      -0.00000
     -35.23099      -0.00002
     -34.94999      -0.05368
     -34.66899      25.81000
     -34.38699      98.64000
     -34.10599      68.36000
     -33.82499      -0.82600
     -33.54299      -0.00002
     -33.26199       0.00000
     -32.98099       0.00000
     -32.69899       0.00000
     -32.41799       0.00000
     -32.13699       0.00000
     -31.85499      -0.00000
     -31.57399      -0.00000
     -31.29299      -0.00000
     -31.01099      -0.01611
     -30.72999       6.69200
     -30.44899      50.79000
     -30.16699     106.20000
     -29.88599      26.36000
     -29.60499       1.86500
     -29.32299      -0.00044
     -29.04199       0.00000
     -28.75999       0.00000
     -28.47899       0.00000
     -28.19799       0.00000
     -27.91599       0.00000
     -27.63499      -0.00000
     -27.35399      -0.00000
     -27.07199      -0.00000
     -26.79099      -0.01450
     -26.50999       5.64600
     -26.22799      22.01000
     -25.94699      69.46000
     -25.66599      79.67000
     -25.38399      15.24000
     -25.10299      -0.08339
     -24.82199      -0.00000
     -24.53999       0.00000
     -24.25899       0.00000
     -23.97799       0.00000
     -23.69599       0.00000
     -23.41499       0.00000
     -23.13399       0.00000
     -22.85199       0.00000
     -22.57099       0.00000
     -22.28999       0.00000
     -22.00799       0.00000
     -21.72699       0.00000
     -21.44599       0.00000
     -21.16399       0.00000
     -20.88299       0.00000
     -20.60199       0.00000
     -20.31999       0.00000
     -20.03899       0.00000
     -19.75799       0.00000
     -19.47599       0.00000
     -19.19499       0.00000
     -18.91399       0.00000
     -18.63199       0.00000
     -18.35099       0.00000
     -18.06899       0.00000
     -17.78799       0.00000
     -17.50699       0.00000
     -17.22499       0.00000
     -16.94399       0.00000
     -16.66299       0.00000
     -16.38099       0.00000
     -16.09999       0.00000
     -15.81899       0.00000
     -15.53699       0.00000
     -15.25599       0.00000
     -14.97499       0.00000
     -14.69299       0.00000
     -14.41199       0.00000
     -14.13099       0.00000
     -13.84899       0.00000
     -13.56799       0.00000
     -13.28699       0.00000
     -13.00499       0.00000
     -12.72399       0.00000
     -12.44299       0.00000
     -12.16099       0.00000
     -11.87999       0.00000
     -11.59899       0.00000
     -11.31699       0.00000
     -11.03599       0.00000
     -10.75499       0.00000
     -10.47299       0.00000
     -10.19199       0.00000
      -9.91099       0.00000
      -9.62899       0.00000
      -9.34799       0.00000
      -9.06699       0.00000
      -8.78499       0.00000
      -8.50399       0.00000
      -8.22299       0.00000
      -7.94099       0.00000
      -7.65999      -0.00000
      -7.37799      -0.00000
      -7.09699      -0.00005
      -6.81599       0.07935
      -6.53399       1.35300
      -6.25299       2.35500
      -5.97199       1.82900
      -5.68999       3.41700
      -5.40899       2.81200
      -5.12799       4.74200
      -4.84599       5.93000
      -4.56499       6.48800
      -4.28399      10.67000
      -4.00199      16.13000
      -3.72099      26.28000
