     #Energy       W_all      Mo_all      Ti_all      Ru_all
   -64.10750     0.00000     0.00000     0.00000     0.00000
   -64.09650     0.00000     0.00000     0.00000     0.00000
   -64.08450     0.00000     0.00000     0.00000     0.00000
   -64.07350     0.00000     0.00000     0.00000     0.00000
   -64.06250     0.00000     0.00000     0.00000     0.00000
   -64.05150     0.00000     0.00000     0.00000     0.00000
   -64.04050     0.00000     0.00000     0.00000     0.00000
   -64.02950     0.00000     0.00000     0.00000     0.00000
   -64.01850     0.00000     0.00000     0.00000     0.00000
   -64.00750     0.00000     0.00000     0.00000     0.00000
   -63.99550     0.00000     0.00000     0.00000     0.00000
   -63.98450     0.00000     0.00000     0.00000     0.00000
   -63.97350     0.00000     0.00000     0.00000     0.00000
   -63.96250     0.00000     0.00000     0.00000     0.00000
   -63.95150     0.00000     0.00000     0.00000     0.00000
   -63.94050     0.00000     0.00000     0.00000     0.00000
   -63.92950     0.00000     0.00000     0.00000     0.00000
   -63.91850     0.00000     0.00000     0.00000     0.00000
   -63.90750     0.00000     0.00000     0.00000     0.00000
   -63.89550     0.00000     0.00000     0.00000     0.00000
   -63.88450     0.00000     0.00000     0.00000     0.00000
   -63.87350     0.00000     0.00000     0.00000     0.00000
   -63.86250     0.00000     0.00000     0.00000     0.00000
   -63.85150     0.00000     0.00000     0.00000     0.00000
   -63.84050     0.00000     0.00000     0.00000     0.00000
   -63.82950     0.00000     0.00000     0.00000     0.00000
   -63.81850     0.00000     0.00000     0.00000     0.00000
   -63.80650     0.00000     0.00000     0.00000     0.00000
   -63.79550     0.00000     0.00000     0.00000     0.00000
   -63.78450     0.00000     0.00000     0.00000     0.00000
   -63.77350     0.00000     0.00000     0.00000     0.00000
   -63.76250     0.00000     0.00000     0.00000     0.00000
   -63.75150     0.00000     0.00000     0.00000     0.00000
   -63.74050     0.00000     0.00000     0.00000     0.00000
   -63.72950     0.00000     0.00000     0.00000     0.00000
   -63.71850     0.00000     0.00000     0.00000     0.00000
   -63.70650     0.00000     0.00000     0.00000     0.00000
   -63.69550     0.00000     0.00000     0.00000     0.00000
   -63.68450     0.00000     0.00000     0.00000     0.00000
   -63.67350     0.00000     0.00000     0.00000     0.00000
   -63.66250     0.00000     0.00000     0.00000     0.00000
   -63.65150     0.00000     0.00000     0.00000     0.00000
   -63.64050     0.00000     0.00000     0.00000     0.00000
   -63.62950     0.00000     0.00000     0.00000     0.00000
   -63.61750     0.00000     0.00000     0.00000     0.00000
   -63.60650     0.00000     0.00000     0.00000     0.00000
   -63.59550     0.00000     0.00000     0.00000     0.00000
   -63.58450     0.00000     0.00000     0.00000     0.00000
   -63.57350     0.00000     0.00000     0.00000     0.00000
   -63.56250     0.00000     0.00000     0.00000     0.00000
   -63.55150     0.00000     0.00000     0.00000     0.00000
   -63.54050     0.00000     0.00000     0.00000     0.00000
   -63.52850     0.00000     0.00000     0.00000     0.00000
   -63.51750     0.00000     0.00000     0.00000     0.00000
   -63.50650     0.00000     0.00000     0.00000     0.00000
   -63.49550     0.00000     0.00000     0.00000     0.00000
   -63.48450     0.00000     0.00000     0.00000     0.00000
   -63.47350     0.00000     0.00000     0.00000     0.00000
   -63.46250     0.00000     0.00000     0.00000     0.00000
   -63.45150     0.00000     0.00000     0.00000     0.00000
   -63.44050     0.00000     0.00000     0.00000     0.00000
   -63.42850     0.00000     0.00000     0.00000     0.00000
   -63.41750     0.00000     0.00000     0.00000     0.00000
   -63.40650     0.00000     0.00000     0.00000     0.00000
   -63.39550     0.00000     0.00000     0.00000     0.00000
   -63.38450     0.00000     0.00000     0.00000     0.00000
   -63.37350     0.00000     0.00000     0.00000     0.00000
   -63.36250     0.00000     0.00000     0.00000     0.00000
   -63.35150     0.00000     0.00000     0.00000     0.00000
   -63.33950     0.00000     0.00000     0.00000     0.00000
   -63.32850     0.00000     0.00000     0.00000     0.00000
   -63.31750     0.00000     0.00000     0.00000     0.00000
   -63.30650     0.00000     0.00000     0.00000     0.00000
   -63.29550     0.00000     0.00000     0.00000     0.00000
   -63.28450     0.00000     0.00000     0.00000     0.00000
   -63.27350     0.00000     0.00000     0.00000     0.00000
   -63.26250     0.00000     0.00000     0.00000     0.00000
   -63.25150     0.00000     0.00000     0.00000     0.00000
   -63.23950     0.00000     0.00000     0.00000     0.00000
   -63.22850     0.00000     0.00000     0.00000     0.00000
   -63.21750     0.00000     0.00000     0.00000     0.00000
   -63.20650     0.00000     0.00000     0.00000     0.00000
   -63.19550     0.00000     0.00000     0.00000     0.00000
   -63.18450     0.00000     0.00000     0.00000     0.00000
   -63.17350     0.00000     0.00000     0.00000     0.00000
   -63.16250     0.00000     0.00000     0.00000     0.00000
   -63.15050     0.00000     0.00000     0.00000     0.00000
   -63.13950     0.00000     0.00000     0.00000     0.00000
   -63.12850     0.00000     0.00000     0.00000     0.00000
   -63.11750     0.00000     0.00000     0.00000     0.00000
   -63.10650     0.00000     0.00000     0.00000     0.00000
   -63.09550     0.00000     0.00000     0.00000     0.00000
   -63.08450     0.00000     0.00000     0.00000     0.00000
   -63.07350     0.00000     0.00000     0.00000     0.00000
   -63.06150     0.00000     0.00000     0.00000     0.00000
   -63.05050     0.00000     0.00000     0.00000     0.00000
   -63.03950     0.00000     0.00000     0.00000     0.00000
   -63.02850     0.00000     0.00000     0.00000     0.00000
   -63.01750     0.00000     0.00000     0.00000     0.00000
   -63.00650     0.00000     0.00000     0.00000     0.00000
   -62.99550     0.00000     0.00000     0.00000     0.00000
   -62.98450     0.00000     0.00000     0.00000     0.00000
   -62.97350     0.00000     0.00000     0.00000     0.00000
   -62.96150     0.00000     0.00000     0.00000     0.00000
   -62.95050     0.00000     0.00000     0.00000     0.00000
   -62.93950     0.00000     0.00000     0.00000     0.00000
   -62.92850     0.00000     0.00000     0.00000     0.00000
   -62.91750     0.00000     0.00000     0.00000     0.00000
   -62.90650     0.00000     0.00000     0.00000     0.00000
   -62.89550     0.00000     0.00000     0.00000     0.00000
   -62.88450     0.00000     0.00000     0.00000     0.00000
   -62.87250     0.00000     0.00000     0.00000     0.00000
   -62.86150     0.00000     0.00000     0.00000     0.00000
   -62.85050     0.00000     0.00000     0.00000     0.00000
   -62.83950     0.00000     0.00000     0.00000     0.00000
   -62.82850     0.00000     0.00000     0.00000     0.00000
   -62.81750     0.00000     0.00000     0.00000     0.00000
   -62.80650     0.00000     0.00000     0.00000     0.00000
   -62.79550     0.00000     0.00000     0.00000     0.00000
   -62.78450     0.00000     0.00000     0.00000     0.00000
   -62.77250     0.00000     0.00000     0.00000     0.00000
   -62.76150     0.00000     0.00000     0.00000     0.00000
   -62.75050     0.00000     0.00000     0.00000     0.00000
   -62.73950     0.00000     0.00000     0.00000     0.00000
   -62.72850     0.00000     0.00000     0.00000     0.00000
   -62.71750     0.00000     0.00000     0.00000     0.00000
   -62.70650     0.00000     0.00000     0.00000     0.00000
   -62.69550     0.00000     0.00000     0.00000     0.00000
   -62.68350     0.00000     0.00000     0.00000     0.00000
   -62.67250     0.00000     0.00000     0.00000     0.00000
   -62.66150     0.00000     0.00000     0.00000     0.00000
   -62.65050     0.00000     0.00000     0.00000     0.00000
   -62.63950     0.00000     0.00000     0.00000     0.00000
   -62.62850     0.00000     0.00000     0.00000     0.00000
   -62.61750     0.00000     0.00000     0.00000     0.00000
   -62.60650     0.00000     0.00000     0.00000     0.00000
   -62.59450     0.00000     0.00000     0.00000     0.00000
   -62.58350     0.00000     0.00000     0.00000     0.00000
   -62.57250     0.00000     0.00000     0.00000     0.00000
   -62.56150     0.00000     0.00000     0.00000     0.00000
   -62.55050     0.00000     0.00000     0.00000     0.00000
   -62.53950     0.00000     0.00000     0.00000     0.00000
   -62.52850     0.00000     0.00000     0.00000     0.00000
   -62.51750     0.00000     0.00000     0.00000     0.00000
   -62.50650     0.00000     0.00000     0.00000     0.00000
   -62.49450     0.00000     0.00000     0.00000     0.00000
   -62.48350     0.00000     0.00000     0.00000     0.00000
   -62.47250     0.00000     0.00000     0.00000     0.00000
   -62.46150     0.00000     0.00000     0.00000     0.00000
   -62.45050     0.00000     0.00000     0.00000     0.00000
   -62.43950     0.00000     0.00000     0.00000     0.00000
   -62.42850     0.00000     0.00000     0.00000     0.00000
   -62.41750     0.00000     0.00000     0.00000     0.00000
   -62.40550     0.00000     0.00000     0.00000     0.00000
   -62.39450     0.00000     0.00000     0.00000     0.00000
   -62.38350     0.00000     0.00000     0.00000     0.00000
   -62.37250     0.00000     0.00000     0.00000     0.00000
   -62.36150     0.00000     0.00000     0.00000     0.00000
   -62.35050     0.00000     0.00000     0.00000     0.00000
   -62.33950     0.00000     0.00000     0.00000     0.00000
   -62.32850     0.00000     0.00000     0.00000     0.00000
   -62.31750     0.00000     0.00000     0.00000     0.00000
   -62.30550     0.00000     0.00000     0.00000     0.00000
   -62.29450     0.00000     0.00000     0.00000     0.00000
   -62.28350     0.00000     0.00000     0.00000     0.00000
   -62.27250     0.00000     0.00000     0.00000     0.00000
   -62.26150     0.00000     0.00000     0.00000     0.00000
   -62.25050     0.00000     0.00000     0.00000     0.00000
   -62.23950     0.00000     0.00000     0.00000     0.00000
   -62.22850     0.00000     0.00000     0.00000     0.00000
   -62.21650     0.00000     0.00000     0.00000     0.00000
   -62.20550     0.00000     0.00000     0.00000     0.00000
   -62.19450     0.00000     0.00000     0.00000     0.00000
   -62.18350     0.00000     0.00000     0.00000     0.00000
   -62.17250     0.00000     0.00000     0.00000     0.00000
   -62.16150     0.00000     0.00000     0.00000     0.00000
   -62.15050     0.00000     0.00000     0.00000     0.00000
   -62.13950     0.00000     0.00000     0.00000     0.00000
   -62.12850     0.00000     0.00000     0.00000     0.00000
   -62.11650     0.00000     0.00000     0.00000     0.00000
   -62.10550     0.00000     0.00000     0.00000     0.00000
   -62.09450     0.00000     0.00000     0.00000     0.00000
   -62.08350     0.00000     0.00000     0.00000     0.00000
   -62.07250     0.00000     0.00000     0.00000     0.00000
   -62.06150     0.00000     0.00000     0.00000     0.00000
   -62.05050     0.00000     0.00000     0.00000     0.00000
   -62.03950     0.00000     0.00000     0.00000     0.00000
   -62.02750     0.00000     0.00000     0.00000     0.00000
   -62.01650     0.00000     0.00000     0.00000     0.00000
   -62.00550     0.00000     0.00000     0.00000     0.00000
   -61.99450     0.00000     0.00000     0.00000     0.00000
   -61.98350     0.00000     0.00000     0.00000     0.00000
   -61.97250     0.00000     0.00000     0.00000     0.00000
   -61.96150     0.00000     0.00000     0.00000     0.00000
   -61.95050     0.00000     0.00000     0.00000     0.00000
   -61.93850     0.00000     0.00000     0.00000     0.00000
   -61.92750     0.00000     0.00000     0.00000     0.00000
   -61.91650     0.00000     0.00000     0.00000     0.00000
   -61.90550     0.00000     0.00000     0.00000     0.00000
   -61.89450     0.00000     0.00000     0.00000     0.00000
   -61.88350     0.00000     0.00000     0.00000     0.00000
   -61.87250     0.00000     0.00000     0.00000     0.00000
   -61.86150     0.00000     0.00000     0.00000     0.00000
   -61.85050     0.00000     0.00000     0.00000     0.00000
   -61.83850     0.00000     0.00000     0.00000     0.00000
   -61.82750     0.00000     0.00000     0.00000     0.00000
   -61.81650     0.00000     0.00000     0.00000     0.00000
   -61.80550     0.00000     0.00000     0.00000     0.00000
   -61.79450     0.00000     0.00000     0.00000     0.00000
   -61.78350     0.00000     0.00000     0.00000     0.00000
   -61.77250     0.00000     0.00000     0.00000     0.00000
   -61.76150     0.00000     0.00000     0.00000     0.00000
   -61.74950     0.00000     0.00000     0.00000     0.00000
   -61.73850     0.00000     0.00000     0.00000     0.00000
   -61.72750     0.00000     0.00000     0.00000     0.00000
   -61.71650     0.00000     0.00000     0.00000     0.00000
   -61.70550     0.00000     0.00000     0.00000     0.00000
   -61.69450     0.00000     0.00000     0.00000     0.00000
   -61.68350     0.00000     0.00000     0.00000     0.00000
   -61.67250     0.00000     0.00000     0.00000     0.00000
   -61.66150     0.00000     0.00000     0.00000     0.00000
   -61.64950     0.00000     0.00000     0.00000     0.00000
   -61.63850     0.00000     0.00000     0.00000     0.00000
   -61.62750     0.00000     0.00000     0.00000     0.00000
   -61.61650     0.00000     0.00000     0.00000     0.00000
   -61.60550     0.00000     0.00000     0.00000     0.00000
   -61.59450     0.00000     0.00000     0.00000     0.00000
   -61.58350     0.00000     0.00000     0.00000     0.00000
   -61.57250     0.00000     0.00000     0.00000     0.00000
   -61.56050     0.00000     0.00000     0.00000     0.00000
   -61.54950     0.00000     0.00000     0.00000     0.00000
   -61.53850     0.00000     0.00000     0.00000     0.00000
   -61.52750     0.00000     0.00000     0.00000     0.00000
   -61.51650     0.00000     0.00000     0.00000     0.00000
   -61.50550     0.00000     0.00000     0.00000     0.00000
   -61.49450     0.00000     0.00000     0.00000     0.00000
   -61.48350     0.00000     0.00000     0.00000     0.00000
   -61.47150     0.00000     0.00000     0.00000     0.00000
   -61.46050     0.00000     0.00000     0.00000     0.00000
   -61.44950     0.00000     0.00000     0.00000     0.00000
   -61.43850     0.00000     0.00000     0.00000     0.00000
   -61.42750     0.00000     0.00000     0.00000     0.00000
   -61.41650     0.00000     0.00000     0.00000     0.00000
   -61.40550     0.00000     0.00000     0.00000     0.00000
   -61.39450     0.00000     0.00000     0.00000     0.00000
   -61.38350     0.00000     0.00000     0.00000     0.00000
   -61.37150     0.00000     0.00000     0.00000     0.00000
   -61.36050     0.00000     0.00000     0.00000     0.00000
   -61.34950     0.00000     0.00000     0.00000     0.00000
   -61.33850     0.00000     0.00000     0.00000     0.00000
   -61.32750     0.00000     0.00000     0.00000     0.00000
   -61.31650     0.00000     0.00000     0.00000     0.00000
   -61.30550     0.00000     0.00000     0.00000     0.00000
   -61.29450     0.00000     0.00000     0.00000     0.00000
   -61.28250     0.00000     0.00000     0.00000     0.00000
   -61.27150     0.00000     0.00000     0.00000     0.00000
   -61.26050     0.00000     0.00000     0.00000     0.00000
   -61.24950     0.00000     0.00000     0.00000     0.00000
   -61.23850     0.00000     0.00000     0.00000     0.00000
   -61.22750     0.00000     0.00000     0.00000     0.00000
   -61.21650     0.00000     0.00000     0.00000     0.00000
   -61.20550     0.00000     0.00000     0.00000     0.00000
   -61.19450     0.01550   178.95933     0.00008     0.01702
   -61.18250     0.00000     0.00000     0.00000     0.00000
   -61.17150     0.00000     0.00000     0.00000     0.00000
   -61.16050     0.00000     0.00000     0.00000     0.00000
   -61.14950     0.01774   178.96602     0.00027     0.01062
   -61.13850     0.00000     0.00000     0.00000     0.00000
   -61.12750     0.00000     0.00000     0.00000     0.00000
   -61.11650     0.02071   178.97668     0.00126     0.01047
   -61.10550     0.00000     0.00000     0.00000     0.00000
   -61.09350     0.00000     0.00000     0.00000     0.00000
   -61.08250     0.04817   509.64460     0.00684     0.01616
   -61.07150     0.01773   203.10500     0.00255     0.00639
   -61.06050     0.02789   313.80343     0.00151     0.00926
   -61.04950     0.00795    90.69449     0.00036     0.00274
   -61.03850     0.00000     0.00000     0.00000     0.00000
   -61.02750     0.02671   303.69580     0.00644     0.00492
   -61.01650     0.05334   647.55873     0.00591     0.01253
   -61.00450     0.00301    37.60384     0.00040     0.00061
   -60.99350     0.00000     0.00000     0.00000     0.00000
   -60.98250     0.03072   341.98017     0.00617     0.00494
   -60.97150     0.01573   183.64573     0.00124     0.00250
   -60.96050     0.05947   581.02863     0.00726     0.01214
   -60.94950     0.00097    11.34651     0.00006     0.00017
   -60.93850     0.02264   179.22949     0.00006     0.00701
   -60.92750     0.00000     0.00000     0.00000     0.00000
   -60.91650     0.01958   179.22252     0.00135     0.00303
   -60.90450     0.00000     0.00000     0.00000     0.00000
   -60.89350     0.01790   179.23508     0.00534     0.00549
   -60.88250     0.01432   179.22174     0.01217     0.01080
   -60.87150     0.00000     0.00000     0.00000     0.00000
   -60.86050     0.00000     0.00000     0.00000     0.00000
   -60.84950     0.00000     0.00000     0.00000     0.00000
   -60.83850     0.02644   179.20295     0.00167     0.00016
   -60.82750     0.02443   179.26507     0.00557     0.00012
   -60.81550     0.01932   179.22658     0.00752     0.00045
   -60.80450     0.00000     0.00000     0.00000     0.00000
   -60.79350     0.00000     0.00000     0.00000     0.00000
   -60.78250     0.02632   179.25279     0.00766     0.00164
   -60.77150     0.00000     0.00000     0.00000     0.00000
   -60.76050     0.00000     0.00000     0.00000     0.00000
   -60.74950     0.00000     0.00000     0.00000     0.00000
   -60.73850     0.00000     0.00000     0.00000     0.00000
   -60.72750     0.00000     0.00000     0.00000     0.00000
   -60.71550     0.00000     0.00000     0.00000     0.00000
   -60.70450     0.00000     0.00000     0.00000     0.00000
   -60.69350     0.00000     0.00000     0.00000     0.00000
   -60.68250     0.00000     0.00000     0.00000     0.00000
   -60.67150     0.00000     0.00000     0.00000     0.00000
   -60.66050     0.00000     0.00000     0.00000     0.00000
   -60.64950     0.00000     0.00000     0.00000     0.00000
   -60.63850     0.00000     0.00000     0.00000     0.00000
   -60.62650     0.00000     0.00000     0.00000     0.00000
   -60.61550     0.00000     0.00000     0.00000     0.00000
   -60.60450     0.00000     0.00000     0.00000     0.00000
   -60.59350     0.00000     0.00000     0.00000     0.00000
   -60.58250     0.00000     0.00000     0.00000     0.00000
   -60.57150     0.00000     0.00000     0.00000     0.00000
   -60.56050     0.00000     0.00000     0.00000     0.00000
   -60.54950     0.00000     0.00000     0.00000     0.00000
   -60.53750     0.00000     0.00000     0.00000     0.00000
   -60.52650     0.00000     0.00000     0.00000     0.00000
   -60.51550     0.00000     0.00000     0.00000     0.00000
   -60.50450     0.00000     0.00000     0.00000     0.00000
   -60.49350     0.00000     0.00000     0.00000     0.00000
   -60.48250     0.00000     0.00000     0.00000     0.00000
   -60.47150     0.00000     0.00000     0.00000     0.00000
   -60.46050     0.00000     0.00000     0.00000     0.00000
   -60.44950     0.00000     0.00000     0.00000     0.00000
   -60.43750     0.00000     0.00000     0.00000     0.00000
   -60.42650     0.00000     0.00000     0.00000     0.00000
   -60.41550     0.00000     0.00000     0.00000     0.00000
   -60.40450     0.00000     0.00000     0.00000     0.00000
   -60.39350     0.00000     0.00000     0.00000     0.00000
   -60.38250     0.00000     0.00000     0.00000     0.00000
   -60.37150     0.00000     0.00000     0.00000     0.00000
   -60.36050     0.00000     0.00000     0.00000     0.00000
   -60.34850     0.00000     0.00000     0.00000     0.00000
   -60.33750     0.00000     0.00000     0.00000     0.00000
   -60.32650     0.00000     0.00000     0.00000     0.00000
   -60.31550     0.00000     0.00000     0.00000     0.00000
   -60.30450     0.00000     0.00000     0.00000     0.00000
   -60.29350     0.00000     0.00000     0.00000     0.00000
   -60.28250     0.00000     0.00000     0.00000     0.00000
   -60.27150     0.00000     0.00000     0.00000     0.00000
   -60.26050     0.00000     0.00000     0.00000     0.00000
   -60.24850     0.00000     0.00000     0.00000     0.00000
   -60.23750     0.00000     0.00000     0.00000     0.00000
   -60.22650     0.00000     0.00000     0.00000     0.00000
   -60.21550     0.00000     0.00000     0.00000     0.00000
   -60.20450     0.00000     0.00000     0.00000     0.00000
   -60.19350     0.00000     0.00000     0.00000     0.00000
   -60.18250     0.00000     0.00000     0.00000     0.00000
   -60.17150     0.00000     0.00000     0.00000     0.00000
   -60.15950     0.00000     0.00000     0.00000     0.00000
   -60.14850     0.00000     0.00000     0.00000     0.00000
   -60.13750     0.00000     0.00000     0.00000     0.00000
   -60.12650     0.00000     0.00000     0.00000     0.00000
   -60.11550     0.00000     0.00000     0.00000     0.00000
   -60.10450     0.00000     0.00000     0.00000     0.00000
   -60.09350     0.00000     0.00000     0.00000     0.00000
   -60.08250     0.00000     0.00000     0.00000     0.00000
   -60.07050     0.00000     0.00000     0.00000     0.00000
   -60.05950     0.00000     0.00000     0.00000     0.00000
   -60.04850     0.00000     0.00000     0.00000     0.00000
   -60.03750     0.00000     0.00000     0.00000     0.00000
   -60.02650     0.00000     0.00000     0.00000     0.00000
   -60.01550     0.00000     0.00000     0.00000     0.00000
   -60.00450     0.00000     0.00000     0.00000     0.00000
   -59.99350     0.00000     0.00000     0.00000     0.00000
   -59.98250     0.00000     0.00000     0.00000     0.00000
   -59.97050     0.00000     0.00000     0.00000     0.00000
   -59.95950     0.00000     0.00000     0.00000     0.00000
   -59.94850     0.00000     0.00000     0.00000     0.00000
   -59.93750     0.00000     0.00000     0.00000     0.00000
   -59.92650     0.00000     0.00000     0.00000     0.00000
   -59.91550     0.00000     0.00000     0.00000     0.00000
   -59.90450     0.00000     0.00000     0.00000     0.00000
   -59.89350     0.00000     0.00000     0.00000     0.00000
   -59.88150     0.00000     0.00000     0.00000     0.00000
   -59.87050     0.00000     0.00000     0.00000     0.00000
   -59.85950     0.00000     0.00000     0.00000     0.00000
   -59.84850     0.00000     0.00000     0.00000     0.00000
   -59.83750     0.00000     0.00000     0.00000     0.00000
   -59.82650     0.00000     0.00000     0.00000     0.00000
   -59.81550     0.00000     0.00000     0.00000     0.00000
   -59.80450     0.00000     0.00000     0.00000     0.00000
   -59.79350     0.00000     0.00000     0.00000     0.00000
   -59.78150     0.00000     0.00000     0.00000     0.00000
   -59.77050     0.00000     0.00000     0.00000     0.00000
   -59.75950     0.00000     0.00000     0.00000     0.00000
   -59.74850     0.00000     0.00000     0.00000     0.00000
   -59.73750     0.00000     0.00000     0.00000     0.00000
   -59.72650     0.00000     0.00000     0.00000     0.00000
   -59.71550     0.00000     0.00000     0.00000     0.00000
   -59.70450     0.00000     0.00000     0.00000     0.00000
   -59.69250     0.00000     0.00000     0.00000     0.00000
   -59.68150     0.00000     0.00000     0.00000     0.00000
   -59.67050     0.00000     0.00000     0.00000     0.00000
   -59.65950     0.00000     0.00000     0.00000     0.00000
   -59.64850     0.00000     0.00000     0.00000     0.00000
   -59.63750     0.00000     0.00000     0.00000     0.00000
   -59.62650     0.00000     0.00000     0.00000     0.00000
   -59.61550     0.00000     0.00000     0.00000     0.00000
   -59.60350     0.00000     0.00000     0.00000     0.00000
   -59.59250     0.00000     0.00000     0.00000     0.00000
   -59.58150     0.00000     0.00000     0.00000     0.00000
   -59.57050     0.00000     0.00000     0.00000     0.00000
   -59.55950     0.00000     0.00000     0.00000     0.00000
   -59.54850     0.00000     0.00000     0.00000     0.00000
   -59.53750     0.00000     0.00000     0.00000     0.00000
   -59.52650     0.00000     0.00000     0.00000     0.00000
   -59.51550     0.00000     0.00000     0.00000     0.00000
   -59.50350     0.00000     0.00000     0.00000     0.00000
   -59.49250     0.00000     0.00000     0.00000     0.00000
   -59.48150     0.00000     0.00000     0.00000     0.00000
   -59.47050     0.00000     0.00000     0.00000     0.00000
   -59.45950     0.00000     0.00000     0.00000     0.00000
   -59.44850     0.00000     0.00000     0.00000     0.00000
   -59.43750     0.00000     0.00000     0.00000     0.00000
   -59.42650     0.00000     0.00000     0.00000     0.00000
   -59.41450     0.00000     0.00000     0.00000     0.00000
   -59.40350     0.00000     0.00000     0.00000     0.00000
   -59.39250     0.00000     0.00000     0.00000     0.00000
   -59.38150     0.00000     0.00000     0.00000     0.00000
   -59.37050     0.00000     0.00000     0.00000     0.00000
   -59.35950     0.00000     0.00000     0.00000     0.00000
   -59.34850     0.00000     0.00000     0.00000     0.00000
   -59.33750     0.00000     0.00000     0.00000     0.00000
   -59.32650     0.00000     0.00000     0.00000     0.00000
   -59.31450     0.00000     0.00000     0.00000     0.00000
   -59.30350     0.00000     0.00000     0.00000     0.00000
   -59.29250     0.00000     0.00000     0.00000     0.00000
   -59.28150     0.00000     0.00000     0.00000     0.00000
   -59.27050     0.00000     0.00000     0.00000     0.00000
   -59.25950     0.00000     0.00000     0.00000     0.00000
   -59.24850     0.00000     0.00000     0.00000     0.00000
   -59.23750     0.00000     0.00000     0.00000     0.00000
   -59.22550     0.00000     0.00000     0.00000     0.00000
   -59.21450     0.00000     0.00000     0.00000     0.00000
   -59.20350     0.00000     0.00000     0.00000     0.00000
   -59.19250     0.00000     0.00000     0.00000     0.00000
   -59.18150     0.00000     0.00000     0.00000     0.00000
   -59.17050     0.00000     0.00000     0.00000     0.00000
   -59.15950     0.00000     0.00000     0.00000     0.00000
   -59.14850     0.00000     0.00000     0.00000     0.00000
   -59.13650     0.00000     0.00000     0.00000     0.00000
   -59.12550     0.00000     0.00000     0.00000     0.00000
   -59.11450     0.00000     0.00000     0.00000     0.00000
   -59.10350     0.00000     0.00000     0.00000     0.00000
   -59.09250     0.00000     0.00000     0.00000     0.00000
   -59.08150     0.00000     0.00000     0.00000     0.00000
   -59.07050     0.00000     0.00000     0.00000     0.00000
   -59.05950     0.00000     0.00000     0.00000     0.00000
   -59.04850     0.00000     0.00000     0.00000     0.00000
   -59.03650     0.00000     0.00000     0.00000     0.00000
   -59.02550     0.00000     0.00000     0.00000     0.00000
   -59.01450     0.00000     0.00000     0.00000     0.00000
   -59.00350     0.00000     0.00000     0.00000     0.00000
   -58.99250     0.00000     0.00000     0.00000     0.00000
   -58.98150     0.00000     0.00000     0.00000     0.00000
   -58.97050     0.00000     0.00000     0.00000     0.00000
   -58.95950     0.00000     0.00000     0.00000     0.00000
   -58.94750     0.00000     0.00000     0.00000     0.00000
   -58.93650     0.00000     0.00000     0.00000     0.00000
   -58.92550     0.00000     0.00000     0.00000     0.00000
   -58.91450     0.00000     0.00000     0.00000     0.00000
   -58.90350     0.00000     0.00000     0.00000     0.00000
   -58.89250     0.00000     0.00000     0.00000     0.00000
   -58.88150     0.00000     0.00000     0.00000     0.00000
   -58.87050     0.00000     0.00000     0.00000     0.00000
   -58.85950     0.00000     0.00000     0.00000     0.00000
   -58.84750     0.00000     0.00000     0.00000     0.00000
   -58.83650     0.00000     0.00000     0.00000     0.00000
   -58.82550     0.00000     0.00000     0.00000     0.00000
   -58.81450     0.00000     0.00000     0.00000     0.00000
   -58.80350     0.00000     0.00000     0.00000     0.00000
   -58.79250     0.00000     0.00000     0.00000     0.00000
   -58.78150     0.00000     0.00000     0.00000     0.00000
   -58.77050     0.00000     0.00000     0.00000     0.00000
   -58.75850     0.00000     0.00000     0.00000     0.00000
   -58.74750     0.00000     0.00000     0.00000     0.00000
   -58.73650     0.00000     0.00000     0.00000     0.00000
   -58.72550     0.00000     0.00000     0.00000     0.00000
   -58.71450     0.00000     0.00000     0.00000     0.00000
   -58.70350     0.00000     0.00000     0.00000     0.00000
   -58.69250     0.00000     0.00000     0.00000     0.00000
   -58.68150     0.00000     0.00000     0.00000     0.00000
   -58.66950     0.00000     0.00000     0.00000     0.00000
   -58.65850     0.00000     0.00000     0.00000     0.00000
   -58.64750     0.00000     0.00000     0.00000     0.00000
   -58.63650     0.00000     0.00000     0.00000     0.00000
   -58.62550     0.00000     0.00000     0.00000     0.00000
   -58.61450     0.00000     0.00000     0.00000     0.00000
   -58.60350     0.00000     0.00000     0.00000     0.00000
   -58.59250     0.00000     0.00000     0.00000     0.00000
   -58.58150     0.00000     0.00000     0.00000     0.00000
   -58.56950     0.00000     0.00000     0.00000     0.00000
   -58.55850     0.00000     0.00000     0.00000     0.00000
   -58.54750     0.00000     0.00000     0.00000     0.00000
   -58.53650     0.00000     0.00000     0.00000     0.00000
   -58.52550     0.00000     0.00000     0.00000     0.00000
   -58.51450     0.00000     0.00000     0.00000     0.00000
   -58.50350     0.00000     0.00000     0.00000     0.00000
   -58.49250     0.00000     0.00000     0.00000     0.00000
   -58.48050     0.00000     0.00000     0.00000     0.00000
   -58.46950     0.00000     0.00000     0.00000     0.00000
   -58.45850     0.00000     0.00000     0.00000     0.00000
   -58.44750     0.00000     0.00000     0.00000     0.00000
   -58.43650     0.00000     0.00000     0.00000     0.00000
   -58.42550     0.00000     0.00000     0.00000     0.00000
   -58.41450     0.00000     0.00000     0.00000     0.00000
   -58.40350     0.00000     0.00000     0.00000     0.00000
   -58.39250     0.00000     0.00000     0.00000     0.00000
   -58.38050     0.00000     0.00000     0.00000     0.00000
   -58.36950     0.00000     0.00000     0.00000     0.00000
