      #Energy        TDOS
     -77.32302       0.00000
     -77.04402       0.00000
     -76.76402       0.00000
     -76.48502       0.00000
     -76.20602       0.00000
     -75.92602       0.00000
     -75.64702       0.00000
     -75.36802       0.00000
     -75.08802       0.00000
     -74.80902       0.00000
     -74.53002      -0.00000
     -74.25002      -0.00000
     -73.97102      -0.00000
     -73.69202      -0.19550
     -73.41202      20.53000
     -73.13302      30.15000
     -72.85402      -0.36730
     -72.57402      -0.00001
     -72.29502       0.00000
     -72.01602       0.00000
     -71.73602       0.00000
     -71.45702       0.00000
     -71.17802       0.00000
     -70.89802       0.00000
     -70.61902       0.00000
     -70.34002       0.00000
     -70.06002       0.00000
     -69.78102       0.00000
     -69.50202       0.00000
     -69.22202       0.00000
     -68.94302       0.00000
     -68.66402       0.00000
     -68.38402       0.00000
     -68.10502       0.00000
     -67.82602       0.00000
     -67.54602       0.00000
     -67.26702       0.00000
     -66.98802       0.00000
     -66.70802       0.00000
     -66.42902       0.00000
     -66.15002       0.00000
     -65.87002       0.00000
     -65.59102       0.00000
     -65.31202       0.00000
     -65.03202       0.00000
     -64.75302       0.00000
     -64.47402       0.00000
     -64.19402       0.00000
     -63.91502       0.00000
     -63.63602       0.00000
     -63.35602       0.00000
     -63.07702       0.00000
     -62.79802       0.00000
     -62.51802       0.00000
     -62.23902       0.00000
     -61.96002       0.00000
     -61.68002       0.00000
     -61.40102       0.00000
     -61.12202       0.00000
     -60.84202       0.00000
     -60.56302       0.00000
     -60.28402       0.00000
     -60.00402       0.00000
     -59.72502       0.00000
     -59.44602       0.00000
     -59.16602       0.00000
     -58.88702       0.00000
     -58.60802       0.00000
     -58.32802       0.00000
     -58.04902       0.00000
     -57.77002       0.00000
     -57.49002      -0.00000
     -57.21102      -0.00000
     -56.93202      -0.00000
     -56.65202      -0.61160
     -56.37302      41.50000
     -56.09402       9.23400
     -55.81402      -0.00630
     -55.53502       0.00000
     -55.25602       0.00000
     -54.97602       0.00000
     -54.69702       0.00000
     -54.41802       0.00000
     -54.13802       0.00000
     -53.85902       0.00000
     -53.58002       0.00000
