      #Energy        TDOS
     -67.15387       0.00000
     -66.90787       0.00000
     -66.66087       0.00000
     -66.41487       0.00000
     -66.16887       0.00000
     -65.92287       0.00000
     -65.67687       0.00000
     -65.43087       0.00000
     -65.18487       0.00000
     -64.93887       0.00000
     -64.69287      -0.00000
     -64.44687      -0.00000
     -64.20087      -0.00000
     -63.95487      -0.22260
     -63.70887      16.37000
     -63.46287      16.61000
     -63.21687      -0.24550
     -62.97087      -0.00000
     -62.72387       0.00000
     -62.47787       0.00000
     -62.23187       0.00000
     -61.98587       0.00000
     -61.73987       0.00000
     -61.49387       0.00000
     -61.24787       0.00000
     -61.00187       0.00000
     -60.75587       0.00000
     -60.50987       0.00000
     -60.26387       0.00000
     -60.01787       0.00000
     -59.77187       0.00000
     -59.52587       0.00000
     -59.27987       0.00000
     -59.03287       0.00000
     -58.78687       0.00000
     -58.54087       0.00000
     -58.29487       0.00000
     -58.04887       0.00000
     -57.80287       0.00000
     -57.55687       0.00000
     -57.31087       0.00000
     -57.06487       0.00000
     -56.81887       0.00000
     -56.57287       0.00000
     -56.32687       0.00000
     -56.08087       0.00000
     -55.83487       0.00000
     -55.58887       0.00000
     -55.34187      -0.00000
     -55.09587      -0.00000
     -54.84987      -0.00000
     -54.60387      -0.00672
     -54.35787       2.06500
     -54.11187      68.56000
     -53.86587      18.89000
     -53.61987      -0.10020
     -53.37387      -0.00000
     -53.12787       0.00000
     -52.88187       0.00000
     -52.63587       0.00000
     -52.38987       0.00000
     -52.14387       0.00000
     -51.89787       0.00000
     -51.65187       0.00000
     -51.40487       0.00000
     -51.15887       0.00000
     -50.91287       0.00000
     -50.66687       0.00000
     -50.42087       0.00000
     -50.17487       0.00000
     -49.92887       0.00000
     -49.68287       0.00000
     -49.43687       0.00000
     -49.19087       0.00000
     -48.94487      -0.00000
     -48.69887      -0.00000
     -48.45287      -0.00002
     -48.20687      -0.86600
     -47.96087      43.57000
     -47.71387      14.34000
     -47.46787      -0.15060
     -47.22187      -0.00000
     -46.97587       0.00000
     -46.72987       0.00000
     -46.48387       0.00000
     -46.23787       0.00000
     -45.99187       0.00000
     -45.74587       0.00000
     -45.49987       0.00000
     -45.25387       0.00000
     -45.00787       0.00000
     -44.76187       0.00000
     -44.51587       0.00000
     -44.26987       0.00000
     -44.02387       0.00000
     -43.77687       0.00000
     -43.53087       0.00000
     -43.28487       0.00000
     -43.03887       0.00000
     -42.79287       0.00000
     -42.54687       0.00000
     -42.30087       0.00000
     -42.05487       0.00000
     -41.80887       0.00000
     -41.56287       0.00000
     -41.31687       0.00000
     -41.07087       0.00000
     -40.82487       0.00000
     -40.57887       0.00000
     -40.33287       0.00000
     -40.08587       0.00000
     -39.83987       0.00000
     -39.59387       0.00000
     -39.34787       0.00000
     -39.10187       0.00000
     -38.85587       0.00000
     -38.60987      -0.00000
     -38.36387      -0.00000
     -38.11787      -0.00001
     -37.87187      -0.34850
     -37.62587      24.28000
     -37.37987      69.34000
     -37.13387       4.29000
     -36.88787      -0.02501
     -36.64187      -0.00000
     -36.39487       0.00000
     -36.14887       0.00000
     -35.90287       0.00000
     -35.65687       0.00000
     -35.41087       0.00000
     -35.16487      -0.00000
     -34.91887      -0.00000
     -34.67287      -0.00000
     -34.42687      -0.00813
     -34.18087       3.19600
     -33.93487      78.42000
     -33.68887     132.90000
     -33.44287      90.51000
     -33.19687      36.60000
     -32.95087      -0.28750
     -32.70487      -0.00022
     -32.45787       0.00000
     -32.21187       0.00000
     -31.96587       0.00000
     -31.71987      -0.00000
     -31.47387      -0.00000
     -31.22787      -0.00000
     -30.98187      -0.00045
     -30.73587      -0.66940
     -30.48987      60.03000
     -30.24387      87.46000
     -29.99787      88.73000
     -29.75187      33.17000
     -29.50587      -0.49030
     -29.25987      -0.00000
     -29.01387       0.00000
     -28.76687       0.00000
     -28.52087       0.00000
     -28.27487       0.00000
     -28.02887       0.00000
     -27.78287       0.00000
     -27.53687       0.00000
     -27.29087      -0.00000
     -27.04487      -0.00000
     -26.79887      -0.00001
     -26.55287      -0.50440
     -26.30687      24.96000
     -26.06087      83.62000
     -25.81487      57.40000
     -25.56887       5.22000
     -25.32287      -0.00977
     -25.07687      -0.00000
     -24.82987       0.00000
     -24.58387       0.00000
     -24.33787       0.00000
     -24.09187       0.00000
     -23.84587       0.00000
     -23.59987       0.00000
     -23.35387       0.00000
     -23.10787       0.00000
     -22.86187       0.00000
     -22.61587       0.00000
     -22.36987       0.00000
     -22.12387       0.00000
     -21.87787       0.00000
     -21.63187       0.00000
     -21.38587       0.00000
     -21.13887       0.00000
     -20.89287       0.00000
     -20.64687       0.00000
     -20.40087       0.00000
     -20.15487       0.00000
     -19.90887       0.00000
     -19.66287       0.00000
     -19.41687       0.00000
     -19.17087       0.00000
     -18.92487       0.00000
     -18.67887       0.00000
     -18.43287       0.00000
     -18.18687       0.00000
     -17.94087       0.00000
     -17.69487       0.00000
     -17.44787       0.00000
     -17.20187       0.00000
     -16.95587       0.00000
     -16.70987       0.00000
     -16.46387       0.00000
     -16.21787       0.00000
     -15.97187       0.00000
     -15.72587       0.00000
     -15.47987       0.00000
     -15.23387       0.00000
     -14.98787       0.00000
     -14.74187       0.00000
     -14.49587       0.00000
     -14.24987       0.00000
     -14.00387       0.00000
     -13.75787       0.00000
     -13.51087       0.00000
     -13.26487       0.00000
     -13.01887       0.00000
     -12.77287       0.00000
     -12.52687       0.00000
     -12.28087       0.00000
     -12.03487       0.00000
     -11.78887       0.00000
     -11.54287       0.00000
     -11.29687       0.00000
     -11.05087       0.00000
     -10.80487       0.00000
     -10.55887       0.00000
     -10.31287       0.00000
     -10.06687       0.00000
      -9.81987       0.00000
      -9.57387       0.00000
      -9.32787       0.00000
      -9.08187       0.00000
      -8.83587       0.00000
      -8.58987       0.00000
      -8.34387       0.00000
      -8.09787       0.00000
      -7.85187       0.00000
      -7.60587      -0.00000
      -7.35987      -0.00000
      -7.11387      -0.00000
      -6.86787      -0.00879
      -6.62187       0.58150
      -6.37587       1.50500
      -6.12887       2.25900
      -5.88287       3.02000
      -5.63687       3.23200
      -5.39087       3.04100
      -5.14487       4.14300
      -4.89887       4.46600
      -4.65287       5.97500
      -4.40687       6.00200
      -4.16087       8.18600
      -3.91487      10.29000
      -3.66887      16.17000
      -3.42287      21.94000
      -3.17687      28.50000
      -2.93087      31.74000
      -2.68487      37.01000
      -2.43887      42.81000
      -2.19187      42.42000
      -1.94587      30.10000
      -1.69987      20.97000
      -1.45387      34.63000
      -1.20787      61.47000
      -0.96187      60.49000
      -0.71587      53.68000
      -0.46987      55.24000
      -0.22387      60.30000
       0.02213      57.66000
       0.26813      49.30000
       0.51413      38.61000
       0.76013      28.04000
       1.00613      17.97000
       1.25213      17.91000
       1.49913      20.29000
       1.74513      27.05000
       1.99113      32.16000
       2.23713      40.71000
       2.48313      42.13000
       2.72913      42.11000
       2.97513      42.43000
       3.22113      30.80000
       3.46713       0.58110
       3.71313      -0.00467
       3.95913      -0.00000
       4.20513       0.00000
       4.45113       0.00000
       4.69713       0.00000
       4.94313       0.00000
       5.18913       0.00000
       5.43613       0.00000
       5.68213       0.00000
       5.92813       0.00000
       6.17413       0.00000
       6.42013       0.00000
       6.66613       0.00000
