     #Energy       W_all      Mo_all      Ti_all      Re_all
   -70.84672     0.00000     0.00000     0.00000     0.00000
   -70.83472     0.00000     0.00000     0.00000     0.00000
   -70.82372     0.00000     0.00000     0.00000     0.00000
   -70.81172     0.00000     0.00000     0.00000     0.00000
   -70.80072     0.00000     0.00000     0.00000     0.00000
   -70.78872     0.00000     0.00000     0.00000     0.00000
   -70.77772     0.00000     0.00000     0.00000     0.00000
   -70.76672     0.00000     0.00000     0.00000     0.00000
   -70.75472     0.00000     0.00000     0.00000     0.00000
   -70.74372     0.00000     0.00000     0.00000     0.00000
   -70.73172     0.00000     0.00000     0.00000     0.00000
   -70.72072     0.00000     0.00000     0.00000     0.00000
   -70.70872     0.00000     0.00000     0.00000     0.00000
   -70.69772     0.00000     0.00000     0.00000     0.00000
   -70.68672     0.00000     0.00000     0.00000     0.00000
   -70.67472     0.00000     0.00000     0.00000     0.00000
   -70.66372     0.00000     0.00000     0.00000     0.00000
   -70.65172     0.00000     0.00000     0.00000     0.00000
   -70.64072     0.00000     0.00000     0.00000     0.00000
   -70.62872     0.00000     0.00000     0.00000     0.00000
   -70.61772     0.00000     0.00000     0.00000     0.00000
   -70.60572     0.00000     0.00000     0.00000     0.00000
   -70.59472     0.00000     0.00000     0.00000     0.00000
   -70.58372     0.00000     0.00000     0.00000     0.00000
   -70.57172     0.00000     0.00000     0.00000     0.00000
   -70.56072     0.00000     0.00000     0.00000     0.00000
   -70.54872     0.00000     0.00000     0.00000     0.00000
   -70.53772     0.00000     0.00000     0.00000     0.00000
   -70.52572     0.00000     0.00000     0.00000     0.00000
   -70.51472     0.00000     0.00000     0.00000     0.00000
   -70.50372     0.00000     0.00000     0.00000     0.00000
   -70.49172     0.00000     0.00000     0.00000     0.00000
   -70.48072     0.00000     0.00000     0.00000     0.00000
   -70.46872     0.00000     0.00000     0.00000     0.00000
   -70.45772     0.00000     0.00000     0.00000     0.00000
   -70.44572     0.00000     0.00000     0.00000     0.00000
   -70.43472     0.00000     0.00000     0.00000     0.00000
   -70.42372     0.00000     0.00000     0.00000     0.00000
   -70.41172     0.00000     0.00000     0.00000     0.00000
   -70.40072     0.00000     0.00000     0.00000     0.00000
   -70.38872     0.00000     0.00000     0.00000     0.00000
   -70.37772     0.00000     0.00000     0.00000     0.00000
   -70.36572     0.00000     0.00000     0.00000     0.00000
   -70.35472     0.00000     0.00000     0.00000     0.00000
   -70.34272     0.00000     0.00000     0.00000     0.00000
   -70.33172     0.00000     0.00000     0.00000     0.00000
   -70.32072     0.00000     0.00000     0.00000     0.00000
   -70.30872     0.00000     0.00000     0.00000     0.00000
   -70.29772     0.00000     0.00000     0.00000     0.00000
   -70.28572     0.00000     0.00000     0.00000     0.00000
   -70.27472     0.00000     0.00000     0.00000     0.00000
   -70.26272     0.00000     0.00000     0.00000     0.00000
   -70.25172     0.00000     0.00000     0.00000     0.00000
   -70.24072     0.00000     0.00000     0.00000     0.00000
   -70.22872     0.00000     0.00000     0.00000     0.00000
   -70.21772     0.00000     0.00000     0.00000     0.00000
   -70.20572     0.00000     0.00000     0.00000     0.00000
   -70.19472     0.00000     0.00000     0.00000     0.00000
   -70.18272     0.00000     0.00000     0.00000     0.00000
   -70.17172     0.00000     0.00000     0.00000     0.00000
   -70.15972     0.00000     0.00000     0.00000     0.00000
   -70.14872     0.00000     0.00000     0.00000     0.00000
   -70.13772     0.00000     0.00000     0.00000     0.00000
   -70.12572     0.00000     0.00000     0.00000     0.00000
   -70.11472     0.00000     0.00000     0.00000     0.00000
   -70.10272     0.00000     0.00000     0.00000     0.00000
   -70.09172     0.00000     0.00000     0.00000     0.00000
   -70.07972     0.00000     0.00000     0.00000     0.00000
   -70.06872     0.00000     0.00000     0.00000     0.00000
   -70.05772     0.00000     0.00000     0.00000     0.00000
   -70.04572     0.00000     0.00000     0.00000     0.00000
   -70.03472     0.00000     0.00000     0.00000     0.00000
   -70.02272     0.00000     0.00000     0.00000     0.00000
   -70.01172     0.00000     0.00000     0.00000     0.00000
   -69.99972     0.00000     0.00000     0.00000     0.00000
   -69.98872     0.00000     0.00000     0.00000     0.00000
   -69.97672     0.00000     0.00000     0.00000     0.00000
   -69.96572     0.00000     0.00000     0.00000     0.00000
   -69.95472     0.00000     0.00000     0.00000     0.00000
   -69.94272     0.00000     0.00000     0.00000     0.00000
   -69.93172     0.00000     0.00000     0.00000     0.00000
   -69.91972     0.00000     0.00000     0.00000     0.00000
   -69.90872     0.00000     0.00000     0.00000     0.00000
   -69.89672     0.00000     0.00000     0.00000     0.00000
   -69.88572     0.00000     0.00000     0.00000     0.00000
   -69.87472     0.00000     0.00000     0.00000     0.00000
   -69.86272     0.00000     0.00000     0.00000     0.00000
   -69.85172     0.00000     0.00000     0.00000     0.00000
   -69.83972     0.00000     0.00000     0.00000     0.00000
   -69.82872     0.00000     0.00000     0.00000     0.00000
   -69.81672     0.00000     0.00000     0.00000     0.00000
   -69.80572     0.00000     0.00000     0.00000     0.00000
   -69.79372     0.00000     0.00000     0.00000     0.00000
   -69.78272     0.00000     0.00000     0.00000     0.00000
   -69.77172     0.00000     0.00000     0.00000     0.00000
   -69.75972     0.00000     0.00000     0.00000     0.00000
   -69.74872     0.00000     0.00000     0.00000     0.00000
   -69.73672     0.00000     0.00000     0.00000     0.00000
   -69.72572     0.00000     0.00000     0.00000     0.00000
   -69.71372     0.00000     0.00000     0.00000     0.00000
   -69.70272     0.00000     0.00000     0.00000     0.00000
   -69.69172     0.00000     0.00000     0.00000     0.00000
   -69.67972     0.00000     0.00000     0.00000     0.00000
   -69.66872     0.00000     0.00000     0.00000     0.00000
   -69.65672     0.00000     0.00000     0.00000     0.00000
   -69.64572     0.00000     0.00000     0.00000     0.00000
   -69.63372     0.00000     0.00000     0.00000     0.00000
   -69.62272     0.00000     0.00000     0.00000     0.00000
   -69.61172     0.00000     0.00000     0.00000     0.00000
   -69.59972     0.00000     0.00000     0.00000     0.00000
   -69.58872     0.00000     0.00000     0.00000     0.00000
   -69.57672     0.00000     0.00000     0.00000     0.00000
   -69.56572     0.00000     0.00000     0.00000     0.00000
   -69.55372     0.00000     0.00000     0.00000     0.00000
   -69.54272     0.00000     0.00000     0.00000     0.00000
   -69.53072     0.00000     0.00000     0.00000     0.00000
   -69.51972     0.00000     0.00000     0.00000     0.00000
   -69.50872     0.00000     0.00000     0.00000     0.00000
   -69.49672     0.00000     0.00000     0.00000     0.00000
   -69.48572     0.00000     0.00000     0.00000     0.00000
   -69.47372     0.00000     0.00000     0.00000     0.00000
   -69.46272     0.00000     0.00000     0.00000     0.00000
   -69.45072     0.00000     0.00000     0.00000     0.00000
   -69.43972     0.00000     0.00000     0.00000     0.00000
   -69.42872     0.00000     0.00000     0.00000     0.00000
   -69.41672     0.00000     0.00000     0.00000     0.00000
   -69.40572     0.00000     0.00000     0.00000     0.00000
   -69.39372     0.00000     0.00000     0.00000     0.00000
   -69.38272     0.00000     0.00000     0.00000     0.00000
   -69.37072     0.00000     0.00000     0.00000     0.00000
   -69.35972     0.00000     0.00000     0.00000     0.00000
   -69.34772     0.00000     0.00000     0.00000     0.00000
   -69.33672     0.00000     0.00000     0.00000     0.00000
   -69.32572     0.00000     0.00000     0.00000     0.00000
   -69.31372     0.00000     0.00000     0.00000     0.00000
   -69.30272     0.00000     0.00000     0.00000     0.00000
   -69.29072     0.00000     0.00000     0.00000     0.00000
   -69.27972     0.00000     0.00000     0.00000     0.00000
   -69.26772     0.00000     0.00000     0.00000     0.00000
   -69.25672     0.00000     0.00000     0.00000     0.00000
   -69.24572     0.00000     0.00000     0.00000     0.00000
   -69.23372     0.00000     0.00000     0.00000     0.00000
   -69.22272     0.00000     0.00000     0.00000     0.00000
   -69.21072     0.00000     0.00000     0.00000     0.00000
   -69.19972     0.00000     0.00000     0.00000     0.00000
   -69.18772     0.00000     0.00000     0.00000     0.00000
   -69.17672     0.00000     0.00000     0.00000     0.00000
   -69.16472     0.00000     0.00000     0.00000     0.00000
   -69.15372     0.00000     0.00000     0.00000     0.00000
   -69.14272     0.00000     0.00000     0.00000     0.00000
   -69.13072     0.00000     0.00000     0.00000     0.00000
   -69.11972     0.00000     0.00000     0.00000     0.00000
   -69.10772     0.00000     0.00000     0.00000     0.00000
   -69.09672     0.00000     0.00000     0.00000     0.00000
   -69.08472     0.00000     0.00000     0.00000     0.00000
   -69.07372     0.00000     0.00000     0.00000     0.00000
   -69.06272     0.00000     0.00000     0.00000     0.00000
   -69.05072     0.00000     0.00000     0.00000     0.00000
   -69.03972     0.00000     0.00000     0.00000     0.00000
   -69.02772     0.00000     0.00000     0.00000     0.00000
   -69.01672     0.00000     0.00000     0.00000     0.00000
   -69.00472     0.00000     0.00000     0.00000     0.00000
   -68.99372     0.00000     0.00000     0.00000     0.00000
   -68.98172     0.00000     0.00000     0.00000     0.00000
   -68.97072     0.00000     0.00000     0.00000     0.00000
   -68.95972     0.00000     0.00000     0.00000     0.00000
   -68.94772     0.00000     0.00000     0.00000     0.00000
   -68.93672     0.00000     0.00000     0.00000     0.00000
   -68.92472     0.00000     0.00000     0.00000     0.00000
   -68.91372     0.00000     0.00000     0.00000     0.00000
   -68.90172     0.00000     0.00000     0.00000     0.00000
   -68.89072     0.00000     0.00000     0.00000     0.00000
   -68.87972     0.00000     0.00000     0.00000     0.00000
   -68.86772     0.00000     0.00000     0.00000     0.00000
   -68.85672     0.00000     0.00000     0.00000     0.00000
   -68.84472     0.00000     0.00000     0.00000     0.00000
   -68.83372     0.00000     0.00000     0.00000     0.00000
   -68.82172     0.00000     0.00000     0.00000     0.00000
   -68.81072     0.00000     0.00000     0.00000     0.00000
   -68.79972     0.00000     0.00000     0.00000     0.00000
   -68.78772     0.00000     0.00000     0.00000     0.00000
   -68.77672     0.00000     0.00000     0.00000     0.00000
   -68.76472     0.00000     0.00000     0.00000     0.00000
   -68.75372     0.00000     0.00000     0.00000     0.00000
   -68.74172     0.00000     0.00000     0.00000     0.00000
   -68.73072     0.00000     0.00000     0.00000     0.00000
   -68.71872     0.00000     0.00000     0.00000     0.00000
   -68.70772     0.00000     0.00000     0.00000     0.00000
   -68.69672     0.00000     0.00000     0.00000     0.00000
   -68.68472     0.00000     0.00000     0.00000     0.00000
   -68.67372     0.00000     0.00000     0.00000     0.00000
   -68.66172     0.00000     0.00000     0.00000     0.00000
   -68.65072     0.00000     0.00000     0.00000     0.00000
   -68.63872     0.00000     0.00000     0.00000     0.00000
   -68.62772     0.00000     0.00000     0.00000     0.00000
   -68.61672     0.00000     0.00000     0.00000     0.00000
   -68.60472     0.00000     0.00000     0.00000     0.00000
   -68.59372     0.00000     0.00000     0.00000     0.00000
   -68.58172     0.00000     0.00000     0.00000     0.00000
   -68.57072     0.00000     0.00000     0.00000     0.00000
   -68.55872     0.00000     0.00000     0.00000     0.00000
   -68.54772     0.00000     0.00000     0.00000     0.00000
   -68.53572     0.00000     0.00000     0.00000     0.00000
   -68.52472     0.00000     0.00000     0.00000     0.00000
   -68.51372     0.00000     0.00000     0.00000     0.00000
   -68.50172     0.00000     0.00000     0.00000     0.00000
   -68.49072     0.00000     0.00000     0.00000     0.00000
   -68.47872     0.00000     0.00000     0.00000     0.00000
   -68.46772     0.00000     0.00000     0.00000     0.00000
   -68.45572     0.00000     0.00000     0.00000     0.00000
   -68.44472     0.00000     0.00000     0.00000     0.00000
   -68.43372     0.00000     0.00000     0.00000     0.00000
   -68.42172     0.00000     0.00000     0.00000     0.00000
   -68.41072     0.00000     0.00000     0.00000     0.00000
   -68.39872     0.00000     0.00000     0.00000     0.00000
   -68.38772     0.00000     0.00000     0.00000     0.00000
   -68.37572     0.00000     0.00000     0.00000     0.00000
   -68.36472     0.00000     0.00000     0.00000     0.00000
   -68.35272     0.00000     0.00000     0.00000     0.00000
   -68.34172     0.00000     0.00000     0.00000     0.00000
   -68.33072     0.00000     0.00000     0.00000     0.00000
   -68.31872     0.00000     0.00000     0.00000     0.00000
   -68.30772     0.00000     0.00000     0.00000     0.00000
   -68.29572     0.00000     0.00000     0.00000     0.00000
   -68.28472     0.00000     0.00000     0.00000     0.00000
   -68.27272     0.00000     0.00000     0.00000     0.00000
   -68.26172     0.00000     0.00000     0.00000     0.00000
   -68.25072     0.00000     0.00000     0.00000     0.00000
   -68.23872     0.00000     0.00000     0.00000     0.00000
   -68.22772     0.00000     0.00000     0.00000     0.00000
   -68.21572     0.00000     0.00000     0.00000     0.00000
   -68.20472     0.00000     0.00000     0.00000     0.00000
   -68.19272     0.00000     0.00000     0.00000     0.00000
   -68.18172     0.00000     0.00000     0.00000     0.00000
   -68.16972     0.00000     0.00000     0.00000     0.00000
   -68.15872     0.00000     0.00000     0.00000     0.00000
   -68.14772     0.00000     0.00000     0.00000     0.00000
   -68.13572     0.00000     0.00000     0.00000     0.00000
   -68.12472     0.00000     0.00000     0.00000     0.00000
   -68.11272     0.00000     0.00000     0.00000     0.00000
   -68.10172     0.00000     0.00000     0.00000     0.00000
   -68.08972     0.00000     0.00000     0.00000     0.00000
   -68.07872     0.00000     0.00000     0.00000     0.00000
   -68.06772     0.00000     0.00000     0.00000     0.00000
   -68.05572     0.00000     0.00000     0.00000     0.00000
   -68.04472     0.00000     0.00000     0.00000     0.00000
   -68.03272     0.00000     0.00000     0.00000     0.00000
   -68.02172     0.00000     0.00000     0.00000     0.00000
   -68.00972     0.00000     0.00000     0.00000     0.00000
   -67.99872     0.00000     0.00000     0.00000     0.00000
   -67.98772     0.00000     0.00000     0.00000     0.00000
   -67.97572     0.00000     0.00000     0.00000     0.00000
   -67.96472     0.00000     0.00000     0.00000     0.00000
   -67.95272     0.00000     0.00000     0.00000     0.00000
   -67.94172     0.00000     0.00000     0.00000     0.00000
   -67.92972     0.00000     0.00000     0.00000     0.00000
   -67.91872     0.00000     0.00000     0.00000     0.00000
   -67.90672     0.00000     0.00000     0.00000     0.00000
   -67.89572     0.00000     0.00000     0.00000     0.00000
   -67.88472     0.00000     0.00000     0.00000     0.00000
   -67.87272     0.00000     0.00000     0.00000     0.00000
   -67.86172     0.00000     0.00000     0.00000     0.00000
   -67.84972     0.00000     0.00000     0.00000     0.00000
   -67.83872     0.00000     0.00000     0.00000     0.00000
   -67.82672     0.00000     0.00000     0.00000     0.00000
   -67.81572     0.00000     0.00000     0.00000     0.00000
   -67.80472     0.00000     0.00000     0.00000     0.00000
   -67.79272     0.00000     0.00000     0.00000     0.00000
   -67.78172     0.00000     0.00000     0.00000     0.00000
   -67.76972     0.00000     0.00000     0.00000     0.00000
   -67.75872     0.00000     0.00000     0.00000     0.00000
   -67.74672     0.00000     0.00000     0.00000     0.00000
   -67.73572     0.00000     0.00000     0.00000     0.00000
   -67.72372     0.00000     0.00000     0.00000     0.00000
   -67.71272     0.00000     0.00000     0.00000     0.00000
   -67.70172     0.00000     0.00000     0.00000     0.00000
   -67.68972     0.00000     0.00000     0.00000     0.00000
   -67.67872     0.00000     0.00000     0.00000     0.00000
   -67.66672     0.00000     0.00000     0.00000     0.00000
   -67.65572     0.00000     0.00000     0.00000     0.00000
   -67.64372     0.00000     0.00000     0.00000     0.00000
   -67.63272     0.00000     0.00000     0.00000     0.00000
   -67.62172     0.00000     0.00000     0.00000     0.00000
   -67.60972     0.00000     0.00000     0.00000     0.00000
   -67.59872     0.00000     0.00000     0.00000     0.00000
   -67.58672     0.00000     0.00000     0.00000     0.00000
   -67.57572     0.00000     0.00000     0.00000     0.00000
   -67.56372     0.00000     0.00000     0.00000     0.00000
   -67.55272     0.00000     0.00000     0.00000     0.00000
   -67.54072     0.00000     0.00000     0.00000     0.00000
   -67.52972     0.00000     0.00000     0.00000     0.00000
   -67.51872     0.00000     0.00000     0.00000     0.00000
   -67.50672     0.00000     0.00000     0.00000     0.00000
   -67.49572     0.00000     0.00000     0.00000     0.00000
   -67.48372     0.00000     0.00000     0.00000     0.00000
   -67.47272     0.00000     0.00000     0.00000     0.00000
   -67.46072     0.00000     0.00000     0.00000     0.00000
   -67.44972     0.00000     0.00000     0.00000     0.00000
   -67.43872     0.00000     0.00000     0.00000     0.00000
   -67.42672     0.00000     0.00000     0.00000     0.00000
   -67.41572     0.00000     0.00000     0.00000     0.00000
   -67.40372     0.00000     0.00000     0.00000     0.00000
   -67.39272     0.00000     0.00000     0.00000     0.00000
   -67.38072     0.00000     0.00000     0.00000     0.00000
   -67.36972     0.00000     0.00000     0.00000     0.00000
   -67.35872     0.00000     0.00000     0.00000     0.00000
   -67.34672     0.00000     0.00000     0.00000     0.00000
   -67.33572     0.00000     0.00000     0.00000     0.00000
   -67.32372     0.00000     0.00000     0.00000     0.00000
   -67.31272     0.00000     0.00000     0.00000     0.00000
   -67.30072     0.00000     0.00000     0.00000     0.00000
   -67.28972     0.00000     0.00000     0.00000     0.00000
   -67.27772     0.00000     0.00000     0.00000     0.00000
   -67.26672     0.00000     0.00000     0.00000     0.00000
   -67.25572     0.00000     0.00000     0.00000     0.00000
   -67.24372     0.00000     0.00000     0.00000     0.00000
   -67.23272     0.00000     0.00000     0.00000     0.00000
   -67.22072     0.00000     0.00000     0.00000     0.00000
   -67.20972     0.00000     0.00000     0.00000     0.00000
   -67.19772     0.00000     0.00000     0.00000     0.00000
   -67.18672     0.00000     0.00000     0.00000     0.00000
   -67.17572     0.00000     0.00000     0.00000     0.00000
   -67.16372     0.00000     0.00000     0.00000     0.00000
   -67.15272     0.00000     0.00000     0.00000     0.00000
   -67.14072     0.00000     0.00000     0.00000     0.00000
   -67.12972     0.00000     0.00000     0.00000     0.00000
   -67.11772     0.00000     0.00000     0.00000     0.00000
   -67.10672     0.00000     0.00000     0.00000     0.00000
   -67.09472     0.00000     0.00000     0.00000     0.00000
   -67.08372     0.00000     0.00000     0.00000     0.00000
   -67.07272     0.00000     0.00000     0.00000     0.00000
   -67.06072     0.00000     0.00000     0.00000     0.00000
   -67.04972     0.00000     0.00000     0.00000     0.00000
   -67.03772     0.00000     0.00000     0.00000     0.00000
   -67.02672     0.00000     0.00000     0.00000     0.00000
   -67.01472     0.00000     0.00000     0.00000     0.00000
   -67.00372     0.00000     0.00000     0.00000     0.00000
   -66.99272     0.00000     0.00000     0.00000     0.00000
   -66.98072     0.00000     0.00000     0.00000     0.00000
   -66.96972     0.00000     0.00000     0.00000     0.00000
   -66.95772     0.00000     0.00000     0.00000     0.00000
   -66.94672     0.00000     0.00000     0.00000     0.00000
   -66.93472     0.00000     0.00000     0.00000     0.00000
   -66.92372     0.00000     0.00000     0.00000     0.00000
   -66.91172     0.00000     0.00000     0.00000     0.00000
   -66.90072     0.00000     0.00000     0.00000     0.00000
   -66.88972     0.00000     0.00000     0.00000     0.00000
   -66.87772     0.00000     0.00000     0.00000     0.00000
   -66.86672     0.00000     0.00000     0.00000     0.00000
   -66.85472     0.00000     0.00000     0.00000     0.00000
   -66.84372     0.00000     0.00000     0.00000     0.00000
   -66.83172     0.00000     0.00000     0.00000     0.00000
   -66.82072     0.00000     0.00000     0.00000     0.00000
   -66.80972     0.00000     0.00000     0.00000     0.00000
   -66.79772     0.00000     0.00000     0.00000     0.00000
   -66.78672     0.00000     0.00000     0.00000     0.00000
   -66.77472     0.00000     0.00000     0.00000     0.00000
   -66.76372     0.00000     0.00000     0.00000     0.00000
   -66.75172     0.00000     0.00000     0.00000     0.00000
   -66.74072     0.00000     0.00000     0.00000     0.00000
   -66.72872     0.00000     0.00000     0.00000     0.00000
   -66.71772     0.00000     0.00000     0.00000     0.00000
   -66.70672     0.00000     0.00000     0.00000     0.00000
   -66.69472     0.00000     0.00000     0.00000     0.00000
   -66.68372     0.00000     0.00000     0.00000     0.00000
   -66.67172     0.00000     0.00000     0.00000     0.00000
   -66.66072     0.00000     0.00000     0.00000     0.00000
   -66.64872     0.00000     0.00000     0.00000     0.00000
   -66.63772     0.00000     0.00000     0.00000     0.00000
   -66.62672     0.00000     0.00000     0.00000     0.00000
   -66.61472     0.00000     0.00000     0.00000     0.00000
   -66.60372     0.00000     0.00000     0.00000     0.00000
   -66.59172     0.00000     0.00000     0.00000     0.00000
   -66.58072     0.00000     0.00000     0.00000     0.00000
   -66.56872     0.00000     0.00000     0.00000     0.00000
   -66.55772     0.00000     0.00000     0.00000     0.00000
   -66.54672     0.00000     0.00000     0.00000     0.00000
   -66.53472     0.00000     0.00000     0.00000     0.00000
   -66.52372     0.00000     0.00000     0.00000     0.00000
   -66.51172     0.00000     0.00000     0.00000     0.00000
   -66.50072     0.00000     0.00000     0.00000     0.00000
   -66.48872     0.00000     0.00000     0.00000     0.00000
   -66.47772     0.00000     0.00000     0.00000     0.00000
   -66.46572     0.00000     0.00000     0.00000     0.00000
   -66.45472     0.00000     0.00000     0.00000     0.00000
   -66.44372     0.00000     0.00000     0.00000     0.00000
   -66.43172     0.00000     0.00000     0.00000     0.00000
   -66.42072     0.00000     0.00000     0.00000     0.00000
   -66.40872     0.00000     0.00000     0.00000     0.00000
   -66.39772     0.00000     0.00000     0.00000     0.00000
   -66.38572     0.00000     0.00000     0.00000     0.00000
   -66.37472     0.00000     0.00000     0.00000     0.00000
   -66.36372     0.00000     0.00000     0.00000     0.00000
   -66.35172     0.00000     0.00000     0.00000     0.00000
   -66.34072     0.00000     0.00000     0.00000     0.00000
   -66.32872     0.00000     0.00000     0.00000     0.00000
   -66.31772     0.00000     0.00000     0.00000     0.00000
   -66.30572     0.00000     0.00000     0.00000     0.00000
   -66.29472     0.00000     0.00000     0.00000     0.00000
   -66.28272     0.00000     0.00000     0.00000     0.00000
   -66.27172     0.00000     0.00000     0.00000     0.00000
   -66.26072     0.00000     0.00000     0.00000     0.00000
   -66.24872     0.00000     0.00000     0.00000     0.00000
   -66.23772     0.00000     0.00000     0.00000     0.00000
   -66.22572     0.00000     0.00000     0.00000     0.00000
   -66.21472     0.00000     0.00000     0.00000     0.00000
   -66.20272     0.00000     0.00000     0.00000     0.00000
   -66.19172     0.00000     0.00000     0.00000     0.00000
   -66.18072     0.00000     0.00000     0.00000     0.00000
   -66.16872     0.00000     0.00000     0.00000     0.00000
   -66.15772     0.00000     0.00000     0.00000     0.00000
   -66.14572     0.00000     0.00000     0.00000     0.00000
   -66.13472     0.00000     0.00000     0.00000     0.00000
   -66.12272     0.00000     0.00000     0.00000     0.00000
   -66.11172     0.00000     0.00000     0.00000     0.00000
   -66.09972     0.00000     0.00000     0.00000     0.00000
   -66.08872     0.00000     0.00000     0.00000     0.00000
   -66.07772     0.00000     0.00000     0.00000     0.00000
   -66.06572     0.00000     0.00000     0.00000     0.00000
   -66.05472     0.00000     0.00000     0.00000     0.00000
   -66.04272     0.00000     0.00000     0.00000     0.00000
   -66.03172     0.00000     0.00000     0.00000     0.00000
   -66.01972     0.00000     0.00000     0.00000     0.00000
   -66.00872     0.00000     0.00000     0.00000     0.00000
   -65.99772     0.00000     0.00000     0.00000     0.00000
   -65.98572     0.00000     0.00000     0.00000     0.00000
   -65.97472     0.00000     0.00000     0.00000     0.00000
   -65.96272     0.00000     0.00000     0.00000     0.00000
   -65.95172     0.00000     0.00000     0.00000     0.00000
   -65.93972     0.00000     0.00000     0.00000     0.00000
   -65.92872     0.00000     0.00000     0.00000     0.00000
   -65.91672     0.00000     0.00000     0.00000     0.00000
   -65.90572     0.00000     0.00000     0.00000     0.00000
   -65.89472     0.00000     0.00000     0.00000     0.00000
   -65.88272     0.00000     0.00000     0.00000     0.00000
   -65.87172     0.00000     0.00000     0.00000     0.00000
   -65.85972     0.00000     0.00000     0.00000     0.00000
   -65.84872     0.00000     0.00000     0.00000     0.00000
   -65.83672     0.00000     0.00000     0.00000     0.00000
   -65.82572     0.00000     0.00000     0.00000     0.00000
   -65.81472     0.00000     0.00000     0.00000     0.00000
   -65.80272     0.00000     0.00000     0.00000     0.00000
   -65.79172     0.00000     0.00000     0.00000     0.00000
   -65.77972     0.00000     0.00000     0.00000     0.00000
   -65.76872     0.00000     0.00000     0.00000     0.00000
   -65.75672     0.00000     0.00000     0.00000     0.00000
   -65.74572     0.00000     0.00000     0.00000     0.00000
   -65.73472     0.00000     0.00000     0.00000     0.00000
   -65.72272     0.00000     0.00000     0.00000     0.00000
   -65.71172     0.00000     0.00000     0.00000     0.00000
   -65.69972     0.00000     0.00000     0.00000     0.00000
   -65.68872     0.00000     0.00000     0.00000     0.00000
   -65.67672     0.00000     0.00000     0.00000     0.00000
   -65.66572     0.00000     0.00000     0.00000     0.00000
   -65.65372     0.00000     0.00000     0.00000     0.00000
   -65.64272     0.00000     0.00000     0.00000     0.00000
   -65.63172     0.00000     0.00000     0.00000     0.00000
   -65.61972     0.00000     0.00000     0.00000     0.00000
   -65.60872     0.00000     0.00000     0.00000     0.00000
   -65.59672     0.00000     0.00000     0.00000     0.00000
   -65.58572     0.00000     0.00000     0.00000     0.00000
   -65.57372     0.00000     0.00000     0.00000     0.00000
   -65.56272     0.00000     0.00000     0.00000     0.00000
   -65.55172     0.00000     0.00000     0.00000     0.00000
   -65.53972     0.00000     0.00000     0.00000     0.00000
   -65.52872     0.00000     0.00000     0.00000     0.00000
   -65.51672     0.00000     0.00000     0.00000     0.00000
   -65.50572     0.00000     0.00000     0.00000     0.00000
   -65.49372     0.00000     0.00000     0.00000     0.00000
   -65.48272     0.00000     0.00000     0.00000     0.00000
   -65.47072     0.00000     0.00000     0.00000     0.00000
   -65.45972     0.00000     0.00000     0.00000     0.00000
   -65.44872     0.00000     0.00000     0.00000     0.00000
   -65.43672     0.00000     0.00000     0.00000     0.00000
   -65.42572     0.00000     0.00000     0.00000     0.00000
   -65.41372     0.00000     0.00000     0.00000     0.00000
   -65.40272     0.00000     0.00000     0.00000     0.00000
   -65.39072     0.00000     0.00000     0.00000     0.00000
   -65.37972     0.00000     0.00000     0.00000     0.00000
   -65.36872     0.00000     0.00000     0.00000     0.00000
   -65.35672     0.00000     0.00000     0.00000     0.00000
   -65.34572     0.00000     0.00000     0.00000     0.00000
   -65.33372     0.00000     0.00000     0.00000     0.00000
   -65.32272     0.00000     0.00000     0.00000     0.00000
   -65.31072     0.00000     0.00000     0.00000     0.00000
   -65.29972     0.00000     0.00000     0.00000     0.00000
   -65.28772     0.00000     0.00000     0.00000     0.00000
   -65.27672     0.00000     0.00000     0.00000     0.00000
   -65.26572     0.00000     0.00000     0.00000     0.00000
   -65.25372     0.00000     0.00000     0.00000     0.00000
   -65.24272     0.00000     0.00000     0.00000     0.00000
   -65.23072     0.00000     0.00000     0.00000     0.00000
   -65.21972     0.00000     0.00000     0.00000     0.00000
   -65.20772     0.00000     0.00000     0.00000     0.00000
   -65.19672     0.00000     0.00000     0.00000     0.00000
   -65.18572     0.00000     0.00000     0.00000     0.00000
   -65.17372     0.00000     0.00000     0.00000     0.00000
   -65.16272     0.00000     0.00000     0.00000     0.00000
   -65.15072     0.00000     0.00000     0.00000     0.00000
   -65.13972     0.00000     0.00000     0.00000     0.00000
   -65.12772     0.00000     0.00000     0.00000     0.00000
   -65.11672     0.00000     0.00000     0.00000     0.00000
   -65.10472     0.00000     0.00000     0.00000     0.00000
   -65.09372     0.00000     0.00000     0.00000     0.00000
   -65.08272     0.00000     0.00000     0.00000     0.00000
   -65.07072     0.00000     0.00000     0.00000     0.00000
   -65.05972     0.00000     0.00000     0.00000     0.00000
   -65.04772     0.00000     0.00000     0.00000     0.00000
   -65.03672     0.00000     0.00000     0.00000     0.00000
   -65.02472     0.00000     0.00000     0.00000     0.00000
   -65.01372     0.00000     0.00000     0.00000     0.00000
   -65.00272     0.00000     0.00000     0.00000     0.00000
   -64.99072     0.00000     0.00000     0.00000     0.00000
   -64.97972     0.00000     0.00000     0.00000     0.00000
   -64.96772     0.00000     0.00000     0.00000     0.00000
   -64.95672     0.00000     0.00000     0.00000     0.00000
   -64.94472     0.00000     0.00000     0.00000     0.00000
