     #Energy       W_all      Mo_all      Rh_all      Hf_all
   -65.42073     0.00000     0.00000     0.00000     0.00000
   -65.41073     0.00000     0.00000     0.00000     0.00000
   -65.39973     0.00000     0.00000     0.00000     0.00000
   -65.38873     0.00000     0.00000     0.00000     0.00000
   -65.37773     0.00000     0.00000     0.00000     0.00000
   -65.36673     0.00000     0.00000     0.00000     0.00000
   -65.35573     0.00000     0.00000     0.00000     0.00000
   -65.34573     0.00000     0.00000     0.00000     0.00000
   -65.33473     0.00000     0.00000     0.00000     0.00000
   -65.32373     0.00000     0.00000     0.00000     0.00000
   -65.31273     0.00000     0.00000     0.00000     0.00000
   -65.30173     0.00000     0.00000     0.00000     0.00000
   -65.29173     0.00000     0.00000     0.00000     0.00000
   -65.28073     0.00000     0.00000     0.00000     0.00000
   -65.26973     0.00000     0.00000     0.00000     0.00000
   -65.25873     0.00000     0.00000     0.00000     0.00000
   -65.24773     0.00000     0.00000     0.00000     0.00000
   -65.23673     0.00000     0.00000     0.00000     0.00000
   -65.22673     0.00000     0.00000     0.00000     0.00000
   -65.21573     0.00000     0.00000     0.00000     0.00000
   -65.20473     0.00000     0.00000     0.00000     0.00000
   -65.19373     0.00000     0.00000     0.00000     0.00000
   -65.18273     0.00000     0.00000     0.00000     0.00000
   -65.17173     0.00000     0.00000     0.00000     0.00000
   -65.16173     0.00000     0.00000     0.00000     0.00000
   -65.15073     0.00000     0.00000     0.00000     0.00000
   -65.13973     0.00000     0.00000     0.00000     0.00000
   -65.12873     0.00000     0.00000     0.00000     0.00000
   -65.11773     0.00000     0.00000     0.00000     0.00000
   -65.10673     0.00000     0.00000     0.00000     0.00000
   -65.09673     0.00000     0.00000     0.00000     0.00000
   -65.08573     0.00000     0.00000     0.00000     0.00000
   -65.07473     0.00000     0.00000     0.00000     0.00000
   -65.06373     0.00000     0.00000     0.00000     0.00000
   -65.05273     0.00000     0.00000     0.00000     0.00000
   -65.04273     0.00000     0.00000     0.00000     0.00000
   -65.03173     0.00000     0.00000     0.00000     0.00000
   -65.02073     0.00000     0.00000     0.00000     0.00000
   -65.00973     0.00000     0.00000     0.00000     0.00000
   -64.99873     0.00000     0.00000     0.00000     0.00000
   -64.98773     0.00000     0.00000     0.00000     0.00000
   -64.97773     0.00000     0.00000     0.00000     0.00000
   -64.96673     0.00000     0.00000     0.00000     0.00000
   -64.95573     0.00000     0.00000     0.00000     0.00000
   -64.94473     0.00000     0.00000     0.00000     0.00000
   -64.93373     0.00000     0.00000     0.00000     0.00000
   -64.92273     0.00000     0.00000     0.00000     0.00000
   -64.91273     0.00000     0.00000     0.00000     0.00000
   -64.90173     0.00000     0.00000     0.00000     0.00000
   -64.89073     0.00000     0.00000     0.00000     0.00000
   -64.87973     0.00000     0.00000     0.00000     0.00000
   -64.86873     0.00000     0.00000     0.00000     0.00000
   -64.85873     0.00000     0.00000     0.00000     0.00000
   -64.84773     0.00000     0.00000     0.00000     0.00000
   -64.83673     0.00000     0.00000     0.00000     0.00000
   -64.82573     0.00000     0.00000     0.00000     0.00000
   -64.81473     0.00000     0.00000     0.00000     0.00000
   -64.80373     0.00000     0.00000     0.00000     0.00000
   -64.79373     0.00000     0.00000     0.00000     0.00000
   -64.78273     0.00000     0.00000     0.00000     0.00000
   -64.77173     0.00000     0.00000     0.00000     0.00000
   -64.76073     0.00000     0.00000     0.00000     0.00000
   -64.74973     0.00000     0.00000     0.00000     0.00000
   -64.73873     0.00000     0.00000     0.00000     0.00000
   -64.72873     0.00000     0.00000     0.00000     0.00000
   -64.71773     0.00000     0.00000     0.00000     0.00000
   -64.70673     0.00000     0.00000     0.00000     0.00000
   -64.69573     0.00000     0.00000     0.00000     0.00000
   -64.68473     0.00000     0.00000     0.00000     0.00000
   -64.67373     0.00000     0.00000     0.00000     0.00000
   -64.66373     0.00000     0.00000     0.00000     0.00000
   -64.65273     0.00000     0.00000     0.00000     0.00000
   -64.64173     0.00000     0.00000     0.00000     0.00000
   -64.63073     0.00000     0.00000     0.00000     0.00000
   -64.61973     0.00000     0.00000     0.00000     0.00000
   -64.60973     0.00000     0.00000     0.00000     0.00000
   -64.59873     0.00000     0.00000     0.00000     0.00000
   -64.58773     0.00000     0.00000     0.00000     0.00000
   -64.57673     0.00000     0.00000     0.00000     0.00000
   -64.56573     0.00000     0.00000     0.00000     0.00000
   -64.55473     0.00000     0.00000     0.00000     0.00000
   -64.54473     0.00000     0.00000     0.00000     0.00000
   -64.53373     0.00000     0.00000     0.00000     0.00000
   -64.52273     0.00000     0.00000     0.00000     0.00000
   -64.51173     0.00000     0.00000     0.00000     0.00000
   -64.50073     0.00000     0.00000     0.00000     0.00000
   -64.48973     0.00000     0.00000     0.00000     0.00000
   -64.47973     0.00000     0.00000     0.00000     0.00000
   -64.46873     0.00000     0.00000     0.00000     0.00000
   -64.45773     0.00000     0.00000     0.00000     0.00000
   -64.44673     0.00000     0.00000     0.00000     0.00000
   -64.43573     0.00000     0.00000     0.00000     0.00000
   -64.42573     0.00000     0.00000     0.00000     0.00000
   -64.41473     0.00000     0.00000     0.00000     0.00000
   -64.40373     0.00000     0.00000     0.00000     0.00000
   -64.39273     0.00000     0.00000     0.00000     0.00000
   -64.38173     0.00000     0.00000     0.00000     0.00000
   -64.37073     0.00000     0.00000     0.00000     0.00000
   -64.36073     0.00000     0.00000     0.00000     0.00000
   -64.34973     0.00000     0.00000     0.00000     0.00000
   -64.33873     0.00000     0.00000     0.00000     0.00000
   -64.32773     0.00000     0.00000     0.00000     0.00000
   -64.31673     0.00000     0.00000     0.00000     0.00000
   -64.30573     0.00000     0.00000     0.00000     0.00000
   -64.29573     0.00000     0.00000     0.00000     0.00000
   -64.28473     0.00000     0.00000     0.00000     0.00000
   -64.27373     0.00000     0.00000     0.00000     0.00000
   -64.26273     0.00000     0.00000     0.00000     0.00000
   -64.25173     0.00000     0.00000     0.00000     0.00000
   -64.24073     0.00000     0.00000     0.00000     0.00000
   -64.23073     0.00000     0.00000     0.00000     0.00000
   -64.21973     0.00000     0.00000     0.00000     0.00000
   -64.20873     0.00000     0.00000     0.00000     0.00000
   -64.19773     0.00000     0.00000     0.00000     0.00000
   -64.18673     0.00000     0.00000     0.00000     0.00000
   -64.17673     0.00000     0.00000     0.00000     0.00000
   -64.16573     0.00000     0.00000     0.00000     0.00000
   -64.15473     0.00000     0.00000     0.00000     0.00000
   -64.14373     0.00000     0.00000     0.00000     0.00000
   -64.13273     0.00000     0.00000     0.00000     0.00000
   -64.12173     0.00000     0.00000     0.00000     0.00000
   -64.11173     0.00000     0.00000     0.00000     0.00000
   -64.10073     0.00000     0.00000     0.00000     0.00000
   -64.08973     0.00000     0.00000     0.00000     0.00000
   -64.07873     0.00000     0.00000     0.00000     0.00000
   -64.06773     0.00000     0.00000     0.00000     0.00000
   -64.05673     0.00000     0.00000     0.00000     0.00000
   -64.04673     0.00000     0.00000     0.00000     0.00000
   -64.03573     0.00000     0.00000     0.00000     0.00000
   -64.02473     0.00000     0.00000     0.00000     0.00000
   -64.01373     0.00000     0.00000     0.00000     0.00000
   -64.00273     0.00000     0.00000     0.00000     0.00000
   -63.99273     0.00000     0.00000     0.00000     0.00000
   -63.98173     0.00000     0.00000     0.00000     0.00000
   -63.97073     0.00000     0.00000     0.00000     0.00000
   -63.95973     0.00000     0.00000     0.00000     0.00000
   -63.94873     0.00000     0.00000     0.00000     0.00000
   -63.93773     0.00000     0.00000     0.00000     0.00000
   -63.92773     0.00000     0.00000     0.00000     0.00000
   -63.91673     0.00000     0.00000     0.00000     0.00000
   -63.90573     0.00000     0.00000     0.00000     0.00000
   -63.89473     0.00000     0.00000     0.00000     0.00000
   -63.88373     0.00000     0.00000     0.00000     0.00000
   -63.87273     0.00000     0.00000     0.00000     0.00000
   -63.86273     0.00000     0.00000     0.00000     0.00000
   -63.85173     0.00000     0.00000     0.00000     0.00000
   -63.84073     0.00000     0.00000     0.00000     0.00000
   -63.82973     0.00000     0.00000     0.00000     0.00000
   -63.81873     0.00000     0.00000     0.00000     0.00000
   -63.80773     0.00000     0.00000     0.00000     0.00000
   -63.79773     0.00000     0.00000     0.00000     0.00000
   -63.78673     0.00000     0.00000     0.00000     0.00000
   -63.77573     0.00000     0.00000     0.00000     0.00000
   -63.76473     0.00000     0.00000     0.00000     0.00000
   -63.75373     0.00000     0.00000     0.00000     0.00000
   -63.74373     0.00000     0.00000     0.00000     0.00000
   -63.73273     0.00000     0.00000     0.00000     0.00000
   -63.72173     0.00000     0.00000     0.00000     0.00000
   -63.71073     0.00000     0.00000     0.00000     0.00000
   -63.69973     0.00000     0.00000     0.00000     0.00000
   -63.68873     0.00000     0.00000     0.00000     0.00000
   -63.67873     0.00000     0.00000     0.00000     0.00000
   -63.66773     0.00000     0.00000     0.00000     0.00000
   -63.65673     0.00000     0.00000     0.00000     0.00000
   -63.64573     0.00000     0.00000     0.00000     0.00000
   -63.63473     0.00000     0.00000     0.00000     0.00000
   -63.62373     0.00000     0.00000     0.00000     0.00000
   -63.61373     0.00000     0.00000     0.00000     0.00000
   -63.60273     0.00000     0.00000     0.00000     0.00000
   -63.59173     0.00000     0.00000     0.00000     0.00000
   -63.58073     0.00000     0.00000     0.00000     0.00000
   -63.56973     0.00000     0.00000     0.00000     0.00000
   -63.55973     0.00000     0.00000     0.00000     0.00000
   -63.54873     0.00000     0.00000     0.00000     0.00000
   -63.53773     0.00000     0.00000     0.00000     0.00000
   -63.52673     0.00000     0.00000     0.00000     0.00000
   -63.51573     0.00000     0.00000     0.00000     0.00000
   -63.50473     0.00000     0.00000     0.00000     0.00000
   -63.49473     0.00000     0.00000     0.00000     0.00000
   -63.48373     0.00000     0.00000     0.00000     0.00000
   -63.47273     0.00000     0.00000     0.00000     0.00000
   -63.46173     0.00000     0.00000     0.00000     0.00000
   -63.45073     0.00000     0.00000     0.00000     0.00000
   -63.43973     0.00000     0.00000     0.00000     0.00000
   -63.42973     0.00000     0.00000     0.00000     0.00000
   -63.41873     0.00000     0.00000     0.00000     0.00000
   -63.40773     0.00000     0.00000     0.00000     0.00000
   -63.39673     0.00000     0.00000     0.00000     0.00000
   -63.38573     0.00000     0.00000     0.00000     0.00000
   -63.37473     0.00000     0.00000     0.00000     0.00000
   -63.36473     0.00000     0.00000     0.00000     0.00000
   -63.35373     0.00000     0.00000     0.00000     0.00000
   -63.34273     0.00000     0.00000     0.00000     0.00000
   -63.33173     0.00000     0.00000     0.00000     0.00000
   -63.32073     0.00000     0.00000     0.00000     0.00000
   -63.31073     0.00000     0.00000     0.00000     0.00000
   -63.29973     0.00000     0.00000     0.00000     0.00000
   -63.28873     0.00000     0.00000     0.00000     0.00000
   -63.27773     0.00000     0.00000     0.00000     0.00000
   -63.26673     0.00000     0.00000     0.00000     0.00000
   -63.25573     0.00000     0.00000     0.00000     0.00000
   -63.24573     0.00000     0.00000     0.00000     0.00000
   -63.23473     0.00000     0.00000     0.00000     0.00000
   -63.22373     0.00000     0.00000     0.00000     0.00000
   -63.21273     0.00000     0.00000     0.00000     0.00000
   -63.20173     0.00000     0.00000     0.00000     0.00000
   -63.19073     0.00000     0.00000     0.00000     0.00000
   -63.18073     0.00000     0.00000     0.00000     0.00000
   -63.16973     0.00000     0.00000     0.00000     0.00000
   -63.15873     0.00000     0.00000     0.00000     0.00000
   -63.14773     0.00000     0.00000     0.00000     0.00000
   -63.13673     0.00000     0.00000     0.00000     0.00000
   -63.12673     0.00000     0.00000     0.00000     0.00000
   -63.11573     0.00000     0.00000     0.00000     0.00000
   -63.10473     0.00000     0.00000     0.00000     0.00000
   -63.09373     0.00000     0.00000     0.00000     0.00000
   -63.08273     0.00000     0.00000     0.00000     0.00000
   -63.07173     0.00000     0.00000     0.00000     0.00000
   -63.06173     0.00000     0.00000     0.00000     0.00000
   -63.05073     0.00000     0.00000     0.00000     0.00000
   -63.03973     0.00000     0.00000     0.00000     0.00000
   -63.02873     0.00000     0.00000     0.00000     0.00000
   -63.01773     0.00000     0.00000     0.00000     0.00000
   -63.00673     0.00000     0.00000     0.00000     0.00000
   -62.99673     0.00000     0.00000     0.00000     0.00000
   -62.98573     0.00000     0.00000     0.00000     0.00000
   -62.97473     0.00000     0.00000     0.00000     0.00000
   -62.96373     0.00000     0.00000     0.00000     0.00000
   -62.95273     0.00000     0.00000     0.00000     0.00000
   -62.94173     0.00000     0.00000     0.00000     0.00000
   -62.93173     0.00000     0.00000     0.00000     0.00000
   -62.92073     0.00000     0.00000     0.00000     0.00000
   -62.90973     0.00000     0.00000     0.00000     0.00000
   -62.89873     0.00000     0.00000     0.00000     0.00000
   -62.88773     0.00000     0.00000     0.00000     0.00000
   -62.87773     0.00000     0.00000     0.00000     0.00000
   -62.86673     0.00000     0.00000     0.00000     0.00000
   -62.85573     0.00000     0.00000     0.00000     0.00000
   -62.84473     0.00000     0.00000     0.00000     0.00000
   -62.83373     0.00000     0.00000     0.00000     0.00000
   -62.82273     0.00000     0.00000     0.00000     0.00000
   -62.81273     0.00000     0.00000     0.00000     0.00000
   -62.80173     0.00000     0.00000     0.00000     0.00000
   -62.79073     0.00000     0.00000     0.00000     0.00000
   -62.77973     0.00000     0.00000     0.00000     0.00000
   -62.76873     0.00000     0.00000     0.00000     0.00000
   -62.75773     0.00000     0.00000     0.00000     0.00000
   -62.74773     0.00000     0.00000     0.00000     0.00000
   -62.73673     0.00000     0.00000     0.00000     0.00000
   -62.72573     0.00000     0.00000     0.00000     0.00000
   -62.71473     0.00000     0.00000     0.00000     0.00000
   -62.70373     0.00000     0.00000     0.00000     0.00000
   -62.69373     0.00000     0.00000     0.00000     0.00000
   -62.68273     0.00000     0.00000     0.00000     0.00000
   -62.67173     0.00000     0.00000     0.00000     0.00000
   -62.66073     0.00000     0.00000     0.00000     0.00000
   -62.64973     0.00000     0.00000     0.00000     0.00000
   -62.63873     0.00000     0.00000     0.00000     0.00000
   -62.62873     0.00000     0.00000     0.00000     0.00000
   -62.61773     0.00000     0.00000     0.00000     0.00000
   -62.60673     0.00000     0.00000     0.00000     0.00000
   -62.59573     0.00000     0.00000     0.00000     0.00000
   -62.58473     0.00000     0.00000     0.00000     0.00000
   -62.57373     0.00000     0.00000     0.00000     0.00000
   -62.56373     0.00000     0.00000     0.00000     0.00000
   -62.55273     0.00000     0.00000     0.00000     0.00000
   -62.54173     0.00000     0.00000     0.00000     0.00000
   -62.53073     0.00000     0.00000     0.00000     0.00000
   -62.51973     0.00000     0.00000     0.00000     0.00000
   -62.50873     0.00000     0.00000     0.00000     0.00000
   -62.49873     0.00000     0.00000     0.00000     0.00000
   -62.48773     0.00000     0.00000     0.00000     0.00000
   -62.47673     0.00000     0.00000     0.00000     0.00000
   -62.46573     0.00000     0.00000     0.00000     0.00000
   -62.45473     0.00000     0.00000     0.00000     0.00000
   -62.44473     0.00000     0.00000     0.00000     0.00000
   -62.43373     0.00000     0.00000     0.00000     0.00000
   -62.42273     0.00000     0.00000     0.00000     0.00000
   -62.41173     0.00000     0.00000     0.00000     0.00000
   -62.40073     0.00000     0.00000     0.00000     0.00000
   -62.38973     0.00000     0.00000     0.00000     0.00000
   -62.37973     0.00000     0.00000     0.00000     0.00000
   -62.36873     0.00000     0.00000     0.00000     0.00000
   -62.35773     0.00000     0.00000     0.00000     0.00000
   -62.34673     0.00000     0.00000     0.00000     0.00000
   -62.33573     0.00000     0.00000     0.00000     0.00000
   -62.32473     0.00000     0.00000     0.00000     0.00000
   -62.31473     0.00000     0.00000     0.00000     0.00000
   -62.30373     0.00000     0.00000     0.00000     0.00000
   -62.29273     0.00000     0.00000     0.00000     0.00000
   -62.28173     0.00000     0.00000     0.00000     0.00000
   -62.27073     0.00000     0.00000     0.00000     0.00000
   -62.26073     0.00000     0.00000     0.00000     0.00000
   -62.24973     0.00000     0.00000     0.00000     0.00000
   -62.23873     0.00000     0.00000     0.00000     0.00000
   -62.22773     0.00000     0.00000     0.00000     0.00000
   -62.21673     0.00000     0.00000     0.00000     0.00000
   -62.20573     0.00000     0.00000     0.00000     0.00000
   -62.19573     0.00000     0.00000     0.00000     0.00000
   -62.18473     0.00000     0.00000     0.00000     0.00000
   -62.17373     0.00000     0.00000     0.00000     0.00000
   -62.16273     0.00000     0.00000     0.00000     0.00000
   -62.15173     0.00000     0.00000     0.00000     0.00000
   -62.14073     0.00000     0.00000     0.00000     0.00000
   -62.13073     0.00000     0.00000     0.00000     0.00000
   -62.11973     0.00000     0.00000     0.00000     0.00000
   -62.10873     0.00000     0.00000     0.00000     0.00000
   -62.09773     0.00000     0.00000     0.00000     0.00000
   -62.08673     0.00000     0.00000     0.00000     0.00000
   -62.07573     0.00000     0.00000     0.00000     0.00000
   -62.06573     0.00000     0.00000     0.00000     0.00000
   -62.05473     0.00000     0.00000     0.00000     0.00000
   -62.04373     0.00000     0.00000     0.00000     0.00000
   -62.03273     0.00000     0.00000     0.00000     0.00000
   -62.02173     0.00000     0.00000     0.00000     0.00000
   -62.01173     0.00000     0.00000     0.00000     0.00000
   -62.00073     0.00000     0.00000     0.00000     0.00000
   -61.98973     0.00000     0.00000     0.00000     0.00000
   -61.97873     0.00000     0.00000     0.00000     0.00000
   -61.96773     0.00000     0.00000     0.00000     0.00000
   -61.95673     0.00000     0.00000     0.00000     0.00000
   -61.94673     0.00000     0.00000     0.00000     0.00000
   -61.93573     0.00000     0.00000     0.00000     0.00000
   -61.92473     0.00000     0.00000     0.00000     0.00000
   -61.91373     0.00000     0.00000     0.00000     0.00000
   -61.90273     0.00000     0.00000     0.00000     0.00000
   -61.89173     0.00000     0.00000     0.00000     0.00000
   -61.88173     0.00000     0.00000     0.00000     0.00000
   -61.87073     0.00000     0.00000     0.00000     0.00000
   -61.85973     0.00000     0.00000     0.00000     0.00000
   -61.84873     0.00000     0.00000     0.00000     0.00000
   -61.83773     0.00000     0.00000     0.00000     0.00000
   -61.82773     0.00000     0.00000     0.00000     0.00000
   -61.81673     0.00000     0.00000     0.00000     0.00000
   -61.80573     0.00000     0.00000     0.00000     0.00000
   -61.79473     0.00000     0.00000     0.00000     0.00000
   -61.78373     0.00000     0.00000     0.00000     0.00000
   -61.77273     0.00000     0.00000     0.00000     0.00000
   -61.76273     0.00000     0.00000     0.00000     0.00000
   -61.75173     0.00000     0.00000     0.00000     0.00000
   -61.74073     0.00000     0.00000     0.00000     0.00000
   -61.72973     0.00000     0.00000     0.00000     0.00000
   -61.71873     0.00000     0.00000     0.00000     0.00000
   -61.70773     0.00000     0.00000     0.00000     0.00000
   -61.69773     0.00000     0.00000     0.00000     0.00000
   -61.68673     0.00000     0.00000     0.00000     0.00000
   -61.67573     0.00000     0.00000     0.00000     0.00000
   -61.66473     0.00000     0.00000     0.00000     0.00000
   -61.65373     0.00000     0.00000     0.00000     0.00000
   -61.64273     0.00000     0.00000     0.00000     0.00000
   -61.63273     0.00000     0.00000     0.00000     0.00000
   -61.62173     0.00000     0.00000     0.00000     0.00000
   -61.61073     0.00000     0.00000     0.00000     0.00000
   -61.59973     0.00000     0.00000     0.00000     0.00000
   -61.58873     0.00000     0.00000     0.00000     0.00000
   -61.57873     0.00000     0.00000     0.00000     0.00000
   -61.56773     0.00000     0.00000     0.00000     0.00000
   -61.55673     0.00000     0.00000     0.00000     0.00000
   -61.54573     0.00000     0.00000     0.00000     0.00000
   -61.53473     0.00000     0.00000     0.00000     0.00000
   -61.52373     0.00000     0.00000     0.00000     0.00000
   -61.51373     0.00000     0.00000     0.00000     0.00000
   -61.50273     0.00000     0.00000     0.00000     0.00000
   -61.49173     0.00000     0.00000     0.00000     0.00000
   -61.48073     0.00000     0.00000     0.00000     0.00000
   -61.46973     0.00000     0.00000     0.00000     0.00000
   -61.45873     0.00000     0.00000     0.00000     0.00000
   -61.44873     0.00000     0.00000     0.00000     0.00000
   -61.43773     0.00000     0.00000     0.00000     0.00000
   -61.42673     0.00000     0.00000     0.00000     0.00000
   -61.41573     0.00000     0.00000     0.00000     0.00000
   -61.40473     0.00000     0.00000     0.00000     0.00000
   -61.39473     0.00000     0.00000     0.00000     0.00000
   -61.38373     0.00000     0.00000     0.00000     0.00000
   -61.37273     0.00000     0.00000     0.00000     0.00000
   -61.36173     0.00000     0.00000     0.00000     0.00000
   -61.35073     0.00000     0.00000     0.00000     0.00000
   -61.33973     0.00000     0.00000     0.00000     0.00000
   -61.32973     0.00000     0.00000     0.00000     0.00000
   -61.31873     0.00000     0.00000     0.00000     0.00000
   -61.30773     0.00000     0.00000     0.00000     0.00000
   -61.29673     0.00000     0.00000     0.00000     0.00000
   -61.28573     0.00000     0.00000     0.00000     0.00000
   -61.27473     0.00000     0.00000     0.00000     0.00000
   -61.26473     0.00000     0.00000     0.00000     0.00000
   -61.25373     0.00000     0.00000     0.00000     0.00000
   -61.24273     0.00000     0.00000     0.00000     0.00000
   -61.23173     0.00000     0.00000     0.00000     0.00000
   -61.22073     0.00000     0.00000     0.00000     0.00000
   -61.20973     0.00000     0.00000     0.00000     0.00000
   -61.19973     0.00000     0.00000     0.00000     0.00000
   -61.18873     0.00000     0.00000     0.00000     0.00000
   -61.17773     0.00000     0.00000     0.00000     0.00000
   -61.16673     0.00000     0.00000     0.00000     0.00000
   -61.15573     0.00000     0.00000     0.00000     0.00000
   -61.14573     0.00000     0.00000     0.00000     0.00000
   -61.13473     0.00000     0.00000     0.00000     0.00000
   -61.12373     0.00000     0.00000     0.00000     0.00000
   -61.11273     0.00000     0.00000     0.00000     0.00000
   -61.10173     0.00000     0.00000     0.00000     0.00000
   -61.09073     0.00000     0.00000     0.00000     0.00000
   -61.08073     0.00000     0.00000     0.00000     0.00000
   -61.06973     0.00000     0.00000     0.00000     0.00000
   -61.05873     0.00000     0.00000     0.00000     0.00000
   -61.04773     0.00000     0.00000     0.00000     0.00000
   -61.03673     0.01671   183.84851     0.00253     0.00051
   -61.02573     0.00000     0.00000     0.00000     0.00000
   -61.01573     0.02251   184.03273     0.00385     0.00027
   -61.00473     0.00000     0.00000     0.00000     0.00000
   -60.99373     0.00000     0.00000     0.00000     0.00000
   -60.98273     0.00000     0.00000     0.00000     0.00000
   -60.97173     0.00000     0.00000     0.00000     0.00000
   -60.96173     0.04361   420.30883     0.00456     0.00434
   -60.95073     0.00567    56.21998     0.00057     0.00051
   -60.93973     0.00000     0.00000     0.00000     0.00000
   -60.92873     0.00000     0.00000     0.00000     0.00000
   -60.91773     0.03921   414.45511     0.00625     0.00869
   -60.90673     0.00637    56.21746     0.00068     0.00060
   -60.89673     0.00000     0.00000     0.00000     0.00000
   -60.88573     0.00959   184.00725     0.00247     0.00492
   -60.87473     0.00000     0.00000     0.00000     0.00000
   -60.86373     0.00000     0.00000     0.00000     0.00000
   -60.85273     0.01139   184.02783     0.00105     0.00543
   -60.84173     0.01581   184.14404     0.00213     0.00467
   -60.83173     0.00000     0.00000     0.00000     0.00000
   -60.82073     0.01195   184.17195     0.00393     0.00881
   -60.80973     0.00000     0.00000     0.00000     0.00000
   -60.79873     0.00000     0.00000     0.00000     0.00000
   -60.78773     0.00000     0.00000     0.00000     0.00000
   -60.77673     0.01833   184.07964     0.00030     0.00606
   -60.76673     0.02357   184.08761     0.00371     0.00535
   -60.75573     0.00000     0.00000     0.00000     0.00000
   -60.74473     0.00000     0.00000     0.00000     0.00000
   -60.73373     0.01071   184.14238     0.00048     0.00420
   -60.72273     0.00000     0.00000     0.00000     0.00000
   -60.71273     0.00000     0.00000     0.00000     0.00000
   -60.70173     0.00000     0.00000     0.00000     0.00000
   -60.69073     0.00000     0.00000     0.00000     0.00000
   -60.67973     0.01100   184.06955     0.00006     0.01014
   -60.66873     0.01443   184.11192     0.00019     0.00891
   -60.65773     0.00000     0.00000     0.00000     0.00000
   -60.64773     0.00000     0.00000     0.00000     0.00000
   -60.63673     0.00000     0.00000     0.00000     0.00000
   -60.62573     0.00000     0.00000     0.00000     0.00000
   -60.61473     0.00000     0.00000     0.00000     0.00000
   -60.60373     0.00000     0.00000     0.00000     0.00000
   -60.59273     0.00000     0.00000     0.00000     0.00000
   -60.58273     0.00000     0.00000     0.00000     0.00000
   -60.57173     0.00000     0.00000     0.00000     0.00000
   -60.56073     0.00000     0.00000     0.00000     0.00000
   -60.54973     0.00000     0.00000     0.00000     0.00000
   -60.53873     0.00000     0.00000     0.00000     0.00000
   -60.52873     0.00000     0.00000     0.00000     0.00000
   -60.51773     0.00000     0.00000     0.00000     0.00000
   -60.50673     0.00000     0.00000     0.00000     0.00000
   -60.49573     0.00000     0.00000     0.00000     0.00000
   -60.48473     0.00000     0.00000     0.00000     0.00000
   -60.47373     0.00000     0.00000     0.00000     0.00000
   -60.46373     0.00000     0.00000     0.00000     0.00000
   -60.45273     0.00000     0.00000     0.00000     0.00000
   -60.44173     0.00000     0.00000     0.00000     0.00000
   -60.43073     0.00000     0.00000     0.00000     0.00000
   -60.41973     0.00000     0.00000     0.00000     0.00000
   -60.40873     0.00000     0.00000     0.00000     0.00000
   -60.39873     0.00000     0.00000     0.00000     0.00000
   -60.38773     0.00000     0.00000     0.00000     0.00000
   -60.37673     0.00000     0.00000     0.00000     0.00000
   -60.36573     0.00000     0.00000     0.00000     0.00000
   -60.35473     0.00000     0.00000     0.00000     0.00000
   -60.34473     0.00000     0.00000     0.00000     0.00000
   -60.33373     0.00000     0.00000     0.00000     0.00000
   -60.32273     0.00000     0.00000     0.00000     0.00000
   -60.31173     0.00000     0.00000     0.00000     0.00000
   -60.30073     0.00000     0.00000     0.00000     0.00000
   -60.28973     0.00000     0.00000     0.00000     0.00000
   -60.27973     0.00000     0.00000     0.00000     0.00000
   -60.26873     0.00000     0.00000     0.00000     0.00000
   -60.25773     0.00000     0.00000     0.00000     0.00000
   -60.24673     0.00000     0.00000     0.00000     0.00000
   -60.23573     0.00000     0.00000     0.00000     0.00000
   -60.22473     0.00000     0.00000     0.00000     0.00000
   -60.21473     0.00000     0.00000     0.00000     0.00000
   -60.20373     0.00000     0.00000     0.00000     0.00000
   -60.19273     0.00000     0.00000     0.00000     0.00000
   -60.18173     0.00000     0.00000     0.00000     0.00000
   -60.17073     0.00000     0.00000     0.00000     0.00000
   -60.15973     0.00000     0.00000     0.00000     0.00000
   -60.14973     0.00000     0.00000     0.00000     0.00000
   -60.13873     0.00000     0.00000     0.00000     0.00000
   -60.12773     0.00000     0.00000     0.00000     0.00000
   -60.11673     0.00000     0.00000     0.00000     0.00000
   -60.10573     0.00000     0.00000     0.00000     0.00000
   -60.09573     0.00000     0.00000     0.00000     0.00000
   -60.08473     0.00000     0.00000     0.00000     0.00000
   -60.07373     0.00000     0.00000     0.00000     0.00000
   -60.06273     0.00000     0.00000     0.00000     0.00000
   -60.05173     0.00000     0.00000     0.00000     0.00000
   -60.04073     0.00000     0.00000     0.00000     0.00000
   -60.03073     0.00000     0.00000     0.00000     0.00000
   -60.01973     0.00000     0.00000     0.00000     0.00000
   -60.00873     0.00000     0.00000     0.00000     0.00000
   -59.99773     0.00000     0.00000     0.00000     0.00000
   -59.98673     0.00000     0.00000     0.00000     0.00000
   -59.97573     0.00000     0.00000     0.00000     0.00000
   -59.96573     0.00000     0.00000     0.00000     0.00000
   -59.95473     0.00000     0.00000     0.00000     0.00000
   -59.94373     0.00000     0.00000     0.00000     0.00000
   -59.93273     0.00000     0.00000     0.00000     0.00000
   -59.92173     0.00000     0.00000     0.00000     0.00000
   -59.91173     0.00000     0.00000     0.00000     0.00000
   -59.90073     0.00000     0.00000     0.00000     0.00000
   -59.88973     0.00000     0.00000     0.00000     0.00000
   -59.87873     0.00000     0.00000     0.00000     0.00000
   -59.86773     0.00000     0.00000     0.00000     0.00000
   -59.85673     0.00000     0.00000     0.00000     0.00000
   -59.84673     0.00000     0.00000     0.00000     0.00000
   -59.83573     0.00000     0.00000     0.00000     0.00000
