     #Energy       W_all      Mo_all      Pt_all
   -77.28791     0.00000     0.00000     0.00000
   -77.27691     0.00000     0.00000     0.00000
   -77.26691     0.00000     0.00000     0.00000
   -77.25591     0.00000     0.00000     0.00000
   -77.24491     0.00000     0.00000     0.00000
   -77.23491     0.00000     0.00000     0.00000
   -77.22391     0.00000     0.00000     0.00000
   -77.21291     0.00000     0.00000     0.00000
   -77.20291     0.00000     0.00000     0.00000
   -77.19191     0.00000     0.00000     0.00000
   -77.18091     0.00000     0.00000     0.00000
   -77.17091     0.00000     0.00000     0.00000
   -77.15991     0.00000     0.00000     0.00000
   -77.14991     0.00000     0.00000     0.00000
   -77.13891     0.00000     0.00000     0.00000
   -77.12791     0.00000     0.00000     0.00000
   -77.11791     0.00000     0.00000     0.00000
   -77.10691     0.00000     0.00000     0.00000
   -77.09591     0.00000     0.00000     0.00000
   -77.08591     0.00000     0.00000     0.00000
   -77.07491     0.00000     0.00000     0.00000
   -77.06491     0.00000     0.00000     0.00000
   -77.05391     0.00000     0.00000     0.00000
   -77.04291     0.00000     0.00000     0.00000
   -77.03291     0.00000     0.00000     0.00000
   -77.02191     0.00000     0.00000     0.00000
   -77.01091     0.00000     0.00000     0.00000
   -77.00091     0.00000     0.00000     0.00000
   -76.98991     0.00000     0.00000     0.00000
   -76.97991     0.00000     0.00000     0.00000
   -76.96891     0.00000     0.00000     0.00000
   -76.95791     0.00000     0.00000     0.00000
   -76.94791     0.00000     0.00000     0.00000
   -76.93691     0.00000     0.00000     0.00000
   -76.92591     0.00000     0.00000     0.00000
   -76.91591     0.00000     0.00000     0.00000
   -76.90491     0.00000     0.00000     0.00000
   -76.89491     0.00000     0.00000     0.00000
   -76.88391     0.00000     0.00000     0.00000
   -76.87291     0.00000     0.00000     0.00000
   -76.86291     0.00000     0.00000     0.00000
   -76.85191     0.00000     0.00000     0.00000
   -76.84091     0.00000     0.00000     0.00000
   -76.83091     0.00000     0.00000     0.00000
   -76.81991     0.00000     0.00000     0.00000
   -76.80991     0.00000     0.00000     0.00000
   -76.79891     0.00000     0.00000     0.00000
   -76.78791     0.00000     0.00000     0.00000
   -76.77791     0.00000     0.00000     0.00000
   -76.76691     0.00000     0.00000     0.00000
   -76.75591     0.00000     0.00000     0.00000
   -76.74591     0.00000     0.00000     0.00000
   -76.73491     0.00000     0.00000     0.00000
   -76.72391     0.00000     0.00000     0.00000
   -76.71391     0.00000     0.00000     0.00000
   -76.70291     0.00000     0.00000     0.00000
   -76.69291     0.00000     0.00000     0.00000
   -76.68191     0.00000     0.00000     0.00000
   -76.67091     0.00000     0.00000     0.00000
   -76.66091     0.00000     0.00000     0.00000
   -76.64991     0.00000     0.00000     0.00000
   -76.63891     0.00000     0.00000     0.00000
   -76.62891     0.00000     0.00000     0.00000
   -76.61791     0.00000     0.00000     0.00000
   -76.60791     0.00000     0.00000     0.00000
   -76.59691     0.00000     0.00000     0.00000
   -76.58591     0.00000     0.00000     0.00000
   -76.57591     0.00000     0.00000     0.00000
   -76.56491     0.00000     0.00000     0.00000
   -76.55391     0.00000     0.00000     0.00000
   -76.54391     0.00000     0.00000     0.00000
   -76.53291     0.00000     0.00000     0.00000
   -76.52291     0.00000     0.00000     0.00000
   -76.51191     0.00000     0.00000     0.00000
   -76.50091     0.00000     0.00000     0.00000
   -76.49091     0.00000     0.00000     0.00000
   -76.47991     0.00000     0.00000     0.00000
   -76.46891     0.00000     0.00000     0.00000
   -76.45891     0.00000     0.00000     0.00000
   -76.44791     0.00000     0.00000     0.00000
   -76.43791     0.00000     0.00000     0.00000
   -76.42691     0.00000     0.00000     0.00000
   -76.41591     0.00000     0.00000     0.00000
   -76.40591     0.00000     0.00000     0.00000
   -76.39491     0.00000     0.00000     0.00000
   -76.38391     0.00000     0.00000     0.00000
   -76.37391     0.00000     0.00000     0.00000
   -76.36291     0.00000     0.00000     0.00000
   -76.35291     0.00000     0.00000     0.00000
   -76.34191     0.00000     0.00000     0.00000
   -76.33091     0.00000     0.00000     0.00000
   -76.32091     0.00000     0.00000     0.00000
   -76.30991     0.00000     0.00000     0.00000
   -76.29891     0.00000     0.00000     0.00000
   -76.28891     0.00000     0.00000     0.00000
   -76.27791     0.00000     0.00000     0.00000
   -76.26691     0.00000     0.00000     0.00000
   -76.25691     0.00000     0.00000     0.00000
   -76.24591     0.00000     0.00000     0.00000
   -76.23591     0.00000     0.00000     0.00000
   -76.22491     0.00000     0.00000     0.00000
   -76.21391     0.00000     0.00000     0.00000
   -76.20391     0.00000     0.00000     0.00000
   -76.19291     0.00000     0.00000     0.00000
   -76.18191     0.00000     0.00000     0.00000
   -76.17191     0.00000     0.00000     0.00000
   -76.16091     0.00000     0.00000     0.00000
   -76.15091     0.00000     0.00000     0.00000
   -76.13991     0.00000     0.00000     0.00000
   -76.12891     0.00000     0.00000     0.00000
   -76.11891     0.00000     0.00000     0.00000
   -76.10791     0.00000     0.00000     0.00000
   -76.09691     0.00000     0.00000     0.00000
   -76.08691     0.00000     0.00000     0.00000
   -76.07591     0.00000     0.00000     0.00000
   -76.06591     0.00000     0.00000     0.00000
   -76.05491     0.00000     0.00000     0.00000
   -76.04391     0.00000     0.00000     0.00000
   -76.03391     0.00000     0.00000     0.00000
   -76.02291     0.00000     0.00000     0.00000
   -76.01191     0.00000     0.00000     0.00000
   -76.00191     0.00000     0.00000     0.00000
   -75.99091     0.00000     0.00000     0.00000
   -75.98091     0.00000     0.00000     0.00000
   -75.96991     0.00000     0.00000     0.00000
   -75.95891     0.00000     0.00000     0.00000
   -75.94891     0.00000     0.00000     0.00000
   -75.93791     0.00000     0.00000     0.00000
   -75.92691     0.00000     0.00000     0.00000
   -75.91691     0.00000     0.00000     0.00000
   -75.90591     0.00000     0.00000     0.00000
   -75.89591     0.00000     0.00000     0.00000
   -75.88491     0.00000     0.00000     0.00000
   -75.87391     0.00000     0.00000     0.00000
   -75.86391     0.00000     0.00000     0.00000
   -75.85291     0.00000     0.00000     0.00000
   -75.84191     0.00000     0.00000     0.00000
   -75.83191     0.00000     0.00000     0.00000
   -75.82091     0.00000     0.00000     0.00000
   -75.80991     0.00000     0.00000     0.00000
   -75.79991     0.00000     0.00000     0.00000
   -75.78891     0.00000     0.00000     0.00000
   -75.77891     0.00000     0.00000     0.00000
   -75.76791     0.00000     0.00000     0.00000
   -75.75691     0.00000     0.00000     0.00000
   -75.74691     0.00000     0.00000     0.00000
   -75.73591     0.00000     0.00000     0.00000
   -75.72491     0.00000     0.00000     0.00000
   -75.71491     0.00000     0.00000     0.00000
   -75.70391     0.00000     0.00000     0.00000
   -75.69391     0.00000     0.00000     0.00000
   -75.68291     0.00000     0.00000     0.00000
   -75.67191     0.00000     0.00000     0.00000
   -75.66191     0.00000     0.00000     0.00000
   -75.65091     0.00000     0.00000     0.00000
   -75.63991     0.00000     0.00000     0.00000
   -75.62991     0.00000     0.00000     0.00000
   -75.61891     0.00000     0.00000     0.00000
   -75.60891     0.00000     0.00000     0.00000
   -75.59791     0.00000     0.00000     0.00000
   -75.58691     0.00000     0.00000     0.00000
   -75.57691     0.00000     0.00000     0.00000
   -75.56591     0.00000     0.00000     0.00000
   -75.55491     0.00000     0.00000     0.00000
   -75.54491     0.00000     0.00000     0.00000
   -75.53391     0.00000     0.00000     0.00000
   -75.52391     0.00000     0.00000     0.00000
   -75.51291     0.00000     0.00000     0.00000
   -75.50191     0.00000     0.00000     0.00000
   -75.49191     0.00000     0.00000     0.00000
   -75.48091     0.00000     0.00000     0.00000
   -75.46991     0.00000     0.00000     0.00000
   -75.45991     0.00000     0.00000     0.00000
   -75.44891     0.00000     0.00000     0.00000
   -75.43891     0.00000     0.00000     0.00000
   -75.42791     0.00000     0.00000     0.00000
   -75.41691     0.00000     0.00000     0.00000
   -75.40691     0.00000     0.00000     0.00000
   -75.39591     0.00000     0.00000     0.00000
   -75.38491     0.00000     0.00000     0.00000
   -75.37491     0.00000     0.00000     0.00000
   -75.36391     0.00000     0.00000     0.00000
   -75.35291     0.00000     0.00000     0.00000
   -75.34291     0.00000     0.00000     0.00000
   -75.33191     0.00000     0.00000     0.00000
   -75.32191     0.00000     0.00000     0.00000
   -75.31091     0.00000     0.00000     0.00000
   -75.29991     0.00000     0.00000     0.00000
   -75.28991     0.00000     0.00000     0.00000
   -75.27891     0.00000     0.00000     0.00000
   -75.26791     0.00000     0.00000     0.00000
   -75.25791     0.00000     0.00000     0.00000
   -75.24691     0.00000     0.00000     0.00000
   -75.23691     0.00000     0.00000     0.00000
   -75.22591     0.00000     0.00000     0.00000
   -75.21491     0.00000     0.00000     0.00000
   -75.20491     0.00000     0.00000     0.00000
   -75.19391     0.00000     0.00000     0.00000
   -75.18291     0.00000     0.00000     0.00000
   -75.17291     0.00000     0.00000     0.00000
   -75.16191     0.00000     0.00000     0.00000
   -75.15191     0.00000     0.00000     0.00000
   -75.14091     0.00000     0.00000     0.00000
   -75.12991     0.00000     0.00000     0.00000
   -75.11991     0.00000     0.00000     0.00000
   -75.10891     0.00000     0.00000     0.00000
   -75.09791     0.00000     0.00000     0.00000
   -75.08791     0.00000     0.00000     0.00000
   -75.07691     0.00000     0.00000     0.00000
   -75.06691     0.00000     0.00000     0.00000
   -75.05591     0.00000     0.00000     0.00000
   -75.04491     0.00000     0.00000     0.00000
   -75.03491     0.00000     0.00000     0.00000
   -75.02391     0.00000     0.00000     0.00000
   -75.01291     0.00000     0.00000     0.00000
   -75.00291     0.00000     0.00000     0.00000
   -74.99191     0.00000     0.00000     0.00000
   -74.98191     0.00000     0.00000     0.00000
   -74.97091     0.00000     0.00000     0.00000
   -74.95991     0.00000     0.00000     0.00000
   -74.94991     0.00000     0.00000     0.00000
   -74.93891     0.00000     0.00000     0.00000
   -74.92791     0.00000     0.00000     0.00000
   -74.91791     0.00000     0.00000     0.00000
   -74.90691     0.00000     0.00000     0.00000
   -74.89591     0.00000     0.00000     0.00000
   -74.88591     0.00000     0.00000     0.00000
   -74.87491     0.00000     0.00000     0.00000
   -74.86491     0.00000     0.00000     0.00000
   -74.85391     0.00000     0.00000     0.00000
   -74.84291     0.00000     0.00000     0.00000
   -74.83291     0.00000     0.00000     0.00000
   -74.82191     0.00000     0.00000     0.00000
   -74.81091     0.00000     0.00000     0.00000
   -74.80091     0.00000     0.00000     0.00000
   -74.78991     0.00000     0.00000     0.00000
   -74.77991     0.00000     0.00000     0.00000
   -74.76891     0.00000     0.00000     0.00000
   -74.75791     0.00000     0.00000     0.00000
   -74.74791     0.00000     0.00000     0.00000
   -74.73691     0.00000     0.00000     0.00000
   -74.72591     0.00000     0.00000     0.00000
   -74.71591     0.00000     0.00000     0.00000
   -74.70491     0.00000     0.00000     0.00000
   -74.69491     0.00000     0.00000     0.00000
   -74.68391     0.00000     0.00000     0.00000
   -74.67291     0.00000     0.00000     0.00000
   -74.66291     0.00000     0.00000     0.00000
   -74.65191     0.00000     0.00000     0.00000
   -74.64091     0.00000     0.00000     0.00000
   -74.63091     0.00000     0.00000     0.00000
   -74.61991     0.00000     0.00000     0.00000
   -74.60991     0.00000     0.00000     0.00000
   -74.59891     0.00000     0.00000     0.00000
   -74.58791     0.00000     0.00000     0.00000
   -74.57791     0.00000     0.00000     0.00000
   -74.56691     0.00000     0.00000     0.00000
   -74.55591     0.00000     0.00000     0.00000
   -74.54591     0.00000     0.00000     0.00000
   -74.53491     0.00000     0.00000     0.00000
   -74.52491     0.00000     0.00000     0.00000
   -74.51391     0.00000     0.00000     0.00000
   -74.50291     0.00000     0.00000     0.00000
   -74.49291     0.00000     0.00000     0.00000
   -74.48191     0.00000     0.00000     0.00000
   -74.47091     0.00000     0.00000     0.00000
   -74.46091     0.00000     0.00000     0.00000
   -74.44991     0.00000     0.00000     0.00000
   -74.43891     0.00000     0.00000     0.00000
   -74.42891     0.00000     0.00000     0.00000
   -74.41791     0.00000     0.00000     0.00000
   -74.40791     0.00000     0.00000     0.00000
   -74.39691     0.00000     0.00000     0.00000
   -74.38591     0.00000     0.00000     0.00000
   -74.37591     0.00000     0.00000     0.00000
   -74.36491     0.00000     0.00000     0.00000
   -74.35391     0.00000     0.00000     0.00000
   -74.34391     0.00000     0.00000     0.00000
   -74.33291     0.00000     0.00000     0.00000
   -74.32291     0.00000     0.00000     0.00000
   -74.31191     0.00000     0.00000     0.00000
   -74.30091     0.00000     0.00000     0.00000
   -74.29091     0.00000     0.00000     0.00000
   -74.27991     0.00000     0.00000     0.00000
   -74.26891     0.00000     0.00000     0.00000
   -74.25891     0.00000     0.00000     0.00000
   -74.24791     0.00000     0.00000     0.00000
   -74.23791     0.00000     0.00000     0.00000
   -74.22691     0.00000     0.00000     0.00000
   -74.21591     0.00000     0.00000     0.00000
   -74.20591     0.00000     0.00000     0.00000
   -74.19491   187.63557     0.00496     0.00394
   -74.18391     0.00000     0.00000     0.00000
   -74.17391   375.46597     0.01521     0.00415
   -74.16291   187.71525     0.00855     0.00446
   -74.15291     0.00000     0.00000     0.00000
   -74.14191     0.00000     0.00000     0.00000
   -74.13091   187.63952     0.00741     0.00281
   -74.12091   187.69225     0.00787     0.00479
   -74.10991   187.70163     0.00809     0.00253
   -74.09891   187.58880     0.00505     0.00293
   -74.08891     0.00000     0.00000     0.00000
   -74.07791   563.18956     0.02023     0.00753
   -74.06791     0.00000     0.00000     0.00000
   -74.05691   375.40343     0.01225     0.00572
   -74.04591   375.47132     0.01029     0.00276
   -74.03591  4342.01608     0.11175     0.03474
   -74.02491   225.40379     0.00713     0.00163
   -74.01391   187.80638     0.00506     0.00153
   -74.00391   375.60883     0.00813     0.00345
   -73.99291     0.00000     0.00000     0.00000
   -73.98191  1213.01433     0.03702     0.01708
   -73.97191   175.65545     0.00568     0.00241
   -73.96091   187.76619     0.00644     0.00056
   -73.95091     0.00000     0.00000     0.00000
   -73.93991     0.00000     0.00000     0.00000
   -73.92891     0.00000     0.00000     0.00000
   -73.91891     0.00000     0.00000     0.00000
   -73.90791     0.00000     0.00000     0.00000
   -73.89691     0.00000     0.00000     0.00000
   -73.88691     0.00000     0.00000     0.00000
   -73.87591     0.00000     0.00000     0.00000
   -73.86591     0.00000     0.00000     0.00000
   -73.85491     0.00000     0.00000     0.00000
   -73.84391     0.00000     0.00000     0.00000
   -73.83391     0.00000     0.00000     0.00000
   -73.82291     0.00000     0.00000     0.00000
   -73.81191     0.00000     0.00000     0.00000
   -73.80191     0.00000     0.00000     0.00000
   -73.79091     0.00000     0.00000     0.00000
   -73.78091     0.00000     0.00000     0.00000
   -73.76991     0.00000     0.00000     0.00000
   -73.75891     0.00000     0.00000     0.00000
   -73.74891     0.00000     0.00000     0.00000
   -73.73791     0.00000     0.00000     0.00000
   -73.72691     0.00000     0.00000     0.00000
   -73.71691     0.00000     0.00000     0.00000
   -73.70591     0.00000     0.00000     0.00000
   -73.69591     0.00000     0.00000     0.00000
   -73.68491     0.00000     0.00000     0.00000
   -73.67391     0.00000     0.00000     0.00000
   -73.66391     0.00000     0.00000     0.00000
   -73.65291     0.00000     0.00000     0.00000
   -73.64191     0.00000     0.00000     0.00000
   -73.63191     0.00000     0.00000     0.00000
   -73.62091     0.00000     0.00000     0.00000
   -73.61091     0.00000     0.00000     0.00000
   -73.59991     0.00000     0.00000     0.00000
   -73.58891     0.00000     0.00000     0.00000
   -73.57891     0.00000     0.00000     0.00000
   -73.56791     0.00000     0.00000     0.00000
   -73.55691     0.00000     0.00000     0.00000
   -73.54691     0.00000     0.00000     0.00000
   -73.53591     0.00000     0.00000     0.00000
   -73.52491     0.00000     0.00000     0.00000
   -73.51491     0.00000     0.00000     0.00000
   -73.50391     0.00000     0.00000     0.00000
   -73.49391     0.00000     0.00000     0.00000
   -73.48291     0.00000     0.00000     0.00000
   -73.47191     0.00000     0.00000     0.00000
   -73.46191     0.00000     0.00000     0.00000
   -73.45091     0.00000     0.00000     0.00000
   -73.43991     0.00000     0.00000     0.00000
   -73.42991     0.00000     0.00000     0.00000
   -73.41891     0.00000     0.00000     0.00000
   -73.40891     0.00000     0.00000     0.00000
   -73.39791     0.00000     0.00000     0.00000
   -73.38691     0.00000     0.00000     0.00000
   -73.37691     0.00000     0.00000     0.00000
   -73.36591     0.00000     0.00000     0.00000
   -73.35491     0.00000     0.00000     0.00000
   -73.34491     0.00000     0.00000     0.00000
   -73.33391     0.00000     0.00000     0.00000
   -73.32391     0.00000     0.00000     0.00000
   -73.31291     0.00000     0.00000     0.00000
   -73.30191     0.00000     0.00000     0.00000
   -73.29191     0.00000     0.00000     0.00000
   -73.28091     0.00000     0.00000     0.00000
   -73.26991     0.00000     0.00000     0.00000
   -73.25991     0.00000     0.00000     0.00000
   -73.24891     0.00000     0.00000     0.00000
   -73.23891     0.00000     0.00000     0.00000
   -73.22791     0.00000     0.00000     0.00000
   -73.21691     0.00000     0.00000     0.00000
   -73.20691     0.00000     0.00000     0.00000
   -73.19591     0.00000     0.00000     0.00000
   -73.18491     0.00000     0.00000     0.00000
   -73.17491     0.00000     0.00000     0.00000
   -73.16391     0.00000     0.00000     0.00000
   -73.15391     0.00000     0.00000     0.00000
   -73.14291     0.00000     0.00000     0.00000
   -73.13191     0.00000     0.00000     0.00000
   -73.12191     0.00000     0.00000     0.00000
   -73.11091     0.00000     0.00000     0.00000
   -73.09991     0.00000     0.00000     0.00000
   -73.08991     0.00000     0.00000     0.00000
   -73.07891     0.00000     0.00000     0.00000
   -73.06791     0.00000     0.00000     0.00000
   -73.05791     0.00000     0.00000     0.00000
   -73.04691     0.00000     0.00000     0.00000
   -73.03691     0.00000     0.00000     0.00000
   -73.02591     0.00000     0.00000     0.00000
   -73.01491     0.00000     0.00000     0.00000
   -73.00491     0.00000     0.00000     0.00000
   -72.99391     0.00000     0.00000     0.00000
   -72.98291     0.00000     0.00000     0.00000
   -72.97291     0.00000     0.00000     0.00000
   -72.96191     0.00000     0.00000     0.00000
   -72.95191     0.00000     0.00000     0.00000
   -72.94091     0.00000     0.00000     0.00000
   -72.92991     0.00000     0.00000     0.00000
   -72.91991     0.00000     0.00000     0.00000
   -72.90891     0.00000     0.00000     0.00000
   -72.89791     0.00000     0.00000     0.00000
   -72.88791     0.00000     0.00000     0.00000
   -72.87691     0.00000     0.00000     0.00000
   -72.86691     0.00000     0.00000     0.00000
   -72.85591     0.00000     0.00000     0.00000
   -72.84491     0.00000     0.00000     0.00000
   -72.83491     0.00000     0.00000     0.00000
   -72.82391     0.00000     0.00000     0.00000
   -72.81291     0.00000     0.00000     0.00000
   -72.80291     0.00000     0.00000     0.00000
   -72.79191     0.00000     0.00000     0.00000
   -72.78191     0.00000     0.00000     0.00000
   -72.77091     0.00000     0.00000     0.00000
   -72.75991     0.00000     0.00000     0.00000
   -72.74991     0.00000     0.00000     0.00000
   -72.73891     0.00000     0.00000     0.00000
   -72.72791     0.00000     0.00000     0.00000
   -72.71791     0.00000     0.00000     0.00000
   -72.70691     0.00000     0.00000     0.00000
   -72.69691     0.00000     0.00000     0.00000
   -72.68591     0.00000     0.00000     0.00000
   -72.67491     0.00000     0.00000     0.00000
   -72.66491     0.00000     0.00000     0.00000
   -72.65391     0.00000     0.00000     0.00000
   -72.64291     0.00000     0.00000     0.00000
   -72.63291     0.00000     0.00000     0.00000
   -72.62191     0.00000     0.00000     0.00000
   -72.61091     0.00000     0.00000     0.00000
   -72.60091     0.00000     0.00000     0.00000
   -72.58991     0.00000     0.00000     0.00000
   -72.57991     0.00000     0.00000     0.00000
   -72.56891     0.00000     0.00000     0.00000
   -72.55791     0.00000     0.00000     0.00000
   -72.54791     0.00000     0.00000     0.00000
   -72.53691     0.00000     0.00000     0.00000
   -72.52591     0.00000     0.00000     0.00000
   -72.51591     0.00000     0.00000     0.00000
   -72.50491     0.00000     0.00000     0.00000
   -72.49491     0.00000     0.00000     0.00000
   -72.48391     0.00000     0.00000     0.00000
   -72.47291     0.00000     0.00000     0.00000
   -72.46291     0.00000     0.00000     0.00000
   -72.45191     0.00000     0.00000     0.00000
   -72.44091     0.00000     0.00000     0.00000
   -72.43091     0.00000     0.00000     0.00000
   -72.41991     0.00000     0.00000     0.00000
   -72.40991     0.00000     0.00000     0.00000
   -72.39891     0.00000     0.00000     0.00000
   -72.38791     0.00000     0.00000     0.00000
   -72.37791     0.00000     0.00000     0.00000
   -72.36691     0.00000     0.00000     0.00000
   -72.35591     0.00000     0.00000     0.00000
   -72.34591     0.00000     0.00000     0.00000
   -72.33491     0.00000     0.00000     0.00000
   -72.32491     0.00000     0.00000     0.00000
   -72.31391     0.00000     0.00000     0.00000
   -72.30291     0.00000     0.00000     0.00000
   -72.29291     0.00000     0.00000     0.00000
   -72.28191     0.00000     0.00000     0.00000
   -72.27091     0.00000     0.00000     0.00000
   -72.26091     0.00000     0.00000     0.00000
   -72.24991     0.00000     0.00000     0.00000
   -72.23991     0.00000     0.00000     0.00000
   -72.22891     0.00000     0.00000     0.00000
   -72.21791     0.00000     0.00000     0.00000
   -72.20791     0.00000     0.00000     0.00000
   -72.19691     0.00000     0.00000     0.00000
   -72.18591     0.00000     0.00000     0.00000
   -72.17591     0.00000     0.00000     0.00000
   -72.16491     0.00000     0.00000     0.00000
   -72.15391     0.00000     0.00000     0.00000
   -72.14391     0.00000     0.00000     0.00000
   -72.13291     0.00000     0.00000     0.00000
   -72.12291     0.00000     0.00000     0.00000
   -72.11191     0.00000     0.00000     0.00000
   -72.10091     0.00000     0.00000     0.00000
   -72.09091     0.00000     0.00000     0.00000
   -72.07991     0.00000     0.00000     0.00000
   -72.06891     0.00000     0.00000     0.00000
   -72.05891     0.00000     0.00000     0.00000
   -72.04791     0.00000     0.00000     0.00000
   -72.03791     0.00000     0.00000     0.00000
   -72.02691     0.00000     0.00000     0.00000
   -72.01591     0.00000     0.00000     0.00000
   -72.00591     0.00000     0.00000     0.00000
   -71.99491     0.00000     0.00000     0.00000
   -71.98391     0.00000     0.00000     0.00000
   -71.97391     0.00000     0.00000     0.00000
   -71.96291     0.00000     0.00000     0.00000
   -71.95291     0.00000     0.00000     0.00000
   -71.94191     0.00000     0.00000     0.00000
   -71.93091     0.00000     0.00000     0.00000
   -71.92091     0.00000     0.00000     0.00000
   -71.90991     0.00000     0.00000     0.00000
   -71.89891     0.00000     0.00000     0.00000
   -71.88891     0.00000     0.00000     0.00000
   -71.87791     0.00000     0.00000     0.00000
   -71.86791     0.00000     0.00000     0.00000
   -71.85691     0.00000     0.00000     0.00000
   -71.84591     0.00000     0.00000     0.00000
   -71.83591     0.00000     0.00000     0.00000
   -71.82491     0.00000     0.00000     0.00000
   -71.81391     0.00000     0.00000     0.00000
   -71.80391     0.00000     0.00000     0.00000
   -71.79291     0.00000     0.00000     0.00000
   -71.78291     0.00000     0.00000     0.00000
   -71.77191     0.00000     0.00000     0.00000
   -71.76091     0.00000     0.00000     0.00000
   -71.75091     0.00000     0.00000     0.00000
   -71.73991     0.00000     0.00000     0.00000
   -71.72891     0.00000     0.00000     0.00000
   -71.71891     0.00000     0.00000     0.00000
   -71.70791     0.00000     0.00000     0.00000
   -71.69691     0.00000     0.00000     0.00000
   -71.68691     0.00000     0.00000     0.00000
   -71.67591     0.00000     0.00000     0.00000
   -71.66591     0.00000     0.00000     0.00000
   -71.65491     0.00000     0.00000     0.00000
   -71.64391     0.00000     0.00000     0.00000
   -71.63391     0.00000     0.00000     0.00000
   -71.62291     0.00000     0.00000     0.00000
   -71.61191     0.00000     0.00000     0.00000
   -71.60191     0.00000     0.00000     0.00000
   -71.59091     0.00000     0.00000     0.00000
   -71.58091     0.00000     0.00000     0.00000
   -71.56991     0.00000     0.00000     0.00000
   -71.55891     0.00000     0.00000     0.00000
   -71.54891     0.00000     0.00000     0.00000
   -71.53791     0.00000     0.00000     0.00000
   -71.52691     0.00000     0.00000     0.00000
   -71.51691     0.00000     0.00000     0.00000
   -71.50591     0.00000     0.00000     0.00000
   -71.49591     0.00000     0.00000     0.00000
   -71.48491     0.00000     0.00000     0.00000
   -71.47391     0.00000     0.00000     0.00000
   -71.46391     0.00000     0.00000     0.00000
   -71.45291     0.00000     0.00000     0.00000
   -71.44191     0.00000     0.00000     0.00000
   -71.43191     0.00000     0.00000     0.00000
   -71.42091     0.00000     0.00000     0.00000
   -71.41091     0.00000     0.00000     0.00000
   -71.39991     0.00000     0.00000     0.00000
   -71.38891     0.00000     0.00000     0.00000
   -71.37891     0.00000     0.00000     0.00000
   -71.36791     0.00000     0.00000     0.00000
   -71.35691     0.00000     0.00000     0.00000
   -71.34691     0.00000     0.00000     0.00000
   -71.33591     0.00000     0.00000     0.00000
