     #Energy       W_all      Mo_all      Ru_all      Zr_all
   -56.66778     0.00000     0.00000     0.00000     0.00000
   -56.65678     0.00000     0.00000     0.00000     0.00000
   -56.64678     0.00000     0.00000     0.00000     0.00000
   -56.63578     0.00000     0.00000     0.00000     0.00000
   -56.62478     0.00000     0.00000     0.00000     0.00000
   -56.61378     0.00000     0.00000     0.00000     0.00000
   -56.60378     0.00000     0.00000     0.00000     0.00000
   -56.59278     0.00000     0.00000     0.00000     0.00000
   -56.58178     0.00000     0.00000     0.00000     0.00000
   -56.57078     0.00000     0.00000     0.00000     0.00000
   -56.56078     0.00000     0.00000     0.00000     0.00000
   -56.54978     0.00000     0.00000     0.00000     0.00000
   -56.53878     0.00000     0.00000     0.00000     0.00000
   -56.52778     0.00000     0.00000     0.00000     0.00000
   -56.51778     0.00000     0.00000     0.00000     0.00000
   -56.50678     0.00000     0.00000     0.00000     0.00000
   -56.49578     0.00000     0.00000     0.00000     0.00000
   -56.48478     0.00000     0.00000     0.00000     0.00000
   -56.47478     0.00000     0.00000     0.00000     0.00000
   -56.46378     0.00000     0.00000     0.00000     0.00000
   -56.45278     0.00000     0.00000     0.00000     0.00000
   -56.44178     0.00000     0.00000     0.00000     0.00000
   -56.43178     0.00000     0.00000     0.00000     0.00000
   -56.42078     0.00000     0.00000     0.00000     0.00000
   -56.40978     0.00000     0.00000     0.00000     0.00000
   -56.39878     0.00000     0.00000     0.00000     0.00000
   -56.38878     0.00000     0.00000     0.00000     0.00000
   -56.37778     0.00000     0.00000     0.00000     0.00000
   -56.36678     0.00000     0.00000     0.00000     0.00000
   -56.35578     0.00000     0.00000     0.00000     0.00000
   -56.34578     0.00000     0.00000     0.00000     0.00000
   -56.33478     0.00000     0.00000     0.00000     0.00000
   -56.32378     0.00000     0.00000     0.00000     0.00000
   -56.31278     0.00000     0.00000     0.00000     0.00000
   -56.30278     0.00000     0.00000     0.00000     0.00000
   -56.29178     0.00000     0.00000     0.00000     0.00000
   -56.28078     0.00000     0.00000     0.00000     0.00000
   -56.26978     0.00000     0.00000     0.00000     0.00000
   -56.25978     0.00000     0.00000     0.00000     0.00000
   -56.24878     0.00000     0.00000     0.00000     0.00000
   -56.23778     0.00000     0.00000     0.00000     0.00000
   -56.22678     0.00000     0.00000     0.00000     0.00000
   -56.21678     0.00000     0.00000     0.00000     0.00000
   -56.20578     0.00000     0.00000     0.00000     0.00000
   -56.19478     0.00000     0.00000     0.00000     0.00000
   -56.18378     0.00000     0.00000     0.00000     0.00000
   -56.17378     0.00000     0.00000     0.00000     0.00000
   -56.16278     0.00000     0.00000     0.00000     0.00000
   -56.15178     0.00000     0.00000     0.00000     0.00000
   -56.14078     0.00000     0.00000     0.00000     0.00000
   -56.13078     0.00000     0.00000     0.00000     0.00000
   -56.11978     0.00000     0.00000     0.00000     0.00000
   -56.10878     0.00000     0.00000     0.00000     0.00000
   -56.09778     0.00000     0.00000     0.00000     0.00000
   -56.08778     0.00000     0.00000     0.00000     0.00000
   -56.07678     0.00000     0.00000     0.00000     0.00000
   -56.06578     0.00000     0.00000     0.00000     0.00000
   -56.05478     0.00000     0.00000     0.00000     0.00000
   -56.04478     0.00000     0.00000     0.00000     0.00000
   -56.03378     0.00000     0.00000     0.00000     0.00000
   -56.02278     0.00000     0.00000     0.00000     0.00000
   -56.01178     0.00000     0.00000     0.00000     0.00000
   -56.00178     0.00000     0.00000     0.00000     0.00000
   -55.99078     0.00000     0.00000     0.00000     0.00000
   -55.97978     0.00000     0.00000     0.00000     0.00000
   -55.96878     0.00000     0.00000     0.00000     0.00000
   -55.95878     0.00000     0.00000     0.00000     0.00000
   -55.94778     0.00000     0.00000     0.00000     0.00000
   -55.93678     0.00000     0.00000     0.00000     0.00000
   -55.92578     0.00000     0.00000     0.00000     0.00000
   -55.91578     0.00000     0.00000     0.00000     0.00000
   -55.90478     0.00000     0.00000     0.00000     0.00000
   -55.89378     0.00000     0.00000     0.00000     0.00000
   -55.88278     0.00000     0.00000     0.00000     0.00000
   -55.87278     0.00000     0.00000     0.00000     0.00000
   -55.86178     0.00000     0.00000     0.00000     0.00000
   -55.85078     0.00000     0.00000     0.00000     0.00000
   -55.83978     0.00000     0.00000     0.00000     0.00000
   -55.82878     0.00000     0.00000     0.00000     0.00000
   -55.81878     0.00000     0.00000     0.00000     0.00000
   -55.80778     0.00000     0.00000     0.00000     0.00000
   -55.79678     0.00000     0.00000     0.00000     0.00000
   -55.78578     0.00000     0.00000     0.00000     0.00000
   -55.77578     0.00000     0.00000     0.00000     0.00000
   -55.76478     0.00000     0.00000     0.00000     0.00000
   -55.75378     0.00000     0.00000     0.00000     0.00000
   -55.74278     0.00000     0.00000     0.00000     0.00000
   -55.73278     0.00000     0.00000     0.00000     0.00000
   -55.72178     0.00000     0.00000     0.00000     0.00000
   -55.71078     0.00000     0.00000     0.00000     0.00000
   -55.69978     0.00000     0.00000     0.00000     0.00000
   -55.68978     0.00000     0.00000     0.00000     0.00000
   -55.67878     0.00000     0.00000     0.00000     0.00000
   -55.66778     0.00000     0.00000     0.00000     0.00000
   -55.65678     0.00000     0.00000     0.00000     0.00000
   -55.64678     0.00000     0.00000     0.00000     0.00000
   -55.63578     0.00000     0.00000     0.00000     0.00000
   -55.62478     0.00000     0.00000     0.00000     0.00000
   -55.61378     0.00000     0.00000     0.00000     0.00000
   -55.60378     0.00000     0.00000     0.00000     0.00000
   -55.59278     0.00000     0.00000     0.00000     0.00000
   -55.58178     0.00000     0.00000     0.00000     0.00000
   -55.57078     0.00000     0.00000     0.00000     0.00000
   -55.56078     0.00000     0.00000     0.00000     0.00000
   -55.54978     0.00000     0.00000     0.00000     0.00000
   -55.53878     0.00000     0.00000     0.00000     0.00000
   -55.52778     0.00000     0.00000     0.00000     0.00000
   -55.51778     0.00000     0.00000     0.00000     0.00000
   -55.50678     0.00000     0.00000     0.00000     0.00000
   -55.49578     0.00000     0.00000     0.00000     0.00000
   -55.48478     0.00000     0.00000     0.00000     0.00000
   -55.47478     0.00000     0.00000     0.00000     0.00000
   -55.46378     0.00000     0.00000     0.00000     0.00000
   -55.45278     0.00000     0.00000     0.00000     0.00000
   -55.44178     0.00000     0.00000     0.00000     0.00000
   -55.43178     0.00000     0.00000     0.00000     0.00000
   -55.42078     0.00000     0.00000     0.00000     0.00000
   -55.40978     0.00000     0.00000     0.00000     0.00000
   -55.39878     0.00000     0.00000     0.00000     0.00000
   -55.38878     0.00000     0.00000     0.00000     0.00000
   -55.37778     0.00000     0.00000     0.00000     0.00000
   -55.36678     0.00000     0.00000     0.00000     0.00000
   -55.35578     0.00000     0.00000     0.00000     0.00000
   -55.34578     0.00000     0.00000     0.00000     0.00000
   -55.33478     0.00000     0.00000     0.00000     0.00000
   -55.32378     0.00000     0.00000     0.00000     0.00000
   -55.31278     0.00000     0.00000     0.00000     0.00000
   -55.30278     0.00000     0.00000     0.00000     0.00000
   -55.29178     0.00000     0.00000     0.00000     0.00000
   -55.28078     0.00000     0.00000     0.00000     0.00000
   -55.26978     0.00000     0.00000     0.00000     0.00000
   -55.25978     0.00000     0.00000     0.00000     0.00000
   -55.24878     0.00000     0.00000     0.00000     0.00000
   -55.23778     0.00000     0.00000     0.00000     0.00000
   -55.22678     0.00000     0.00000     0.00000     0.00000
   -55.21678     0.00000     0.00000     0.00000     0.00000
   -55.20578     0.00000     0.00000     0.00000     0.00000
   -55.19478     0.00000     0.00000     0.00000     0.00000
   -55.18378     0.00000     0.00000     0.00000     0.00000
   -55.17378     0.00000     0.00000     0.00000     0.00000
   -55.16278     0.00000     0.00000     0.00000     0.00000
   -55.15178     0.00000     0.00000     0.00000     0.00000
   -55.14078     0.00000     0.00000     0.00000     0.00000
   -55.13078     0.00000     0.00000     0.00000     0.00000
   -55.11978     0.00000     0.00000     0.00000     0.00000
   -55.10878     0.00000     0.00000     0.00000     0.00000
   -55.09778     0.00000     0.00000     0.00000     0.00000
   -55.08778     0.00000     0.00000     0.00000     0.00000
   -55.07678     0.00000     0.00000     0.00000     0.00000
   -55.06578     0.00000     0.00000     0.00000     0.00000
   -55.05478     0.00000     0.00000     0.00000     0.00000
   -55.04478     0.00000     0.00000     0.00000     0.00000
   -55.03378     0.00000     0.00000     0.00000     0.00000
   -55.02278     0.00000     0.00000     0.00000     0.00000
   -55.01178     0.00000     0.00000     0.00000     0.00000
   -55.00178     0.00000     0.00000     0.00000     0.00000
   -54.99078     0.00000     0.00000     0.00000     0.00000
   -54.97978     0.00000     0.00000     0.00000     0.00000
   -54.96878     0.00000     0.00000     0.00000     0.00000
   -54.95878     0.00000     0.00000     0.00000     0.00000
   -54.94778     0.00000     0.00000     0.00000     0.00000
   -54.93678     0.00000     0.00000     0.00000     0.00000
   -54.92578     0.00000     0.00000     0.00000     0.00000
   -54.91578     0.00000     0.00000     0.00000     0.00000
   -54.90478     0.00000     0.00000     0.00000     0.00000
   -54.89378     0.00000     0.00000     0.00000     0.00000
   -54.88278     0.00000     0.00000     0.00000     0.00000
   -54.87278     0.00000     0.00000     0.00000     0.00000
   -54.86178     0.00000     0.00000     0.00000     0.00000
   -54.85078     0.00000     0.00000     0.00000     0.00000
   -54.83978     0.00000     0.00000     0.00000     0.00000
   -54.82978     0.00000     0.00000     0.00000     0.00000
   -54.81878     0.00000     0.00000     0.00000     0.00000
   -54.80778     0.00000     0.00000     0.00000     0.00000
   -54.79678     0.00000     0.00000     0.00000     0.00000
   -54.78678     0.00000     0.00000     0.00000     0.00000
   -54.77578     0.00000     0.00000     0.00000     0.00000
   -54.76478     0.00000     0.00000     0.00000     0.00000
   -54.75378     0.00000     0.00000     0.00000     0.00000
   -54.74378     0.00000     0.00000     0.00000     0.00000
   -54.73278     0.00000     0.00000     0.00000     0.00000
   -54.72178     0.00000     0.00000     0.00000     0.00000
   -54.71078     0.00000     0.00000     0.00000     0.00000
   -54.70078     0.00000     0.00000     0.00000     0.00000
   -54.68978     0.00000     0.00000     0.00000     0.00000
   -54.67878     0.00000     0.00000     0.00000     0.00000
   -54.66778     0.00000     0.00000     0.00000     0.00000
   -54.65678     0.00000     0.00000     0.00000     0.00000
   -54.64678     0.00000     0.00000     0.00000     0.00000
   -54.63578     0.00000     0.00000     0.00000     0.00000
   -54.62478     0.00000     0.00000     0.00000     0.00000
   -54.61378     0.00000     0.00000     0.00000     0.00000
   -54.60378     0.00000     0.00000     0.00000     0.00000
   -54.59278     0.00000     0.00000     0.00000     0.00000
   -54.58178     0.00000     0.00000     0.00000     0.00000
   -54.57078     0.00000     0.00000     0.00000     0.00000
   -54.56078     0.00000     0.00000     0.00000     0.00000
   -54.54978     0.00000     0.00000     0.00000     0.00000
   -54.53878     0.00000     0.00000     0.00000     0.00000
   -54.52778     0.00000     0.00000     0.00000     0.00000
   -54.51778     0.00000     0.00000     0.00000     0.00000
   -54.50678     0.00000     0.00000     0.00000     0.00000
   -54.49578     0.00000     0.00000     0.00000     0.00000
   -54.48478     0.00000     0.00000     0.00000     0.00000
   -54.47478     0.00000     0.00000     0.00000     0.00000
   -54.46378     0.00000     0.00000     0.00000     0.00000
   -54.45278     0.00000     0.00000     0.00000     0.00000
   -54.44178     0.00000     0.00000     0.00000     0.00000
   -54.43178     0.00000     0.00000     0.00000     0.00000
   -54.42078     0.00000     0.00000     0.00000     0.00000
   -54.40978     0.00000     0.00000     0.00000     0.00000
   -54.39878     0.00000     0.00000     0.00000     0.00000
   -54.38878     0.00000     0.00000     0.00000     0.00000
   -54.37778     0.00000     0.00000     0.00000     0.00000
   -54.36678     0.00000     0.00000     0.00000     0.00000
   -54.35578     0.00000     0.00000     0.00000     0.00000
   -54.34578     0.00000     0.00000     0.00000     0.00000
   -54.33478     0.00000     0.00000     0.00000     0.00000
   -54.32378     0.00000     0.00000     0.00000     0.00000
   -54.31278     0.00000     0.00000     0.00000     0.00000
   -54.30278     0.00000     0.00000     0.00000     0.00000
   -54.29178     0.00000     0.00000     0.00000     0.00000
   -54.28078     0.00000     0.00000     0.00000     0.00000
   -54.26978     0.00000     0.00000     0.00000     0.00000
   -54.25978     0.00000     0.00000     0.00000     0.00000
   -54.24878     0.00000     0.00000     0.00000     0.00000
   -54.23778     0.00000     0.00000     0.00000     0.00000
   -54.22678     0.00000     0.00000     0.00000     0.00000
   -54.21678     0.00000     0.00000     0.00000     0.00000
   -54.20578     0.00000     0.00000     0.00000     0.00000
   -54.19478     0.00000     0.00000     0.00000     0.00000
   -54.18378     0.00000     0.00000     0.00000     0.00000
   -54.17378     0.00000     0.00000     0.00000     0.00000
   -54.16278     0.00000     0.00000     0.00000     0.00000
   -54.15178     0.00000     0.00000     0.00000     0.00000
   -54.14078     0.00000     0.00000     0.00000     0.00000
   -54.13078     0.00000     0.00000     0.00000     0.00000
   -54.11978     0.00000     0.00000     0.00000     0.00000
   -54.10878     0.00000     0.00000     0.00000     0.00000
   -54.09778     0.00000     0.00000     0.00000     0.00000
   -54.08778     0.00000     0.00000     0.00000     0.00000
   -54.07678     0.00000     0.00000     0.00000     0.00000
   -54.06578     0.00000     0.00000     0.00000     0.00000
   -54.05478     0.00000     0.00000     0.00000     0.00000
   -54.04478     0.00000     0.00000     0.00000     0.00000
   -54.03378     0.00000     0.00000     0.00000     0.00000
   -54.02278     0.00000     0.00000     0.00000     0.00000
   -54.01178     0.00000     0.00000     0.00000     0.00000
   -54.00178     0.00000     0.00000     0.00000     0.00000
   -53.99078     0.00000     0.00000     0.00000     0.00000
   -53.97978     0.00000     0.00000     0.00000     0.00000
   -53.96878     0.00000     0.00000     0.00000     0.00000
   -53.95878     0.00000     0.00000     0.00000     0.00000
   -53.94778     0.00000     0.00000     0.00000     0.00000
   -53.93678     0.00000     0.00000     0.00000     0.00000
   -53.92578     0.00000     0.00000     0.00000     0.00000
   -53.91578     0.00000     0.00000     0.00000     0.00000
   -53.90478     0.00000     0.00000     0.00000     0.00000
   -53.89378     0.00000     0.00000     0.00000     0.00000
   -53.88278     0.00000     0.00000     0.00000     0.00000
   -53.87278     0.00000     0.00000     0.00000     0.00000
   -53.86178     0.00000     0.00000     0.00000     0.00000
   -53.85078     0.00000     0.00000     0.00000     0.00000
   -53.83978     0.00000     0.00000     0.00000     0.00000
   -53.82978     0.00000     0.00000     0.00000     0.00000
   -53.81878     0.00000     0.00000     0.00000     0.00000
   -53.80778     0.00000     0.00000     0.00000     0.00000
   -53.79678     0.00000     0.00000     0.00000     0.00000
   -53.78678     0.00000     0.00000     0.00000     0.00000
   -53.77578     0.00000     0.00000     0.00000     0.00000
   -53.76478     0.00000     0.00000     0.00000     0.00000
   -53.75378     0.00000     0.00000     0.00000     0.00000
   -53.74378     0.00000     0.00000     0.00000     0.00000
   -53.73278     0.00000     0.00000     0.00000     0.00000
   -53.72178     0.00000     0.00000     0.00000     0.00000
   -53.71078     0.00000     0.00000     0.00000     0.00000
   -53.70078     0.00000     0.00000     0.00000     0.00000
   -53.68978     0.00000     0.00000     0.00000     0.00000
   -53.67878     0.00000     0.00000     0.00000     0.00000
   -53.66778     0.00000     0.00000     0.00000     0.00000
   -53.65778     0.00000     0.00000     0.00000     0.00000
   -53.64678     0.00000     0.00000     0.00000     0.00000
   -53.63578     0.00000     0.00000     0.00000     0.00000
   -53.62478     0.00000     0.00000     0.00000     0.00000
   -53.61478     0.00000     0.00000     0.00000     0.00000
   -53.60378     0.00000     0.00000     0.00000     0.00000
   -53.59278     0.00000     0.00000     0.00000     0.00000
   -53.58178     0.00000     0.00000     0.00000     0.00000
   -53.57178     0.00000     0.00000     0.00000     0.00000
   -53.56078     0.00000     0.00000     0.00000     0.00000
   -53.54978     0.00000     0.00000     0.00000     0.00000
   -53.53878     0.00000     0.00000     0.00000     0.00000
   -53.52878     0.00000     0.00000     0.00000     0.00000
   -53.51778     0.00000     0.00000     0.00000     0.00000
   -53.50678     0.00000     0.00000     0.00000     0.00000
   -53.49578     0.00000     0.00000     0.00000     0.00000
   -53.48578     0.00000     0.00000     0.00000     0.00000
   -53.47478     0.00000     0.00000     0.00000     0.00000
   -53.46378     0.00000     0.00000     0.00000     0.00000
   -53.45278     0.00000     0.00000     0.00000     0.00000
   -53.44178     0.00000     0.00000     0.00000     0.00000
   -53.43178     0.00000     0.00000     0.00000     0.00000
   -53.42078     0.00000     0.00000     0.00000     0.00000
   -53.40978     0.00000     0.00000     0.00000     0.00000
   -53.39878     0.00000     0.00000     0.00000     0.00000
   -53.38878     0.00000     0.00000     0.00000     0.00000
   -53.37778     0.00000     0.00000     0.00000     0.00000
   -53.36678     0.00000     0.00000     0.00000     0.00000
   -53.35578     0.00000     0.00000     0.00000     0.00000
   -53.34578     0.00000     0.00000     0.00000     0.00000
   -53.33478     0.00000     0.00000     0.00000     0.00000
   -53.32378     0.00000     0.00000     0.00000     0.00000
   -53.31278     0.00000     0.00000     0.00000     0.00000
   -53.30278     0.00000     0.00000     0.00000     0.00000
   -53.29178     0.00000     0.00000     0.00000     0.00000
   -53.28078     0.00000     0.00000     0.00000     0.00000
   -53.26978     0.00000     0.00000     0.00000     0.00000
   -53.25978     0.00000     0.00000     0.00000     0.00000
   -53.24878     0.00000     0.00000     0.00000     0.00000
   -53.23778     0.00000     0.00000     0.00000     0.00000
   -53.22678     0.00000     0.00000     0.00000     0.00000
   -53.21678     0.00000     0.00000     0.00000     0.00000
   -53.20578     0.00000     0.00000     0.00000     0.00000
   -53.19478     0.00000     0.00000     0.00000     0.00000
   -53.18378     0.00000     0.00000     0.00000     0.00000
   -53.17378     0.00000     0.00000     0.00000     0.00000
   -53.16278     0.00000     0.00000     0.00000     0.00000
   -53.15178     0.00000     0.00000     0.00000     0.00000
   -53.14078     0.00000     0.00000     0.00000     0.00000
   -53.13078     0.00000     0.00000     0.00000     0.00000
   -53.11978     0.00000     0.00000     0.00000     0.00000
   -53.10878     0.00000     0.00000     0.00000     0.00000
   -53.09778     0.00000     0.00000     0.00000     0.00000
   -53.08778     0.00000     0.00000     0.00000     0.00000
   -53.07678     0.00000     0.00000     0.00000     0.00000
   -53.06578     0.00000     0.00000     0.00000     0.00000
   -53.05478     0.00000     0.00000     0.00000     0.00000
   -53.04478     0.00000     0.00000     0.00000     0.00000
   -53.03378     0.00000     0.00000     0.00000     0.00000
   -53.02278     0.00000     0.00000     0.00000     0.00000
   -53.01178     0.00000     0.00000     0.00000     0.00000
   -53.00178     0.00000     0.00000     0.00000     0.00000
   -52.99078     0.00000     0.00000     0.00000     0.00000
   -52.97978     0.00000     0.00000     0.00000     0.00000
   -52.96878     0.00000     0.00000     0.00000     0.00000
   -52.95878     0.00000     0.00000     0.00000     0.00000
   -52.94778     0.00000     0.00000     0.00000     0.00000
   -52.93678     0.00000     0.00000     0.00000     0.00000
   -52.92578     0.00000     0.00000     0.00000     0.00000
   -52.91578     0.00000     0.00000     0.00000     0.00000
   -52.90478     0.00000     0.00000     0.00000     0.00000
   -52.89378     0.00000     0.00000     0.00000     0.00000
   -52.88278     0.00000     0.00000     0.00000     0.00000
   -52.87278     0.00000     0.00000     0.00000     0.00000
   -52.86178     0.00000     0.00000     0.00000     0.00000
   -52.85078     0.00000     0.00000     0.00000     0.00000
   -52.83978     0.00000     0.00000     0.00000     0.00000
   -52.82978     0.00000     0.00000     0.00000     0.00000
   -52.81878     0.00000     0.00000     0.00000     0.00000
   -52.80778     0.00000     0.00000     0.00000     0.00000
   -52.79678     0.00000     0.00000     0.00000     0.00000
   -52.78678     0.00000     0.00000     0.00000     0.00000
   -52.77578     0.00000     0.00000     0.00000     0.00000
   -52.76478     0.00000     0.00000     0.00000     0.00000
   -52.75378     0.00000     0.00000     0.00000     0.00000
   -52.74378     0.00000     0.00000     0.00000     0.00000
   -52.73278     0.00000     0.00000     0.00000     0.00000
   -52.72178     0.00000     0.00000     0.00000     0.00000
   -52.71078     0.00000     0.00000     0.00000     0.00000
   -52.70078     0.00000     0.00000     0.00000     0.00000
   -52.68978     0.00000     0.00000     0.00000     0.00000
   -52.67878     0.00000     0.00000     0.00000     0.00000
   -52.66778     0.00000     0.00000     0.00000     0.00000
   -52.65778     0.00000     0.00000     0.00000     0.00000
   -52.64678     0.00000     0.00000     0.00000     0.00000
   -52.63578     0.00000     0.00000     0.00000     0.00000
   -52.62478     0.00000     0.00000     0.00000     0.00000
   -52.61478     0.00000     0.00000     0.00000     0.00000
   -52.60378     0.00000     0.00000     0.00000     0.00000
   -52.59278     0.00000     0.00000     0.00000     0.00000
   -52.58178     0.00000     0.00000     0.00000     0.00000
   -52.57178     0.00000     0.00000     0.00000     0.00000
   -52.56078     0.00000     0.00000     0.00000     0.00000
   -52.54978     0.00000     0.00000     0.00000     0.00000
   -52.53878     0.00000     0.00000     0.00000     0.00000
   -52.52878     0.00000     0.00000     0.00000     0.00000
   -52.51778     0.00000     0.00000     0.00000     0.00000
   -52.50678     0.00000     0.00000     0.00000     0.00000
   -52.49578     0.00000     0.00000     0.00000     0.00000
   -52.48578     0.00000     0.00000     0.00000     0.00000
   -52.47478     0.00000     0.00000     0.00000     0.00000
   -52.46378     0.00000     0.00000     0.00000     0.00000
   -52.45278     0.00000     0.00000     0.00000     0.00000
   -52.44278     0.00000     0.00000     0.00000     0.00000
   -52.43178     0.00000     0.00000     0.00000     0.00000
   -52.42078     0.00000     0.00000     0.00000     0.00000
   -52.40978     0.00000     0.00000     0.00000     0.00000
   -52.39978     0.00000     0.00000     0.00000     0.00000
   -52.38878     0.00000     0.00000     0.00000     0.00000
   -52.37778     0.00000     0.00000     0.00000     0.00000
   -52.36678     0.00000     0.00000     0.00000     0.00000
   -52.35678     0.00000     0.00000     0.00000     0.00000
   -52.34578     0.00000     0.00000     0.00000     0.00000
   -52.33478     0.00000     0.00000     0.00000     0.00000
   -52.32378     0.00000     0.00000     0.00000     0.00000
   -52.31378     0.00000     0.00000     0.00000     0.00000
   -52.30278     0.00000     0.00000     0.00000     0.00000
   -52.29178     0.00000     0.00000     0.00000     0.00000
   -52.28078     0.00000     0.00000     0.00000     0.00000
   -52.26978     0.00000     0.00000     0.00000     0.00000
   -52.25978     0.00000     0.00000     0.00000     0.00000
   -52.24878     0.00000     0.00000     0.00000     0.00000
   -52.23778     0.00000     0.00000     0.00000     0.00000
   -52.22678     0.00000     0.00000     0.00000     0.00000
   -52.21678     0.00000     0.00000     0.00000     0.00000
   -52.20578     0.00000     0.00000     0.00000     0.00000
   -52.19478     0.00000     0.00000     0.00000     0.00000
   -52.18378     0.00000     0.00000     0.00000     0.00000
   -52.17378     0.00000     0.00000     0.00000     0.00000
   -52.16278     0.00000     0.00000     0.00000     0.00000
   -52.15178     0.00000     0.00000     0.00000     0.00000
   -52.14078     0.00000     0.00000     0.00000     0.00000
   -52.13078     0.00000     0.00000     0.00000     0.00000
   -52.11978     0.00000     0.00000     0.00000     0.00000
   -52.10878     0.00000     0.00000     0.00000     0.00000
   -52.09778     0.00000     0.00000     0.00000     0.00000
   -52.08778     0.00000     0.00000     0.00000     0.00000
   -52.07678     0.00000     0.00000     0.00000     0.00000
   -52.06578     0.00000     0.00000     0.00000     0.00000
   -52.05478     0.00000     0.00000     0.00000     0.00000
   -52.04478     0.00000     0.00000     0.00000     0.00000
   -52.03378     0.00000     0.00000     0.00000     0.00000
   -52.02278     0.00000     0.00000     0.00000     0.00000
   -52.01178     0.00000     0.00000     0.00000     0.00000
   -52.00178     0.00000     0.00000     0.00000     0.00000
   -51.99078     0.00000     0.00000     0.00000     0.00000
   -51.97978     0.00000     0.00000     0.00000     0.00000
   -51.96878     0.00000     0.00000     0.00000     0.00000
   -51.95878     0.00000     0.00000     0.00000     0.00000
   -51.94778     0.00000     0.00000     0.00000     0.00000
   -51.93678     0.00000     0.00000     0.00000     0.00000
   -51.92578     0.00000     0.00000     0.00000     0.00000
   -51.91578     0.00000     0.00000     0.00000     0.00000
   -51.90478     0.00000     0.00000     0.00000     0.00000
   -51.89378     0.00000     0.00000     0.00000     0.00000
   -51.88278     0.00000     0.00000     0.00000     0.00000
   -51.87278     0.00000     0.00000     0.00000     0.00000
   -51.86178     0.00000     0.00000     0.00000     0.00000
   -51.85078     0.00000     0.00000     0.00000     0.00000
   -51.83978     0.00000     0.00000     0.00000     0.00000
   -51.82978     0.00000     0.00000     0.00000     0.00000
   -51.81878     0.00000     0.00000     0.00000     0.00000
   -51.80778     0.00000     0.00000     0.00000     0.00000
   -51.79678     0.00000     0.00000     0.00000     0.00000
   -51.78678     0.00000     0.00000     0.00000     0.00000
   -51.77578     0.00000     0.00000     0.00000     0.00000
   -51.76478     0.00000     0.00000     0.00000     0.00000
   -51.75378     0.00000     0.00000     0.00000     0.00000
   -51.74378     0.00000     0.00000     0.00000     0.00000
   -51.73278     0.00000     0.00000     0.00000     0.00000
   -51.72178     0.00000     0.00000     0.00000     0.00000
   -51.71078     0.00000     0.00000     0.00000     0.00000
   -51.70078     0.00000     0.00000     0.00000     0.00000
   -51.68978     0.00000     0.00000     0.00000     0.00000
   -51.67878     0.00000     0.00000     0.00000     0.00000
   -51.66778     0.00000     0.00000     0.00000     0.00000
   -51.65778     0.00000     0.00000     0.00000     0.00000
   -51.64678     0.00000     0.00000     0.00000     0.00000
   -51.63578     0.00000     0.00000     0.00000     0.00000
   -51.62478     0.00000     0.00000     0.00000     0.00000
   -51.61478     0.00000     0.00000     0.00000     0.00000
   -51.60378     0.00000     0.00000     0.00000     0.00000
   -51.59278     0.00000     0.00000     0.00000     0.00000
   -51.58178     0.00000     0.00000     0.00000     0.00000
   -51.57178     0.00000     0.00000     0.00000     0.00000
   -51.56078     0.00000     0.00000     0.00000     0.00000
   -51.54978     0.00000     0.00000     0.00000     0.00000
   -51.53878     0.00000     0.00000     0.00000     0.00000
   -51.52878     0.00000     0.00000     0.00000     0.00000
   -51.51778     0.00000     0.00000     0.00000     0.00000
   -51.50678     0.00000     0.00000     0.00000     0.00000
   -51.49578     0.00000     0.00000     0.00000     0.00000
   -51.48578     0.00000     0.00000     0.00000     0.00000
   -51.47478     0.00000     0.00000     0.00000     0.00000
   -51.46378     0.00000     0.00000     0.00000     0.00000
   -51.45278     0.00000     0.00000     0.00000     0.00000
   -51.44278     0.00000     0.00000     0.00000     0.00000
   -51.43178     0.00000     0.00000     0.00000     0.00000
   -51.42078     0.00000     0.00000     0.00000     0.00000
   -51.40978     0.00000     0.00000     0.00000     0.00000
   -51.39978     0.00000     0.00000     0.00000     0.00000
   -51.38878     0.00000     0.00000     0.00000     0.00000
   -51.37778     0.00000     0.00000     0.00000     0.00000
   -51.36678     0.00000     0.00000     0.00000     0.00000
   -51.35678     0.00000     0.00000     0.00000     0.00000
   -51.34578     0.00000     0.00000     0.00000     0.00000
   -51.33478     0.00000     0.00000     0.00000     0.00000
   -51.32378     0.00000     0.00000     0.00000     0.00000
   -51.31378     0.00000     0.00000     0.00000     0.00000
   -51.30278     0.00000     0.00000     0.00000     0.00000
   -51.29178     0.00000     0.00000     0.00000     0.00000
   -51.28078     0.00000     0.00000     0.00000     0.00000
   -51.27078     0.00000     0.00000     0.00000     0.00000
   -51.25978     0.00000     0.00000     0.00000     0.00000
   -51.24878     0.00000     0.00000     0.00000     0.00000
   -51.23778     0.00000     0.00000     0.00000     0.00000
   -51.22778     0.00000     0.00000     0.00000     0.00000
   -51.21678     0.00000     0.00000     0.00000     0.00000
   -51.20578     0.00000     0.00000     0.00000     0.00000
   -51.19478     0.00000     0.00000     0.00000     0.00000
   -51.18478     0.00000     0.00000     0.00000     0.00000
   -51.17378     0.00000     0.00000     0.00000     0.00000
   -51.16278     0.00000     0.00000     0.00000     0.00000
   -51.15178     0.00000     0.00000     0.00000     0.00000
   -51.14178     0.00000     0.00000     0.00000     0.00000
   -51.13078     0.00000     0.00000     0.00000     0.00000
   -51.11978     0.00000     0.00000     0.00000     0.00000
