      #Energy        TDOS
     -67.24297       0.00000
     -66.99797       0.00000
     -66.75297       0.00000
     -66.50897       0.00000
     -66.26397       0.00000
     -66.01897       0.00000
     -65.77497       0.00000
     -65.52997       0.00000
     -65.28497       0.00000
     -65.04097       0.00000
     -64.79597      -0.00000
     -64.55097      -0.00000
     -64.30697      -0.00000
     -64.06197      -0.23680
     -63.81697      17.33000
     -63.57297      15.90000
     -63.32797      -0.29350
     -63.08297      -0.00002
     -62.83797       0.00000
     -62.59397       0.00000
     -62.34897       0.00000
     -62.10397       0.00000
     -61.85997       0.00000
     -61.61497       0.00000
     -61.36997       0.00000
     -61.12597       0.00000
     -60.88097       0.00000
     -60.63597       0.00000
     -60.39197       0.00000
     -60.14697       0.00000
     -59.90197       0.00000
     -59.65797       0.00000
     -59.41297       0.00000
     -59.16797       0.00000
     -58.92297       0.00000
     -58.67897       0.00000
     -58.43397       0.00000
     -58.18897       0.00000
     -57.94497       0.00000
     -57.69997       0.00000
     -57.45497       0.00000
     -57.21097       0.00000
     -56.96597       0.00000
     -56.72097       0.00000
     -56.47697       0.00000
     -56.23197       0.00000
     -55.98697       0.00000
     -55.74297       0.00000
     -55.49797       0.00000
     -55.25297      -0.00000
     -55.00897      -0.00000
     -54.76397      -0.00001
     -54.51897      -0.80850
     -54.27397      53.71000
     -54.02997      67.40000
     -53.78497       2.30800
     -53.53997      -0.00457
     -53.29597      -0.00000
     -53.05097       0.00000
     -52.80597       0.00000
     -52.56197       0.00000
     -52.31697       0.00000
     -52.07197       0.00000
     -51.82797       0.00000
     -51.58297       0.00000
     -51.33797       0.00000
     -51.09397       0.00000
     -50.84897       0.00000
     -50.60397       0.00000
     -50.35897       0.00000
     -50.11497       0.00000
     -49.86997       0.00000
     -49.62497       0.00000
     -49.38097       0.00000
     -49.13597      -0.00000
     -48.89097      -0.00000
     -48.64697      -0.00001
     -48.40197      -0.47880
     -48.15697      29.78000
     -47.91297      61.59000
     -47.66797      -0.98880
     -47.42297      -0.00013
     -47.17897       0.00000
     -46.93397       0.00000
     -46.68897       0.00000
     -46.44497       0.00000
     -46.19997       0.00000
     -45.95497       0.00000
     -45.70997       0.00000
     -45.46597       0.00000
     -45.22097       0.00000
     -44.97597       0.00000
     -44.73197       0.00000
     -44.48697       0.00000
     -44.24197       0.00000
     -43.99797       0.00000
     -43.75297       0.00000
     -43.50797       0.00000
     -43.26397       0.00000
     -43.01897       0.00000
     -42.77397       0.00000
     -42.52997       0.00000
     -42.28497       0.00000
     -42.03997       0.00000
     -41.79497       0.00000
     -41.55097       0.00000
     -41.30597       0.00000
     -41.06097       0.00000
     -40.81697       0.00000
     -40.57197       0.00000
     -40.32697       0.00000
     -40.08297       0.00000
     -39.83797       0.00000
     -39.59297       0.00000
     -39.34897       0.00000
     -39.10397       0.00000
     -38.85897       0.00000
     -38.61497      -0.00000
     -38.36997      -0.00000
     -38.12497      -0.00045
     -37.88097      -0.37470
     -37.63597      63.14000
     -37.39097      35.89000
     -37.14597      -0.57250
     -36.90197      -0.00000
     -36.65697       0.00000
     -36.41197       0.00000
     -36.16797       0.00000
     -35.92297       0.00000
     -35.67797       0.00000
     -35.43397       0.00000
     -35.18897       0.00000
     -34.94397      -0.00000
     -34.69997      -0.00000
     -34.45497      -0.00000
     -34.20997      -0.04639
     -33.96597      16.06000
     -33.72097      58.01000
     -33.47597      -0.46370
     -33.23097      -0.00033
     -32.98697       0.00000
     -32.74197       0.00000
     -32.49697       0.00000
     -32.25297       0.00000
     -32.00797       0.00000
     -31.76297      -0.00000
     -31.51897      -0.00000
     -31.27397      -0.00000
     -31.02897      -0.07455
     -30.78497      10.38000
     -30.53997      89.27000
     -30.29497     144.80000
     -30.05097      92.45000
     -29.80597      91.53000
     -29.56097      13.23000
     -29.31697      -0.18280
     -29.07197      -0.00000
     -28.82697       0.00000
     -28.58197       0.00000
     -28.33797       0.00000
     -28.09297       0.00000
     -27.84797       0.00000
     -27.60397      -0.00000
     -27.35897      -0.00000
     -27.11397      -0.00000
     -26.86997      -0.06111
     -26.62497      10.35000
     -26.37997      43.81000
     -26.13597     107.00000
     -25.89097      97.56000
     -25.64597      11.14000
     -25.40197      -0.04510
     -25.15697      -0.00000
     -24.91197       0.00000
     -24.66697       0.00000
     -24.42297       0.00000
     -24.17797       0.00000
     -23.93297       0.00000
     -23.68897       0.00000
     -23.44397       0.00000
     -23.19897       0.00000
     -22.95497       0.00000
     -22.70997       0.00000
     -22.46497       0.00000
     -22.22097       0.00000
     -21.97597       0.00000
     -21.73097       0.00000
     -21.48697       0.00000
     -21.24197       0.00000
     -20.99697       0.00000
     -20.75297       0.00000
     -20.50797       0.00000
     -20.26297       0.00000
     -20.01797       0.00000
     -19.77397       0.00000
     -19.52897       0.00000
     -19.28397       0.00000
     -19.03997       0.00000
