     #Energy       W_all      Mo_all      Ti_all      Pd_all
   -59.42902     0.00000     0.00000     0.00000     0.00000
   -59.41802     0.00000     0.00000     0.00000     0.00000
   -59.40802     0.00000     0.00000     0.00000     0.00000
   -59.39702     0.00000     0.00000     0.00000     0.00000
   -59.38602     0.00000     0.00000     0.00000     0.00000
   -59.37602     0.00000     0.00000     0.00000     0.00000
   -59.36502     0.00000     0.00000     0.00000     0.00000
   -59.35502     0.00000     0.00000     0.00000     0.00000
   -59.34402     0.00000     0.00000     0.00000     0.00000
   -59.33302     0.00000     0.00000     0.00000     0.00000
   -59.32302     0.00000     0.00000     0.00000     0.00000
   -59.31202     0.00000     0.00000     0.00000     0.00000
   -59.30202     0.00000     0.00000     0.00000     0.00000
   -59.29102     0.00000     0.00000     0.00000     0.00000
   -59.28002     0.00000     0.00000     0.00000     0.00000
   -59.27002     0.00000     0.00000     0.00000     0.00000
   -59.25902     0.00000     0.00000     0.00000     0.00000
   -59.24902     0.00000     0.00000     0.00000     0.00000
   -59.23802     0.00000     0.00000     0.00000     0.00000
   -59.22802     0.00000     0.00000     0.00000     0.00000
   -59.21702     0.00000     0.00000     0.00000     0.00000
   -59.20602     0.00000     0.00000     0.00000     0.00000
   -59.19602     0.00000     0.00000     0.00000     0.00000
   -59.18502     0.00000     0.00000     0.00000     0.00000
   -59.17502     0.00000     0.00000     0.00000     0.00000
   -59.16402     0.00000     0.00000     0.00000     0.00000
   -59.15302     0.00000     0.00000     0.00000     0.00000
   -59.14302     0.00000     0.00000     0.00000     0.00000
   -59.13202     0.00000     0.00000     0.00000     0.00000
   -59.12202     0.00000     0.00000     0.00000     0.00000
   -59.11102     0.00000     0.00000     0.00000     0.00000
   -59.10002     0.00000     0.00000     0.00000     0.00000
   -59.09002     0.00000     0.00000     0.00000     0.00000
   -59.07902     0.00000     0.00000     0.00000     0.00000
   -59.06902     0.00000     0.00000     0.00000     0.00000
   -59.05802     0.00000     0.00000     0.00000     0.00000
   -59.04702     0.00000     0.00000     0.00000     0.00000
   -59.03702     0.00000     0.00000     0.00000     0.00000
   -59.02602     0.00000     0.00000     0.00000     0.00000
   -59.01602     0.00000     0.00000     0.00000     0.00000
   -59.00502     0.00000     0.00000     0.00000     0.00000
   -58.99402     0.00000     0.00000     0.00000     0.00000
   -58.98402     0.00000     0.00000     0.00000     0.00000
   -58.97302     0.00000     0.00000     0.00000     0.00000
   -58.96302     0.00000     0.00000     0.00000     0.00000
   -58.95202     0.00000     0.00000     0.00000     0.00000
   -58.94102     0.00000     0.00000     0.00000     0.00000
   -58.93102     0.00000     0.00000     0.00000     0.00000
   -58.92002     0.00000     0.00000     0.00000     0.00000
   -58.91002     0.00000     0.00000     0.00000     0.00000
   -58.89902     0.00000     0.00000     0.00000     0.00000
   -58.88802     0.00000     0.00000     0.00000     0.00000
   -58.87802     0.00000     0.00000     0.00000     0.00000
   -58.86702     0.00000     0.00000     0.00000     0.00000
   -58.85702     0.00000     0.00000     0.00000     0.00000
   -58.84602     0.00000     0.00000     0.00000     0.00000
   -58.83602     0.00000     0.00000     0.00000     0.00000
   -58.82502     0.00000     0.00000     0.00000     0.00000
   -58.81402     0.00000     0.00000     0.00000     0.00000
   -58.80402     0.00000     0.00000     0.00000     0.00000
   -58.79302     0.00000     0.00000     0.00000     0.00000
   -58.78302     0.00000     0.00000     0.00000     0.00000
   -58.77202     0.00000     0.00000     0.00000     0.00000
   -58.76102     0.00000     0.00000     0.00000     0.00000
   -58.75102     0.00000     0.00000     0.00000     0.00000
   -58.74002     0.00000     0.00000     0.00000     0.00000
   -58.73002     0.00000     0.00000     0.00000     0.00000
   -58.71902     0.00000     0.00000     0.00000     0.00000
   -58.70802     0.00000     0.00000     0.00000     0.00000
   -58.69802     0.00000     0.00000     0.00000     0.00000
   -58.68702     0.00000     0.00000     0.00000     0.00000
   -58.67702     0.00000     0.00000     0.00000     0.00000
   -58.66602     0.00000     0.00000     0.00000     0.00000
   -58.65502     0.00000     0.00000     0.00000     0.00000
   -58.64502     0.00000     0.00000     0.00000     0.00000
   -58.63402     0.00000     0.00000     0.00000     0.00000
   -58.62402     0.00000     0.00000     0.00000     0.00000
   -58.61302     0.00000     0.00000     0.00000     0.00000
   -58.60202     0.00000     0.00000     0.00000     0.00000
   -58.59202     0.00000     0.00000     0.00000     0.00000
   -58.58102     0.00000     0.00000     0.00000     0.00000
   -58.57102     0.00000     0.00000     0.00000     0.00000
   -58.56002     0.00000     0.00000     0.00000     0.00000
   -58.54902     0.00000     0.00000     0.00000     0.00000
   -58.53902     0.00000     0.00000     0.00000     0.00000
   -58.52802     0.00000     0.00000     0.00000     0.00000
   -58.51802     0.00000     0.00000     0.00000     0.00000
   -58.50702     0.00000     0.00000     0.00000     0.00000
   -58.49602     0.00000     0.00000     0.00000     0.00000
   -58.48602     0.00000     0.00000     0.00000     0.00000
   -58.47502     0.00000     0.00000     0.00000     0.00000
   -58.46502     0.00000     0.00000     0.00000     0.00000
   -58.45402     0.00000     0.00000     0.00000     0.00000
   -58.44402     0.00000     0.00000     0.00000     0.00000
   -58.43302     0.00000     0.00000     0.00000     0.00000
   -58.42202     0.00000     0.00000     0.00000     0.00000
   -58.41202     0.00000     0.00000     0.00000     0.00000
   -58.40102     0.00000     0.00000     0.00000     0.00000
   -58.39102     0.00000     0.00000     0.00000     0.00000
   -58.38002     0.00000     0.00000     0.00000     0.00000
   -58.36902     0.00000     0.00000     0.00000     0.00000
   -58.35902     0.00000     0.00000     0.00000     0.00000
   -58.34802     0.00000     0.00000     0.00000     0.00000
   -58.33802     0.00000     0.00000     0.00000     0.00000
   -58.32702     0.00000     0.00000     0.00000     0.00000
   -58.31602     0.00000     0.00000     0.00000     0.00000
   -58.30602     0.00000     0.00000     0.00000     0.00000
   -58.29502     0.00000     0.00000     0.00000     0.00000
   -58.28502     0.00000     0.00000     0.00000     0.00000
   -58.27402     0.00000     0.00000     0.00000     0.00000
   -58.26302     0.00000     0.00000     0.00000     0.00000
   -58.25302     0.00000     0.00000     0.00000     0.00000
   -58.24202     0.00000     0.00000     0.00000     0.00000
   -58.23202     0.00000     0.00000     0.00000     0.00000
   -58.22102     0.00000     0.00000     0.00000     0.00000
   -58.21002     0.00000     0.00000     0.00000     0.00000
   -58.20002     0.00000     0.00000     0.00000     0.00000
   -58.18902     0.00000     0.00000     0.00000     0.00000
   -58.17902     0.00000     0.00000     0.00000     0.00000
   -58.16802     0.00000     0.00000     0.00000     0.00000
   -58.15702     0.00000     0.00000     0.00000     0.00000
   -58.14702     0.00000     0.00000     0.00000     0.00000
   -58.13602     0.00000     0.00000     0.00000     0.00000
   -58.12602     0.00000     0.00000     0.00000     0.00000
   -58.11502     0.00000     0.00000     0.00000     0.00000
   -58.10402     0.00000     0.00000     0.00000     0.00000
   -58.09402     0.00000     0.00000     0.00000     0.00000
   -58.08302     0.00000     0.00000     0.00000     0.00000
   -58.07302     0.00000     0.00000     0.00000     0.00000
   -58.06202     0.00000     0.00000     0.00000     0.00000
   -58.05202     0.00000     0.00000     0.00000     0.00000
   -58.04102     0.00000     0.00000     0.00000     0.00000
   -58.03002     0.00000     0.00000     0.00000     0.00000
   -58.02002     0.00000     0.00000     0.00000     0.00000
   -58.00902     0.00000     0.00000     0.00000     0.00000
   -57.99902     0.00000     0.00000     0.00000     0.00000
   -57.98802     0.00000     0.00000     0.00000     0.00000
   -57.97702     0.00000     0.00000     0.00000     0.00000
   -57.96702     0.00000     0.00000     0.00000     0.00000
   -57.95602     0.00000     0.00000     0.00000     0.00000
   -57.94602     0.00000     0.00000     0.00000     0.00000
   -57.93502     0.00000     0.00000     0.00000     0.00000
   -57.92402     0.00000     0.00000     0.00000     0.00000
   -57.91402     0.00000     0.00000     0.00000     0.00000
   -57.90302     0.00000     0.00000     0.00000     0.00000
   -57.89302     0.00000     0.00000     0.00000     0.00000
   -57.88202     0.00000     0.00000     0.00000     0.00000
   -57.87102     0.00000     0.00000     0.00000     0.00000
   -57.86102     0.00000     0.00000     0.00000     0.00000
   -57.85002     0.00000     0.00000     0.00000     0.00000
   -57.84002     0.00000     0.00000     0.00000     0.00000
   -57.82902     0.00000     0.00000     0.00000     0.00000
   -57.81802     0.00000     0.00000     0.00000     0.00000
   -57.80802     0.00000     0.00000     0.00000     0.00000
   -57.79702     0.00000     0.00000     0.00000     0.00000
   -57.78702     0.00000     0.00000     0.00000     0.00000
   -57.77602     0.00000     0.00000     0.00000     0.00000
   -57.76502     0.00000     0.00000     0.00000     0.00000
   -57.75502     0.00000     0.00000     0.00000     0.00000
   -57.74402     0.00000     0.00000     0.00000     0.00000
   -57.73402     0.00000     0.00000     0.00000     0.00000
   -57.72302     0.00000     0.00000     0.00000     0.00000
   -57.71202     0.00000     0.00000     0.00000     0.00000
   -57.70202     0.00000     0.00000     0.00000     0.00000
   -57.69102     0.00000     0.00000     0.00000     0.00000
   -57.68102     0.00000     0.00000     0.00000     0.00000
   -57.67002     0.00000     0.00000     0.00000     0.00000
   -57.66002     0.00000     0.00000     0.00000     0.00000
   -57.64902     0.00000     0.00000     0.00000     0.00000
   -57.63802     0.00000     0.00000     0.00000     0.00000
   -57.62802     0.00000     0.00000     0.00000     0.00000
   -57.61702     0.00000     0.00000     0.00000     0.00000
   -57.60702     0.00000     0.00000     0.00000     0.00000
   -57.59602     0.00000     0.00000     0.00000     0.00000
   -57.58502     0.00000     0.00000     0.00000     0.00000
   -57.57502     0.00000     0.00000     0.00000     0.00000
   -57.56402     0.00000     0.00000     0.00000     0.00000
   -57.55402     0.00000     0.00000     0.00000     0.00000
   -57.54302     0.00000     0.00000     0.00000     0.00000
   -57.53202     0.00000     0.00000     0.00000     0.00000
   -57.52202     0.00000     0.00000     0.00000     0.00000
   -57.51102     0.00000     0.00000     0.00000     0.00000
   -57.50102     0.00000     0.00000     0.00000     0.00000
   -57.49002     0.00000     0.00000     0.00000     0.00000
   -57.47902     0.00000     0.00000     0.00000     0.00000
   -57.46902     0.00000     0.00000     0.00000     0.00000
   -57.45802     0.00000     0.00000     0.00000     0.00000
   -57.44802     0.00000     0.00000     0.00000     0.00000
   -57.43702     0.00000     0.00000     0.00000     0.00000
   -57.42602     0.00000     0.00000     0.00000     0.00000
   -57.41602     0.00000     0.00000     0.00000     0.00000
   -57.40502     0.00000     0.00000     0.00000     0.00000
   -57.39502     0.00000     0.00000     0.00000     0.00000
   -57.38402     0.00000     0.00000     0.00000     0.00000
   -57.37302     0.00000     0.00000     0.00000     0.00000
   -57.36302     0.00000     0.00000     0.00000     0.00000
   -57.35202     0.00000     0.00000     0.00000     0.00000
   -57.34202     0.00000     0.00000     0.00000     0.00000
   -57.33102     0.00000     0.00000     0.00000     0.00000
   -57.32002     0.00000     0.00000     0.00000     0.00000
   -57.31002     0.00000     0.00000     0.00000     0.00000
   -57.29902     0.00000     0.00000     0.00000     0.00000
   -57.28902     0.00000     0.00000     0.00000     0.00000
   -57.27802     0.00000     0.00000     0.00000     0.00000
   -57.26802     0.00000     0.00000     0.00000     0.00000
   -57.25702     0.00000     0.00000     0.00000     0.00000
   -57.24602     0.00000     0.00000     0.00000     0.00000
   -57.23602     0.00000     0.00000     0.00000     0.00000
   -57.22502     0.00000     0.00000     0.00000     0.00000
   -57.21502     0.00000     0.00000     0.00000     0.00000
   -57.20402     0.00000     0.00000     0.00000     0.00000
   -57.19302     0.00000     0.00000     0.00000     0.00000
   -57.18302     0.00000     0.00000     0.00000     0.00000
   -57.17202     0.00000     0.00000     0.00000     0.00000
   -57.16202     0.00000     0.00000     0.00000     0.00000
   -57.15102     0.00000     0.00000     0.00000     0.00000
   -57.14002     0.00000     0.00000     0.00000     0.00000
   -57.13002     0.00000     0.00000     0.00000     0.00000
   -57.11902     0.00000     0.00000     0.00000     0.00000
   -57.10902     0.00000     0.00000     0.00000     0.00000
   -57.09802     0.00000     0.00000     0.00000     0.00000
   -57.08702     0.00000     0.00000     0.00000     0.00000
   -57.07702     0.00000     0.00000     0.00000     0.00000
   -57.06602     0.00000     0.00000     0.00000     0.00000
   -57.05602     0.00000     0.00000     0.00000     0.00000
   -57.04502     0.00000     0.00000     0.00000     0.00000
   -57.03402     0.00000     0.00000     0.00000     0.00000
   -57.02402     0.00000     0.00000     0.00000     0.00000
   -57.01302     0.00000     0.00000     0.00000     0.00000
   -57.00302     0.00000     0.00000     0.00000     0.00000
   -56.99202     0.00000     0.00000     0.00000     0.00000
   -56.98102     0.00000     0.00000     0.00000     0.00000
   -56.97102     0.00000     0.00000     0.00000     0.00000
   -56.96002     0.00000     0.00000     0.00000     0.00000
   -56.95002     0.00000     0.00000     0.00000     0.00000
   -56.93902     0.00000     0.00000     0.00000     0.00000
   -56.92802     0.00000     0.00000     0.00000     0.00000
   -56.91802     0.00000     0.00000     0.00000     0.00000
   -56.90702     0.00000     0.00000     0.00000     0.00000
   -56.89702     0.00000     0.00000     0.00000     0.00000
   -56.88602     0.00000     0.00000     0.00000     0.00000
   -56.87602     0.00000     0.00000     0.00000     0.00000
   -56.86502     0.00000     0.00000     0.00000     0.00000
   -56.85402     0.00000     0.00000     0.00000     0.00000
   -56.84402     0.00000     0.00000     0.00000     0.00000
   -56.83302     0.00000     0.00000     0.00000     0.00000
   -56.82302     0.00000     0.00000     0.00000     0.00000
   -56.81202     0.00000     0.00000     0.00000     0.00000
   -56.80102     0.00000     0.00000     0.00000     0.00000
   -56.79102     0.00000     0.00000     0.00000     0.00000
   -56.78002     0.00000     0.00000     0.00000     0.00000
   -56.77002     0.00000     0.00000     0.00000     0.00000
   -56.75902     0.00000     0.00000     0.00000     0.00000
   -56.74802     0.00000     0.00000     0.00000     0.00000
   -56.73802     0.00000     0.00000     0.00000     0.00000
   -56.72702     0.00000     0.00000     0.00000     0.00000
   -56.71702     0.00000     0.00000     0.00000     0.00000
   -56.70602     0.00000     0.00000     0.00000     0.00000
   -56.69502     0.00000     0.00000     0.00000     0.00000
   -56.68502     0.00000     0.00000     0.00000     0.00000
   -56.67402     0.00000     0.00000     0.00000     0.00000
   -56.66402     0.00000     0.00000     0.00000     0.00000
   -56.65302     0.00000     0.00000     0.00000     0.00000
   -56.64202     0.00000     0.00000     0.00000     0.00000
   -56.63202     0.00000     0.00000     0.00000     0.00000
   -56.62102     0.00000     0.00000     0.00000     0.00000
   -56.61102     0.00893     0.04510   187.70268     0.00586
   -56.60002     0.00000     0.00000     0.00000     0.00000
   -56.58902     0.00000     0.00000     0.00000     0.00000
   -56.57902     0.00000     0.00000     0.00000     0.00000
   -56.56802     0.00000     0.00000     0.00000     0.00000
   -56.55802     0.00000     0.00000     0.00000     0.00000
   -56.54702     0.00000     0.00000     0.00000     0.00000
   -56.53602     0.00000     0.00000     0.00000     0.00000
   -56.52602     0.00000     0.00000     0.00000     0.00000
   -56.51502     0.00924     0.04441   187.70914     0.00610
   -56.50502     0.00000     0.00000     0.00000     0.00000
   -56.49402     0.01019     0.04426   187.66217     0.00375
   -56.48402     0.01697     0.02328   187.75431     0.00552
   -56.47302     0.00000     0.00000     0.00000     0.00000
   -56.46202     0.00874     0.03312   187.86518     0.00276
   -56.45202     0.00000     0.00000     0.00000     0.00000
   -56.44102     0.00000     0.00000     0.00000     0.00000
   -56.43102     0.00000     0.00000     0.00000     0.00000
   -56.42002     0.01371     0.02135   187.74155     0.00022
   -56.40902     0.00000     0.00000     0.00000     0.00000
   -56.39902     0.00000     0.00000     0.00000     0.00000
   -56.38802     0.00000     0.00000     0.00000     0.00000
   -56.37802     0.00000     0.00000     0.00000     0.00000
   -56.36702     0.02025     0.01592   187.73899     0.00013
   -56.35602     0.00000     0.00000     0.00000     0.00000
   -56.34602     0.00000     0.00000     0.00000     0.00000
   -56.33502     0.00000     0.00000     0.00000     0.00000
   -56.32502     0.01173     0.02149   187.71362     0.00027
   -56.31402     0.00000     0.00000     0.00000     0.00000
   -56.30302     0.00000     0.00000     0.00000     0.00000
   -56.29302     0.00000     0.00000     0.00000     0.00000
   -56.28202     0.00000     0.00000     0.00000     0.00000
   -56.27202     0.00000     0.00000     0.00000     0.00000
   -56.26102     0.01915     0.02054   187.82992     0.00003
   -56.25002     0.00000     0.00000     0.00000     0.00000
   -56.24002     0.00000     0.00000     0.00000     0.00000
   -56.22902     0.00000     0.00000     0.00000     0.00000
   -56.21902     0.00000     0.00000     0.00000     0.00000
   -56.20802     0.00000     0.00000     0.00000     0.00000
   -56.19702     0.00000     0.00000     0.00000     0.00000
   -56.18702     0.00000     0.00000     0.00000     0.00000
   -56.17602     0.00000     0.00000     0.00000     0.00000
   -56.16602     0.00000     0.00000     0.00000     0.00000
   -56.15502     0.00000     0.00000     0.00000     0.00000
   -56.14502     0.00000     0.00000     0.00000     0.00000
   -56.13402     0.00000     0.00000     0.00000     0.00000
   -56.12302     0.00000     0.00000     0.00000     0.00000
   -56.11302     0.00000     0.00000     0.00000     0.00000
   -56.10202     0.00000     0.00000     0.00000     0.00000
   -56.09202     0.00000     0.00000     0.00000     0.00000
   -56.08102     0.00000     0.00000     0.00000     0.00000
   -56.07002     0.00000     0.00000     0.00000     0.00000
   -56.06002     0.00000     0.00000     0.00000     0.00000
   -56.04902     0.00000     0.00000     0.00000     0.00000
   -56.03902     0.00000     0.00000     0.00000     0.00000
   -56.02802     0.00000     0.00000     0.00000     0.00000
   -56.01702     0.00000     0.00000     0.00000     0.00000
   -56.00702     0.00000     0.00000     0.00000     0.00000
   -55.99602     0.00000     0.00000     0.00000     0.00000
   -55.98602     0.00000     0.00000     0.00000     0.00000
   -55.97502     0.00000     0.00000     0.00000     0.00000
   -55.96402     0.00000     0.00000     0.00000     0.00000
   -55.95402     0.00000     0.00000     0.00000     0.00000
   -55.94302     0.00000     0.00000     0.00000     0.00000
   -55.93302     0.00000     0.00000     0.00000     0.00000
   -55.92202     0.00000     0.00000     0.00000     0.00000
   -55.91102     0.00000     0.00000     0.00000     0.00000
   -55.90102     0.00000     0.00000     0.00000     0.00000
   -55.89002     0.00000     0.00000     0.00000     0.00000
   -55.88002     0.00000     0.00000     0.00000     0.00000
   -55.86902     0.00000     0.00000     0.00000     0.00000
   -55.85802     0.00000     0.00000     0.00000     0.00000
   -55.84802     0.00000     0.00000     0.00000     0.00000
   -55.83702     0.00000     0.00000     0.00000     0.00000
   -55.82702     0.00000     0.00000     0.00000     0.00000
   -55.81602     0.00000     0.00000     0.00000     0.00000
   -55.80502     0.00000     0.00000     0.00000     0.00000
   -55.79502     0.00000     0.00000     0.00000     0.00000
   -55.78402     0.00000     0.00000     0.00000     0.00000
   -55.77402     0.00000     0.00000     0.00000     0.00000
   -55.76302     0.00000     0.00000     0.00000     0.00000
   -55.75302     0.00000     0.00000     0.00000     0.00000
   -55.74202     0.00000     0.00000     0.00000     0.00000
   -55.73102     0.00000     0.00000     0.00000     0.00000
   -55.72102     0.00000     0.00000     0.00000     0.00000
   -55.71002     0.00000     0.00000     0.00000     0.00000
   -55.70002     0.00000     0.00000     0.00000     0.00000
   -55.68902     0.00000     0.00000     0.00000     0.00000
   -55.67802     0.00000     0.00000     0.00000     0.00000
   -55.66802     0.00000     0.00000     0.00000     0.00000
   -55.65702     0.00000     0.00000     0.00000     0.00000
   -55.64702     0.00000     0.00000     0.00000     0.00000
   -55.63602     0.00000     0.00000     0.00000     0.00000
   -55.62502     0.00000     0.00000     0.00000     0.00000
   -55.61502     0.00000     0.00000     0.00000     0.00000
   -55.60402     0.00000     0.00000     0.00000     0.00000
   -55.59402     0.00000     0.00000     0.00000     0.00000
   -55.58302     0.00000     0.00000     0.00000     0.00000
   -55.57202     0.00000     0.00000     0.00000     0.00000
   -55.56202     0.00000     0.00000     0.00000     0.00000
   -55.55102     0.00000     0.00000     0.00000     0.00000
   -55.54102     0.00000     0.00000     0.00000     0.00000
   -55.53002     0.00000     0.00000     0.00000     0.00000
   -55.51902     0.00000     0.00000     0.00000     0.00000
   -55.50902     0.00000     0.00000     0.00000     0.00000
   -55.49802     0.00000     0.00000     0.00000     0.00000
   -55.48802     0.00000     0.00000     0.00000     0.00000
   -55.47702     0.00000     0.00000     0.00000     0.00000
   -55.46602     0.00000     0.00000     0.00000     0.00000
   -55.45602     0.00000     0.00000     0.00000     0.00000
   -55.44502     0.00000     0.00000     0.00000     0.00000
   -55.43502     0.00000     0.00000     0.00000     0.00000
   -55.42402     0.00000     0.00000     0.00000     0.00000
   -55.41302     0.00000     0.00000     0.00000     0.00000
   -55.40302     0.00000     0.00000     0.00000     0.00000
   -55.39202     0.00000     0.00000     0.00000     0.00000
   -55.38202     0.00000     0.00000     0.00000     0.00000
   -55.37102     0.00000     0.00000     0.00000     0.00000
   -55.36102     0.00000     0.00000     0.00000     0.00000
   -55.35002     0.00000     0.00000     0.00000     0.00000
   -55.33902     0.00000     0.00000     0.00000     0.00000
   -55.32902     0.00000     0.00000     0.00000     0.00000
   -55.31802     0.00000     0.00000     0.00000     0.00000
   -55.30802     0.00000     0.00000     0.00000     0.00000
   -55.29702     0.00000     0.00000     0.00000     0.00000
   -55.28602     0.00000     0.00000     0.00000     0.00000
   -55.27602     0.00000     0.00000     0.00000     0.00000
   -55.26502     0.00000     0.00000     0.00000     0.00000
   -55.25502     0.00000     0.00000     0.00000     0.00000
   -55.24402     0.00000     0.00000     0.00000     0.00000
   -55.23302     0.00000     0.00000     0.00000     0.00000
   -55.22302     0.00000     0.00000     0.00000     0.00000
   -55.21202     0.00000     0.00000     0.00000     0.00000
   -55.20202     0.00000     0.00000     0.00000     0.00000
   -55.19102     0.00000     0.00000     0.00000     0.00000
   -55.18002     0.00000     0.00000     0.00000     0.00000
   -55.17002     0.00000     0.00000     0.00000     0.00000
   -55.15902     0.00000     0.00000     0.00000     0.00000
   -55.14902     0.00000     0.00000     0.00000     0.00000
   -55.13802     0.00000     0.00000     0.00000     0.00000
   -55.12702     0.00000     0.00000     0.00000     0.00000
   -55.11702     0.00000     0.00000     0.00000     0.00000
   -55.10602     0.00000     0.00000     0.00000     0.00000
   -55.09602     0.00000     0.00000     0.00000     0.00000
   -55.08502     0.00000     0.00000     0.00000     0.00000
   -55.07402     0.00000     0.00000     0.00000     0.00000
   -55.06402     0.00000     0.00000     0.00000     0.00000
   -55.05302     0.00000     0.00000     0.00000     0.00000
   -55.04302     0.00000     0.00000     0.00000     0.00000
   -55.03202     0.00000     0.00000     0.00000     0.00000
   -55.02102     0.00000     0.00000     0.00000     0.00000
   -55.01102     0.00000     0.00000     0.00000     0.00000
   -55.00002     0.00000     0.00000     0.00000     0.00000
   -54.99002     0.00000     0.00000     0.00000     0.00000
   -54.97902     0.00000     0.00000     0.00000     0.00000
   -54.96902     0.00000     0.00000     0.00000     0.00000
   -54.95802     0.00000     0.00000     0.00000     0.00000
   -54.94702     0.00000     0.00000     0.00000     0.00000
   -54.93702     0.00000     0.00000     0.00000     0.00000
   -54.92602     0.00000     0.00000     0.00000     0.00000
   -54.91602     0.00000     0.00000     0.00000     0.00000
   -54.90502     0.00000     0.00000     0.00000     0.00000
   -54.89402     0.00000     0.00000     0.00000     0.00000
   -54.88402     0.00000     0.00000     0.00000     0.00000
   -54.87302     0.00000     0.00000     0.00000     0.00000
   -54.86302     0.00000     0.00000     0.00000     0.00000
   -54.85202     0.00000     0.00000     0.00000     0.00000
   -54.84102     0.00000     0.00000     0.00000     0.00000
   -54.83102     0.00000     0.00000     0.00000     0.00000
   -54.82002     0.00000     0.00000     0.00000     0.00000
   -54.81002     0.00000     0.00000     0.00000     0.00000
   -54.79902     0.00000     0.00000     0.00000     0.00000
   -54.78802     0.00000     0.00000     0.00000     0.00000
   -54.77802     0.00000     0.00000     0.00000     0.00000
   -54.76702     0.00000     0.00000     0.00000     0.00000
   -54.75702     0.00000     0.00000     0.00000     0.00000
   -54.74602     0.00000     0.00000     0.00000     0.00000
   -54.73502     0.00000     0.00000     0.00000     0.00000
   -54.72502     0.00000     0.00000     0.00000     0.00000
   -54.71402     0.00000     0.00000     0.00000     0.00000
   -54.70402     0.00000     0.00000     0.00000     0.00000
   -54.69302     0.00000     0.00000     0.00000     0.00000
   -54.68202     0.00000     0.00000     0.00000     0.00000
   -54.67202     0.00000     0.00000     0.00000     0.00000
   -54.66102     0.00000     0.00000     0.00000     0.00000
   -54.65102     0.00000     0.00000     0.00000     0.00000
   -54.64002     0.00000     0.00000     0.00000     0.00000
   -54.62902     0.00000     0.00000     0.00000     0.00000
   -54.61902     0.00000     0.00000     0.00000     0.00000
   -54.60802     0.00000     0.00000     0.00000     0.00000
   -54.59802     0.00000     0.00000     0.00000     0.00000
   -54.58702     0.00000     0.00000     0.00000     0.00000
   -54.57702     0.00000     0.00000     0.00000     0.00000
   -54.56602     0.00000     0.00000     0.00000     0.00000
   -54.55502     0.00000     0.00000     0.00000     0.00000
   -54.54502     0.00000     0.00000     0.00000     0.00000
   -54.53402     0.00000     0.00000     0.00000     0.00000
   -54.52402     0.00000     0.00000     0.00000     0.00000
   -54.51302     0.00000     0.00000     0.00000     0.00000
   -54.50202     0.00000     0.00000     0.00000     0.00000
   -54.49202     0.00000     0.00000     0.00000     0.00000
   -54.48102     0.00000     0.00000     0.00000     0.00000
   -54.47102     0.00000     0.00000     0.00000     0.00000
   -54.46002     0.00000     0.00000     0.00000     0.00000
   -54.44902     0.00000     0.00000     0.00000     0.00000
   -54.43902     0.00000     0.00000     0.00000     0.00000
   -54.42802     0.00000     0.00000     0.00000     0.00000
   -54.41802     0.00000     0.00000     0.00000     0.00000
   -54.40702     0.00000     0.00000     0.00000     0.00000
   -54.39602     0.00000     0.00000     0.00000     0.00000
   -54.38602     0.00000     0.00000     0.00000     0.00000
   -54.37502     0.00000     0.00000     0.00000     0.00000
   -54.36502     0.00000     0.00000     0.00000     0.00000
   -54.35402     0.00000     0.00000     0.00000     0.00000
   -54.34302     0.00000     0.00000     0.00000     0.00000
   -54.33302     0.00000     0.00000     0.00000     0.00000
   -54.32202     0.00000     0.00000     0.00000     0.00000
   -54.31202     0.00000     0.00000     0.00000     0.00000
   -54.30102     0.00000     0.00000     0.00000     0.00000
   -54.29002     0.00000     0.00000     0.00000     0.00000
   -54.28002     0.00000     0.00000     0.00000     0.00000
   -54.26902     0.00000     0.00000     0.00000     0.00000
   -54.25902     0.00000     0.00000     0.00000     0.00000
   -54.24802     0.00000     0.00000     0.00000     0.00000
   -54.23702     0.00000     0.00000     0.00000     0.00000
   -54.22702     0.00000     0.00000     0.00000     0.00000
   -54.21602     0.00000     0.00000     0.00000     0.00000
   -54.20602     0.00000     0.00000     0.00000     0.00000
   -54.19502     0.00000     0.00000     0.00000     0.00000
   -54.18502     0.00000     0.00000     0.00000     0.00000
   -54.17402     0.00000     0.00000     0.00000     0.00000
   -54.16302     0.00000     0.00000     0.00000     0.00000
   -54.15302     0.00000     0.00000     0.00000     0.00000
   -54.14202     0.00000     0.00000     0.00000     0.00000
   -54.13202     0.00000     0.00000     0.00000     0.00000
   -54.12102     0.00000     0.00000     0.00000     0.00000
   -54.11002     0.00000     0.00000     0.00000     0.00000
   -54.10002     0.00000     0.00000     0.00000     0.00000
   -54.08902     0.00000     0.00000     0.00000     0.00000
   -54.07902     0.00000     0.00000     0.00000     0.00000
   -54.06802     0.00000     0.00000     0.00000     0.00000
   -54.05702     0.00000     0.00000     0.00000     0.00000
   -54.04702     0.00000     0.00000     0.00000     0.00000
   -54.03602     0.00000     0.00000     0.00000     0.00000
   -54.02602     0.00000     0.00000     0.00000     0.00000
   -54.01502     0.00000     0.00000     0.00000     0.00000
   -54.00402     0.00000     0.00000     0.00000     0.00000
   -53.99402     0.00000     0.00000     0.00000     0.00000
   -53.98302     0.00000     0.00000     0.00000     0.00000
   -53.97302     0.00000     0.00000     0.00000     0.00000
   -53.96202     0.00000     0.00000     0.00000     0.00000
