      #Energy        TDOS
     -67.18353       0.00000
     -66.94053       0.00000
     -66.69753       0.00000
     -66.45353       0.00000
     -66.21053       0.00000
     -65.96753       0.00000
     -65.72453       0.00000
     -65.48153       0.00000
     -65.23853       0.00000
     -64.99553       0.00000
     -64.75253      -0.00000
     -64.50853      -0.00000
     -64.26553      -0.00000
     -64.02253      -0.57290
     -63.77953      43.80000
     -63.53653      27.20000
     -63.29353       3.61200
     -63.05053      -0.00987
     -62.80653      -0.00000
     -62.56353       0.00000
     -62.32053       0.00000
     -62.07753       0.00000
     -61.83453       0.00000
     -61.59153       0.00000
     -61.34853       0.00000
     -61.10553      -0.00000
     -60.86153      -0.00000
     -60.61853      -0.00013
     -60.37553      -0.76110
     -60.13253      48.35000
     -59.88953      26.70000
     -59.64653      -0.25600
     -59.40353      -0.00000
     -59.16053       0.00000
     -58.91653       0.00000
     -58.67353       0.00000
     -58.43053       0.00000
     -58.18753       0.00000
     -57.94453       0.00000
     -57.70153       0.00000
     -57.45853       0.00000
     -57.21453      -0.00000
     -56.97153      -0.00000
     -56.72853      -0.00053
     -56.48553      -0.58540
     -56.24253      62.63000
     -55.99953      12.07000
     -55.75653      -0.08178
     -55.51353      -0.00000
     -55.26953       0.00000
     -55.02653       0.00000
     -54.78353       0.00000
     -54.54053       0.00000
     -54.29753       0.00000
     -54.05453       0.00000
     -53.81153       0.00000
     -53.56753       0.00000
     -53.32453       0.00000
     -53.08153       0.00000
     -52.83853       0.00000
     -52.59553       0.00000
     -52.35253       0.00000
     -52.10953       0.00000
     -51.86653       0.00000
     -51.62253       0.00000
     -51.37953       0.00000
     -51.13653       0.00000
     -50.89353       0.00000
     -50.65053       0.00000
     -50.40753       0.00000
     -50.16453       0.00000
     -49.92153       0.00000
     -49.67753       0.00000
     -49.43453       0.00000
     -49.19153       0.00000
     -48.94853       0.00000
     -48.70553       0.00000
     -48.46253       0.00000
     -48.21953       0.00000
     -47.97553       0.00000
     -47.73253       0.00000
     -47.48953       0.00000
     -47.24653       0.00000
     -47.00353       0.00000
     -46.76053       0.00000
     -46.51753       0.00000
     -46.27453       0.00000
     -46.03053       0.00000
     -45.78753       0.00000
     -45.54453       0.00000
     -45.30153       0.00000
     -45.05853       0.00000
     -44.81553       0.00000
     -44.57253       0.00000
     -44.32853       0.00000
     -44.08553       0.00000
     -43.84253       0.00000
     -43.59953       0.00000
     -43.35653       0.00000
     -43.11353       0.00000
     -42.87053       0.00000
     -42.62753       0.00000
     -42.38353       0.00000
     -42.14053       0.00000
     -41.89753       0.00000
     -41.65453       0.00000
     -41.41153       0.00000
     -41.16853       0.00000
     -40.92553       0.00000
     -40.68153       0.00000
     -40.43853       0.00000
     -40.19553       0.00000
     -39.95253       0.00000
     -39.70953       0.00000
     -39.46653       0.00000
     -39.22353       0.00000
     -38.98053       0.00000
     -38.73653      -0.00000
     -38.49353      -0.00000
     -38.25053      -0.00000
     -38.00753      -0.26880
     -37.76453      31.00000
     -37.52153     156.00000
     -37.27853      34.73000
     -37.03553       0.61730
     -36.79153      -0.00126
     -36.54853      -0.00000
     -36.30553       0.00000
     -36.06253       0.00000
     -35.81953       0.00000
     -35.57653      -0.00000
     -35.33353      -0.00000
     -35.08953      -0.00008
     -34.84653      -0.68650
