     #Energy       W_all      Mo_all      Rh_all
   -77.35876     0.00000     0.00000     0.00000
   -77.34776     0.00000     0.00000     0.00000
   -77.33576     0.00000     0.00000     0.00000
   -77.32476     0.00000     0.00000     0.00000
   -77.31376     0.00000     0.00000     0.00000
   -77.30276     0.00000     0.00000     0.00000
   -77.29176     0.00000     0.00000     0.00000
   -77.28076     0.00000     0.00000     0.00000
   -77.26976     0.00000     0.00000     0.00000
   -77.25876     0.00000     0.00000     0.00000
   -77.24676     0.00000     0.00000     0.00000
   -77.23576     0.00000     0.00000     0.00000
   -77.22476     0.00000     0.00000     0.00000
   -77.21376     0.00000     0.00000     0.00000
   -77.20276     0.00000     0.00000     0.00000
   -77.19176     0.00000     0.00000     0.00000
   -77.18076     0.00000     0.00000     0.00000
   -77.16976     0.00000     0.00000     0.00000
   -77.15776     0.00000     0.00000     0.00000
   -77.14676     0.00000     0.00000     0.00000
   -77.13576     0.00000     0.00000     0.00000
   -77.12476     0.00000     0.00000     0.00000
   -77.11376     0.00000     0.00000     0.00000
   -77.10276     0.00000     0.00000     0.00000
   -77.09176     0.00000     0.00000     0.00000
   -77.08076     0.00000     0.00000     0.00000
   -77.06876     0.00000     0.00000     0.00000
   -77.05776     0.00000     0.00000     0.00000
   -77.04676     0.00000     0.00000     0.00000
   -77.03576     0.00000     0.00000     0.00000
   -77.02476     0.00000     0.00000     0.00000
   -77.01376     0.00000     0.00000     0.00000
   -77.00276     0.00000     0.00000     0.00000
   -76.99176     0.00000     0.00000     0.00000
   -76.97976     0.00000     0.00000     0.00000
   -76.96876     0.00000     0.00000     0.00000
   -76.95776     0.00000     0.00000     0.00000
   -76.94676     0.00000     0.00000     0.00000
   -76.93576     0.00000     0.00000     0.00000
   -76.92476     0.00000     0.00000     0.00000
   -76.91376     0.00000     0.00000     0.00000
   -76.90276     0.00000     0.00000     0.00000
   -76.89076     0.00000     0.00000     0.00000
   -76.87976     0.00000     0.00000     0.00000
   -76.86876     0.00000     0.00000     0.00000
   -76.85776     0.00000     0.00000     0.00000
   -76.84676     0.00000     0.00000     0.00000
   -76.83576     0.00000     0.00000     0.00000
   -76.82476     0.00000     0.00000     0.00000
   -76.81376     0.00000     0.00000     0.00000
   -76.80176     0.00000     0.00000     0.00000
   -76.79076     0.00000     0.00000     0.00000
   -76.77976     0.00000     0.00000     0.00000
   -76.76876     0.00000     0.00000     0.00000
   -76.75776     0.00000     0.00000     0.00000
   -76.74676     0.00000     0.00000     0.00000
   -76.73576     0.00000     0.00000     0.00000
   -76.72476     0.00000     0.00000     0.00000
   -76.71276     0.00000     0.00000     0.00000
   -76.70176     0.00000     0.00000     0.00000
   -76.69076     0.00000     0.00000     0.00000
   -76.67976     0.00000     0.00000     0.00000
   -76.66876     0.00000     0.00000     0.00000
   -76.65776     0.00000     0.00000     0.00000
   -76.64676     0.00000     0.00000     0.00000
   -76.63576     0.00000     0.00000     0.00000
   -76.62376     0.00000     0.00000     0.00000
   -76.61276     0.00000     0.00000     0.00000
   -76.60176     0.00000     0.00000     0.00000
   -76.59076     0.00000     0.00000     0.00000
   -76.57976     0.00000     0.00000     0.00000
   -76.56876     0.00000     0.00000     0.00000
   -76.55776     0.00000     0.00000     0.00000
   -76.54676     0.00000     0.00000     0.00000
   -76.53476     0.00000     0.00000     0.00000
   -76.52376     0.00000     0.00000     0.00000
   -76.51276     0.00000     0.00000     0.00000
   -76.50176     0.00000     0.00000     0.00000
   -76.49076     0.00000     0.00000     0.00000
   -76.47976     0.00000     0.00000     0.00000
   -76.46876     0.00000     0.00000     0.00000
   -76.45776     0.00000     0.00000     0.00000
   -76.44576     0.00000     0.00000     0.00000
   -76.43476     0.00000     0.00000     0.00000
   -76.42376     0.00000     0.00000     0.00000
   -76.41276     0.00000     0.00000     0.00000
   -76.40176     0.00000     0.00000     0.00000
   -76.39076     0.00000     0.00000     0.00000
   -76.37976     0.00000     0.00000     0.00000
   -76.36876     0.00000     0.00000     0.00000
   -76.35676     0.00000     0.00000     0.00000
   -76.34576     0.00000     0.00000     0.00000
   -76.33476     0.00000     0.00000     0.00000
   -76.32376     0.00000     0.00000     0.00000
   -76.31276     0.00000     0.00000     0.00000
   -76.30176     0.00000     0.00000     0.00000
   -76.29076     0.00000     0.00000     0.00000
   -76.27976     0.00000     0.00000     0.00000
   -76.26776     0.00000     0.00000     0.00000
   -76.25676     0.00000     0.00000     0.00000
   -76.24576     0.00000     0.00000     0.00000
   -76.23476     0.00000     0.00000     0.00000
   -76.22376     0.00000     0.00000     0.00000
   -76.21276     0.00000     0.00000     0.00000
   -76.20176     0.00000     0.00000     0.00000
   -76.19076     0.00000     0.00000     0.00000
   -76.17876     0.00000     0.00000     0.00000
   -76.16776     0.00000     0.00000     0.00000
   -76.15676     0.00000     0.00000     0.00000
   -76.14576     0.00000     0.00000     0.00000
   -76.13476     0.00000     0.00000     0.00000
   -76.12376     0.00000     0.00000     0.00000
   -76.11276     0.00000     0.00000     0.00000
   -76.10176     0.00000     0.00000     0.00000
   -76.08976     0.00000     0.00000     0.00000
   -76.07876     0.00000     0.00000     0.00000
   -76.06776     0.00000     0.00000     0.00000
   -76.05676     0.00000     0.00000     0.00000
   -76.04576     0.00000     0.00000     0.00000
   -76.03476     0.00000     0.00000     0.00000
   -76.02376     0.00000     0.00000     0.00000
   -76.01276     0.00000     0.00000     0.00000
   -76.00176     0.00000     0.00000     0.00000
   -75.98976     0.00000     0.00000     0.00000
   -75.97876     0.00000     0.00000     0.00000
   -75.96776     0.00000     0.00000     0.00000
   -75.95676     0.00000     0.00000     0.00000
   -75.94576     0.00000     0.00000     0.00000
   -75.93476     0.00000     0.00000     0.00000
   -75.92376     0.00000     0.00000     0.00000
   -75.91276     0.00000     0.00000     0.00000
   -75.90076     0.00000     0.00000     0.00000
   -75.88976     0.00000     0.00000     0.00000
   -75.87876     0.00000     0.00000     0.00000
   -75.86776     0.00000     0.00000     0.00000
   -75.85676     0.00000     0.00000     0.00000
   -75.84576     0.00000     0.00000     0.00000
   -75.83476     0.00000     0.00000     0.00000
   -75.82376     0.00000     0.00000     0.00000
   -75.81176     0.00000     0.00000     0.00000
   -75.80076     0.00000     0.00000     0.00000
   -75.78976     0.00000     0.00000     0.00000
   -75.77876     0.00000     0.00000     0.00000
   -75.76776     0.00000     0.00000     0.00000
   -75.75676     0.00000     0.00000     0.00000
   -75.74576     0.00000     0.00000     0.00000
   -75.73476     0.00000     0.00000     0.00000
   -75.72276     0.00000     0.00000     0.00000
   -75.71176     0.00000     0.00000     0.00000
   -75.70076     0.00000     0.00000     0.00000
   -75.68976     0.00000     0.00000     0.00000
   -75.67876     0.00000     0.00000     0.00000
   -75.66776     0.00000     0.00000     0.00000
   -75.65676     0.00000     0.00000     0.00000
   -75.64576     0.00000     0.00000     0.00000
   -75.63376     0.00000     0.00000     0.00000
   -75.62276     0.00000     0.00000     0.00000
   -75.61176     0.00000     0.00000     0.00000
   -75.60076     0.00000     0.00000     0.00000
   -75.58976     0.00000     0.00000     0.00000
   -75.57876     0.00000     0.00000     0.00000
   -75.56776     0.00000     0.00000     0.00000
   -75.55676     0.00000     0.00000     0.00000
   -75.54476     0.00000     0.00000     0.00000
   -75.53376     0.00000     0.00000     0.00000
   -75.52276     0.00000     0.00000     0.00000
   -75.51176     0.00000     0.00000     0.00000
   -75.50076     0.00000     0.00000     0.00000
   -75.48976     0.00000     0.00000     0.00000
   -75.47876     0.00000     0.00000     0.00000
   -75.46776     0.00000     0.00000     0.00000
   -75.45576     0.00000     0.00000     0.00000
   -75.44476     0.00000     0.00000     0.00000
   -75.43376     0.00000     0.00000     0.00000
   -75.42276     0.00000     0.00000     0.00000
   -75.41176     0.00000     0.00000     0.00000
   -75.40076     0.00000     0.00000     0.00000
   -75.38976     0.00000     0.00000     0.00000
   -75.37876     0.00000     0.00000     0.00000
   -75.36676     0.00000     0.00000     0.00000
   -75.35576     0.00000     0.00000     0.00000
   -75.34476     0.00000     0.00000     0.00000
   -75.33376     0.00000     0.00000     0.00000
   -75.32276     0.00000     0.00000     0.00000
   -75.31176     0.00000     0.00000     0.00000
   -75.30076     0.00000     0.00000     0.00000
   -75.28976     0.00000     0.00000     0.00000
   -75.27776     0.00000     0.00000     0.00000
   -75.26676     0.00000     0.00000     0.00000
   -75.25576     0.00000     0.00000     0.00000
   -75.24476     0.00000     0.00000     0.00000
   -75.23376     0.00000     0.00000     0.00000
   -75.22276     0.00000     0.00000     0.00000
   -75.21176     0.00000     0.00000     0.00000
   -75.20076     0.00000     0.00000     0.00000
   -75.18876     0.00000     0.00000     0.00000
   -75.17776     0.00000     0.00000     0.00000
   -75.16676     0.00000     0.00000     0.00000
   -75.15576     0.00000     0.00000     0.00000
   -75.14476     0.00000     0.00000     0.00000
   -75.13376     0.00000     0.00000     0.00000
   -75.12276     0.00000     0.00000     0.00000
   -75.11176     0.00000     0.00000     0.00000
   -75.09976     0.00000     0.00000     0.00000
   -75.08876     0.00000     0.00000     0.00000
   -75.07776     0.00000     0.00000     0.00000
   -75.06676     0.00000     0.00000     0.00000
   -75.05576     0.00000     0.00000     0.00000
   -75.04476     0.00000     0.00000     0.00000
   -75.03376     0.00000     0.00000     0.00000
   -75.02276     0.00000     0.00000     0.00000
   -75.01076     0.00000     0.00000     0.00000
   -74.99976     0.00000     0.00000     0.00000
   -74.98876     0.00000     0.00000     0.00000
   -74.97776     0.00000     0.00000     0.00000
   -74.96676     0.00000     0.00000     0.00000
   -74.95576     0.00000     0.00000     0.00000
   -74.94476     0.00000     0.00000     0.00000
   -74.93376     0.00000     0.00000     0.00000
   -74.92176     0.00000     0.00000     0.00000
   -74.91076     0.00000     0.00000     0.00000
   -74.89976     0.00000     0.00000     0.00000
   -74.88876     0.00000     0.00000     0.00000
   -74.87776     0.00000     0.00000     0.00000
   -74.86676     0.00000     0.00000     0.00000
   -74.85576     0.00000     0.00000     0.00000
   -74.84476     0.00000     0.00000     0.00000
   -74.83276     0.00000     0.00000     0.00000
   -74.82176     0.00000     0.00000     0.00000
   -74.81076     0.00000     0.00000     0.00000
   -74.79976     0.00000     0.00000     0.00000
   -74.78876     0.00000     0.00000     0.00000
   -74.77776     0.00000     0.00000     0.00000
   -74.76676     0.00000     0.00000     0.00000
   -74.75576     0.00000     0.00000     0.00000
   -74.74376     0.00000     0.00000     0.00000
   -74.73276     0.00000     0.00000     0.00000
   -74.72176     0.00000     0.00000     0.00000
   -74.71076     0.00000     0.00000     0.00000
   -74.69976     0.00000     0.00000     0.00000
   -74.68876     0.00000     0.00000     0.00000
   -74.67776     0.00000     0.00000     0.00000
   -74.66676     0.00000     0.00000     0.00000
   -74.65476     0.00000     0.00000     0.00000
   -74.64376     0.00000     0.00000     0.00000
   -74.63276     0.00000     0.00000     0.00000
   -74.62176     0.00000     0.00000     0.00000
   -74.61076     0.00000     0.00000     0.00000
   -74.59976     0.00000     0.00000     0.00000
   -74.58876     0.00000     0.00000     0.00000
   -74.57776     0.00000     0.00000     0.00000
   -74.56676     0.00000     0.00000     0.00000
   -74.55476     0.00000     0.00000     0.00000
   -74.54376     0.00000     0.00000     0.00000
   -74.53276     0.00000     0.00000     0.00000
   -74.52176     0.00000     0.00000     0.00000
   -74.51076     0.00000     0.00000     0.00000
   -74.49976     0.00000     0.00000     0.00000
   -74.48876     0.00000     0.00000     0.00000
   -74.47776     0.00000     0.00000     0.00000
   -74.46576     0.00000     0.00000     0.00000
   -74.45476     0.00000     0.00000     0.00000
   -74.44376     0.00000     0.00000     0.00000
   -74.43276     0.00000     0.00000     0.00000
   -74.42176     0.00000     0.00000     0.00000
   -74.41076     0.00000     0.00000     0.00000
   -74.39976     0.00000     0.00000     0.00000
   -74.38876     0.00000     0.00000     0.00000
   -74.37676     0.00000     0.00000     0.00000
   -74.36576     0.00000     0.00000     0.00000
   -74.35476     0.00000     0.00000     0.00000
   -74.34376     0.00000     0.00000     0.00000
   -74.33276     0.00000     0.00000     0.00000
   -74.32176     0.00000     0.00000     0.00000
   -74.31076     0.00000     0.00000     0.00000
   -74.29976     0.00000     0.00000     0.00000
   -74.28776     0.00000     0.00000     0.00000
   -74.27676     0.00000     0.00000     0.00000
   -74.26576     0.00000     0.00000     0.00000
   -74.25476     0.00000     0.00000     0.00000
   -74.24376     0.00000     0.00000     0.00000
   -74.23276     0.00000     0.00000     0.00000
   -74.22176     0.00000     0.00000     0.00000
   -74.21076     0.00000     0.00000     0.00000
   -74.19876     0.00000     0.00000     0.00000
   -74.18776     0.00000     0.00000     0.00000
   -74.17676     0.00000     0.00000     0.00000
   -74.16576     0.00000     0.00000     0.00000
   -74.15476   358.64577     0.01127     0.01347
   -74.14376     0.00000     0.00000     0.00000
   -74.13276   179.31475     0.00911     0.00657
   -74.12176   179.43345     0.00394     0.00532
   -74.10976     0.00000     0.00000     0.00000
   -74.09876     0.00000     0.00000     0.00000
   -74.08776     0.00000     0.00000     0.00000
   -74.07676   179.31743     0.01240     0.00389
   -74.06576   179.21790     0.00376     0.00311
   -74.05476     0.00000     0.00000     0.00000
   -74.04376   179.25627     0.00784     0.00201
   -74.03276   179.25987     0.00603     0.00177
   -74.02076   358.64585     0.01181     0.00396
   -74.00976   677.32197     0.02203     0.00789
   -73.99876   551.55001     0.01635     0.00413
   -73.98776   317.83171     0.00976     0.00382
   -73.97676   179.41047     0.00378     0.00042
   -73.96576   358.86851     0.01078     0.00218
   -73.95476   179.47664     0.00407     0.00063
   -73.94376     0.00000     0.00000     0.00000
   -73.93176   358.90279     0.01421     0.00237
   -73.92076     0.00000     0.00000     0.00000
   -73.90976     0.00000     0.00000     0.00000
   -73.89876     0.00000     0.00000     0.00000
   -73.88776     0.00000     0.00000     0.00000
   -73.87676     0.00000     0.00000     0.00000
   -73.86576     0.00000     0.00000     0.00000
   -73.85476     0.00000     0.00000     0.00000
   -73.84276     0.00000     0.00000     0.00000
   -73.83176     0.00000     0.00000     0.00000
   -73.82076     0.00000     0.00000     0.00000
   -73.80976     0.00000     0.00000     0.00000
   -73.79876     0.00000     0.00000     0.00000
   -73.78776     0.00000     0.00000     0.00000
   -73.77676     0.00000     0.00000     0.00000
   -73.76576     0.00000     0.00000     0.00000
   -73.75376     0.00000     0.00000     0.00000
   -73.74276     0.00000     0.00000     0.00000
   -73.73176     0.00000     0.00000     0.00000
   -73.72076     0.00000     0.00000     0.00000
   -73.70976     0.00000     0.00000     0.00000
   -73.69876     0.00000     0.00000     0.00000
   -73.68776     0.00000     0.00000     0.00000
   -73.67676     0.00000     0.00000     0.00000
   -73.66476     0.00000     0.00000     0.00000
   -73.65376     0.00000     0.00000     0.00000
   -73.64276     0.00000     0.00000     0.00000
   -73.63176     0.00000     0.00000     0.00000
   -73.62076     0.00000     0.00000     0.00000
   -73.60976     0.00000     0.00000     0.00000
   -73.59876     0.00000     0.00000     0.00000
   -73.58776     0.00000     0.00000     0.00000
   -73.57576     0.00000     0.00000     0.00000
   -73.56476     0.00000     0.00000     0.00000
   -73.55376     0.00000     0.00000     0.00000
   -73.54276     0.00000     0.00000     0.00000
   -73.53176     0.00000     0.00000     0.00000
   -73.52076     0.00000     0.00000     0.00000
   -73.50976     0.00000     0.00000     0.00000
   -73.49876     0.00000     0.00000     0.00000
   -73.48676     0.00000     0.00000     0.00000
   -73.47576     0.00000     0.00000     0.00000
   -73.46476     0.00000     0.00000     0.00000
   -73.45376     0.00000     0.00000     0.00000
   -73.44276     0.00000     0.00000     0.00000
   -73.43176     0.00000     0.00000     0.00000
   -73.42076     0.00000     0.00000     0.00000
   -73.40976     0.00000     0.00000     0.00000
   -73.39776     0.00000     0.00000     0.00000
   -73.38676     0.00000     0.00000     0.00000
   -73.37576     0.00000     0.00000     0.00000
   -73.36476     0.00000     0.00000     0.00000
   -73.35376     0.00000     0.00000     0.00000
   -73.34276     0.00000     0.00000     0.00000
   -73.33176     0.00000     0.00000     0.00000
   -73.32076     0.00000     0.00000     0.00000
   -73.30876     0.00000     0.00000     0.00000
   -73.29776     0.00000     0.00000     0.00000
   -73.28676     0.00000     0.00000     0.00000
   -73.27576     0.00000     0.00000     0.00000
   -73.26476     0.00000     0.00000     0.00000
   -73.25376     0.00000     0.00000     0.00000
   -73.24276     0.00000     0.00000     0.00000
   -73.23176     0.00000     0.00000     0.00000
   -73.21976     0.00000     0.00000     0.00000
   -73.20876     0.00000     0.00000     0.00000
   -73.19776     0.00000     0.00000     0.00000
   -73.18676     0.00000     0.00000     0.00000
   -73.17576     0.00000     0.00000     0.00000
   -73.16476     0.00000     0.00000     0.00000
   -73.15376     0.00000     0.00000     0.00000
   -73.14276     0.00000     0.00000     0.00000
   -73.13076     0.00000     0.00000     0.00000
   -73.11976     0.00000     0.00000     0.00000
   -73.10876     0.00000     0.00000     0.00000
   -73.09776     0.00000     0.00000     0.00000
   -73.08676     0.00000     0.00000     0.00000
   -73.07576     0.00000     0.00000     0.00000
   -73.06476     0.00000     0.00000     0.00000
   -73.05376     0.00000     0.00000     0.00000
   -73.04276     0.00000     0.00000     0.00000
   -73.03076     0.00000     0.00000     0.00000
   -73.01976     0.00000     0.00000     0.00000
   -73.00876     0.00000     0.00000     0.00000
   -72.99776     0.00000     0.00000     0.00000
   -72.98676     0.00000     0.00000     0.00000
   -72.97576     0.00000     0.00000     0.00000
   -72.96476     0.00000     0.00000     0.00000
   -72.95376     0.00000     0.00000     0.00000
   -72.94176     0.00000     0.00000     0.00000
   -72.93076     0.00000     0.00000     0.00000
   -72.91976     0.00000     0.00000     0.00000
   -72.90876     0.00000     0.00000     0.00000
   -72.89776     0.00000     0.00000     0.00000
   -72.88676     0.00000     0.00000     0.00000
   -72.87576     0.00000     0.00000     0.00000
   -72.86476     0.00000     0.00000     0.00000
   -72.85276     0.00000     0.00000     0.00000
   -72.84176     0.00000     0.00000     0.00000
   -72.83076     0.00000     0.00000     0.00000
   -72.81976     0.00000     0.00000     0.00000
   -72.80876     0.00000     0.00000     0.00000
   -72.79776     0.00000     0.00000     0.00000
   -72.78676     0.00000     0.00000     0.00000
   -72.77576     0.00000     0.00000     0.00000
   -72.76376     0.00000     0.00000     0.00000
   -72.75276     0.00000     0.00000     0.00000
   -72.74176     0.00000     0.00000     0.00000
   -72.73076     0.00000     0.00000     0.00000
   -72.71976     0.00000     0.00000     0.00000
   -72.70876     0.00000     0.00000     0.00000
   -72.69776     0.00000     0.00000     0.00000
   -72.68676     0.00000     0.00000     0.00000
   -72.67476     0.00000     0.00000     0.00000
   -72.66376     0.00000     0.00000     0.00000
   -72.65276     0.00000     0.00000     0.00000
   -72.64176     0.00000     0.00000     0.00000
   -72.63076     0.00000     0.00000     0.00000
   -72.61976     0.00000     0.00000     0.00000
   -72.60876     0.00000     0.00000     0.00000
   -72.59776     0.00000     0.00000     0.00000
   -72.58576     0.00000     0.00000     0.00000
   -72.57476     0.00000     0.00000     0.00000
   -72.56376     0.00000     0.00000     0.00000
   -72.55276     0.00000     0.00000     0.00000
   -72.54176     0.00000     0.00000     0.00000
   -72.53076     0.00000     0.00000     0.00000
   -72.51976     0.00000     0.00000     0.00000
   -72.50876     0.00000     0.00000     0.00000
   -72.49676     0.00000     0.00000     0.00000
   -72.48576     0.00000     0.00000     0.00000
   -72.47476     0.00000     0.00000     0.00000
   -72.46376     0.00000     0.00000     0.00000
   -72.45276     0.00000     0.00000     0.00000
   -72.44176     0.00000     0.00000     0.00000
   -72.43076     0.00000     0.00000     0.00000
   -72.41976     0.00000     0.00000     0.00000
   -72.40776     0.00000     0.00000     0.00000
   -72.39676     0.00000     0.00000     0.00000
   -72.38576     0.00000     0.00000     0.00000
   -72.37476     0.00000     0.00000     0.00000
   -72.36376     0.00000     0.00000     0.00000
   -72.35276     0.00000     0.00000     0.00000
   -72.34176     0.00000     0.00000     0.00000
   -72.33076     0.00000     0.00000     0.00000
   -72.31876     0.00000     0.00000     0.00000
   -72.30776     0.00000     0.00000     0.00000
   -72.29676     0.00000     0.00000     0.00000
   -72.28576     0.00000     0.00000     0.00000
   -72.27476     0.00000     0.00000     0.00000
   -72.26376     0.00000     0.00000     0.00000
   -72.25276     0.00000     0.00000     0.00000
   -72.24176     0.00000     0.00000     0.00000
   -72.22976     0.00000     0.00000     0.00000
   -72.21876     0.00000     0.00000     0.00000
   -72.20776     0.00000     0.00000     0.00000
   -72.19676     0.00000     0.00000     0.00000
   -72.18576     0.00000     0.00000     0.00000
   -72.17476     0.00000     0.00000     0.00000
   -72.16376     0.00000     0.00000     0.00000
   -72.15276     0.00000     0.00000     0.00000
   -72.14076     0.00000     0.00000     0.00000
   -72.12976     0.00000     0.00000     0.00000
   -72.11876     0.00000     0.00000     0.00000
   -72.10776     0.00000     0.00000     0.00000
   -72.09676     0.00000     0.00000     0.00000
   -72.08576     0.00000     0.00000     0.00000
   -72.07476     0.00000     0.00000     0.00000
   -72.06376     0.00000     0.00000     0.00000
   -72.05176     0.00000     0.00000     0.00000
   -72.04076     0.00000     0.00000     0.00000
   -72.02976     0.00000     0.00000     0.00000
   -72.01876     0.00000     0.00000     0.00000
   -72.00776     0.00000     0.00000     0.00000
   -71.99676     0.00000     0.00000     0.00000
   -71.98576     0.00000     0.00000     0.00000
   -71.97476     0.00000     0.00000     0.00000
   -71.96276     0.00000     0.00000     0.00000
   -71.95176     0.00000     0.00000     0.00000
   -71.94076     0.00000     0.00000     0.00000
   -71.92976     0.00000     0.00000     0.00000
   -71.91876     0.00000     0.00000     0.00000
   -71.90776     0.00000     0.00000     0.00000
   -71.89676     0.00000     0.00000     0.00000
   -71.88576     0.00000     0.00000     0.00000
   -71.87376     0.00000     0.00000     0.00000
   -71.86276     0.00000     0.00000     0.00000
   -71.85176     0.00000     0.00000     0.00000
   -71.84076     0.00000     0.00000     0.00000
   -71.82976     0.00000     0.00000     0.00000
   -71.81876     0.00000     0.00000     0.00000
   -71.80776     0.00000     0.00000     0.00000
   -71.79676     0.00000     0.00000     0.00000
   -71.78476     0.00000     0.00000     0.00000
   -71.77376     0.00000     0.00000     0.00000
   -71.76276     0.00000     0.00000     0.00000
   -71.75176     0.00000     0.00000     0.00000
   -71.74076     0.00000     0.00000     0.00000
   -71.72976     0.00000     0.00000     0.00000
   -71.71876     0.00000     0.00000     0.00000
   -71.70776     0.00000     0.00000     0.00000
   -71.69576     0.00000     0.00000     0.00000
   -71.68476     0.00000     0.00000     0.00000
   -71.67376     0.00000     0.00000     0.00000
   -71.66276     0.00000     0.00000     0.00000
   -71.65176     0.00000     0.00000     0.00000
   -71.64076     0.00000     0.00000     0.00000
   -71.62976     0.00000     0.00000     0.00000
   -71.61876     0.00000     0.00000     0.00000
   -71.60676     0.00000     0.00000     0.00000
   -71.59576     0.00000     0.00000     0.00000
   -71.58476     0.00000     0.00000     0.00000
   -71.57376     0.00000     0.00000     0.00000
   -71.56276     0.00000     0.00000     0.00000
   -71.55176     0.00000     0.00000     0.00000
   -71.54076     0.00000     0.00000     0.00000
   -71.52976     0.00000     0.00000     0.00000
   -71.51876     0.00000     0.00000     0.00000
   -71.50676     0.00000     0.00000     0.00000
   -71.49576     0.00000     0.00000     0.00000
   -71.48476     0.00000     0.00000     0.00000
   -71.47376     0.00000     0.00000     0.00000
   -71.46276     0.00000     0.00000     0.00000
   -71.45176     0.00000     0.00000     0.00000
   -71.44076     0.00000     0.00000     0.00000
   -71.42976     0.00000     0.00000     0.00000
   -71.41776     0.00000     0.00000     0.00000
   -71.40676     0.00000     0.00000     0.00000
   -71.39576     0.00000     0.00000     0.00000
   -71.38476     0.00000     0.00000     0.00000
   -71.37376     0.00000     0.00000     0.00000
   -71.36276     0.00000     0.00000     0.00000
   -71.35176     0.00000     0.00000     0.00000
   -71.34076     0.00000     0.00000     0.00000
   -71.32876     0.00000     0.00000     0.00000
   -71.31776     0.00000     0.00000     0.00000
   -71.30676     0.00000     0.00000     0.00000
   -71.29576     0.00000     0.00000     0.00000
   -71.28476     0.00000     0.00000     0.00000
   -71.27376     0.00000     0.00000     0.00000
   -71.26276     0.00000     0.00000     0.00000
   -71.25176     0.00000     0.00000     0.00000
   -71.23976     0.00000     0.00000     0.00000
   -71.22876     0.00000     0.00000     0.00000
   -71.21776     0.00000     0.00000     0.00000
   -71.20676     0.00000     0.00000     0.00000
   -71.19576     0.00000     0.00000     0.00000
   -71.18476     0.00000     0.00000     0.00000
   -71.17376     0.00000     0.00000     0.00000
   -71.16276     0.00000     0.00000     0.00000
