     #Energy       W_all      Mo_all      Pt_all      Hf_all
   -61.71172     0.00000     0.00000     0.00000     0.00000
   -61.70072     0.00000     0.00000     0.00000     0.00000
   -61.69072     0.00000     0.00000     0.00000     0.00000
   -61.67972     0.00000     0.00000     0.00000     0.00000
   -61.66872     0.00000     0.00000     0.00000     0.00000
   -61.65772     0.00000     0.00000     0.00000     0.00000
   -61.64672     0.00000     0.00000     0.00000     0.00000
   -61.63572     0.00000     0.00000     0.00000     0.00000
   -61.62472     0.00000     0.00000     0.00000     0.00000
   -61.61372     0.00000     0.00000     0.00000     0.00000
   -61.60272     0.00000     0.00000     0.00000     0.00000
   -61.59172     0.00000     0.00000     0.00000     0.00000
   -61.58072     0.00000     0.00000     0.00000     0.00000
   -61.56972     0.00000     0.00000     0.00000     0.00000
   -61.55872     0.00000     0.00000     0.00000     0.00000
   -61.54772     0.00000     0.00000     0.00000     0.00000
   -61.53672     0.00000     0.00000     0.00000     0.00000
   -61.52572     0.00000     0.00000     0.00000     0.00000
   -61.51472     0.00000     0.00000     0.00000     0.00000
   -61.50372     0.00000     0.00000     0.00000     0.00000
   -61.49272     0.00000     0.00000     0.00000     0.00000
   -61.48172     0.00000     0.00000     0.00000     0.00000
   -61.47072     0.00000     0.00000     0.00000     0.00000
   -61.45972     0.00000     0.00000     0.00000     0.00000
   -61.44872     0.00000     0.00000     0.00000     0.00000
   -61.43772     0.00000     0.00000     0.00000     0.00000
   -61.42672     0.00000     0.00000     0.00000     0.00000
   -61.41572     0.00000     0.00000     0.00000     0.00000
   -61.40472     0.00000     0.00000     0.00000     0.00000
   -61.39372     0.00000     0.00000     0.00000     0.00000
   -61.38272     0.00000     0.00000     0.00000     0.00000
   -61.37172     0.00000     0.00000     0.00000     0.00000
   -61.36072     0.00000     0.00000     0.00000     0.00000
   -61.34972     0.00000     0.00000     0.00000     0.00000
   -61.33872     0.00000     0.00000     0.00000     0.00000
   -61.32772     0.00000     0.00000     0.00000     0.00000
   -61.31672     0.00000     0.00000     0.00000     0.00000
   -61.30572     0.00000     0.00000     0.00000     0.00000
   -61.29472     0.00000     0.00000     0.00000     0.00000
   -61.28372     0.00000     0.00000     0.00000     0.00000
   -61.27272     0.00000     0.00000     0.00000     0.00000
   -61.26172     0.00000     0.00000     0.00000     0.00000
   -61.25072     0.00000     0.00000     0.00000     0.00000
   -61.23972     0.00000     0.00000     0.00000     0.00000
   -61.22872     0.00000     0.00000     0.00000     0.00000
   -61.21772     0.00000     0.00000     0.00000     0.00000
   -61.20672     0.00000     0.00000     0.00000     0.00000
   -61.19572     0.00000     0.00000     0.00000     0.00000
   -61.18472     0.00000     0.00000     0.00000     0.00000
   -61.17372     0.00000     0.00000     0.00000     0.00000
   -61.16272     0.00000     0.00000     0.00000     0.00000
   -61.15172     0.00000     0.00000     0.00000     0.00000
   -61.14172     0.00000     0.00000     0.00000     0.00000
   -61.13072     0.00000     0.00000     0.00000     0.00000
   -61.11972     0.00000     0.00000     0.00000     0.00000
   -61.10872     0.00000     0.00000     0.00000     0.00000
   -61.09772     0.01673   144.49181     0.00779     0.00037
   -61.08672     0.00695    66.07361     0.00346     0.00016
   -61.07572     0.00305    30.20315     0.00157     0.00007
   -61.06472     0.00881    85.69194     0.00398     0.00006
   -61.05372     0.00773    84.27331     0.00381     0.00003
   -61.04272     0.00269    30.24468     0.00136     0.00001
   -61.03172     0.00000     0.00000     0.00000     0.00000
   -61.02072     0.00000     0.00000     0.00000     0.00000
   -61.00972     0.00000     0.00000     0.00000     0.00000
   -60.99872     0.00000     0.00000     0.00000     0.00000
   -60.98772     0.00000     0.00000     0.00000     0.00000
   -60.97672     0.00000     0.00000     0.00000     0.00000
   -60.96572     0.06431   706.85812     0.01531     0.00490
   -60.95472     0.02132   211.68358     0.00256     0.00046
   -60.94372     0.00000     0.00000     0.00000     0.00000
   -60.93272     0.00000     0.00000     0.00000     0.00000
   -60.92172     0.01016   181.46581     0.00456     0.00279
   -60.91072     0.00000     0.00000     0.00000     0.00000
   -60.89972     0.00000     0.00000     0.00000     0.00000
   -60.88872     0.00000     0.00000     0.00000     0.00000
   -60.87772     0.00000     0.00000     0.00000     0.00000
   -60.86672     0.00000     0.00000     0.00000     0.00000
   -60.85572     0.00000     0.00000     0.00000     0.00000
   -60.84472     0.01657   181.43390     0.00309     0.00534
   -60.83372     0.00905   181.54837     0.00323     0.00444
   -60.82272     0.00000     0.00000     0.00000     0.00000
   -60.81172     0.00918   181.56038     0.00300     0.00433
   -60.80072     0.01076   181.39296     0.00399     0.00637
   -60.78972     0.00000     0.00000     0.00000     0.00000
   -60.77872     0.00000     0.00000     0.00000     0.00000
   -60.76772     0.00000     0.00000     0.00000     0.00000
   -60.75672     0.01562   181.54110     0.00273     0.00479
   -60.74572     0.00000     0.00000     0.00000     0.00000
   -60.73472     0.00000     0.00000     0.00000     0.00000
   -60.72372     0.00000     0.00000     0.00000     0.00000
   -60.71272     0.00000     0.00000     0.00000     0.00000
   -60.70172     0.02816   363.03096     0.00325     0.01559
   -60.69072     0.00000     0.00000     0.00000     0.00000
   -60.67972     0.00000     0.00000     0.00000     0.00000
   -60.66872     0.00000     0.00000     0.00000     0.00000
   -60.65772     0.00000     0.00000     0.00000     0.00000
   -60.64672     0.01847   181.53150     0.00786     0.01199
   -60.63572     0.00000     0.00000     0.00000     0.00000
   -60.62472     0.00000     0.00000     0.00000     0.00000
   -60.61372     0.00000     0.00000     0.00000     0.00000
   -60.60272     0.00000     0.00000     0.00000     0.00000
   -60.59272     0.00000     0.00000     0.00000     0.00000
   -60.58172     0.00000     0.00000     0.00000     0.00000
   -60.57072     0.00000     0.00000     0.00000     0.00000
   -60.55972     0.00000     0.00000     0.00000     0.00000
   -60.54872     0.00000     0.00000     0.00000     0.00000
   -60.53772     0.00000     0.00000     0.00000     0.00000
   -60.52672     0.00000     0.00000     0.00000     0.00000
   -60.51572     0.00000     0.00000     0.00000     0.00000
   -60.50472     0.00000     0.00000     0.00000     0.00000
   -60.49372     0.00000     0.00000     0.00000     0.00000
   -60.48272     0.00000     0.00000     0.00000     0.00000
   -60.47172     0.00000     0.00000     0.00000     0.00000
   -60.46072     0.00000     0.00000     0.00000     0.00000
   -60.44972     0.00000     0.00000     0.00000     0.00000
   -60.43872     0.00000     0.00000     0.00000     0.00000
   -60.42772     0.00000     0.00000     0.00000     0.00000
   -60.41672     0.00000     0.00000     0.00000     0.00000
   -60.40572     0.00000     0.00000     0.00000     0.00000
   -60.39472     0.00000     0.00000     0.00000     0.00000
   -60.38372     0.00000     0.00000     0.00000     0.00000
   -60.37272     0.00000     0.00000     0.00000     0.00000
   -60.36172     0.00000     0.00000     0.00000     0.00000
   -60.35072     0.00000     0.00000     0.00000     0.00000
   -60.33972     0.00000     0.00000     0.00000     0.00000
   -60.32872     0.00000     0.00000     0.00000     0.00000
   -60.31772     0.00000     0.00000     0.00000     0.00000
   -60.30672     0.00000     0.00000     0.00000     0.00000
   -60.29572     0.00000     0.00000     0.00000     0.00000
   -60.28472     0.00000     0.00000     0.00000     0.00000
   -60.27372     0.00000     0.00000     0.00000     0.00000
   -60.26272     0.00000     0.00000     0.00000     0.00000
   -60.25172     0.00000     0.00000     0.00000     0.00000
   -60.24072     0.00000     0.00000     0.00000     0.00000
   -60.22972     0.00000     0.00000     0.00000     0.00000
   -60.21872     0.00000     0.00000     0.00000     0.00000
   -60.20772     0.00000     0.00000     0.00000     0.00000
   -60.19672     0.00000     0.00000     0.00000     0.00000
   -60.18572     0.00000     0.00000     0.00000     0.00000
   -60.17472     0.00000     0.00000     0.00000     0.00000
   -60.16372     0.00000     0.00000     0.00000     0.00000
   -60.15272     0.00000     0.00000     0.00000     0.00000
   -60.14172     0.00000     0.00000     0.00000     0.00000
   -60.13072     0.00000     0.00000     0.00000     0.00000
   -60.11972     0.00000     0.00000     0.00000     0.00000
   -60.10872     0.00000     0.00000     0.00000     0.00000
   -60.09772     0.00000     0.00000     0.00000     0.00000
   -60.08672     0.00000     0.00000     0.00000     0.00000
   -60.07572     0.00000     0.00000     0.00000     0.00000
   -60.06472     0.00000     0.00000     0.00000     0.00000
   -60.05472     0.00000     0.00000     0.00000     0.00000
   -60.04372     0.00000     0.00000     0.00000     0.00000
   -60.03272     0.00000     0.00000     0.00000     0.00000
   -60.02172     0.00000     0.00000     0.00000     0.00000
   -60.01072     0.00000     0.00000     0.00000     0.00000
   -59.99972     0.00000     0.00000     0.00000     0.00000
   -59.98872     0.00000     0.00000     0.00000     0.00000
   -59.97772     0.00000     0.00000     0.00000     0.00000
   -59.96672     0.00000     0.00000     0.00000     0.00000
   -59.95572     0.00000     0.00000     0.00000     0.00000
   -59.94472     0.00000     0.00000     0.00000     0.00000
   -59.93372     0.00000     0.00000     0.00000     0.00000
   -59.92272     0.00000     0.00000     0.00000     0.00000
   -59.91172     0.00000     0.00000     0.00000     0.00000
   -59.90072     0.00000     0.00000     0.00000     0.00000
   -59.88972     0.00000     0.00000     0.00000     0.00000
   -59.87872     0.00000     0.00000     0.00000     0.00000
   -59.86772     0.00000     0.00000     0.00000     0.00000
   -59.85672     0.00000     0.00000     0.00000     0.00000
   -59.84572     0.00000     0.00000     0.00000     0.00000
   -59.83472     0.00000     0.00000     0.00000     0.00000
   -59.82372     0.00000     0.00000     0.00000     0.00000
   -59.81272     0.00000     0.00000     0.00000     0.00000
   -59.80172     0.00000     0.00000     0.00000     0.00000
   -59.79072     0.00000     0.00000     0.00000     0.00000
   -59.77972     0.00000     0.00000     0.00000     0.00000
   -59.76872     0.00000     0.00000     0.00000     0.00000
   -59.75772     0.00000     0.00000     0.00000     0.00000
   -59.74672     0.00000     0.00000     0.00000     0.00000
   -59.73572     0.00000     0.00000     0.00000     0.00000
   -59.72472     0.00000     0.00000     0.00000     0.00000
   -59.71372     0.00000     0.00000     0.00000     0.00000
   -59.70272     0.00000     0.00000     0.00000     0.00000
   -59.69172     0.00000     0.00000     0.00000     0.00000
   -59.68072     0.00000     0.00000     0.00000     0.00000
   -59.66972     0.00000     0.00000     0.00000     0.00000
   -59.65872     0.00000     0.00000     0.00000     0.00000
   -59.64772     0.00000     0.00000     0.00000     0.00000
   -59.63672     0.00000     0.00000     0.00000     0.00000
   -59.62572     0.00000     0.00000     0.00000     0.00000
   -59.61472     0.00000     0.00000     0.00000     0.00000
   -59.60372     0.00000     0.00000     0.00000     0.00000
   -59.59272     0.00000     0.00000     0.00000     0.00000
   -59.58172     0.00000     0.00000     0.00000     0.00000
   -59.57072     0.00000     0.00000     0.00000     0.00000
   -59.55972     0.00000     0.00000     0.00000     0.00000
   -59.54872     0.00000     0.00000     0.00000     0.00000
   -59.53772     0.00000     0.00000     0.00000     0.00000
   -59.52672     0.00000     0.00000     0.00000     0.00000
   -59.51572     0.00000     0.00000     0.00000     0.00000
   -59.50572     0.00000     0.00000     0.00000     0.00000
   -59.49472     0.00000     0.00000     0.00000     0.00000
   -59.48372     0.00000     0.00000     0.00000     0.00000
   -59.47272     0.00000     0.00000     0.00000     0.00000
   -59.46172     0.00000     0.00000     0.00000     0.00000
   -59.45072     0.00000     0.00000     0.00000     0.00000
   -59.43972     0.00000     0.00000     0.00000     0.00000
   -59.42872     0.00000     0.00000     0.00000     0.00000
   -59.41772     0.00000     0.00000     0.00000     0.00000
   -59.40672     0.00000     0.00000     0.00000     0.00000
   -59.39572     0.00000     0.00000     0.00000     0.00000
   -59.38472     0.00000     0.00000     0.00000     0.00000
   -59.37372     0.00000     0.00000     0.00000     0.00000
   -59.36272     0.00000     0.00000     0.00000     0.00000
   -59.35172     0.00000     0.00000     0.00000     0.00000
   -59.34072     0.00000     0.00000     0.00000     0.00000
   -59.32972     0.00000     0.00000     0.00000     0.00000
   -59.31872     0.00000     0.00000     0.00000     0.00000
   -59.30772     0.00000     0.00000     0.00000     0.00000
   -59.29672     0.00000     0.00000     0.00000     0.00000
   -59.28572     0.00000     0.00000     0.00000     0.00000
   -59.27472     0.00000     0.00000     0.00000     0.00000
   -59.26372     0.00000     0.00000     0.00000     0.00000
   -59.25272     0.00000     0.00000     0.00000     0.00000
   -59.24172     0.00000     0.00000     0.00000     0.00000
   -59.23072     0.00000     0.00000     0.00000     0.00000
   -59.21972     0.00000     0.00000     0.00000     0.00000
   -59.20872     0.00000     0.00000     0.00000     0.00000
   -59.19772     0.00000     0.00000     0.00000     0.00000
   -59.18672     0.00000     0.00000     0.00000     0.00000
   -59.17572     0.00000     0.00000     0.00000     0.00000
   -59.16472     0.00000     0.00000     0.00000     0.00000
   -59.15372     0.00000     0.00000     0.00000     0.00000
   -59.14272     0.00000     0.00000     0.00000     0.00000
   -59.13172     0.00000     0.00000     0.00000     0.00000
   -59.12072     0.00000     0.00000     0.00000     0.00000
   -59.10972     0.00000     0.00000     0.00000     0.00000
   -59.09872     0.00000     0.00000     0.00000     0.00000
   -59.08772     0.00000     0.00000     0.00000     0.00000
   -59.07672     0.00000     0.00000     0.00000     0.00000
   -59.06572     0.00000     0.00000     0.00000     0.00000
   -59.05472     0.00000     0.00000     0.00000     0.00000
   -59.04372     0.00000     0.00000     0.00000     0.00000
   -59.03272     0.00000     0.00000     0.00000     0.00000
   -59.02172     0.00000     0.00000     0.00000     0.00000
   -59.01072     0.00000     0.00000     0.00000     0.00000
   -58.99972     0.00000     0.00000     0.00000     0.00000
   -58.98872     0.00000     0.00000     0.00000     0.00000
   -58.97772     0.00000     0.00000     0.00000     0.00000
   -58.96672     0.00000     0.00000     0.00000     0.00000
   -58.95672     0.00000     0.00000     0.00000     0.00000
   -58.94572     0.00000     0.00000     0.00000     0.00000
   -58.93472     0.00000     0.00000     0.00000     0.00000
   -58.92372     0.00000     0.00000     0.00000     0.00000
   -58.91272     0.00000     0.00000     0.00000     0.00000
   -58.90172     0.00000     0.00000     0.00000     0.00000
   -58.89072     0.00000     0.00000     0.00000     0.00000
   -58.87972     0.00000     0.00000     0.00000     0.00000
   -58.86872     0.00000     0.00000     0.00000     0.00000
   -58.85772     0.00000     0.00000     0.00000     0.00000
   -58.84672     0.00000     0.00000     0.00000     0.00000
   -58.83572     0.00000     0.00000     0.00000     0.00000
   -58.82472     0.00000     0.00000     0.00000     0.00000
   -58.81372     0.00000     0.00000     0.00000     0.00000
   -58.80272     0.00000     0.00000     0.00000     0.00000
   -58.79172     0.00000     0.00000     0.00000     0.00000
   -58.78072     0.00000     0.00000     0.00000     0.00000
   -58.76972     0.00000     0.00000     0.00000     0.00000
   -58.75872     0.00000     0.00000     0.00000     0.00000
   -58.74772     0.00000     0.00000     0.00000     0.00000
   -58.73672     0.00000     0.00000     0.00000     0.00000
   -58.72572     0.00000     0.00000     0.00000     0.00000
   -58.71472     0.00000     0.00000     0.00000     0.00000
   -58.70372     0.00000     0.00000     0.00000     0.00000
   -58.69272     0.00000     0.00000     0.00000     0.00000
   -58.68172     0.00000     0.00000     0.00000     0.00000
   -58.67072     0.00000     0.00000     0.00000     0.00000
   -58.65972     0.00000     0.00000     0.00000     0.00000
   -58.64872     0.00000     0.00000     0.00000     0.00000
   -58.63772     0.00000     0.00000     0.00000     0.00000
   -58.62672     0.00000     0.00000     0.00000     0.00000
   -58.61572     0.00000     0.00000     0.00000     0.00000
   -58.60472     0.00000     0.00000     0.00000     0.00000
   -58.59372     0.00000     0.00000     0.00000     0.00000
   -58.58272     0.00000     0.00000     0.00000     0.00000
   -58.57172     0.00000     0.00000     0.00000     0.00000
   -58.56072     0.00000     0.00000     0.00000     0.00000
   -58.54972     0.00000     0.00000     0.00000     0.00000
   -58.53872     0.00000     0.00000     0.00000     0.00000
   -58.52772     0.00000     0.00000     0.00000     0.00000
   -58.51672     0.00000     0.00000     0.00000     0.00000
   -58.50572     0.00000     0.00000     0.00000     0.00000
   -58.49472     0.00000     0.00000     0.00000     0.00000
   -58.48372     0.00000     0.00000     0.00000     0.00000
   -58.47272     0.00000     0.00000     0.00000     0.00000
   -58.46172     0.00000     0.00000     0.00000     0.00000
   -58.45072     0.00000     0.00000     0.00000     0.00000
   -58.43972     0.00000     0.00000     0.00000     0.00000
   -58.42872     0.00000     0.00000     0.00000     0.00000
   -58.41772     0.00000     0.00000     0.00000     0.00000
   -58.40772     0.00000     0.00000     0.00000     0.00000
   -58.39672     0.00000     0.00000     0.00000     0.00000
   -58.38572     0.00000     0.00000     0.00000     0.00000
   -58.37472     0.00000     0.00000     0.00000     0.00000
   -58.36372     0.00000     0.00000     0.00000     0.00000
   -58.35272     0.00000     0.00000     0.00000     0.00000
   -58.34172     0.00000     0.00000     0.00000     0.00000
   -58.33072     0.00000     0.00000     0.00000     0.00000
   -58.31972     0.00000     0.00000     0.00000     0.00000
   -58.30872     0.00000     0.00000     0.00000     0.00000
   -58.29772     0.00000     0.00000     0.00000     0.00000
   -58.28672     0.00000     0.00000     0.00000     0.00000
   -58.27572     0.00000     0.00000     0.00000     0.00000
   -58.26472     0.00000     0.00000     0.00000     0.00000
   -58.25372     0.00000     0.00000     0.00000     0.00000
   -58.24272     0.00000     0.00000     0.00000     0.00000
   -58.23172     0.00000     0.00000     0.00000     0.00000
   -58.22072     0.00000     0.00000     0.00000     0.00000
   -58.20972     0.00000     0.00000     0.00000     0.00000
   -58.19872     0.00000     0.00000     0.00000     0.00000
   -58.18772     0.00000     0.00000     0.00000     0.00000
   -58.17672     0.00000     0.00000     0.00000     0.00000
   -58.16572     0.00000     0.00000     0.00000     0.00000
   -58.15472     0.00000     0.00000     0.00000     0.00000
   -58.14372     0.00000     0.00000     0.00000     0.00000
   -58.13272     0.00000     0.00000     0.00000     0.00000
   -58.12172     0.00000     0.00000     0.00000     0.00000
   -58.11072     0.00000     0.00000     0.00000     0.00000
   -58.09972     0.00000     0.00000     0.00000     0.00000
   -58.08872     0.00000     0.00000     0.00000     0.00000
   -58.07772     0.00000     0.00000     0.00000     0.00000
   -58.06672     0.00000     0.00000     0.00000     0.00000
   -58.05572     0.00000     0.00000     0.00000     0.00000
   -58.04472     0.00000     0.00000     0.00000     0.00000
   -58.03372     0.00000     0.00000     0.00000     0.00000
   -58.02272     0.00000     0.00000     0.00000     0.00000
   -58.01172     0.00000     0.00000     0.00000     0.00000
   -58.00072     0.00000     0.00000     0.00000     0.00000
   -57.98972     0.00000     0.00000     0.00000     0.00000
   -57.97872     0.00000     0.00000     0.00000     0.00000
   -57.96772     0.00000     0.00000     0.00000     0.00000
   -57.95672     0.00000     0.00000     0.00000     0.00000
   -57.94572     0.00000     0.00000     0.00000     0.00000
   -57.93472     0.00000     0.00000     0.00000     0.00000
   -57.92372     0.00000     0.00000     0.00000     0.00000
   -57.91272     0.00000     0.00000     0.00000     0.00000
   -57.90172     0.00000     0.00000     0.00000     0.00000
   -57.89072     0.00000     0.00000     0.00000     0.00000
   -57.87972     0.00000     0.00000     0.00000     0.00000
   -57.86872     0.00000     0.00000     0.00000     0.00000
   -57.85872     0.00000     0.00000     0.00000     0.00000
   -57.84772     0.00000     0.00000     0.00000     0.00000
   -57.83672     0.00000     0.00000     0.00000     0.00000
   -57.82572     0.00000     0.00000     0.00000     0.00000
   -57.81472     0.00000     0.00000     0.00000     0.00000
   -57.80372     0.00000     0.00000     0.00000     0.00000
   -57.79272     0.00000     0.00000     0.00000     0.00000
   -57.78172     0.00000     0.00000     0.00000     0.00000
   -57.77072     0.00000     0.00000     0.00000     0.00000
   -57.75972     0.00000     0.00000     0.00000     0.00000
   -57.74872     0.00000     0.00000     0.00000     0.00000
   -57.73772     0.00000     0.00000     0.00000     0.00000
   -57.72672     0.00000     0.00000     0.00000     0.00000
   -57.71572     0.00000     0.00000     0.00000     0.00000
   -57.70472     0.00000     0.00000     0.00000     0.00000
   -57.69372     0.00000     0.00000     0.00000     0.00000
   -57.68272     0.00000     0.00000     0.00000     0.00000
   -57.67172     0.00000     0.00000     0.00000     0.00000
   -57.66072     0.00000     0.00000     0.00000     0.00000
   -57.64972     0.00000     0.00000     0.00000     0.00000
   -57.63872     0.00000     0.00000     0.00000     0.00000
   -57.62772     0.00000     0.00000     0.00000     0.00000
   -57.61672     0.00000     0.00000     0.00000     0.00000
   -57.60572     0.00000     0.00000     0.00000     0.00000
   -57.59472     0.00000     0.00000     0.00000     0.00000
   -57.58372     0.00000     0.00000     0.00000     0.00000
   -57.57272     0.00000     0.00000     0.00000     0.00000
   -57.56172     0.00000     0.00000     0.00000     0.00000
   -57.55072     0.00000     0.00000     0.00000     0.00000
   -57.53972     0.00000     0.00000     0.00000     0.00000
   -57.52872     0.00000     0.00000     0.00000     0.00000
   -57.51772     0.00000     0.00000     0.00000     0.00000
   -57.50672     0.00000     0.00000     0.00000     0.00000
   -57.49572     0.00000     0.00000     0.00000     0.00000
   -57.48472     0.00000     0.00000     0.00000     0.00000
   -57.47372     0.00000     0.00000     0.00000     0.00000
   -57.46272     0.00000     0.00000     0.00000     0.00000
   -57.45172     0.00000     0.00000     0.00000     0.00000
   -57.44072     0.00000     0.00000     0.00000     0.00000
   -57.42972     0.00000     0.00000     0.00000     0.00000
   -57.41872     0.00000     0.00000     0.00000     0.00000
   -57.40772     0.00000     0.00000     0.00000     0.00000
   -57.39672     0.00000     0.00000     0.00000     0.00000
   -57.38572     0.00000     0.00000     0.00000     0.00000
   -57.37472     0.00000     0.00000     0.00000     0.00000
   -57.36372     0.00000     0.00000     0.00000     0.00000
   -57.35272     0.00000     0.00000     0.00000     0.00000
   -57.34172     0.00000     0.00000     0.00000     0.00000
   -57.33072     0.00000     0.00000     0.00000     0.00000
   -57.32072     0.00000     0.00000     0.00000     0.00000
   -57.30972     0.00000     0.00000     0.00000     0.00000
   -57.29872     0.00000     0.00000     0.00000     0.00000
   -57.28772     0.00000     0.00000     0.00000     0.00000
   -57.27672     0.00000     0.00000     0.00000     0.00000
   -57.26572     0.00000     0.00000     0.00000     0.00000
   -57.25472     0.00000     0.00000     0.00000     0.00000
   -57.24372     0.00000     0.00000     0.00000     0.00000
   -57.23272     0.00000     0.00000     0.00000     0.00000
   -57.22172     0.00000     0.00000     0.00000     0.00000
   -57.21072     0.00000     0.00000     0.00000     0.00000
   -57.19972     0.00000     0.00000     0.00000     0.00000
   -57.18872     0.00000     0.00000     0.00000     0.00000
   -57.17772     0.00000     0.00000     0.00000     0.00000
   -57.16672     0.00000     0.00000     0.00000     0.00000
   -57.15572     0.00000     0.00000     0.00000     0.00000
   -57.14472     0.00000     0.00000     0.00000     0.00000
   -57.13372     0.00000     0.00000     0.00000     0.00000
   -57.12272     0.00000     0.00000     0.00000     0.00000
   -57.11172     0.00000     0.00000     0.00000     0.00000
   -57.10072     0.00000     0.00000     0.00000     0.00000
   -57.08972     0.00000     0.00000     0.00000     0.00000
   -57.07872     0.00000     0.00000     0.00000     0.00000
   -57.06772     0.00000     0.00000     0.00000     0.00000
   -57.05672     0.00000     0.00000     0.00000     0.00000
   -57.04572     0.00000     0.00000     0.00000     0.00000
   -57.03472     0.00000     0.00000     0.00000     0.00000
   -57.02372     0.00000     0.00000     0.00000     0.00000
   -57.01272     0.00000     0.00000     0.00000     0.00000
   -57.00172     0.00000     0.00000     0.00000     0.00000
   -56.99072     0.00000     0.00000     0.00000     0.00000
   -56.97972     0.00000     0.00000     0.00000     0.00000
   -56.96872     0.00000     0.00000     0.00000     0.00000
   -56.95772     0.00000     0.00000     0.00000     0.00000
   -56.94672     0.00000     0.00000     0.00000     0.00000
   -56.93572     0.00000     0.00000     0.00000     0.00000
   -56.92472     0.00000     0.00000     0.00000     0.00000
   -56.91372     0.00000     0.00000     0.00000     0.00000
   -56.90272     0.00000     0.00000     0.00000     0.00000
   -56.89172     0.00000     0.00000     0.00000     0.00000
   -56.88072     0.00000     0.00000     0.00000     0.00000
   -56.86972     0.00000     0.00000     0.00000     0.00000
   -56.85872     0.00000     0.00000     0.00000     0.00000
   -56.84772     0.00000     0.00000     0.00000     0.00000
   -56.83672     0.00000     0.00000     0.00000     0.00000
   -56.82572     0.00000     0.00000     0.00000     0.00000
   -56.81472     0.00000     0.00000     0.00000     0.00000
   -56.80372     0.00000     0.00000     0.00000     0.00000
   -56.79272     0.00000     0.00000     0.00000     0.00000
   -56.78172     0.00000     0.00000     0.00000     0.00000
   -56.77172     0.00000     0.00000     0.00000     0.00000
   -56.76072     0.00000     0.00000     0.00000     0.00000
   -56.74972     0.00000     0.00000     0.00000     0.00000
   -56.73872     0.00000     0.00000     0.00000     0.00000
   -56.72772     0.00000     0.00000     0.00000     0.00000
   -56.71672     0.00000     0.00000     0.00000     0.00000
   -56.70572     0.00000     0.00000     0.00000     0.00000
   -56.69472     0.00000     0.00000     0.00000     0.00000
   -56.68372     0.00000     0.00000     0.00000     0.00000
   -56.67272     0.00000     0.00000     0.00000     0.00000
   -56.66172     0.00000     0.00000     0.00000     0.00000
   -56.65072     0.00000     0.00000     0.00000     0.00000
   -56.63972     0.00000     0.00000     0.00000     0.00000
   -56.62872     0.00000     0.00000     0.00000     0.00000
   -56.61772     0.00000     0.00000     0.00000     0.00000
   -56.60672     0.00000     0.00000     0.00000     0.00000
   -56.59572     0.00000     0.00000     0.00000     0.00000
   -56.58472     0.00000     0.00000     0.00000     0.00000
   -56.57372     0.00000     0.00000     0.00000     0.00000
   -56.56272     0.00000     0.00000     0.00000     0.00000
   -56.55172     0.00000     0.00000     0.00000     0.00000
   -56.54072     0.00000     0.00000     0.00000     0.00000
   -56.52972     0.00000     0.00000     0.00000     0.00000
   -56.51872     0.00000     0.00000     0.00000     0.00000
   -56.50772     0.00000     0.00000     0.00000     0.00000
   -56.49672     0.00000     0.00000     0.00000     0.00000
   -56.48572     0.00000     0.00000     0.00000     0.00000
   -56.47472     0.00000     0.00000     0.00000     0.00000
   -56.46372     0.00000     0.00000     0.00000     0.00000
   -56.45272     0.00000     0.00000     0.00000     0.00000
   -56.44172     0.00000     0.00000     0.00000     0.00000
   -56.43072     0.00000     0.00000     0.00000     0.00000
   -56.41972     0.00000     0.00000     0.00000     0.00000
   -56.40872     0.00000     0.00000     0.00000     0.00000
   -56.39772     0.00000     0.00000     0.00000     0.00000
   -56.38672     0.00000     0.00000     0.00000     0.00000
   -56.37572     0.00000     0.00000     0.00000     0.00000
   -56.36472     0.00000     0.00000     0.00000     0.00000
   -56.35372     0.00000     0.00000     0.00000     0.00000
   -56.34272     0.00000     0.00000     0.00000     0.00000
   -56.33172     0.00000     0.00000     0.00000     0.00000
   -56.32072     0.00000     0.00000     0.00000     0.00000
   -56.30972     0.00000     0.00000     0.00000     0.00000
   -56.29872     0.00000     0.00000     0.00000     0.00000
   -56.28772     0.00000     0.00000     0.00000     0.00000
   -56.27672     0.00000     0.00000     0.00000     0.00000
   -56.26572     0.00000     0.00000     0.00000     0.00000
   -56.25472     0.00000     0.00000     0.00000     0.00000
   -56.24372     0.00000     0.00000     0.00000     0.00000
   -56.23272     0.00000     0.00000     0.00000     0.00000
   -56.22272     0.00000     0.00000     0.00000     0.00000
   -56.21172     0.00000     0.00000     0.00000     0.00000
   -56.20072     0.00000     0.00000     0.00000     0.00000
   -56.18972     0.00000     0.00000     0.00000     0.00000
   -56.17872     0.00000     0.00000     0.00000     0.00000
   -56.16772     0.00000     0.00000     0.00000     0.00000
   -56.15672     0.00000     0.00000     0.00000     0.00000
   -56.14572     0.00000     0.00000     0.00000     0.00000
   -56.13472     0.00000     0.00000     0.00000     0.00000
   -56.12372     0.00000     0.00000     0.00000     0.00000
   -56.11272     0.00000     0.00000     0.00000     0.00000
   -56.10172     0.00000     0.00000     0.00000     0.00000
   -56.09072     0.00000     0.00000     0.00000     0.00000
   -56.07972     0.00000     0.00000     0.00000     0.00000
   -56.06872     0.00000     0.00000     0.00000     0.00000
   -56.05772     0.00000     0.00000     0.00000     0.00000
   -56.04672     0.00000     0.00000     0.00000     0.00000
