      #Energy        TDOS
     -78.04295       0.00000
     -77.76095       0.00000
     -77.47995       0.00000
     -77.19795       0.00000
     -76.91695       0.00000
     -76.63495       0.00000
     -76.35395       0.00000
     -76.07195       0.00000
     -75.79095       0.00000
     -75.50895       0.00000
     -75.22795      -0.00000
     -74.94595      -0.00000
     -74.66395      -0.00000
     -74.38295      -0.33990
     -74.10095      90.57000
     -73.81995      94.88000
     -73.53795      -0.40200
     -73.25695      -0.00000
     -72.97495       0.00000
     -72.69395       0.00000
     -72.41195       0.00000
     -72.13095       0.00000
     -71.84895       0.00000
     -71.56795       0.00000
     -71.28595       0.00000
     -71.00495       0.00000
     -70.72295       0.00000
     -70.44195       0.00000
     -70.15995       0.00000
     -69.87895       0.00000
     -69.59695       0.00000
     -69.31595       0.00000
     -69.03395       0.00000
     -68.75195       0.00000
     -68.47095       0.00000
     -68.18895       0.00000
     -67.90795       0.00000
     -67.62595       0.00000
     -67.34495       0.00000
     -67.06295       0.00000
     -66.78195       0.00000
     -66.49995       0.00000
     -66.21895       0.00000
     -65.93695       0.00000
     -65.65595       0.00000
     -65.37395       0.00000
     -65.09295       0.00000
     -64.81095       0.00000
     -64.52995       0.00000
     -64.24795       0.00000
     -63.96695       0.00000
     -63.68495       0.00000
     -63.40395       0.00000
     -63.12195       0.00000
     -62.83995       0.00000
     -62.55895       0.00000
     -62.27695      -0.00000
     -61.99595      -0.00000
     -61.71395      -0.00000
     -61.43295      -0.03765
     -61.15095      21.37000
     -60.86995     166.20000
     -60.58795      -2.78700
     -60.30695      -0.00002
     -60.02495       0.00000
     -59.74395       0.00000
     -59.46195       0.00000
     -59.18095       0.00000
     -58.89895       0.00000
     -58.61795       0.00000
     -58.33595       0.00000
     -58.05495       0.00000
     -57.77295       0.00000
     -57.49195       0.00000
     -57.20995       0.00000
     -56.92795       0.00000
     -56.64695       0.00000
     -56.36495       0.00000
     -56.08395       0.00000
     -55.80195       0.00000
     -55.52095       0.00000
     -55.23895       0.00000
     -54.95795       0.00000
     -54.67595       0.00000
     -54.39495       0.00000
     -54.11295       0.00000
     -53.83195       0.00000
     -53.54995       0.00000
     -53.26895       0.00000
     -52.98695       0.00000
     -52.70595       0.00000
     -52.42395       0.00000
     -52.14295       0.00000
     -51.86095       0.00000
     -51.57995       0.00000
     -51.29795       0.00000
     -51.01695       0.00000
     -50.73495       0.00000
     -50.45295       0.00000
     -50.17195       0.00000
     -49.88995       0.00000
     -49.60895       0.00000
     -49.32695       0.00000
     -49.04595       0.00000
     -48.76395       0.00000
     -48.48295       0.00000
     -48.20095       0.00000
     -47.91995       0.00000
     -47.63795       0.00000
     -47.35695       0.00000
     -47.07495       0.00000
     -46.79395       0.00000
     -46.51195       0.00000
     -46.23095       0.00000
     -45.94895       0.00000
     -45.66795       0.00000
     -45.38595       0.00000
     -45.10495       0.00000
     -44.82295       0.00000
     -44.54095       0.00000
     -44.25995       0.00000
     -43.97795       0.00000
     -43.69695       0.00000
     -43.41495       0.00000
     -43.13395       0.00000
     -42.85195       0.00000
     -42.57095       0.00000
     -42.28895       0.00000
     -42.00795       0.00000
     -41.72595       0.00000
     -41.44495       0.00000
     -41.16295       0.00000
     -40.88195       0.00000
     -40.59995       0.00000
     -40.31895       0.00000
     -40.03695       0.00000
     -39.75595      -0.00000
     -39.47395      -0.00000
     -39.19295      -0.00001
     -38.91095      -1.21200
     -38.62895      90.96000
