     #Energy       W_all      Mo_all      Pd_all      Zr_all
   -55.94935     0.00000     0.00000     0.00000     0.00000
   -55.93835     0.00000     0.00000     0.00000     0.00000
   -55.92735     0.00000     0.00000     0.00000     0.00000
   -55.91635     0.00000     0.00000     0.00000     0.00000
   -55.90535     0.00000     0.00000     0.00000     0.00000
   -55.89435     0.00000     0.00000     0.00000     0.00000
   -55.88335     0.00000     0.00000     0.00000     0.00000
   -55.87335     0.00000     0.00000     0.00000     0.00000
   -55.86235     0.00000     0.00000     0.00000     0.00000
   -55.85135     0.00000     0.00000     0.00000     0.00000
   -55.84035     0.00000     0.00000     0.00000     0.00000
   -55.82935     0.00000     0.00000     0.00000     0.00000
   -55.81835     0.00000     0.00000     0.00000     0.00000
   -55.80735     0.00000     0.00000     0.00000     0.00000
   -55.79635     0.00000     0.00000     0.00000     0.00000
   -55.78635     0.00000     0.00000     0.00000     0.00000
   -55.77535     0.00000     0.00000     0.00000     0.00000
   -55.76435     0.00000     0.00000     0.00000     0.00000
   -55.75335     0.00000     0.00000     0.00000     0.00000
   -55.74235     0.00000     0.00000     0.00000     0.00000
   -55.73135     0.00000     0.00000     0.00000     0.00000
   -55.72035     0.00000     0.00000     0.00000     0.00000
   -55.70935     0.00000     0.00000     0.00000     0.00000
   -55.69835     0.00000     0.00000     0.00000     0.00000
   -55.68835     0.00000     0.00000     0.00000     0.00000
   -55.67735     0.00000     0.00000     0.00000     0.00000
   -55.66635     0.00000     0.00000     0.00000     0.00000
   -55.65535     0.00000     0.00000     0.00000     0.00000
   -55.64435     0.00000     0.00000     0.00000     0.00000
   -55.63335     0.00000     0.00000     0.00000     0.00000
   -55.62235     0.00000     0.00000     0.00000     0.00000
   -55.61135     0.00000     0.00000     0.00000     0.00000
   -55.60135     0.00000     0.00000     0.00000     0.00000
   -55.59035     0.00000     0.00000     0.00000     0.00000
   -55.57935     0.00000     0.00000     0.00000     0.00000
   -55.56835     0.00000     0.00000     0.00000     0.00000
   -55.55735     0.00000     0.00000     0.00000     0.00000
   -55.54635     0.00000     0.00000     0.00000     0.00000
   -55.53535     0.00000     0.00000     0.00000     0.00000
   -55.52435     0.00000     0.00000     0.00000     0.00000
   -55.51335     0.00000     0.00000     0.00000     0.00000
   -55.50335     0.00000     0.00000     0.00000     0.00000
   -55.49235     0.00000     0.00000     0.00000     0.00000
   -55.48135     0.00000     0.00000     0.00000     0.00000
   -55.47035     0.00000     0.00000     0.00000     0.00000
   -55.45935     0.00000     0.00000     0.00000     0.00000
   -55.44835     0.00000     0.00000     0.00000     0.00000
   -55.43735     0.00000     0.00000     0.00000     0.00000
   -55.42635     0.00000     0.00000     0.00000     0.00000
   -55.41635     0.00000     0.00000     0.00000     0.00000
   -55.40535     0.00000     0.00000     0.00000     0.00000
   -55.39435     0.00000     0.00000     0.00000     0.00000
   -55.38335     0.00000     0.00000     0.00000     0.00000
   -55.37235     0.00000     0.00000     0.00000     0.00000
   -55.36135     0.00000     0.00000     0.00000     0.00000
   -55.35035     0.00000     0.00000     0.00000     0.00000
   -55.33935     0.00000     0.00000     0.00000     0.00000
   -55.32835     0.00000     0.00000     0.00000     0.00000
   -55.31835     0.00000     0.00000     0.00000     0.00000
   -55.30735     0.00000     0.00000     0.00000     0.00000
   -55.29635     0.00000     0.00000     0.00000     0.00000
   -55.28535     0.00000     0.00000     0.00000     0.00000
   -55.27435     0.00000     0.00000     0.00000     0.00000
   -55.26335     0.00000     0.00000     0.00000     0.00000
   -55.25235     0.00000     0.00000     0.00000     0.00000
   -55.24135     0.00000     0.00000     0.00000     0.00000
   -55.23135     0.00000     0.00000     0.00000     0.00000
   -55.22035     0.00000     0.00000     0.00000     0.00000
   -55.20935     0.00000     0.00000     0.00000     0.00000
   -55.19835     0.00000     0.00000     0.00000     0.00000
   -55.18735     0.00000     0.00000     0.00000     0.00000
   -55.17635     0.00000     0.00000     0.00000     0.00000
   -55.16535     0.00000     0.00000     0.00000     0.00000
   -55.15435     0.00000     0.00000     0.00000     0.00000
   -55.14335     0.00000     0.00000     0.00000     0.00000
   -55.13335     0.00000     0.00000     0.00000     0.00000
   -55.12235     0.00000     0.00000     0.00000     0.00000
   -55.11135     0.00000     0.00000     0.00000     0.00000
   -55.10035     0.00000     0.00000     0.00000     0.00000
   -55.08935     0.00000     0.00000     0.00000     0.00000
   -55.07835     0.00000     0.00000     0.00000     0.00000
   -55.06735     0.00000     0.00000     0.00000     0.00000
   -55.05635     0.00000     0.00000     0.00000     0.00000
   -55.04635     0.00000     0.00000     0.00000     0.00000
   -55.03535     0.00000     0.00000     0.00000     0.00000
   -55.02435     0.00000     0.00000     0.00000     0.00000
   -55.01335     0.00000     0.00000     0.00000     0.00000
   -55.00235     0.00000     0.00000     0.00000     0.00000
   -54.99135     0.00000     0.00000     0.00000     0.00000
   -54.98035     0.00000     0.00000     0.00000     0.00000
   -54.96935     0.00000     0.00000     0.00000     0.00000
   -54.95835     0.00000     0.00000     0.00000     0.00000
   -54.94835     0.00000     0.00000     0.00000     0.00000
   -54.93735     0.00000     0.00000     0.00000     0.00000
   -54.92635     0.00000     0.00000     0.00000     0.00000
   -54.91535     0.00000     0.00000     0.00000     0.00000
   -54.90435     0.00000     0.00000     0.00000     0.00000
   -54.89335     0.00000     0.00000     0.00000     0.00000
   -54.88235     0.00000     0.00000     0.00000     0.00000
   -54.87135     0.00000     0.00000     0.00000     0.00000
   -54.86135     0.00000     0.00000     0.00000     0.00000
   -54.85035     0.00000     0.00000     0.00000     0.00000
   -54.83935     0.00000     0.00000     0.00000     0.00000
   -54.82835     0.00000     0.00000     0.00000     0.00000
   -54.81735     0.00000     0.00000     0.00000     0.00000
   -54.80635     0.00000     0.00000     0.00000     0.00000
   -54.79535     0.00000     0.00000     0.00000     0.00000
   -54.78435     0.00000     0.00000     0.00000     0.00000
   -54.77335     0.00000     0.00000     0.00000     0.00000
   -54.76335     0.00000     0.00000     0.00000     0.00000
   -54.75235     0.00000     0.00000     0.00000     0.00000
   -54.74135     0.00000     0.00000     0.00000     0.00000
   -54.73035     0.00000     0.00000     0.00000     0.00000
   -54.71935     0.00000     0.00000     0.00000     0.00000
   -54.70835     0.00000     0.00000     0.00000     0.00000
   -54.69735     0.00000     0.00000     0.00000     0.00000
   -54.68635     0.00000     0.00000     0.00000     0.00000
   -54.67635     0.00000     0.00000     0.00000     0.00000
   -54.66535     0.00000     0.00000     0.00000     0.00000
   -54.65435     0.00000     0.00000     0.00000     0.00000
   -54.64335     0.00000     0.00000     0.00000     0.00000
   -54.63235     0.00000     0.00000     0.00000     0.00000
   -54.62135     0.00000     0.00000     0.00000     0.00000
   -54.61035     0.00000     0.00000     0.00000     0.00000
   -54.59935     0.00000     0.00000     0.00000     0.00000
   -54.58835     0.00000     0.00000     0.00000     0.00000
   -54.57835     0.00000     0.00000     0.00000     0.00000
   -54.56735     0.00000     0.00000     0.00000     0.00000
   -54.55635     0.00000     0.00000     0.00000     0.00000
   -54.54535     0.00000     0.00000     0.00000     0.00000
   -54.53435     0.00000     0.00000     0.00000     0.00000
   -54.52335     0.00000     0.00000     0.00000     0.00000
   -54.51235     0.00000     0.00000     0.00000     0.00000
   -54.50135     0.00000     0.00000     0.00000     0.00000
   -54.49135     0.00000     0.00000     0.00000     0.00000
   -54.48035     0.00000     0.00000     0.00000     0.00000
   -54.46935     0.00000     0.00000     0.00000     0.00000
   -54.45835     0.00000     0.00000     0.00000     0.00000
   -54.44735     0.00000     0.00000     0.00000     0.00000
   -54.43635     0.00000     0.00000     0.00000     0.00000
   -54.42535     0.00000     0.00000     0.00000     0.00000
   -54.41435     0.00000     0.00000     0.00000     0.00000
   -54.40335     0.00000     0.00000     0.00000     0.00000
   -54.39335     0.00000     0.00000     0.00000     0.00000
   -54.38235     0.00000     0.00000     0.00000     0.00000
   -54.37135     0.00000     0.00000     0.00000     0.00000
   -54.36035     0.00000     0.00000     0.00000     0.00000
   -54.34935     0.00000     0.00000     0.00000     0.00000
   -54.33835     0.00000     0.00000     0.00000     0.00000
   -54.32735     0.00000     0.00000     0.00000     0.00000
   -54.31635     0.00000     0.00000     0.00000     0.00000
   -54.30635     0.00000     0.00000     0.00000     0.00000
   -54.29535     0.00000     0.00000     0.00000     0.00000
   -54.28435     0.00000     0.00000     0.00000     0.00000
   -54.27335     0.00000     0.00000     0.00000     0.00000
   -54.26235     0.00000     0.00000     0.00000     0.00000
   -54.25135     0.00000     0.00000     0.00000     0.00000
   -54.24035     0.00000     0.00000     0.00000     0.00000
   -54.22935     0.00000     0.00000     0.00000     0.00000
   -54.21835     0.00000     0.00000     0.00000     0.00000
   -54.20835     0.00000     0.00000     0.00000     0.00000
   -54.19735     0.00000     0.00000     0.00000     0.00000
   -54.18635     0.00000     0.00000     0.00000     0.00000
   -54.17535     0.00000     0.00000     0.00000     0.00000
   -54.16435     0.00000     0.00000     0.00000     0.00000
   -54.15335     0.00000     0.00000     0.00000     0.00000
   -54.14235     0.00000     0.00000     0.00000     0.00000
   -54.13135     0.00000     0.00000     0.00000     0.00000
   -54.12135     0.00000     0.00000     0.00000     0.00000
   -54.11035     0.00000     0.00000     0.00000     0.00000
   -54.09935     0.00000     0.00000     0.00000     0.00000
   -54.08835     0.00000     0.00000     0.00000     0.00000
   -54.07735     0.00000     0.00000     0.00000     0.00000
   -54.06635     0.00000     0.00000     0.00000     0.00000
   -54.05535     0.00000     0.00000     0.00000     0.00000
   -54.04435     0.00000     0.00000     0.00000     0.00000
   -54.03335     0.00000     0.00000     0.00000     0.00000
   -54.02335     0.00000     0.00000     0.00000     0.00000
   -54.01235     0.00000     0.00000     0.00000     0.00000
   -54.00135     0.00000     0.00000     0.00000     0.00000
   -53.99035     0.00000     0.00000     0.00000     0.00000
   -53.97935     0.00000     0.00000     0.00000     0.00000
   -53.96835     0.00000     0.00000     0.00000     0.00000
   -53.95735     0.00000     0.00000     0.00000     0.00000
   -53.94635     0.00000     0.00000     0.00000     0.00000
   -53.93635     0.00000     0.00000     0.00000     0.00000
   -53.92535     0.00000     0.00000     0.00000     0.00000
   -53.91435     0.00000     0.00000     0.00000     0.00000
   -53.90335     0.00000     0.00000     0.00000     0.00000
   -53.89235     0.00000     0.00000     0.00000     0.00000
   -53.88135     0.00000     0.00000     0.00000     0.00000
   -53.87035     0.00000     0.00000     0.00000     0.00000
   -53.85935     0.00000     0.00000     0.00000     0.00000
   -53.84835     0.00000     0.00000     0.00000     0.00000
   -53.83835     0.00000     0.00000     0.00000     0.00000
   -53.82735     0.00000     0.00000     0.00000     0.00000
   -53.81635     0.00000     0.00000     0.00000     0.00000
   -53.80535     0.00000     0.00000     0.00000     0.00000
   -53.79435     0.00000     0.00000     0.00000     0.00000
   -53.78335     0.00000     0.00000     0.00000     0.00000
   -53.77235     0.00000     0.00000     0.00000     0.00000
   -53.76135     0.00000     0.00000     0.00000     0.00000
   -53.75135     0.00000     0.00000     0.00000     0.00000
   -53.74035     0.00000     0.00000     0.00000     0.00000
   -53.72935     0.00000     0.00000     0.00000     0.00000
   -53.71835     0.00000     0.00000     0.00000     0.00000
   -53.70735     0.00000     0.00000     0.00000     0.00000
   -53.69635     0.00000     0.00000     0.00000     0.00000
   -53.68535     0.00000     0.00000     0.00000     0.00000
   -53.67435     0.00000     0.00000     0.00000     0.00000
   -53.66335     0.00000     0.00000     0.00000     0.00000
   -53.65335     0.00000     0.00000     0.00000     0.00000
   -53.64235     0.00000     0.00000     0.00000     0.00000
   -53.63135     0.00000     0.00000     0.00000     0.00000
   -53.62035     0.00000     0.00000     0.00000     0.00000
   -53.60935     0.00000     0.00000     0.00000     0.00000
   -53.59835     0.00000     0.00000     0.00000     0.00000
   -53.58735     0.00000     0.00000     0.00000     0.00000
   -53.57635     0.00000     0.00000     0.00000     0.00000
   -53.56635     0.00000     0.00000     0.00000     0.00000
   -53.55535     0.00000     0.00000     0.00000     0.00000
   -53.54435     0.00000     0.00000     0.00000     0.00000
   -53.53335     0.00000     0.00000     0.00000     0.00000
   -53.52235     0.00000     0.00000     0.00000     0.00000
   -53.51135     0.00000     0.00000     0.00000     0.00000
   -53.50035     0.00000     0.00000     0.00000     0.00000
   -53.48935     0.00000     0.00000     0.00000     0.00000
   -53.47835     0.00000     0.00000     0.00000     0.00000
   -53.46835     0.00000     0.00000     0.00000     0.00000
   -53.45735     0.00000     0.00000     0.00000     0.00000
   -53.44635     0.00000     0.00000     0.00000     0.00000
   -53.43535     0.00000     0.00000     0.00000     0.00000
   -53.42435     0.00000     0.00000     0.00000     0.00000
   -53.41335     0.00000     0.00000     0.00000     0.00000
   -53.40235     0.00000     0.00000     0.00000     0.00000
   -53.39135     0.00000     0.00000     0.00000     0.00000
   -53.38135     0.00000     0.00000     0.00000     0.00000
   -53.37035     0.00000     0.00000     0.00000     0.00000
   -53.35935     0.00000     0.00000     0.00000     0.00000
   -53.34835     0.00000     0.00000     0.00000     0.00000
   -53.33735     0.00000     0.00000     0.00000     0.00000
   -53.32635     0.00000     0.00000     0.00000     0.00000
   -53.31535     0.00000     0.00000     0.00000     0.00000
   -53.30435     0.00000     0.00000     0.00000     0.00000
   -53.29335     0.00000     0.00000     0.00000     0.00000
   -53.28335     0.00000     0.00000     0.00000     0.00000
   -53.27235     0.00000     0.00000     0.00000     0.00000
   -53.26135     0.00000     0.00000     0.00000     0.00000
   -53.25035     0.00000     0.00000     0.00000     0.00000
   -53.23935     0.00000     0.00000     0.00000     0.00000
   -53.22835     0.00000     0.00000     0.00000     0.00000
   -53.21735     0.00000     0.00000     0.00000     0.00000
   -53.20635     0.00000     0.00000     0.00000     0.00000
   -53.19635     0.00000     0.00000     0.00000     0.00000
   -53.18535     0.00000     0.00000     0.00000     0.00000
   -53.17435     0.00000     0.00000     0.00000     0.00000
   -53.16335     0.00000     0.00000     0.00000     0.00000
   -53.15235     0.00000     0.00000     0.00000     0.00000
   -53.14135     0.00000     0.00000     0.00000     0.00000
   -53.13035     0.00000     0.00000     0.00000     0.00000
   -53.11935     0.00000     0.00000     0.00000     0.00000
   -53.10835     0.00000     0.00000     0.00000     0.00000
   -53.09835     0.00000     0.00000     0.00000     0.00000
   -53.08735     0.00000     0.00000     0.00000     0.00000
   -53.07635     0.00000     0.00000     0.00000     0.00000
   -53.06535     0.00000     0.00000     0.00000     0.00000
   -53.05435     0.00000     0.00000     0.00000     0.00000
   -53.04335     0.00000     0.00000     0.00000     0.00000
   -53.03235     0.00000     0.00000     0.00000     0.00000
   -53.02135     0.00000     0.00000     0.00000     0.00000
   -53.01135     0.00000     0.00000     0.00000     0.00000
   -53.00035     0.00000     0.00000     0.00000     0.00000
   -52.98935     0.00000     0.00000     0.00000     0.00000
   -52.97835     0.00000     0.00000     0.00000     0.00000
   -52.96735     0.00000     0.00000     0.00000     0.00000
   -52.95635     0.00000     0.00000     0.00000     0.00000
   -52.94535     0.00000     0.00000     0.00000     0.00000
   -52.93435     0.00000     0.00000     0.00000     0.00000
   -52.92335     0.00000     0.00000     0.00000     0.00000
   -52.91335     0.00000     0.00000     0.00000     0.00000
   -52.90235     0.00000     0.00000     0.00000     0.00000
   -52.89135     0.00000     0.00000     0.00000     0.00000
   -52.88035     0.00000     0.00000     0.00000     0.00000
   -52.86935     0.00000     0.00000     0.00000     0.00000
   -52.85835     0.00000     0.00000     0.00000     0.00000
   -52.84735     0.00000     0.00000     0.00000     0.00000
   -52.83635     0.00000     0.00000     0.00000     0.00000
   -52.82635     0.00000     0.00000     0.00000     0.00000
   -52.81535     0.00000     0.00000     0.00000     0.00000
   -52.80435     0.00000     0.00000     0.00000     0.00000
   -52.79335     0.00000     0.00000     0.00000     0.00000
   -52.78235     0.00000     0.00000     0.00000     0.00000
   -52.77135     0.00000     0.00000     0.00000     0.00000
   -52.76035     0.00000     0.00000     0.00000     0.00000
   -52.74935     0.00000     0.00000     0.00000     0.00000
   -52.73835     0.00000     0.00000     0.00000     0.00000
   -52.72835     0.00000     0.00000     0.00000     0.00000
   -52.71735     0.00000     0.00000     0.00000     0.00000
   -52.70635     0.00000     0.00000     0.00000     0.00000
   -52.69535     0.00000     0.00000     0.00000     0.00000
   -52.68435     0.00000     0.00000     0.00000     0.00000
   -52.67335     0.00000     0.00000     0.00000     0.00000
   -52.66235     0.00000     0.00000     0.00000     0.00000
   -52.65135     0.00000     0.00000     0.00000     0.00000
   -52.64135     0.00000     0.00000     0.00000     0.00000
   -52.63035     0.00000     0.00000     0.00000     0.00000
   -52.61935     0.00000     0.00000     0.00000     0.00000
   -52.60835     0.00000     0.00000     0.00000     0.00000
   -52.59735     0.00000     0.00000     0.00000     0.00000
   -52.58635     0.00000     0.00000     0.00000     0.00000
   -52.57535     0.00000     0.00000     0.00000     0.00000
   -52.56435     0.00000     0.00000     0.00000     0.00000
   -52.55335     0.00000     0.00000     0.00000     0.00000
   -52.54335     0.00000     0.00000     0.00000     0.00000
   -52.53235     0.00000     0.00000     0.00000     0.00000
   -52.52135     0.00000     0.00000     0.00000     0.00000
   -52.51035     0.00000     0.00000     0.00000     0.00000
   -52.49935     0.00000     0.00000     0.00000     0.00000
   -52.48835     0.00000     0.00000     0.00000     0.00000
   -52.47735     0.00000     0.00000     0.00000     0.00000
   -52.46635     0.00000     0.00000     0.00000     0.00000
   -52.45635     0.00000     0.00000     0.00000     0.00000
   -52.44535     0.00000     0.00000     0.00000     0.00000
   -52.43435     0.00000     0.00000     0.00000     0.00000
   -52.42335     0.00000     0.00000     0.00000     0.00000
   -52.41235     0.00000     0.00000     0.00000     0.00000
   -52.40135     0.00000     0.00000     0.00000     0.00000
   -52.39035     0.00000     0.00000     0.00000     0.00000
   -52.37935     0.00000     0.00000     0.00000     0.00000
   -52.36835     0.00000     0.00000     0.00000     0.00000
   -52.35835     0.00000     0.00000     0.00000     0.00000
   -52.34735     0.00000     0.00000     0.00000     0.00000
   -52.33635     0.00000     0.00000     0.00000     0.00000
   -52.32535     0.00000     0.00000     0.00000     0.00000
   -52.31435     0.00000     0.00000     0.00000     0.00000
   -52.30335     0.00000     0.00000     0.00000     0.00000
   -52.29235     0.00000     0.00000     0.00000     0.00000
   -52.28135     0.00000     0.00000     0.00000     0.00000
   -52.27135     0.00000     0.00000     0.00000     0.00000
   -52.26035     0.00000     0.00000     0.00000     0.00000
   -52.24935     0.00000     0.00000     0.00000     0.00000
   -52.23835     0.00000     0.00000     0.00000     0.00000
   -52.22735     0.00000     0.00000     0.00000     0.00000
   -52.21635     0.00000     0.00000     0.00000     0.00000
   -52.20535     0.00000     0.00000     0.00000     0.00000
   -52.19435     0.00000     0.00000     0.00000     0.00000
   -52.18335     0.00000     0.00000     0.00000     0.00000
   -52.17335     0.00000     0.00000     0.00000     0.00000
   -52.16235     0.00000     0.00000     0.00000     0.00000
   -52.15135     0.00000     0.00000     0.00000     0.00000
   -52.14035     0.00000     0.00000     0.00000     0.00000
   -52.12935     0.00000     0.00000     0.00000     0.00000
   -52.11835     0.00000     0.00000     0.00000     0.00000
   -52.10735     0.00000     0.00000     0.00000     0.00000
   -52.09635     0.00000     0.00000     0.00000     0.00000
   -52.08635     0.00000     0.00000     0.00000     0.00000
   -52.07535     0.00000     0.00000     0.00000     0.00000
   -52.06435     0.00000     0.00000     0.00000     0.00000
   -52.05335     0.00000     0.00000     0.00000     0.00000
   -52.04235     0.00000     0.00000     0.00000     0.00000
   -52.03135     0.00000     0.00000     0.00000     0.00000
   -52.02035     0.00000     0.00000     0.00000     0.00000
   -52.00935     0.00000     0.00000     0.00000     0.00000
   -51.99835     0.00000     0.00000     0.00000     0.00000
   -51.98835     0.00000     0.00000     0.00000     0.00000
   -51.97735     0.00000     0.00000     0.00000     0.00000
   -51.96635     0.00000     0.00000     0.00000     0.00000
   -51.95535     0.00000     0.00000     0.00000     0.00000
   -51.94435     0.00000     0.00000     0.00000     0.00000
   -51.93335     0.00000     0.00000     0.00000     0.00000
   -51.92235     0.00000     0.00000     0.00000     0.00000
   -51.91135     0.00000     0.00000     0.00000     0.00000
   -51.90135     0.00000     0.00000     0.00000     0.00000
   -51.89035     0.00000     0.00000     0.00000     0.00000
   -51.87935     0.00000     0.00000     0.00000     0.00000
   -51.86835     0.00000     0.00000     0.00000     0.00000
   -51.85735     0.00000     0.00000     0.00000     0.00000
   -51.84635     0.00000     0.00000     0.00000     0.00000
   -51.83535     0.00000     0.00000     0.00000     0.00000
   -51.82435     0.00000     0.00000     0.00000     0.00000
   -51.81335     0.00000     0.00000     0.00000     0.00000
   -51.80335     0.00000     0.00000     0.00000     0.00000
   -51.79235     0.00000     0.00000     0.00000     0.00000
   -51.78135     0.00000     0.00000     0.00000     0.00000
   -51.77035     0.00000     0.00000     0.00000     0.00000
   -51.75935     0.00000     0.00000     0.00000     0.00000
   -51.74835     0.00000     0.00000     0.00000     0.00000
   -51.73735     0.00000     0.00000     0.00000     0.00000
   -51.72635     0.00000     0.00000     0.00000     0.00000
   -51.71635     0.00000     0.00000     0.00000     0.00000
   -51.70535     0.00000     0.00000     0.00000     0.00000
   -51.69435     0.00000     0.00000     0.00000     0.00000
   -51.68335     0.00000     0.00000     0.00000     0.00000
   -51.67235     0.00000     0.00000     0.00000     0.00000
   -51.66135     0.00000     0.00000     0.00000     0.00000
   -51.65035     0.00000     0.00000     0.00000     0.00000
   -51.63935     0.00000     0.00000     0.00000     0.00000
   -51.62835     0.00000     0.00000     0.00000     0.00000
   -51.61835     0.00000     0.00000     0.00000     0.00000
   -51.60735     0.00000     0.00000     0.00000     0.00000
   -51.59635     0.00000     0.00000     0.00000     0.00000
   -51.58535     0.00000     0.00000     0.00000     0.00000
   -51.57435     0.00000     0.00000     0.00000     0.00000
   -51.56335     0.00000     0.00000     0.00000     0.00000
   -51.55235     0.00000     0.00000     0.00000     0.00000
   -51.54135     0.00000     0.00000     0.00000     0.00000
   -51.53135     0.00000     0.00000     0.00000     0.00000
   -51.52035     0.00000     0.00000     0.00000     0.00000
   -51.50935     0.00000     0.00000     0.00000     0.00000
   -51.49835     0.00000     0.00000     0.00000     0.00000
   -51.48735     0.00000     0.00000     0.00000     0.00000
   -51.47635     0.00000     0.00000     0.00000     0.00000
   -51.46535     0.00000     0.00000     0.00000     0.00000
   -51.45435     0.00000     0.00000     0.00000     0.00000
   -51.44335     0.00000     0.00000     0.00000     0.00000
   -51.43335     0.00000     0.00000     0.00000     0.00000
   -51.42235     0.00000     0.00000     0.00000     0.00000
   -51.41135     0.00000     0.00000     0.00000     0.00000
   -51.40035     0.00000     0.00000     0.00000     0.00000
   -51.38935     0.00000     0.00000     0.00000     0.00000
   -51.37835     0.00000     0.00000     0.00000     0.00000
   -51.36735     0.00000     0.00000     0.00000     0.00000
   -51.35635     0.00000     0.00000     0.00000     0.00000
   -51.34635     0.00000     0.00000     0.00000     0.00000
   -51.33535     0.00000     0.00000     0.00000     0.00000
   -51.32435     0.00000     0.00000     0.00000     0.00000
   -51.31335     0.00000     0.00000     0.00000     0.00000
   -51.30235     0.00000     0.00000     0.00000     0.00000
   -51.29135     0.00000     0.00000     0.00000     0.00000
   -51.28035     0.00000     0.00000     0.00000     0.00000
   -51.26935     0.00000     0.00000     0.00000     0.00000
   -51.25835     0.00000     0.00000     0.00000     0.00000
   -51.24835     0.00000     0.00000     0.00000     0.00000
   -51.23735     0.00000     0.00000     0.00000     0.00000
   -51.22635     0.00000     0.00000     0.00000     0.00000
   -51.21535     0.00000     0.00000     0.00000     0.00000
   -51.20435     0.00000     0.00000     0.00000     0.00000
   -51.19335     0.00000     0.00000     0.00000     0.00000
   -51.18235     0.00000     0.00000     0.00000     0.00000
   -51.17135     0.00000     0.00000     0.00000     0.00000
   -51.16135     0.00000     0.00000     0.00000     0.00000
   -51.15035     0.00000     0.00000     0.00000     0.00000
   -51.13935     0.00000     0.00000     0.00000     0.00000
   -51.12835     0.00000     0.00000     0.00000     0.00000
   -51.11735     0.00000     0.00000     0.00000     0.00000
   -51.10635     0.00000     0.00000     0.00000     0.00000
   -51.09535     0.00000     0.00000     0.00000     0.00000
   -51.08435     0.00000     0.00000     0.00000     0.00000
   -51.07335     0.00000     0.00000     0.00000     0.00000
   -51.06335     0.00000     0.00000     0.00000     0.00000
   -51.05235     0.00000     0.00000     0.00000     0.00000
   -51.04135     0.00000     0.00000     0.00000     0.00000
   -51.03035     0.00000     0.00000     0.00000     0.00000
   -51.01935     0.00000     0.00000     0.00000     0.00000
   -51.00835     0.00000     0.00000     0.00000     0.00000
   -50.99735     0.00000     0.00000     0.00000     0.00000
   -50.98635     0.00000     0.00000     0.00000     0.00000
   -50.97635     0.00000     0.00000     0.00000     0.00000
   -50.96535     0.00000     0.00000     0.00000     0.00000
   -50.95435     0.00000     0.00000     0.00000     0.00000
   -50.94335     0.00000     0.00000     0.00000     0.00000
   -50.93235     0.00000     0.00000     0.00000     0.00000
   -50.92135     0.00000     0.00000     0.00000     0.00000
   -50.91035     0.00000     0.00000     0.00000     0.00000
   -50.89935     0.00000     0.00000     0.00000     0.00000
   -50.88935     0.00000     0.00000     0.00000     0.00000
   -50.87835     0.00000     0.00000     0.00000     0.00000
   -50.86735     0.00000     0.00000     0.00000     0.00000
   -50.85635     0.00000     0.00000     0.00000     0.00000
   -50.84535     0.00000     0.00000     0.00000     0.00000
   -50.83435     0.00000     0.00000     0.00000     0.00000
   -50.82335     0.00000     0.00000     0.00000     0.00000
   -50.81235     0.00000     0.00000     0.00000     0.00000
   -50.80135     0.00000     0.00000     0.00000     0.00000
   -50.79135     0.00000     0.00000     0.00000     0.00000
   -50.78035     0.00000     0.00000     0.00000     0.00000
   -50.76935     0.00000     0.00000     0.00000     0.00000
   -50.75835     0.00000     0.00000     0.00000     0.00000
   -50.74735     0.00000     0.00000     0.00000     0.00000
   -50.73635     0.00000     0.00000     0.00000     0.00000
   -50.72535     0.00000     0.00000     0.00000     0.00000
   -50.71435     0.00000     0.00000     0.00000     0.00000
   -50.70435     0.00000     0.00000     0.00000     0.00000
   -50.69335     0.00000     0.00000     0.00000     0.00000
   -50.68235     0.00000     0.00000     0.00000     0.00000
   -50.67135     0.00000     0.00000     0.00000     0.00000
   -50.66035     0.00000     0.00000     0.00000     0.00000
   -50.64935     0.00000     0.00000     0.00000     0.00000
   -50.63835     0.00000     0.00000     0.00000     0.00000
   -50.62735     0.00000     0.00000     0.00000     0.00000
   -50.61635     0.00000     0.00000     0.00000     0.00000
   -50.60635     0.00000     0.00000     0.00000     0.00000
   -50.59535     0.00000     0.00000     0.00000     0.00000
   -50.58435     0.00000     0.00000     0.00000     0.00000
   -50.57335     0.00000     0.00000     0.00000     0.00000
   -50.56235     0.00000     0.00000     0.00000     0.00000
   -50.55135     0.00000     0.00000     0.00000     0.00000
   -50.54035     0.00000     0.00000     0.00000     0.00000
   -50.52935     0.00000     0.00000     0.00000     0.00000
   -50.51935     0.00000     0.00000     0.00000     0.00000
   -50.50835     0.00000     0.00000     0.00000     0.00000
   -50.49735     0.00000     0.00000     0.00000     0.00000
   -50.48635     0.00000     0.00000     0.00000     0.00000
   -50.47535     0.00000     0.00000     0.00000     0.00000
   -50.46435     0.00000     0.00000     0.00000     0.00000
   -50.45335     0.00000     0.00000     0.00000     0.00000
   -50.44235     0.00000     0.00000     0.00000     0.00000
   -50.43135     0.00000     0.00000     0.00000     0.00000
   -50.42135     0.00000     0.00000     0.00000     0.00000
   -50.41035     0.00000     0.00000     0.00000     0.00000
   -50.39935     0.00000     0.00000     0.00000     0.00000
   -50.38835     0.00000     0.00000     0.00000     0.00000
   -50.37735     0.00000     0.00000     0.00000     0.00000
   -50.36635     0.00000     0.00000     0.00000     0.00000
   -50.35535     0.00000     0.00000     0.00000     0.00000
   -50.34435     0.00000     0.00000     0.00000     0.00000
   -50.33435     0.00000     0.00000     0.00000     0.00000
