     #Energy       W_all      Mo_all      Ti_all      Os_all
   -75.53375     0.00000     0.00000     0.00000     0.00000
   -75.52275     0.00000     0.00000     0.00000     0.00000
   -75.51275     0.00000     0.00000     0.00000     0.00000
   -75.50175     0.00000     0.00000     0.00000     0.00000
   -75.49075     0.00000     0.00000     0.00000     0.00000
   -75.48075     0.00000     0.00000     0.00000     0.00000
   -75.46975     0.00000     0.00000     0.00000     0.00000
   -75.45875     0.00000     0.00000     0.00000     0.00000
   -75.44875     0.00000     0.00000     0.00000     0.00000
   -75.43775     0.00000     0.00000     0.00000     0.00000
   -75.42775     0.00000     0.00000     0.00000     0.00000
   -75.41675     0.00000     0.00000     0.00000     0.00000
   -75.40575     0.00000     0.00000     0.00000     0.00000
   -75.39575     0.00000     0.00000     0.00000     0.00000
   -75.38475     0.00000     0.00000     0.00000     0.00000
   -75.37375     0.00000     0.00000     0.00000     0.00000
   -75.36375     0.00000     0.00000     0.00000     0.00000
   -75.35275     0.00000     0.00000     0.00000     0.00000
   -75.34175     0.00000     0.00000     0.00000     0.00000
   -75.33175     0.00000     0.00000     0.00000     0.00000
   -75.32075     0.00000     0.00000     0.00000     0.00000
   -75.30975     0.00000     0.00000     0.00000     0.00000
   -75.29975     0.00000     0.00000     0.00000     0.00000
   -75.28875     0.00000     0.00000     0.00000     0.00000
   -75.27875     0.00000     0.00000     0.00000     0.00000
   -75.26775     0.00000     0.00000     0.00000     0.00000
   -75.25675     0.00000     0.00000     0.00000     0.00000
   -75.24675     0.00000     0.00000     0.00000     0.00000
   -75.23575     0.00000     0.00000     0.00000     0.00000
   -75.22475     0.00000     0.00000     0.00000     0.00000
   -75.21475     0.00000     0.00000     0.00000     0.00000
   -75.20375     0.00000     0.00000     0.00000     0.00000
   -75.19275     0.00000     0.00000     0.00000     0.00000
   -75.18275     0.00000     0.00000     0.00000     0.00000
   -75.17175     0.00000     0.00000     0.00000     0.00000
   -75.16175     0.00000     0.00000     0.00000     0.00000
   -75.15075     0.00000     0.00000     0.00000     0.00000
   -75.13975     0.00000     0.00000     0.00000     0.00000
   -75.12975     0.00000     0.00000     0.00000     0.00000
   -75.11875     0.00000     0.00000     0.00000     0.00000
   -75.10775     0.00000     0.00000     0.00000     0.00000
   -75.09775     0.00000     0.00000     0.00000     0.00000
   -75.08675     0.00000     0.00000     0.00000     0.00000
   -75.07575     0.00000     0.00000     0.00000     0.00000
   -75.06575     0.00000     0.00000     0.00000     0.00000
   -75.05475     0.00000     0.00000     0.00000     0.00000
   -75.04375     0.00000     0.00000     0.00000     0.00000
   -75.03375     0.00000     0.00000     0.00000     0.00000
   -75.02275     0.00000     0.00000     0.00000     0.00000
   -75.01275     0.00000     0.00000     0.00000     0.00000
   -75.00175     0.00000     0.00000     0.00000     0.00000
   -74.99075     0.00000     0.00000     0.00000     0.00000
   -74.98075     0.00000     0.00000     0.00000     0.00000
   -74.96975     0.00000     0.00000     0.00000     0.00000
   -74.95875     0.00000     0.00000     0.00000     0.00000
   -74.94875     0.00000     0.00000     0.00000     0.00000
   -74.93775     0.00000     0.00000     0.00000     0.00000
   -74.92675     0.00000     0.00000     0.00000     0.00000
   -74.91675     0.00000     0.00000     0.00000     0.00000
   -74.90575     0.00000     0.00000     0.00000     0.00000
   -74.89475     0.00000     0.00000     0.00000     0.00000
   -74.88475     0.00000     0.00000     0.00000     0.00000
   -74.87375     0.00000     0.00000     0.00000     0.00000
   -74.86375     0.00000     0.00000     0.00000     0.00000
   -74.85275     0.00000     0.00000     0.00000     0.00000
   -74.84175     0.00000     0.00000     0.00000     0.00000
   -74.83175     0.00000     0.00000     0.00000     0.00000
   -74.82075     0.00000     0.00000     0.00000     0.00000
   -74.80975     0.00000     0.00000     0.00000     0.00000
   -74.79975     0.00000     0.00000     0.00000     0.00000
   -74.78875     0.00000     0.00000     0.00000     0.00000
   -74.77775     0.00000     0.00000     0.00000     0.00000
   -74.76775     0.00000     0.00000     0.00000     0.00000
   -74.75675     0.00000     0.00000     0.00000     0.00000
   -74.74675     0.00000     0.00000     0.00000     0.00000
   -74.73575     0.00000     0.00000     0.00000     0.00000
   -74.72475     0.00000     0.00000     0.00000     0.00000
   -74.71475     0.00000     0.00000     0.00000     0.00000
   -74.70375     0.00000     0.00000     0.00000     0.00000
   -74.69275     0.00000     0.00000     0.00000     0.00000
   -74.68275     0.00000     0.00000     0.00000     0.00000
   -74.67175     0.00000     0.00000     0.00000     0.00000
   -74.66075     0.00000     0.00000     0.00000     0.00000
   -74.65075     0.00000     0.00000     0.00000     0.00000
   -74.63975     0.00000     0.00000     0.00000     0.00000
   -74.62875     0.00000     0.00000     0.00000     0.00000
   -74.61875     0.00000     0.00000     0.00000     0.00000
   -74.60775     0.00000     0.00000     0.00000     0.00000
   -74.59775     0.00000     0.00000     0.00000     0.00000
   -74.58675     0.00000     0.00000     0.00000     0.00000
   -74.57575     0.00000     0.00000     0.00000     0.00000
   -74.56575     0.00000     0.00000     0.00000     0.00000
   -74.55475     0.00000     0.00000     0.00000     0.00000
   -74.54375     0.00000     0.00000     0.00000     0.00000
   -74.53375     0.00000     0.00000     0.00000     0.00000
   -74.52275     0.00000     0.00000     0.00000     0.00000
   -74.51175     0.00000     0.00000     0.00000     0.00000
   -74.50175     0.00000     0.00000     0.00000     0.00000
   -74.49075     0.00000     0.00000     0.00000     0.00000
   -74.47975     0.00000     0.00000     0.00000     0.00000
   -74.46975     0.00000     0.00000     0.00000     0.00000
   -74.45875     0.00000     0.00000     0.00000     0.00000
   -74.44875     0.00000     0.00000     0.00000     0.00000
   -74.43775     0.00000     0.00000     0.00000     0.00000
   -74.42675     0.00000     0.00000     0.00000     0.00000
   -74.41675     0.00000     0.00000     0.00000     0.00000
   -74.40575     0.00000     0.00000     0.00000     0.00000
   -74.39475     0.00000     0.00000     0.00000     0.00000
   -74.38475     0.00000     0.00000     0.00000     0.00000
   -74.37375     0.00000     0.00000     0.00000     0.00000
   -74.36275     0.00000     0.00000     0.00000     0.00000
   -74.35275     0.00000     0.00000     0.00000     0.00000
   -74.34175     0.00000     0.00000     0.00000     0.00000
   -74.33075     0.00000     0.00000     0.00000     0.00000
   -74.32075     0.00000     0.00000     0.00000     0.00000
   -74.30975     0.00000     0.00000     0.00000     0.00000
   -74.29975     0.00000     0.00000     0.00000     0.00000
   -74.28875     0.00000     0.00000     0.00000     0.00000
   -74.27775     0.00000     0.00000     0.00000     0.00000
   -74.26775     0.00000     0.00000     0.00000     0.00000
   -74.25675     0.00000     0.00000     0.00000     0.00000
   -74.24575     0.00000     0.00000     0.00000     0.00000
   -74.23575     0.00000     0.00000     0.00000     0.00000
   -74.22475   187.47600     0.00575     0.00003     0.00870
   -74.21375     0.00000     0.00000     0.00000     0.00000
   -74.20375     0.00000     0.00000     0.00000     0.00000
   -74.19275     0.00000     0.00000     0.00000     0.00000
   -74.18275   187.46439     0.00328     0.00096     0.01205
   -74.17175   187.46556     0.00361     0.00060     0.01112
   -74.16075   187.39569     0.00886     0.00000     0.00375
   -74.15075   187.52643     0.00585     0.00057     0.00798
   -74.13975     0.00000     0.00000     0.00000     0.00000
   -74.12875     0.00000     0.00000     0.00000     0.00000
   -74.11875     0.00000     0.00000     0.00000     0.00000
   -74.10775   187.55807     0.00854     0.00002     0.00376
   -74.09675     0.00000     0.00000     0.00000     0.00000
   -74.08675     0.00000     0.00000     0.00000     0.00000
   -74.07575   187.44311     0.00404     0.00060     0.00714
   -74.06475     0.00000     0.00000     0.00000     0.00000
   -74.05475     0.00000     0.00000     0.00000     0.00000
   -74.04375     0.00000     0.00000     0.00000     0.00000
   -74.03375   187.43200     0.00618     0.00006     0.00193
   -74.02275   187.55098     0.00429     0.00010     0.00394
   -74.01175     0.00000     0.00000     0.00000     0.00000
   -74.00175     0.00000     0.00000     0.00000     0.00000
   -73.99075     0.00000     0.00000     0.00000     0.00000
   -73.97975   187.49878     0.00668     0.00112     0.00324
   -73.96975   187.48306     0.00518     0.00118     0.00312
   -73.95875   187.54149     0.00516     0.00011     0.00035
   -73.94775     0.00000     0.00000     0.00000     0.00000
   -73.93775   374.97245     0.00974     0.00176     0.00496
   -73.92675   187.42481     0.00430     0.00070     0.00418
   -73.91575     0.00000     0.00000     0.00000     0.00000
   -73.90575     0.00000     0.00000     0.00000     0.00000
   -73.89475   375.00517     0.01207     0.00117     0.00237
   -73.88475   187.53047     0.00537     0.00056     0.00014
   -73.87375     0.00000     0.00000     0.00000     0.00000
   -73.86275   187.58232     0.00550     0.00056     0.00034
   -73.85275     0.00000     0.00000     0.00000     0.00000
   -73.84175   187.59818     0.00664     0.00046     0.00012
   -73.83075     0.00000     0.00000     0.00000     0.00000
   -73.82075     0.00000     0.00000     0.00000     0.00000
   -73.80975     0.00000     0.00000     0.00000     0.00000
   -73.79875     0.00000     0.00000     0.00000     0.00000
   -73.78875   187.57925     0.00527     0.00138     0.00016
   -73.77775     0.00000     0.00000     0.00000     0.00000
   -73.76775     0.00000     0.00000     0.00000     0.00000
   -73.75675     0.00000     0.00000     0.00000     0.00000
   -73.74575     0.00000     0.00000     0.00000     0.00000
   -73.73575     0.00000     0.00000     0.00000     0.00000
   -73.72475     0.00000     0.00000     0.00000     0.00000
   -73.71375     0.00000     0.00000     0.00000     0.00000
   -73.70375     0.00000     0.00000     0.00000     0.00000
   -73.69275     0.00000     0.00000     0.00000     0.00000
   -73.68175     0.00000     0.00000     0.00000     0.00000
   -73.67175     0.00000     0.00000     0.00000     0.00000
   -73.66075     0.00000     0.00000     0.00000     0.00000
   -73.64975     0.00000     0.00000     0.00000     0.00000
   -73.63975     0.00000     0.00000     0.00000     0.00000
   -73.62875     0.00000     0.00000     0.00000     0.00000
   -73.61875     0.00000     0.00000     0.00000     0.00000
   -73.60775     0.00000     0.00000     0.00000     0.00000
   -73.59675     0.00000     0.00000     0.00000     0.00000
   -73.58675     0.00000     0.00000     0.00000     0.00000
   -73.57575     0.00000     0.00000     0.00000     0.00000
   -73.56475     0.00000     0.00000     0.00000     0.00000
   -73.55475     0.00000     0.00000     0.00000     0.00000
   -73.54375     0.00000     0.00000     0.00000     0.00000
   -73.53275     0.00000     0.00000     0.00000     0.00000
   -73.52275     0.00000     0.00000     0.00000     0.00000
   -73.51175     0.00000     0.00000     0.00000     0.00000
   -73.50075     0.00000     0.00000     0.00000     0.00000
   -73.49075     0.00000     0.00000     0.00000     0.00000
   -73.47975     0.00000     0.00000     0.00000     0.00000
   -73.46975     0.00000     0.00000     0.00000     0.00000
   -73.45875     0.00000     0.00000     0.00000     0.00000
   -73.44775     0.00000     0.00000     0.00000     0.00000
   -73.43775     0.00000     0.00000     0.00000     0.00000
   -73.42675     0.00000     0.00000     0.00000     0.00000
   -73.41575     0.00000     0.00000     0.00000     0.00000
   -73.40575     0.00000     0.00000     0.00000     0.00000
   -73.39475     0.00000     0.00000     0.00000     0.00000
   -73.38375     0.00000     0.00000     0.00000     0.00000
   -73.37375     0.00000     0.00000     0.00000     0.00000
   -73.36275     0.00000     0.00000     0.00000     0.00000
   -73.35275     0.00000     0.00000     0.00000     0.00000
   -73.34175     0.00000     0.00000     0.00000     0.00000
   -73.33075     0.00000     0.00000     0.00000     0.00000
   -73.32075     0.00000     0.00000     0.00000     0.00000
   -73.30975     0.00000     0.00000     0.00000     0.00000
   -73.29875     0.00000     0.00000     0.00000     0.00000
   -73.28875     0.00000     0.00000     0.00000     0.00000
   -73.27775     0.00000     0.00000     0.00000     0.00000
   -73.26675     0.00000     0.00000     0.00000     0.00000
   -73.25675     0.00000     0.00000     0.00000     0.00000
   -73.24575     0.00000     0.00000     0.00000     0.00000
   -73.23475     0.00000     0.00000     0.00000     0.00000
   -73.22475     0.00000     0.00000     0.00000     0.00000
   -73.21375     0.00000     0.00000     0.00000     0.00000
   -73.20375     0.00000     0.00000     0.00000     0.00000
   -73.19275     0.00000     0.00000     0.00000     0.00000
   -73.18175     0.00000     0.00000     0.00000     0.00000
   -73.17175     0.00000     0.00000     0.00000     0.00000
   -73.16075     0.00000     0.00000     0.00000     0.00000
   -73.14975     0.00000     0.00000     0.00000     0.00000
   -73.13975     0.00000     0.00000     0.00000     0.00000
   -73.12875     0.00000     0.00000     0.00000     0.00000
   -73.11775     0.00000     0.00000     0.00000     0.00000
   -73.10775     0.00000     0.00000     0.00000     0.00000
   -73.09675     0.00000     0.00000     0.00000     0.00000
   -73.08575     0.00000     0.00000     0.00000     0.00000
   -73.07575     0.00000     0.00000     0.00000     0.00000
   -73.06475     0.00000     0.00000     0.00000     0.00000
   -73.05475     0.00000     0.00000     0.00000     0.00000
   -73.04375     0.00000     0.00000     0.00000     0.00000
   -73.03275     0.00000     0.00000     0.00000     0.00000
   -73.02275     0.00000     0.00000     0.00000     0.00000
   -73.01175     0.00000     0.00000     0.00000     0.00000
   -73.00075     0.00000     0.00000     0.00000     0.00000
   -72.99075     0.00000     0.00000     0.00000     0.00000
   -72.97975     0.00000     0.00000     0.00000     0.00000
   -72.96875     0.00000     0.00000     0.00000     0.00000
   -72.95875     0.00000     0.00000     0.00000     0.00000
   -72.94775     0.00000     0.00000     0.00000     0.00000
   -72.93775     0.00000     0.00000     0.00000     0.00000
   -72.92675     0.00000     0.00000     0.00000     0.00000
   -72.91575     0.00000     0.00000     0.00000     0.00000
   -72.90575     0.00000     0.00000     0.00000     0.00000
   -72.89475     0.00000     0.00000     0.00000     0.00000
   -72.88375     0.00000     0.00000     0.00000     0.00000
   -72.87375     0.00000     0.00000     0.00000     0.00000
   -72.86275     0.00000     0.00000     0.00000     0.00000
   -72.85175     0.00000     0.00000     0.00000     0.00000
   -72.84175     0.00000     0.00000     0.00000     0.00000
   -72.83075     0.00000     0.00000     0.00000     0.00000
   -72.81975     0.00000     0.00000     0.00000     0.00000
   -72.80975     0.00000     0.00000     0.00000     0.00000
   -72.79875     0.00000     0.00000     0.00000     0.00000
   -72.78875     0.00000     0.00000     0.00000     0.00000
   -72.77775     0.00000     0.00000     0.00000     0.00000
   -72.76675     0.00000     0.00000     0.00000     0.00000
   -72.75675     0.00000     0.00000     0.00000     0.00000
   -72.74575     0.00000     0.00000     0.00000     0.00000
   -72.73475     0.00000     0.00000     0.00000     0.00000
   -72.72475     0.00000     0.00000     0.00000     0.00000
   -72.71375     0.00000     0.00000     0.00000     0.00000
   -72.70275     0.00000     0.00000     0.00000     0.00000
   -72.69275     0.00000     0.00000     0.00000     0.00000
   -72.68175     0.00000     0.00000     0.00000     0.00000
   -72.67075     0.00000     0.00000     0.00000     0.00000
   -72.66075     0.00000     0.00000     0.00000     0.00000
   -72.64975     0.00000     0.00000     0.00000     0.00000
   -72.63975     0.00000     0.00000     0.00000     0.00000
   -72.62875     0.00000     0.00000     0.00000     0.00000
   -72.61775     0.00000     0.00000     0.00000     0.00000
