     #Energy       W_all      Mo_all      Ti_all
   -76.77389     0.00000     0.00000     0.00000
   -76.76389     0.00000     0.00000     0.00000
   -76.75289     0.00000     0.00000     0.00000
   -76.74289     0.00000     0.00000     0.00000
   -76.73189     0.00000     0.00000     0.00000
   -76.72189     0.00000     0.00000     0.00000
   -76.71089     0.00000     0.00000     0.00000
   -76.69989     0.00000     0.00000     0.00000
   -76.68989     0.00000     0.00000     0.00000
   -76.67889     0.00000     0.00000     0.00000
   -76.66889     0.00000     0.00000     0.00000
   -76.65789     0.00000     0.00000     0.00000
   -76.64789     0.00000     0.00000     0.00000
   -76.63689     0.00000     0.00000     0.00000
   -76.62589     0.00000     0.00000     0.00000
   -76.61589     0.00000     0.00000     0.00000
   -76.60489     0.00000     0.00000     0.00000
   -76.59489     0.00000     0.00000     0.00000
   -76.58389     0.00000     0.00000     0.00000
   -76.57289     0.00000     0.00000     0.00000
   -76.56289     0.00000     0.00000     0.00000
   -76.55189     0.00000     0.00000     0.00000
   -76.54189     0.00000     0.00000     0.00000
   -76.53089     0.00000     0.00000     0.00000
   -76.52089     0.00000     0.00000     0.00000
   -76.50989     0.00000     0.00000     0.00000
   -76.49889     0.00000     0.00000     0.00000
   -76.48889     0.00000     0.00000     0.00000
   -76.47789     0.00000     0.00000     0.00000
   -76.46789     0.00000     0.00000     0.00000
   -76.45689     0.00000     0.00000     0.00000
   -76.44689     0.00000     0.00000     0.00000
   -76.43589     0.00000     0.00000     0.00000
   -76.42489     0.00000     0.00000     0.00000
   -76.41489     0.00000     0.00000     0.00000
   -76.40389     0.00000     0.00000     0.00000
   -76.39389     0.00000     0.00000     0.00000
   -76.38289     0.00000     0.00000     0.00000
   -76.37289     0.00000     0.00000     0.00000
   -76.36189     0.00000     0.00000     0.00000
   -76.35089     0.00000     0.00000     0.00000
   -76.34089     0.00000     0.00000     0.00000
   -76.32989     0.00000     0.00000     0.00000
   -76.31989     0.00000     0.00000     0.00000
   -76.30889     0.00000     0.00000     0.00000
   -76.29789     0.00000     0.00000     0.00000
   -76.28789     0.00000     0.00000     0.00000
   -76.27689     0.00000     0.00000     0.00000
   -76.26689     0.00000     0.00000     0.00000
   -76.25589     0.00000     0.00000     0.00000
   -76.24589     0.00000     0.00000     0.00000
   -76.23489     0.00000     0.00000     0.00000
   -76.22389     0.00000     0.00000     0.00000
   -76.21389     0.00000     0.00000     0.00000
   -76.20289     0.00000     0.00000     0.00000
   -76.19289     0.00000     0.00000     0.00000
   -76.18189     0.00000     0.00000     0.00000
   -76.17189     0.00000     0.00000     0.00000
   -76.16089     0.00000     0.00000     0.00000
   -76.14989     0.00000     0.00000     0.00000
   -76.13989     0.00000     0.00000     0.00000
   -76.12889     0.00000     0.00000     0.00000
   -76.11889     0.00000     0.00000     0.00000
   -76.10789     0.00000     0.00000     0.00000
   -76.09689     0.00000     0.00000     0.00000
   -76.08689     0.00000     0.00000     0.00000
   -76.07589     0.00000     0.00000     0.00000
   -76.06589     0.00000     0.00000     0.00000
   -76.05489     0.00000     0.00000     0.00000
   -76.04489     0.00000     0.00000     0.00000
   -76.03389     0.00000     0.00000     0.00000
   -76.02289     0.00000     0.00000     0.00000
   -76.01289     0.00000     0.00000     0.00000
   -76.00189     0.00000     0.00000     0.00000
   -75.99189     0.00000     0.00000     0.00000
   -75.98089     0.00000     0.00000     0.00000
   -75.97089     0.00000     0.00000     0.00000
   -75.95989     0.00000     0.00000     0.00000
   -75.94889     0.00000     0.00000     0.00000
   -75.93889     0.00000     0.00000     0.00000
   -75.92789     0.00000     0.00000     0.00000
   -75.91789     0.00000     0.00000     0.00000
   -75.90689     0.00000     0.00000     0.00000
   -75.89589     0.00000     0.00000     0.00000
   -75.88589     0.00000     0.00000     0.00000
   -75.87489     0.00000     0.00000     0.00000
   -75.86489     0.00000     0.00000     0.00000
   -75.85389     0.00000     0.00000     0.00000
   -75.84389     0.00000     0.00000     0.00000
   -75.83289     0.00000     0.00000     0.00000
   -75.82189     0.00000     0.00000     0.00000
   -75.81189     0.00000     0.00000     0.00000
   -75.80089     0.00000     0.00000     0.00000
   -75.79089     0.00000     0.00000     0.00000
   -75.77989     0.00000     0.00000     0.00000
   -75.76989     0.00000     0.00000     0.00000
   -75.75889     0.00000     0.00000     0.00000
   -75.74789     0.00000     0.00000     0.00000
   -75.73789     0.00000     0.00000     0.00000
   -75.72689     0.00000     0.00000     0.00000
   -75.71689     0.00000     0.00000     0.00000
   -75.70589     0.00000     0.00000     0.00000
   -75.69489     0.00000     0.00000     0.00000
   -75.68489     0.00000     0.00000     0.00000
   -75.67389     0.00000     0.00000     0.00000
   -75.66389     0.00000     0.00000     0.00000
   -75.65289     0.00000     0.00000     0.00000
   -75.64289     0.00000     0.00000     0.00000
   -75.63189     0.00000     0.00000     0.00000
   -75.62089     0.00000     0.00000     0.00000
   -75.61089     0.00000     0.00000     0.00000
   -75.59989     0.00000     0.00000     0.00000
   -75.58989     0.00000     0.00000     0.00000
   -75.57889     0.00000     0.00000     0.00000
   -75.56889     0.00000     0.00000     0.00000
   -75.55789     0.00000     0.00000     0.00000
   -75.54689     0.00000     0.00000     0.00000
   -75.53689     0.00000     0.00000     0.00000
   -75.52589     0.00000     0.00000     0.00000
   -75.51589     0.00000     0.00000     0.00000
   -75.50489     0.00000     0.00000     0.00000
   -75.49489     0.00000     0.00000     0.00000
   -75.48389     0.00000     0.00000     0.00000
   -75.47289     0.00000     0.00000     0.00000
   -75.46289     0.00000     0.00000     0.00000
   -75.45189     0.00000     0.00000     0.00000
   -75.44189     0.00000     0.00000     0.00000
   -75.43089     0.00000     0.00000     0.00000
   -75.41989     0.00000     0.00000     0.00000
   -75.40989     0.00000     0.00000     0.00000
   -75.39889     0.00000     0.00000     0.00000
   -75.38889     0.00000     0.00000     0.00000
   -75.37789     0.00000     0.00000     0.00000
   -75.36789     0.00000     0.00000     0.00000
   -75.35689     0.00000     0.00000     0.00000
   -75.34589     0.00000     0.00000     0.00000
   -75.33589     0.00000     0.00000     0.00000
   -75.32489     0.00000     0.00000     0.00000
   -75.31489     0.00000     0.00000     0.00000
   -75.30389     0.00000     0.00000     0.00000
   -75.29389     0.00000     0.00000     0.00000
   -75.28289     0.00000     0.00000     0.00000
   -75.27189     0.00000     0.00000     0.00000
   -75.26189     0.00000     0.00000     0.00000
   -75.25089     0.00000     0.00000     0.00000
   -75.24089     0.00000     0.00000     0.00000
   -75.22989     0.00000     0.00000     0.00000
   -75.21889     0.00000     0.00000     0.00000
   -75.20889     0.00000     0.00000     0.00000
   -75.19789     0.00000     0.00000     0.00000
   -75.18789     0.00000     0.00000     0.00000
   -75.17689     0.00000     0.00000     0.00000
   -75.16689     0.00000     0.00000     0.00000
   -75.15589     0.00000     0.00000     0.00000
   -75.14489     0.00000     0.00000     0.00000
   -75.13489     0.00000     0.00000     0.00000
   -75.12389     0.00000     0.00000     0.00000
   -75.11389     0.00000     0.00000     0.00000
   -75.10289     0.00000     0.00000     0.00000
   -75.09289     0.00000     0.00000     0.00000
   -75.08189     0.00000     0.00000     0.00000
   -75.07089     0.00000     0.00000     0.00000
   -75.06089     0.00000     0.00000     0.00000
   -75.04989     0.00000     0.00000     0.00000
   -75.03989     0.00000     0.00000     0.00000
   -75.02889     0.00000     0.00000     0.00000
   -75.01789     0.00000     0.00000     0.00000
   -75.00789     0.00000     0.00000     0.00000
   -74.99689     0.00000     0.00000     0.00000
   -74.98689     0.00000     0.00000     0.00000
   -74.97589     0.00000     0.00000     0.00000
   -74.96589     0.00000     0.00000     0.00000
   -74.95489     0.00000     0.00000     0.00000
   -74.94389     0.00000     0.00000     0.00000
   -74.93389     0.00000     0.00000     0.00000
   -74.92289     0.00000     0.00000     0.00000
   -74.91289     0.00000     0.00000     0.00000
   -74.90189     0.00000     0.00000     0.00000
   -74.89189     0.00000     0.00000     0.00000
   -74.88089     0.00000     0.00000     0.00000
   -74.86989     0.00000     0.00000     0.00000
   -74.85989     0.00000     0.00000     0.00000
   -74.84889     0.00000     0.00000     0.00000
   -74.83889     0.00000     0.00000     0.00000
   -74.82789     0.00000     0.00000     0.00000
   -74.81689     0.00000     0.00000     0.00000
   -74.80689     0.00000     0.00000     0.00000
   -74.79589     0.00000     0.00000     0.00000
   -74.78589     0.00000     0.00000     0.00000
   -74.77489     0.00000     0.00000     0.00000
   -74.76489     0.00000     0.00000     0.00000
   -74.75389     0.00000     0.00000     0.00000
   -74.74289     0.00000     0.00000     0.00000
   -74.73289     0.00000     0.00000     0.00000
   -74.72189     0.00000     0.00000     0.00000
   -74.71189     0.00000     0.00000     0.00000
   -74.70089     0.00000     0.00000     0.00000
   -74.69089     0.00000     0.00000     0.00000
   -74.67989     0.00000     0.00000     0.00000
   -74.66889     0.00000     0.00000     0.00000
   -74.65889     0.00000     0.00000     0.00000
   -74.64789     0.00000     0.00000     0.00000
   -74.63789     0.00000     0.00000     0.00000
   -74.62689     0.00000     0.00000     0.00000
   -74.61689     0.00000     0.00000     0.00000
   -74.60589     0.00000     0.00000     0.00000
   -74.59489     0.00000     0.00000     0.00000
   -74.58489     0.00000     0.00000     0.00000
   -74.57389     0.00000     0.00000     0.00000
   -74.56389     0.00000     0.00000     0.00000
   -74.55289     0.00000     0.00000     0.00000
   -74.54189     0.00000     0.00000     0.00000
   -74.53189     0.00000     0.00000     0.00000
   -74.52089     0.00000     0.00000     0.00000
   -74.51089     0.00000     0.00000     0.00000
   -74.49989     0.00000     0.00000     0.00000
   -74.48989     0.00000     0.00000     0.00000
   -74.47889     0.00000     0.00000     0.00000
   -74.46789     0.00000     0.00000     0.00000
   -74.45789     0.00000     0.00000     0.00000
   -74.44689     0.00000     0.00000     0.00000
   -74.43689     0.00000     0.00000     0.00000
   -74.42589     0.00000     0.00000     0.00000
   -74.41589     0.00000     0.00000     0.00000
   -74.40489     0.00000     0.00000     0.00000
   -74.39389     0.00000     0.00000     0.00000
   -74.38389     0.00000     0.00000     0.00000
   -74.37289     0.00000     0.00000     0.00000
   -74.36289     0.00000     0.00000     0.00000
   -74.35189     0.00000     0.00000     0.00000
   -74.34089     0.00000     0.00000     0.00000
   -74.33089     0.00000     0.00000     0.00000
   -74.31989     0.00000     0.00000     0.00000
   -74.30989     0.00000     0.00000     0.00000
   -74.29889     0.00000     0.00000     0.00000
   -74.28889     0.00000     0.00000     0.00000
   -74.27789     0.00000     0.00000     0.00000
   -74.26689     0.00000     0.00000     0.00000
   -74.25689     0.00000     0.00000     0.00000
   -74.24589     0.00000     0.00000     0.00000
   -74.23589     0.00000     0.00000     0.00000
   -74.22489     0.00000     0.00000     0.00000
   -74.21489     0.00000     0.00000     0.00000
   -74.20389     0.00000     0.00000     0.00000
   -74.19289     0.00000     0.00000     0.00000
   -74.18289     0.00000     0.00000     0.00000
   -74.17189     0.00000     0.00000     0.00000
   -74.16189     0.00000     0.00000     0.00000
   -74.15089     0.00000     0.00000     0.00000
   -74.13989     0.00000     0.00000     0.00000
   -74.12989     0.00000     0.00000     0.00000
   -74.11889     0.00000     0.00000     0.00000
   -74.10889     0.00000     0.00000     0.00000
   -74.09789     0.00000     0.00000     0.00000
   -74.08789     0.00000     0.00000     0.00000
   -74.07689     0.00000     0.00000     0.00000
   -74.06589     0.00000     0.00000     0.00000
   -74.05589     0.00000     0.00000     0.00000
   -74.04489     0.00000     0.00000     0.00000
   -74.03489     0.00000     0.00000     0.00000
   -74.02389     0.00000     0.00000     0.00000
   -74.01389     0.00000     0.00000     0.00000
   -74.00289     0.00000     0.00000     0.00000
   -73.99189     0.00000     0.00000     0.00000
   -73.98189     0.00000     0.00000     0.00000
   -73.97089     0.00000     0.00000     0.00000
   -73.96089     0.00000     0.00000     0.00000
   -73.94989     0.00000     0.00000     0.00000
   -73.93889     0.00000     0.00000     0.00000
   -73.92889     0.00000     0.00000     0.00000
   -73.91789     0.00000     0.00000     0.00000
   -73.90789     0.00000     0.00000     0.00000
   -73.89689     0.00000     0.00000     0.00000
   -73.88689     0.00000     0.00000     0.00000
   -73.87589     0.00000     0.00000     0.00000
   -73.86489     0.00000     0.00000     0.00000
   -73.85489     0.00000     0.00000     0.00000
   -73.84389     0.00000     0.00000     0.00000
   -73.83389     0.00000     0.00000     0.00000
   -73.82289     0.00000     0.00000     0.00000
   -73.81289     0.00000     0.00000     0.00000
   -73.80189     0.00000     0.00000     0.00000
   -73.79089     0.00000     0.00000     0.00000
   -73.78089     0.00000     0.00000     0.00000
   -73.76989     0.00000     0.00000     0.00000
   -73.75989     0.00000     0.00000     0.00000
   -73.74889     0.00000     0.00000     0.00000
   -73.73889   188.59206     0.00763     0.00008
   -73.72789     0.00000     0.00000     0.00000
   -73.71689     0.00000     0.00000     0.00000
   -73.70689   377.17439     0.01735     0.00068
   -73.69589     0.00000     0.00000     0.00000
   -73.68589     0.00000     0.00000     0.00000
   -73.67489     0.00000     0.00000     0.00000
   -73.66389     0.00000     0.00000     0.00000
   -73.65389     0.00000     0.00000     0.00000
   -73.64289   376.97737     0.01135     0.00165
   -73.63289   188.54664     0.00710     0.00067
   -73.62189   188.55106     0.00420     0.00075
   -73.61189   188.60256     0.00511     0.00050
   -73.60089   377.30499     0.01069     0.00158
   -73.58989   188.66534     0.00512     0.00087
   -73.57989   377.33864     0.00918     0.00157
   -73.56889     0.00000     0.00000     0.00000
   -73.55889   188.71189     0.00370     0.00078
   -73.54789     0.00000     0.00000     0.00000
   -73.53789     0.00000     0.00000     0.00000
   -73.52689     0.00000     0.00000     0.00000
   -73.51589     0.00000     0.00000     0.00000
   -73.50589   188.72948     0.00048     0.00116
   -73.49489   188.55112     0.00538     0.00169
   -73.48489     0.00000     0.00000     0.00000
   -73.47389     0.00000     0.00000     0.00000
   -73.46289   188.65064     0.00671     0.00173
   -73.45289     0.00000     0.00000     0.00000
   -73.44189   188.62843     0.00719     0.00147
   -73.43189   188.58359     0.00648     0.00173
   -73.42089     0.00000     0.00000     0.00000
   -73.41089     0.00000     0.00000     0.00000
   -73.39989     0.00000     0.00000     0.00000
   -73.38889     0.00000     0.00000     0.00000
   -73.37889     0.00000     0.00000     0.00000
   -73.36789   188.65690     0.00185     0.00218
   -73.35789     0.00000     0.00000     0.00000
   -73.34689   188.65505     0.00227     0.00196
   -73.33689     0.00000     0.00000     0.00000
   -73.32589     0.00000     0.00000     0.00000
   -73.31489     0.00000     0.00000     0.00000
   -73.30489     0.00000     0.00000     0.00000
   -73.29389     0.00000     0.00000     0.00000
   -73.28389     0.00000     0.00000     0.00000
   -73.27289     0.00000     0.00000     0.00000
   -73.26189     0.00000     0.00000     0.00000
   -73.25189     0.00000     0.00000     0.00000
   -73.24089     0.00000     0.00000     0.00000
   -73.23089     0.00000     0.00000     0.00000
   -73.21989     0.00000     0.00000     0.00000
   -73.20989     0.00000     0.00000     0.00000
   -73.19889     0.00000     0.00000     0.00000
   -73.18789     0.00000     0.00000     0.00000
   -73.17789     0.00000     0.00000     0.00000
   -73.16689     0.00000     0.00000     0.00000
   -73.15689     0.00000     0.00000     0.00000
   -73.14589     0.00000     0.00000     0.00000
   -73.13589     0.00000     0.00000     0.00000
   -73.12489     0.00000     0.00000     0.00000
   -73.11389     0.00000     0.00000     0.00000
   -73.10389     0.00000     0.00000     0.00000
   -73.09289     0.00000     0.00000     0.00000
   -73.08289     0.00000     0.00000     0.00000
   -73.07189     0.00000     0.00000     0.00000
   -73.06189     0.00000     0.00000     0.00000
   -73.05089     0.00000     0.00000     0.00000
   -73.03989     0.00000     0.00000     0.00000
   -73.02989     0.00000     0.00000     0.00000
   -73.01889     0.00000     0.00000     0.00000
   -73.00889     0.00000     0.00000     0.00000
   -72.99789     0.00000     0.00000     0.00000
   -72.98689     0.00000     0.00000     0.00000
   -72.97689     0.00000     0.00000     0.00000
   -72.96589     0.00000     0.00000     0.00000
   -72.95589     0.00000     0.00000     0.00000
   -72.94489     0.00000     0.00000     0.00000
   -72.93489     0.00000     0.00000     0.00000
   -72.92389     0.00000     0.00000     0.00000
   -72.91289     0.00000     0.00000     0.00000
   -72.90289     0.00000     0.00000     0.00000
   -72.89189     0.00000     0.00000     0.00000
   -72.88189     0.00000     0.00000     0.00000
   -72.87089     0.00000     0.00000     0.00000
   -72.86089     0.00000     0.00000     0.00000
   -72.84989     0.00000     0.00000     0.00000
   -72.83889     0.00000     0.00000     0.00000
   -72.82889     0.00000     0.00000     0.00000
   -72.81789     0.00000     0.00000     0.00000
   -72.80789     0.00000     0.00000     0.00000
   -72.79689     0.00000     0.00000     0.00000
   -72.78589     0.00000     0.00000     0.00000
   -72.77589     0.00000     0.00000     0.00000
   -72.76489     0.00000     0.00000     0.00000
   -72.75489     0.00000     0.00000     0.00000
   -72.74389     0.00000     0.00000     0.00000
   -72.73389     0.00000     0.00000     0.00000
   -72.72289     0.00000     0.00000     0.00000
   -72.71189     0.00000     0.00000     0.00000
   -72.70189     0.00000     0.00000     0.00000
   -72.69089     0.00000     0.00000     0.00000
   -72.68089     0.00000     0.00000     0.00000
   -72.66989     0.00000     0.00000     0.00000
   -72.65989     0.00000     0.00000     0.00000
   -72.64889     0.00000     0.00000     0.00000
   -72.63789     0.00000     0.00000     0.00000
   -72.62789     0.00000     0.00000     0.00000
   -72.61689     0.00000     0.00000     0.00000
   -72.60689     0.00000     0.00000     0.00000
   -72.59589     0.00000     0.00000     0.00000
   -72.58489     0.00000     0.00000     0.00000
   -72.57489     0.00000     0.00000     0.00000
   -72.56389     0.00000     0.00000     0.00000
   -72.55389     0.00000     0.00000     0.00000
   -72.54289     0.00000     0.00000     0.00000
   -72.53289     0.00000     0.00000     0.00000
   -72.52189     0.00000     0.00000     0.00000
   -72.51089     0.00000     0.00000     0.00000
   -72.50089     0.00000     0.00000     0.00000
   -72.48989     0.00000     0.00000     0.00000
   -72.47989     0.00000     0.00000     0.00000
   -72.46889     0.00000     0.00000     0.00000
   -72.45889     0.00000     0.00000     0.00000
   -72.44789     0.00000     0.00000     0.00000
   -72.43689     0.00000     0.00000     0.00000
   -72.42689     0.00000     0.00000     0.00000
   -72.41589     0.00000     0.00000     0.00000
   -72.40589     0.00000     0.00000     0.00000
   -72.39489     0.00000     0.00000     0.00000
   -72.38389     0.00000     0.00000     0.00000
   -72.37389     0.00000     0.00000     0.00000
   -72.36289     0.00000     0.00000     0.00000
   -72.35289     0.00000     0.00000     0.00000
   -72.34189     0.00000     0.00000     0.00000
   -72.33189     0.00000     0.00000     0.00000
   -72.32089     0.00000     0.00000     0.00000
   -72.30989     0.00000     0.00000     0.00000
   -72.29989     0.00000     0.00000     0.00000
   -72.28889     0.00000     0.00000     0.00000
   -72.27889     0.00000     0.00000     0.00000
   -72.26789     0.00000     0.00000     0.00000
   -72.25789     0.00000     0.00000     0.00000
   -72.24689     0.00000     0.00000     0.00000
   -72.23589     0.00000     0.00000     0.00000
   -72.22589     0.00000     0.00000     0.00000
   -72.21489     0.00000     0.00000     0.00000
   -72.20489     0.00000     0.00000     0.00000
   -72.19389     0.00000     0.00000     0.00000
   -72.18389     0.00000     0.00000     0.00000
   -72.17289     0.00000     0.00000     0.00000
   -72.16189     0.00000     0.00000     0.00000
   -72.15189     0.00000     0.00000     0.00000
   -72.14089     0.00000     0.00000     0.00000
   -72.13089     0.00000     0.00000     0.00000
   -72.11989     0.00000     0.00000     0.00000
   -72.10889     0.00000     0.00000     0.00000
   -72.09889     0.00000     0.00000     0.00000
   -72.08789     0.00000     0.00000     0.00000
   -72.07789     0.00000     0.00000     0.00000
   -72.06689     0.00000     0.00000     0.00000
   -72.05689     0.00000     0.00000     0.00000
   -72.04589     0.00000     0.00000     0.00000
   -72.03489     0.00000     0.00000     0.00000
   -72.02489     0.00000     0.00000     0.00000
   -72.01389     0.00000     0.00000     0.00000
   -72.00389     0.00000     0.00000     0.00000
   -71.99289     0.00000     0.00000     0.00000
   -71.98289     0.00000     0.00000     0.00000
   -71.97189     0.00000     0.00000     0.00000
   -71.96089     0.00000     0.00000     0.00000
   -71.95089     0.00000     0.00000     0.00000
   -71.93989     0.00000     0.00000     0.00000
   -71.92989     0.00000     0.00000     0.00000
   -71.91889     0.00000     0.00000     0.00000
   -71.90789     0.00000     0.00000     0.00000
   -71.89789     0.00000     0.00000     0.00000
   -71.88689     0.00000     0.00000     0.00000
   -71.87689     0.00000     0.00000     0.00000
   -71.86589     0.00000     0.00000     0.00000
   -71.85589     0.00000     0.00000     0.00000
   -71.84489     0.00000     0.00000     0.00000
   -71.83389     0.00000     0.00000     0.00000
   -71.82389     0.00000     0.00000     0.00000
   -71.81289     0.00000     0.00000     0.00000
   -71.80289     0.00000     0.00000     0.00000
   -71.79189     0.00000     0.00000     0.00000
   -71.78189     0.00000     0.00000     0.00000
   -71.77089     0.00000     0.00000     0.00000
   -71.75989     0.00000     0.00000     0.00000
   -71.74989     0.00000     0.00000     0.00000
   -71.73889     0.00000     0.00000     0.00000
   -71.72889     0.00000     0.00000     0.00000
   -71.71789     0.00000     0.00000     0.00000
   -71.70689     0.00000     0.00000     0.00000
   -71.69689     0.00000     0.00000     0.00000
   -71.68589     0.00000     0.00000     0.00000
   -71.67589     0.00000     0.00000     0.00000
   -71.66489     0.00000     0.00000     0.00000
   -71.65489     0.00000     0.00000     0.00000
   -71.64389     0.00000     0.00000     0.00000
   -71.63289     0.00000     0.00000     0.00000
   -71.62289     0.00000     0.00000     0.00000
   -71.61189     0.00000     0.00000     0.00000
   -71.60189     0.00000     0.00000     0.00000
   -71.59089     0.00000     0.00000     0.00000
   -71.58089     0.00000     0.00000     0.00000
   -71.56989     0.00000     0.00000     0.00000
   -71.55889     0.00000     0.00000     0.00000
   -71.54889     0.00000     0.00000     0.00000
   -71.53789     0.00000     0.00000     0.00000
   -71.52789     0.00000     0.00000     0.00000
   -71.51689     0.00000     0.00000     0.00000
   -71.50589     0.00000     0.00000     0.00000
   -71.49589     0.00000     0.00000     0.00000
   -71.48489     0.00000     0.00000     0.00000
   -71.47489     0.00000     0.00000     0.00000
   -71.46389     0.00000     0.00000     0.00000
   -71.45389     0.00000     0.00000     0.00000
   -71.44289     0.00000     0.00000     0.00000
   -71.43189     0.00000     0.00000     0.00000
   -71.42189     0.00000     0.00000     0.00000
   -71.41089     0.00000     0.00000     0.00000
   -71.40089     0.00000     0.00000     0.00000
   -71.38989     0.00000     0.00000     0.00000
   -71.37989     0.00000     0.00000     0.00000
   -71.36889     0.00000     0.00000     0.00000
   -71.35789     0.00000     0.00000     0.00000
   -71.34789     0.00000     0.00000     0.00000
   -71.33689     0.00000     0.00000     0.00000
   -71.32689     0.00000     0.00000     0.00000
   -71.31589     0.00000     0.00000     0.00000
   -71.30589     0.00000     0.00000     0.00000
   -71.29489     0.00000     0.00000     0.00000
   -71.28389     0.00000     0.00000     0.00000
   -71.27389     0.00000     0.00000     0.00000
   -71.26289     0.00000     0.00000     0.00000
   -71.25289     0.00000     0.00000     0.00000
   -71.24189     0.00000     0.00000     0.00000
   -71.23089     0.00000     0.00000     0.00000
   -71.22089     0.00000     0.00000     0.00000
   -71.20989     0.00000     0.00000     0.00000
   -71.19989     0.00000     0.00000     0.00000
   -71.18889     0.00000     0.00000     0.00000
   -71.17889     0.00000     0.00000     0.00000
   -71.16789     0.00000     0.00000     0.00000
   -71.15689     0.00000     0.00000     0.00000
   -71.14689     0.00000     0.00000     0.00000
   -71.13589     0.00000     0.00000     0.00000
   -71.12589     0.00000     0.00000     0.00000
   -71.11489     0.00000     0.00000     0.00000
   -71.10489     0.00000     0.00000     0.00000
   -71.09389     0.00000     0.00000     0.00000
   -71.08289     0.00000     0.00000     0.00000
   -71.07289     0.00000     0.00000     0.00000
   -71.06189     0.00000     0.00000     0.00000
   -71.05189     0.00000     0.00000     0.00000
   -71.04089     0.00000     0.00000     0.00000
   -71.02989     0.00000     0.00000     0.00000
   -71.01989     0.00000     0.00000     0.00000
   -71.00889     0.00000     0.00000     0.00000
   -70.99889     0.00000     0.00000     0.00000
   -70.98789     0.00000     0.00000     0.00000
   -70.97789     0.00000     0.00000     0.00000
   -70.96689     0.00000     0.00000     0.00000
   -70.95589     0.00000     0.00000     0.00000
   -70.94589     0.00000     0.00000     0.00000
   -70.93489     0.00000     0.00000     0.00000
   -70.92489     0.00000     0.00000     0.00000
   -70.91389     0.00000     0.00000     0.00000
   -70.90389     0.00000     0.00000     0.00000
   -70.89289     0.00000     0.00000     0.00000
