     #Energy       W_all      Mo_all      Pt_all
   -77.51069     0.00000     0.00000     0.00000
   -77.50069     0.00000     0.00000     0.00000
   -77.48969     0.00000     0.00000     0.00000
   -77.47869     0.00000     0.00000     0.00000
   -77.46869     0.00000     0.00000     0.00000
   -77.45769     0.00000     0.00000     0.00000
   -77.44769     0.00000     0.00000     0.00000
   -77.43669     0.00000     0.00000     0.00000
   -77.42569     0.00000     0.00000     0.00000
   -77.41569     0.00000     0.00000     0.00000
   -77.40469     0.00000     0.00000     0.00000
   -77.39369     0.00000     0.00000     0.00000
   -77.38369     0.00000     0.00000     0.00000
   -77.37269     0.00000     0.00000     0.00000
   -77.36269     0.00000     0.00000     0.00000
   -77.35169     0.00000     0.00000     0.00000
   -77.34069     0.00000     0.00000     0.00000
   -77.33069     0.00000     0.00000     0.00000
   -77.31969     0.00000     0.00000     0.00000
   -77.30969     0.00000     0.00000     0.00000
   -77.29869     0.00000     0.00000     0.00000
   -77.28769     0.00000     0.00000     0.00000
   -77.27769     0.00000     0.00000     0.00000
   -77.26669     0.00000     0.00000     0.00000
   -77.25669     0.00000     0.00000     0.00000
   -77.24569     0.00000     0.00000     0.00000
   -77.23469     0.00000     0.00000     0.00000
   -77.22469     0.00000     0.00000     0.00000
   -77.21369     0.00000     0.00000     0.00000
   -77.20369     0.00000     0.00000     0.00000
   -77.19269     0.00000     0.00000     0.00000
   -77.18169     0.00000     0.00000     0.00000
   -77.17169     0.00000     0.00000     0.00000
   -77.16069     0.00000     0.00000     0.00000
   -77.15069     0.00000     0.00000     0.00000
   -77.13969     0.00000     0.00000     0.00000
   -77.12869     0.00000     0.00000     0.00000
   -77.11869     0.00000     0.00000     0.00000
   -77.10769     0.00000     0.00000     0.00000
   -77.09769     0.00000     0.00000     0.00000
   -77.08669     0.00000     0.00000     0.00000
   -77.07569     0.00000     0.00000     0.00000
   -77.06569     0.00000     0.00000     0.00000
   -77.05469     0.00000     0.00000     0.00000
   -77.04469     0.00000     0.00000     0.00000
   -77.03369     0.00000     0.00000     0.00000
   -77.02269     0.00000     0.00000     0.00000
   -77.01269     0.00000     0.00000     0.00000
   -77.00169     0.00000     0.00000     0.00000
   -76.99169     0.00000     0.00000     0.00000
   -76.98069     0.00000     0.00000     0.00000
   -76.96969     0.00000     0.00000     0.00000
   -76.95969     0.00000     0.00000     0.00000
   -76.94869     0.00000     0.00000     0.00000
   -76.93869     0.00000     0.00000     0.00000
   -76.92769     0.00000     0.00000     0.00000
   -76.91669     0.00000     0.00000     0.00000
   -76.90669     0.00000     0.00000     0.00000
   -76.89569     0.00000     0.00000     0.00000
   -76.88569     0.00000     0.00000     0.00000
   -76.87469     0.00000     0.00000     0.00000
   -76.86369     0.00000     0.00000     0.00000
   -76.85369     0.00000     0.00000     0.00000
   -76.84269     0.00000     0.00000     0.00000
   -76.83169     0.00000     0.00000     0.00000
   -76.82169     0.00000     0.00000     0.00000
   -76.81069     0.00000     0.00000     0.00000
   -76.80069     0.00000     0.00000     0.00000
   -76.78969     0.00000     0.00000     0.00000
   -76.77869     0.00000     0.00000     0.00000
   -76.76869     0.00000     0.00000     0.00000
   -76.75769     0.00000     0.00000     0.00000
   -76.74769     0.00000     0.00000     0.00000
   -76.73669     0.00000     0.00000     0.00000
   -76.72569     0.00000     0.00000     0.00000
   -76.71569     0.00000     0.00000     0.00000
   -76.70469     0.00000     0.00000     0.00000
   -76.69469     0.00000     0.00000     0.00000
   -76.68369     0.00000     0.00000     0.00000
   -76.67269     0.00000     0.00000     0.00000
   -76.66269     0.00000     0.00000     0.00000
   -76.65169     0.00000     0.00000     0.00000
   -76.64169     0.00000     0.00000     0.00000
   -76.63069     0.00000     0.00000     0.00000
   -76.61969     0.00000     0.00000     0.00000
   -76.60969     0.00000     0.00000     0.00000
   -76.59869     0.00000     0.00000     0.00000
   -76.58869     0.00000     0.00000     0.00000
   -76.57769     0.00000     0.00000     0.00000
   -76.56669     0.00000     0.00000     0.00000
   -76.55669     0.00000     0.00000     0.00000
   -76.54569     0.00000     0.00000     0.00000
   -76.53569     0.00000     0.00000     0.00000
   -76.52469     0.00000     0.00000     0.00000
   -76.51369     0.00000     0.00000     0.00000
   -76.50369     0.00000     0.00000     0.00000
   -76.49269     0.00000     0.00000     0.00000
   -76.48269     0.00000     0.00000     0.00000
   -76.47169     0.00000     0.00000     0.00000
   -76.46069     0.00000     0.00000     0.00000
   -76.45069     0.00000     0.00000     0.00000
   -76.43969     0.00000     0.00000     0.00000
   -76.42969     0.00000     0.00000     0.00000
   -76.41869     0.00000     0.00000     0.00000
   -76.40769     0.00000     0.00000     0.00000
   -76.39769     0.00000     0.00000     0.00000
   -76.38669     0.00000     0.00000     0.00000
   -76.37669     0.00000     0.00000     0.00000
   -76.36569     0.00000     0.00000     0.00000
   -76.35469     0.00000     0.00000     0.00000
   -76.34469     0.00000     0.00000     0.00000
   -76.33369     0.00000     0.00000     0.00000
   -76.32369     0.00000     0.00000     0.00000
   -76.31269     0.00000     0.00000     0.00000
   -76.30169     0.00000     0.00000     0.00000
   -76.29169     0.00000     0.00000     0.00000
   -76.28069     0.00000     0.00000     0.00000
   -76.27069     0.00000     0.00000     0.00000
   -76.25969     0.00000     0.00000     0.00000
   -76.24869     0.00000     0.00000     0.00000
   -76.23869     0.00000     0.00000     0.00000
   -76.22769     0.00000     0.00000     0.00000
   -76.21669     0.00000     0.00000     0.00000
   -76.20669     0.00000     0.00000     0.00000
   -76.19569     0.00000     0.00000     0.00000
   -76.18569     0.00000     0.00000     0.00000
   -76.17469     0.00000     0.00000     0.00000
   -76.16369     0.00000     0.00000     0.00000
   -76.15369     0.00000     0.00000     0.00000
   -76.14269     0.00000     0.00000     0.00000
   -76.13269     0.00000     0.00000     0.00000
   -76.12169     0.00000     0.00000     0.00000
   -76.11069     0.00000     0.00000     0.00000
   -76.10069     0.00000     0.00000     0.00000
   -76.08969     0.00000     0.00000     0.00000
   -76.07969     0.00000     0.00000     0.00000
   -76.06869     0.00000     0.00000     0.00000
   -76.05769     0.00000     0.00000     0.00000
   -76.04769     0.00000     0.00000     0.00000
   -76.03669     0.00000     0.00000     0.00000
   -76.02669     0.00000     0.00000     0.00000
   -76.01569     0.00000     0.00000     0.00000
   -76.00469     0.00000     0.00000     0.00000
   -75.99469     0.00000     0.00000     0.00000
   -75.98369     0.00000     0.00000     0.00000
   -75.97369     0.00000     0.00000     0.00000
   -75.96269     0.00000     0.00000     0.00000
   -75.95169     0.00000     0.00000     0.00000
   -75.94169     0.00000     0.00000     0.00000
   -75.93069     0.00000     0.00000     0.00000
   -75.92069     0.00000     0.00000     0.00000
   -75.90969     0.00000     0.00000     0.00000
   -75.89869     0.00000     0.00000     0.00000
   -75.88869     0.00000     0.00000     0.00000
   -75.87769     0.00000     0.00000     0.00000
   -75.86769     0.00000     0.00000     0.00000
   -75.85669     0.00000     0.00000     0.00000
   -75.84569     0.00000     0.00000     0.00000
   -75.83569     0.00000     0.00000     0.00000
   -75.82469     0.00000     0.00000     0.00000
   -75.81469     0.00000     0.00000     0.00000
   -75.80369     0.00000     0.00000     0.00000
   -75.79269     0.00000     0.00000     0.00000
   -75.78269     0.00000     0.00000     0.00000
   -75.77169     0.00000     0.00000     0.00000
   -75.76169     0.00000     0.00000     0.00000
   -75.75069     0.00000     0.00000     0.00000
   -75.73969     0.00000     0.00000     0.00000
   -75.72969     0.00000     0.00000     0.00000
   -75.71869     0.00000     0.00000     0.00000
   -75.70869     0.00000     0.00000     0.00000
   -75.69769     0.00000     0.00000     0.00000
   -75.68669     0.00000     0.00000     0.00000
   -75.67669     0.00000     0.00000     0.00000
   -75.66569     0.00000     0.00000     0.00000
   -75.65469     0.00000     0.00000     0.00000
   -75.64469     0.00000     0.00000     0.00000
   -75.63369     0.00000     0.00000     0.00000
   -75.62369     0.00000     0.00000     0.00000
   -75.61269     0.00000     0.00000     0.00000
   -75.60169     0.00000     0.00000     0.00000
   -75.59169     0.00000     0.00000     0.00000
   -75.58069     0.00000     0.00000     0.00000
   -75.57069     0.00000     0.00000     0.00000
   -75.55969     0.00000     0.00000     0.00000
   -75.54869     0.00000     0.00000     0.00000
   -75.53869     0.00000     0.00000     0.00000
   -75.52769     0.00000     0.00000     0.00000
   -75.51769     0.00000     0.00000     0.00000
   -75.50669     0.00000     0.00000     0.00000
   -75.49569     0.00000     0.00000     0.00000
   -75.48569     0.00000     0.00000     0.00000
   -75.47469     0.00000     0.00000     0.00000
   -75.46469     0.00000     0.00000     0.00000
   -75.45369     0.00000     0.00000     0.00000
   -75.44269     0.00000     0.00000     0.00000
   -75.43269     0.00000     0.00000     0.00000
   -75.42169     0.00000     0.00000     0.00000
   -75.41169     0.00000     0.00000     0.00000
   -75.40069     0.00000     0.00000     0.00000
   -75.38969     0.00000     0.00000     0.00000
   -75.37969     0.00000     0.00000     0.00000
   -75.36869     0.00000     0.00000     0.00000
   -75.35869     0.00000     0.00000     0.00000
   -75.34769     0.00000     0.00000     0.00000
   -75.33669     0.00000     0.00000     0.00000
   -75.32669     0.00000     0.00000     0.00000
   -75.31569     0.00000     0.00000     0.00000
   -75.30569     0.00000     0.00000     0.00000
   -75.29469     0.00000     0.00000     0.00000
   -75.28369     0.00000     0.00000     0.00000
   -75.27369     0.00000     0.00000     0.00000
   -75.26269     0.00000     0.00000     0.00000
   -75.25269     0.00000     0.00000     0.00000
   -75.24169     0.00000     0.00000     0.00000
   -75.23069     0.00000     0.00000     0.00000
   -75.22069     0.00000     0.00000     0.00000
   -75.20969     0.00000     0.00000     0.00000
   -75.19969     0.00000     0.00000     0.00000
   -75.18869     0.00000     0.00000     0.00000
   -75.17769     0.00000     0.00000     0.00000
   -75.16769     0.00000     0.00000     0.00000
   -75.15669     0.00000     0.00000     0.00000
   -75.14669     0.00000     0.00000     0.00000
   -75.13569     0.00000     0.00000     0.00000
   -75.12469     0.00000     0.00000     0.00000
   -75.11469     0.00000     0.00000     0.00000
   -75.10369     0.00000     0.00000     0.00000
   -75.09269     0.00000     0.00000     0.00000
   -75.08269     0.00000     0.00000     0.00000
   -75.07169     0.00000     0.00000     0.00000
   -75.06169     0.00000     0.00000     0.00000
   -75.05069     0.00000     0.00000     0.00000
   -75.03969     0.00000     0.00000     0.00000
   -75.02969     0.00000     0.00000     0.00000
   -75.01869     0.00000     0.00000     0.00000
   -75.00869     0.00000     0.00000     0.00000
   -74.99769     0.00000     0.00000     0.00000
   -74.98669     0.00000     0.00000     0.00000
   -74.97669     0.00000     0.00000     0.00000
   -74.96569     0.00000     0.00000     0.00000
   -74.95569     0.00000     0.00000     0.00000
   -74.94469     0.00000     0.00000     0.00000
   -74.93369     0.00000     0.00000     0.00000
   -74.92369     0.00000     0.00000     0.00000
   -74.91269     0.00000     0.00000     0.00000
   -74.90269     0.00000     0.00000     0.00000
   -74.89169     0.00000     0.00000     0.00000
   -74.88069     0.00000     0.00000     0.00000
   -74.87069     0.00000     0.00000     0.00000
   -74.85969     0.00000     0.00000     0.00000
   -74.84969     0.00000     0.00000     0.00000
   -74.83869     0.00000     0.00000     0.00000
   -74.82769     0.00000     0.00000     0.00000
   -74.81769     0.00000     0.00000     0.00000
   -74.80669     0.00000     0.00000     0.00000
   -74.79669     0.00000     0.00000     0.00000
   -74.78569     0.00000     0.00000     0.00000
   -74.77469     0.00000     0.00000     0.00000
   -74.76469     0.00000     0.00000     0.00000
   -74.75369     0.00000     0.00000     0.00000
   -74.74369     0.00000     0.00000     0.00000
   -74.73269     0.00000     0.00000     0.00000
   -74.72169     0.00000     0.00000     0.00000
   -74.71169     0.00000     0.00000     0.00000
   -74.70069     0.00000     0.00000     0.00000
   -74.69069     0.00000     0.00000     0.00000
   -74.67969     0.00000     0.00000     0.00000
   -74.66869     0.00000     0.00000     0.00000
   -74.65869     0.00000     0.00000     0.00000
   -74.64769     0.00000     0.00000     0.00000
   -74.63769     0.00000     0.00000     0.00000
   -74.62669     0.00000     0.00000     0.00000
   -74.61569     0.00000     0.00000     0.00000
   -74.60569     0.00000     0.00000     0.00000
   -74.59469     0.00000     0.00000     0.00000
   -74.58469     0.00000     0.00000     0.00000
   -74.57369     0.00000     0.00000     0.00000
   -74.56269     0.00000     0.00000     0.00000
   -74.55269     0.00000     0.00000     0.00000
   -74.54169     0.00000     0.00000     0.00000
   -74.53069     0.00000     0.00000     0.00000
   -74.52069     0.00000     0.00000     0.00000
   -74.50969     0.00000     0.00000     0.00000
   -74.49969     0.00000     0.00000     0.00000
   -74.48869     0.00000     0.00000     0.00000
   -74.47769     0.00000     0.00000     0.00000
   -74.46769     0.00000     0.00000     0.00000
   -74.45669     0.00000     0.00000     0.00000
   -74.44669     0.00000     0.00000     0.00000
   -74.43569     0.00000     0.00000     0.00000
   -74.42469     0.00000     0.00000     0.00000
   -74.41469     0.00000     0.00000     0.00000
   -74.40369     0.00000     0.00000     0.00000
   -74.39369     0.00000     0.00000     0.00000
   -74.38269     0.00000     0.00000     0.00000
   -74.37169     0.00000     0.00000     0.00000
   -74.36169     0.00000     0.00000     0.00000
   -74.35069     0.00000     0.00000     0.00000
   -74.34069     0.00000     0.00000     0.00000
   -74.32969     0.00000     0.00000     0.00000
   -74.31869     0.00000     0.00000     0.00000
   -74.30869     0.00000     0.00000     0.00000
   -74.29769     0.00000     0.00000     0.00000
   -74.28769     0.00000     0.00000     0.00000
   -74.27669     0.00000     0.00000     0.00000
   -74.26569     0.00000     0.00000     0.00000
   -74.25569     0.00000     0.00000     0.00000
   -74.24469     0.00000     0.00000     0.00000
   -74.23469     0.00000     0.00000     0.00000
   -74.22369     0.00000     0.00000     0.00000
   -74.21269     0.00000     0.00000     0.00000
   -74.20269     0.00000     0.00000     0.00000
   -74.19169     0.00000     0.00000     0.00000
   -74.18169     0.00000     0.00000     0.00000
   -74.17069     0.00000     0.00000     0.00000
   -74.15969     0.00000     0.00000     0.00000
   -74.14969   188.08509     0.00846     0.00225
   -74.13869   188.10579     0.00221     0.00171
   -74.12869     0.00000     0.00000     0.00000
   -74.11769   188.08518     0.00823     0.00073
   -74.10669   188.08841     0.00534     0.00139
   -74.09669   188.20492     0.00962     0.00200
   -74.08569  1071.46057     0.03251     0.00775
   -74.07569   189.82249     0.00612     0.00346
   -74.06469   188.13907     0.00639     0.00191
   -74.05369   188.10255     0.00747     0.00160
   -74.04369   787.88262     0.02379     0.01128
   -74.03269   194.83255     0.00743     0.00301
   -74.02269     0.00000     0.00000     0.00000
   -74.01169   188.16900     0.00362     0.00190
   -74.00069   376.39367     0.01398     0.00557
   -73.99069   376.36072     0.01332     0.00355
   -73.97969   188.27297     0.00664     0.00167
   -73.96869   188.19577     0.00492     0.00068
   -73.95869   376.37684     0.01199     0.00123
   -73.94769     0.00000     0.00000     0.00000
   -73.93769   188.24285     0.00546     0.00115
   -73.92669     0.00000     0.00000     0.00000
   -73.91569   188.26258     0.00403     0.00124
   -73.90569     0.00000     0.00000     0.00000
   -73.89469     0.00000     0.00000     0.00000
   -73.88469     0.00000     0.00000     0.00000
   -73.87369     0.00000     0.00000     0.00000
   -73.86269     0.00000     0.00000     0.00000
   -73.85269     0.00000     0.00000     0.00000
   -73.84169     0.00000     0.00000     0.00000
   -73.83169     0.00000     0.00000     0.00000
   -73.82069     0.00000     0.00000     0.00000
   -73.80969     0.00000     0.00000     0.00000
   -73.79969     0.00000     0.00000     0.00000
   -73.78869     0.00000     0.00000     0.00000
   -73.77869     0.00000     0.00000     0.00000
   -73.76769     0.00000     0.00000     0.00000
   -73.75669     0.00000     0.00000     0.00000
   -73.74669     0.00000     0.00000     0.00000
   -73.73569     0.00000     0.00000     0.00000
   -73.72569     0.00000     0.00000     0.00000
   -73.71469     0.00000     0.00000     0.00000
   -73.70369     0.00000     0.00000     0.00000
   -73.69369     0.00000     0.00000     0.00000
   -73.68269     0.00000     0.00000     0.00000
   -73.67269     0.00000     0.00000     0.00000
   -73.66169     0.00000     0.00000     0.00000
   -73.65069     0.00000     0.00000     0.00000
   -73.64069     0.00000     0.00000     0.00000
   -73.62969     0.00000     0.00000     0.00000
   -73.61969     0.00000     0.00000     0.00000
   -73.60869     0.00000     0.00000     0.00000
   -73.59769     0.00000     0.00000     0.00000
   -73.58769     0.00000     0.00000     0.00000
   -73.57669     0.00000     0.00000     0.00000
   -73.56669     0.00000     0.00000     0.00000
   -73.55569     0.00000     0.00000     0.00000
   -73.54469     0.00000     0.00000     0.00000
   -73.53469     0.00000     0.00000     0.00000
   -73.52369     0.00000     0.00000     0.00000
   -73.51369     0.00000     0.00000     0.00000
   -73.50269     0.00000     0.00000     0.00000
   -73.49169     0.00000     0.00000     0.00000
   -73.48169     0.00000     0.00000     0.00000
   -73.47069     0.00000     0.00000     0.00000
   -73.46069     0.00000     0.00000     0.00000
   -73.44969     0.00000     0.00000     0.00000
   -73.43869     0.00000     0.00000     0.00000
   -73.42869     0.00000     0.00000     0.00000
   -73.41769     0.00000     0.00000     0.00000
   -73.40669     0.00000     0.00000     0.00000
   -73.39669     0.00000     0.00000     0.00000
   -73.38569     0.00000     0.00000     0.00000
   -73.37569     0.00000     0.00000     0.00000
   -73.36469     0.00000     0.00000     0.00000
   -73.35369     0.00000     0.00000     0.00000
   -73.34369     0.00000     0.00000     0.00000
   -73.33269     0.00000     0.00000     0.00000
   -73.32269     0.00000     0.00000     0.00000
   -73.31169     0.00000     0.00000     0.00000
   -73.30069     0.00000     0.00000     0.00000
   -73.29069     0.00000     0.00000     0.00000
   -73.27969     0.00000     0.00000     0.00000
   -73.26969     0.00000     0.00000     0.00000
   -73.25869     0.00000     0.00000     0.00000
   -73.24769     0.00000     0.00000     0.00000
   -73.23769     0.00000     0.00000     0.00000
   -73.22669     0.00000     0.00000     0.00000
   -73.21669     0.00000     0.00000     0.00000
   -73.20569     0.00000     0.00000     0.00000
   -73.19469     0.00000     0.00000     0.00000
   -73.18469     0.00000     0.00000     0.00000
   -73.17369     0.00000     0.00000     0.00000
   -73.16369     0.00000     0.00000     0.00000
   -73.15269     0.00000     0.00000     0.00000
   -73.14169     0.00000     0.00000     0.00000
   -73.13169     0.00000     0.00000     0.00000
   -73.12069     0.00000     0.00000     0.00000
   -73.11069     0.00000     0.00000     0.00000
   -73.09969     0.00000     0.00000     0.00000
   -73.08869     0.00000     0.00000     0.00000
   -73.07869     0.00000     0.00000     0.00000
   -73.06769     0.00000     0.00000     0.00000
   -73.05769     0.00000     0.00000     0.00000
   -73.04669     0.00000     0.00000     0.00000
   -73.03569     0.00000     0.00000     0.00000
   -73.02569     0.00000     0.00000     0.00000
   -73.01469     0.00000     0.00000     0.00000
   -73.00469     0.00000     0.00000     0.00000
   -72.99369     0.00000     0.00000     0.00000
   -72.98269     0.00000     0.00000     0.00000
   -72.97269     0.00000     0.00000     0.00000
   -72.96169     0.00000     0.00000     0.00000
   -72.95169     0.00000     0.00000     0.00000
   -72.94069     0.00000     0.00000     0.00000
   -72.92969     0.00000     0.00000     0.00000
   -72.91969     0.00000     0.00000     0.00000
   -72.90869     0.00000     0.00000     0.00000
   -72.89869     0.00000     0.00000     0.00000
   -72.88769     0.00000     0.00000     0.00000
   -72.87669     0.00000     0.00000     0.00000
   -72.86669     0.00000     0.00000     0.00000
   -72.85569     0.00000     0.00000     0.00000
   -72.84469     0.00000     0.00000     0.00000
   -72.83469     0.00000     0.00000     0.00000
   -72.82369     0.00000     0.00000     0.00000
   -72.81369     0.00000     0.00000     0.00000
   -72.80269     0.00000     0.00000     0.00000
   -72.79169     0.00000     0.00000     0.00000
   -72.78169     0.00000     0.00000     0.00000
   -72.77069     0.00000     0.00000     0.00000
   -72.76069     0.00000     0.00000     0.00000
   -72.74969     0.00000     0.00000     0.00000
   -72.73869     0.00000     0.00000     0.00000
   -72.72869     0.00000     0.00000     0.00000
   -72.71769     0.00000     0.00000     0.00000
   -72.70769     0.00000     0.00000     0.00000
   -72.69669     0.00000     0.00000     0.00000
   -72.68569     0.00000     0.00000     0.00000
   -72.67569     0.00000     0.00000     0.00000
   -72.66469     0.00000     0.00000     0.00000
   -72.65469     0.00000     0.00000     0.00000
   -72.64369     0.00000     0.00000     0.00000
   -72.63269     0.00000     0.00000     0.00000
   -72.62269     0.00000     0.00000     0.00000
   -72.61169     0.00000     0.00000     0.00000
   -72.60169     0.00000     0.00000     0.00000
   -72.59069     0.00000     0.00000     0.00000
   -72.57969     0.00000     0.00000     0.00000
   -72.56969     0.00000     0.00000     0.00000
   -72.55869     0.00000     0.00000     0.00000
   -72.54869     0.00000     0.00000     0.00000
   -72.53769     0.00000     0.00000     0.00000
   -72.52669     0.00000     0.00000     0.00000
   -72.51669     0.00000     0.00000     0.00000
   -72.50569     0.00000     0.00000     0.00000
   -72.49569     0.00000     0.00000     0.00000
   -72.48469     0.00000     0.00000     0.00000
   -72.47369     0.00000     0.00000     0.00000
   -72.46369     0.00000     0.00000     0.00000
   -72.45269     0.00000     0.00000     0.00000
   -72.44269     0.00000     0.00000     0.00000
   -72.43169     0.00000     0.00000     0.00000
   -72.42069     0.00000     0.00000     0.00000
   -72.41069     0.00000     0.00000     0.00000
   -72.39969     0.00000     0.00000     0.00000
   -72.38969     0.00000     0.00000     0.00000
   -72.37869     0.00000     0.00000     0.00000
   -72.36769     0.00000     0.00000     0.00000
   -72.35769     0.00000     0.00000     0.00000
   -72.34669     0.00000     0.00000     0.00000
   -72.33669     0.00000     0.00000     0.00000
   -72.32569     0.00000     0.00000     0.00000
   -72.31469     0.00000     0.00000     0.00000
   -72.30469     0.00000     0.00000     0.00000
   -72.29369     0.00000     0.00000     0.00000
   -72.28269     0.00000     0.00000     0.00000
   -72.27269     0.00000     0.00000     0.00000
   -72.26169     0.00000     0.00000     0.00000
   -72.25169     0.00000     0.00000     0.00000
   -72.24069     0.00000     0.00000     0.00000
   -72.22969     0.00000     0.00000     0.00000
   -72.21969     0.00000     0.00000     0.00000
   -72.20869     0.00000     0.00000     0.00000
   -72.19869     0.00000     0.00000     0.00000
   -72.18769     0.00000     0.00000     0.00000
   -72.17669     0.00000     0.00000     0.00000
   -72.16669     0.00000     0.00000     0.00000
   -72.15569     0.00000     0.00000     0.00000
   -72.14569     0.00000     0.00000     0.00000
   -72.13469     0.00000     0.00000     0.00000
   -72.12369     0.00000     0.00000     0.00000
   -72.11369     0.00000     0.00000     0.00000
   -72.10269     0.00000     0.00000     0.00000
   -72.09269     0.00000     0.00000     0.00000
   -72.08169     0.00000     0.00000     0.00000
   -72.07069     0.00000     0.00000     0.00000
   -72.06069     0.00000     0.00000     0.00000
   -72.04969     0.00000     0.00000     0.00000
   -72.03969     0.00000     0.00000     0.00000
   -72.02869     0.00000     0.00000     0.00000
   -72.01769     0.00000     0.00000     0.00000
   -72.00769     0.00000     0.00000     0.00000
   -71.99669     0.00000     0.00000     0.00000
   -71.98669     0.00000     0.00000     0.00000
   -71.97569     0.00000     0.00000     0.00000
   -71.96469     0.00000     0.00000     0.00000
   -71.95469     0.00000     0.00000     0.00000
   -71.94369     0.00000     0.00000     0.00000
   -71.93369     0.00000     0.00000     0.00000
   -71.92269     0.00000     0.00000     0.00000
   -71.91169     0.00000     0.00000     0.00000
   -71.90169     0.00000     0.00000     0.00000
   -71.89069     0.00000     0.00000     0.00000
   -71.88069     0.00000     0.00000     0.00000
   -71.86969     0.00000     0.00000     0.00000
   -71.85869     0.00000     0.00000     0.00000
   -71.84869     0.00000     0.00000     0.00000
   -71.83769     0.00000     0.00000     0.00000
   -71.82769     0.00000     0.00000     0.00000
   -71.81669     0.00000     0.00000     0.00000
   -71.80569     0.00000     0.00000     0.00000
   -71.79569     0.00000     0.00000     0.00000
   -71.78469     0.00000     0.00000     0.00000
   -71.77469     0.00000     0.00000     0.00000
   -71.76369     0.00000     0.00000     0.00000
   -71.75269     0.00000     0.00000     0.00000
   -71.74269     0.00000     0.00000     0.00000
   -71.73169     0.00000     0.00000     0.00000
   -71.72069     0.00000     0.00000     0.00000
   -71.71069     0.00000     0.00000     0.00000
   -71.69969     0.00000     0.00000     0.00000
   -71.68969     0.00000     0.00000     0.00000
   -71.67869     0.00000     0.00000     0.00000
   -71.66769     0.00000     0.00000     0.00000
   -71.65769     0.00000     0.00000     0.00000
   -71.64669     0.00000     0.00000     0.00000
   -71.63669     0.00000     0.00000     0.00000
   -71.62569     0.00000     0.00000     0.00000
   -71.61469     0.00000     0.00000     0.00000
   -71.60469     0.00000     0.00000     0.00000
   -71.59369     0.00000     0.00000     0.00000
   -71.58369     0.00000     0.00000     0.00000
   -71.57269     0.00000     0.00000     0.00000
   -71.56169     0.00000     0.00000     0.00000
   -71.55169     0.00000     0.00000     0.00000
   -71.54069     0.00000     0.00000     0.00000
   -71.53069     0.00000     0.00000     0.00000
   -71.51969     0.00000     0.00000     0.00000
   -71.50869     0.00000     0.00000     0.00000
   -71.49869     0.00000     0.00000     0.00000
   -71.48769     0.00000     0.00000     0.00000
   -71.47769     0.00000     0.00000     0.00000
   -71.46669     0.00000     0.00000     0.00000
   -71.45569     0.00000     0.00000     0.00000
   -71.44569     0.00000     0.00000     0.00000
   -71.43469     0.00000     0.00000     0.00000
   -71.42469     0.00000     0.00000     0.00000
   -71.41369     0.00000     0.00000     0.00000
   -71.40269     0.00000     0.00000     0.00000
   -71.39269     0.00000     0.00000     0.00000
   -71.38169     0.00000     0.00000     0.00000
   -71.37169     0.00000     0.00000     0.00000
   -71.36069     0.00000     0.00000     0.00000
   -71.34969     0.00000     0.00000     0.00000
   -71.33969     0.00000     0.00000     0.00000
   -71.32869     0.00000     0.00000     0.00000
   -71.31869     0.00000     0.00000     0.00000
   -71.30769     0.00000     0.00000     0.00000
   -71.29669     0.00000     0.00000     0.00000
