     #Energy       W_all      Mo_all      Ti_all
   -76.86769     0.00000     0.00000     0.00000
   -76.85669     0.00000     0.00000     0.00000
   -76.84569     0.00000     0.00000     0.00000
   -76.83569     0.00000     0.00000     0.00000
   -76.82469     0.00000     0.00000     0.00000
   -76.81469     0.00000     0.00000     0.00000
   -76.80369     0.00000     0.00000     0.00000
   -76.79369     0.00000     0.00000     0.00000
   -76.78269     0.00000     0.00000     0.00000
   -76.77169     0.00000     0.00000     0.00000
   -76.76169     0.00000     0.00000     0.00000
   -76.75069     0.00000     0.00000     0.00000
   -76.74069     0.00000     0.00000     0.00000
   -76.72969     0.00000     0.00000     0.00000
   -76.71869     0.00000     0.00000     0.00000
   -76.70869     0.00000     0.00000     0.00000
   -76.69769     0.00000     0.00000     0.00000
   -76.68769     0.00000     0.00000     0.00000
   -76.67669     0.00000     0.00000     0.00000
   -76.66669     0.00000     0.00000     0.00000
   -76.65569     0.00000     0.00000     0.00000
   -76.64469     0.00000     0.00000     0.00000
   -76.63469     0.00000     0.00000     0.00000
   -76.62369     0.00000     0.00000     0.00000
   -76.61369     0.00000     0.00000     0.00000
   -76.60269     0.00000     0.00000     0.00000
   -76.59269     0.00000     0.00000     0.00000
   -76.58169     0.00000     0.00000     0.00000
   -76.57069     0.00000     0.00000     0.00000
   -76.56069     0.00000     0.00000     0.00000
   -76.54969     0.00000     0.00000     0.00000
   -76.53969     0.00000     0.00000     0.00000
   -76.52869     0.00000     0.00000     0.00000
   -76.51769     0.00000     0.00000     0.00000
   -76.50769     0.00000     0.00000     0.00000
   -76.49669     0.00000     0.00000     0.00000
   -76.48669     0.00000     0.00000     0.00000
   -76.47569     0.00000     0.00000     0.00000
   -76.46569     0.00000     0.00000     0.00000
   -76.45469     0.00000     0.00000     0.00000
   -76.44369     0.00000     0.00000     0.00000
   -76.43369     0.00000     0.00000     0.00000
   -76.42269     0.00000     0.00000     0.00000
   -76.41269     0.00000     0.00000     0.00000
   -76.40169     0.00000     0.00000     0.00000
   -76.39169     0.00000     0.00000     0.00000
   -76.38069     0.00000     0.00000     0.00000
   -76.36969     0.00000     0.00000     0.00000
   -76.35969     0.00000     0.00000     0.00000
   -76.34869     0.00000     0.00000     0.00000
   -76.33869     0.00000     0.00000     0.00000
   -76.32769     0.00000     0.00000     0.00000
   -76.31669     0.00000     0.00000     0.00000
   -76.30669     0.00000     0.00000     0.00000
   -76.29569     0.00000     0.00000     0.00000
   -76.28569     0.00000     0.00000     0.00000
   -76.27469     0.00000     0.00000     0.00000
   -76.26469     0.00000     0.00000     0.00000
   -76.25369     0.00000     0.00000     0.00000
   -76.24269     0.00000     0.00000     0.00000
   -76.23269     0.00000     0.00000     0.00000
   -76.22169     0.00000     0.00000     0.00000
   -76.21169     0.00000     0.00000     0.00000
   -76.20069     0.00000     0.00000     0.00000
   -76.19069     0.00000     0.00000     0.00000
   -76.17969     0.00000     0.00000     0.00000
   -76.16869     0.00000     0.00000     0.00000
   -76.15869     0.00000     0.00000     0.00000
   -76.14769     0.00000     0.00000     0.00000
   -76.13769     0.00000     0.00000     0.00000
   -76.12669     0.00000     0.00000     0.00000
   -76.11569     0.00000     0.00000     0.00000
   -76.10569     0.00000     0.00000     0.00000
   -76.09469     0.00000     0.00000     0.00000
   -76.08469     0.00000     0.00000     0.00000
   -76.07369     0.00000     0.00000     0.00000
   -76.06369     0.00000     0.00000     0.00000
   -76.05269     0.00000     0.00000     0.00000
   -76.04169     0.00000     0.00000     0.00000
   -76.03169     0.00000     0.00000     0.00000
   -76.02069     0.00000     0.00000     0.00000
   -76.01069     0.00000     0.00000     0.00000
   -75.99969     0.00000     0.00000     0.00000
   -75.98969     0.00000     0.00000     0.00000
   -75.97869     0.00000     0.00000     0.00000
   -75.96769     0.00000     0.00000     0.00000
   -75.95769     0.00000     0.00000     0.00000
   -75.94669     0.00000     0.00000     0.00000
   -75.93669     0.00000     0.00000     0.00000
   -75.92569     0.00000     0.00000     0.00000
   -75.91469     0.00000     0.00000     0.00000
   -75.90469     0.00000     0.00000     0.00000
   -75.89369     0.00000     0.00000     0.00000
   -75.88369     0.00000     0.00000     0.00000
   -75.87269     0.00000     0.00000     0.00000
   -75.86269     0.00000     0.00000     0.00000
   -75.85169     0.00000     0.00000     0.00000
   -75.84069     0.00000     0.00000     0.00000
   -75.83069     0.00000     0.00000     0.00000
   -75.81969     0.00000     0.00000     0.00000
   -75.80969     0.00000     0.00000     0.00000
   -75.79869     0.00000     0.00000     0.00000
   -75.78869     0.00000     0.00000     0.00000
   -75.77769     0.00000     0.00000     0.00000
   -75.76669     0.00000     0.00000     0.00000
   -75.75669     0.00000     0.00000     0.00000
   -75.74569     0.00000     0.00000     0.00000
   -75.73569     0.00000     0.00000     0.00000
   -75.72469     0.00000     0.00000     0.00000
   -75.71469     0.00000     0.00000     0.00000
   -75.70369     0.00000     0.00000     0.00000
   -75.69269     0.00000     0.00000     0.00000
   -75.68269     0.00000     0.00000     0.00000
   -75.67169     0.00000     0.00000     0.00000
   -75.66169     0.00000     0.00000     0.00000
   -75.65069     0.00000     0.00000     0.00000
   -75.63969     0.00000     0.00000     0.00000
   -75.62969     0.00000     0.00000     0.00000
   -75.61869     0.00000     0.00000     0.00000
   -75.60869     0.00000     0.00000     0.00000
   -75.59769     0.00000     0.00000     0.00000
   -75.58769     0.00000     0.00000     0.00000
   -75.57669     0.00000     0.00000     0.00000
   -75.56569     0.00000     0.00000     0.00000
   -75.55569     0.00000     0.00000     0.00000
   -75.54469     0.00000     0.00000     0.00000
   -75.53469     0.00000     0.00000     0.00000
   -75.52369     0.00000     0.00000     0.00000
   -75.51369     0.00000     0.00000     0.00000
   -75.50269     0.00000     0.00000     0.00000
   -75.49169     0.00000     0.00000     0.00000
   -75.48169     0.00000     0.00000     0.00000
   -75.47069     0.00000     0.00000     0.00000
   -75.46069     0.00000     0.00000     0.00000
   -75.44969     0.00000     0.00000     0.00000
   -75.43869     0.00000     0.00000     0.00000
   -75.42869     0.00000     0.00000     0.00000
   -75.41769     0.00000     0.00000     0.00000
   -75.40769     0.00000     0.00000     0.00000
   -75.39669     0.00000     0.00000     0.00000
   -75.38669     0.00000     0.00000     0.00000
   -75.37569     0.00000     0.00000     0.00000
   -75.36469     0.00000     0.00000     0.00000
   -75.35469     0.00000     0.00000     0.00000
   -75.34369     0.00000     0.00000     0.00000
   -75.33369     0.00000     0.00000     0.00000
   -75.32269     0.00000     0.00000     0.00000
   -75.31269     0.00000     0.00000     0.00000
   -75.30169     0.00000     0.00000     0.00000
   -75.29069     0.00000     0.00000     0.00000
   -75.28069     0.00000     0.00000     0.00000
   -75.26969     0.00000     0.00000     0.00000
   -75.25969     0.00000     0.00000     0.00000
   -75.24869     0.00000     0.00000     0.00000
   -75.23769     0.00000     0.00000     0.00000
   -75.22769     0.00000     0.00000     0.00000
   -75.21669     0.00000     0.00000     0.00000
   -75.20669     0.00000     0.00000     0.00000
   -75.19569     0.00000     0.00000     0.00000
   -75.18569     0.00000     0.00000     0.00000
   -75.17469     0.00000     0.00000     0.00000
   -75.16369     0.00000     0.00000     0.00000
   -75.15369     0.00000     0.00000     0.00000
   -75.14269     0.00000     0.00000     0.00000
   -75.13269     0.00000     0.00000     0.00000
   -75.12169     0.00000     0.00000     0.00000
   -75.11169     0.00000     0.00000     0.00000
   -75.10069     0.00000     0.00000     0.00000
   -75.08969     0.00000     0.00000     0.00000
   -75.07969     0.00000     0.00000     0.00000
   -75.06869     0.00000     0.00000     0.00000
   -75.05869     0.00000     0.00000     0.00000
   -75.04769     0.00000     0.00000     0.00000
   -75.03669     0.00000     0.00000     0.00000
   -75.02669     0.00000     0.00000     0.00000
   -75.01569     0.00000     0.00000     0.00000
   -75.00569     0.00000     0.00000     0.00000
   -74.99469     0.00000     0.00000     0.00000
   -74.98469     0.00000     0.00000     0.00000
   -74.97369     0.00000     0.00000     0.00000
   -74.96269     0.00000     0.00000     0.00000
   -74.95269     0.00000     0.00000     0.00000
   -74.94169     0.00000     0.00000     0.00000
   -74.93169     0.00000     0.00000     0.00000
   -74.92069     0.00000     0.00000     0.00000
   -74.91069     0.00000     0.00000     0.00000
   -74.89969     0.00000     0.00000     0.00000
   -74.88869     0.00000     0.00000     0.00000
   -74.87869     0.00000     0.00000     0.00000
   -74.86769     0.00000     0.00000     0.00000
   -74.85769     0.00000     0.00000     0.00000
   -74.84669     0.00000     0.00000     0.00000
   -74.83569     0.00000     0.00000     0.00000
   -74.82569     0.00000     0.00000     0.00000
   -74.81469     0.00000     0.00000     0.00000
   -74.80469     0.00000     0.00000     0.00000
   -74.79369     0.00000     0.00000     0.00000
   -74.78369     0.00000     0.00000     0.00000
   -74.77269     0.00000     0.00000     0.00000
   -74.76169     0.00000     0.00000     0.00000
   -74.75169     0.00000     0.00000     0.00000
   -74.74069     0.00000     0.00000     0.00000
   -74.73069     0.00000     0.00000     0.00000
   -74.71969     0.00000     0.00000     0.00000
   -74.70969     0.00000     0.00000     0.00000
   -74.69869     0.00000     0.00000     0.00000
   -74.68769     0.00000     0.00000     0.00000
   -74.67769     0.00000     0.00000     0.00000
   -74.66669     0.00000     0.00000     0.00000
   -74.65669     0.00000     0.00000     0.00000
   -74.64569     0.00000     0.00000     0.00000
   -74.63469     0.00000     0.00000     0.00000
   -74.62469     0.00000     0.00000     0.00000
   -74.61369     0.00000     0.00000     0.00000
   -74.60369     0.00000     0.00000     0.00000
   -74.59269     0.00000     0.00000     0.00000
   -74.58269     0.00000     0.00000     0.00000
   -74.57169     0.00000     0.00000     0.00000
   -74.56069     0.00000     0.00000     0.00000
   -74.55069     0.00000     0.00000     0.00000
   -74.53969     0.00000     0.00000     0.00000
   -74.52969     0.00000     0.00000     0.00000
   -74.51869     0.00000     0.00000     0.00000
   -74.50869     0.00000     0.00000     0.00000
   -74.49769     0.00000     0.00000     0.00000
   -74.48669     0.00000     0.00000     0.00000
   -74.47669     0.00000     0.00000     0.00000
   -74.46569     0.00000     0.00000     0.00000
   -74.45569     0.00000     0.00000     0.00000
   -74.44469     0.00000     0.00000     0.00000
   -74.43369     0.00000     0.00000     0.00000
   -74.42369     0.00000     0.00000     0.00000
   -74.41269     0.00000     0.00000     0.00000
   -74.40269     0.00000     0.00000     0.00000
   -74.39169     0.00000     0.00000     0.00000
   -74.38169     0.00000     0.00000     0.00000
   -74.37069     0.00000     0.00000     0.00000
   -74.35969     0.00000     0.00000     0.00000
   -74.34969     0.00000     0.00000     0.00000
   -74.33869     0.00000     0.00000     0.00000
   -74.32869     0.00000     0.00000     0.00000
   -74.31769     0.00000     0.00000     0.00000
   -74.30769     0.00000     0.00000     0.00000
   -74.29669     0.00000     0.00000     0.00000
   -74.28569     0.00000     0.00000     0.00000
   -74.27569     0.00000     0.00000     0.00000
   -74.26469     0.00000     0.00000     0.00000
   -74.25469     0.00000     0.00000     0.00000
   -74.24369     0.00000     0.00000     0.00000
   -74.23369     0.00000     0.00000     0.00000
   -74.22269     0.00000     0.00000     0.00000
   -74.21169     0.00000     0.00000     0.00000
   -74.20169     0.00000     0.00000     0.00000
   -74.19069     0.00000     0.00000     0.00000
   -74.18069     0.00000     0.00000     0.00000
   -74.16969     0.00000     0.00000     0.00000
   -74.15869     0.00000     0.00000     0.00000
   -74.14869     0.00000     0.00000     0.00000
   -74.13769     0.00000     0.00000     0.00000
   -74.12769     0.00000     0.00000     0.00000
   -74.11669     0.00000     0.00000     0.00000
   -74.10669     0.00000     0.00000     0.00000
   -74.09569     0.00000     0.00000     0.00000
   -74.08469     0.00000     0.00000     0.00000
   -74.07469     0.00000     0.00000     0.00000
   -74.06369     0.00000     0.00000     0.00000
   -74.05369     0.00000     0.00000     0.00000
   -74.04269     0.00000     0.00000     0.00000
   -74.03269     0.00000     0.00000     0.00000
   -74.02169     0.00000     0.00000     0.00000
   -74.01069     0.00000     0.00000     0.00000
   -74.00069     0.00000     0.00000     0.00000
   -73.98969     0.00000     0.00000     0.00000
   -73.97969     0.00000     0.00000     0.00000
   -73.96869     0.00000     0.00000     0.00000
   -73.95769     0.00000     0.00000     0.00000
   -73.94769     0.00000     0.00000     0.00000
   -73.93669     0.00000     0.00000     0.00000
   -73.92669     0.00000     0.00000     0.00000
   -73.91569     0.00000     0.00000     0.00000
   -73.90569     0.00000     0.00000     0.00000
   -73.89469     0.00000     0.00000     0.00000
   -73.88369     0.00000     0.00000     0.00000
   -73.87369     0.00000     0.00000     0.00000
   -73.86269     0.00000     0.00000     0.00000
   -73.85269     0.00000     0.00000     0.00000
   -73.84169     0.00000     0.00000     0.00000
   -73.83169     0.00000     0.00000     0.00000
   -73.82069     0.00000     0.00000     0.00000
   -73.80969     0.00000     0.00000     0.00000
   -73.79969     0.00000     0.00000     0.00000
   -73.78869     0.00000     0.00000     0.00000
   -73.77869     0.00000     0.00000     0.00000
   -73.76769   188.59249     0.00613     0.00009
   -73.75669     0.00000     0.00000     0.00000
   -73.74669   188.55909     0.00674     0.00017
   -73.73569   188.56010     0.00611     0.00017
   -73.72569     0.00000     0.00000     0.00000
   -73.71469     0.00000     0.00000     0.00000
   -73.70469   188.58775     0.00635     0.00056
   -73.69369   188.66189     0.00630     0.00041
   -73.68269   188.55435     0.00712     0.00054
   -73.67269     0.00000     0.00000     0.00000
   -73.66169     0.00000     0.00000     0.00000
   -73.65169   188.60955     0.00617     0.00062
   -73.64069     0.00000     0.00000     0.00000
   -73.63069   188.54658     0.00619     0.00073
   -73.61969   188.60427     0.00629     0.00065
   -73.60869     0.00000     0.00000     0.00000
   -73.59869   188.60470     0.00565     0.00075
   -73.58769     0.00000     0.00000     0.00000
   -73.57769   377.32695     0.01085     0.00175
   -73.56669     0.00000     0.00000     0.00000
   -73.55569   188.54591     0.00819     0.00111
   -73.54569     0.00000     0.00000     0.00000
   -73.53469   188.59317     0.00236     0.00126
   -73.52469     0.00000     0.00000     0.00000
   -73.51369     0.00000     0.00000     0.00000
   -73.50369   188.66232     0.00161     0.00105
   -73.49269     0.00000     0.00000     0.00000
   -73.48169     0.00000     0.00000     0.00000
   -73.47169     0.00000     0.00000     0.00000
   -73.46069   377.25292     0.01169     0.00315
   -73.45069   188.66213     0.00618     0.00143
   -73.43969     0.00000     0.00000     0.00000
   -73.42969   188.66881     0.00664     0.00176
   -73.41869     0.00000     0.00000     0.00000
   -73.40769     0.00000     0.00000     0.00000
   -73.39769     0.00000     0.00000     0.00000
   -73.38669   188.65142     0.00031     0.00157
   -73.37669     0.00000     0.00000     0.00000
   -73.36569     0.00000     0.00000     0.00000
   -73.35469     0.00000     0.00000     0.00000
   -73.34469     0.00000     0.00000     0.00000
   -73.33369     0.00000     0.00000     0.00000
   -73.32369     0.00000     0.00000     0.00000
   -73.31269     0.00000     0.00000     0.00000
   -73.30269     0.00000     0.00000     0.00000
   -73.29169     0.00000     0.00000     0.00000
   -73.28069     0.00000     0.00000     0.00000
   -73.27069     0.00000     0.00000     0.00000
   -73.25969     0.00000     0.00000     0.00000
   -73.24969     0.00000     0.00000     0.00000
   -73.23869   188.67141     0.00006     0.00335
   -73.22869     0.00000     0.00000     0.00000
   -73.21769     0.00000     0.00000     0.00000
   -73.20669     0.00000     0.00000     0.00000
   -73.19669     0.00000     0.00000     0.00000
   -73.18569     0.00000     0.00000     0.00000
   -73.17569     0.00000     0.00000     0.00000
   -73.16469     0.00000     0.00000     0.00000
   -73.15369     0.00000     0.00000     0.00000
   -73.14369     0.00000     0.00000     0.00000
   -73.13269     0.00000     0.00000     0.00000
   -73.12269     0.00000     0.00000     0.00000
   -73.11169     0.00000     0.00000     0.00000
   -73.10169     0.00000     0.00000     0.00000
   -73.09069     0.00000     0.00000     0.00000
   -73.07969     0.00000     0.00000     0.00000
   -73.06969     0.00000     0.00000     0.00000
   -73.05869     0.00000     0.00000     0.00000
   -73.04869     0.00000     0.00000     0.00000
   -73.03769     0.00000     0.00000     0.00000
   -73.02769     0.00000     0.00000     0.00000
   -73.01669     0.00000     0.00000     0.00000
   -73.00569     0.00000     0.00000     0.00000
   -72.99569     0.00000     0.00000     0.00000
   -72.98469     0.00000     0.00000     0.00000
   -72.97469     0.00000     0.00000     0.00000
   -72.96369     0.00000     0.00000     0.00000
   -72.95269     0.00000     0.00000     0.00000
   -72.94269     0.00000     0.00000     0.00000
   -72.93169     0.00000     0.00000     0.00000
   -72.92169     0.00000     0.00000     0.00000
   -72.91069     0.00000     0.00000     0.00000
   -72.90069     0.00000     0.00000     0.00000
   -72.88969     0.00000     0.00000     0.00000
   -72.87869     0.00000     0.00000     0.00000
   -72.86869     0.00000     0.00000     0.00000
   -72.85769     0.00000     0.00000     0.00000
   -72.84769     0.00000     0.00000     0.00000
   -72.83669     0.00000     0.00000     0.00000
   -72.82669     0.00000     0.00000     0.00000
   -72.81569     0.00000     0.00000     0.00000
   -72.80469     0.00000     0.00000     0.00000
   -72.79469     0.00000     0.00000     0.00000
   -72.78369     0.00000     0.00000     0.00000
   -72.77369     0.00000     0.00000     0.00000
   -72.76269     0.00000     0.00000     0.00000
   -72.75269     0.00000     0.00000     0.00000
   -72.74169     0.00000     0.00000     0.00000
   -72.73069     0.00000     0.00000     0.00000
   -72.72069     0.00000     0.00000     0.00000
   -72.70969     0.00000     0.00000     0.00000
   -72.69969     0.00000     0.00000     0.00000
   -72.68869     0.00000     0.00000     0.00000
   -72.67769     0.00000     0.00000     0.00000
   -72.66769     0.00000     0.00000     0.00000
   -72.65669     0.00000     0.00000     0.00000
   -72.64669     0.00000     0.00000     0.00000
   -72.63569     0.00000     0.00000     0.00000
   -72.62569     0.00000     0.00000     0.00000
   -72.61469     0.00000     0.00000     0.00000
   -72.60369     0.00000     0.00000     0.00000
   -72.59369     0.00000     0.00000     0.00000
   -72.58269     0.00000     0.00000     0.00000
   -72.57269     0.00000     0.00000     0.00000
   -72.56169     0.00000     0.00000     0.00000
   -72.55169     0.00000     0.00000     0.00000
   -72.54069     0.00000     0.00000     0.00000
   -72.52969     0.00000     0.00000     0.00000
   -72.51969     0.00000     0.00000     0.00000
   -72.50869     0.00000     0.00000     0.00000
   -72.49869     0.00000     0.00000     0.00000
   -72.48769     0.00000     0.00000     0.00000
   -72.47669     0.00000     0.00000     0.00000
   -72.46669     0.00000     0.00000     0.00000
   -72.45569     0.00000     0.00000     0.00000
   -72.44569     0.00000     0.00000     0.00000
   -72.43469     0.00000     0.00000     0.00000
   -72.42469     0.00000     0.00000     0.00000
   -72.41369     0.00000     0.00000     0.00000
   -72.40269     0.00000     0.00000     0.00000
   -72.39269     0.00000     0.00000     0.00000
   -72.38169     0.00000     0.00000     0.00000
   -72.37169     0.00000     0.00000     0.00000
   -72.36069     0.00000     0.00000     0.00000
   -72.35069     0.00000     0.00000     0.00000
   -72.33969     0.00000     0.00000     0.00000
   -72.32869     0.00000     0.00000     0.00000
   -72.31869     0.00000     0.00000     0.00000
   -72.30769     0.00000     0.00000     0.00000
   -72.29769     0.00000     0.00000     0.00000
   -72.28669     0.00000     0.00000     0.00000
   -72.27569     0.00000     0.00000     0.00000
   -72.26569     0.00000     0.00000     0.00000
   -72.25469     0.00000     0.00000     0.00000
   -72.24469     0.00000     0.00000     0.00000
   -72.23369     0.00000     0.00000     0.00000
   -72.22369     0.00000     0.00000     0.00000
   -72.21269     0.00000     0.00000     0.00000
   -72.20169     0.00000     0.00000     0.00000
   -72.19169     0.00000     0.00000     0.00000
   -72.18069     0.00000     0.00000     0.00000
   -72.17069     0.00000     0.00000     0.00000
   -72.15969     0.00000     0.00000     0.00000
   -72.14969     0.00000     0.00000     0.00000
   -72.13869     0.00000     0.00000     0.00000
   -72.12769     0.00000     0.00000     0.00000
   -72.11769     0.00000     0.00000     0.00000
   -72.10669     0.00000     0.00000     0.00000
   -72.09669     0.00000     0.00000     0.00000
   -72.08569     0.00000     0.00000     0.00000
   -72.07469     0.00000     0.00000     0.00000
   -72.06469     0.00000     0.00000     0.00000
   -72.05369     0.00000     0.00000     0.00000
   -72.04369     0.00000     0.00000     0.00000
   -72.03269     0.00000     0.00000     0.00000
   -72.02269     0.00000     0.00000     0.00000
   -72.01169     0.00000     0.00000     0.00000
   -72.00069     0.00000     0.00000     0.00000
   -71.99069     0.00000     0.00000     0.00000
   -71.97969     0.00000     0.00000     0.00000
   -71.96969     0.00000     0.00000     0.00000
   -71.95869     0.00000     0.00000     0.00000
   -71.94869     0.00000     0.00000     0.00000
   -71.93769     0.00000     0.00000     0.00000
   -71.92669     0.00000     0.00000     0.00000
   -71.91669     0.00000     0.00000     0.00000
   -71.90569     0.00000     0.00000     0.00000
   -71.89569     0.00000     0.00000     0.00000
   -71.88469     0.00000     0.00000     0.00000
   -71.87369     0.00000     0.00000     0.00000
   -71.86369     0.00000     0.00000     0.00000
   -71.85269     0.00000     0.00000     0.00000
   -71.84269     0.00000     0.00000     0.00000
   -71.83169     0.00000     0.00000     0.00000
   -71.82169     0.00000     0.00000     0.00000
   -71.81069     0.00000     0.00000     0.00000
   -71.79969     0.00000     0.00000     0.00000
   -71.78969     0.00000     0.00000     0.00000
   -71.77869     0.00000     0.00000     0.00000
   -71.76869     0.00000     0.00000     0.00000
   -71.75769     0.00000     0.00000     0.00000
   -71.74769     0.00000     0.00000     0.00000
   -71.73669     0.00000     0.00000     0.00000
   -71.72569     0.00000     0.00000     0.00000
   -71.71569     0.00000     0.00000     0.00000
   -71.70469     0.00000     0.00000     0.00000
   -71.69469     0.00000     0.00000     0.00000
   -71.68369     0.00000     0.00000     0.00000
   -71.67269     0.00000     0.00000     0.00000
   -71.66269     0.00000     0.00000     0.00000
   -71.65169     0.00000     0.00000     0.00000
   -71.64169     0.00000     0.00000     0.00000
   -71.63069     0.00000     0.00000     0.00000
   -71.62069     0.00000     0.00000     0.00000
   -71.60969     0.00000     0.00000     0.00000
   -71.59869     0.00000     0.00000     0.00000
   -71.58869     0.00000     0.00000     0.00000
   -71.57769     0.00000     0.00000     0.00000
   -71.56769     0.00000     0.00000     0.00000
   -71.55669     0.00000     0.00000     0.00000
   -71.54669     0.00000     0.00000     0.00000
   -71.53569     0.00000     0.00000     0.00000
   -71.52469     0.00000     0.00000     0.00000
   -71.51469     0.00000     0.00000     0.00000
   -71.50369     0.00000     0.00000     0.00000
   -71.49369     0.00000     0.00000     0.00000
   -71.48269     0.00000     0.00000     0.00000
   -71.47169     0.00000     0.00000     0.00000
   -71.46169     0.00000     0.00000     0.00000
   -71.45069     0.00000     0.00000     0.00000
   -71.44069     0.00000     0.00000     0.00000
   -71.42969     0.00000     0.00000     0.00000
   -71.41969     0.00000     0.00000     0.00000
   -71.40869     0.00000     0.00000     0.00000
   -71.39769     0.00000     0.00000     0.00000
   -71.38769     0.00000     0.00000     0.00000
   -71.37669     0.00000     0.00000     0.00000
   -71.36669     0.00000     0.00000     0.00000
   -71.35569     0.00000     0.00000     0.00000
   -71.34569     0.00000     0.00000     0.00000
   -71.33469     0.00000     0.00000     0.00000
   -71.32369     0.00000     0.00000     0.00000
   -71.31369     0.00000     0.00000     0.00000
   -71.30269     0.00000     0.00000     0.00000
   -71.29269     0.00000     0.00000     0.00000
   -71.28169     0.00000     0.00000     0.00000
   -71.27169     0.00000     0.00000     0.00000
   -71.26069     0.00000     0.00000     0.00000
   -71.24969     0.00000     0.00000     0.00000
   -71.23969     0.00000     0.00000     0.00000
   -71.22869     0.00000     0.00000     0.00000
   -71.21869     0.00000     0.00000     0.00000
   -71.20769     0.00000     0.00000     0.00000
   -71.19669     0.00000     0.00000     0.00000
   -71.18669     0.00000     0.00000     0.00000
   -71.17569     0.00000     0.00000     0.00000
   -71.16569     0.00000     0.00000     0.00000
   -71.15469     0.00000     0.00000     0.00000
   -71.14469     0.00000     0.00000     0.00000
   -71.13369     0.00000     0.00000     0.00000
   -71.12269     0.00000     0.00000     0.00000
   -71.11269     0.00000     0.00000     0.00000
   -71.10169     0.00000     0.00000     0.00000
   -71.09169     0.00000     0.00000     0.00000
   -71.08069     0.00000     0.00000     0.00000
   -71.07069     0.00000     0.00000     0.00000
   -71.05969     0.00000     0.00000     0.00000
   -71.04869     0.00000     0.00000     0.00000
   -71.03869     0.00000     0.00000     0.00000
   -71.02769     0.00000     0.00000     0.00000
   -71.01769     0.00000     0.00000     0.00000
   -71.00669     0.00000     0.00000     0.00000
   -70.99569     0.00000     0.00000     0.00000
   -70.98569     0.00000     0.00000     0.00000
   -70.97469     0.00000     0.00000     0.00000
   -70.96469     0.00000     0.00000     0.00000
   -70.95369     0.00000     0.00000     0.00000
   -70.94369     0.00000     0.00000     0.00000
   -70.93269     0.00000     0.00000     0.00000
   -70.92169     0.00000     0.00000     0.00000
