     #Energy       W_all      Mo_all      Ru_all
   -77.68547     0.00000     0.00000     0.00000
   -77.67347     0.00000     0.00000     0.00000
   -77.66247     0.00000     0.00000     0.00000
   -77.65147     0.00000     0.00000     0.00000
   -77.64047     0.00000     0.00000     0.00000
   -77.62947     0.00000     0.00000     0.00000
   -77.61847     0.00000     0.00000     0.00000
   -77.60647     0.00000     0.00000     0.00000
   -77.59547     0.00000     0.00000     0.00000
   -77.58447     0.00000     0.00000     0.00000
   -77.57347     0.00000     0.00000     0.00000
   -77.56247     0.00000     0.00000     0.00000
   -77.55147     0.00000     0.00000     0.00000
   -77.53947     0.00000     0.00000     0.00000
   -77.52847     0.00000     0.00000     0.00000
   -77.51747     0.00000     0.00000     0.00000
   -77.50647     0.00000     0.00000     0.00000
   -77.49547     0.00000     0.00000     0.00000
   -77.48447     0.00000     0.00000     0.00000
   -77.47247     0.00000     0.00000     0.00000
   -77.46147     0.00000     0.00000     0.00000
   -77.45047     0.00000     0.00000     0.00000
   -77.43947     0.00000     0.00000     0.00000
   -77.42847     0.00000     0.00000     0.00000
   -77.41747     0.00000     0.00000     0.00000
   -77.40547     0.00000     0.00000     0.00000
   -77.39447     0.00000     0.00000     0.00000
   -77.38347     0.00000     0.00000     0.00000
   -77.37247     0.00000     0.00000     0.00000
   -77.36147     0.00000     0.00000     0.00000
   -77.35047     0.00000     0.00000     0.00000
   -77.33847     0.00000     0.00000     0.00000
   -77.32747     0.00000     0.00000     0.00000
   -77.31647     0.00000     0.00000     0.00000
   -77.30547     0.00000     0.00000     0.00000
   -77.29447     0.00000     0.00000     0.00000
   -77.28347     0.00000     0.00000     0.00000
   -77.27147     0.00000     0.00000     0.00000
   -77.26047     0.00000     0.00000     0.00000
   -77.24947     0.00000     0.00000     0.00000
   -77.23847     0.00000     0.00000     0.00000
   -77.22747     0.00000     0.00000     0.00000
   -77.21647     0.00000     0.00000     0.00000
   -77.20547     0.00000     0.00000     0.00000
   -77.19347     0.00000     0.00000     0.00000
   -77.18247     0.00000     0.00000     0.00000
   -77.17147     0.00000     0.00000     0.00000
   -77.16047     0.00000     0.00000     0.00000
   -77.14947     0.00000     0.00000     0.00000
   -77.13847     0.00000     0.00000     0.00000
   -77.12647     0.00000     0.00000     0.00000
   -77.11547     0.00000     0.00000     0.00000
   -77.10447     0.00000     0.00000     0.00000
   -77.09347     0.00000     0.00000     0.00000
   -77.08247     0.00000     0.00000     0.00000
   -77.07147     0.00000     0.00000     0.00000
   -77.05947     0.00000     0.00000     0.00000
   -77.04847     0.00000     0.00000     0.00000
   -77.03747     0.00000     0.00000     0.00000
   -77.02647     0.00000     0.00000     0.00000
   -77.01547     0.00000     0.00000     0.00000
   -77.00447     0.00000     0.00000     0.00000
   -76.99247     0.00000     0.00000     0.00000
   -76.98147     0.00000     0.00000     0.00000
   -76.97047     0.00000     0.00000     0.00000
   -76.95947     0.00000     0.00000     0.00000
   -76.94847     0.00000     0.00000     0.00000
   -76.93747     0.00000     0.00000     0.00000
   -76.92547     0.00000     0.00000     0.00000
   -76.91447     0.00000     0.00000     0.00000
   -76.90347     0.00000     0.00000     0.00000
   -76.89247     0.00000     0.00000     0.00000
   -76.88147     0.00000     0.00000     0.00000
   -76.87047     0.00000     0.00000     0.00000
   -76.85847     0.00000     0.00000     0.00000
   -76.84747     0.00000     0.00000     0.00000
   -76.83647     0.00000     0.00000     0.00000
   -76.82547     0.00000     0.00000     0.00000
   -76.81447     0.00000     0.00000     0.00000
   -76.80347     0.00000     0.00000     0.00000
   -76.79147     0.00000     0.00000     0.00000
   -76.78047     0.00000     0.00000     0.00000
   -76.76947     0.00000     0.00000     0.00000
   -76.75847     0.00000     0.00000     0.00000
   -76.74747     0.00000     0.00000     0.00000
   -76.73647     0.00000     0.00000     0.00000
   -76.72447     0.00000     0.00000     0.00000
   -76.71347     0.00000     0.00000     0.00000
   -76.70247     0.00000     0.00000     0.00000
   -76.69147     0.00000     0.00000     0.00000
   -76.68047     0.00000     0.00000     0.00000
   -76.66947     0.00000     0.00000     0.00000
   -76.65847     0.00000     0.00000     0.00000
   -76.64647     0.00000     0.00000     0.00000
   -76.63547     0.00000     0.00000     0.00000
   -76.62447     0.00000     0.00000     0.00000
   -76.61347     0.00000     0.00000     0.00000
   -76.60247     0.00000     0.00000     0.00000
   -76.59147     0.00000     0.00000     0.00000
   -76.57947     0.00000     0.00000     0.00000
   -76.56847     0.00000     0.00000     0.00000
   -76.55747     0.00000     0.00000     0.00000
   -76.54647     0.00000     0.00000     0.00000
   -76.53547     0.00000     0.00000     0.00000
   -76.52447     0.00000     0.00000     0.00000
   -76.51247     0.00000     0.00000     0.00000
   -76.50147     0.00000     0.00000     0.00000
   -76.49047     0.00000     0.00000     0.00000
   -76.47947     0.00000     0.00000     0.00000
   -76.46847     0.00000     0.00000     0.00000
   -76.45747     0.00000     0.00000     0.00000
   -76.44547     0.00000     0.00000     0.00000
   -76.43447     0.00000     0.00000     0.00000
   -76.42347     0.00000     0.00000     0.00000
   -76.41247     0.00000     0.00000     0.00000
   -76.40147     0.00000     0.00000     0.00000
   -76.39047     0.00000     0.00000     0.00000
   -76.37847     0.00000     0.00000     0.00000
   -76.36747     0.00000     0.00000     0.00000
   -76.35647     0.00000     0.00000     0.00000
   -76.34547     0.00000     0.00000     0.00000
   -76.33447     0.00000     0.00000     0.00000
   -76.32347     0.00000     0.00000     0.00000
   -76.31147     0.00000     0.00000     0.00000
   -76.30047     0.00000     0.00000     0.00000
   -76.28947     0.00000     0.00000     0.00000
   -76.27847     0.00000     0.00000     0.00000
   -76.26747     0.00000     0.00000     0.00000
   -76.25647     0.00000     0.00000     0.00000
   -76.24447     0.00000     0.00000     0.00000
   -76.23347     0.00000     0.00000     0.00000
   -76.22247     0.00000     0.00000     0.00000
   -76.21147     0.00000     0.00000     0.00000
   -76.20047     0.00000     0.00000     0.00000
   -76.18947     0.00000     0.00000     0.00000
   -76.17847     0.00000     0.00000     0.00000
   -76.16647     0.00000     0.00000     0.00000
   -76.15547     0.00000     0.00000     0.00000
   -76.14447     0.00000     0.00000     0.00000
   -76.13347     0.00000     0.00000     0.00000
   -76.12247     0.00000     0.00000     0.00000
   -76.11147     0.00000     0.00000     0.00000
   -76.09947     0.00000     0.00000     0.00000
   -76.08847     0.00000     0.00000     0.00000
   -76.07747     0.00000     0.00000     0.00000
   -76.06647     0.00000     0.00000     0.00000
   -76.05547     0.00000     0.00000     0.00000
   -76.04447     0.00000     0.00000     0.00000
   -76.03247     0.00000     0.00000     0.00000
   -76.02147     0.00000     0.00000     0.00000
   -76.01047     0.00000     0.00000     0.00000
   -75.99947     0.00000     0.00000     0.00000
   -75.98847     0.00000     0.00000     0.00000
   -75.97747     0.00000     0.00000     0.00000
   -75.96547     0.00000     0.00000     0.00000
   -75.95447     0.00000     0.00000     0.00000
   -75.94347     0.00000     0.00000     0.00000
   -75.93247     0.00000     0.00000     0.00000
   -75.92147     0.00000     0.00000     0.00000
   -75.91047     0.00000     0.00000     0.00000
   -75.89847     0.00000     0.00000     0.00000
   -75.88747     0.00000     0.00000     0.00000
   -75.87647     0.00000     0.00000     0.00000
   -75.86547     0.00000     0.00000     0.00000
   -75.85447     0.00000     0.00000     0.00000
   -75.84347     0.00000     0.00000     0.00000
   -75.83147     0.00000     0.00000     0.00000
   -75.82047     0.00000     0.00000     0.00000
   -75.80947     0.00000     0.00000     0.00000
   -75.79847     0.00000     0.00000     0.00000
   -75.78747     0.00000     0.00000     0.00000
   -75.77647     0.00000     0.00000     0.00000
   -75.76447     0.00000     0.00000     0.00000
   -75.75347     0.00000     0.00000     0.00000
   -75.74247     0.00000     0.00000     0.00000
   -75.73147     0.00000     0.00000     0.00000
   -75.72047     0.00000     0.00000     0.00000
   -75.70947     0.00000     0.00000     0.00000
   -75.69747     0.00000     0.00000     0.00000
   -75.68647     0.00000     0.00000     0.00000
   -75.67547     0.00000     0.00000     0.00000
   -75.66447     0.00000     0.00000     0.00000
   -75.65347     0.00000     0.00000     0.00000
   -75.64247     0.00000     0.00000     0.00000
   -75.63147     0.00000     0.00000     0.00000
   -75.61947     0.00000     0.00000     0.00000
   -75.60847     0.00000     0.00000     0.00000
   -75.59747     0.00000     0.00000     0.00000
   -75.58647     0.00000     0.00000     0.00000
   -75.57547     0.00000     0.00000     0.00000
   -75.56447     0.00000     0.00000     0.00000
   -75.55247     0.00000     0.00000     0.00000
   -75.54147     0.00000     0.00000     0.00000
   -75.53047     0.00000     0.00000     0.00000
   -75.51947     0.00000     0.00000     0.00000
   -75.50847     0.00000     0.00000     0.00000
   -75.49747     0.00000     0.00000     0.00000
   -75.48547     0.00000     0.00000     0.00000
   -75.47447     0.00000     0.00000     0.00000
   -75.46347     0.00000     0.00000     0.00000
   -75.45247     0.00000     0.00000     0.00000
   -75.44147     0.00000     0.00000     0.00000
   -75.43047     0.00000     0.00000     0.00000
   -75.41847     0.00000     0.00000     0.00000
   -75.40747     0.00000     0.00000     0.00000
   -75.39647     0.00000     0.00000     0.00000
   -75.38547     0.00000     0.00000     0.00000
   -75.37447     0.00000     0.00000     0.00000
   -75.36347     0.00000     0.00000     0.00000
   -75.35147     0.00000     0.00000     0.00000
   -75.34047     0.00000     0.00000     0.00000
   -75.32947     0.00000     0.00000     0.00000
   -75.31847     0.00000     0.00000     0.00000
   -75.30747     0.00000     0.00000     0.00000
   -75.29647     0.00000     0.00000     0.00000
   -75.28447     0.00000     0.00000     0.00000
   -75.27347     0.00000     0.00000     0.00000
   -75.26247     0.00000     0.00000     0.00000
   -75.25147     0.00000     0.00000     0.00000
   -75.24047     0.00000     0.00000     0.00000
   -75.22947     0.00000     0.00000     0.00000
   -75.21747     0.00000     0.00000     0.00000
   -75.20647     0.00000     0.00000     0.00000
   -75.19547     0.00000     0.00000     0.00000
   -75.18447     0.00000     0.00000     0.00000
   -75.17347     0.00000     0.00000     0.00000
   -75.16247     0.00000     0.00000     0.00000
   -75.15147     0.00000     0.00000     0.00000
   -75.13947     0.00000     0.00000     0.00000
   -75.12847     0.00000     0.00000     0.00000
   -75.11747     0.00000     0.00000     0.00000
   -75.10647     0.00000     0.00000     0.00000
   -75.09547     0.00000     0.00000     0.00000
   -75.08447     0.00000     0.00000     0.00000
   -75.07247     0.00000     0.00000     0.00000
   -75.06147     0.00000     0.00000     0.00000
   -75.05047     0.00000     0.00000     0.00000
   -75.03947     0.00000     0.00000     0.00000
   -75.02847     0.00000     0.00000     0.00000
   -75.01747     0.00000     0.00000     0.00000
   -75.00547     0.00000     0.00000     0.00000
   -74.99447     0.00000     0.00000     0.00000
   -74.98347     0.00000     0.00000     0.00000
   -74.97247     0.00000     0.00000     0.00000
   -74.96147     0.00000     0.00000     0.00000
   -74.95047     0.00000     0.00000     0.00000
   -74.93847     0.00000     0.00000     0.00000
   -74.92747     0.00000     0.00000     0.00000
   -74.91647     0.00000     0.00000     0.00000
   -74.90547     0.00000     0.00000     0.00000
   -74.89447     0.00000     0.00000     0.00000
   -74.88347     0.00000     0.00000     0.00000
   -74.87147     0.00000     0.00000     0.00000
   -74.86047     0.00000     0.00000     0.00000
   -74.84947     0.00000     0.00000     0.00000
   -74.83847     0.00000     0.00000     0.00000
   -74.82747     0.00000     0.00000     0.00000
   -74.81647     0.00000     0.00000     0.00000
   -74.80447     0.00000     0.00000     0.00000
   -74.79347     0.00000     0.00000     0.00000
   -74.78247     0.00000     0.00000     0.00000
   -74.77147     0.00000     0.00000     0.00000
   -74.76047     0.00000     0.00000     0.00000
   -74.74947     0.00000     0.00000     0.00000
   -74.73747     0.00000     0.00000     0.00000
   -74.72647     0.00000     0.00000     0.00000
   -74.71547     0.00000     0.00000     0.00000
   -74.70447     0.00000     0.00000     0.00000
   -74.69347     0.00000     0.00000     0.00000
   -74.68247     0.00000     0.00000     0.00000
   -74.67147     0.00000     0.00000     0.00000
   -74.65947     0.00000     0.00000     0.00000
   -74.64847     0.00000     0.00000     0.00000
   -74.63747     0.00000     0.00000     0.00000
   -74.62647     0.00000     0.00000     0.00000
   -74.61547     0.00000     0.00000     0.00000
   -74.60447     0.00000     0.00000     0.00000
   -74.59247     0.00000     0.00000     0.00000
   -74.58147     0.00000     0.00000     0.00000
   -74.57047     0.00000     0.00000     0.00000
   -74.55947     0.00000     0.00000     0.00000
   -74.54847     0.00000     0.00000     0.00000
   -74.53747     0.00000     0.00000     0.00000
   -74.52547     0.00000     0.00000     0.00000
   -74.51447     0.00000     0.00000     0.00000
   -74.50347     0.00000     0.00000     0.00000
   -74.49247     0.00000     0.00000     0.00000
   -74.48147     0.00000     0.00000     0.00000
   -74.47047     0.00000     0.00000     0.00000
   -74.45847     0.00000     0.00000     0.00000
   -74.44747     0.00000     0.00000     0.00000
   -74.43647     0.00000     0.00000     0.00000
   -74.42547     0.00000     0.00000     0.00000
   -74.41447     0.00000     0.00000     0.00000
   -74.40347     0.00000     0.00000     0.00000
   -74.39147     0.00000     0.00000     0.00000
   -74.38047     0.00000     0.00000     0.00000
   -74.36947     0.00000     0.00000     0.00000
   -74.35847     0.00000     0.00000     0.00000
   -74.34747     0.00000     0.00000     0.00000
   -74.33647     0.00000     0.00000     0.00000
   -74.32447   178.74562     0.00189     0.00531
   -74.31347     0.00000     0.00000     0.00000
   -74.30247     0.00000     0.00000     0.00000
   -74.29147     0.00000     0.00000     0.00000
   -74.28047     0.00000     0.00000     0.00000
   -74.26947     0.00000     0.00000     0.00000
   -74.25747     0.00000     0.00000     0.00000
   -74.24647     0.00000     0.00000     0.00000
   -74.23547   178.69328     0.00942     0.00882
   -74.22447   178.61012     0.00366     0.00546
   -74.21347     0.00000     0.00000     0.00000
   -74.20247   178.69628     0.00975     0.00178
   -74.19047   178.67740     0.00720     0.00193
   -74.17947   536.15050     0.01643     0.00887
   -74.16847     0.00000     0.00000     0.00000
   -74.15747   357.41421     0.01059     0.00455
   -74.14647     0.00000     0.00000     0.00000
   -74.13547     0.00000     0.00000     0.00000
   -74.12447     0.00000     0.00000     0.00000
   -74.11247   178.68973     0.00797     0.00185
   -74.10147   536.10435     0.02342     0.00525
   -74.09047   178.78483     0.00449     0.00228
   -74.07947   178.80093     0.00859     0.00393
   -74.06847     0.00000     0.00000     0.00000
   -74.05747     0.00000     0.00000     0.00000
   -74.04547   178.74770     0.00921     0.00202
   -74.03447     0.00000     0.00000     0.00000
   -74.02347     0.00000     0.00000     0.00000
   -74.01247     0.00000     0.00000     0.00000
   -74.00147   357.57915     0.00904     0.00029
   -73.99047   178.78836     0.00774     0.00130
   -73.97847     0.00000     0.00000     0.00000
   -73.96747   178.81778     0.00561     0.00005
   -73.95647     0.00000     0.00000     0.00000
   -73.94547     0.00000     0.00000     0.00000
   -73.93447     0.00000     0.00000     0.00000
   -73.92347     0.00000     0.00000     0.00000
   -73.91147     0.00000     0.00000     0.00000
   -73.90047     0.00000     0.00000     0.00000
   -73.88947     0.00000     0.00000     0.00000
   -73.87847     0.00000     0.00000     0.00000
   -73.86747     0.00000     0.00000     0.00000
   -73.85647     0.00000     0.00000     0.00000
   -73.84447     0.00000     0.00000     0.00000
   -73.83347     0.00000     0.00000     0.00000
   -73.82247     0.00000     0.00000     0.00000
   -73.81147     0.00000     0.00000     0.00000
   -73.80047     0.00000     0.00000     0.00000
   -73.78947     0.00000     0.00000     0.00000
   -73.77747     0.00000     0.00000     0.00000
   -73.76647     0.00000     0.00000     0.00000
   -73.75547     0.00000     0.00000     0.00000
   -73.74447     0.00000     0.00000     0.00000
   -73.73347     0.00000     0.00000     0.00000
   -73.72247     0.00000     0.00000     0.00000
   -73.71047     0.00000     0.00000     0.00000
   -73.69947     0.00000     0.00000     0.00000
   -73.68847     0.00000     0.00000     0.00000
   -73.67747     0.00000     0.00000     0.00000
   -73.66647     0.00000     0.00000     0.00000
   -73.65547     0.00000     0.00000     0.00000
   -73.64447     0.00000     0.00000     0.00000
   -73.63247     0.00000     0.00000     0.00000
   -73.62147     0.00000     0.00000     0.00000
   -73.61047     0.00000     0.00000     0.00000
   -73.59947     0.00000     0.00000     0.00000
   -73.58847     0.00000     0.00000     0.00000
   -73.57747     0.00000     0.00000     0.00000
   -73.56547     0.00000     0.00000     0.00000
   -73.55447     0.00000     0.00000     0.00000
   -73.54347     0.00000     0.00000     0.00000
   -73.53247     0.00000     0.00000     0.00000
   -73.52147     0.00000     0.00000     0.00000
   -73.51047     0.00000     0.00000     0.00000
   -73.49847     0.00000     0.00000     0.00000
   -73.48747     0.00000     0.00000     0.00000
   -73.47647     0.00000     0.00000     0.00000
   -73.46547     0.00000     0.00000     0.00000
   -73.45447     0.00000     0.00000     0.00000
   -73.44347     0.00000     0.00000     0.00000
   -73.43147     0.00000     0.00000     0.00000
   -73.42047     0.00000     0.00000     0.00000
   -73.40947     0.00000     0.00000     0.00000
   -73.39847     0.00000     0.00000     0.00000
   -73.38747     0.00000     0.00000     0.00000
   -73.37647     0.00000     0.00000     0.00000
   -73.36447     0.00000     0.00000     0.00000
   -73.35347     0.00000     0.00000     0.00000
   -73.34247     0.00000     0.00000     0.00000
   -73.33147     0.00000     0.00000     0.00000
   -73.32047     0.00000     0.00000     0.00000
   -73.30947     0.00000     0.00000     0.00000
   -73.29747     0.00000     0.00000     0.00000
   -73.28647     0.00000     0.00000     0.00000
   -73.27547     0.00000     0.00000     0.00000
   -73.26447     0.00000     0.00000     0.00000
   -73.25347     0.00000     0.00000     0.00000
   -73.24247     0.00000     0.00000     0.00000
   -73.23047     0.00000     0.00000     0.00000
   -73.21947     0.00000     0.00000     0.00000
   -73.20847     0.00000     0.00000     0.00000
   -73.19747     0.00000     0.00000     0.00000
   -73.18647     0.00000     0.00000     0.00000
   -73.17547     0.00000     0.00000     0.00000
   -73.16347     0.00000     0.00000     0.00000
   -73.15247     0.00000     0.00000     0.00000
   -73.14147     0.00000     0.00000     0.00000
   -73.13047     0.00000     0.00000     0.00000
   -73.11947     0.00000     0.00000     0.00000
   -73.10847     0.00000     0.00000     0.00000
   -73.09747     0.00000     0.00000     0.00000
   -73.08547     0.00000     0.00000     0.00000
   -73.07447     0.00000     0.00000     0.00000
   -73.06347     0.00000     0.00000     0.00000
   -73.05247     0.00000     0.00000     0.00000
   -73.04147     0.00000     0.00000     0.00000
   -73.03047     0.00000     0.00000     0.00000
   -73.01847     0.00000     0.00000     0.00000
   -73.00747     0.00000     0.00000     0.00000
   -72.99647     0.00000     0.00000     0.00000
   -72.98547     0.00000     0.00000     0.00000
   -72.97447     0.00000     0.00000     0.00000
   -72.96347     0.00000     0.00000     0.00000
   -72.95147     0.00000     0.00000     0.00000
   -72.94047     0.00000     0.00000     0.00000
   -72.92947     0.00000     0.00000     0.00000
   -72.91847     0.00000     0.00000     0.00000
   -72.90747     0.00000     0.00000     0.00000
   -72.89647     0.00000     0.00000     0.00000
   -72.88447     0.00000     0.00000     0.00000
   -72.87347     0.00000     0.00000     0.00000
   -72.86247     0.00000     0.00000     0.00000
   -72.85147     0.00000     0.00000     0.00000
   -72.84047     0.00000     0.00000     0.00000
   -72.82947     0.00000     0.00000     0.00000
   -72.81747     0.00000     0.00000     0.00000
   -72.80647     0.00000     0.00000     0.00000
   -72.79547     0.00000     0.00000     0.00000
   -72.78447     0.00000     0.00000     0.00000
   -72.77347     0.00000     0.00000     0.00000
   -72.76247     0.00000     0.00000     0.00000
   -72.75047     0.00000     0.00000     0.00000
   -72.73947     0.00000     0.00000     0.00000
   -72.72847     0.00000     0.00000     0.00000
   -72.71747     0.00000     0.00000     0.00000
   -72.70647     0.00000     0.00000     0.00000
   -72.69547     0.00000     0.00000     0.00000
   -72.68347     0.00000     0.00000     0.00000
   -72.67247     0.00000     0.00000     0.00000
   -72.66147     0.00000     0.00000     0.00000
   -72.65047     0.00000     0.00000     0.00000
   -72.63947     0.00000     0.00000     0.00000
   -72.62847     0.00000     0.00000     0.00000
   -72.61747     0.00000     0.00000     0.00000
   -72.60547     0.00000     0.00000     0.00000
   -72.59447     0.00000     0.00000     0.00000
   -72.58347     0.00000     0.00000     0.00000
   -72.57247     0.00000     0.00000     0.00000
   -72.56147     0.00000     0.00000     0.00000
   -72.55047     0.00000     0.00000     0.00000
   -72.53847     0.00000     0.00000     0.00000
   -72.52747     0.00000     0.00000     0.00000
   -72.51647     0.00000     0.00000     0.00000
   -72.50547     0.00000     0.00000     0.00000
   -72.49447     0.00000     0.00000     0.00000
   -72.48347     0.00000     0.00000     0.00000
   -72.47147     0.00000     0.00000     0.00000
   -72.46047     0.00000     0.00000     0.00000
   -72.44947     0.00000     0.00000     0.00000
   -72.43847     0.00000     0.00000     0.00000
   -72.42747     0.00000     0.00000     0.00000
   -72.41647     0.00000     0.00000     0.00000
   -72.40447     0.00000     0.00000     0.00000
   -72.39347     0.00000     0.00000     0.00000
   -72.38247     0.00000     0.00000     0.00000
   -72.37147     0.00000     0.00000     0.00000
   -72.36047     0.00000     0.00000     0.00000
   -72.34947     0.00000     0.00000     0.00000
   -72.33747     0.00000     0.00000     0.00000
   -72.32647     0.00000     0.00000     0.00000
   -72.31547     0.00000     0.00000     0.00000
   -72.30447     0.00000     0.00000     0.00000
   -72.29347     0.00000     0.00000     0.00000
   -72.28247     0.00000     0.00000     0.00000
   -72.27047     0.00000     0.00000     0.00000
   -72.25947     0.00000     0.00000     0.00000
   -72.24847     0.00000     0.00000     0.00000
   -72.23747     0.00000     0.00000     0.00000
   -72.22647     0.00000     0.00000     0.00000
   -72.21547     0.00000     0.00000     0.00000
   -72.20347     0.00000     0.00000     0.00000
   -72.19247     0.00000     0.00000     0.00000
   -72.18147     0.00000     0.00000     0.00000
   -72.17047     0.00000     0.00000     0.00000
   -72.15947     0.00000     0.00000     0.00000
   -72.14847     0.00000     0.00000     0.00000
   -72.13647     0.00000     0.00000     0.00000
   -72.12547     0.00000     0.00000     0.00000
   -72.11447     0.00000     0.00000     0.00000
   -72.10347     0.00000     0.00000     0.00000
   -72.09247     0.00000     0.00000     0.00000
   -72.08147     0.00000     0.00000     0.00000
   -72.07047     0.00000     0.00000     0.00000
   -72.05847     0.00000     0.00000     0.00000
   -72.04747     0.00000     0.00000     0.00000
   -72.03647     0.00000     0.00000     0.00000
   -72.02547     0.00000     0.00000     0.00000
   -72.01447     0.00000     0.00000     0.00000
   -72.00347     0.00000     0.00000     0.00000
   -71.99147     0.00000     0.00000     0.00000
   -71.98047     0.00000     0.00000     0.00000
   -71.96947     0.00000     0.00000     0.00000
   -71.95847     0.00000     0.00000     0.00000
   -71.94747     0.00000     0.00000     0.00000
   -71.93647     0.00000     0.00000     0.00000
   -71.92447     0.00000     0.00000     0.00000
   -71.91347     0.00000     0.00000     0.00000
   -71.90247     0.00000     0.00000     0.00000
   -71.89147     0.00000     0.00000     0.00000
   -71.88047     0.00000     0.00000     0.00000
   -71.86947     0.00000     0.00000     0.00000
   -71.85747     0.00000     0.00000     0.00000
   -71.84647     0.00000     0.00000     0.00000
   -71.83547     0.00000     0.00000     0.00000
   -71.82447     0.00000     0.00000     0.00000
   -71.81347     0.00000     0.00000     0.00000
   -71.80247     0.00000     0.00000     0.00000
   -71.79047     0.00000     0.00000     0.00000
   -71.77947     0.00000     0.00000     0.00000
   -71.76847     0.00000     0.00000     0.00000
   -71.75747     0.00000     0.00000     0.00000
   -71.74647     0.00000     0.00000     0.00000
   -71.73547     0.00000     0.00000     0.00000
   -71.72347     0.00000     0.00000     0.00000
   -71.71247     0.00000     0.00000     0.00000
   -71.70147     0.00000     0.00000     0.00000
   -71.69047     0.00000     0.00000     0.00000
   -71.67947     0.00000     0.00000     0.00000
   -71.66847     0.00000     0.00000     0.00000
   -71.65647     0.00000     0.00000     0.00000
   -71.64547     0.00000     0.00000     0.00000
   -71.63447     0.00000     0.00000     0.00000
   -71.62347     0.00000     0.00000     0.00000
   -71.61247     0.00000     0.00000     0.00000
   -71.60147     0.00000     0.00000     0.00000
   -71.59047     0.00000     0.00000     0.00000
   -71.57847     0.00000     0.00000     0.00000
   -71.56747     0.00000     0.00000     0.00000
   -71.55647     0.00000     0.00000     0.00000
   -71.54547     0.00000     0.00000     0.00000
   -71.53447     0.00000     0.00000     0.00000
   -71.52347     0.00000     0.00000     0.00000
   -71.51147     0.00000     0.00000     0.00000
   -71.50047     0.00000     0.00000     0.00000
   -71.48947     0.00000     0.00000     0.00000
   -71.47847     0.00000     0.00000     0.00000
   -71.46747     0.00000     0.00000     0.00000
   -71.45647     0.00000     0.00000     0.00000
   -71.44447     0.00000     0.00000     0.00000
   -71.43347     0.00000     0.00000     0.00000
   -71.42247     0.00000     0.00000     0.00000
   -71.41147     0.00000     0.00000     0.00000
   -71.40047     0.00000     0.00000     0.00000
   -71.38947     0.00000     0.00000     0.00000
   -71.37747     0.00000     0.00000     0.00000
   -71.36647     0.00000     0.00000     0.00000
   -71.35547     0.00000     0.00000     0.00000
   -71.34447     0.00000     0.00000     0.00000
   -71.33347     0.00000     0.00000     0.00000
   -71.32247     0.00000     0.00000     0.00000
