     #Energy       W_all      Mo_all      Ti_all      Pt_all
   -68.07979     0.00000     0.00000     0.00000     0.00000
   -68.06879     0.00000     0.00000     0.00000     0.00000
   -68.05779     0.00000     0.00000     0.00000     0.00000
   -68.04779     0.00000     0.00000     0.00000     0.00000
   -68.03679     0.00000     0.00000     0.00000     0.00000
   -68.02679     0.00000     0.00000     0.00000     0.00000
   -68.01579     0.00000     0.00000     0.00000     0.00000
   -68.00479     0.00000     0.00000     0.00000     0.00000
   -67.99479     0.00000     0.00000     0.00000     0.00000
   -67.98379     0.00000     0.00000     0.00000     0.00000
   -67.97279     0.00000     0.00000     0.00000     0.00000
   -67.96279     0.00000     0.00000     0.00000     0.00000
   -67.95179     0.00000     0.00000     0.00000     0.00000
   -67.94079     0.00000     0.00000     0.00000     0.00000
   -67.93079     0.00000     0.00000     0.00000     0.00000
   -67.91979     0.00000     0.00000     0.00000     0.00000
   -67.90879     0.00000     0.00000     0.00000     0.00000
   -67.89879     0.00000     0.00000     0.00000     0.00000
   -67.88779     0.00000     0.00000     0.00000     0.00000
   -67.87679     0.00000     0.00000     0.00000     0.00000
   -67.86679     0.00000     0.00000     0.00000     0.00000
   -67.85579     0.00000     0.00000     0.00000     0.00000
   -67.84479     0.00000     0.00000     0.00000     0.00000
   -67.83479     0.00000     0.00000     0.00000     0.00000
   -67.82379     0.00000     0.00000     0.00000     0.00000
   -67.81379     0.00000     0.00000     0.00000     0.00000
   -67.80279     0.00000     0.00000     0.00000     0.00000
   -67.79179     0.00000     0.00000     0.00000     0.00000
   -67.78179     0.00000     0.00000     0.00000     0.00000
   -67.77079     0.00000     0.00000     0.00000     0.00000
   -67.75979     0.00000     0.00000     0.00000     0.00000
   -67.74979     0.00000     0.00000     0.00000     0.00000
   -67.73879     0.00000     0.00000     0.00000     0.00000
   -67.72779     0.00000     0.00000     0.00000     0.00000
   -67.71779     0.00000     0.00000     0.00000     0.00000
   -67.70679     0.00000     0.00000     0.00000     0.00000
   -67.69579     0.00000     0.00000     0.00000     0.00000
   -67.68579     0.00000     0.00000     0.00000     0.00000
   -67.67479     0.00000     0.00000     0.00000     0.00000
   -67.66379     0.00000     0.00000     0.00000     0.00000
   -67.65379     0.00000     0.00000     0.00000     0.00000
   -67.64279     0.00000     0.00000     0.00000     0.00000
   -67.63179     0.00000     0.00000     0.00000     0.00000
   -67.62179     0.00000     0.00000     0.00000     0.00000
   -67.61079     0.00000     0.00000     0.00000     0.00000
   -67.60079     0.00000     0.00000     0.00000     0.00000
   -67.58979     0.00000     0.00000     0.00000     0.00000
   -67.57879     0.00000     0.00000     0.00000     0.00000
   -67.56879     0.00000     0.00000     0.00000     0.00000
   -67.55779     0.00000     0.00000     0.00000     0.00000
   -67.54679     0.00000     0.00000     0.00000     0.00000
   -67.53679     0.00000     0.00000     0.00000     0.00000
   -67.52579     0.00000     0.00000     0.00000     0.00000
   -67.51479     0.00000     0.00000     0.00000     0.00000
   -67.50479     0.00000     0.00000     0.00000     0.00000
   -67.49379     0.00000     0.00000     0.00000     0.00000
   -67.48279     0.00000     0.00000     0.00000     0.00000
   -67.47279     0.00000     0.00000     0.00000     0.00000
   -67.46179     0.00000     0.00000     0.00000     0.00000
   -67.45079     0.00000     0.00000     0.00000     0.00000
   -67.44079     0.00000     0.00000     0.00000     0.00000
   -67.42979     0.00000     0.00000     0.00000     0.00000
   -67.41879     0.00000     0.00000     0.00000     0.00000
   -67.40879     0.00000     0.00000     0.00000     0.00000
   -67.39779     0.00000     0.00000     0.00000     0.00000
   -67.38779     0.00000     0.00000     0.00000     0.00000
   -67.37679     0.00000     0.00000     0.00000     0.00000
   -67.36579     0.00000     0.00000     0.00000     0.00000
   -67.35579     0.00000     0.00000     0.00000     0.00000
   -67.34479     0.00000     0.00000     0.00000     0.00000
   -67.33379     0.00000     0.00000     0.00000     0.00000
   -67.32379     0.00000     0.00000     0.00000     0.00000
   -67.31279     0.00000     0.00000     0.00000     0.00000
   -67.30179     0.00000     0.00000     0.00000     0.00000
   -67.29179     0.00000     0.00000     0.00000     0.00000
   -67.28079     0.00000     0.00000     0.00000     0.00000
   -67.26979     0.00000     0.00000     0.00000     0.00000
   -67.25979     0.00000     0.00000     0.00000     0.00000
   -67.24879     0.00000     0.00000     0.00000     0.00000
   -67.23779     0.00000     0.00000     0.00000     0.00000
   -67.22779     0.00000     0.00000     0.00000     0.00000
   -67.21679     0.00000     0.00000     0.00000     0.00000
   -67.20579     0.00000     0.00000     0.00000     0.00000
   -67.19579     0.00000     0.00000     0.00000     0.00000
   -67.18479     0.00000     0.00000     0.00000     0.00000
   -67.17479     0.00000     0.00000     0.00000     0.00000
   -67.16379     0.00000     0.00000     0.00000     0.00000
   -67.15279     0.00000     0.00000     0.00000     0.00000
   -67.14279     0.00000     0.00000     0.00000     0.00000
   -67.13179     0.00000     0.00000     0.00000     0.00000
   -67.12079     0.00000     0.00000     0.00000     0.00000
   -67.11079     0.00000     0.00000     0.00000     0.00000
   -67.09979     0.00000     0.00000     0.00000     0.00000
   -67.08879     0.00000     0.00000     0.00000     0.00000
   -67.07879     0.00000     0.00000     0.00000     0.00000
   -67.06779     0.00000     0.00000     0.00000     0.00000
   -67.05679     0.00000     0.00000     0.00000     0.00000
   -67.04679     0.00000     0.00000     0.00000     0.00000
   -67.03579     0.00000     0.00000     0.00000     0.00000
   -67.02479     0.00000     0.00000     0.00000     0.00000
   -67.01479     0.00000     0.00000     0.00000     0.00000
   -67.00379     0.00000     0.00000     0.00000     0.00000
   -66.99379     0.00000     0.00000     0.00000     0.00000
   -66.98279     0.00000     0.00000     0.00000     0.00000
   -66.97179     0.00000     0.00000     0.00000     0.00000
   -66.96179     0.00000     0.00000     0.00000     0.00000
   -66.95079     0.00000     0.00000     0.00000     0.00000
   -66.93979     0.00000     0.00000     0.00000     0.00000
   -66.92979     0.00000     0.00000     0.00000     0.00000
   -66.91879     0.00000     0.00000     0.00000     0.00000
   -66.90779     0.00000     0.00000     0.00000     0.00000
   -66.89779     0.00000     0.00000     0.00000     0.00000
   -66.88679     0.00000     0.00000     0.00000     0.00000
   -66.87579     0.00000     0.00000     0.00000     0.00000
   -66.86579     0.00000     0.00000     0.00000     0.00000
   -66.85479     0.00000     0.00000     0.00000     0.00000
   -66.84379     0.00000     0.00000     0.00000     0.00000
   -66.83379     0.00000     0.00000     0.00000     0.00000
   -66.82279     0.00000     0.00000     0.00000     0.00000
   -66.81179     0.00000     0.00000     0.00000     0.00000
   -66.80179     0.00000     0.00000     0.00000     0.00000
   -66.79079     0.00000     0.00000     0.00000     0.00000
   -66.78079     0.00000     0.00000     0.00000     0.00000
   -66.76979     0.00000     0.00000     0.00000     0.00000
   -66.75879     0.00000     0.00000     0.00000     0.00000
   -66.74879     0.00000     0.00000     0.00000     0.00000
   -66.73779     0.00000     0.00000     0.00000     0.00000
   -66.72679     0.00000     0.00000     0.00000     0.00000
   -66.71679     0.00000     0.00000     0.00000     0.00000
   -66.70579     0.00000     0.00000     0.00000     0.00000
   -66.69479     0.00000     0.00000     0.00000     0.00000
   -66.68479     0.00000     0.00000     0.00000     0.00000
   -66.67379     0.00000     0.00000     0.00000     0.00000
   -66.66279     0.00000     0.00000     0.00000     0.00000
   -66.65279     0.00000     0.00000     0.00000     0.00000
   -66.64179     0.00000     0.00000     0.00000     0.00000
   -66.63079     0.00000     0.00000     0.00000     0.00000
   -66.62079     0.00000     0.00000     0.00000     0.00000
   -66.60979     0.00000     0.00000     0.00000     0.00000
   -66.59879     0.00000     0.00000     0.00000     0.00000
   -66.58879     0.00000     0.00000     0.00000     0.00000
   -66.57779     0.00000     0.00000     0.00000     0.00000
   -66.56779     0.00000     0.00000     0.00000     0.00000
   -66.55679     0.00000     0.00000     0.00000     0.00000
   -66.54579     0.00000     0.00000     0.00000     0.00000
   -66.53579     0.00000     0.00000     0.00000     0.00000
   -66.52479     0.00000     0.00000     0.00000     0.00000
   -66.51379     0.00000     0.00000     0.00000     0.00000
   -66.50379     0.00000     0.00000     0.00000     0.00000
   -66.49279     0.00000     0.00000     0.00000     0.00000
   -66.48179     0.00000     0.00000     0.00000     0.00000
   -66.47179     0.00000     0.00000     0.00000     0.00000
   -66.46079     0.00000     0.00000     0.00000     0.00000
   -66.44979     0.00000     0.00000     0.00000     0.00000
   -66.43979     0.00000     0.00000     0.00000     0.00000
   -66.42879     0.00000     0.00000     0.00000     0.00000
   -66.41779     0.00000     0.00000     0.00000     0.00000
   -66.40779     0.00000     0.00000     0.00000     0.00000
   -66.39679     0.00000     0.00000     0.00000     0.00000
   -66.38579     0.00000     0.00000     0.00000     0.00000
   -66.37579     0.00000     0.00000     0.00000     0.00000
   -66.36479     0.00000     0.00000     0.00000     0.00000
   -66.35479     0.00000     0.00000     0.00000     0.00000
   -66.34379     0.00000     0.00000     0.00000     0.00000
   -66.33279     0.00000     0.00000     0.00000     0.00000
   -66.32279     0.00000     0.00000     0.00000     0.00000
   -66.31179     0.00000     0.00000     0.00000     0.00000
   -66.30079     0.00000     0.00000     0.00000     0.00000
   -66.29079     0.00000     0.00000     0.00000     0.00000
   -66.27979     0.00000     0.00000     0.00000     0.00000
   -66.26879     0.00000     0.00000     0.00000     0.00000
   -66.25879     0.00000     0.00000     0.00000     0.00000
   -66.24779     0.00000     0.00000     0.00000     0.00000
   -66.23679     0.00000     0.00000     0.00000     0.00000
   -66.22679     0.00000     0.00000     0.00000     0.00000
   -66.21579     0.00000     0.00000     0.00000     0.00000
   -66.20479     0.00000     0.00000     0.00000     0.00000
   -66.19479     0.00000     0.00000     0.00000     0.00000
   -66.18379     0.00000     0.00000     0.00000     0.00000
   -66.17279     0.00000     0.00000     0.00000     0.00000
   -66.16279     0.00000     0.00000     0.00000     0.00000
   -66.15179     0.00000     0.00000     0.00000     0.00000
   -66.14179     0.00000     0.00000     0.00000     0.00000
   -66.13079     0.00000     0.00000     0.00000     0.00000
   -66.11979     0.00000     0.00000     0.00000     0.00000
   -66.10979     0.00000     0.00000     0.00000     0.00000
   -66.09879     0.00000     0.00000     0.00000     0.00000
   -66.08779     0.00000     0.00000     0.00000     0.00000
   -66.07779     0.00000     0.00000     0.00000     0.00000
   -66.06679     0.00000     0.00000     0.00000     0.00000
   -66.05579     0.00000     0.00000     0.00000     0.00000
   -66.04579     0.00000     0.00000     0.00000     0.00000
   -66.03479     0.00000     0.00000     0.00000     0.00000
   -66.02379     0.00000     0.00000     0.00000     0.00000
   -66.01379     0.00000     0.00000     0.00000     0.00000
   -66.00279     0.00000     0.00000     0.00000     0.00000
   -65.99179     0.00000     0.00000     0.00000     0.00000
   -65.98179     0.00000     0.00000     0.00000     0.00000
   -65.97079     0.00000     0.00000     0.00000     0.00000
   -65.95979     0.00000     0.00000     0.00000     0.00000
   -65.94979     0.00000     0.00000     0.00000     0.00000
   -65.93879     0.00000     0.00000     0.00000     0.00000
   -65.92879     0.00000     0.00000     0.00000     0.00000
   -65.91779     0.00000     0.00000     0.00000     0.00000
   -65.90679     0.00000     0.00000     0.00000     0.00000
   -65.89679     0.00000     0.00000     0.00000     0.00000
   -65.88579     0.00000     0.00000     0.00000     0.00000
   -65.87479     0.00000     0.00000     0.00000     0.00000
   -65.86479     0.00000     0.00000     0.00000     0.00000
   -65.85379     0.00000     0.00000     0.00000     0.00000
   -65.84279     0.00000     0.00000     0.00000     0.00000
   -65.83279     0.00000     0.00000     0.00000     0.00000
   -65.82179     0.00000     0.00000     0.00000     0.00000
   -65.81079     0.00000     0.00000     0.00000     0.00000
   -65.80079     0.00000     0.00000     0.00000     0.00000
   -65.78979     0.00000     0.00000     0.00000     0.00000
   -65.77879     0.00000     0.00000     0.00000     0.00000
   -65.76879     0.00000     0.00000     0.00000     0.00000
   -65.75779     0.00000     0.00000     0.00000     0.00000
   -65.74779     0.00000     0.00000     0.00000     0.00000
   -65.73679     0.00000     0.00000     0.00000     0.00000
   -65.72579     0.00000     0.00000     0.00000     0.00000
   -65.71579     0.00000     0.00000     0.00000     0.00000
   -65.70479     0.00000     0.00000     0.00000     0.00000
   -65.69379     0.00000     0.00000     0.00000     0.00000
   -65.68379     0.00000     0.00000     0.00000     0.00000
   -65.67279     0.00000     0.00000     0.00000     0.00000
   -65.66179     0.00000     0.00000     0.00000     0.00000
   -65.65179     0.00000     0.00000     0.00000     0.00000
   -65.64079     0.00000     0.00000     0.00000     0.00000
   -65.62979     0.00000     0.00000     0.00000     0.00000
   -65.61979     0.00000     0.00000     0.00000     0.00000
   -65.60879     0.00000     0.00000     0.00000     0.00000
   -65.59779     0.00000     0.00000     0.00000     0.00000
   -65.58779     0.00000     0.00000     0.00000     0.00000
   -65.57679     0.00000     0.00000     0.00000     0.00000
   -65.56579     0.00000     0.00000     0.00000     0.00000
   -65.55579     0.00000     0.00000     0.00000     0.00000
   -65.54479     0.00000     0.00000     0.00000     0.00000
   -65.53479     0.00000     0.00000     0.00000     0.00000
   -65.52379     0.00000     0.00000     0.00000     0.00000
   -65.51279     0.00000     0.00000     0.00000     0.00000
   -65.50279     0.00000     0.00000     0.00000     0.00000
   -65.49179     0.00000     0.00000     0.00000     0.00000
   -65.48079     0.00000     0.00000     0.00000     0.00000
   -65.47079     0.00000     0.00000     0.00000     0.00000
   -65.45979     0.00000     0.00000     0.00000     0.00000
   -65.44879     0.00000     0.00000     0.00000     0.00000
   -65.43879     0.00000     0.00000     0.00000     0.00000
   -65.42779     0.00000     0.00000     0.00000     0.00000
   -65.41679     0.00000     0.00000     0.00000     0.00000
   -65.40679     0.00000     0.00000     0.00000     0.00000
   -65.39579     0.00000     0.00000     0.00000     0.00000
   -65.38479     0.00000     0.00000     0.00000     0.00000
   -65.37479     0.00000     0.00000     0.00000     0.00000
   -65.36379     0.00000     0.00000     0.00000     0.00000
   -65.35279     0.00000     0.00000     0.00000     0.00000
   -65.34279     0.00000     0.00000     0.00000     0.00000
   -65.33179     0.00000     0.00000     0.00000     0.00000
   -65.32179     0.00000     0.00000     0.00000     0.00000
   -65.31079     0.00000     0.00000     0.00000     0.00000
   -65.29979     0.00000     0.00000     0.00000     0.00000
   -65.28979     0.00000     0.00000     0.00000     0.00000
   -65.27879     0.00000     0.00000     0.00000     0.00000
   -65.26779     0.00000     0.00000     0.00000     0.00000
   -65.25779     0.00000     0.00000     0.00000     0.00000
   -65.24679     0.00000     0.00000     0.00000     0.00000
   -65.23579     0.00000     0.00000     0.00000     0.00000
   -65.22579     0.00000     0.00000     0.00000     0.00000
   -65.21479     0.00000     0.00000     0.00000     0.00000
   -65.20379     0.00000     0.00000     0.00000     0.00000
   -65.19379     0.00000     0.00000     0.00000     0.00000
   -65.18279     0.00000     0.00000     0.00000     0.00000
   -65.17179     0.00000     0.00000     0.00000     0.00000
   -65.16179     0.00000     0.00000     0.00000     0.00000
   -65.15079     0.00000     0.00000     0.00000     0.00000
   -65.13979     0.00000     0.00000     0.00000     0.00000
   -65.12979     0.00000     0.00000     0.00000     0.00000
   -65.11879     0.00000     0.00000     0.00000     0.00000
   -65.10879     0.00000     0.00000     0.00000     0.00000
   -65.09779     0.00000     0.00000     0.00000     0.00000
   -65.08679     0.00000     0.00000     0.00000     0.00000
   -65.07679     0.00000     0.00000     0.00000     0.00000
   -65.06579     0.00000     0.00000     0.00000     0.00000
   -65.05479     0.00000     0.00000     0.00000     0.00000
   -65.04479     0.00000     0.00000     0.00000     0.00000
   -65.03379     0.00000     0.00000     0.00000     0.00000
   -65.02279     0.00000     0.00000     0.00000     0.00000
   -65.01279     0.00000     0.00000     0.00000     0.00000
   -65.00179     0.00000     0.00000     0.00000     0.00000
   -64.99079     0.00000     0.00000     0.00000     0.00000
   -64.98079     0.00000     0.00000     0.00000     0.00000
   -64.96979     0.00000     0.00000     0.00000     0.00000
   -64.95879     0.00000     0.00000     0.00000     0.00000
   -64.94879     0.00000     0.00000     0.00000     0.00000
   -64.93779     0.00000     0.00000     0.00000     0.00000
   -64.92679     0.00000     0.00000     0.00000     0.00000
   -64.91679     0.00000     0.00000     0.00000     0.00000
   -64.90579     0.00000     0.00000     0.00000     0.00000
   -64.89579     0.00000     0.00000     0.00000     0.00000
   -64.88479     0.00000     0.00000     0.00000     0.00000
   -64.87379     0.00000     0.00000     0.00000     0.00000
   -64.86379     0.00000     0.00000     0.00000     0.00000
   -64.85279     0.00000     0.00000     0.00000     0.00000
   -64.84179     0.00000     0.00000     0.00000     0.00000
   -64.83179     0.00000     0.00000     0.00000     0.00000
   -64.82079     0.00000     0.00000     0.00000     0.00000
   -64.80979     0.00000     0.00000     0.00000     0.00000
   -64.79979     0.00000     0.00000     0.00000     0.00000
   -64.78879     0.00000     0.00000     0.00000     0.00000
   -64.77779     0.00000     0.00000     0.00000     0.00000
   -64.76779     0.00000     0.00000     0.00000     0.00000
   -64.75679     0.00000     0.00000     0.00000     0.00000
   -64.74579     0.00000     0.00000     0.00000     0.00000
   -64.73579     0.00000     0.00000     0.00000     0.00000
   -64.72479     0.00000     0.00000     0.00000     0.00000
   -64.71379     0.00000     0.00000     0.00000     0.00000
   -64.70379     0.00000     0.00000     0.00000     0.00000
   -64.69279     0.00000     0.00000     0.00000     0.00000
   -64.68279     0.00000     0.00000     0.00000     0.00000
   -64.67179     0.00000     0.00000     0.00000     0.00000
   -64.66079     0.00000     0.00000     0.00000     0.00000
   -64.65079     0.00000     0.00000     0.00000     0.00000
   -64.63979     0.00000     0.00000     0.00000     0.00000
   -64.62879     0.00000     0.00000     0.00000     0.00000
   -64.61879     0.00000     0.00000     0.00000     0.00000
   -64.60779     0.00000     0.00000     0.00000     0.00000
   -64.59679     0.00000     0.00000     0.00000     0.00000
   -64.58679     0.00000     0.00000     0.00000     0.00000
   -64.57579     0.00000     0.00000     0.00000     0.00000
   -64.56479     0.00000     0.00000     0.00000     0.00000
   -64.55479     0.00000     0.00000     0.00000     0.00000
   -64.54379     0.00000     0.00000     0.00000     0.00000
   -64.53279     0.00000     0.00000     0.00000     0.00000
   -64.52279     0.00000     0.00000     0.00000     0.00000
   -64.51179     0.00000     0.00000     0.00000     0.00000
   -64.50179     0.00000     0.00000     0.00000     0.00000
   -64.49079     0.00000     0.00000     0.00000     0.00000
   -64.47979     0.00000     0.00000     0.00000     0.00000
   -64.46979     0.00000     0.00000     0.00000     0.00000
   -64.45879     0.00000     0.00000     0.00000     0.00000
   -64.44779     0.00000     0.00000     0.00000     0.00000
   -64.43779     0.00000     0.00000     0.00000     0.00000
   -64.42679     0.00000     0.00000     0.00000     0.00000
   -64.41579     0.00000     0.00000     0.00000     0.00000
   -64.40579     0.00000     0.00000     0.00000     0.00000
   -64.39479     0.00000     0.00000     0.00000     0.00000
   -64.38379     0.00000     0.00000     0.00000     0.00000
   -64.37379     0.00000     0.00000     0.00000     0.00000
   -64.36279     0.00000     0.00000     0.00000     0.00000
   -64.35179     0.00000     0.00000     0.00000     0.00000
   -64.34179     0.00000     0.00000     0.00000     0.00000
   -64.33079     0.00000     0.00000     0.00000     0.00000
   -64.31979     0.00000     0.00000     0.00000     0.00000
   -64.30979     0.00000     0.00000     0.00000     0.00000
   -64.29879     0.00000     0.00000     0.00000     0.00000
   -64.28879     0.00000     0.00000     0.00000     0.00000
   -64.27779     0.00000     0.00000     0.00000     0.00000
   -64.26679     0.00000     0.00000     0.00000     0.00000
   -64.25679     0.00000     0.00000     0.00000     0.00000
   -64.24579     0.00000     0.00000     0.00000     0.00000
   -64.23479     0.00000     0.00000     0.00000     0.00000
   -64.22479     0.00000     0.00000     0.00000     0.00000
   -64.21379     0.00000     0.00000     0.00000     0.00000
   -64.20279     0.00000     0.00000     0.00000     0.00000
   -64.19279     0.00000     0.00000     0.00000     0.00000
   -64.18179     0.00000     0.00000     0.00000     0.00000
   -64.17079     0.00000     0.00000     0.00000     0.00000
   -64.16079     0.00000     0.00000     0.00000     0.00000
   -64.14979     0.00000     0.00000     0.00000     0.00000
   -64.13879     0.00000     0.00000     0.00000     0.00000
   -64.12879     0.00000     0.00000     0.00000     0.00000
   -64.11779     0.00000     0.00000     0.00000     0.00000
   -64.10679     0.00000     0.00000     0.00000     0.00000
   -64.09679     0.00000     0.00000     0.00000     0.00000
   -64.08579     0.00000     0.00000     0.00000     0.00000
   -64.07579     0.00000     0.00000     0.00000     0.00000
   -64.06479     0.00000     0.00000     0.00000     0.00000
   -64.05379     0.00000     0.00000     0.00000     0.00000
   -64.04379     0.00000     0.00000     0.00000     0.00000
   -64.03279     0.00000     0.00000     0.00000     0.00000
   -64.02179     0.00000     0.00000     0.00000     0.00000
   -64.01179     0.00000     0.00000     0.00000     0.00000
   -64.00079     0.00000     0.00000     0.00000     0.00000
   -63.98979     0.00000     0.00000     0.00000     0.00000
   -63.97979     0.00000     0.00000     0.00000     0.00000
   -63.96879     0.00000     0.00000     0.00000     0.00000
   -63.95779     0.00000     0.00000     0.00000     0.00000
   -63.94779     0.00000     0.00000     0.00000     0.00000
   -63.93679     0.00000     0.00000     0.00000     0.00000
   -63.92579     0.00000     0.00000     0.00000     0.00000
   -63.91579     0.00000     0.00000     0.00000     0.00000
   -63.90479     0.00000     0.00000     0.00000     0.00000
   -63.89379     0.00000     0.00000     0.00000     0.00000
   -63.88379     0.00000     0.00000     0.00000     0.00000
   -63.87279     0.00000     0.00000     0.00000     0.00000
   -63.86279     0.00000     0.00000     0.00000     0.00000
   -63.85179     0.00000     0.00000     0.00000     0.00000
   -63.84079     0.00000     0.00000     0.00000     0.00000
   -63.83079     0.00000     0.00000     0.00000     0.00000
   -63.81979     0.00000     0.00000     0.00000     0.00000
   -63.80879     0.00000     0.00000     0.00000     0.00000
   -63.79879     0.00000     0.00000     0.00000     0.00000
   -63.78779     0.00000     0.00000     0.00000     0.00000
   -63.77679     0.00000     0.00000     0.00000     0.00000
   -63.76679     0.00000     0.00000     0.00000     0.00000
   -63.75579     0.00000     0.00000     0.00000     0.00000
   -63.74479     0.00000     0.00000     0.00000     0.00000
   -63.73479     0.00000     0.00000     0.00000     0.00000
   -63.72379     0.00000     0.00000     0.00000     0.00000
   -63.71279     0.00000     0.00000     0.00000     0.00000
   -63.70279     0.00000     0.00000     0.00000     0.00000
   -63.69179     0.00000     0.00000     0.00000     0.00000
   -63.68079     0.00000     0.00000     0.00000     0.00000
   -63.67079     0.00000     0.00000     0.00000     0.00000
   -63.65979     0.00000     0.00000     0.00000     0.00000
   -63.64979     0.00000     0.00000     0.00000     0.00000
   -63.63879     0.00000     0.00000     0.00000     0.00000
   -63.62779     0.00000     0.00000     0.00000     0.00000
   -63.61779     0.00000     0.00000     0.00000     0.00000
   -63.60679     0.00000     0.00000     0.00000     0.00000
   -63.59579     0.00000     0.00000     0.00000     0.00000
   -63.58579     0.00000     0.00000     0.00000     0.00000
   -63.57479     0.00000     0.00000     0.00000     0.00000
   -63.56379     0.00000     0.00000     0.00000     0.00000
   -63.55379     0.00000     0.00000     0.00000     0.00000
   -63.54279     0.00000     0.00000     0.00000     0.00000
   -63.53179     0.00000     0.00000     0.00000     0.00000
   -63.52179     0.00000     0.00000     0.00000     0.00000
   -63.51079     0.00000     0.00000     0.00000     0.00000
   -63.49979     0.00000     0.00000     0.00000     0.00000
   -63.48979     0.00000     0.00000     0.00000     0.00000
   -63.47879     0.00000     0.00000     0.00000     0.00000
   -63.46779     0.00000     0.00000     0.00000     0.00000
   -63.45779     0.00000     0.00000     0.00000     0.00000
   -63.44679     0.00000     0.00000     0.00000     0.00000
   -63.43679     0.00000     0.00000     0.00000     0.00000
   -63.42579     0.00000     0.00000     0.00000     0.00000
   -63.41479     0.00000     0.00000     0.00000     0.00000
   -63.40479     0.00000     0.00000     0.00000     0.00000
   -63.39379     0.00000     0.00000     0.00000     0.00000
   -63.38279     0.00000     0.00000     0.00000     0.00000
   -63.37279     0.00000     0.00000     0.00000     0.00000
   -63.36179     0.00000     0.00000     0.00000     0.00000
   -63.35079     0.00000     0.00000     0.00000     0.00000
   -63.34079     0.00000     0.00000     0.00000     0.00000
   -63.32979     0.00000     0.00000     0.00000     0.00000
   -63.31879     0.00000     0.00000     0.00000     0.00000
   -63.30879     0.00000     0.00000     0.00000     0.00000
   -63.29779     0.00000     0.00000     0.00000     0.00000
   -63.28679     0.00000     0.00000     0.00000     0.00000
   -63.27679     0.00000     0.00000     0.00000     0.00000
   -63.26579     0.00000     0.00000     0.00000     0.00000
   -63.25579     0.00000     0.00000     0.00000     0.00000
   -63.24479     0.00000     0.00000     0.00000     0.00000
   -63.23379     0.00000     0.00000     0.00000     0.00000
   -63.22379     0.00000     0.00000     0.00000     0.00000
   -63.21279     0.00000     0.00000     0.00000     0.00000
   -63.20179     0.00000     0.00000     0.00000     0.00000
   -63.19179     0.00000     0.00000     0.00000     0.00000
   -63.18079     0.00000     0.00000     0.00000     0.00000
   -63.16979     0.00000     0.00000     0.00000     0.00000
   -63.15979     0.00000     0.00000     0.00000     0.00000
   -63.14879     0.00000     0.00000     0.00000     0.00000
   -63.13779     0.00000     0.00000     0.00000     0.00000
   -63.12779     0.00000     0.00000     0.00000     0.00000
   -63.11679     0.00000     0.00000     0.00000     0.00000
   -63.10579     0.00000     0.00000     0.00000     0.00000
   -63.09579     0.00000     0.00000     0.00000     0.00000
   -63.08479     0.00000     0.00000     0.00000     0.00000
   -63.07379     0.00000     0.00000     0.00000     0.00000
   -63.06379     0.00000     0.00000     0.00000     0.00000
   -63.05279     0.00000     0.00000     0.00000     0.00000
   -63.04279     0.00000     0.00000     0.00000     0.00000
   -63.03179     0.00000     0.00000     0.00000     0.00000
   -63.02079     0.00000     0.00000     0.00000     0.00000
   -63.01079     0.00000     0.00000     0.00000     0.00000
   -62.99979     0.00000     0.00000     0.00000     0.00000
   -62.98879     0.00000     0.00000     0.00000     0.00000
   -62.97879     0.00000     0.00000     0.00000     0.00000
   -62.96779     0.00000     0.00000     0.00000     0.00000
   -62.95679     0.00000     0.00000     0.00000     0.00000
   -62.94679     0.00000     0.00000     0.00000     0.00000
   -62.93579     0.00000     0.00000     0.00000     0.00000
   -62.92479     0.00000     0.00000     0.00000     0.00000
   -62.91479     0.00000     0.00000     0.00000     0.00000
   -62.90379     0.00000     0.00000     0.00000     0.00000
   -62.89279     0.00000     0.00000     0.00000     0.00000
   -62.88279     0.00000     0.00000     0.00000     0.00000
   -62.87179     0.00000     0.00000     0.00000     0.00000
   -62.86079     0.00000     0.00000     0.00000     0.00000
   -62.85079     0.00000     0.00000     0.00000     0.00000
   -62.83979     0.00000     0.00000     0.00000     0.00000
   -62.82979     0.00000     0.00000     0.00000     0.00000
   -62.81879     0.00000     0.00000     0.00000     0.00000
   -62.80779     0.00000     0.00000     0.00000     0.00000
   -62.79779     0.00000     0.00000     0.00000     0.00000
   -62.78679     0.00000     0.00000     0.00000     0.00000
   -62.77579     0.00000     0.00000     0.00000     0.00000
   -62.76579     0.00000     0.00000     0.00000     0.00000
   -62.75479     0.00000     0.00000     0.00000     0.00000
   -62.74379     0.00000     0.00000     0.00000     0.00000
   -62.73379     0.00000     0.00000     0.00000     0.00000
   -62.72279     0.00000     0.00000     0.00000     0.00000
   -62.71179     0.00000     0.00000     0.00000     0.00000
   -62.70179     0.00000     0.00000     0.00000     0.00000
   -62.69079     0.00000     0.00000     0.00000     0.00000
   -62.67979     0.00000     0.00000     0.00000     0.00000
   -62.66979     0.00000     0.00000     0.00000     0.00000
   -62.65879     0.00000     0.00000     0.00000     0.00000
   -62.64779     0.00000     0.00000     0.00000     0.00000
   -62.63779     0.00000     0.00000     0.00000     0.00000
   -62.62679     0.00000     0.00000     0.00000     0.00000
   -62.61679     0.00000     0.00000     0.00000     0.00000
   -62.60579     0.00000     0.00000     0.00000     0.00000
   -62.59479     0.00000     0.00000     0.00000     0.00000
   -62.58479     0.00000     0.00000     0.00000     0.00000
