     #Energy       W_all      Mo_all      Pt_all      Ti_all
   -77.58659     0.00000     0.00000     0.00000     0.00000
   -77.57659     0.00000     0.00000     0.00000     0.00000
   -77.56559     0.00000     0.00000     0.00000     0.00000
   -77.55459     0.00000     0.00000     0.00000     0.00000
   -77.54459     0.00000     0.00000     0.00000     0.00000
   -77.53359     0.00000     0.00000     0.00000     0.00000
   -77.52259     0.00000     0.00000     0.00000     0.00000
   -77.51259     0.00000     0.00000     0.00000     0.00000
   -77.50159     0.00000     0.00000     0.00000     0.00000
   -77.49059     0.00000     0.00000     0.00000     0.00000
   -77.48059     0.00000     0.00000     0.00000     0.00000
   -77.46959     0.00000     0.00000     0.00000     0.00000
   -77.45859     0.00000     0.00000     0.00000     0.00000
   -77.44859     0.00000     0.00000     0.00000     0.00000
   -77.43759     0.00000     0.00000     0.00000     0.00000
   -77.42659     0.00000     0.00000     0.00000     0.00000
   -77.41659     0.00000     0.00000     0.00000     0.00000
   -77.40559     0.00000     0.00000     0.00000     0.00000
   -77.39459     0.00000     0.00000     0.00000     0.00000
   -77.38459     0.00000     0.00000     0.00000     0.00000
   -77.37359     0.00000     0.00000     0.00000     0.00000
   -77.36259     0.00000     0.00000     0.00000     0.00000
   -77.35259     0.00000     0.00000     0.00000     0.00000
   -77.34159     0.00000     0.00000     0.00000     0.00000
   -77.33059     0.00000     0.00000     0.00000     0.00000
   -77.32059     0.00000     0.00000     0.00000     0.00000
   -77.30959     0.00000     0.00000     0.00000     0.00000
   -77.29859     0.00000     0.00000     0.00000     0.00000
   -77.28859     0.00000     0.00000     0.00000     0.00000
   -77.27759     0.00000     0.00000     0.00000     0.00000
   -77.26659     0.00000     0.00000     0.00000     0.00000
   -77.25659     0.00000     0.00000     0.00000     0.00000
   -77.24559     0.00000     0.00000     0.00000     0.00000
   -77.23459     0.00000     0.00000     0.00000     0.00000
   -77.22459     0.00000     0.00000     0.00000     0.00000
   -77.21359     0.00000     0.00000     0.00000     0.00000
   -77.20259     0.00000     0.00000     0.00000     0.00000
   -77.19259     0.00000     0.00000     0.00000     0.00000
   -77.18159     0.00000     0.00000     0.00000     0.00000
   -77.17059     0.00000     0.00000     0.00000     0.00000
   -77.16059     0.00000     0.00000     0.00000     0.00000
   -77.14959     0.00000     0.00000     0.00000     0.00000
   -77.13859     0.00000     0.00000     0.00000     0.00000
   -77.12859     0.00000     0.00000     0.00000     0.00000
   -77.11759     0.00000     0.00000     0.00000     0.00000
   -77.10659     0.00000     0.00000     0.00000     0.00000
   -77.09659     0.00000     0.00000     0.00000     0.00000
   -77.08559     0.00000     0.00000     0.00000     0.00000
   -77.07459     0.00000     0.00000     0.00000     0.00000
   -77.06459     0.00000     0.00000     0.00000     0.00000
   -77.05359     0.00000     0.00000     0.00000     0.00000
   -77.04259     0.00000     0.00000     0.00000     0.00000
   -77.03259     0.00000     0.00000     0.00000     0.00000
   -77.02159     0.00000     0.00000     0.00000     0.00000
   -77.01059     0.00000     0.00000     0.00000     0.00000
   -77.00059     0.00000     0.00000     0.00000     0.00000
   -76.98959     0.00000     0.00000     0.00000     0.00000
   -76.97859     0.00000     0.00000     0.00000     0.00000
   -76.96859     0.00000     0.00000     0.00000     0.00000
   -76.95759     0.00000     0.00000     0.00000     0.00000
   -76.94659     0.00000     0.00000     0.00000     0.00000
   -76.93659     0.00000     0.00000     0.00000     0.00000
   -76.92559     0.00000     0.00000     0.00000     0.00000
   -76.91459     0.00000     0.00000     0.00000     0.00000
   -76.90459     0.00000     0.00000     0.00000     0.00000
   -76.89359     0.00000     0.00000     0.00000     0.00000
   -76.88259     0.00000     0.00000     0.00000     0.00000
   -76.87259     0.00000     0.00000     0.00000     0.00000
   -76.86159     0.00000     0.00000     0.00000     0.00000
   -76.85059     0.00000     0.00000     0.00000     0.00000
   -76.84059     0.00000     0.00000     0.00000     0.00000
   -76.82959     0.00000     0.00000     0.00000     0.00000
   -76.81859     0.00000     0.00000     0.00000     0.00000
   -76.80859     0.00000     0.00000     0.00000     0.00000
   -76.79759     0.00000     0.00000     0.00000     0.00000
   -76.78659     0.00000     0.00000     0.00000     0.00000
   -76.77659     0.00000     0.00000     0.00000     0.00000
   -76.76559     0.00000     0.00000     0.00000     0.00000
   -76.75559     0.00000     0.00000     0.00000     0.00000
   -76.74459     0.00000     0.00000     0.00000     0.00000
   -76.73359     0.00000     0.00000     0.00000     0.00000
   -76.72359     0.00000     0.00000     0.00000     0.00000
   -76.71259     0.00000     0.00000     0.00000     0.00000
   -76.70159     0.00000     0.00000     0.00000     0.00000
   -76.69159     0.00000     0.00000     0.00000     0.00000
   -76.68059     0.00000     0.00000     0.00000     0.00000
   -76.66959     0.00000     0.00000     0.00000     0.00000
   -76.65959     0.00000     0.00000     0.00000     0.00000
   -76.64859     0.00000     0.00000     0.00000     0.00000
   -76.63759     0.00000     0.00000     0.00000     0.00000
   -76.62759     0.00000     0.00000     0.00000     0.00000
   -76.61659     0.00000     0.00000     0.00000     0.00000
   -76.60559     0.00000     0.00000     0.00000     0.00000
   -76.59559     0.00000     0.00000     0.00000     0.00000
   -76.58459     0.00000     0.00000     0.00000     0.00000
   -76.57359     0.00000     0.00000     0.00000     0.00000
   -76.56359     0.00000     0.00000     0.00000     0.00000
   -76.55259     0.00000     0.00000     0.00000     0.00000
   -76.54159     0.00000     0.00000     0.00000     0.00000
   -76.53159     0.00000     0.00000     0.00000     0.00000
   -76.52059     0.00000     0.00000     0.00000     0.00000
   -76.50959     0.00000     0.00000     0.00000     0.00000
   -76.49959     0.00000     0.00000     0.00000     0.00000
   -76.48859     0.00000     0.00000     0.00000     0.00000
   -76.47759     0.00000     0.00000     0.00000     0.00000
   -76.46759     0.00000     0.00000     0.00000     0.00000
   -76.45659     0.00000     0.00000     0.00000     0.00000
   -76.44559     0.00000     0.00000     0.00000     0.00000
   -76.43559     0.00000     0.00000     0.00000     0.00000
   -76.42459     0.00000     0.00000     0.00000     0.00000
   -76.41359     0.00000     0.00000     0.00000     0.00000
   -76.40359     0.00000     0.00000     0.00000     0.00000
   -76.39259     0.00000     0.00000     0.00000     0.00000
   -76.38159     0.00000     0.00000     0.00000     0.00000
   -76.37159     0.00000     0.00000     0.00000     0.00000
   -76.36059     0.00000     0.00000     0.00000     0.00000
   -76.34959     0.00000     0.00000     0.00000     0.00000
   -76.33959     0.00000     0.00000     0.00000     0.00000
   -76.32859     0.00000     0.00000     0.00000     0.00000
   -76.31759     0.00000     0.00000     0.00000     0.00000
   -76.30759     0.00000     0.00000     0.00000     0.00000
   -76.29659     0.00000     0.00000     0.00000     0.00000
   -76.28559     0.00000     0.00000     0.00000     0.00000
   -76.27559     0.00000     0.00000     0.00000     0.00000
   -76.26459     0.00000     0.00000     0.00000     0.00000
   -76.25359     0.00000     0.00000     0.00000     0.00000
   -76.24359     0.00000     0.00000     0.00000     0.00000
   -76.23259     0.00000     0.00000     0.00000     0.00000
   -76.22159     0.00000     0.00000     0.00000     0.00000
   -76.21159     0.00000     0.00000     0.00000     0.00000
   -76.20059     0.00000     0.00000     0.00000     0.00000
   -76.18959     0.00000     0.00000     0.00000     0.00000
   -76.17959     0.00000     0.00000     0.00000     0.00000
   -76.16859     0.00000     0.00000     0.00000     0.00000
   -76.15759     0.00000     0.00000     0.00000     0.00000
   -76.14759     0.00000     0.00000     0.00000     0.00000
   -76.13659     0.00000     0.00000     0.00000     0.00000
   -76.12559     0.00000     0.00000     0.00000     0.00000
   -76.11559     0.00000     0.00000     0.00000     0.00000
   -76.10459     0.00000     0.00000     0.00000     0.00000
   -76.09359     0.00000     0.00000     0.00000     0.00000
   -76.08359     0.00000     0.00000     0.00000     0.00000
   -76.07259     0.00000     0.00000     0.00000     0.00000
   -76.06159     0.00000     0.00000     0.00000     0.00000
   -76.05159     0.00000     0.00000     0.00000     0.00000
   -76.04059     0.00000     0.00000     0.00000     0.00000
   -76.02959     0.00000     0.00000     0.00000     0.00000
   -76.01959     0.00000     0.00000     0.00000     0.00000
   -76.00859     0.00000     0.00000     0.00000     0.00000
   -75.99759     0.00000     0.00000     0.00000     0.00000
   -75.98759     0.00000     0.00000     0.00000     0.00000
   -75.97659     0.00000     0.00000     0.00000     0.00000
   -75.96559     0.00000     0.00000     0.00000     0.00000
   -75.95559     0.00000     0.00000     0.00000     0.00000
   -75.94459     0.00000     0.00000     0.00000     0.00000
   -75.93359     0.00000     0.00000     0.00000     0.00000
   -75.92359     0.00000     0.00000     0.00000     0.00000
   -75.91259     0.00000     0.00000     0.00000     0.00000
   -75.90259     0.00000     0.00000     0.00000     0.00000
   -75.89159     0.00000     0.00000     0.00000     0.00000
   -75.88059     0.00000     0.00000     0.00000     0.00000
   -75.87059     0.00000     0.00000     0.00000     0.00000
   -75.85959     0.00000     0.00000     0.00000     0.00000
   -75.84859     0.00000     0.00000     0.00000     0.00000
   -75.83859     0.00000     0.00000     0.00000     0.00000
   -75.82759     0.00000     0.00000     0.00000     0.00000
   -75.81659     0.00000     0.00000     0.00000     0.00000
   -75.80659     0.00000     0.00000     0.00000     0.00000
   -75.79559     0.00000     0.00000     0.00000     0.00000
   -75.78459     0.00000     0.00000     0.00000     0.00000
   -75.77459     0.00000     0.00000     0.00000     0.00000
   -75.76359     0.00000     0.00000     0.00000     0.00000
   -75.75259     0.00000     0.00000     0.00000     0.00000
   -75.74259     0.00000     0.00000     0.00000     0.00000
   -75.73159     0.00000     0.00000     0.00000     0.00000
   -75.72059     0.00000     0.00000     0.00000     0.00000
   -75.71059     0.00000     0.00000     0.00000     0.00000
   -75.69959     0.00000     0.00000     0.00000     0.00000
   -75.68859     0.00000     0.00000     0.00000     0.00000
   -75.67859     0.00000     0.00000     0.00000     0.00000
   -75.66759     0.00000     0.00000     0.00000     0.00000
   -75.65659     0.00000     0.00000     0.00000     0.00000
   -75.64659     0.00000     0.00000     0.00000     0.00000
   -75.63559     0.00000     0.00000     0.00000     0.00000
   -75.62459     0.00000     0.00000     0.00000     0.00000
   -75.61459     0.00000     0.00000     0.00000     0.00000
   -75.60359     0.00000     0.00000     0.00000     0.00000
   -75.59259     0.00000     0.00000     0.00000     0.00000
   -75.58259     0.00000     0.00000     0.00000     0.00000
   -75.57159     0.00000     0.00000     0.00000     0.00000
   -75.56059     0.00000     0.00000     0.00000     0.00000
   -75.55059     0.00000     0.00000     0.00000     0.00000
   -75.53959     0.00000     0.00000     0.00000     0.00000
   -75.52859     0.00000     0.00000     0.00000     0.00000
   -75.51859     0.00000     0.00000     0.00000     0.00000
   -75.50759     0.00000     0.00000     0.00000     0.00000
   -75.49659     0.00000     0.00000     0.00000     0.00000
   -75.48659     0.00000     0.00000     0.00000     0.00000
   -75.47559     0.00000     0.00000     0.00000     0.00000
   -75.46459     0.00000     0.00000     0.00000     0.00000
   -75.45459     0.00000     0.00000     0.00000     0.00000
   -75.44359     0.00000     0.00000     0.00000     0.00000
   -75.43259     0.00000     0.00000     0.00000     0.00000
   -75.42259     0.00000     0.00000     0.00000     0.00000
   -75.41159     0.00000     0.00000     0.00000     0.00000
   -75.40059     0.00000     0.00000     0.00000     0.00000
   -75.39059     0.00000     0.00000     0.00000     0.00000
   -75.37959     0.00000     0.00000     0.00000     0.00000
   -75.36859     0.00000     0.00000     0.00000     0.00000
   -75.35859     0.00000     0.00000     0.00000     0.00000
   -75.34759     0.00000     0.00000     0.00000     0.00000
   -75.33659     0.00000     0.00000     0.00000     0.00000
   -75.32659     0.00000     0.00000     0.00000     0.00000
   -75.31559     0.00000     0.00000     0.00000     0.00000
   -75.30459     0.00000     0.00000     0.00000     0.00000
   -75.29459     0.00000     0.00000     0.00000     0.00000
   -75.28359     0.00000     0.00000     0.00000     0.00000
   -75.27259     0.00000     0.00000     0.00000     0.00000
   -75.26259     0.00000     0.00000     0.00000     0.00000
   -75.25159     0.00000     0.00000     0.00000     0.00000
   -75.24059     0.00000     0.00000     0.00000     0.00000
   -75.23059     0.00000     0.00000     0.00000     0.00000
   -75.21959     0.00000     0.00000     0.00000     0.00000
   -75.20859     0.00000     0.00000     0.00000     0.00000
   -75.19859     0.00000     0.00000     0.00000     0.00000
   -75.18759     0.00000     0.00000     0.00000     0.00000
   -75.17659     0.00000     0.00000     0.00000     0.00000
   -75.16659     0.00000     0.00000     0.00000     0.00000
   -75.15559     0.00000     0.00000     0.00000     0.00000
   -75.14459     0.00000     0.00000     0.00000     0.00000
   -75.13459     0.00000     0.00000     0.00000     0.00000
   -75.12359     0.00000     0.00000     0.00000     0.00000
   -75.11259     0.00000     0.00000     0.00000     0.00000
   -75.10259     0.00000     0.00000     0.00000     0.00000
   -75.09159     0.00000     0.00000     0.00000     0.00000
   -75.08159     0.00000     0.00000     0.00000     0.00000
   -75.07059     0.00000     0.00000     0.00000     0.00000
   -75.05959     0.00000     0.00000     0.00000     0.00000
   -75.04959     0.00000     0.00000     0.00000     0.00000
   -75.03859     0.00000     0.00000     0.00000     0.00000
   -75.02759     0.00000     0.00000     0.00000     0.00000
   -75.01759     0.00000     0.00000     0.00000     0.00000
   -75.00659     0.00000     0.00000     0.00000     0.00000
   -74.99559     0.00000     0.00000     0.00000     0.00000
   -74.98559     0.00000     0.00000     0.00000     0.00000
   -74.97459     0.00000     0.00000     0.00000     0.00000
   -74.96359     0.00000     0.00000     0.00000     0.00000
   -74.95359     0.00000     0.00000     0.00000     0.00000
   -74.94259     0.00000     0.00000     0.00000     0.00000
   -74.93159     0.00000     0.00000     0.00000     0.00000
   -74.92159     0.00000     0.00000     0.00000     0.00000
   -74.91059     0.00000     0.00000     0.00000     0.00000
   -74.89959     0.00000     0.00000     0.00000     0.00000
   -74.88959     0.00000     0.00000     0.00000     0.00000
   -74.87859     0.00000     0.00000     0.00000     0.00000
   -74.86759     0.00000     0.00000     0.00000     0.00000
   -74.85759     0.00000     0.00000     0.00000     0.00000
   -74.84659     0.00000     0.00000     0.00000     0.00000
   -74.83559     0.00000     0.00000     0.00000     0.00000
   -74.82559     0.00000     0.00000     0.00000     0.00000
   -74.81459     0.00000     0.00000     0.00000     0.00000
   -74.80359     0.00000     0.00000     0.00000     0.00000
   -74.79359     0.00000     0.00000     0.00000     0.00000
   -74.78259     0.00000     0.00000     0.00000     0.00000
   -74.77159     0.00000     0.00000     0.00000     0.00000
   -74.76159     0.00000     0.00000     0.00000     0.00000
   -74.75059     0.00000     0.00000     0.00000     0.00000
   -74.73959     0.00000     0.00000     0.00000     0.00000
   -74.72959     0.00000     0.00000     0.00000     0.00000
   -74.71859     0.00000     0.00000     0.00000     0.00000
   -74.70759     0.00000     0.00000     0.00000     0.00000
   -74.69759     0.00000     0.00000     0.00000     0.00000
   -74.68659     0.00000     0.00000     0.00000     0.00000
   -74.67559     0.00000     0.00000     0.00000     0.00000
   -74.66559     0.00000     0.00000     0.00000     0.00000
   -74.65459     0.00000     0.00000     0.00000     0.00000
   -74.64359     0.00000     0.00000     0.00000     0.00000
   -74.63359     0.00000     0.00000     0.00000     0.00000
   -74.62259     0.00000     0.00000     0.00000     0.00000
   -74.61159     0.00000     0.00000     0.00000     0.00000
   -74.60159     0.00000     0.00000     0.00000     0.00000
   -74.59059     0.00000     0.00000     0.00000     0.00000
   -74.57959     0.00000     0.00000     0.00000     0.00000
   -74.56959     0.00000     0.00000     0.00000     0.00000
   -74.55859     0.00000     0.00000     0.00000     0.00000
   -74.54759     0.00000     0.00000     0.00000     0.00000
   -74.53759     0.00000     0.00000     0.00000     0.00000
   -74.52659     0.00000     0.00000     0.00000     0.00000
   -74.51559     0.00000     0.00000     0.00000     0.00000
   -74.50559     0.00000     0.00000     0.00000     0.00000
   -74.49459     0.00000     0.00000     0.00000     0.00000
   -74.48359     0.00000     0.00000     0.00000     0.00000
   -74.47359     0.00000     0.00000     0.00000     0.00000
   -74.46259     0.00000     0.00000     0.00000     0.00000
   -74.45159     0.00000     0.00000     0.00000     0.00000
   -74.44159     0.00000     0.00000     0.00000     0.00000
   -74.43059     0.00000     0.00000     0.00000     0.00000
   -74.41959     0.00000     0.00000     0.00000     0.00000
   -74.40959     0.00000     0.00000     0.00000     0.00000
   -74.39859     0.00000     0.00000     0.00000     0.00000
   -74.38759     0.00000     0.00000     0.00000     0.00000
   -74.37759     0.00000     0.00000     0.00000     0.00000
   -74.36659     0.00000     0.00000     0.00000     0.00000
   -74.35559     0.00000     0.00000     0.00000     0.00000
   -74.34559     0.00000     0.00000     0.00000     0.00000
   -74.33459     0.00000     0.00000     0.00000     0.00000
   -74.32359     0.00000     0.00000     0.00000     0.00000
   -74.31359     0.00000     0.00000     0.00000     0.00000
   -74.30259     0.00000     0.00000     0.00000     0.00000
   -74.29159     0.00000     0.00000     0.00000     0.00000
   -74.28159     0.00000     0.00000     0.00000     0.00000
   -74.27059     0.00000     0.00000     0.00000     0.00000
   -74.25959     0.00000     0.00000     0.00000     0.00000
   -74.24959     0.00000     0.00000     0.00000     0.00000
   -74.23859     0.00000     0.00000     0.00000     0.00000
   -74.22859     0.00000     0.00000     0.00000     0.00000
   -74.21759     0.00000     0.00000     0.00000     0.00000
   -74.20659     0.00000     0.00000     0.00000     0.00000
   -74.19659     0.00000     0.00000     0.00000     0.00000
   -74.18559     0.00000     0.00000     0.00000     0.00000
   -74.17459     0.00000     0.00000     0.00000     0.00000
   -74.16459     0.00000     0.00000     0.00000     0.00000
   -74.15359     0.00000     0.00000     0.00000     0.00000
   -74.14259   187.10550     0.00489     0.00604     0.00003
   -74.13259     0.00000     0.00000     0.00000     0.00000
   -74.12159   187.10717     0.00806     0.00365     0.00000
   -74.11059     0.00000     0.00000     0.00000     0.00000
   -74.10059   187.07312     0.00976     0.00918     0.00022
   -74.08959     0.00000     0.00000     0.00000     0.00000
   -74.07859     0.00000     0.00000     0.00000     0.00000
   -74.06859   374.07508     0.01321     0.00528     0.00002
   -74.05759     0.00000     0.00000     0.00000     0.00000
   -74.04659     0.00000     0.00000     0.00000     0.00000
   -74.03659   374.13537     0.01082     0.00455     0.00008
   -74.02559     0.00000     0.00000     0.00000     0.00000
   -74.01459   187.10410     0.00525     0.00211     0.00020
   -74.00459   187.17294     0.00451     0.00133     0.00008
   -73.99359   374.13146     0.01751     0.00684     0.00062
   -73.98259   374.30827     0.01335     0.00831     0.00053
   -73.97259     0.00000     0.00000     0.00000     0.00000
   -73.96159   187.19990     0.00492     0.00439     0.00072
   -73.95059   187.12892     0.00457     0.00173     0.00009
   -73.94059   187.13912     0.00565     0.00186     0.00036
   -73.92959   187.17842     0.00237     0.00199     0.00016
   -73.91859     0.00000     0.00000     0.00000     0.00000
   -73.90859   187.23408     0.00454     0.00396     0.00124
   -73.89759   187.28208     0.00097     0.00417     0.00028
   -73.88659   187.20201     0.00735     0.00206     0.00067
   -73.87659     0.00000     0.00000     0.00000     0.00000
   -73.86559     0.00000     0.00000     0.00000     0.00000
   -73.85459     0.00000     0.00000     0.00000     0.00000
   -73.84459     0.00000     0.00000     0.00000     0.00000
   -73.83359     0.00000     0.00000     0.00000     0.00000
   -73.82259     0.00000     0.00000     0.00000     0.00000
   -73.81259     0.00000     0.00000     0.00000     0.00000
   -73.80159     0.00000     0.00000     0.00000     0.00000
   -73.79059     0.00000     0.00000     0.00000     0.00000
   -73.78059     0.00000     0.00000     0.00000     0.00000
   -73.76959     0.00000     0.00000     0.00000     0.00000
   -73.75859     0.00000     0.00000     0.00000     0.00000
   -73.74859     0.00000     0.00000     0.00000     0.00000
   -73.73759     0.00000     0.00000     0.00000     0.00000
   -73.72659     0.00000     0.00000     0.00000     0.00000
   -73.71659     0.00000     0.00000     0.00000     0.00000
   -73.70559     0.00000     0.00000     0.00000     0.00000
   -73.69459     0.00000     0.00000     0.00000     0.00000
   -73.68459     0.00000     0.00000     0.00000     0.00000
   -73.67359     0.00000     0.00000     0.00000     0.00000
   -73.66259     0.00000     0.00000     0.00000     0.00000
   -73.65259     0.00000     0.00000     0.00000     0.00000
   -73.64159     0.00000     0.00000     0.00000     0.00000
   -73.63059     0.00000     0.00000     0.00000     0.00000
   -73.62059     0.00000     0.00000     0.00000     0.00000
   -73.60959     0.00000     0.00000     0.00000     0.00000
   -73.59859     0.00000     0.00000     0.00000     0.00000
   -73.58859     0.00000     0.00000     0.00000     0.00000
   -73.57759     0.00000     0.00000     0.00000     0.00000
   -73.56659     0.00000     0.00000     0.00000     0.00000
   -73.55659     0.00000     0.00000     0.00000     0.00000
   -73.54559     0.00000     0.00000     0.00000     0.00000
   -73.53459     0.00000     0.00000     0.00000     0.00000
   -73.52459     0.00000     0.00000     0.00000     0.00000
   -73.51359     0.00000     0.00000     0.00000     0.00000
   -73.50259     0.00000     0.00000     0.00000     0.00000
   -73.49259     0.00000     0.00000     0.00000     0.00000
   -73.48159     0.00000     0.00000     0.00000     0.00000
   -73.47059     0.00000     0.00000     0.00000     0.00000
   -73.46059     0.00000     0.00000     0.00000     0.00000
   -73.44959     0.00000     0.00000     0.00000     0.00000
   -73.43859     0.00000     0.00000     0.00000     0.00000
   -73.42859     0.00000     0.00000     0.00000     0.00000
   -73.41759     0.00000     0.00000     0.00000     0.00000
   -73.40759     0.00000     0.00000     0.00000     0.00000
   -73.39659     0.00000     0.00000     0.00000     0.00000
   -73.38559     0.00000     0.00000     0.00000     0.00000
   -73.37559     0.00000     0.00000     0.00000     0.00000
   -73.36459     0.00000     0.00000     0.00000     0.00000
   -73.35359     0.00000     0.00000     0.00000     0.00000
   -73.34359     0.00000     0.00000     0.00000     0.00000
   -73.33259     0.00000     0.00000     0.00000     0.00000
   -73.32159     0.00000     0.00000     0.00000     0.00000
   -73.31159     0.00000     0.00000     0.00000     0.00000
   -73.30059     0.00000     0.00000     0.00000     0.00000
   -73.28959     0.00000     0.00000     0.00000     0.00000
   -73.27959     0.00000     0.00000     0.00000     0.00000
   -73.26859     0.00000     0.00000     0.00000     0.00000
   -73.25759     0.00000     0.00000     0.00000     0.00000
   -73.24759     0.00000     0.00000     0.00000     0.00000
   -73.23659     0.00000     0.00000     0.00000     0.00000
   -73.22559     0.00000     0.00000     0.00000     0.00000
   -73.21559     0.00000     0.00000     0.00000     0.00000
   -73.20459     0.00000     0.00000     0.00000     0.00000
   -73.19359     0.00000     0.00000     0.00000     0.00000
   -73.18359     0.00000     0.00000     0.00000     0.00000
   -73.17259     0.00000     0.00000     0.00000     0.00000
   -73.16159     0.00000     0.00000     0.00000     0.00000
   -73.15159     0.00000     0.00000     0.00000     0.00000
   -73.14059     0.00000     0.00000     0.00000     0.00000
   -73.12959     0.00000     0.00000     0.00000     0.00000
   -73.11959     0.00000     0.00000     0.00000     0.00000
   -73.10859     0.00000     0.00000     0.00000     0.00000
   -73.09759     0.00000     0.00000     0.00000     0.00000
   -73.08759     0.00000     0.00000     0.00000     0.00000
   -73.07659     0.00000     0.00000     0.00000     0.00000
   -73.06559     0.00000     0.00000     0.00000     0.00000
   -73.05559     0.00000     0.00000     0.00000     0.00000
   -73.04459     0.00000     0.00000     0.00000     0.00000
   -73.03359     0.00000     0.00000     0.00000     0.00000
   -73.02359     0.00000     0.00000     0.00000     0.00000
   -73.01259     0.00000     0.00000     0.00000     0.00000
   -73.00159     0.00000     0.00000     0.00000     0.00000
   -72.99159     0.00000     0.00000     0.00000     0.00000
   -72.98059     0.00000     0.00000     0.00000     0.00000
   -72.96959     0.00000     0.00000     0.00000     0.00000
   -72.95959     0.00000     0.00000     0.00000     0.00000
   -72.94859     0.00000     0.00000     0.00000     0.00000
   -72.93759     0.00000     0.00000     0.00000     0.00000
   -72.92759     0.00000     0.00000     0.00000     0.00000
   -72.91659     0.00000     0.00000     0.00000     0.00000
   -72.90559     0.00000     0.00000     0.00000     0.00000
   -72.89559     0.00000     0.00000     0.00000     0.00000
   -72.88459     0.00000     0.00000     0.00000     0.00000
   -72.87359     0.00000     0.00000     0.00000     0.00000
   -72.86359     0.00000     0.00000     0.00000     0.00000
   -72.85259     0.00000     0.00000     0.00000     0.00000
   -72.84159     0.00000     0.00000     0.00000     0.00000
   -72.83159     0.00000     0.00000     0.00000     0.00000
   -72.82059     0.00000     0.00000     0.00000     0.00000
   -72.80959     0.00000     0.00000     0.00000     0.00000
   -72.79959     0.00000     0.00000     0.00000     0.00000
   -72.78859     0.00000     0.00000     0.00000     0.00000
   -72.77759     0.00000     0.00000     0.00000     0.00000
   -72.76759     0.00000     0.00000     0.00000     0.00000
   -72.75659     0.00000     0.00000     0.00000     0.00000
   -72.74559     0.00000     0.00000     0.00000     0.00000
   -72.73559     0.00000     0.00000     0.00000     0.00000
   -72.72459     0.00000     0.00000     0.00000     0.00000
   -72.71359     0.00000     0.00000     0.00000     0.00000
   -72.70359     0.00000     0.00000     0.00000     0.00000
   -72.69259     0.00000     0.00000     0.00000     0.00000
   -72.68159     0.00000     0.00000     0.00000     0.00000
   -72.67159     0.00000     0.00000     0.00000     0.00000
   -72.66059     0.00000     0.00000     0.00000     0.00000
   -72.64959     0.00000     0.00000     0.00000     0.00000
   -72.63959     0.00000     0.00000     0.00000     0.00000
   -72.62859     0.00000     0.00000     0.00000     0.00000
   -72.61759     0.00000     0.00000     0.00000     0.00000
   -72.60759     0.00000     0.00000     0.00000     0.00000
   -72.59659     0.00000     0.00000     0.00000     0.00000
   -72.58559     0.00000     0.00000     0.00000     0.00000
   -72.57559     0.00000     0.00000     0.00000     0.00000
   -72.56459     0.00000     0.00000     0.00000     0.00000
   -72.55459     0.00000     0.00000     0.00000     0.00000
   -72.54359     0.00000     0.00000     0.00000     0.00000
   -72.53259     0.00000     0.00000     0.00000     0.00000
