     #Energy 1-36_dxy&dy 1-36_dz2&dx
    -6.71301     0.00389     0.00209
    -6.50101     0.00837     0.00349
    -6.28801     0.01166     0.00310
    -6.07501     0.01710     0.00642
    -5.86201     0.03597     0.01149
    -5.65001     0.05003     0.01754
    -5.43701     0.08501     0.03121
    -5.22401     0.10778     0.03804
    -5.01101     0.17399     0.06948
    -4.79801     0.21372     0.07178
    -4.58601     0.42530     0.18141
    -4.37301     0.54590     0.20718
    -4.16001     1.19851     0.54273
    -3.94701     2.69807     1.28692
    -3.73501     3.84017     1.88748
    -3.52201     4.38853     3.51617
    -3.30901     4.98855     5.51489
    -3.09601     5.31357     7.10639
    -2.88401     5.95209     9.21940
    -2.67101     7.07643    12.30740
    -2.45801     7.57518    12.14500
    -2.24501     8.38891     9.35660
    -2.03201     5.26388     5.91351
    -1.82001     3.23008     4.97863
    -1.60701     5.68677     6.01424
    -1.39401    35.67050     7.54871
    -1.18101    35.49540    11.96370
    -0.96901    24.37760     6.88169
    -0.75601    21.03600     6.31566
    -0.54301    22.14140     5.71388
    -0.33001    24.72360     6.35012
    -0.11801    30.78140     8.79660
     0.09499    22.84780     5.09674
     0.30799    19.93060     3.48830
     0.52099    16.79720     2.01658
     0.73399     7.37126     1.45596
     0.94599     6.42973     1.31069
     1.15899     6.68888     0.65962
     1.37199     6.74298     1.60013
     1.58499     6.69789     1.23743
     1.79699    11.39698     3.00180
     2.00999    12.13250     5.05849
     2.22299    13.38612     6.11724
     2.43599    15.48790     8.20131
     2.64799    13.07731     9.46151
     2.86099    15.46060    12.37470
     3.07399    16.34160    16.80310
     3.28699    16.13140    17.91100
     3.49899    15.25730    21.34030
     3.71199     9.30902    16.87000
     3.92499     0.29142     0.82761
     4.13799    -0.00685    -0.01764
     4.35099    -0.00000    -0.00000
     4.56299    -0.00000    -0.00000
     4.77599     0.00000     0.00000
     4.98899     0.00000     0.00000
     5.20199     0.00000     0.00000
     5.41399     0.00000     0.00000
     5.62699     0.00000     0.00000
     5.83999     0.00000     0.00000
     6.05299     0.00000     0.00000
     6.26499     0.00000     0.00000
     6.47799     0.00000     0.00000
     6.69099     0.00000     0.00000
